
[00:00:00.000 --> 00:00:07.040]  還要跟弟兄姊妹一塊來讀詩篇一百一十九篇
[00:20:24.060 --> 00:20:38.060]  最好的悟性就是能夠有一個順服神,更能夠有一個信心,那麼知道怎麼樣來順服祂。
[00:20:38.060 --> 00:20:48.060]  所以我們一般的呢,就是我們不但是神的兒女,我們也是神的僕人,我們很需要悟性。
[00:20:48.060 --> 00:20:59.060]  悟性就是幫我們能夠明白神的話,教我們能夠有一個順服神的心,那麼教我們能夠明白神的心意。
[00:20:59.060 --> 00:21:08.060]  所以求神呢,也給我們的悟性。
[00:21:08.060 --> 00:21:18.060]  第126節呢,就講到,這是炎華降伐的時候,降伐的時候呢,可以翻譯成工作的時候。
[00:21:18.060 --> 00:21:30.060]  就是人廢了神的律法,人呢,用傳統,用教條,用一些規定來代替一個進潛的教訓。
[00:21:30.060 --> 00:21:37.060]  所以詩人呢,就求神呢,出來工作,復興他的百姓。
[00:21:37.060 --> 00:21:57.060]  所以在人廢了神的律法,復興神的話,神呢,就是要出來工作,要為他的兒女們,神的祖上的公益。
[00:21:57.060 --> 00:22:08.060]  所以到127節跟28節呢,就是講到我們要愛神的話,要恨惡一切的錯誤。
[00:22:08.060 --> 00:22:17.060]  所以在127節呢,這個詩人不敢說,我已經死守你的話了。
[00:22:17.060 --> 00:22:27.060]  但他可以說呢,他說,我愛你的命令,勝於精子,更勝於精精。
[00:22:27.060 --> 00:22:34.060]  他可以說,他愛神的話,因為他經歷了神的話,他知道神的話的寶貴。
[00:22:34.060 --> 00:22:47.060]  神的話,就是他的生命,所以他說,他愛神的話,他說,愛你的命令,勝於精子,更勝於精精。
[00:22:47.060 --> 00:22:54.060]  他就願意去實行,所以他就是要遵行神的話。
[00:22:54.060 --> 00:23:04.060]  第28節,128節說呢,他說,你的一切的訓辭,在萬事上我都以為正直。
[00:23:04.060 --> 00:23:17.060]  就是神的話,在一切的事情,不管是一個國家的事情,我們家社會上的事情,凡是一切的事情呢,神的話呢,說的是對的。
[00:23:17.060 --> 00:23:24.060]  祂指出來什麼是錯,那就是錯的。不像人,錯的還要把祂說成是對的。
[00:23:24.060 --> 00:23:31.060]  那麼這個是神的話呢,一切都是對的。
[00:23:31.060 --> 00:23:44.060]  他說,他要愛神的話,他要恨惡一切的錯誤,他說,我卻恨惡一切假造,假造就是不符合神的話的東西。
[00:23:44.060 --> 00:23:56.060]  但是真理跟假造呢,我們可以看到不是外面怎麼說,不是說他說的有沒有道理,而是說呢,他實質是什麼。
[00:23:56.060 --> 00:24:07.060]  一切的假造,他要把人領到什麼地方去,一切的假造,他對神是什麼樣的對待,什麼認識的。
[00:24:07.060 --> 00:24:14.060]  那麼這樣的話,我們就能夠從本質上面來分辨他了。
[00:24:14.060 --> 00:24:24.060]  所以就不是說他講的對不對,好不好,而是看他講的東西是要把人帶到什麼地方。
[00:24:24.060 --> 00:24:36.060]  如果一個道理的話,叫人至高至大,人高過一切,人比什麼東西都要厲害,只要你決定了,你去做,一定能成功。
[00:24:36.060 --> 00:24:40.060]  這種道理的話,都不是把人帶到神的面前。
[00:24:40.060 --> 00:24:54.060]  真正的真理的話,是叫人看見自己的是有罪,看見自己的能力是很小很小,就是需要有神,需要依靠神。
[00:24:54.060 --> 00:25:00.060]  所以一切的真理呢,要把人帶到神的面前,帶到真理的面前。
[00:25:00.060 --> 00:25:14.060]  但是這些異端,邪說,這些離開神的政治,都是要把人帶離開神,帶到錯誤裡頭,最後把人帶到地獄裡頭去。
[00:25:14.060 --> 00:25:42.060]  那這樣的就非常危險了,所以他說他就恨惡一切的假道。所以有人說,屠夫要宰牲取,或宰牛、宰羊、宰豬的時候,有的時候宰個動物的時候,有的時候綁住牠四個腳,叫牠不能掙扎,牠得很容易就把牠殺掉。
[00:25:42.060 --> 00:25:50.060]  他說有的動物的話,你只要綁住牠一隻腳就行了,那你就可以把牠殺掉。
[00:25:50.060 --> 00:26:09.060]  所以這個錯誤呢,不是說大錯誤就危險,小錯誤就無所謂,一點點小的錯誤,一個人如果被一個罪所捆綁了,那麼他的一生的話就毀在這個罪上面。
[00:26:09.060 --> 00:26:26.060]  而且,撒旦人就能夠利用這一個罪,能夠控制他一生。有些人的話,一生是很可憐的,從年輕的時候就吸毒,一直吸到他離開世界,你說他在世上活著有什麼意義呢?
[00:26:26.060 --> 00:26:40.060]  不但是害自己,而且害他家人,而且害了社會。所以這個異端跟假道,這些都是把人帶到一個滅亡裡頭去。
[00:26:40.060 --> 00:26:57.060]  所以我們在一切的事情上,我們要以神的話做我們的根據,我們也不偏左也不偏右。所以我們為什麼要讀神經,我們就是要常常用這個話來寫他自己,
[00:26:57.060 --> 00:27:16.060]  也來看看我們外面對我們的理論、主義,各方面的教導是正確的還是錯誤的。所以神的話是判斷一切真理、錯誤的標準。
[00:27:18.060 --> 00:27:28.060]  我們就簡單的把這一段八節神經,我們做了這麼樣的簡單的認識。
[00:27:28.060 --> 00:27:42.060]  我們下面就看第二段,第二段是從129節到136節,在這一段就講到神的話是多麼的奇妙。
[00:27:42.060 --> 00:27:54.060]  這一段話裡頭一開始講到神的話是奇妙,他說你的法度奇妙,所以我一心謹守。
[00:27:54.060 --> 00:28:17.060]  然後到130節、131節,這兩節合起來,他說他愛慕神的話。神的話既然這麼奇妙,所以他就愛慕神的話。132到135就講到他要求神的話來帶領他。
[00:28:17.060 --> 00:28:36.060]  既然神的話那麼奇妙,他有愛慕的心,他也求神能夠來帶領他這一生。最後一節說為了有些拒絕神話的人,他為他哀傷。
[00:28:36.060 --> 00:29:00.060]  所以這個八節聖經就講到神的話是多麼的奇妙。這八節聖經因為這119篇的四篇分成22段,22段就是按照希伯來文的22個字母排下來的。
[00:29:00.060 --> 00:29:10.060]  每一段八節都是由頭一個字母開始,英文有26個字母,而希伯來文是22個字母。
[00:29:10.060 --> 00:29:33.060]  所以現在排到這一段是由希伯來文的p開始的。每一節第一個字母就是p,或者我們英文說p1,相當於英文的p。
[00:29:33.060 --> 00:29:48.060]  所以每一節經文一開始第一個字母在希伯來文就是用p來開始,相當於英文用p來開始。
[00:29:48.060 --> 00:30:03.060]  p可以說是寶貴的,precious,神的話是很寶貴的,神的話是很實用的,practical,用p來開始。
[00:30:03.060 --> 00:30:20.060]  神的話是profitable,是有益的,對我們有好處的,神的話是powerful,是有力量的,又提到神的話是很torture的,security。
[00:30:20.060 --> 00:30:36.060]  他就是用這樣的一個字母,八節生經都是從一個字母開始,為什麼這麼用呢?他可以教人能夠容易記下來,背下來。
[00:30:36.060 --> 00:30:50.060]  所以他背完這一節的話,用p開始的,下一個字也是用p開始,他就能夠背下來,這樣存在他心裡隨時都可以用。
[00:30:50.060 --> 00:31:04.060]  那麼這一段生經是講到神的話,非常的奇妙,經歷了神的話,他覺得非常的奇妙,所以他就愛慕神的話。
[00:31:04.060 --> 00:31:08.060]  他說你的法度奇妙,所以我一心遵守。
[00:31:08.060 --> 00:31:15.060]  他說你的言語一解開,就發出亮光,叫愉人通達。
[00:31:15.060 --> 00:31:42.060]  他講的話,你一解開,或者說你的話一進來,這個英文說是講你的話進口的地方是有放出光來,好像你去一個展覽館,你去展覽區,你一進去的話,好像就突然之間就不同了,整個又有光進來。
[00:31:42.060 --> 00:31:54.060]  他說你的話一解開,就是你進到那個進口的地方,忽然之間看見很光很亮,看見話出來了。
[00:31:54.060 --> 00:32:03.060]  所以這個意思就是說神的話對我們非常重要的。
[00:32:03.060 --> 00:32:20.060]  所以他說神的話很奇妙,知識高的人能夠來讀神的話,知識低的人也可以來讀神的話,這是一個很重要的。
[00:32:20.060 --> 00:32:33.060]  因為世上的人有的人文化很高,學識很高,有的人是一個字都不識,那他們怎麼來讀神的話,來認識神的話呢?
[00:32:33.060 --> 00:32:49.060]  但是聖經就是知識高的人,他讀了以後也不覺得非常的透徹,知識低的人,文化低的人,他讀了以後可能還比知識高的人還多明白一些。
[00:32:49.060 --> 00:32:52.060]  這是非常奇妙。
[00:32:52.060 --> 00:33:14.060]  最近不是在慶祝五四運動嗎?五四運動以前是文言文是主要的,五四運動以後呢,在當中就有人提出來,就用著白話文,就現在我們講話的白話文口,說話這樣的文,把它記下來。
[00:33:14.060 --> 00:33:22.060]  過去這些有知識的人講話都是文周周的,所以聽了以後你不一定懂。
[00:33:22.060 --> 00:33:31.060]  那麼這個古代的書呢,都是古文,一般的沒有文化的呢,你讀不懂的。
[00:33:31.060 --> 00:33:41.060]  那個時候呢,有一些神的古人呢,他覺得要把這個聖經呢,中文的聖經呢,弄成白話文聖經。
[00:33:41.060 --> 00:33:51.060]  所以五四運動一出來的話呢,就是白話文這些的新約聖經,不是全部的聖經。
[00:33:51.060 --> 00:34:08.060]  新約聖經有一部分呢,有一些傳道人呢,一些西國的傳道人,跟中國的傳道人,他們合在一起,編了一本婦女讀本,用這個通俗的白話文來講聖經。
[00:34:08.060 --> 00:34:15.060]  過去你要用文言文來講聖經,好多人都不懂,那麼他現在用這個來推廣。
[00:34:15.060 --> 00:34:24.060]  就意思說,神的話呢,其實呢,文化再高的人,你也不見得全部能夠讀得通,全部明白。
[00:34:24.060 --> 00:34:34.060]  你文化低好像你一點不懂嗎?不是,甚至有些文化低的人呢,他對神的話的理解呢,比有學問的人還要多。
[00:34:34.060 --> 00:34:43.060]  就是主要不只是猜猜他的文化,就是他能夠是育人同黨。
[00:34:43.060 --> 00:34:49.060]  他說,你的花一解開,就發出亮光,是育人同黨。
[00:34:49.060 --> 00:34:57.060]  就是文化的人,這樣的人呢,他也能明白這是神的話的特點。
[00:34:57.060 --> 00:35:13.060]  事實上有很多宗教,很多宗教都有他的經典,但是你要看過他們一點經典的話,就覺得有一些的話,真是知識高的人也不一定懂,知識低的人更不懂。
[00:35:13.060 --> 00:35:27.060]  但是神的話這麼普遍,聖經在全世界上是發行量最大最多的這一卷書,任何的書都比不上聖經,因為這個聖經是神的話。
[00:35:27.060 --> 00:35:39.060]  不管你文化高聰明的,或者文化低的,或者是笨一些的人,你都能夠讀懂聖經,都能從神的話裡頭得到生命,得到力量。
[00:35:39.060 --> 00:35:45.060]  這就是說,你的一解開,就發出亮光。
[00:35:45.060 --> 00:35:57.060]  所以我們對神的話呢,要求神把他的花向我們打開,這樣的話呢,我們就能夠,我們這樣育人呢,我們也能夠明白了。
[00:35:57.060 --> 00:36:01.060]  所以神的話給什麼人能夠得到呢?
[00:36:01.060 --> 00:36:17.060]  神是給簡單的人,育人呢,就simple,簡單的人,腦子太複雜的人,腦子想得太多的人,可能對神的話就還不一定能夠明白。
[00:36:17.060 --> 00:36:27.060]  那如果簡單的,說信主的人就永生,很簡單,你就信他,你就知道永生了。
[00:36:27.060 --> 00:36:32.060]  他跟你講很多複雜的話,可能你還不明白什麼事情。
[00:36:32.060 --> 00:36:35.060]  所以這個神的話給什麼人得著呢?
[00:36:35.060 --> 00:36:47.060]  是給一些簡單的人得著,虛心受教的人得著,人如果以為自己有呢,那神的光呢,就進不來了。
[00:36:47.060 --> 00:36:58.060]  所以這裡說呢,他說你的言語一解開,就發出亮光,是育人通的,簡單的能夠明白了。
[00:36:58.060 --> 00:37:15.060]  所以聖經的話是教導我們怎麼明白跟神的關係,知道宇宙中間有一位神,是創造我們的神,是愛我們的神,是把我們從罪裡頭救出來的神,叫我們來認識神。
[00:37:15.060 --> 00:37:28.060]  神的話也給我們怎麼能夠生活在世上,怎麼能夠來榮耀神,能夠在一切的事情上根據神的話來行事,
[00:37:28.060 --> 00:37:43.060]  叫你的人能夠合乎神的心意,叫你這個家能夠走在神的心意當中,能夠夫妻能夠相愛,兒女能夠孝順,這些在聖經裡頭都是說的很多。
[00:37:43.060 --> 00:37:48.060]  所以能說呢,聖經是什麼?是人的說明書。
[00:37:48.060 --> 00:37:59.060]  怎麼做人?那你要把聖經看好了,能夠明白了,照著去做呢,你就知道怎麼在世上做一個人。
[00:37:59.060 --> 00:38:09.060]  你買一樣東西,買到一樣東西,你不知道怎麼用,但是有說明書呢,就可以幫助你,能夠怎麼把它用它。
[00:38:09.060 --> 00:38:26.060]  所以說明書,每個產品都要給你說明書,你買個汽車,買個汽車也要給你說明書,你加什麼油,加幾號油,什麼時候去維修、維護,說明書上都可以弄得很清楚。
[00:38:26.060 --> 00:38:44.060]  所以我們感謝神,用聖經、神的話給我們當說明書呢,我們就可以按照神的話去做的話,我們就可以對這個家庭、對個人、對社會都能夠帶來好處。
[00:38:44.060 --> 00:39:08.060]  在一個聚會中間,有一個姊妹,她家裡面鬧得很不開心,夫妻兩個人就喝不到氣,所以那個妻子呢,有一天去聚會的時候呢,就跟另外一個基督徒,一個姊妹說,她想離婚。
[00:39:08.060 --> 00:39:20.060]  那麼這個信主的基督徒呢,就告訴她,不能夠離婚的,不要隨隨便便就離婚,除非萬不則已才可以。
[00:39:20.060 --> 00:39:37.060]  他就告訴她聖經上有一句話,聖經上有一句話叫,智慧的婦人見利加持,慾望的婦人親手拆毀。
[00:39:37.060 --> 00:40:00.060]  就很簡單的,聖經上一句話,聖經上十四章第一節,這句話講得很簡單,就是夫妻相處的關係,他說,智慧的婦人見利加持,慾望的婦人親手拆毀,你不能親手拆毀她。
[00:40:00.060 --> 00:40:10.060]  所以那個,另外一個要想離婚的姊妹呢,聽到這個話以後呢,她就打消了離婚的這個想法了。
[00:40:10.060 --> 00:40:24.060]  所以聖經裡頭講到我們怎麼做人,怎麼做父親,怎麼做丈夫,怎麼做妻子,怎麼做兒女,怎麼做主人,怎麼做僕人,聖經裡頭都告訴我們。
[00:40:24.060 --> 00:40:36.060]  如果我們都能夠按照聖經的話去做的話,我們就在很多事情上,我們都可以逃神的習慣,我們都可以少走彎路,少走錯路。
