
[00:00:00.000 --> 00:00:05.540]  假如你是一個很邪惡的人
[00:04:41.680 --> 00:04:43.680]  瞞徒偷了耶穌的屍體
[00:04:43.680 --> 00:04:45.680]  就因為猶太人有這樣的文獻
[00:04:45.680 --> 00:04:47.680]  這麼多年來
[00:04:47.680 --> 00:04:49.680]  一直都是說基督徒偷了耶穌的屍體
[00:04:49.680 --> 00:04:51.680]  也剛好證實了一點
[00:04:51.680 --> 00:04:53.680]  就是果然是有空墳墓
[00:04:53.680 --> 00:04:55.680]  這件事
[00:04:55.680 --> 00:04:57.680]  明白我的意思嗎
[00:04:57.680 --> 00:04:59.680]  如果他們找到空墳墓
[00:04:59.680 --> 00:05:01.680]  如果他們是可以
[00:05:01.680 --> 00:05:03.680]  找到屍體出來
[00:05:03.680 --> 00:05:05.680]  他們就馬上證實瞞徒說謊
[00:05:05.680 --> 00:05:07.680]  就是因為找不到
[00:05:07.680 --> 00:05:09.680]  唯有計劃B
[00:05:09.680 --> 00:05:11.680]  你們偷了屍體
[00:05:11.680 --> 00:05:13.680]  就像你跑去跟朋友說
[00:05:13.680 --> 00:05:15.680]  我聽到我朋友說你脾氣很臭
[00:05:15.680 --> 00:05:17.680]  然後你朋友馬上拍桌子
[00:05:17.680 --> 00:05:19.680]  誰說我脾氣臭
[00:05:19.680 --> 00:05:21.680]  你什麼時候見過我發過脾氣
[00:05:21.680 --> 00:05:23.680]  謝謝你的表現證實了我朋友說的對
[00:05:23.680 --> 00:05:25.680]  所以當猶太人開始拍桌子
[00:05:25.680 --> 00:05:27.680]  說就是你們偷了
[00:05:27.680 --> 00:05:29.680]  耶穌基督的屍體
[00:05:29.680 --> 00:05:31.680]  謝謝你的表現
[00:05:31.680 --> 00:05:33.680]  剛好告訴我們證實了
[00:05:33.680 --> 00:05:35.680]  有空墳墓這件事
[00:05:35.680 --> 00:05:37.680]  這是確實的證據
[00:05:37.680 --> 00:05:39.680]  第二點
[00:05:39.680 --> 00:05:41.680]  為什麼空墳墓絕對是真的
[00:05:41.680 --> 00:05:43.680]  很難推翻
[00:05:43.680 --> 00:05:45.680]  因為記載主耶穌
[00:05:45.680 --> 00:05:47.680]  空墳墓這件事的記載
[00:05:47.680 --> 00:05:49.680]  其實他出版的時期
[00:05:49.680 --> 00:05:51.680]  時間來事件發生
[00:05:51.680 --> 00:05:53.680]  實在太近
[00:05:53.680 --> 00:05:55.680]  馬可福音
[00:05:55.680 --> 00:05:57.680]  當時的人寫福音書
[00:05:57.680 --> 00:05:59.680]  是根據很多不同的手抄本
[00:05:59.680 --> 00:06:01.680]  一些資料的來源
[00:06:01.680 --> 00:06:03.680]  最早的來源
[00:06:03.680 --> 00:06:05.680]  是來自主後大約37年
[00:06:05.680 --> 00:06:07.680]  換句話說
[00:06:07.680 --> 00:06:09.680]  如果主耶穌是30或33年
[00:06:09.680 --> 00:06:11.680]  被釘死 復活
[00:06:11.680 --> 00:06:13.680]  有空墳墓這件事
[00:06:13.680 --> 00:06:15.680]  到了真正第一個文獻出來
[00:06:15.680 --> 00:06:17.680]  寫到空墳墓這件事
[00:06:17.680 --> 00:06:19.680]  是4年之後
[00:06:19.680 --> 00:06:21.680]  說到4年之後
[00:06:21.680 --> 00:06:23.680]  說回4年前的事
[00:06:23.680 --> 00:06:25.680]  你很難夠膽說謊
[00:06:25.680 --> 00:06:27.680]  就好像
[00:06:27.680 --> 00:06:29.680]  我現在和你分享4年前發生的事
[00:06:29.680 --> 00:06:31.680]  你可能不知道
[00:06:31.680 --> 00:06:33.680]  原來帕瑟傑奇
[00:06:33.680 --> 00:06:35.680]  曾經有腦癌
[00:06:35.680 --> 00:06:37.680]  他已經死了
[00:06:37.680 --> 00:06:39.680]  不過2個星期後復活了
[00:06:39.680 --> 00:06:41.680]  所以你看到他現在沒事
[00:06:41.680 --> 00:06:43.680]  我這樣說你信不信
[00:06:43.680 --> 00:06:45.680]  你猜我敢不敢這樣說
[00:06:45.680 --> 00:06:47.680]  還出了書寫了見證
[00:06:47.680 --> 00:06:49.680]  放在GF Bulletin
[00:06:49.680 --> 00:06:51.680]  不敢 為什麼
[00:06:51.680 --> 00:06:53.680]  因為4年前發生的事
[00:06:53.680 --> 00:06:55.680]  你們認識帕瑟傑奇
[00:06:55.680 --> 00:06:57.680]  你們可以問他
[00:06:57.680 --> 00:06:59.680]  死了2個星期復活了嗎
[00:06:59.680 --> 00:07:01.680]  他說沒有
[00:07:01.680 --> 00:07:03.680]  PG亂說
[00:07:03.680 --> 00:07:05.680]  4年前的事我不敢亂說
[00:07:05.680 --> 00:07:07.680]  但是我可以敢說
[00:07:07.680 --> 00:07:09.680]  我跟你說一件事
[00:07:09.680 --> 00:07:11.680]  在唐朝的時候
[00:07:11.680 --> 00:07:13.680]  有個人曾經有腦癌
[00:07:13.680 --> 00:07:15.680]  死了2個星期後復活
[00:07:15.680 --> 00:07:17.680]  你信不信
[00:07:17.680 --> 00:07:19.680]  你可以不信 但你也不敢指證我是錯
[00:07:19.680 --> 00:07:21.680]  我敢寫書
[00:07:21.680 --> 00:07:23.680]  因為你推翻不了我
[00:07:23.680 --> 00:07:25.680]  我講唐朝的事
[00:07:25.680 --> 00:07:27.680]  你回唐朝
[00:07:27.680 --> 00:07:29.680]  我錯了
[00:07:29.680 --> 00:07:31.680]  因為空墳墓的事
[00:07:31.680 --> 00:07:33.680]  有人的記載文獻
[00:07:33.680 --> 00:07:35.680]  出版時間實在太早了
[00:07:35.680 --> 00:07:37.680]  離事件發生的時間太短了
[00:07:37.680 --> 00:07:39.680]  所以變了
[00:07:39.680 --> 00:07:41.680]  你沒有辦法推翻這件事
[00:07:41.680 --> 00:07:43.680]  到底沒有人敢在那個時候說謊
[00:07:43.680 --> 00:07:45.680]  所以這是第二個證據
[00:07:45.680 --> 00:07:47.680]  證明空墳墓這件事
[00:07:47.680 --> 00:07:49.680]  你很難推翻
[00:07:49.680 --> 00:07:51.680]  在歷史證據上
[00:07:51.680 --> 00:07:53.680]  第三件事
[00:07:53.680 --> 00:07:55.680]  耶穌基督
[00:07:55.680 --> 00:07:57.680]  關於祂埋葬的記載
[00:07:57.680 --> 00:07:59.680]  其實是很特別的
[00:07:59.680 --> 00:08:01.680]  因為大部分人
[00:08:01.680 --> 00:08:03.680]  當時被釘十架
[00:08:03.680 --> 00:08:05.680]  沒有人敢去收屍
[00:08:05.680 --> 00:08:07.680]  任由屍體被鷹吃
[00:08:07.680 --> 00:08:09.680]  草草埋葬
[00:08:09.680 --> 00:08:11.680]  大概是這樣
[00:08:11.680 --> 00:08:13.680]  但是耶穌基督
[00:08:13.680 --> 00:08:15.680]  死了之後 根據聖經記載
[00:08:15.680 --> 00:08:17.680]  有一個很特別的人埋葬祂
[00:08:17.680 --> 00:08:19.680]  就是約瑟
[00:08:19.680 --> 00:08:21.680]  這個約瑟不是普通的約瑟
[00:08:21.680 --> 00:08:23.680]  是當時猶太人議會
[00:08:23.680 --> 00:08:25.680]  英文是Sanhedrin
[00:08:25.680 --> 00:08:27.680]  換句話說
[00:08:27.680 --> 00:08:29.680]  正如今天的最高法院
[00:08:29.680 --> 00:08:31.680]  所以最高法院
[00:08:31.680 --> 00:08:33.680]  其中一個會員
[00:08:33.680 --> 00:08:35.680]  其中一個法官
[00:08:35.680 --> 00:08:37.680]  出面去問比拉多
[00:08:37.680 --> 00:08:39.680]  要求拿耶穌的屍體
[00:08:39.680 --> 00:08:41.680]  然後說我將祂埋在我自己
[00:08:41.680 --> 00:08:43.680]  原來是為自己預備的墳墓
[00:08:43.680 --> 00:08:45.680]  所以這是一個很
[00:08:45.680 --> 00:08:47.680]  高層次的一個人物
[00:08:47.680 --> 00:08:49.680]  然後因為這個人物出面
[00:08:49.680 --> 00:08:51.680]  拿了屍體然後埋了祂
[00:08:51.680 --> 00:08:53.680]  所以所有人都知道
[00:08:53.680 --> 00:08:55.680]  耶穌埋在哪裏
[00:08:55.680 --> 00:08:57.680]  因為這個人不是一個普通的人
[00:08:57.680 --> 00:08:59.680]  是一個最高法院的
[00:08:59.680 --> 00:09:01.680]  大法官
[00:09:01.680 --> 00:09:03.680]  所以大家都知道
[00:09:03.680 --> 00:09:05.680]  而且在聖經以外的文獻
[00:09:05.680 --> 00:09:07.680]  都有記載到這件事
[00:09:07.680 --> 00:09:09.680]  但沒有任何文獻記載到另外
[00:09:09.680 --> 00:09:11.680]  有衝突
[00:09:11.680 --> 00:09:13.680]  沒有說原來耶穌不是
[00:09:13.680 --> 00:09:15.680]  有亞國的人埋了祂
[00:09:15.680 --> 00:09:17.680]  沒有 每一個文獻都是說
[00:09:17.680 --> 00:09:19.680]  當時Sanhedrin
[00:09:19.680 --> 00:09:21.680]  的一個工會
[00:09:21.680 --> 00:09:23.680]  猶太人議會其中一個人叫約瑟
[00:09:23.680 --> 00:09:25.680]  是這個人用自己的墳墓
[00:09:25.680 --> 00:09:27.680]  埋了耶穌 所以對於他埋葬的基礎
[00:09:27.680 --> 00:09:29.680]  其實因為
[00:09:29.680 --> 00:09:31.680]  很高層次也很容易證明
[00:09:31.680 --> 00:09:33.680]  而第四個就是因為
[00:09:33.680 --> 00:09:35.680]  主耶穌當時的墳墓
[00:09:35.680 --> 00:09:37.680]  是沒有被
[00:09:37.680 --> 00:09:39.680]  裝飾成一個可祭拜的地方
[00:09:39.680 --> 00:09:41.680]  因為根據當時的傳統
[00:09:41.680 --> 00:09:43.680]  如果一個聖人
[00:09:43.680 --> 00:09:45.680]  在世的時候被供為聖人
[00:09:45.680 --> 00:09:47.680]  死了之後
[00:09:47.680 --> 00:09:49.680]  最有可能你的信徒
[00:09:49.680 --> 00:09:51.680]  會去你的墳墓
[00:09:51.680 --> 00:09:53.680]  建造一個像小廟一樣的神廟
[00:09:53.680 --> 00:09:55.680]  很多人就會來朝聖
[00:09:55.680 --> 00:09:57.680]  來祭拜
[00:09:57.680 --> 00:09:59.680]  因為你是聖人
[00:09:59.680 --> 00:10:01.680]  根據當時的研究
[00:10:01.680 --> 00:10:03.680]  主耶穌當代的時候至少有
[00:10:03.680 --> 00:10:05.680]  50個這樣的聖人
[00:10:05.680 --> 00:10:07.680]  他的墳墓是被裝飾成一個小小的
[00:10:07.680 --> 00:10:09.680]  廟宇
[00:10:09.680 --> 00:10:11.680]  人們就會來拜祭
[00:10:11.680 --> 00:10:13.680]  唯有主耶穌的墳墓雖然是
[00:10:13.680 --> 00:10:15.680]  高層次的被一個人埋葬
[00:10:15.680 --> 00:10:17.680]  但是他的墳墓
[00:10:17.680 --> 00:10:19.680]  就沒有任何這樣的裝飾
[00:10:19.680 --> 00:10:21.680]  因為墳墓是空的
[00:10:21.680 --> 00:10:23.680]  所以沒有人會去祭拜
[00:10:23.680 --> 00:10:25.680]  今天不同
[00:10:25.680 --> 00:10:27.680]  今天在上面建了一間教堂
[00:10:27.680 --> 00:10:29.680]  很商業化
[00:10:29.680 --> 00:10:31.680]  今天基督徒每年會去
[00:10:31.680 --> 00:10:33.680]  朝聖
[00:10:33.680 --> 00:10:35.680]  以前不會的
[00:10:35.680 --> 00:10:37.680]  因為你知道空墳墓
[00:10:37.680 --> 00:10:39.680]  他不在那裡
[00:10:39.680 --> 00:10:41.680]  所以敬拜就不需要去耶路撒冷
[00:10:41.680 --> 00:10:43.680]  第五樣就是
[00:10:43.680 --> 00:10:45.680]  根據馬可福音的記載
[00:10:45.680 --> 00:10:47.680]  耶穌的復活
[00:10:47.680 --> 00:10:49.680]  空墳墓這件事
[00:10:49.680 --> 00:10:51.680]  因為他用的篇幅實在太少
[00:10:51.680 --> 00:10:53.680]  從當時一些描寫
[00:10:53.680 --> 00:10:55.680]  神話故事
[00:10:55.680 --> 00:10:57.680]  傳說的描寫
[00:10:57.680 --> 00:10:59.680]  的篇幅是很不像
[00:10:59.680 --> 00:11:01.680]  就正如說
[00:11:01.680 --> 00:11:03.680]  第二世紀
[00:11:03.680 --> 00:11:05.680]  主考一二五年出現了一本
[00:11:05.680 --> 00:11:07.680]  福音書叫彼得福音
[00:11:07.680 --> 00:11:09.680]  後來沒有被納入正典
[00:11:09.680 --> 00:11:11.680]  因為他的記載
[00:11:11.680 --> 00:11:13.680]  第一知道絕對不是彼得寫的
[00:11:13.680 --> 00:11:15.680]  因為彼得已經死了
[00:11:15.680 --> 00:11:17.680]  主考一二五年
[00:11:17.680 --> 00:11:19.680]  如果不是史上寫的就沒有權柄
[00:11:19.680 --> 00:11:21.680]  被納入正典
[00:11:21.680 --> 00:11:23.680]  彼得福音最後記載
[00:11:23.680 --> 00:11:25.680]  主耶穌復活的事
[00:11:25.680 --> 00:11:27.680]  是很長的篇幅
[00:11:27.680 --> 00:11:29.680]  而且一看他的記載就知道神話故事
[00:11:29.680 --> 00:11:31.680]  主耶穌復活
[00:11:31.680 --> 00:11:33.680]  復活出來的時候
[00:11:33.680 --> 00:11:35.680]  後面有個會講話的十字架
[00:11:35.680 --> 00:11:37.680]  跟著飄出來
[00:11:37.680 --> 00:11:39.680]  所以馬可福音的記載
[00:11:39.680 --> 00:11:41.680]  非常簡潔
[00:11:41.680 --> 00:11:43.680]  一看就不像
[00:11:43.680 --> 00:11:45.680]  是一個說謊
[00:11:45.680 --> 00:11:47.680]  描寫神話故事
[00:11:47.680 --> 00:11:49.680]  所以是一個很簡潔
[00:11:49.680 --> 00:11:51.680]  寫實的記載
[00:11:51.680 --> 00:11:53.680]  第六點
[00:11:53.680 --> 00:11:55.680]  為什麼空墳墓
[00:11:55.680 --> 00:11:57.680]  這件事
[00:11:57.680 --> 00:11:59.680]  值得被記載
[00:11:59.680 --> 00:12:01.680]  就是婦人
[00:12:01.680 --> 00:12:03.680]  是第一批
[00:12:03.680 --> 00:12:05.680]  發現空墳墓的證人
[00:12:05.680 --> 00:12:07.680]  根據當時的傳統
[00:12:07.680 --> 00:12:09.680]  婦人是不應該被信得過
[00:12:09.680 --> 00:12:11.680]  所以婦人的話
[00:12:11.680 --> 00:12:13.680]  大家都覺得信不過
[00:12:13.680 --> 00:12:15.680]  所以婦人是不允許
[00:12:15.680 --> 00:12:17.680]  在法庭上做證
[00:12:17.680 --> 00:12:19.680]  因為你的證供是不成立的
[00:12:19.680 --> 00:12:21.680]  所以當年
[00:12:21.680 --> 00:12:23.680]  如果要說謊
[00:12:23.680 --> 00:12:25.680]  聖經記載應該是第一批
[00:12:25.680 --> 00:12:27.680]  發現空墳墓做見證人的
[00:12:27.680 --> 00:12:29.680]  應該是男人才對
[00:12:29.680 --> 00:12:31.680]  不應該放婦人
[00:12:31.680 --> 00:12:33.680]  因為婦人的話信不過
[00:12:33.680 --> 00:12:35.680]  空墳墓是婦人
[00:12:35.680 --> 00:12:37.680]  除非真的發生
[00:12:37.680 --> 00:12:39.680]  不然不應該記載
[00:12:39.680 --> 00:12:41.680]  這六點就證明空墳墓
[00:12:41.680 --> 00:12:43.680]  基本上很難
[00:12:43.680 --> 00:12:45.680]  攻得破
[00:12:45.680 --> 00:12:47.680]  第二條邊
[00:12:47.680 --> 00:12:49.680]  三個人第一條邊是空墳墓
[00:12:49.680 --> 00:12:51.680]  第二條邊不單止是空墳墓
[00:12:51.680 --> 00:12:53.680]  而且耶穌
[00:12:53.680 --> 00:12:55.680]  復活之後還向門道
[00:12:55.680 --> 00:12:57.680]  顯現過
[00:12:57.680 --> 00:12:59.680]  加上第二條邊就更加
[00:12:59.680 --> 00:13:01.680]  難以推翻
[00:13:01.680 --> 00:13:03.680]  我們看第二條邊的記載
[00:13:03.680 --> 00:13:05.680]  在哥倫多前書的十五章
[00:13:05.680 --> 00:13:07.680]  三到八節
[00:13:07.680 --> 00:13:09.680]  是這麼說的
[00:13:09.680 --> 00:13:11.680]  保羅我曾經把我所領受的
[00:13:11.680 --> 00:13:13.680]  那最重要的訊息
[00:13:13.680 --> 00:13:15.680]  傳授給你們
[00:13:15.680 --> 00:13:17.680]  就是
[00:13:17.680 --> 00:13:19.680]  按照聖經所說的
[00:13:19.680 --> 00:13:21.680]  基督為我們的罪死了
[00:13:21.680 --> 00:13:23.680]  又按照聖經所說的
[00:13:23.680 --> 00:13:25.680]  他被埋葬了
[00:13:25.680 --> 00:13:27.680]  在第三天復活了
[00:13:27.680 --> 00:13:29.680]  他向彼得顯現
[00:13:29.680 --> 00:13:31.680]  他向彼得顯現
[00:13:31.680 --> 00:13:33.680]  首先向彼得顯現
[00:13:33.680 --> 00:13:35.680]  又向十二使徒顯現
[00:13:35.680 --> 00:13:37.680]  以後
[00:13:37.680 --> 00:13:39.680]  他又一次向五百多個
[00:13:39.680 --> 00:13:41.680]  跟從他的人顯現
[00:13:41.680 --> 00:13:43.680]  一次過五百多個
[00:13:43.680 --> 00:13:45.680]  這些人多數還活著
[00:13:45.680 --> 00:13:49.680]  雖然有些已經死了
[00:13:49.680 --> 00:13:51.680]  保羅寫在哥倫多前書的時候
[00:13:51.680 --> 00:13:53.680]  應該是主後的
[00:13:53.680 --> 00:13:55.680]  五十三到五十七年
[00:13:55.680 --> 00:13:57.680]  換句話說如果主耶穌是主後
[00:13:57.680 --> 00:13:59.680]  三十三年
[00:13:59.680 --> 00:14:01.680]  釘十架死復活
[00:14:01.680 --> 00:14:03.680]  保羅是二十年後寫這書
[00:14:03.680 --> 00:14:05.680]  所以當年
[00:14:05.680 --> 00:14:07.680]  你信耶穌你見證過這件事
[00:14:07.680 --> 00:14:09.680]  你是五百人其中一個
[00:14:09.680 --> 00:14:11.680]  當年如果是三十歲的時候
[00:14:11.680 --> 00:14:13.680]  保羅寫這封書信的時候
[00:14:13.680 --> 00:14:15.680]  你是五十歲
[00:14:15.680 --> 00:14:17.680]  所以大部分的人仍然活著
[00:14:17.680 --> 00:14:19.680]  如果你信主的時候比較年輕
[00:14:19.680 --> 00:14:21.680]  我十幾歲已經見證到這件事
[00:14:21.680 --> 00:14:23.680]  保羅寫這封書信的時候
[00:14:23.680 --> 00:14:25.680]  你是三十幾歲
[00:14:25.680 --> 00:14:27.680]  為什麼你們說沒有復活這件事
[00:14:27.680 --> 00:14:29.680]  很多見證人
[00:14:29.680 --> 00:14:31.680]  大部分今天仍然活著
[00:14:31.680 --> 00:14:33.680]  不信就問你隔壁鄰居
[00:14:33.680 --> 00:14:35.680]  他是其中一個
[00:14:35.680 --> 00:14:37.680]  阿老王
[00:14:37.680 --> 00:14:39.680]  當年信主的時候是小王
[00:14:39.680 --> 00:14:41.680]  現在是阿老王
[00:14:41.680 --> 00:14:43.680]  當年他是五百人其中一個
[00:14:43.680 --> 00:14:45.680]  保羅夠膽這樣寫
[00:14:45.680 --> 00:14:47.680]  是因為他出書的時間都很短
[00:14:47.680 --> 00:14:49.680]  當年見證到這件事的人仍然活著
[00:14:49.680 --> 00:14:51.680]  所以保羅說大部分人活著
[00:14:51.680 --> 00:14:53.680]  為什麼你們敢說沒有這件事
[00:14:53.680 --> 00:14:55.680]  明明是有的
[00:14:55.680 --> 00:14:57.680]  不信就問
[00:14:57.680 --> 00:14:59.680]  後來他向雅各顯現
[00:14:59.680 --> 00:15:01.680]  向所有的使徒顯現
[00:15:01.680 --> 00:15:03.680]  向所有的使徒顯現
[00:15:03.680 --> 00:15:05.680]  最後他又向我顯現
[00:15:05.680 --> 00:15:07.680]  保羅很特別
[00:15:07.680 --> 00:15:09.680]  我好像一個在不正常情況下出生的人
[00:15:09.680 --> 00:15:11.680]  我好像一個在不正常情況下出生的人
[00:15:11.680 --> 00:15:13.680]  我明天再解釋
[00:15:13.680 --> 00:15:15.680]  這裡說到主耶穌一次過
[00:15:15.680 --> 00:15:17.680]  向很多人顯現
[00:15:17.680 --> 00:15:19.680]  不斷顯現
[00:15:19.680 --> 00:15:21.680]  有了空墳墓有了顯現
[00:15:21.680 --> 00:15:23.680]  這兩條邊是互補的
[00:15:23.680 --> 00:15:25.680]  為什麼這樣說呢
[00:15:25.680 --> 00:15:27.680]  如果有空墳墓耶穌沒有向他們顯現
[00:15:27.680 --> 00:15:29.680]  就有可能你們偷了屍體
