
[00:00:00.000 --> 00:00:02.240]  在這幾個月當中
[00:01:59.680 --> 00:02:01.520]  一同去領受
[00:02:01.520 --> 00:02:05.040]  主日讓我們今日在崇拜當中
[00:02:05.040 --> 00:02:06.320]  我們敬拜祢
[00:02:06.320 --> 00:02:07.800]  我們愛祢
[00:02:07.800 --> 00:02:11.240]  我們在當中亦有休息的時間
[00:02:11.240 --> 00:02:14.640]  能夠經歷祢給我們的自由
[00:02:14.640 --> 00:02:17.960]  主日求祢將祢的話賜給我們
[00:02:17.960 --> 00:02:21.160]  讓我們一同去相信
[00:02:21.160 --> 00:02:23.000]  我們這樣的禱告
[00:02:23.000 --> 00:02:25.480]  是奉主耶穌基督的名字
[00:02:25.480 --> 00:02:29.120]  Amen
[00:02:29.120 --> 00:02:31.840]  我們生活的年代
[00:02:31.840 --> 00:02:35.000]  是一個叫做大的時代
[00:02:35.000 --> 00:02:37.840]  用英文來說叫做Mega Age
[00:02:37.840 --> 00:02:41.440]  但是在這個Mega Age的裏面
[00:02:41.440 --> 00:02:46.200]  我們常常是疏忽細小的事情
[00:02:46.200 --> 00:02:48.480]  我們都是很喜歡去說
[00:02:48.480 --> 00:02:50.400]  要想得大
[00:02:50.400 --> 00:02:52.880]  要做得大
[00:02:52.880 --> 00:03:00.120]  細小的事情被看為十歲不重要
[00:03:00.120 --> 00:03:04.720]  但事實就是大多數的我們都是小人物
[00:03:04.720 --> 00:03:07.360]  我們每一天所做的事情
[00:03:07.360 --> 00:03:09.360]  都是小事情
[00:03:09.360 --> 00:03:11.840]  我們求學、進修
[00:03:11.840 --> 00:03:15.280]  教書、醫病
[00:03:15.280 --> 00:03:17.400]  照顧病人
[00:03:17.400 --> 00:03:18.800]  我們做生意
[00:03:18.800 --> 00:03:22.240]  我們做種種不同的工作
[00:03:22.240 --> 00:03:24.120]  我們當中是有結婚的
[00:03:24.120 --> 00:03:26.120]  有些還沒結婚的
[00:03:26.120 --> 00:03:29.920]  結婚了是要養育兒女
[00:03:29.920 --> 00:03:31.880]  照顧家人
[00:03:31.880 --> 00:03:34.800]  我們當中也有退休的
[00:03:34.800 --> 00:03:37.520]  在每一個禮拜六、禮拜日
[00:03:37.520 --> 00:03:38.880]  我們回到城鎮間
[00:03:38.880 --> 00:03:40.160]  我們去守安息
[00:03:40.160 --> 00:03:41.720]  我們去敬拜
[00:03:41.720 --> 00:03:43.520]  參加成長班
[00:03:43.520 --> 00:03:45.440]  參加師班的練習
[00:03:45.440 --> 00:03:48.080]  在師班那裏獻唱
[00:03:48.080 --> 00:03:49.960]  我們在下午的時間
[00:03:49.960 --> 00:03:51.320]  禮拜日下午的時間
[00:03:51.320 --> 00:03:55.440]  我們可能跟我們親愛的兄姊妹們吃飯
[00:03:55.440 --> 00:03:57.880]  我們跟我們朋友吃飯
[00:03:57.880 --> 00:04:01.040]  我們探望我們的爸爸媽媽
[00:04:01.040 --> 00:04:02.840]  事實上我們每一個人
[00:04:02.840 --> 00:04:06.880]  大多數的我們都是小人物
[00:04:06.880 --> 00:04:09.680]  我們做小的事情
[00:04:09.680 --> 00:04:15.440]  很少人能夠成為國家的元首
[00:04:15.440 --> 00:04:19.200]  作出翻天覆地的決定
[00:04:19.200 --> 00:04:21.360]  相對我們來說
[00:04:21.360 --> 00:04:24.000]  耶穌基督是一個大人物
[00:04:24.000 --> 00:04:27.080]  抑或是一位小人物
[00:04:27.080 --> 00:04:30.840]  祂出生在一個很動盪的年代
[00:04:30.840 --> 00:04:34.760]  在那個時候猶太人是被羅馬帝國所統治
[00:04:34.760 --> 00:04:38.720]  猶太人所期盼的就是一位
[00:04:38.720 --> 00:04:41.120]  政治的尼塞亞
[00:04:41.120 --> 00:04:46.440]  開始一個政治尼塞亞的國度
[00:04:46.440 --> 00:04:49.920]  但是耶穌基督所講的、所做的
[00:04:49.920 --> 00:04:56.920]  似乎根本沒有滿足猶太人的期望
[00:04:56.920 --> 00:05:00.960]  祂的信息是不落地的
[00:05:00.960 --> 00:05:06.440]  因為祂說天國很像芥菜種
[00:05:06.440 --> 00:05:10.440]  祂是開始很細小的
[00:05:10.440 --> 00:05:14.600]  祂所做的事情、祂所講的東西是微不足道的
[00:05:14.600 --> 00:05:17.560]  祂是喜歡什麼人呢?
[00:05:17.560 --> 00:05:20.920]  祂喜歡接觸那些小孩子
[00:05:20.920 --> 00:05:23.600]  祂說:讓小孩子到我這裡來
[00:05:23.600 --> 00:05:27.680]  因為小孩子是屬於天國的
[00:05:27.680 --> 00:05:31.440]  祂常常歡迎那些微小的人
[00:05:31.440 --> 00:05:32.480]  祂做什麼呢?
[00:05:32.480 --> 00:05:34.440]  祂是參加婚宴
[00:05:34.440 --> 00:05:36.840]  跟人一起去歡喜
[00:05:36.840 --> 00:05:39.600]  祂跟那些瑞麗一起吃飯
[00:05:39.600 --> 00:05:41.920]  祂跟那個薩戈一起
[00:05:41.920 --> 00:05:46.160]  祂用手接觸那些長大麻瘋的病人
[00:05:46.160 --> 00:05:49.000]  祂憐憫盲的人
[00:05:49.000 --> 00:05:52.000]  祂就是跟那些困乏的人
[00:05:52.000 --> 00:05:55.760]  窮人、孤單的人、被鬼附的人
[00:05:55.760 --> 00:06:01.640]  精神有問題的人、被壓迫的人一起
[00:06:01.640 --> 00:06:05.280]  祂做的事是小的事情
[00:06:05.280 --> 00:06:08.760]  做在小人物的身上
[00:06:08.760 --> 00:06:11.480]  耶穌基督除了納下這個榜樣
[00:06:11.480 --> 00:06:14.040]  祂又吩咐我們
[00:06:14.040 --> 00:06:17.960]  祂說:人在最小的事上忠心
[00:06:17.960 --> 00:06:20.800]  就在大的事情上也忠心
[00:06:20.800 --> 00:06:24.200]  在小的事情上是不義
[00:06:24.200 --> 00:06:28.160]  在大的事情上又不義
[00:06:28.160 --> 00:06:32.320]  這句金句我想大家記下來
[00:06:32.320 --> 00:06:33.920]  背下來
[00:06:33.920 --> 00:06:36.720]  成為你生活的態度
[00:06:36.720 --> 00:06:38.880]  生活的方式
[00:06:38.880 --> 00:06:42.800]  究竟我們怎樣理解這一節的金句呢?
[00:06:42.800 --> 00:06:44.840]  這一節的金句座落在
[00:06:44.840 --> 00:06:48.800]  不義的管家這個段落當中
[00:06:48.800 --> 00:06:53.200]  是《勞加福音》的十六章一至十三節
[00:06:53.200 --> 00:06:54.880]  經文的背景就是講到
[00:06:54.880 --> 00:06:56.600]  耶穌基督提到一個主人
[00:06:56.600 --> 00:07:00.800]  是稱讚一位不義的管家
[00:07:00.800 --> 00:07:03.640]  你明白的管家雖然是不義
[00:07:03.640 --> 00:07:05.920]  但是真的很聰明的
[00:07:05.920 --> 00:07:09.880]  他已經為未來做好一切的打算
[00:07:09.880 --> 00:07:12.160]  所以耶穌基督就說
[00:07:12.160 --> 00:07:20.400]  今世之子比光明之子更聰明
[00:07:20.400 --> 00:07:24.520]  今世之子就是那些屬世的人
[00:07:24.520 --> 00:07:26.040]  他們真的很聰明
[00:07:26.040 --> 00:07:28.560]  在物質的益處上
[00:07:28.560 --> 00:07:32.720]  正打細算、化心思
[00:07:32.720 --> 00:07:35.400]  至於這些光明的人
[00:07:35.400 --> 00:07:38.800]  這些義人他們不花心思
[00:07:38.800 --> 00:07:41.120]  沒有想過怎樣去用錢
[00:07:41.120 --> 00:07:43.720]  沒有想過怎樣為人屬靈的
[00:07:43.720 --> 00:07:49.920]  生命的福祉去打算、去思考
[00:07:49.920 --> 00:07:52.720]  在第九節那裡就是一個具體的例子
[00:07:52.720 --> 00:07:54.720]  大概的意思就是說
[00:07:54.720 --> 00:07:57.320]  假如那些不義的人
[00:07:57.320 --> 00:08:00.320]  他們那麼小心去用錢
[00:08:00.320 --> 00:08:03.720]  你們光明之子、你們義人
[00:08:03.720 --> 00:08:07.720]  你們有沒有很小心去用錢
[00:08:07.720 --> 00:08:09.720]  你們有沒有用錢
[00:08:09.720 --> 00:08:14.520]  用在州祭和服事方面
[00:08:14.520 --> 00:08:17.720]  要知道當錢用完的時候
[00:08:17.720 --> 00:08:21.120]  或者當錢失去的話
[00:08:21.120 --> 00:08:24.520]  假如你是慷慨地用這筆錢的話
[00:08:24.520 --> 00:08:29.720]  將來親愛的主會欣賞你的慷慨
[00:08:29.720 --> 00:08:32.320]  會接待你
[00:08:32.320 --> 00:08:37.320]  那些洞察未來能夠行事精明的人
[00:08:37.320 --> 00:08:43.720]  已經是很明智地使用神給你們的錢
[00:08:43.720 --> 00:08:48.320]  能夠你們成為好的管家
[00:08:48.320 --> 00:08:50.520]  就在脈絡上面
[00:08:50.520 --> 00:08:53.520]  耶穌基督就吩咐大家
[00:08:53.520 --> 00:08:56.720]  人在最小的事上中心
[00:08:56.720 --> 00:08:59.120]  就在大的事上中心
[00:08:59.120 --> 00:09:02.320]  在小的事情上不義
[00:09:02.320 --> 00:09:06.120]  在大的事情上亦不義
[00:09:06.120 --> 00:09:08.920]  中心這個字是怎麼解呢
[00:09:08.920 --> 00:09:12.320]  是解為中信
[00:09:12.320 --> 00:09:14.920]  中信這個字又可以翻譯為什麼呢
[00:09:14.920 --> 00:09:21.520]  翻譯為可靠、誠實、有意思、有價值
[00:09:21.520 --> 00:09:24.520]  所以這一句金句可以翻譯為
[00:09:24.520 --> 00:09:28.520]  在小的事情上去中信
[00:09:28.520 --> 00:09:31.320]  就在大的事情上中信
[00:09:31.320 --> 00:09:33.520]  在小的事情上可靠
[00:09:33.520 --> 00:09:35.720]  就在大的事情上可靠
[00:09:35.720 --> 00:09:38.120]  在小的事情上誠實
[00:09:38.120 --> 00:09:40.720]  在大的事情上都誠實
[00:09:40.720 --> 00:09:44.720]  在小的事情上被看為有價值、有意思
[00:09:44.720 --> 00:09:51.320]  在大的事情上都會被看為有意義、有意思
[00:09:51.320 --> 00:09:54.320]  耶穌基督的意思就是說
[00:09:54.320 --> 00:09:58.920]  細小的事情是非常重要
[00:09:58.920 --> 00:10:04.920]  那些在小事中心的門徒是可靠的
[00:10:04.920 --> 00:10:07.520]  他們將會做大事
[00:10:07.520 --> 00:10:11.920]  他們這班人是誠實的、認真的跟從神
[00:10:11.920 --> 00:10:15.920]  因此他們會做大事
[00:10:15.920 --> 00:10:19.520]  假如人在小事上不中心
[00:10:19.520 --> 00:10:23.920]  假如人在錢財方面這麼小的事情上不中心
[00:10:23.920 --> 00:10:29.520]  神怎能將更大的事交給你們
[00:10:29.520 --> 00:10:35.120]  所以耶穌基督敦促門徒有一種生命
[00:10:35.120 --> 00:10:39.120]  有一種生命的態度、一種生命的方式
[00:10:39.120 --> 00:10:41.920]  一種生命的態度、一種生命的方式
[00:10:41.920 --> 00:10:49.120]  能夠反映出神的可靠、誠實、慷慨和恩慈
[00:10:49.120 --> 00:10:53.320]  所以門徒生命的本質是什麼呢?
[00:10:53.320 --> 00:10:58.720]  就是忠於小事、小事中心
[00:10:58.720 --> 00:11:02.720]  在每一個日常生活的細節當中
[00:11:02.720 --> 00:11:06.120]  都有種忠信
[00:11:06.120 --> 00:11:13.920]  門徒是小事中心、忠信的人
[00:11:13.920 --> 00:11:17.520]  所以耶穌基督在今天早上
[00:11:17.520 --> 00:11:22.520]  向我們講出一個小道理又一個大道理
[00:11:22.520 --> 00:11:25.720]  意思是人在小的事情上忠信
[00:11:25.720 --> 00:11:26.920]  就在大事中信
[00:11:26.920 --> 00:11:29.720]  在小的事情上不忠信
[00:11:29.720 --> 00:11:32.320]  大的事情上就不忠信
[00:11:32.320 --> 00:11:34.520]  在小的事情上是可靠
[00:11:34.520 --> 00:11:36.920]  在大的事情上都可以可靠
[00:11:36.920 --> 00:11:38.920]  在小的事情上不可靠
[00:11:38.920 --> 00:11:43.320]  在大的事情上是不可靠
[00:11:43.320 --> 00:11:47.520]  人在小的事情上沒有看重神
[00:11:47.520 --> 00:11:53.120]  在大的事情上他就不看重神
[00:11:53.120 --> 00:11:58.720]  這個就是今早我們所領受的一個重要的訊息
[00:11:58.720 --> 00:12:01.520]  不知道我們聽不聽得見
[00:12:01.520 --> 00:12:05.120]  要聽見、要思想明白
[00:12:05.120 --> 00:12:08.120]  我再從三方面再講多一點
[00:12:08.120 --> 00:12:11.120]  你們可以在成長班那裏再去思想
[00:12:11.120 --> 00:12:16.120]  再去重整、再去整理、再去改寫
[00:12:16.120 --> 00:12:18.320]  第一個意思就是
[00:12:18.320 --> 00:12:25.520]  生命的價值是由眾多的小事組成的
[00:12:25.520 --> 00:12:30.520]  生命的大事是由小的事情組成的
[00:12:30.520 --> 00:12:32.520]  所謂生命的小事
[00:12:32.520 --> 00:12:35.520]  就是指那些隨時見到的
[00:12:35.520 --> 00:12:37.920]  日常當中見到的
[00:12:37.920 --> 00:12:40.120]  我們英文就叫做民丁
[00:12:40.120 --> 00:12:41.920]  就是很普通的事
[00:12:41.920 --> 00:12:43.720]  很普通的事是什麼呢
[00:12:43.720 --> 00:12:50.320]  見到人就是去打招呼、去點頭、去關心人
[00:12:50.320 --> 00:12:52.920]  去教自己的子女
[00:12:52.920 --> 00:12:57.720]  要愛自己的老公、愛自己的太太
[00:12:57.720 --> 00:13:01.520]  要讀聖經、要祈禱、要傳福音
[00:13:01.520 --> 00:13:07.920]  在日常的生活當中是能夠留意這些事情
[00:13:07.920 --> 00:13:09.320]  如果留意的話
[00:13:09.320 --> 00:13:13.120]  是對我們的生活的意義是有影響的
[00:13:13.120 --> 00:13:17.320]  是對人家的生活的意義都有影響的
[00:13:17.320 --> 00:13:19.720]  這些就是那些小事
[00:13:19.720 --> 00:13:24.120]  不少的時候我們認為這些小事是太過瑣碎的
[00:13:24.120 --> 00:13:27.520]  我們是關心人生的大事
[00:13:27.520 --> 00:13:28.920]  人生的大事
[00:13:28.920 --> 00:13:38.720]  很多人會認為是賺大錢、上位、有權勢、出名
[00:13:38.720 --> 00:13:42.120]  對於我們城鎮家弟兄姊妹們來說
[00:13:42.120 --> 00:13:44.920]  我相信大多數都不會這樣想的
[00:13:44.920 --> 00:13:47.120]  上位、賺錢
[00:13:47.120 --> 00:13:48.120]  我們不是為這些的
[00:13:48.120 --> 00:13:49.520]  我們會賺錢
[00:13:49.520 --> 00:13:51.520]  但我們不是為賺錢
[00:13:51.520 --> 00:13:55.320]  我相信對於大多數的城鎮家弟兄姊妹們來說
[00:13:55.320 --> 00:13:58.320]  最大的事是什麼呢?
[00:13:58.320 --> 00:14:01.320]  最大的事就是愛
[00:14:01.320 --> 00:14:05.720]  最大的事就是愛神、愛人
[00:14:05.720 --> 00:14:08.520]  但我們又知道這些大的事情
[00:14:08.520 --> 00:14:12.320]  原來是由很多小事組成的
[00:14:12.320 --> 00:14:17.320]  愛神、愛人是由很多小事組成的
[00:14:17.320 --> 00:14:19.720]  譬如我們說愛
[00:14:19.720 --> 00:14:22.920]  家庭的愛是大事
[00:14:22.920 --> 00:14:24.320]  對於我們中國人來說
[00:14:24.320 --> 00:14:26.920]  家庭的愛真是何等大的事
[00:14:26.920 --> 00:14:30.520]  我們在一生成長的過程當中
[00:14:30.520 --> 00:14:33.120]  希望找到我們的愛人
[00:14:33.120 --> 00:14:41.320]  我們找到愛人執子之手、終老和他一起快樂的一生
[00:14:41.320 --> 00:14:43.120]  但不少時候
[00:14:43.120 --> 00:14:44.720]  我們又看見自己
[00:14:44.720 --> 00:14:46.320]  又看見他人
[00:14:46.320 --> 00:14:50.320]  兩夫妻營營役役地去生活
[00:14:50.320 --> 00:14:51.920]  生了小孩的時候
[00:14:51.920 --> 00:14:55.320]  又要花很多心力去照顧小孩
[00:14:55.320 --> 00:14:57.520]  於是彼此不會照顧
[00:14:57.520 --> 00:14:59.920]  慢慢大家兩夫婦見到
[00:14:59.920 --> 00:15:01.920]  不會說早晨
[00:15:01.920 --> 00:15:05.120]  慢慢彼此相待的時候
[00:15:05.120 --> 00:15:07.120]  沒有禮貌
[00:15:07.120 --> 00:15:10.120]  這麼熟,何必有禮貌
[00:15:10.120 --> 00:15:17.720]  大家越來越少時間留心小事
[00:15:17.720 --> 00:15:21.120]  大家都不會說自己的心事
[00:15:21.120 --> 00:15:24.720]  感情變得越來越淡薄
[00:15:24.720 --> 00:15:30.120]  這是我們不少夫婦所經歷的
[00:15:30.120 --> 00:15:32.120]  在這種情況下
[00:15:32.120 --> 00:15:33.920]  我們都知道愛是很重要
[00:15:33.920 --> 00:15:35.920]  家庭的愛也是很重要
[00:15:35.920 --> 00:15:36.920]  但我們要知道
[00:15:36.920 --> 00:15:39.320]  原來這些家庭的愛的成就
[00:15:39.320 --> 00:15:42.920]  是被很多小的事情去決定的
[00:15:42.920 --> 00:15:45.920]  細小的事情真是很重要的
[00:15:45.920 --> 00:15:51.120]  例如早上兩夫婦說早晨
[00:15:51.120 --> 00:15:53.520]  禮貌一點去說話
[00:15:53.520 --> 00:15:55.520]  真是去關心
[00:15:55.520 --> 00:15:57.520]  真是去問候
[00:15:57.520 --> 00:15:59.720]  找時間去聊天
[00:15:59.720 --> 00:16:02.320]  找時間一起去祈禱
[00:16:02.320 --> 00:16:05.520]  找時間一起去讀聖經
[00:16:05.520 --> 00:16:09.520]  大家去交換心思是很重要的
[00:16:09.520 --> 00:16:11.520]  沒有這些事情
[00:16:11.520 --> 00:16:15.520]  怎能夠有夫婦的執子之手
[00:16:15.520 --> 00:16:19.120]  那種美麗的愛呢
[00:16:19.120 --> 00:16:20.920]  同樣在教會當中
[00:16:20.920 --> 00:16:23.720]  大家都知道愛是很重要的
[00:16:23.720 --> 00:16:26.320]  神命令我們彼此相愛
[00:16:26.320 --> 00:16:28.920]  我們都知道是很重要的
[00:16:28.920 --> 00:16:31.520]  但原來這些的愛
[00:16:31.520 --> 00:16:33.120]  這些這麼大的事情
[00:16:33.120 --> 00:16:36.520]  是由很多細小的事情去組成的
[00:16:36.520 --> 00:16:37.520]  你試想
[00:16:37.520 --> 00:16:39.320]  我愛你啊
[00:16:39.320 --> 00:16:41.320]  但我不跟你說早晨的
[00:16:41.320 --> 00:16:43.120]  我愛你啊
[00:16:43.120 --> 00:16:44.720]  我不理睬你的
[00:16:44.720 --> 00:16:46.120]  我愛你啊
[00:16:46.120 --> 00:16:48.920]  我不知道你是誰來的
[00:16:48.920 --> 00:16:49.920]  來到教會
[00:16:49.920 --> 00:16:51.120]  我愛你啊
[00:16:51.120 --> 00:16:52.320]  我開了門之後
[00:16:52.320 --> 00:16:52.920]  我不理你
[00:16:52.920 --> 00:16:55.920]  嘭一聲就撞到你
[00:16:55.920 --> 00:16:57.920]  你說這些小事大家不做
[00:16:57.920 --> 00:17:00.320]  但大家數到很多
[00:17:00.320 --> 00:17:01.520]  數完之後你說
[00:17:01.520 --> 00:17:03.320]  我好愛你啊
[00:17:03.320 --> 00:17:06.120]  愛什麼啊
[00:17:06.120 --> 00:17:07.920]  很多小的事情
[00:17:07.920 --> 00:17:11.920]  就造成彼此的愛
[00:17:11.920 --> 00:17:13.920]  對神呢
[00:17:13.920 --> 00:17:15.720]  你試想一下
[00:17:15.720 --> 00:17:16.720]  如果我們說
[00:17:16.720 --> 00:17:17.520]  我好愛神啊
[00:17:17.520 --> 00:17:19.520]  我今天來敬拜神啊
[00:17:19.520 --> 00:17:21.920]  來到這裡的時候
[00:17:21.920 --> 00:17:24.320]  歌也不唱
[00:17:24.320 --> 00:17:27.120]  讀聖經也不看
[00:17:27.120 --> 00:17:28.720]  聽到
[00:17:28.720 --> 00:17:30.920]  也不太聽
[00:17:30.920 --> 00:17:36.520]  還有樣子是這樣
[00:17:36.520 --> 00:17:37.920]  你試想一下
[00:17:37.920 --> 00:17:39.720]  整個這樣的神態
[00:17:39.720 --> 00:17:42.720]  你說你很愛神
[00:17:42.720 --> 00:17:43.920]  不行的
[00:17:43.920 --> 00:17:45.320]  原來我們說愛神
[00:17:45.320 --> 00:17:47.920]  其實很多細小的事情
[00:17:47.920 --> 00:17:51.120]  是幫助你怎樣去愛神的
[00:17:51.120 --> 00:17:53.120]  這個我想說的意思就是
[00:17:53.120 --> 00:17:54.720]  很多大的事情
[00:17:54.720 --> 00:17:57.320]  是由小的事情去組成
[00:17:57.320 --> 00:17:59.320]  在9月21日
[00:17:59.320 --> 00:18:03.520]  我做了不少小的事情
[00:18:03.520 --> 00:18:06.920]  在那天我學習到
[00:18:06.920 --> 00:18:09.520]  小事中心的功課
[00:18:09.520 --> 00:18:12.520]  今天要和你分享的訊息
[00:18:12.520 --> 00:18:13.520]  為什麼呢
[00:18:13.520 --> 00:18:15.920]  那天我的程序是這樣的
[00:18:15.920 --> 00:18:17.520]  早上九點鐘
[00:18:17.520 --> 00:18:19.720]  見你們親愛的何執事
[00:18:19.720 --> 00:18:22.120]  見談教會的事
[00:18:22.120 --> 00:18:24.320]  十點鐘我就要回早會
[00:18:24.320 --> 00:18:26.720]  一點鐘我在理工大學
[00:18:26.720 --> 00:18:28.520]  開學崇拜
[00:18:28.520 --> 00:18:29.720]  我分享訊息
[00:18:29.720 --> 00:18:33.320]  當中見到城鎮家的兩位執事
[00:18:33.320 --> 00:18:34.720]  一位弟兄
[00:18:34.720 --> 00:18:38.120]  兩點半我在YMCA見一位弟兄
[00:18:38.120 --> 00:18:42.920]  四點半我回去鎮神拍片
[00:18:42.920 --> 00:18:44.920]  拍什麼片呢
[00:18:44.920 --> 00:18:51.520]  就是拍城鎮家11月份的福音宣傳短片
[00:18:51.520 --> 00:18:53.520]  是給你們看的
[00:18:53.520 --> 00:18:55.920]  其實我是想推出去的
[00:18:55.920 --> 00:18:58.720]  因為我很怕拍片
[00:18:58.720 --> 00:19:00.920]  現在見到我講道分享
[00:19:00.920 --> 00:19:02.520]  我都很輕鬆
[00:19:02.520 --> 00:19:03.520]  很OK
[00:19:03.520 --> 00:19:06.320]  但我見到鏡頭
[00:19:06.320 --> 00:19:08.120]  我就會定了
[00:19:08.120 --> 00:19:09.120]  不會說話
[00:19:09.120 --> 00:19:10.720]  我試過很多次了
[00:19:10.720 --> 00:19:14.120]  所以這個港九回靈賢經大會
[00:19:14.120 --> 00:19:16.320]  拍了我的錄影
[00:19:16.320 --> 00:19:17.720]  我從來不看的
[00:19:17.720 --> 00:19:19.520]  沒有眼睛看
[00:19:19.520 --> 00:19:21.320]  但是沒得虛
[00:19:21.320 --> 00:19:23.920]  因為另外一位何執事就說
[00:19:23.920 --> 00:19:25.720]  是幾十秒而已
[00:19:25.720 --> 00:19:27.720]  還有是傳福音
[00:19:27.720 --> 00:19:30.520]  你做牧師不支持是不行的
[00:19:30.520 --> 00:19:34.920]  所以就要去拍了
[00:19:34.920 --> 00:19:38.720]  四點半回來神學院
[00:19:38.720 --> 00:19:41.920]  一見到城鎮的弟兄姊妹們
[00:19:41.920 --> 00:19:44.520]  我見到哇 這麼多人
[00:19:44.520 --> 00:19:46.320]  用得著這麼多人嗎
[00:19:46.320 --> 00:19:48.120]  除了何執事之外
[00:19:48.120 --> 00:19:50.720]  還有何執事的太太玉清
[00:19:50.720 --> 00:19:52.520]  又有黎執事
[00:19:52.520 --> 00:19:54.920]  又有權山權太
[00:19:54.920 --> 00:19:58.920]  又有另外一個叫阿包的弟兄
[00:19:58.920 --> 00:20:02.720]  我說我心裡不用這麼多人
[00:20:02.720 --> 00:20:04.320]  我想著有何執事
[00:20:04.320 --> 00:20:08.520]  最多是玉清在就行了
[00:20:08.520 --> 00:20:10.320]  他們就跟我說
[00:20:10.320 --> 00:20:13.720]  要化妝
[00:20:13.720 --> 00:20:16.120]  我說不用吧
[00:20:16.120 --> 00:20:19.520]  我連結婚都沒化過妝
[00:20:19.520 --> 00:20:22.120]  在城鎮第一次化妝
[00:20:22.120 --> 00:20:24.120]  不用吧
[00:20:24.120 --> 00:20:28.120]  我見到他們很認真很嚴謹
[00:20:28.120 --> 00:20:31.520]  一絲不苟
[00:20:31.520 --> 00:20:35.920]  你看看我的樣子就是化妝
[00:20:35.920 --> 00:20:43.920]  有執事在幫忙調校光線
[00:20:43.920 --> 00:20:46.320]  我見到這種嚴謹
[00:20:46.320 --> 00:20:48.520]  你們一絲不苟
[00:20:48.520 --> 00:20:52.120]  我瞥見他們的忠心
[00:20:52.120 --> 00:20:53.920]  我為此而高興
[00:20:53.920 --> 00:20:57.920]  其實城鎮家弟兄姊妹們有一個特性
[00:20:57.920 --> 00:21:01.320]  不過我沒有將這種特性發揚光大
[00:21:01.320 --> 00:21:05.120]  我記得我開頭來城鎮家講道的時候
[00:21:05.120 --> 00:21:08.320]  在星期六我發音是準確的
[00:21:08.320 --> 00:21:10.920]  我說轉列點
[00:21:10.920 --> 00:21:13.120]  誰知星期日我講的時候
[00:21:13.120 --> 00:21:15.120]  神智沒這麼清醒
[00:21:15.120 --> 00:21:17.720]  我讀了轉類點
[00:21:17.720 --> 00:21:19.520]  於是有位姐妹走過來
[00:21:19.520 --> 00:21:20.920]  很有禮貌的
[00:21:20.920 --> 00:21:21.920]  她很緊張
[00:21:21.920 --> 00:21:22.920]  曹牧師
[00:21:22.920 --> 00:21:25.520]  你昨天讀了轉列點是對的
[00:21:25.520 --> 00:21:28.120]  今天讀了轉類點
[00:21:28.120 --> 00:21:30.120]  意思叫我第二堂崇拜
[00:21:30.120 --> 00:21:32.320]  不要再讀錯了
[00:21:32.320 --> 00:21:36.320]  這些是很忠心的表現
[00:21:36.320 --> 00:21:41.320]  對小事不輕疏
[00:21:41.320 --> 00:21:42.920]  還有一個秘密
