
[00:00:00.000 --> 00:00:04.000]  鄧英主媒 早安
[00:02:01.000 --> 00:02:04.000]  他們覺得酒是很重要的
[00:02:04.000 --> 00:02:06.000]  拉比經常說
[00:02:06.000 --> 00:02:08.000]  沒有酒的話就沒有快樂
[00:02:08.000 --> 00:02:12.000]  為了使客人有賓至如歸的感覺
[00:02:12.000 --> 00:02:16.000]  新郎必須為婚宴預備足夠的酒
[00:02:16.000 --> 00:02:21.000]  酒如果在婚宴當中供應不足
[00:02:21.000 --> 00:02:24.000]  是一個很丟架的事情
[00:02:24.000 --> 00:02:27.000]  但不知出現了什麼情況
[00:02:27.000 --> 00:02:31.000]  三節裡說酒用盡了
[00:02:31.000 --> 00:02:33.000]  瑪利亞知道這件事
[00:02:33.000 --> 00:02:35.000]  為免大家掃興
[00:02:35.000 --> 00:02:38.000]  和主人家沒面子
[00:02:38.000 --> 00:02:41.000]  於是就採取了行動
[00:02:41.000 --> 00:02:42.000]  我問大家一個問題
[00:02:42.000 --> 00:02:43.000]  如果是你
[00:02:43.000 --> 00:02:46.000]  你會找誰去解決這個問題
[00:02:46.000 --> 00:02:49.000]  很可能是找新郎哥
[00:02:49.000 --> 00:02:51.000]  因為他是負責預備酒的
[00:02:51.000 --> 00:02:54.000]  但奇怪的是瑪利亞
[00:02:54.000 --> 00:02:57.000]  找了作為賓客的耶穌
[00:02:57.000 --> 00:02:59.000]  來處理這個問題
[00:02:59.000 --> 00:03:00.000]  我們會問
[00:03:00.000 --> 00:03:03.000]  到底誰是婚宴的新郎
[00:03:03.000 --> 00:03:05.000]  有沒有想過
[00:03:05.000 --> 00:03:08.000]  耶穌為什麼要在婚宴當中
[00:03:08.000 --> 00:03:10.000]  行第一個神蹟
[00:03:10.000 --> 00:03:14.000]  其中一個原因就是
[00:03:14.000 --> 00:03:17.000]  因為這個婚宴
[00:03:17.000 --> 00:03:20.000]  是和另一個婚宴有關係
[00:03:20.000 --> 00:03:22.000]  我們希望用一段時間
[00:03:22.000 --> 00:03:23.000]  將大家的眼光
[00:03:23.000 --> 00:03:25.000]  從加拿大的婚宴
[00:03:25.000 --> 00:03:28.000]  轉向另一個婚宴
[00:03:28.000 --> 00:03:33.000]  看看這個和我們有關係的婚宴
[00:03:33.000 --> 00:03:34.000]  首先我們說
[00:03:34.000 --> 00:03:37.000]  耶穌在瑪利亞的認知裡
[00:03:37.000 --> 00:03:40.000]  祂知道祂是從神而來
[00:03:40.000 --> 00:03:42.000]  因為天使曾經和祂啟示過
[00:03:42.000 --> 00:03:45.000]  耶穌有一個特殊的身份
[00:03:45.000 --> 00:03:47.000]  但經過三十年
[00:03:47.000 --> 00:03:49.000]  耶穌都沒有行過一個特別的事
[00:03:49.000 --> 00:03:52.000]  來顯明祂的身份
[00:03:52.000 --> 00:03:53.000]  我們知道第一章說到
[00:03:53.000 --> 00:03:55.000]  耶穌開始大門徒
[00:03:55.000 --> 00:03:57.000]  瑪利亞巴伯德
[00:03:57.000 --> 00:03:58.000]  這個時候
[00:03:58.000 --> 00:04:00.000]  耶穌可以做一些事
[00:04:00.000 --> 00:04:04.000]  來證明一切
[00:04:04.000 --> 00:04:07.000]  我們看到第四節說到
[00:04:07.000 --> 00:04:09.000]  耶穌回應是
[00:04:09.000 --> 00:04:12.000]  婦人 我與你有什麼相干
[00:04:12.000 --> 00:04:15.000]  我的時候還沒有到
[00:04:15.000 --> 00:04:17.000]  耶穌用婦人來稱呼瑪利亞
[00:04:17.000 --> 00:04:20.000]  似乎有點不禮貌
[00:04:20.000 --> 00:04:22.000]  要回答這個問題
[00:04:22.000 --> 00:04:24.000]  我們要看耶穌後面那句
[00:04:24.000 --> 00:04:28.000]  我的時候還沒有到
[00:04:28.000 --> 00:04:29.000]  在《約翰福音》裡
[00:04:29.000 --> 00:04:31.000]  其實我的時候還沒有到
[00:04:31.000 --> 00:04:34.000]  出現了不止一次
[00:04:34.000 --> 00:04:35.000]  在七章裡說
[00:04:35.000 --> 00:04:38.000]  耶穌和他的兄弟說
[00:04:38.000 --> 00:04:41.000]  我的時候還沒有到
[00:04:41.000 --> 00:04:43.000]  之後有人想捉他
[00:04:43.000 --> 00:04:45.000]  但不知是什麼原因
[00:04:45.000 --> 00:04:47.000]  沒有捉到 沒有下手
[00:04:47.000 --> 00:04:49.000]  接著解釋到
[00:04:49.000 --> 00:04:51.000]  只是沒有人下手
[00:04:51.000 --> 00:04:56.000]  因為他的時間沒有到
[00:04:56.000 --> 00:04:57.000]  接著八章
[00:04:57.000 --> 00:05:01.000]  耶穌在聖殿裡教訓人
[00:05:01.000 --> 00:05:04.000]  怎知沒有人去捉他
[00:05:04.000 --> 00:05:07.000]  因為他的時候還沒有到
[00:05:07.000 --> 00:05:09.000]  我們慢慢看
[00:05:09.000 --> 00:05:12.000]  其實這個時候是指什麼時候呢
[00:05:12.000 --> 00:05:14.000]  十二章說到
[00:05:14.000 --> 00:05:18.000]  人子得榮耀的時候到了
[00:05:18.000 --> 00:05:19.000]  這裡說到
[00:05:19.000 --> 00:05:22.000]  他將要走上十字架的時候
[00:05:22.000 --> 00:05:25.000]  之前有些希臘人去找他
[00:05:25.000 --> 00:05:28.000]  開始尋求福音的時候
[00:05:28.000 --> 00:05:29.000]  所以我們慢慢知道
[00:05:29.000 --> 00:05:33.000]  這個時候是指耶穌受苦的時候
[00:05:33.000 --> 00:05:36.000]  在十三章更加明顯說到
[00:05:36.000 --> 00:05:41.000]  耶穌知道自己離世歸附的時候到了
[00:05:41.000 --> 00:05:45.000]  十七章 耶穌在十字架上
[00:05:45.000 --> 00:05:47.000]  舉目望天
[00:05:47.000 --> 00:05:48.000]  去對父神說
[00:05:48.000 --> 00:05:50.000]  父啊 時候到了
[00:05:50.000 --> 00:05:52.000]  願祢榮耀祢的兒子
[00:05:52.000 --> 00:05:56.000]  使兒子亦榮耀祢
[00:05:56.000 --> 00:05:58.000]  我們看到第一次
[00:05:58.000 --> 00:06:02.000]  耶穌和他肉身的母親說他的時候
[00:06:02.000 --> 00:06:04.000]  而最後一次
[00:06:04.000 --> 00:06:08.000]  是和他天上的父親說他的時候
[00:06:08.000 --> 00:06:10.000]  前後有個對應
[00:06:10.000 --> 00:06:14.000]  而他藉著十字架顯出他的榮耀
[00:06:14.000 --> 00:06:19.000]  這個思想是貫穿整個約翰福音
[00:06:19.000 --> 00:06:23.000]  他的時候就是受難而得榮耀的時候
[00:06:23.000 --> 00:06:27.000]  就是成就救恩的時候
[00:06:27.000 --> 00:06:30.000]  這位基督在施洗約翰的口中
[00:06:30.000 --> 00:06:32.000]  被稱為神的羔羊
[00:06:32.000 --> 00:06:35.000]  代替世人的罪
[00:06:35.000 --> 00:06:38.000]  我們看耶穌行第一個神蹟的時候
[00:06:38.000 --> 00:06:42.000]  他是專注在他耶穌基督的身份身上
[00:06:42.000 --> 00:06:45.000]  所以我們都不難想像
[00:06:45.000 --> 00:06:49.000]  他母親瑪利亞為他的母親
[00:06:49.000 --> 00:06:53.000]  因為他知道瑪利亞要去處理這個危機的背後
[00:06:53.000 --> 00:06:55.000]  有一層的意義
[00:06:55.000 --> 00:06:59.000]  就是要耶穌完全顯明他作為基督的身份
[00:06:59.000 --> 00:07:03.000]  但耶穌說我的時候還沒有到
[00:07:03.000 --> 00:07:07.000]  基督是神的羔羊
[00:07:07.000 --> 00:07:11.000]  但他還有另一個名字
[00:07:11.000 --> 00:07:14.000]  約翰多次這樣使用
[00:07:14.000 --> 00:07:18.000]  就是羔羊婚宴的新郎
[00:07:18.000 --> 00:07:21.000]  在約翰福音三章後面說到
[00:07:21.000 --> 00:07:23.000]  這是施洗約翰的說話
[00:07:23.000 --> 00:07:28.000]  「我不是基督,是奉差遣到在他前面的
[00:07:28.000 --> 00:07:31.000]  你們自己可以給我作見證
[00:07:31.000 --> 00:07:34.000]  取辛苦的是新郎」
[00:07:34.000 --> 00:07:39.000]  我們看到這位新郎就是基督
[00:07:39.000 --> 00:07:43.000]  約翰在啟示錄裡再次說到
[00:07:43.000 --> 00:07:45.000]  「我們要歡喜快樂
[00:07:45.000 --> 00:07:47.000]  將榮耀歸給他
[00:07:47.000 --> 00:07:50.000]  因為羔羊的婚宴的時候到了
[00:07:50.000 --> 00:07:54.000]  新郎也自己預備好」
[00:07:54.000 --> 00:07:57.000]  啟示錄裡二象的羔羊
[00:07:57.000 --> 00:08:00.000]  就是為我們死而復活的那位基督
[00:08:00.000 --> 00:08:05.000]  或許你沒想到那位基督竟然會有婚禮
[00:08:05.000 --> 00:08:10.000]  其實加拿大婚宴就預表著
[00:08:10.000 --> 00:08:14.000]  將來耶穌基督羔羊的婚宴
[00:08:14.000 --> 00:08:16.000]  當耶穌基督再來的時候
[00:08:16.000 --> 00:08:18.000]  他將心愛的子民
[00:08:18.000 --> 00:08:20.000]  就是所有的信徒
[00:08:20.000 --> 00:08:22.000]  就是我和你
[00:08:22.000 --> 00:08:25.000]  取回來做他的新婦
[00:08:25.000 --> 00:08:28.000]  享受永恆的歡喜快樂
[00:08:28.000 --> 00:08:31.000]  我不知道大家會否很盼望這個時刻
[00:08:31.000 --> 00:08:35.000]  我是充滿期待的
[00:08:35.000 --> 00:08:39.000]  耶穌基督是羔羊婚宴的新郎
[00:08:39.000 --> 00:08:42.000]  當然比我們更加盼望
[00:08:42.000 --> 00:08:44.000]  因為我們在這個世上
[00:08:44.000 --> 00:08:48.000]  也許會面對大大小小不同的難處
[00:08:48.000 --> 00:08:52.000]  就好像身體會出現健康的問題
[00:08:52.000 --> 00:08:57.000]  幾天前我遇到一對牧師的夫婦
[00:08:57.000 --> 00:09:01.000]  他們在歐洲侍奉了超過十年的時間
[00:09:01.000 --> 00:09:04.000]  後來回到香港服侍
[00:09:04.000 --> 00:09:08.000]  但是牧師在之前一個例行的身體檢查當中
[00:09:08.000 --> 00:09:12.000]  發現了一個罕有的血癌
[00:09:12.000 --> 00:09:15.000]  要接受進一步的治療
[00:09:15.000 --> 00:09:19.000]  治療包括一個自身骨髓的移植
[00:09:19.000 --> 00:09:24.000]  聽說這個醫治的過程風險非常大
[00:09:24.000 --> 00:09:27.000]  因為抽了骨髓之後
[00:09:27.000 --> 00:09:32.000]  要洗這些骨髓再注入身體內
[00:09:32.000 --> 00:09:37.000]  牧師要在一個高度隔離的病房住一個月
[00:09:37.000 --> 00:09:42.000]  朋友家人都只能隔著玻璃窗看他
[00:09:42.000 --> 00:09:45.000]  那段時間一個月的時間
[00:09:45.000 --> 00:09:49.000]  他基本上沒有辦法和人溝通
[00:09:49.000 --> 00:09:51.000]  雖然這麼難
[00:09:51.000 --> 00:09:53.000]  但是我聽牧師私募分享的時候
[00:09:53.000 --> 00:09:57.000]  他們面上依然是有笑容
[00:09:57.000 --> 00:09:59.000]  依然是有盼望
[00:09:59.000 --> 00:10:05.000]  因為這種盼望是建基於耶穌基督的身上
[00:10:05.000 --> 00:10:10.000]  現在全世界都在恐怖襲擊的陰霾當中
[00:10:10.000 --> 00:10:13.000]  經濟都不好得哪裡
[00:10:13.000 --> 00:10:15.000]  國際炒家索洛斯說過
[00:10:15.000 --> 00:10:17.000]  他看到現在的狀況
[00:10:17.000 --> 00:10:21.000]  就讓他想起二千零八年的金融海嘯
[00:10:21.000 --> 00:10:23.000]  和不單止經濟的問題
[00:10:23.000 --> 00:10:28.000]  可能每個家庭都面對大大小小不一樣的難處
[00:10:28.000 --> 00:10:31.000]  但是對所有信徒來說
[00:10:31.000 --> 00:10:34.000]  這一切的難處都是短暫的
[00:10:34.000 --> 00:10:36.000]  當耶穌基督再來的時候
[00:10:36.000 --> 00:10:39.000]  我們必定會歡喜快樂
[00:10:39.000 --> 00:10:41.000]  我們的盼望在於基督
[00:10:41.000 --> 00:10:44.000]  在於這位羔羊婚宴的新郎
[00:10:44.000 --> 00:10:45.000]  新的一年
[00:10:45.000 --> 00:10:50.000]  我們的盼望都可以定徵在耶穌的身上
[00:10:50.000 --> 00:10:54.000]  在基督裡面充滿盼望
[00:10:54.000 --> 00:10:57.000]  接著我們看第二點
[00:10:57.000 --> 00:11:00.000]  誰是真正的主人
[00:11:00.000 --> 00:11:03.000]  瑪利亞好像明白了耶穌的說話
[00:11:03.000 --> 00:11:11.000]  她聽完之後就吩咐傭人去做所要做的事
[00:11:11.000 --> 00:11:13.000]  我們知道瑪利亞在婚宴當中
[00:11:13.000 --> 00:11:15.000]  可能是負責一定的職責
[00:11:15.000 --> 00:11:19.000]  所以她有權去吩咐僕人聽從耶穌
[00:11:19.000 --> 00:11:22.000]  猶太人非常注重潔淨
[00:11:22.000 --> 00:11:25.000]  所以經文當中提到的石缸
[00:11:25.000 --> 00:11:28.000]  就是為他們潔淨禮儀所預備
[00:11:28.000 --> 00:11:32.000]  重要的是我們看耶穌後面所做的
[00:11:32.000 --> 00:11:34.000]  第七節那裡說到
[00:11:34.000 --> 00:11:36.000]  耶穌對傭人說
[00:11:36.000 --> 00:11:38.000]  把缸倒滿了水
[00:11:38.000 --> 00:11:41.000]  他們就倒滿了直到缸口
[00:11:41.000 --> 00:11:42.000]  耶穌又說
[00:11:42.000 --> 00:11:44.000]  現在可以不出來
[00:11:44.000 --> 00:11:46.000]  送給管嚴直的
[00:11:46.000 --> 00:11:48.000]  他們就送了去
[00:11:48.000 --> 00:11:51.000]  其實我也很欣賞這幾位傭人
[00:11:51.000 --> 00:11:54.000]  他們真的很聽耶穌的話
[00:11:54.000 --> 00:11:55.000]  我們想想
[00:11:55.000 --> 00:11:58.000]  首先六個水缸的水
[00:11:58.000 --> 00:12:00.000]  大概有五百公升
[00:12:00.000 --> 00:12:03.000]  雖然我不知道石缸原先有沒有入水
[00:12:03.000 --> 00:12:05.000]  但是倒滿這六個石缸
[00:12:05.000 --> 00:12:08.000]  都是一個不簡單的任務
[00:12:08.000 --> 00:12:10.000]  他們沒有任何的懷疑
[00:12:10.000 --> 00:12:12.000]  任何的質疑
[00:12:12.000 --> 00:12:15.000]  第二更加重要的是
[00:12:15.000 --> 00:12:21.000]  要他們把水舀出來給管嚴直喝
[00:12:21.000 --> 00:12:24.000]  難道他們就不怕水變都沒有變
[00:12:24.000 --> 00:12:26.000]  還是原先的水
[00:12:26.000 --> 00:12:29.000]  可以想像之後有什麼後果
[00:12:29.000 --> 00:12:30.000]  如果我是那些傭人
[00:12:30.000 --> 00:12:32.000]  或者我真的沒有信心
[00:12:32.000 --> 00:12:36.000]  去照耶穌的吩咐走出來
[00:12:36.000 --> 00:12:40.000]  耶穌雖然是婚宴當中的客人
[00:12:40.000 --> 00:12:41.000]  但是這個時候
[00:12:41.000 --> 00:12:43.000]  祂成為了主人
[00:12:43.000 --> 00:12:46.000]  就好像在我們人生當中
[00:12:46.000 --> 00:12:48.000]  耶穌進入了我們的生命
[00:12:48.000 --> 00:12:51.000]  成為了我們生命的主人
[00:12:51.000 --> 00:12:54.000]  當祂是真正的主人的時候
[00:12:54.000 --> 00:12:59.000]  我們就應當用信心去跟隨祂
[00:12:59.000 --> 00:13:03.000]  不是只考慮稱祂為主
[00:13:03.000 --> 00:13:06.000]  而重要的是我們在教導祂裡面
[00:13:06.000 --> 00:13:10.000]  都要實踐祂的真理
[00:13:10.000 --> 00:13:12.000]  舉個例子
[00:13:12.000 --> 00:13:15.000]  祂要我們饒恕得罪過我們的人
[00:13:15.000 --> 00:13:19.000]  我們是不是真的可以常常做到
[00:13:19.000 --> 00:13:23.000]  最近有機會看到一篇劉進圖的專訪
[00:13:23.000 --> 00:13:25.000]  他講到怎樣可以經歷
[00:13:25.000 --> 00:13:27.000]  饒恕那兩位
[00:13:27.000 --> 00:13:33.000]  曾經斬他足足六刀的兇徒的過程
[00:13:33.000 --> 00:13:34.000]  我們不難想像
[00:13:34.000 --> 00:13:38.000]  這個過程一點都不簡單
[00:13:38.000 --> 00:13:41.000]  的確困擾了劉進圖很長的時間
[00:13:41.000 --> 00:13:44.000]  特別是當劉進圖在法庭上
[00:13:44.000 --> 00:13:49.000]  知道那兩位兇徒始終都不肯認罪的時間
[00:13:49.000 --> 00:13:52.000]  他在思考
[00:13:52.000 --> 00:13:55.000]  我怎樣可以饒恕這兩個人
[00:13:55.000 --> 00:13:58.000]  直到有一次他跟一位
[00:13:58.000 --> 00:14:01.000]  在神樂院教書的朋友
[00:14:01.000 --> 00:14:04.000]  那位朋友跟他說
[00:14:04.000 --> 00:14:06.000]  讓他思考
[00:14:06.000 --> 00:14:09.000]  究竟饒恕是先於認錯
[00:14:09.000 --> 00:14:15.000]  還是認錯先於饒恕
[00:14:15.000 --> 00:14:18.000]  在聖經當中我們很清楚地看到
[00:14:18.000 --> 00:14:22.000]  耶穌基督在我們還未承認自己是罪人的時候
[00:14:22.000 --> 00:14:24.000]  已經為我們死
[00:14:24.000 --> 00:14:26.000]  饒恕了我們
[00:14:26.000 --> 00:14:30.000]  所以認錯不是饒恕的條件
[00:14:30.000 --> 00:14:32.000]  理性上過了
[00:14:32.000 --> 00:14:35.000]  但感性上怎樣經歷呢
[00:14:35.000 --> 00:14:38.000]  劉進圖放在禱告當中
[00:14:38.000 --> 00:14:40.000]  那個長時間的禱告
[00:14:40.000 --> 00:14:45.000]  神給他祈禱祝福
[00:14:45.000 --> 00:14:47.000]  神給他清楚地明白
[00:14:47.000 --> 00:14:49.000]  他學會饒恕
[00:14:49.000 --> 00:14:52.000]  不是首先為了被饒恕的人
[00:14:52.000 --> 00:14:55.000]  而是為了劉進圖自己
[00:14:55.000 --> 00:14:59.000]  為了他可以放下憤怒憎恨
[00:14:59.000 --> 00:15:03.000]  讓他可以繼續活在愛中
[00:15:03.000 --> 00:15:06.000]  在愛中有自由
[00:15:06.000 --> 00:15:08.000]  在工作的場景
[00:15:08.000 --> 00:15:10.000]  在家庭
[00:15:10.000 --> 00:15:12.000]  甚至在教會裏面
[00:15:12.000 --> 00:15:14.000]  我們真正的主人是誰呢
[00:15:14.000 --> 00:15:16.000]  當然就是耶穌基督
[00:15:16.000 --> 00:15:18.000]  當祂命令我們的時候
[00:15:18.000 --> 00:15:19.000]  作為僕人
[00:15:19.000 --> 00:15:22.000]  我們就要去信服祂的大靈
[00:15:22.000 --> 00:15:24.000]  新的一年
[00:15:24.000 --> 00:15:28.000]  我相信神給每一位弟兄姊妹
[00:15:28.000 --> 00:15:30.000]  都有新的大靈
[00:15:30.000 --> 00:15:33.000]  或者在教會服侍的上邊
[00:15:33.000 --> 00:15:36.000]  有時我們會覺得我們有限制
[00:15:36.000 --> 00:15:38.000]  不一定在恩賜方面
[00:15:38.000 --> 00:15:41.000]  或者在時間資源上
[00:15:41.000 --> 00:15:44.000]  但是耶穌基督是我們真正的主人
[00:15:44.000 --> 00:15:46.000]  如果祂帶領我們
[00:15:46.000 --> 00:15:50.000]  我們就應該信靠 信服
[00:15:50.000 --> 00:15:52.000]  接著我們看第三個
[00:15:52.000 --> 00:15:54.000]  誰是大靈的改變者
[00:15:54.000 --> 00:15:57.000]  九到十節我們看到一個
[00:15:57.000 --> 00:16:00.000]  很尷尬的場面出現了
[00:16:00.000 --> 00:16:03.000]  管弦夕喝完酒之後
[00:16:03.000 --> 00:16:06.000]  跟著跟新郎哥說了一番話
[00:16:06.000 --> 00:16:08.000]  他問:為什麼到最後的時間
[00:16:08.000 --> 00:16:11.000]  你才把好酒送上來
[00:16:11.000 --> 00:16:13.000]  我想新郎哥聽完之後
[00:16:13.000 --> 00:16:14.000]  真是一頭霧水
[00:16:14.000 --> 00:16:16.000]  不知道他在說什麼
[00:16:16.000 --> 00:16:21.000]  因為除了瑪利亞和耶穌身邊的幾個門徒
[00:16:21.000 --> 00:16:23.000]  還有傭人之外
[00:16:23.000 --> 00:16:27.000]  根本就沒有很多人知道這件事的來龍去脈
[00:16:27.000 --> 00:16:32.000]  十一節說到耶穌行了第一個神蹟
[00:16:32.000 --> 00:16:36.000]  神蹟在原文裡是標記的意思
[00:16:36.000 --> 00:16:40.000]  到底這個神蹟標記了什麼呢
[00:16:40.000 --> 00:16:43.000]  有人說讀完這個記載之後
[00:16:43.000 --> 00:16:46.000]  會想起魔術師變魔術
[00:16:46.000 --> 00:16:48.000]  我也曾經見過魔術師
[00:16:48.000 --> 00:16:51.000]  把一杯水變成咖啡
[00:16:51.000 --> 00:16:54.000]  但是我可以很肯定地跟你說
[00:16:54.000 --> 00:16:57.000]  魔術師只不過是用一種方法
[00:16:57.000 --> 00:17:00.000]  把咖啡換成水
[00:17:00.000 --> 00:17:03.000]  他換的過程沒有被我們發現
[00:17:03.000 --> 00:17:05.000]  但是他根本沒有能力
[00:17:05.000 --> 00:17:08.000]  把一杯水變成真正的咖啡
[00:17:08.000 --> 00:17:10.000]  但是耶穌基督
[00:17:10.000 --> 00:17:12.000]  他是能夠真正把水
[00:17:12.000 --> 00:17:16.000]  變成上街的好酒
[00:17:16.000 --> 00:17:18.000]  如果我問大家
[00:17:18.000 --> 00:17:21.000]  你有沒有留意耶穌是怎樣把水變成酒
[00:17:21.000 --> 00:17:24.000]  他用了什麼方法呢
[00:17:24.000 --> 00:17:26.000]  他有沒有用手
[00:17:26.000 --> 00:17:30.000]  或者有沒有碰那些石缸
[00:17:30.000 --> 00:17:32.000]  如果我留意的話
[00:17:32.000 --> 00:17:34.000]  他只是用了說話
[00:17:34.000 --> 00:17:38.000]  他用了兩句對用人說的話
[00:17:38.000 --> 00:17:41.000]  就成就了這個神蹟
[00:17:41.000 --> 00:17:44.000]  如果我們再留意當中的用詞
[00:17:44.000 --> 00:17:45.000]  我就發覺
[00:17:45.000 --> 00:17:47.000]  其實在創世紀的時候
[00:17:47.000 --> 00:17:49.000]  神創造天地的時候
[00:17:49.000 --> 00:17:52.000]  祂是用話語創造了天地
[00:17:52.000 --> 00:17:57.000]  神是用祂的話語創造宇宙萬物
[00:17:57.000 --> 00:18:00.000]  耶穌同樣用話語成就了這個神蹟
[00:18:00.000 --> 00:18:03.000]  把水變成了酒
[00:18:03.000 --> 00:18:04.000]  有沒有想過
[00:18:04.000 --> 00:18:07.000]  耶穌是用這個神蹟告訴我們
[00:18:07.000 --> 00:18:11.000]  祂就是創天造地的位置
[00:18:11.000 --> 00:18:14.000]  用福音一章一到三節說
[00:18:14.000 --> 00:18:17.000]  太初有道 道與神同在
[00:18:17.000 --> 00:18:20.000]  道就是神者道 太初與神同在
[00:18:20.000 --> 00:18:23.000]  萬物都是藉著祂所做的
[00:18:23.000 --> 00:18:27.000]  這個道其實就是剛才我們所見到
[00:18:27.000 --> 00:18:31.000]  講Lego的名詞Logos
[00:18:31.000 --> 00:18:33.000]  耶穌就是那位道
[00:18:33.000 --> 00:18:36.000]  萬物都是藉著祂而做的
[00:18:36.000 --> 00:18:38.000]  如果我們再看多一點
[00:18:38.000 --> 00:18:40.000]  關於約翰福音裡面
[00:18:40.000 --> 00:18:43.000]  約翰是怎樣描寫耶穌的
[00:18:43.000 --> 00:18:47.000]  有七個神蹟是約翰用來描寫耶穌
[00:18:47.000 --> 00:18:51.000]  在全道生涯當中所做過的一些侍奉
[00:18:51.000 --> 00:18:53.000]  我們做一些比較的時候
[00:18:53.000 --> 00:18:59.000]  我們會發覺其實他們之間有很特殊的關係
[00:18:59.000 --> 00:19:02.000]  七個神蹟我們沒有辦法一下子說完
[00:19:02.000 --> 00:19:05.000]  但是我想大家留意他們之間的一些比較
[00:19:05.000 --> 00:19:09.000]  舉個例子說到最後的神蹟十一章說
[00:19:09.000 --> 00:19:11.000]  洗拉撒路復活
[00:19:11.000 --> 00:19:13.000]  其實耶穌是用這個神蹟說到
[00:19:13.000 --> 00:19:17.000]  祂的能力是超越死亡的限制
[00:19:17.000 --> 00:19:20.000]  比如說到五餅二魚那個神蹟
[00:19:20.000 --> 00:19:23.000]  祂是可以將一些少量的食物
[00:19:23.000 --> 00:19:27.000]  變成足夠五千人吃飽的食物
[00:19:27.000 --> 00:19:32.000]  祂是說到祂超越這個量的限制
[00:19:32.000 --> 00:19:35.000]  我們知道以水變酒這個神蹟
[00:19:35.000 --> 00:19:43.000]  就是說到耶穌基督可以超越物質的限制
[00:19:43.000 --> 00:19:49.000]  現在網絡上流行一個詞叫做霧霾
[00:19:49.000 --> 00:19:55.000]  我不知道大家知不知道霧和霧霾之間的區別
[00:19:55.000 --> 00:19:59.000]  霧其實是指空氣當中的水晶氣
[00:19:59.000 --> 00:20:01.000]  凝結成一個微小的水粒
[00:20:01.000 --> 00:20:03.000]  遠浮在空中
[00:20:03.000 --> 00:20:06.000]  使我們能見度下降
[00:20:06.000 --> 00:20:11.000]  但是這個東西對人體的健康沒有什麼危害
[00:20:11.000 --> 00:20:14.000]  霧就不一樣了
[00:20:14.000 --> 00:20:17.000]  它是指大量的煙塵微粒遠浮
[00:20:17.000 --> 00:20:20.000]  所形成一個混濁的現象
[00:20:20.000 --> 00:20:27.000]  裡面核心的物質就是那些遠浮在空中的灰塵顆粒
[00:20:27.000 --> 00:20:29.000]  如果當這兩個東西合在一起
[00:20:29.000 --> 00:20:31.000]  時間就稱為霧霾
