
[00:00:00.000 --> 00:00:02.000]  各位朋友們早安
[00:03:18.000 --> 00:03:21.000]  我們覺得我們的釋迦很高
[00:03:21.000 --> 00:03:23.000]  醫治很高永留
[00:03:23.000 --> 00:03:25.000]  所以感謝神
[00:03:25.000 --> 00:03:29.000]  所以讓我們的生命贏得新天數
[00:03:29.000 --> 00:03:31.000]  每天不停的對話
[00:03:31.000 --> 00:03:33.000]  不偷的不停的練
[00:03:33.000 --> 00:03:35.000]  好的
[00:03:35.000 --> 00:03:37.000]  所以我就要再
[00:03:37.000 --> 00:03:40.000]  一而再再三讓各位了解
[00:03:40.000 --> 00:03:45.000]  道理聖靈恩賜恩高
[00:03:45.000 --> 00:03:48.000]  還有祂的工作是什麼
[00:03:48.000 --> 00:03:50.000]  我們一般講靈
[00:03:50.000 --> 00:03:52.000]  常常搞不清楚
[00:03:52.000 --> 00:03:57.000]  因為我們中國人一般是二元論
[00:03:57.000 --> 00:03:58.000]  不是陰就是陽
[00:03:58.000 --> 00:04:00.000]  不是黑就是白
[00:04:00.000 --> 00:04:01.000]  是不是
[00:04:01.000 --> 00:04:03.000]  不是色就是黑
[00:04:03.000 --> 00:04:07.000]  但是猶太人或者是神的國
[00:04:07.000 --> 00:04:10.000]  我們看到聖經上面他講三元論
[00:04:10.000 --> 00:04:11.000]  不是黑就是白
[00:04:11.000 --> 00:04:13.000]  中間還有一個灰
[00:04:13.000 --> 00:04:16.000]  不是是就是非
[00:04:16.000 --> 00:04:19.000]  中間還有一個是是而非
[00:04:19.000 --> 00:04:21.000]  甚至於我們祖先
[00:04:21.000 --> 00:04:24.000]  有人講說有一種Logic
[00:04:24.000 --> 00:04:25.000]  叫做Fascination
[00:04:25.000 --> 00:04:28.000]  因為我們知道電腦是零跟一
[00:04:28.000 --> 00:04:30.000]  不是零就是一
[00:04:30.000 --> 00:04:32.000]  但是有一種叫做Fascination
[00:04:32.000 --> 00:04:34.000]  它那個電腦它會說
[00:04:34.000 --> 00:04:36.000]  又不是零又不是一
[00:04:36.000 --> 00:04:41.000]  會不會是零點五啊等等之類的
[00:04:41.000 --> 00:04:44.000]  所以它就會自己在那邊做決定
[00:04:44.000 --> 00:04:46.000]  它就會開始去思考
[00:04:46.000 --> 00:04:49.000]  那麼這是不得了的事情
[00:04:49.000 --> 00:04:51.000]  當我們講到三元真事的時候
[00:04:51.000 --> 00:04:56.000]  當我們講到我們人靈文明
[00:04:56.000 --> 00:04:58.000]  我們有三個
[00:04:58.000 --> 00:05:02.000]  但是我剛才說我們中國傳統是二元論
[00:05:02.000 --> 00:05:05.000]  所以我們常常講身體跟靈魂
[00:05:05.000 --> 00:05:09.000]  我們沒有把靈跟靈體出來講
[00:05:09.000 --> 00:05:11.000]  而身體很明顯就知道
[00:05:11.000 --> 00:05:15.000]  我們的髮骨四肢五官
[00:05:15.000 --> 00:05:17.000]  還有我們的五臟六腑
[00:05:17.000 --> 00:05:21.000]  這是我們的身體不是嗎
[00:05:21.000 --> 00:05:23.000]  那麼我們的靈魂呢
[00:05:23.000 --> 00:05:24.000]  中國人講靈魂
[00:05:24.000 --> 00:05:27.000]  把靈跟魂講在一起
[00:05:27.000 --> 00:05:30.000]  其實靈跟魂是分開的
[00:05:30.000 --> 00:05:33.000]  魂是我們的一致情感
[00:05:33.000 --> 00:05:36.000]  我們的喜怒哀樂
[00:05:36.000 --> 00:05:37.000]  是不是
[00:05:37.000 --> 00:05:40.000]  這個自然和我們的身體不太有相關
[00:05:40.000 --> 00:05:43.000]  但是常常會受到身體的影響
[00:05:43.000 --> 00:05:46.000]  譬如說假如你身體有病痛的時候
[00:05:46.000 --> 00:05:48.000]  你一定是怎麼樣
[00:05:48.000 --> 00:05:51.000]  沒有什麼菜色也好
[00:05:51.000 --> 00:05:53.000]  愁容也可以
[00:05:53.000 --> 00:05:56.000]  因為你身體有了病痛
[00:05:56.000 --> 00:05:59.000]  所以一念就不會很高興
[00:05:59.000 --> 00:06:01.000]  如果心裡面有了重擔
[00:06:01.000 --> 00:06:04.000]  你也會眉頭深鎖
[00:06:04.000 --> 00:06:05.000]  人家一看就知道
[00:06:05.000 --> 00:06:07.000]  或者你喜歡什麼事情
[00:06:07.000 --> 00:06:09.000]  或者你不喜歡那個人
[00:06:09.000 --> 00:06:12.000]  你從他臉上一看就看出來了
[00:06:12.000 --> 00:06:15.000]  所以這是我們的喜怒哀樂
[00:06:15.000 --> 00:06:17.000]  我們的一致情感
[00:06:17.000 --> 00:06:19.000]  我們中國人說的靈魂
[00:06:19.000 --> 00:06:21.000]  其實是我們的魂
[00:06:21.000 --> 00:06:25.000]  常常受到我們身體的影響
[00:06:25.000 --> 00:06:27.000]  但在猶太人講
[00:06:27.000 --> 00:06:31.000]  神說還有一個靈
[00:06:31.000 --> 00:06:33.000]  身體英文叫做Body
[00:06:33.000 --> 00:06:35.000]  B-O-D-Y
[00:06:35.000 --> 00:06:36.000]  魂是叫做
[00:06:36.000 --> 00:06:38.000]  我們說是Soul
[00:06:38.000 --> 00:06:39.000]  你的靈魂
[00:06:39.000 --> 00:06:40.000]  Soul
[00:06:40.000 --> 00:06:43.000]  但是靈叫做Spirit
[00:06:43.000 --> 00:06:45.000]  我們的靈
[00:06:45.000 --> 00:06:50.000]  那麼創世紀裡面講說
[00:06:50.000 --> 00:06:53.000]  神動塵造人
[00:06:53.000 --> 00:06:56.000]  在人的鼻孔吹了一口氣
[00:06:56.000 --> 00:07:00.000]  人就成了有靈的活人
[00:07:00.000 --> 00:07:04.000]  所以我們講說我們人是怎麼樣
[00:07:04.000 --> 00:07:06.000]  我們有靈的
[00:07:06.000 --> 00:07:09.000]  我們不是像一般的生物
[00:07:09.000 --> 00:07:11.000]  一般的動物、禽獸
[00:07:11.000 --> 00:07:13.000]  它雖然有身體
[00:07:13.000 --> 00:07:16.000]  但動物也會哭的
[00:07:16.000 --> 00:07:18.000]  所以它也有魂的
[00:07:18.000 --> 00:07:19.000]  它也會喜歡
[00:07:19.000 --> 00:07:21.000]  它也會害怕
[00:07:21.000 --> 00:07:22.000]  所以它也有魂的
[00:07:22.000 --> 00:07:24.000]  但是它沒有靈
[00:07:24.000 --> 00:07:26.000]  只有人才有靈
[00:07:26.000 --> 00:07:29.000]  我可以說是萬物的靈
[00:07:29.000 --> 00:07:32.000]  比如說你可以教一隻猴子
[00:07:32.000 --> 00:07:34.000]  教牠騎腳踏車
[00:07:34.000 --> 00:07:37.000]  教牠穿衣服
[00:07:37.000 --> 00:07:39.000]  甚至教牠唱卡拉OK
[00:07:39.000 --> 00:07:41.000]  搞不好比我們唱的都好聽
[00:07:41.000 --> 00:07:44.000]  甚至它還會模仿神
[00:07:44.000 --> 00:07:48.000]  但是那只是有樣學樣
[00:07:48.000 --> 00:07:52.000]  它從來不知道那個是靈跟神沒有同
[00:07:52.000 --> 00:07:54.000]  所以沒有那個靈
[00:07:54.000 --> 00:07:56.000]  你知道嗎
[00:07:56.000 --> 00:07:59.000]  所以我們講的是有靈魂體
[00:07:59.000 --> 00:08:00.000]  三樣東西
[00:08:00.000 --> 00:08:02.000]  所以保羅說什麼
[00:08:02.000 --> 00:08:06.000]  保羅說我就算說萬物
[00:08:06.000 --> 00:08:09.000]  他說我視萬物為分子
[00:08:09.000 --> 00:08:12.000]  就算說我受到許多的苦難
[00:08:12.000 --> 00:08:16.000]  但是我的靈完全不受影響
[00:08:16.000 --> 00:08:18.000]  我的魂會受影響
[00:08:18.000 --> 00:08:20.000]  不高興或者是憂傷
[00:08:20.000 --> 00:08:23.000]  但是我的靈跟神同在
[00:08:23.000 --> 00:08:26.000]  我仍然是跟神
[00:08:26.000 --> 00:08:29.000]  聲音與聲音相呼應
[00:08:29.000 --> 00:08:31.000]  甚至我們的靈
[00:08:31.000 --> 00:08:34.000]  可以常常來到神的面前
[00:08:34.000 --> 00:08:36.000]  所以猶太人
[00:08:36.000 --> 00:08:39.000]  他們早上起來他們會禱告說
[00:08:39.000 --> 00:08:40.000]  我要感謝神
[00:08:40.000 --> 00:08:44.000]  把我的靈還給我的神
[00:08:44.000 --> 00:08:47.000]  因為我以前不了解這些事情
[00:08:47.000 --> 00:08:50.000]  但是我慢慢發現果然有這些事情
[00:08:50.000 --> 00:08:55.000]  譬如說你晚上睡覺有的時候錯過
[00:08:55.000 --> 00:08:57.000]  會飛
[00:08:57.000 --> 00:08:59.000]  會一下到那邊
[00:08:59.000 --> 00:09:00.000]  一下到那邊
[00:09:00.000 --> 00:09:03.000]  會玩很好玩的事情
[00:09:03.000 --> 00:09:07.000]  會有一些平常白天不可能發生的事情
[00:09:07.000 --> 00:09:09.000]  猶太人相信
[00:09:09.000 --> 00:09:11.000]  因為當我們晚上睡覺的時候
[00:09:11.000 --> 00:09:15.000]  我們的靈好去跟神在一起
[00:09:15.000 --> 00:09:18.000]  所以我們的靈跟神在一起的時候
[00:09:18.000 --> 00:09:20.000]  它可以白天在美國
[00:09:20.000 --> 00:09:24.000]  它下一分鐘帶你到中國去了
[00:09:24.000 --> 00:09:27.000]  再下一分鐘帶你到歐洲去了
[00:09:27.000 --> 00:09:29.000]  但是所以他們早上起來就要講說
[00:09:29.000 --> 00:09:30.000]  謝謝神
[00:09:30.000 --> 00:09:32.000]  把我的靈還給我
[00:09:32.000 --> 00:09:34.000]  不然第二天就起不來了
[00:09:34.000 --> 00:09:35.000]  是不是
[00:09:35.000 --> 00:09:36.000]  感謝神
[00:09:36.000 --> 00:09:39.000]  但是就算是靈
[00:09:39.000 --> 00:09:41.000]  也有三種
[00:09:41.000 --> 00:09:43.000]  你們知道嗎
[00:09:43.000 --> 00:09:45.000]  邪靈
[00:09:45.000 --> 00:09:47.000]  還有什麼靈
[00:09:47.000 --> 00:09:48.000]  神靈
[00:09:48.000 --> 00:09:51.000]  還有一個什麼靈
[00:09:51.000 --> 00:09:54.000]  還有一個人的靈
[00:09:54.000 --> 00:09:57.000]  人的靈
[00:09:57.000 --> 00:10:00.000]  有的時候我們不要太把這個事情掛在邪靈
[00:10:00.000 --> 00:10:02.000]  有的時候人的靈在我們身上
[00:10:02.000 --> 00:10:03.000]  你知道嗎
[00:10:03.000 --> 00:10:06.000]  所以施吉利漢說什麼
[00:10:06.000 --> 00:10:08.000]  我必摔毀
[00:10:08.000 --> 00:10:11.000]  他必希望他是什麼
[00:10:11.000 --> 00:10:13.000]  神的靈在我裡面
[00:10:13.000 --> 00:10:14.000]  他要打殘
[00:10:14.000 --> 00:10:15.000]  我必摔毀
[00:10:15.000 --> 00:10:16.000]  我是什麼
[00:10:16.000 --> 00:10:18.000]  我的靈要繳下去
[00:10:18.000 --> 00:10:19.000]  所以我不再堅持直接
[00:10:19.000 --> 00:10:21.000]  我不再我心我素
[00:10:21.000 --> 00:10:23.000]  我不再偏心己怒
[00:10:23.000 --> 00:10:26.000]  我不再去說我有什麼了不起
[00:10:26.000 --> 00:10:29.000]  真的了不起的是他
[00:10:29.000 --> 00:10:30.000]  是不是
[00:10:30.000 --> 00:10:33.000]  我們只不過是他所用的仆人
[00:10:33.000 --> 00:10:37.000]  我們只不過是他的一個器皿
[00:10:37.000 --> 00:10:42.000]  在這個家中我都想叫母親母親母親母親
[00:10:42.000 --> 00:10:44.000]  還有一個大姐
[00:10:44.000 --> 00:10:45.000]  還有一個先生
[00:10:45.000 --> 00:10:46.000]  好的各位
[00:10:46.000 --> 00:10:51.000]  所以我們的靈也有三種
[00:10:51.000 --> 00:10:54.000]  那麼聖靈呢
[00:10:54.000 --> 00:10:57.000]  常常被誤解
[00:10:57.000 --> 00:10:58.000]  為什麼
[00:10:58.000 --> 00:11:01.000]  因為你去看舊版的聖經
[00:11:01.000 --> 00:11:03.000]  甚至於天主教的聖經
[00:11:03.000 --> 00:11:05.000]  他們的聖靈
[00:11:05.000 --> 00:11:07.000]  英文叫什麼
[00:11:07.000 --> 00:11:08.000]  Holy Ghost
[00:11:08.000 --> 00:11:11.000]  聖鬼
[00:11:11.000 --> 00:11:13.000]  難怪有人會怕
[00:11:13.000 --> 00:11:14.000]  有人會恐懼
[00:11:14.000 --> 00:11:16.000]  會不了解
[00:11:16.000 --> 00:11:19.000]  現在都叫Holy Spirit
[00:11:19.000 --> 00:11:21.000]  但是以前叫聖鬼
[00:11:21.000 --> 00:11:22.000]  是
[00:11:22.000 --> 00:11:23.000]  有人的靈
[00:11:23.000 --> 00:11:25.000]  有神的靈
[00:11:25.000 --> 00:11:27.000]  還有血
[00:11:27.000 --> 00:11:30.000]  我相信我們在各位身體裡面
[00:11:30.000 --> 00:11:32.000]  都沒有妖魔鬼怪的
[00:11:32.000 --> 00:11:34.000]  不然的話
[00:11:34.000 --> 00:11:36.000]  哎呀那真麻煩
[00:11:36.000 --> 00:11:38.000]  我以前剛進
[00:11:38.000 --> 00:11:41.000]  剛做全職牧師的時候
[00:11:41.000 --> 00:11:42.000]  我那個時候在
[00:11:42.000 --> 00:11:43.000]  聖靈和靈院
[00:11:43.000 --> 00:11:45.000]  就是聖靈和靈院
[00:11:45.000 --> 00:11:47.000]  在那裡實習
[00:11:47.000 --> 00:11:48.000]  有通牧師
[00:11:48.000 --> 00:11:52.000]  待了好幾個月
[00:11:52.000 --> 00:11:53.000]  那麼
[00:11:53.000 --> 00:11:55.000]  有一次我們碰到一個
[00:11:55.000 --> 00:11:57.000]  一直釋放的特惠
[00:11:57.000 --> 00:12:00.000]  Healing and Deliverance Conference
[00:12:00.000 --> 00:12:03.000]  是全世界大有名的
[00:12:03.000 --> 00:12:05.000]  一個獎典來
[00:12:05.000 --> 00:12:08.000]  來為我們一致釋放
[00:12:08.000 --> 00:12:11.000]  那麼前兩天
[00:12:11.000 --> 00:12:13.000]  這個牧師們
[00:12:13.000 --> 00:12:14.000]  區長們
[00:12:14.000 --> 00:12:16.000]  小組長們
[00:12:16.000 --> 00:12:17.000]  都集合
[00:12:17.000 --> 00:12:19.000]  開始授勳
[00:12:19.000 --> 00:12:21.000]  說我們
[00:12:21.000 --> 00:12:23.000]  當時會發生什麼事情
[00:12:23.000 --> 00:12:24.000]  你們這些
[00:12:24.000 --> 00:12:25.000]  福祉的同胞
[00:12:25.000 --> 00:12:27.000]  要注意什麼事情
[00:12:27.000 --> 00:12:28.000]  等等等等
[00:12:28.000 --> 00:12:30.000]  我以前從來沒有碰過
[00:12:30.000 --> 00:12:31.000]  這件事情
[00:12:31.000 --> 00:12:33.000]  因為我講過一件事
[00:12:33.000 --> 00:12:34.000]  經濟會的牧師
[00:12:34.000 --> 00:12:36.000]  從來不會碰到這件事情
[00:12:36.000 --> 00:12:38.000]  但是那天是
[00:12:38.000 --> 00:12:40.000]  大開耳界
[00:12:40.000 --> 00:12:41.000]  聽他們講
[00:12:41.000 --> 00:12:43.000]  什麼事情要注意
[00:12:43.000 --> 00:12:44.000]  那麼你前一天
[00:12:44.000 --> 00:12:46.000]  你要竭盡
[00:12:46.000 --> 00:12:48.000]  你不要有任何的破口
[00:12:48.000 --> 00:12:49.000]  免得這個邪靈
[00:12:49.000 --> 00:12:50.000]  跳到你身上來
[00:12:50.000 --> 00:12:51.000]  你帶回家了
[00:12:51.000 --> 00:12:52.000]  也討厭
[00:12:52.000 --> 00:12:54.000]  那麼臨上場之前
[00:12:54.000 --> 00:12:55.000]  牧師還會有流動牧師
[00:12:55.000 --> 00:12:56.000]  是為我們
[00:12:56.000 --> 00:12:58.000]  每一個人禱告
[00:12:58.000 --> 00:12:59.000]  竭盡我們
[00:12:59.000 --> 00:13:01.000]  施給我們能力
[00:13:01.000 --> 00:13:02.000]  好
[00:13:02.000 --> 00:13:03.000]  我就準備上場
[00:13:03.000 --> 00:13:05.000]  完全猛插槍
[00:13:05.000 --> 00:13:06.000]  一無所知
[00:13:06.000 --> 00:13:07.000]  關於這樣的事情
[00:13:07.000 --> 00:13:10.000]  給我幾條毛毯
[00:13:10.000 --> 00:13:12.000]  一兩個小枕頭
[00:13:12.000 --> 00:13:14.000]  我還不知道要幹什麼呢
[00:13:14.000 --> 00:13:15.000]  他說
[00:13:15.000 --> 00:13:16.000]  有人倒下去
[00:13:16.000 --> 00:13:17.000]  你枕頭給他蓋著
[00:13:17.000 --> 00:13:19.000]  然後盤子給他蓋著
[00:13:19.000 --> 00:13:21.000]  然後為他禱告
[00:13:21.000 --> 00:13:22.000]  等等
[00:13:22.000 --> 00:13:23.000]  好
[00:13:23.000 --> 00:13:25.000]  那麼分散坐在人群中
[00:13:25.000 --> 00:13:29.000]  那麼就開始
[00:13:29.000 --> 00:13:31.000]  那個講座就開始講道
[00:13:31.000 --> 00:13:33.000]  講得不錯
[00:13:33.000 --> 00:13:34.000]  那麼
[00:13:34.000 --> 00:13:37.000]  其實一般都是先講
[00:13:37.000 --> 00:13:38.000]  關於
[00:13:38.000 --> 00:13:39.000]  怎麼樣抑制
[00:13:39.000 --> 00:13:41.000]  聖經裡面關於耶穌
[00:13:41.000 --> 00:13:42.000]  是
[00:13:42.000 --> 00:13:43.000]  聖經裡面關於
[00:13:43.000 --> 00:13:44.000]  耶穌帶回的事情
[00:13:44.000 --> 00:13:46.000]  他就講了幾個歷史
[00:13:46.000 --> 00:13:48.000]  又講了幾個歷史
[00:13:48.000 --> 00:13:50.000]  忽然間在我前面
[00:13:50.000 --> 00:13:52.000]  做了一個妙的小點
[00:13:52.000 --> 00:13:55.000]  開始
[00:13:55.000 --> 00:13:58.000]  開始表演特技了
[00:13:58.000 --> 00:14:01.000]  他就開始翻身走了
[00:14:01.000 --> 00:14:03.000]  從那一刻開始
[00:14:03.000 --> 00:14:05.000]  我都受不了了
[00:14:05.000 --> 00:14:06.000]  他就開始
[00:14:06.000 --> 00:14:09.000]  又叫我開始翻身走了
[00:14:09.000 --> 00:14:12.000]  我傻眼了
[00:14:12.000 --> 00:14:14.000]  罵的就在我面前了
[00:14:14.000 --> 00:14:18.000]  那個隔著牢裡的另外一個牧師
[00:14:18.000 --> 00:14:19.000]  你上啊
[00:14:19.000 --> 00:14:21.000]  給他禱告啊
[00:14:21.000 --> 00:14:24.000]  耶穌給你禱告
[00:14:24.000 --> 00:14:27.000]  就壓著就禱告
[00:14:27.000 --> 00:14:28.000]  就為他禱告
[00:14:28.000 --> 00:14:29.000]  哇
[00:14:29.000 --> 00:14:31.000]  從來沒碰過這種事情啊
[00:14:31.000 --> 00:14:34.000]  我才真的知道有這種事情啊
[00:14:34.000 --> 00:14:36.000]  所以你如果身上有邪靈的話
[00:14:36.000 --> 00:14:38.000]  會蠻麻煩的
[00:14:38.000 --> 00:14:39.000]  我跟你講
[00:14:39.000 --> 00:14:40.000]  趕都趕不完
[00:14:40.000 --> 00:14:41.000]  我們後來跟人家
[00:14:41.000 --> 00:14:42.000]  關人家腦洞腦洞
[00:14:42.000 --> 00:14:44.000]  我們還每個人扣口袋
[00:14:44.000 --> 00:14:46.000]  掐幾個塑膠袋啊
[00:14:46.000 --> 00:14:48.000]  就開始吐啊
[00:14:48.000 --> 00:14:50.000]  吐出來有些是黑的
[00:14:50.000 --> 00:14:51.000]  等等的
[00:14:51.000 --> 00:14:52.000]  哎
[00:14:52.000 --> 00:14:56.000]  那個真的是天下奇觀
[00:14:56.000 --> 00:14:58.000]  總之讓我經歷過了
[00:14:58.000 --> 00:15:00.000]  這就是邪靈
[00:15:00.000 --> 00:15:02.000]  Hallelujah
[00:15:02.000 --> 00:15:04.000]  所以如果我們講
[00:15:04.000 --> 00:15:05.000]  善意正邪
[00:15:05.000 --> 00:15:07.000]  我們不講聖靈
[00:15:07.000 --> 00:15:09.000]  我們只講耶穌的救恩
[00:15:09.000 --> 00:15:12.000]  我們只講天父怎麼樣
[00:15:12.000 --> 00:15:14.000]  沒有講聖靈的工作
[00:15:14.000 --> 00:15:16.000]  這不是全面的祕密
[00:15:16.000 --> 00:15:17.000]  你知道嗎
[00:15:17.000 --> 00:15:19.000]  這不是完全
[00:15:19.000 --> 00:15:20.000]  Hallelujah
[00:15:20.000 --> 00:15:22.000]  讓我們閉著嘴巴
[00:15:22.000 --> 00:15:23.000]  好不好
[00:15:23.000 --> 00:15:25.000]  我們感謝我們戰友
[00:15:25.000 --> 00:15:27.000]  你是哪一個最誘惑的聖靈
[00:15:27.000 --> 00:15:29.000]  求你來做那奇妙的事情
[00:15:29.000 --> 00:15:31.000]  讓我們講的更能夠統整早久
[00:15:31.000 --> 00:15:32.000]  因為
[00:15:32.000 --> 00:15:34.000]  真的是講不清楚
[00:15:34.000 --> 00:15:35.000]  感謝你
[00:15:35.000 --> 00:15:37.000]  他剛才不是碰到耶穌基督了
[00:15:37.000 --> 00:15:38.000]  好嗎
[00:15:38.000 --> 00:15:39.000]  好的
[00:15:39.000 --> 00:15:41.000]  剛剛我們稍微講了一下聖靈
[00:15:41.000 --> 00:15:44.000]  聖靈在創造的目前
[00:15:44.000 --> 00:15:46.000]  就如耶穌一樣
[00:15:46.000 --> 00:15:47.000]  就已有了
[00:15:47.000 --> 00:15:48.000]  是吧
[00:15:48.000 --> 00:15:51.000]  我不能講耶穌應該是基督
[00:15:51.000 --> 00:15:52.000]  因為
[00:15:52.000 --> 00:15:54.000]  基督後來
[00:15:54.000 --> 00:15:56.000]  到天后身來到世界上
[00:15:56.000 --> 00:15:57.000]  會恕我們的罪
[00:15:57.000 --> 00:16:00.000]  並且傳下天國的福音
[00:16:00.000 --> 00:16:03.000]  他在人世間的名字叫耶穌
[00:16:03.000 --> 00:16:04.000]  他實際上是受到的
[00:16:04.000 --> 00:16:06.000]  反而是基督
[00:16:06.000 --> 00:16:07.000]  所以
[00:16:07.000 --> 00:16:10.000]  創世之前就已經有了他
[00:16:10.000 --> 00:16:12.000]  創世紀01章01節
[00:16:12.000 --> 00:16:14.000]  聖經01章01節
[00:16:14.000 --> 00:16:18.000]  祂說祈求神創造典禮
[00:16:18.000 --> 00:16:20.000]  祢使口訓文徒們
[00:16:20.000 --> 00:16:22.000]  願被替代
[00:16:22.000 --> 00:16:23.000]  神的靈
[00:16:23.000 --> 00:16:25.000]  陰性在聖靈上
[00:16:25.000 --> 00:16:27.000]  神的靈就是聖靈
[00:16:27.000 --> 00:16:28.000]  所以
[00:16:28.000 --> 00:16:30.000]  我們知道
[00:16:30.000 --> 00:16:31.000]  聖靈
[00:16:31.000 --> 00:16:34.000]  祂是從起初就有的
[00:16:34.000 --> 00:16:37.000]  但是當耶穌被丟失之下
[00:16:37.000 --> 00:16:39.000]  祂復活聖天的時候
[00:16:39.000 --> 00:16:41.000]  祂之前祂跟文徒們說
[00:16:41.000 --> 00:16:43.000]  你不要離開耶路撒冷
[00:16:43.000 --> 00:16:47.000]  要等著文徒所應許的聖靈
[00:16:47.000 --> 00:16:48.000]  所以
[00:16:48.000 --> 00:16:50.000]  祂到了第50天的時候
[00:16:50.000 --> 00:16:51.000]  祂就聖天了
[00:16:51.000 --> 00:16:54.000]  祂聖天了後來到了第50天的時候
[00:16:54.000 --> 00:16:56.000]  聖靈有降臨
[00:16:56.000 --> 00:16:57.000]  所以他們教五十
[00:16:57.000 --> 00:16:59.000]  叫做五十節
[00:16:59.000 --> 00:17:01.000]  就是聖靈降臨
[00:17:01.000 --> 00:17:03.000]  聖靈
[00:17:03.000 --> 00:17:04.000]  我們都知道
[00:17:04.000 --> 00:17:06.000]  英文說祂是comforter
[00:17:06.000 --> 00:17:08.000]  祂是聖靈保衛師
[00:17:08.000 --> 00:17:10.000]  祂來安慰我們
[00:17:10.000 --> 00:17:12.000]  祂是helper
