
[00:00:00.000 --> 00:00:03.140]  我們讀一段聖經,在約翰福音第四章,
[00:05:11.660 --> 00:05:16.260]  信心就從我們心靈的深處產生了。
[00:05:16.260 --> 00:05:18.260]  我還記得在我們還沒有見
[00:05:18.260 --> 00:05:21.460]  Shakina Glory 聖殿以前,
[00:05:21.460 --> 00:05:25.460]  似乎一切都籌劃都已經準備好了。
[00:05:25.460 --> 00:05:26.460]  有一次我還記得
[00:05:26.460 --> 00:05:28.460]  健討會主席來到我面前說,
[00:05:28.460 --> 00:05:32.460]  劉牧師,現在一切的計畫都準備好了,
[00:05:32.460 --> 00:05:35.460]  什麼時候可以開始推動?
[00:05:35.460 --> 00:05:38.660]  我就對他說,要等一下。
[00:05:38.660 --> 00:05:40.460]  他問我說,等什麼呢?
[00:05:40.460 --> 00:05:45.460]  我說,要等神的話,等神的印證。
[00:05:45.460 --> 00:05:50.460]  否則我怎麼有信心能夠推動這麼大一個工程呢?
[00:05:50.460 --> 00:05:51.460]  所以我記得有一天晚上,
[00:05:51.460 --> 00:05:53.460]  當我在開車的時候,
[00:05:53.460 --> 00:05:56.460]  我心中實在為這件事情很焦急,
[00:05:56.460 --> 00:05:58.460]  我就向神呼求呼喊,
[00:05:58.460 --> 00:06:01.460]  我說主啊,求你向我來說話,
[00:06:01.460 --> 00:06:02.460]  如果你不向我來說話,
[00:06:02.460 --> 00:06:05.460]  我怎麼能夠推動這樣的工作呢?
[00:06:05.460 --> 00:06:06.460]  我還記得那天晚上,
[00:06:06.460 --> 00:06:09.460]  我在一邊開車一邊大聲的呼求,
[00:06:09.460 --> 00:06:13.460]  忽然間就在我眼前出現一個字。
[00:06:13.460 --> 00:06:15.460]  很少有這種現象在我生命當中,
[00:06:15.460 --> 00:06:18.460]  但是那天就是很清楚在我眼前看見一個字,
[00:06:18.460 --> 00:06:23.460]  那個字還是希伯來字,Shakina。
[00:06:23.460 --> 00:06:25.460]  這個字當然我見過很多次,
[00:06:25.460 --> 00:06:26.460]  大概知道是什麼意思,
[00:06:26.460 --> 00:06:31.460]  但是我不是很清楚真正確實的意思是什麼。
[00:06:31.460 --> 00:06:33.460]  當我看到Shakina之後,
[00:06:33.460 --> 00:06:36.460]  我立刻回到家,立刻去查這個字,
[00:06:36.460 --> 00:06:41.460]  原來Shakina的意思就是神在地上的居所。
[00:06:41.460 --> 00:06:44.460]  我一看到這個字的意思,
[00:06:44.460 --> 00:06:46.460]  我的眼淚就掉下來了。
[00:06:46.460 --> 00:06:49.460]  這不就是我們教會從一開始的時候
[00:06:49.460 --> 00:06:52.460]  在神面前的一個渴望嗎?
[00:06:52.460 --> 00:06:57.460]  何等盼望我們這個教會成為神榮耀同在的居所。
[00:06:57.460 --> 00:06:59.460]  而就在那個時刻,
[00:06:59.460 --> 00:07:06.460]  神對我說,我要你為我建a house of Shakina glory。
[00:07:06.460 --> 00:07:08.460]  在那個時刻,
[00:07:08.460 --> 00:07:12.460]  這句話就成為我信心的根基,
[00:07:12.460 --> 00:07:15.460]  一種無比的信心從我心中產生。
[00:07:15.460 --> 00:07:20.460]  所以立刻email我們的教務團理事會說,
[00:07:20.460 --> 00:07:24.460]  神說可以開始建了,Hallelujah,感謝神。
[00:07:24.460 --> 00:07:28.460]  我們看見信心必須從聽見開始。
[00:07:28.460 --> 00:07:33.460]  那你說我們怎麼樣能夠聽見神現在向我們所說的話呢?
[00:07:33.460 --> 00:07:37.460]  一般而言,我們看見神透過三個管道向我們說話。
[00:07:37.460 --> 00:07:41.460]  第一個,神常透過他的僕人來說話。
[00:07:41.460 --> 00:07:43.460]  神透過他的僕人來說話,
[00:07:43.460 --> 00:07:47.460]  這是為什麼來聚會聽到是很重要的,
[00:07:47.460 --> 00:07:51.460]  因為神常常藉著講到的信息向你來說話。
[00:07:51.460 --> 00:07:53.460]  這也是為什麼聽到的時候,
[00:07:53.460 --> 00:07:56.460]  我常常請你們記筆記也很重要,
[00:07:56.460 --> 00:07:59.460]  因為否則的話,你聽得再好,
[00:07:59.460 --> 00:08:02.460]  還是左耳進右耳出,不是嗎?
[00:08:02.460 --> 00:08:04.460]  今天很多人聽到,聽來聽去,
[00:08:04.460 --> 00:08:08.460]  只記得牧師講的故事跟笑話而已。
[00:08:08.460 --> 00:08:12.460]  其他人說,今天講的很好,講什麼,不記得了。
[00:08:12.460 --> 00:08:17.460]  我們真的需要常常要把神放在我們心中的,
[00:08:17.460 --> 00:08:22.460]  在你聽到的時候,那個當時的感動很重要。
[00:08:22.460 --> 00:08:27.460]  當時的感動要記錄下來,
[00:08:27.460 --> 00:08:33.460]  因為這個當時的感動常常就是神現在要向你所說的話。
[00:08:33.460 --> 00:08:38.460]  所以當我們把所有這些當時的感動能夠記錄下來,
[00:08:38.460 --> 00:08:40.460]  而且能夠累積起來的時候,
[00:08:40.460 --> 00:08:46.460]  回頭一看,你就非常清楚明白神在你身上的心意是什麼。
[00:08:46.460 --> 00:08:50.460]  第二,神常常透過聖經來說話。
[00:08:50.460 --> 00:08:52.460]  神常常透過聖經來說話。
[00:08:52.460 --> 00:08:55.460]  每次當你讀神的話的時候,
[00:08:55.460 --> 00:09:00.460]  千萬不要把它當作一個例行公事,交差了事。
[00:09:00.460 --> 00:09:02.460]  當你讀聖經的時候,
[00:09:02.460 --> 00:09:05.460]  我告訴你,一定要歡迎聖靈來。
[00:09:05.460 --> 00:09:06.460]  為什麼?
[00:09:06.460 --> 00:09:09.460]  約翰福音十六章十三節這裡講,
[00:09:09.460 --> 00:09:12.460]  主耶穌說,只等真理的聖靈來,
[00:09:12.460 --> 00:09:16.460]  祂要引導你們明白一切的真理。
[00:09:16.460 --> 00:09:19.460]  這裡叫你們明白在原文,
[00:09:19.460 --> 00:09:22.460]  其實有一個意思是進入。
[00:09:22.460 --> 00:09:26.460]  聖靈來要引導你們進入一切的真理。
[00:09:26.460 --> 00:09:29.460]  意思就是本來我們讀神的話的時候,
[00:09:29.460 --> 00:09:32.460]  很多時候覺得白紙黑字,怎麼讀都讀不懂。
[00:09:32.460 --> 00:09:36.460]  聖靈一來,好像開我們的心竅,
[00:09:36.460 --> 00:09:39.460]  我們就明白這個真理了。
[00:09:39.460 --> 00:09:40.460]  所以我常說,
[00:09:40.460 --> 00:09:45.460]  聖靈就好像以前我們在台灣年輕的時候,
[00:09:45.460 --> 00:09:49.460]  去補習班上課,我不知道你們去補習班上過課沒有。
[00:09:49.460 --> 00:09:54.460]  反正書讀不懂,解題也不會。
[00:09:54.460 --> 00:09:59.460]  到補習班去,補習班的家教班特別是,
[00:09:59.460 --> 00:10:01.460]  當那個家教一來的時候,
[00:10:01.460 --> 00:10:05.460]  就讀懂了,題就解了。
[00:10:05.460 --> 00:10:08.460]  所以當你讀聖經的時候就是這樣,
[00:10:08.460 --> 00:10:11.460]  你要歡迎聖靈,因為聖靈就是那個家教。
[00:10:11.460 --> 00:10:15.460]  本來你讀不大懂的,聖靈一來,
[00:10:15.460 --> 00:10:18.460]  聖靈就能夠把神今天要向你所說的話,
[00:10:18.460 --> 00:10:20.460]  能夠指引你。
[00:10:20.460 --> 00:10:22.460]  你要向神來禱告,
[00:10:22.460 --> 00:10:23.460]  求聖靈來幫助你,
[00:10:23.460 --> 00:10:27.460]  主要求你給我今天的一句話。
[00:10:27.460 --> 00:10:32.460]  而這句話就要成為你今天的力量跟指引了。
[00:10:32.460 --> 00:10:36.460]  第三,神常常透過環境來說話。
[00:10:36.460 --> 00:10:39.460]  神常透過環境來說話。
[00:10:39.460 --> 00:10:42.460]  神常透過環境中的關門,
[00:10:42.460 --> 00:10:45.460]  或者開門來向你說話。
[00:10:45.460 --> 00:10:47.460]  你知道當神在你生命當中,
[00:10:47.460 --> 00:10:49.460]  關一扇門的時候,
[00:10:49.460 --> 00:10:52.460]  你千萬不要沮喪跟灰心了。
[00:10:52.460 --> 00:10:55.460]  因為當神關一扇門的時候,
[00:10:55.460 --> 00:11:00.460]  其實神正在你生命當中開另外一扇門。
[00:11:00.460 --> 00:11:03.460]  所以你要耐心的等候,
[00:11:03.460 --> 00:11:05.460]  而且繼續不斷的叩門,
[00:11:05.460 --> 00:11:09.460]  直到神為你預備敞開的門為止。
[00:11:09.460 --> 00:11:11.460]  就像保羅,
[00:11:11.460 --> 00:11:13.460]  保羅在傳福音的時候,
[00:11:13.460 --> 00:11:16.460]  他想去往小雅西亞傳福音,
[00:11:16.460 --> 00:11:20.460]  神的靈就不許關了這扇門。
[00:11:20.460 --> 00:11:23.460]  他又想往北去比推尼去講道,
[00:11:23.460 --> 00:11:26.460]  神的靈也不許,也關了那扇門。
[00:11:26.460 --> 00:11:27.460]  但是我們看見,
[00:11:27.460 --> 00:11:30.460]  保羅沒有因此氣餒,
[00:11:30.460 --> 00:11:32.460]  他繼續的叩門,
[00:11:32.460 --> 00:11:36.460]  直到他聽見了馬其頓的呼聲,
[00:11:36.460 --> 00:11:40.460]  他就明白神在歐洲為他預備了一個敞開的門。
[00:11:40.460 --> 00:11:41.460]  所以我們看見,
[00:11:41.460 --> 00:11:44.460]  神不會隨便在我們生命當中關門的。
[00:11:44.460 --> 00:11:46.460]  我再次說,
[00:11:46.460 --> 00:11:48.460]  神不會隨便關門的。
[00:11:48.460 --> 00:11:51.460]  神之所以關一扇門,
[00:11:51.460 --> 00:11:53.460]  是因為神要引導你,
[00:11:53.460 --> 00:11:57.460]  到神所為你預備的敞開的門。
[00:11:57.460 --> 00:11:59.460]  所以當神關一扇門的時候,
[00:11:59.460 --> 00:12:01.460]  你千萬不要灰心沮喪,
[00:12:01.460 --> 00:12:04.460]  但當神為你開一扇門的時候,
[00:12:04.460 --> 00:12:06.460]  你也不要遲疑,
[00:12:06.460 --> 00:12:08.460]  你要勇往直前。
[00:12:08.460 --> 00:12:10.460]  就像保羅一樣,
[00:12:10.460 --> 00:12:12.460]  當他看見一個敞開的門的時候,
[00:12:12.460 --> 00:12:16.460]  他就立刻抓住機會進入歐洲去傳福音,
[00:12:16.460 --> 00:12:18.460]  福音果然就從歐洲,
[00:12:18.460 --> 00:12:20.460]  也就遍佈全世界各地。
[00:12:20.460 --> 00:12:21.460]  Hallelujah!
[00:12:21.460 --> 00:12:22.460]  所以我們看見,
[00:12:22.460 --> 00:12:25.460]  信心是從聽見開始的。
[00:12:25.460 --> 00:12:27.460]  第二個原則,
[00:12:27.460 --> 00:12:30.460]  信心必須有真實的行動。
[00:12:30.460 --> 00:12:33.460]  信心必須有真實的行動。
[00:12:33.460 --> 00:12:36.460]  光是聽見還是不夠。
[00:12:36.460 --> 00:12:38.460]  你只聽見神的話語,
[00:12:38.460 --> 00:12:39.460]  如果不去回應,
[00:12:39.460 --> 00:12:42.460]  我告訴你是不會有任何事情發生的。
[00:12:42.460 --> 00:12:44.460]  這位大臣,
[00:12:44.460 --> 00:12:47.460]  當他聽見耶穌來到了迦勒底,
[00:12:47.460 --> 00:12:51.460]  他立刻就從迦百農來到迦拿。
[00:12:51.460 --> 00:12:52.460]  你知道,
[00:12:52.460 --> 00:12:56.460]  從迦百農到迦拿大概是二十里路,
[00:12:56.460 --> 00:13:00.460]  從現在的角度來講不是很遠,
[00:13:00.460 --> 00:13:02.460]  可在當時的環境來講,
[00:13:02.460 --> 00:13:05.460]  那是不是太容易的一條道路,
[00:13:05.460 --> 00:13:06.460]  不是挺方便,
[00:13:06.460 --> 00:13:08.460]  但是他沒有坐在家裡,
[00:13:08.460 --> 00:13:11.460]  只是等神蹟發生了,
[00:13:11.460 --> 00:13:14.460]  他立刻來到耶穌面前,
[00:13:14.460 --> 00:13:17.460]  求耶穌能夠醫治他的兒子。
[00:13:17.460 --> 00:13:19.460]  第二點,信心,
[00:13:19.460 --> 00:13:22.460]  不只是一種心中的感動而已,
[00:13:22.460 --> 00:13:29.460]  信心必須要你付上行動的代價來回應神的呼召。
[00:13:29.460 --> 00:13:31.460]  你說怎麼樣的行動呢?
[00:13:31.460 --> 00:13:35.460]  第一個是禱告的行動。
[00:13:35.460 --> 00:13:36.460]  曾經有人說,
[00:13:36.460 --> 00:13:41.460]  神不會垂聽一個你從來沒有做過的禱告。
[00:13:41.460 --> 00:13:43.460]  我再一次說,
[00:13:43.460 --> 00:13:48.460]  神不會垂聽一個你從來沒有做過的禱告。
[00:13:48.460 --> 00:13:50.460]  所以如果你想經歷神蹟,
[00:13:50.460 --> 00:13:54.460]  那麼一個最簡單的行動就是禱告了。
[00:13:54.460 --> 00:13:56.460]  因為禱告的本身,
[00:13:56.460 --> 00:13:58.460]  就是你對神的話語,
[00:13:58.460 --> 00:14:02.460]  以及你對神的指引一個最好的回應。
[00:14:02.460 --> 00:14:05.460]  因為一旦你聽見了神的指引,
[00:14:05.460 --> 00:14:08.460]  你就應當按照神的指引,
[00:14:08.460 --> 00:14:11.460]  神的話語開始來禱告。
[00:14:11.460 --> 00:14:13.460]  就好像但以禮一樣,
[00:14:13.460 --> 00:14:14.460]  但以禮,我告訴你,
[00:14:14.460 --> 00:14:17.460]  在聖經上不但是偉大的先知,
[00:14:17.460 --> 00:14:21.460]  但以禮其實是個禱告的人,你知道嗎?
[00:14:21.460 --> 00:14:22.460]  聖經上說,
[00:14:22.460 --> 00:14:27.460]  他一天三次雙膝跪在神的面前,
[00:14:27.460 --> 00:14:32.460]  而且打開窗面向耶路撒冷來禱告。
[00:14:32.460 --> 00:14:37.460]  他為什麼每天要面向耶路撒冷來禱告呢?
[00:14:37.460 --> 00:14:43.460]  因為他心中很知道神一個確切的指引,
[00:14:43.460 --> 00:14:46.460]  一個確切的應許。
[00:14:46.460 --> 00:14:48.460]  那就是以色列人雖然被留到巴比倫,
[00:14:48.460 --> 00:14:53.460]  但是他應許七十年之後要回歸到耶路撒冷。
[00:14:53.460 --> 00:14:57.460]  所以但以禮,他知道神的指引,
[00:14:57.460 --> 00:14:59.460]  聽見了神的指引,
[00:14:59.460 --> 00:15:00.460]  他就按照神的指引,
[00:15:00.460 --> 00:15:06.460]  每一天一天三次開著窗向耶路撒冷禱告。
[00:15:06.460 --> 00:15:07.460]  結果感謝神果然,
[00:15:07.460 --> 00:15:12.460]  神按照他的應許帶領以色列人回歸到耶路撒冷。
[00:15:12.460 --> 00:15:17.460]  禱告永遠是最簡單的一個行動。
[00:15:17.460 --> 00:15:22.460]  第二,我們需要有順服的行動。
[00:15:22.460 --> 00:15:25.460]  一旦我們明白神的心意跟指引,
[00:15:25.460 --> 00:15:28.460]  我們就必須要有順服的行動。
[00:15:28.460 --> 00:15:30.460]  就像你還記得有一次,
[00:15:30.460 --> 00:15:34.460]  耶穌跟他的母親在迦納參加婚宴,
[00:15:34.460 --> 00:15:38.460]  婚宴到一半就發現他們沒有酒了,
[00:15:38.460 --> 00:15:42.460]  這是一個很大的危機在當時。
[00:15:42.460 --> 00:15:45.460]  結果耶穌的母親就對那些僕人說,
[00:15:45.460 --> 00:15:47.460]  祂告訴你們什麼,
[00:15:47.460 --> 00:15:50.460]  你們就去做什麼,記得嗎?
[00:15:50.460 --> 00:15:54.460]  那耶穌告訴這些僕人什麼事情呢?
[00:15:54.460 --> 00:15:56.460]  耶穌對他們說,
[00:15:56.460 --> 00:15:59.460]  要去把外面那個大石缸,
[00:15:59.460 --> 00:16:01.460]  把水通通倒進去,
[00:16:01.460 --> 00:16:04.460]  充滿了水在外面的大石缸裡面,
[00:16:04.460 --> 00:16:08.460]  然後再把水從大石缸舀出來,
[00:16:08.460 --> 00:16:11.460]  送到館宴席的人那裡去,
[00:16:11.460 --> 00:16:13.460]  讓他們去品嘗一下。
[00:16:13.460 --> 00:16:18.460]  說真的,如果你是當時那些僕人,
[00:16:18.460 --> 00:16:22.460]  當你聽見耶穌叫你所做的這些事情,
[00:16:22.460 --> 00:16:25.460]  你真的會覺得毫無道理,不是嗎?
[00:16:25.460 --> 00:16:29.460]  明明從頭到尾都是水嘛,
[00:16:29.460 --> 00:16:32.460]  怎麼可能到館宴席口中變成酒呢?
[00:16:32.460 --> 00:16:34.460]  想不通的啦!
[00:16:34.460 --> 00:16:35.460]  我告訴你,
[00:16:35.460 --> 00:16:38.460]  換了我們這些在矽谷的工程師們,
[00:16:38.460 --> 00:16:41.460]  恐怕我們絕對不會去做的。
[00:16:41.460 --> 00:16:43.460]  但感謝神,
[00:16:43.460 --> 00:16:47.460]  那些僕人他們就順服了,
[00:16:47.460 --> 00:16:49.460]  他們把水舀出來,
[00:16:49.460 --> 00:16:51.460]  送到館宴席那裡一嘗,
[00:16:51.460 --> 00:16:54.460]  果然變成了酒,
[00:16:54.460 --> 00:16:56.460]  而且不但是變成酒,
[00:16:56.460 --> 00:16:59.460]  而且是上好的美酒耶!
[00:16:59.460 --> 00:17:02.460]  因為你們順服的行動太重要了。
[00:17:02.460 --> 00:17:03.460]  聖經上說,
[00:17:03.460 --> 00:17:07.460]  信心沒有行為就是死的,
[00:17:07.460 --> 00:17:12.460]  但什麼時候信心加上順服的行動,
[00:17:12.460 --> 00:17:15.460]  神蹟就發生了。
[00:17:15.460 --> 00:17:17.460]  Mark Patterson 牧師,
[00:17:17.460 --> 00:17:21.460]  他是一位在華府社區教會的牧師,
[00:17:21.460 --> 00:17:23.460]  他曾經做見證,
[00:17:23.460 --> 00:17:26.460]  講到他們教會還很小,
[00:17:26.460 --> 00:17:29.460]  剛剛開始很小的時候,人數也不多,
[00:17:29.460 --> 00:17:33.460]  每個月奉獻大概收入是兩千塊錢左右,
[00:17:33.460 --> 00:17:35.460]  而房租就一千六了,
[00:17:35.460 --> 00:17:39.460]  所以幾乎每個月都幾乎是入不敷出。
[00:17:39.460 --> 00:17:42.460]  當時他們敬拜團的團隊裡面,
[00:17:42.460 --> 00:17:44.460]  沒有人打鼓,
[00:17:44.460 --> 00:17:48.460]  所以他們拼命禱告求神為他們預備一個鼓手。
[00:17:48.460 --> 00:17:51.460]  有一次他在禱告尋求的時候,
[00:17:51.460 --> 00:17:54.460]  忽然間好像他聽見神對他說了一句話,
[00:17:54.460 --> 00:17:59.460]  神對他說你為什麼不先去買一套鼓呢?
[00:17:59.460 --> 00:18:01.460]  他對神說主啊,
[00:18:01.460 --> 00:18:04.460]  那你為什麼不先為我預備一個鼓手,
[00:18:04.460 --> 00:18:06.460]  給我一個鼓手呢?
[00:18:06.460 --> 00:18:10.460]  沒有鼓手去買套鼓不是很奇怪的事情嗎?
[00:18:10.460 --> 00:18:13.460]  他就開始跟神爭論了,
[00:18:13.460 --> 00:18:18.460]  到底神先給還是我先買?
[00:18:18.460 --> 00:18:20.460]  最後他順服下來,
[00:18:20.460 --> 00:18:24.460]  好吧,他就花了四百塊買了一套鼓,
[00:18:24.460 --> 00:18:27.460]  你知道這個四百塊對他們倆是很大的數字,
[00:18:27.460 --> 00:18:30.460]  一個月奉獻才兩千塊,房租就一千六,
[00:18:30.460 --> 00:18:34.460]  沒多少錢還花四百塊買鼓啊。
[00:18:34.460 --> 00:18:37.460]  沒想到他一順服下來,
[00:18:37.460 --> 00:18:40.460]  那個禮拜天就來了一個新人,
[00:18:40.460 --> 00:18:44.460]  一看是一個小平頭,是個軍人,
[00:18:44.460 --> 00:18:49.460]  一看他這個手臂的臂章是軍樂隊的臂章,
[00:18:49.460 --> 00:18:52.460]  一問之下果然是個鼓手,
[00:18:52.460 --> 00:18:54.460]  Hallelujah!
[00:18:54.460 --> 00:18:56.460]  弟兄姊妹,你知道很多時候,
[00:18:56.460 --> 00:19:00.460]  我們以為是我們在等神走第一步,
[00:19:00.460 --> 00:19:06.460]  卻沒想到其實是神在等我們走第一步,
[00:19:06.460 --> 00:19:13.460]  順服的行動永遠是經歷神蹟的關鍵,
[00:19:13.460 --> 00:19:14.460]  Amen?
[00:19:14.460 --> 00:19:19.460]  第三,信心必須經過試驗,
[00:19:19.460 --> 00:19:22.460]  信心必須經過試驗,
[00:19:22.460 --> 00:19:25.460]  你要知道這個大臣,
[00:19:25.460 --> 00:19:28.460]  雖然是憑著信心來到耶穌面前,
[00:19:28.460 --> 00:19:32.460]  但其實在他心中是有些想法的,
[00:19:32.460 --> 00:19:35.460]  在他心中是有某種期待的,
[00:19:35.460 --> 00:19:37.460]  正好像很多時候我們來到神面前,
[00:19:37.460 --> 00:19:40.460]  有我們自己的想法跟期待一樣,
[00:19:40.460 --> 00:19:44.460]  47節你看見,主求你下去,
[00:19:44.460 --> 00:19:48.460]  下到加百隆來醫治我的兒子,
[00:19:48.460 --> 00:19:51.460]  換句話說,他是希望耶穌去到他家裡,
[00:19:51.460 --> 00:19:54.460]  去為他兒子禱告,
[00:19:54.460 --> 00:19:57.460]  但好像耶穌沒有打算這麼做,
