
[00:00:00.000 --> 00:00:04.040]  讓我們在正道之先一起同心祈禱
[00:02:54.640 --> 00:02:56.320]  祂再來臨的時候
[00:02:56.320 --> 00:02:58.920]  那個情況究竟是怎樣
[00:02:58.920 --> 00:03:04.560]  讓我們都可以隨時做好準備
[00:03:04.560 --> 00:03:08.040]  在今天剛剛讀出的福音經課當中
[00:03:08.040 --> 00:03:11.800]  主耶穌祂很仔細地告訴我們
[00:03:11.800 --> 00:03:15.080]  當祂再來臨這個世界的時候
[00:03:15.080 --> 00:03:18.400]  那一種榮耀的情況是怎樣
[00:03:18.400 --> 00:03:20.560]  我們在經文裏面看到
[00:03:20.560 --> 00:03:24.040]  不單止地動山搖
[00:03:24.040 --> 00:03:27.960]  不單止太陽、月亮都改變
[00:03:27.960 --> 00:03:31.280]  甚至星星都要隕落
[00:03:31.280 --> 00:03:35.160]  又有天使和天君
[00:03:35.160 --> 00:03:40.480]  簡單來說就是一個很浩大的場面
[00:03:40.480 --> 00:03:47.640]  並且一定是所有人都未見過的場面
[00:03:47.640 --> 00:03:50.160]  接著耶穌很有趣
[00:03:50.160 --> 00:03:54.320]  又叫我們向無花果樹學習
[00:03:54.320 --> 00:03:58.760]  當我們看到無花果樹的葉長出來的時候
[00:03:58.760 --> 00:04:03.240]  就知道季節的變更
[00:04:03.240 --> 00:04:07.880]  意思是當末後的情況出現之前
[00:04:07.880 --> 00:04:10.880]  就會有一些預兆
[00:04:10.880 --> 00:04:15.480]  這些預兆就記載在今天的經文之前的一段
[00:04:15.480 --> 00:04:19.640]  就是第三節到第十三節當中
[00:04:19.640 --> 00:04:24.400]  主耶穌講到一連串的災難
[00:04:24.400 --> 00:04:31.400]  這一連串的災難就是讓我們知道時候近了
[00:04:31.400 --> 00:04:36.480]  其實主耶穌在今天的經課裏面
[00:04:36.480 --> 00:04:38.760]  祂究竟在做些甚麼呢?
[00:04:38.760 --> 00:04:41.480]  祂又講一些徵兆
[00:04:41.480 --> 00:04:46.040]  亦都講到末後的情況
[00:04:46.040 --> 00:04:51.280]  原來主耶穌是在做一個預告
[00:04:51.280 --> 00:04:54.760]  這個預告是非常重要
[00:04:54.760 --> 00:04:58.280]  因為是幫助我們如何去預備自己
[00:04:58.280 --> 00:05:02.880]  進入一個前所未見的處境當中
[00:05:02.880 --> 00:05:06.360]  我用一個例子去講
[00:05:06.360 --> 00:05:08.360]  不知道大家有沒有認識
[00:05:08.360 --> 00:05:11.080]  基信愛的家的弟兄姊妹
[00:05:11.080 --> 00:05:14.720]  我們是一間見賬共融教會
[00:05:14.720 --> 00:05:18.040]  我們有一半以上的弟兄姊妹
[00:05:18.040 --> 00:05:19.880]  都是智障人士
[00:05:19.880 --> 00:05:23.440]  和有特殊需要的人士
[00:05:23.440 --> 00:05:24.640]  而在今年的裏面
[00:05:24.640 --> 00:05:29.440]  其實教會是很想推動生死教育
[00:05:29.440 --> 00:05:32.360]  希望無論是健全的弟兄姊妹
[00:05:32.360 --> 00:05:35.400]  即是他們的父母、家長
[00:05:35.400 --> 00:05:37.520]  我們的主日學導師
[00:05:37.520 --> 00:05:40.360]  還是智障的同道們
[00:05:40.360 --> 00:05:43.560]  他們都可以一起去認識
[00:05:43.560 --> 00:05:48.920]  死亡這個生命裏面很重要的課題
[00:05:48.920 --> 00:05:52.280]  讓大家可以慰藉自己的死亡
[00:05:52.280 --> 00:05:55.800]  以及身邊的人的死亡
[00:05:55.800 --> 00:05:57.600]  有一個正確的認識
[00:05:57.600 --> 00:06:00.560]  以致他們可以有一個正確的態度
[00:06:00.560 --> 00:06:04.400]  去面對、去做好準備
[00:06:05.400 --> 00:06:08.160]  我想每一個人的死亡
[00:06:08.160 --> 00:06:11.240]  和今天所講的經文的情況
[00:06:11.240 --> 00:06:13.400]  主載來的情況
[00:06:13.400 --> 00:06:16.280]  有很類似的地方
[00:06:16.280 --> 00:06:19.600]  都是一樣是不可以預測的
[00:06:19.600 --> 00:06:23.400]  我們明明知道死亡一定會發生
[00:06:23.400 --> 00:06:25.520]  是必經的道路
[00:06:25.520 --> 00:06:29.200]  但是我們又不知道何時會來
[00:06:29.200 --> 00:06:34.680]  我們也知道生命是不可以逆轉的
[00:06:34.680 --> 00:06:36.800]  發生了就是發生了
[00:06:36.800 --> 00:06:42.480]  人生就不能回頭再來多一次
[00:06:42.480 --> 00:06:45.960]  正正是因為當中有一些事情
[00:06:45.960 --> 00:06:47.280]  我們不知道
[00:06:47.280 --> 00:06:50.360]  但是我們又要迫著去面對
[00:06:50.360 --> 00:06:52.840]  於是在當中我們很容易
[00:06:52.840 --> 00:06:56.200]  就會產生很多的不理解
[00:06:56.200 --> 00:06:58.000]  甚至是誤解
[00:06:58.000 --> 00:07:03.000]  又混雜了很多的情緒出現
[00:07:03.000 --> 00:07:06.760]  我最近和一個教會的青年人
[00:07:06.760 --> 00:07:08.480]  去聊天的時候
[00:07:08.480 --> 00:07:10.600]  一個智障的青年人
[00:07:10.600 --> 00:07:15.000]  他正正遇到一個很疼他的姨姨
[00:07:15.000 --> 00:07:17.000]  剛好離世
[00:07:17.000 --> 00:07:18.520]  我就問他
[00:07:18.520 --> 00:07:23.000]  你會不會出席你這位姨姨的喪禮
[00:07:23.000 --> 00:07:25.920]  他一口就拒絕了
[00:07:25.920 --> 00:07:27.880]  他說不去
[00:07:27.880 --> 00:07:29.040]  我就很好奇了
[00:07:29.040 --> 00:07:32.520]  為甚麼他會這樣回答呢
[00:07:32.520 --> 00:07:36.000]  他明明說這個姨姨對他很好
[00:07:36.000 --> 00:07:38.920]  原來再問下去的時候
[00:07:38.920 --> 00:07:42.320]  就發現在他的認知裏面
[00:07:42.320 --> 00:07:46.920]  殯儀館是一個很恐怖的地方
[00:07:46.920 --> 00:07:48.200]  他只要一見到
[00:07:48.200 --> 00:07:52.400]  他就有一個很害怕的情緒出來
[00:07:52.400 --> 00:07:55.320]  更加不要說他要走進去
[00:07:55.320 --> 00:07:56.760]  我問他
[00:07:56.760 --> 00:07:59.560]  究竟你害怕些甚麼
[00:07:59.560 --> 00:08:04.080]  他說我其實自己也不知道害怕些甚麼
[00:08:04.080 --> 00:08:07.760]  很可能他是因為不認識
[00:08:07.760 --> 00:08:11.600]  所以他會有害怕的情緒
[00:08:11.600 --> 00:08:14.160]  當然我已經預告了給他聽
[00:08:14.160 --> 00:08:17.120]  當疫情穩定的時候
[00:08:17.120 --> 00:08:20.600]  我們教會推動生死教育的時工
[00:08:20.600 --> 00:08:22.400]  其中一個活動
[00:08:22.400 --> 00:08:25.160]  就是去殯儀館參觀
[00:08:25.160 --> 00:08:27.240]  我們希望透過這個活動
[00:08:27.240 --> 00:08:31.760]  讓他們知道我們每個人離世之後
[00:08:31.760 --> 00:08:34.560]  我們的身體會去到甚麼地方
[00:08:34.560 --> 00:08:37.360]  我們會經歷甚麼事情
[00:08:37.360 --> 00:08:39.680]  希望他們到時也有勇氣
[00:08:39.680 --> 00:08:43.560]  一起去了解一下
[00:08:43.560 --> 00:08:46.880]  因此如果當我們遇到一些
[00:08:46.880 --> 00:08:49.400]  未知的事情
[00:08:49.400 --> 00:08:51.520]  我們有一個預告
[00:08:51.520 --> 00:08:54.120]  有一個心理準備
[00:08:54.120 --> 00:08:56.400]  到我們真的要面對的時候
[00:08:56.400 --> 00:09:01.080]  當下我們會有一個不一樣的表現
[00:09:01.080 --> 00:09:05.080]  我們能夠很從容地去面對
[00:09:05.080 --> 00:09:08.800]  所以今日主耶穌在經文裏面的預告
[00:09:08.800 --> 00:09:12.200]  就是我們對主基督再來臨
[00:09:12.200 --> 00:09:17.320]  一個認知上很大的幫助
[00:09:17.320 --> 00:09:20.200]  接著主耶穌用了一個
[00:09:20.200 --> 00:09:26.080]  離家遠行的主人去比喻他自己
[00:09:26.080 --> 00:09:28.320]  主人在臨走之前
[00:09:28.320 --> 00:09:32.520]  他去分派他的僕人有不同的工作
[00:09:32.520 --> 00:09:38.360]  其中一些人就去看守家的門口
[00:09:38.360 --> 00:09:41.280]  到主人回來的時候
[00:09:41.280 --> 00:09:44.200]  就可以迎接他
[00:09:44.200 --> 00:09:47.440]  在這個等待的過程裏面
[00:09:47.440 --> 00:09:51.400]  主耶穌說要保持警醒
[00:09:51.400 --> 00:09:56.360]  因為主人可能在他們不知道的時間
[00:09:56.360 --> 00:09:59.400]  突然間就會回來
[00:09:59.400 --> 00:10:02.160]  所以主人很多次提醒他們
[00:10:02.160 --> 00:10:04.840]  要謹慎、要警醒
[00:10:04.840 --> 00:10:06.800]  要避免發生一件事
[00:10:06.800 --> 00:10:09.640]  就是主人回來的時候
[00:10:09.640 --> 00:10:11.600]  他們睡著了
[00:10:11.600 --> 00:10:14.640]  沒有人去開門
[00:10:14.640 --> 00:10:17.280]  當我們看這段經文的時候
[00:10:17.280 --> 00:10:20.440]  我們可能也很容易明白
[00:10:20.440 --> 00:10:22.920]  主耶穌說的當中的重點
[00:10:22.920 --> 00:10:26.160]  他再三提醒我們要警醒
[00:10:26.160 --> 00:10:29.640]  但究竟警醒是甚麼呢?
[00:10:29.640 --> 00:10:33.440]  怎樣才可以做到警醒呢?
[00:10:33.440 --> 00:10:36.600]  如果簡單一言以蔽之
[00:10:36.600 --> 00:10:42.240]  其實警醒就是做一些應該做的事
[00:10:42.240 --> 00:10:44.320]  做一些本份
[00:10:44.320 --> 00:10:46.400]  正如在這個比喻裏面
[00:10:46.400 --> 00:10:49.400]  主人他已經分派好他的工作
[00:10:49.400 --> 00:10:52.400]  如果你是負責開門口的角色
[00:10:52.400 --> 00:10:55.760]  你的職責就是看守這個門口
[00:10:55.760 --> 00:10:57.320]  當主人回來的時候
[00:10:57.320 --> 00:11:00.160]  你就開門給這個主人
[00:11:00.160 --> 00:11:02.560]  以致讓主人回來的時候
[00:11:02.560 --> 00:11:06.440]  回來的時候就有門口入
[00:11:06.440 --> 00:11:09.680]  但是當主人回來的時候
[00:11:09.680 --> 00:11:13.240]  如果這個僕人睡著了
[00:11:13.240 --> 00:11:17.240]  那就是代表僕人擅離職守了
[00:11:17.240 --> 00:11:21.120]  他做不到他應該做的份內事
[00:11:21.120 --> 00:11:22.520]  弟兄姊妹
[00:11:22.520 --> 00:11:25.280]  不知道你覺得我們作為一個基督徒
[00:11:25.280 --> 00:11:28.960]  我們今天的份內事是甚麼呢?
[00:11:28.960 --> 00:11:32.720]  我們有沒有做好我們自己的份內事呢?
[00:11:32.720 --> 00:11:35.840]  如果今天主耶穌要求我們
[00:11:35.840 --> 00:11:41.360]  要好好看守教會這個屬靈的家庭的時候
[00:11:41.360 --> 00:11:45.040]  不知道我們又可不可以做得到呢?
[00:11:45.040 --> 00:11:48.680]  我想過去的疫情這一段時間
[00:11:48.680 --> 00:11:50.440]  是一個很好的時間
[00:11:50.440 --> 00:11:54.000]  讓我們都去檢視自己
[00:11:54.000 --> 00:11:59.040]  新冠病毒的疫情已經持續差不多一年了
[00:11:59.040 --> 00:12:02.600]  相信各位坐在這裏的弟兄姊妹
[00:12:02.600 --> 00:12:07.040]  都在這場疫症裏面作好了準備
[00:12:07.040 --> 00:12:10.000]  以致你可以做好防疫的工作
[00:12:10.000 --> 00:12:12.080]  不受感染
[00:12:12.080 --> 00:12:16.000]  相信我們已經走到疫情的最後直路
[00:12:16.000 --> 00:12:18.600]  我們都盼望著疫苗的出現
[00:12:18.600 --> 00:12:23.360]  會帶來疫情的減退甚至是消失
[00:12:23.360 --> 00:12:26.280]  但是面對抗疫疲勞
[00:12:26.280 --> 00:12:28.920]  我自己都經常會提醒我媽媽
[00:12:28.920 --> 00:12:30.440]  不要鬆懈
[00:12:30.440 --> 00:12:33.800]  不要臨門一腳就失敗了
[00:12:33.800 --> 00:12:38.280]  白費了之前付出的努力
[00:12:38.280 --> 00:12:41.400]  相信對於疫症的準備
[00:12:41.400 --> 00:12:44.240]  對大家非常有信心
[00:12:44.240 --> 00:12:47.320]  大家一直都做得很好
[00:12:47.320 --> 00:12:49.080]  但是這段時間
[00:12:49.080 --> 00:12:54.920]  同樣是我們去檢視自己信仰生命的時間
[00:12:54.920 --> 00:12:56.880]  我們可以問一下自己
[00:12:56.880 --> 00:13:00.000]  究竟在這段疫情當中
[00:13:00.000 --> 00:13:03.560]  我們擔心的事情越來越多
[00:13:03.560 --> 00:13:08.800]  還是我們對上帝的信心日漸增強呢?
[00:13:08.800 --> 00:13:14.160]  我們又會不會花很多時間去看疫情的資訊
[00:13:14.160 --> 00:13:19.280]  每一天都看不同的確診的大廈
[00:13:19.280 --> 00:13:25.040]  卻是不願意多花一點時間去閱讀神的話語呢?
[00:13:25.040 --> 00:13:27.880]  我們有沒有為了疫症當中
[00:13:27.880 --> 00:13:31.200]  一些很有需要的人去代禱呢?
[00:13:31.200 --> 00:13:34.720]  特別是紀念那些在院舍
[00:13:34.720 --> 00:13:39.080]  在醫院因為疫情無法讓家人探訪的人
[00:13:39.080 --> 00:13:41.040]  他們內心的孤單
[00:13:41.040 --> 00:13:43.760]  去求主安慰他們
[00:13:43.760 --> 00:13:49.120]  又紀念那些因為疫情而陷入經濟困難的人
[00:13:49.120 --> 00:13:51.840]  求主供應給他們
[00:13:51.840 --> 00:13:55.200]  更加紀念到現在正正在前線
[00:13:55.200 --> 00:13:59.640]  為整個香港打拼的一班醫護人員
[00:13:59.640 --> 00:14:02.560]  求主保守他們
[00:14:02.560 --> 00:14:04.960]  真的很希望今次的疫症
[00:14:04.960 --> 00:14:10.360]  能夠激發我們信仰裏面更堅實的生命力
[00:14:10.360 --> 00:14:14.000]  將我們的信心實踐在生活之中
[00:14:14.000 --> 00:14:18.720]  而不是讓我們的信仰消沉下去
[00:14:18.720 --> 00:14:24.120]  如果我們在準備自己的信仰生命的時候
[00:14:24.120 --> 00:14:26.520]  我們究竟可以怎樣做呢?
[00:14:26.520 --> 00:14:31.440]  以致我們真的可以做好作為基督徒的本份
[00:14:31.440 --> 00:14:34.520]  無論主耶穌何時回來
[00:14:34.520 --> 00:14:36.040]  下一刻回來
[00:14:36.040 --> 00:14:39.280]  我們都可以很從容地面對
[00:14:39.280 --> 00:14:41.880]  我想今日另外一段經文
[00:14:41.880 --> 00:14:46.280]  保羅給了我們一個很好的提醒
[00:14:46.280 --> 00:14:48.200]  另一段經文就是
[00:14:48.200 --> 00:14:53.080]  哥林多前書一章三至九節裏
[00:14:53.080 --> 00:14:57.080]  其實保羅在這裏給了一個錦囊給我們
[00:14:57.080 --> 00:15:01.240]  怎樣去做好準備
[00:15:01.240 --> 00:15:03.240]  弟兄姊妹我們都知道
[00:15:03.240 --> 00:15:05.520]  其實當時的哥林多教會
[00:15:05.520 --> 00:15:08.560]  其實出現了很多的問題
[00:15:08.560 --> 00:15:10.640]  如果不是出現了很多的問題
[00:15:10.640 --> 00:15:13.720]  保羅亦都不需要寫一封書信給他們
[00:15:13.720 --> 00:15:17.600]  特別去解決他們之間的一些紛爭
[00:15:17.600 --> 00:15:21.840]  去糾正他們有一些道德上的問題
[00:15:21.840 --> 00:15:23.040]  但我們又看到
[00:15:23.040 --> 00:15:25.880]  無論在哥林多教會裏面
[00:15:25.880 --> 00:15:28.680]  弟兄姊妹有多少的問題
[00:15:28.680 --> 00:15:31.080]  保羅是一開始的時候
[00:15:31.080 --> 00:15:36.480]  依然看到有很多可以為他們感恩的地方
[00:15:36.480 --> 00:15:39.360]  保羅說他們有富足
[00:15:39.360 --> 00:15:41.000]  有口才
[00:15:41.000 --> 00:15:42.960]  又有知識
[00:15:42.960 --> 00:15:47.320]  教會裏面的弟兄姊妹有不同的恩賜和能力
[00:15:47.320 --> 00:15:52.560]  原來上帝放了很多很美好的恩典
[00:15:52.560 --> 00:15:55.040]  在這班弟兄姊妹身上
[00:15:55.040 --> 00:15:56.960]  以致到他們可以利用
[00:15:56.960 --> 00:16:00.920]  去為天國的工作去打拼
[00:16:00.920 --> 00:16:04.960]  除此之外保羅亦都很清楚他們的身份
[00:16:04.960 --> 00:16:06.080]  提醒他們
[00:16:06.080 --> 00:16:09.240]  他們每一個都是主耶穌基督
[00:16:09.240 --> 00:16:11.720]  親自去呼召他們
[00:16:11.720 --> 00:16:16.880]  和主耶穌一起共享團契的眾聖徒
[00:16:16.880 --> 00:16:19.000]  無論他們的狀況有多差
[00:16:19.000 --> 00:16:23.240]  這個身份都不會改變
[00:16:23.240 --> 00:16:24.440]  弟兄姊妹
[00:16:24.440 --> 00:16:27.840]  希望我們都可以學習保羅這種
[00:16:27.840 --> 00:16:30.680]  自我檢視的能力
[00:16:30.680 --> 00:16:33.520]  當我們如果有信心不足的時候
[00:16:33.520 --> 00:16:35.760]  我們其實都可以檢視一下
[00:16:35.760 --> 00:16:38.520]  原來上主一早已經放了
[00:16:38.520 --> 00:16:41.120]  生命裏面有不同的恩典
[00:16:41.120 --> 00:16:44.840]  能力和資源在我們當中
[00:16:44.840 --> 00:16:46.280]  當我們這樣檢視的時候
[00:16:46.280 --> 00:16:49.960]  可能我們又會看到不一樣的畫面
[00:16:49.960 --> 00:16:54.920]  讓我們的信心又可以再一次恢復過來
[00:16:54.920 --> 00:16:56.320]  同時讓我們明白
[00:16:56.320 --> 00:16:59.000]  無論今天的狀況是怎樣
[00:16:59.000 --> 00:17:02.400]  主耶穌依然愛我們愛到底
[00:17:02.400 --> 00:17:05.800]  呼召我們進入祂愛的團契當中
[00:17:05.800 --> 00:17:07.920]  得著祂的心恩厚愛
[00:17:07.920 --> 00:17:10.200]  成為天父的兒女
[00:17:10.200 --> 00:17:13.280]  當我們知道自己的身份的時候
[00:17:13.280 --> 00:17:16.840]  我們自然就能夠盡好我們的本份
[00:17:16.840 --> 00:17:20.240]  做我們該做的事情
[00:17:20.240 --> 00:17:23.360]  弟兄姊妹相信上帝很愛梁法堂
[00:17:23.360 --> 00:17:26.680]  一定給弟兄姊妹有不同的恩賜
[00:17:26.680 --> 00:17:29.520]  可能有弟兄姊妹懂得音樂
[00:17:29.520 --> 00:17:32.480]  可能有不同的其他的專長
[00:17:32.480 --> 00:17:35.760]  可能是某一方面的專業人士
[00:17:35.760 --> 00:17:39.200]  可能是很善於去關心別人
[00:17:39.200 --> 00:17:43.800]  也都可能很懂得去聆聽別人的心聲
[00:17:43.800 --> 00:17:46.200]  願意這些恩賜能力
[00:17:46.200 --> 00:17:47.920]  都能夠祝福別人
[00:17:47.920 --> 00:17:50.640]  去到榮神益人
[00:17:50.640 --> 00:17:52.560]  在這裏也分享一下
[00:17:52.560 --> 00:17:55.040]  我們基層愛的家的弟兄姊妹
[00:17:55.040 --> 00:17:57.720]  他們侍奉的情況
[00:17:57.720 --> 00:18:00.280]  縱使我們智障的同道
[00:18:00.280 --> 00:18:03.240]  天生是殘障的人士
[00:18:03.240 --> 00:18:04.760]  但是智力的障礙
[00:18:04.760 --> 00:18:10.200]  其實無阻他們一顆單純愛主的心
[00:18:10.200 --> 00:18:14.920]  我們的主日崇拜定在下午三點鐘的時間
[00:18:14.920 --> 00:18:16.360]  但很多時候
[00:18:16.360 --> 00:18:19.560]  特別是最近疫情有些放緩的時候
[00:18:19.560 --> 00:18:22.080]  我們恢復實體崇拜的時候
[00:18:22.080 --> 00:18:27.440]  他們很多時候是十二點多已經在學校門口的大閘外
[00:18:27.440 --> 00:18:31.000]  等著要回來教會
[00:18:31.000 --> 00:18:32.920]  接著他們在教會裏面
[00:18:32.920 --> 00:18:36.840]  又會擔當不同的侍奉崗位
[00:18:36.840 --> 00:18:40.280]  譬如好像防疫檢測員
[00:18:40.280 --> 00:18:41.560]  電腦控制員
[00:18:41.560 --> 00:18:43.560]  他們會幫忙按簡報
[00:18:43.560 --> 00:18:46.560]  接著他們又會負責推輪椅
[00:18:46.560 --> 00:18:51.200]  接送附近順利村的長者回來教會
[00:18:51.200 --> 00:18:54.600]  崇拜之後他們又會幫忙收拾
[00:18:54.600 --> 00:18:58.200]  基本上如果沒有弟兄姊妹
[00:18:58.200 --> 00:19:03.320]  單靠同工根本就不能夠維持正常的運作
[00:19:03.320 --> 00:19:10.880]  所以非常感恩有這一班戰友一起去侍奉
[00:19:10.880 --> 00:19:15.280]  當我們知道準備的重要性
[00:19:15.280 --> 00:19:17.680]  我們懂得有準備
[00:19:17.680 --> 00:19:21.720]  就可以很從容的去面對一些未知的情況
[00:19:21.720 --> 00:19:25.680]  我們又知道當我們有自我檢視的能力
[00:19:25.680 --> 00:19:28.840]  幫我們去認清自己的身份
[00:19:28.840 --> 00:19:33.200]  以致我們可以按照上帝所分派給我們的工作
[00:19:33.200 --> 00:19:35.400]  做該做的事情
[00:19:35.400 --> 00:19:39.760]  自然就可以做到時刻的警醒
[00:19:39.760 --> 00:19:43.160]  在這裏最後亦都想和大家分享
[00:19:43.160 --> 00:19:47.240]  準備永遠是不會太遲的
[00:19:47.240 --> 00:19:51.000]  在今天的另外一段的舊約經課裏面
[00:19:51.000 --> 00:19:52.760]  今天沒有打出來
[00:19:52.760 --> 00:19:57.200]  但是是以塞亞書的64章
[00:19:57.200 --> 00:20:03.360]  以塞亞先知他講到一班被擄歸回以色列的人
[00:20:03.360 --> 00:20:08.000]  他們的屬靈生命的狀況很差
[00:20:08.000 --> 00:20:09.960]  先知很感嘆
[00:20:09.960 --> 00:20:13.680]  當時的人民一直是處於罪惡之中
[00:20:13.680 --> 00:20:18.000]  甚至他們的屬靈生命就好像枯葉一樣
[00:20:18.000 --> 00:20:19.560]  沒有生氣的
[00:20:19.560 --> 00:20:23.320]  令人們很失望、很氣餒
[00:20:23.320 --> 00:20:25.080]  先知更加講到
[00:20:25.080 --> 00:20:27.800]  沒有人求告上帝的名
[00:20:27.800 --> 00:20:31.120]  沒有人奮力去捉住上帝
[00:20:31.120 --> 00:20:34.400]  上帝的子民竟然不再向上帝呼求
[00:20:34.400 --> 00:20:37.880]  究竟是一個甚麼的狀態呢?
[00:20:37.880 --> 00:20:40.800]  即使在這樣的狀態之中
[00:20:40.800 --> 00:20:44.840]  或者他們已經這樣很久的狀態
[00:20:44.840 --> 00:20:48.960]  我們依然看到有一線的生機
[00:20:48.960 --> 00:20:51.160]  因為先知講到這一班人
[00:20:51.160 --> 00:20:55.160]  他們開始承認自己犯了罪
[00:20:55.160 --> 00:20:58.080]  他們慢慢意識到自己是有問題
[00:20:58.080 --> 00:20:59.840]  甚至會問一個問題
[00:20:59.840 --> 00:21:04.120]  就是他們究竟可不可以得救呢?
[00:21:04.120 --> 00:21:07.000]  當他們願意去反省的時候
[00:21:07.000 --> 00:21:11.040]  他們開始宣認耶和華就是他們的父
[00:21:11.040 --> 00:21:14.760]  是天父親手所做的
[00:21:14.760 --> 00:21:17.360]  同時他們也是上帝的百姓
[00:21:17.360 --> 00:21:20.480]  他們去請求上帝的看顧
[00:21:20.480 --> 00:21:22.720]  上帝去赦免他們的罪
[00:21:22.720 --> 00:21:23.880]  就是這樣
[00:21:23.880 --> 00:21:28.680]  一個迴轉悔改的旅程就開始了
[00:21:28.680 --> 00:21:31.520]  當他們意識到自己的問題
[00:21:31.520 --> 00:21:35.880]  他們就一步一步走向上帝的方向
[00:21:35.880 --> 00:21:38.600]  慢慢認清自己的身份
[00:21:38.600 --> 00:21:40.960]  從而知道自己的本份
[00:21:40.960 --> 00:21:46.240]  再一次為著主去準備他們自己
[00:21:46.240 --> 00:21:49.120]  我相信無論是舊約時期這一班
[00:21:49.120 --> 00:21:51.800]  被擄歸回以色列的百姓
[00:21:51.800 --> 00:21:53.640]  還是我們今天看到
[00:21:53.640 --> 00:21:57.200]  哥林多教會的一班信徒
[00:21:57.200 --> 00:21:59.680]  只要他們在反省之中
[00:21:59.680 --> 00:22:02.120]  認清自己的本份
[00:22:02.120 --> 00:22:06.680]  上帝一定是兼顧他們的內心到底
[00:22:06.680 --> 00:22:10.000]  接納他們進入愛的團體之中
[00:22:10.000 --> 00:22:11.800]  只要你願意的話
[00:22:11.800 --> 00:22:15.040]  準備永遠不會太遲
[00:22:15.040 --> 00:22:23.200]  最後讓我們一起同心低頭祈禱
[00:22:23.200 --> 00:22:25.800]  慈悲仁愛的天父
[00:22:25.800 --> 00:22:31.280]  我們感謝你賜下你寶貴的話語
[00:22:31.280 --> 00:22:32.880]  讓我們今天學習
[00:22:32.880 --> 00:22:36.440]  如何在章林祈的裏面
[00:22:36.440 --> 00:22:40.880]  得以好好地預備我們自己
[00:22:40.880 --> 00:22:44.040]  讓我們這班眾聖徒
