
[00:00:00.000 --> 00:00:05.000]  明天是父親節,但是不知道有沒有機會有跨家庭的聚會
[00:03:39.000 --> 00:03:44.000]  但是人類呢?人類頭那好幾年,好幾年
[00:03:44.000 --> 00:03:48.000]  如果沒有父母去慰勞的話,我們會餓死的
[00:03:48.000 --> 00:03:54.000]  我們不會找衣服穿的,父母不給我衣服穿的時候,我會凍死的
[00:03:54.000 --> 00:04:00.000]  父母不跟我說話的時候,我們嬰孩用一兩年時間聽爸爸媽媽的音
[00:04:00.000 --> 00:04:04.000]  以致慢慢一個兩個字三個字說出來
[00:04:04.000 --> 00:04:09.000]  如果父母不跟我們說話的時候,我們是不會說話的
[00:04:09.000 --> 00:04:14.000]  家是我們人生第一個的家庭學校,什麼叫人際關係?
[00:04:14.000 --> 00:04:19.000]  我怎樣待人處事,很多時候都在家裡學的
[00:04:19.000 --> 00:04:25.000]  上帝讓我們在家裡成長,以致我們成長過程當中
[00:04:25.000 --> 00:04:29.000]  因為父母的悉心,那個照顧,我們可以的
[00:04:29.000 --> 00:04:34.000]  特別是按著主的教導,我們慢慢成長
[00:04:34.000 --> 00:04:41.000]  原來家讓我們在那裡成長,我們的個性受了原生家庭的影響
[00:04:41.000 --> 00:04:46.000]  我們怎樣看婚姻,怎樣看這個丈夫角色,妻子角色
[00:04:46.000 --> 00:04:50.000]  都是在家裡學到的
[00:04:50.000 --> 00:04:56.000]  無論我們的經驗怎樣,我們這一生,我們成為上帝的兒女
[00:04:56.000 --> 00:05:02.000]  我們有聖經,從聖經當中我們可以知道上帝創造我們
[00:05:02.000 --> 00:05:07.000]  上帝對這個婚姻,對家庭的觀念是怎樣
[00:05:07.000 --> 00:05:12.000]  因此跟大家說,這個家庭的藍圖
[00:05:12.000 --> 00:05:18.000]  聖經早就給了我們,以下跟大家按著剛才主席跟我們讀了那四節的聖經
[00:05:18.000 --> 00:05:24.000]  每一個人都有我們的遺憾,在夫妻當中,做丈夫的做妻子是怎樣
[00:05:24.000 --> 00:05:31.000]  然後父母和孩子,做孩子的有什麼角色,做父母的有什麼角色
[00:05:31.000 --> 00:05:38.000]  以致我們一起,透過時間去學習,上帝將這個藍圖給了我們的時候
[00:05:38.000 --> 00:05:46.000]  我們怎樣有這個學習
[00:05:46.000 --> 00:05:52.000]  逐個逐個說,首先這個是第十八節那裡
[00:05:52.000 --> 00:05:58.000]  你們做妻子的,當信奉自己的丈夫,者在主類是相宜的
[00:05:58.000 --> 00:06:04.000]  不知道姐妹們聽到內心有什麼感受,舒不舒服
[00:06:04.000 --> 00:06:09.000]  為什麼我們還那麼八股,又一世紀了,男女平等了
[00:06:09.000 --> 00:06:14.000]  為什麼還要說這個,做妻子的要信奉自己的丈夫
[00:06:14.000 --> 00:06:22.000]  我們在中國民族長大,男尊女卑,我們長大過程就是這樣
[00:06:22.000 --> 00:06:26.000]  男的,如果加上父母做男兄女的時候
[00:06:26.000 --> 00:06:30.000]  我們有特別那個,可能不用做家務的
[00:06:30.000 --> 00:06:34.000]  在現今這個世代,做父母的,你讓你的兒子不做家務
[00:06:34.000 --> 00:06:39.000]  直接影響將來的婚姻,現在這個世代怎麼會有機會
[00:06:39.000 --> 00:06:45.000]  你回到家裡,夾著手等六點鐘、七點鐘開飯,不是這樣的狀況
[00:06:45.000 --> 00:06:54.000]  但當我們看聖經的時候,蒼西基,爾忽所書,今日的哥羅西書
[00:06:54.000 --> 00:06:57.000]  彼得前書,都一字很清晰地告訴我們
[00:06:57.000 --> 00:07:02.000]  原來上帝那個設計當中,做妻子的是信奉
[00:07:02.000 --> 00:07:08.000]  這不是說不平等,是聖經很清晰地告訴我們
[00:07:08.000 --> 00:07:13.000]  上帝設計婚姻的藍圖,婚姻的角色的時候
[00:07:13.000 --> 00:07:17.000]  男和女,丈夫和太太,有不同的角色
[00:07:17.000 --> 00:07:19.000]  先說做太太的
[00:07:19.000 --> 00:07:29.000]  不如我們嘗試,從三不真神,他們的關係,讓我們了解這個男女平等的觀念
[00:07:29.000 --> 00:07:33.000]  大家想學主義學,我們認識我們的真神
[00:07:33.000 --> 00:07:40.000]  他是三不一世真神,聖父、聖子、聖靈,同存、同在、同尊、同榮的
[00:07:40.000 --> 00:07:46.000]  聖父、聖子、聖靈,在整個的創造、整個的救贖上
[00:07:46.000 --> 00:07:49.000]  是一起合作的
[00:07:49.000 --> 00:07:52.000]  上帝是創造這個世界
[00:07:52.000 --> 00:07:57.000]  然後這個救贖當中,上帝有這個救贖的計劃
[00:07:57.000 --> 00:08:03.000]  耶穌基督來到這個地上,走上十格的路,成就了救恩
[00:08:03.000 --> 00:08:05.000]  但這個是兩千年前的事
[00:08:05.000 --> 00:08:11.000]  今天我們聽到這個福音的時候,聖靈在我內心做感動的工作
[00:08:11.000 --> 00:08:17.000]  以致這個救恩,救恩在我生命上得到這個成就
[00:08:17.000 --> 00:08:22.000]  三不一世真神是參與創造、參與救贖的當中
[00:08:22.000 --> 00:08:27.000]  但按照聖經的啟示的時候,有聖父、有聖子
[00:08:27.000 --> 00:08:32.000]  父子,難道這個關係不是有這個不平等嗎?不是
[00:08:32.000 --> 00:08:41.000]  是這個讓我們能夠稍為用人的方式,知道聖靈真神他們之間的關係
[00:08:41.000 --> 00:08:46.000]  在婚姻的當中,我們也可以效法聖父、聖子、聖靈之間的關係
[00:08:46.000 --> 00:08:50.000]  去過一個合神喜悅的婚姻生活
[00:08:50.000 --> 00:08:57.000]  三章十八節那裡,有幾方面讓我們可以了解呢?
[00:08:57.000 --> 00:09:01.000]  剛剛說到男女在主裡面是平等的
[00:09:01.000 --> 00:09:04.000]  大家可能都背過那個金句,是不是?
[00:09:04.000 --> 00:09:07.000]  加上大書三章二十七、二十八節,一起來讀,好嗎?請
[00:09:07.000 --> 00:09:12.000]  你們受洗歸入基督的,都是非大基督了
[00:09:12.000 --> 00:09:19.000]  並不分猶太人、希臘人、自主的、圍爐的、或男或女
[00:09:19.000 --> 00:09:24.000]  因為你們在基督耶穌裡都成為一了
[00:09:24.000 --> 00:09:29.000]  在教會不應該有任何方式的歧視
[00:09:29.000 --> 00:09:33.000]  已經再沒有那個種族的歧視了
[00:09:33.000 --> 00:09:36.000]  無論是猶太人、希臘人
[00:09:36.000 --> 00:09:40.000]  沒有了社會階級的歧視了
[00:09:40.000 --> 00:09:45.000]  自主的、圍爐的,也沒有了性別的歧視,或男或女
[00:09:45.000 --> 00:09:48.000]  換言之,在神的家、神的教會裡面
[00:09:48.000 --> 00:09:53.000]  已經打破了當時社會上這三種的歧視
[00:09:53.000 --> 00:09:57.000]  這裡說得很清楚,我們是接受耶穌基督
[00:09:57.000 --> 00:10:00.000]  你和我都一樣的,單單靠耶穌基督補血
[00:10:00.000 --> 00:10:03.000]  讓我們成為上帝的兒女
[00:10:03.000 --> 00:10:06.000]  沒有人有任何特別的身份
[00:10:06.000 --> 00:10:09.000]  大家都一樣的,接受耶穌基督的救贖
[00:10:09.000 --> 00:10:15.000]  所以我們不同性別的,在神裡面看是平等的
[00:10:15.000 --> 00:10:24.000]  我們都按照上帝的形象、樣式而創造的
[00:10:24.000 --> 00:10:28.000]  要說信服是什麼意思呢?
[00:10:28.000 --> 00:10:33.000]  這個信服不是被迫的,是主動的
[00:10:33.000 --> 00:10:36.000]  我當年讀希臘文的時候
[00:10:36.000 --> 00:10:39.000]  英文有active voice 和 passive voice 是不是?
[00:10:39.000 --> 00:10:42.000]  希臘文還多了一個 voice 叫 middle voice
[00:10:42.000 --> 00:10:44.000]  自己做在自己身上的
[00:10:44.000 --> 00:10:47.000]  這個信服是什麼意思呢?
[00:10:47.000 --> 00:10:52.000]  原來就是做太太的,自己主動地做這個信服
[00:10:52.000 --> 00:10:56.000]  不是被迫去做這個,是信服的
[00:10:56.000 --> 00:11:01.000]  換言之,在這裡是提醒我們做丈夫的
[00:11:01.000 --> 00:11:04.000]  和太太討論事情的時候
[00:11:04.000 --> 00:11:06.000]  和不舒服的時候,拿著聖經來
[00:11:06.000 --> 00:11:10.000]  「太太,請你讀《哥羅西卒三宗十八節》給我聽」
[00:11:10.000 --> 00:11:13.000]  「接著要你讀十九節了」
[00:11:13.000 --> 00:11:16.000]  聖經不是用來打過的,不是的
[00:11:16.000 --> 00:11:19.000]  聖經是給我們聆聽的
[00:11:19.000 --> 00:11:22.000]  所以十八節是給太太聆聽的
[00:11:22.000 --> 00:11:25.000]  稍後到我們做大兄
[00:11:25.000 --> 00:11:30.000]  請太太了解,原來上帝給的命令是我們
[00:11:30.000 --> 00:11:35.000]  按照上帝的恩典,是愛我們的神,愛我們的主
[00:11:35.000 --> 00:11:38.000]  而有這個信服
[00:11:38.000 --> 00:11:42.000]  姐妹們,聖經很清晰地告訴大家
[00:11:42.000 --> 00:11:44.000]  信服自己的丈夫
[00:11:44.000 --> 00:11:50.000]  這個在主裡面是合宜的,是好的,是對的,是對的
[00:11:50.000 --> 00:11:54.000]  神是喜悅的
[00:11:54.000 --> 00:11:58.000]  下節到丈夫了
[00:11:58.000 --> 00:12:00.000]  第十九節
[00:12:00.000 --> 00:12:05.000]  「你們做丈夫的,要愛你們的妻子,不可苦待他們」
[00:12:05.000 --> 00:12:10.000]  究竟信服容易,還是愛容易?
[00:12:10.000 --> 00:12:13.000]  兩個都不容易,是不是?
[00:12:13.000 --> 00:12:15.000]  當那個丈夫,真的好像不要說
[00:12:15.000 --> 00:12:19.000]  你有這個頑皮的信服,真的是不容易
[00:12:19.000 --> 00:12:21.000]  但做丈夫的,也有一個
[00:12:21.000 --> 00:12:26.000]  「為甚麼我太太又不聽我說」等等
[00:12:26.000 --> 00:12:29.000]  兩方面都是不容易
[00:12:29.000 --> 00:12:35.000]  憑我們自己,可能回答不了上帝要求我們要做的事情
[00:12:35.000 --> 00:12:37.000]  在這裡很清晰地告訴我們
[00:12:37.000 --> 00:12:42.000]  上帝可能給我們做男的要求多一點都未定
[00:12:42.000 --> 00:12:44.000]  兩方面
[00:12:44.000 --> 00:12:48.000]  一是正面,二是負面
[00:12:48.000 --> 00:12:50.000]  正面的愛
[00:12:50.000 --> 00:12:52.000]  我們可能都聽過鑑木同工
[00:12:52.000 --> 00:12:55.000]  來不及說一兩句是希臘文
[00:12:55.000 --> 00:12:57.000]  我們記得多少就說多少
[00:12:57.000 --> 00:13:01.000]  阿加皮,上帝的愛,是甚麼意思呢?
[00:13:01.000 --> 00:13:03.000]  是犧牲的愛
[00:13:03.000 --> 00:13:06.000]  當說到上帝愛我們的時候
[00:13:06.000 --> 00:13:10.000]  聖經當然在希臘文有三個字
[00:13:10.000 --> 00:13:13.000]  但在聖經當中只有兩個愛的字
[00:13:13.000 --> 00:13:17.000]  一個是說上帝的愛,另一個是友誼的愛
[00:13:17.000 --> 00:13:21.000]  上帝給我們的愛是一個犧牲的愛
[00:13:21.000 --> 00:13:25.000]  換言之,今天當我們效法主的時候
[00:13:25.000 --> 00:13:27.000]  我怎樣愛我的配偶呢?
[00:13:27.000 --> 00:13:30.000]  就是能不能夠為他著想
[00:13:30.000 --> 00:13:34.000]  為他的好處而去做一個決定
[00:13:34.000 --> 00:13:36.000]  當然我今天不會說到
[00:13:36.000 --> 00:13:40.000]  丈夫是頭,甚麼意思呢?
[00:13:40.000 --> 00:13:46.000]  頸不讓我動,頭也動不動
[00:13:46.000 --> 00:13:49.000]  如果頭是說權柄的話
[00:13:49.000 --> 00:13:53.000]  上帝向誰多己,是向誰多要的
[00:13:53.000 --> 00:13:55.000]  怎樣愛?
[00:13:55.000 --> 00:13:57.000]  不是要求我的配偶聽我說
[00:13:57.000 --> 00:13:59.000]  因為我愛他的緣故
[00:13:59.000 --> 00:14:01.000]  放下我自己
[00:14:01.000 --> 00:14:04.000]  放下我所謂的硬頸
[00:14:04.000 --> 00:14:07.000]  聆聽我配偶的意見
[00:14:07.000 --> 00:14:09.000]  其實說到底應該是好的溝通
[00:14:09.000 --> 00:14:16.000]  夫妻一起去做一個美好的決定
[00:14:16.000 --> 00:14:18.000]  在《義不所書》第五章
[00:14:18.000 --> 00:14:21.000]  大家參加的婚禮的時候
[00:14:21.000 --> 00:14:23.000]  很多時候都會說到
[00:14:23.000 --> 00:14:26.000]  在《義不所書》第五章
[00:14:26.000 --> 00:14:28.000]  二十二到三十三節
[00:14:28.000 --> 00:14:31.000]  說到太太要信服,先生要愛
[00:14:31.000 --> 00:14:33.000]  特別說到愛的時候
[00:14:33.000 --> 00:14:36.000]  有一兩點跟大家過的是思想
[00:14:36.000 --> 00:14:38.000]  當我去帶領弟姊妹
[00:14:38.000 --> 00:14:41.000]  有這個婚前輔導、婚姻輔導的時候
[00:14:41.000 --> 00:14:44.000]  我第一次跟他們都是看《聖經》
[00:14:44.000 --> 00:14:47.000]  《聖經》怎樣說這個婚姻
[00:14:47.000 --> 00:14:49.000]  然後通常都會跟他們去看
[00:14:49.000 --> 00:14:53.000]  《義不所書》那裡
[00:14:53.000 --> 00:14:55.000]  譬如五章二十五節
[00:14:55.000 --> 00:14:57.000]  我就問過弟兄
[00:14:57.000 --> 00:14:59.000]  《聖經》這樣說
[00:14:59.000 --> 00:15:04.000]  你們做丈夫的要愛你的妻子
[00:15:04.000 --> 00:15:08.000]  正如基督愛教會,為教會捨己
[00:15:08.000 --> 00:15:10.000]  弟兄,你怎樣效法耶穌基督
[00:15:10.000 --> 00:15:12.000]  愛你的妻子?
[00:15:12.000 --> 00:15:13.000]  想也想不到
[00:15:13.000 --> 00:15:15.000]  不用想,《聖經》說得很清楚
[00:15:15.000 --> 00:15:16.000]  照讀就行了,對不對?
[00:15:16.000 --> 00:15:18.000]  效法耶穌
[00:15:18.000 --> 00:15:22.000]  耶穌愛教會去到的地步是捨己
[00:15:22.000 --> 00:15:24.000]  一個犧牲
[00:15:24.000 --> 00:15:27.000]  換言之,我們要效法耶穌基督的話
[00:15:27.000 --> 00:15:29.000]  你們做丈夫的要學到一個地步
[00:15:29.000 --> 00:15:32.000]  那個地步就是說放下我們自己
[00:15:32.000 --> 00:15:35.000]  然後跟著是五章二十九節這樣說
[00:15:35.000 --> 00:15:39.000]  總要保養顧色,正如基督代教會一樣
[00:15:39.000 --> 00:15:42.000]  為了保養顧色,花點錢都值得的
[00:15:42.000 --> 00:15:43.000]  我們做弟兄,對不對?
[00:15:43.000 --> 00:15:45.000]  給太太買多點保養品
[00:15:45.000 --> 00:15:47.000]  當然不是這個意思
[00:15:47.000 --> 00:15:49.000]  保養顧色就是說
[00:15:49.000 --> 00:15:51.000]  我去愛護她
[00:15:51.000 --> 00:15:56.000]  不單止是買面膜
[00:15:56.000 --> 00:15:59.000]  她的身體,她的心靈
[00:15:59.000 --> 00:16:02.000]  她的社交需要
[00:16:02.000 --> 00:16:04.000]  男女真是有別的
[00:16:04.000 --> 00:16:06.000]  女士是希望我們做丈夫的
[00:16:06.000 --> 00:16:08.000]  跟她坐下來聊聊天
[00:16:08.000 --> 00:16:11.000]  聽她說今天發生了什麼事
[00:16:11.000 --> 00:16:13.000]  願不願意花多點時間
[00:16:13.000 --> 00:16:17.000]  聽太太說她今天發生了什麼事呢?
[00:16:17.000 --> 00:16:19.000]  丈夫怎樣的愛
[00:16:19.000 --> 00:16:21.000]  怎樣的保養顧色呢?
[00:16:21.000 --> 00:16:25.000]  就好像耶穌基督愛教會是那個方式
[00:16:25.000 --> 00:16:31.000]  當中的抗禮團契有時
[00:16:31.000 --> 00:16:34.000]  有機會,可能大家有很多活動
[00:16:34.000 --> 00:16:36.000]  其中看一下一個電影
[00:16:36.000 --> 00:16:38.000]  有幾部電影值得看的
[00:16:38.000 --> 00:16:40.000]  我介紹一部電影而已
[00:16:40.000 --> 00:16:41.000]  不知道大家有沒有看過一本書
[00:16:41.000 --> 00:16:43.000]  聽過《守住一生的承諾》
[00:16:43.000 --> 00:16:46.000]  我80年代讀神學的時候
[00:16:46.000 --> 00:16:48.000]  美國一個神學院
[00:16:48.000 --> 00:16:51.000]  Columbia Bible College 的院長
[00:16:51.000 --> 00:16:53.000]  他那時候年紀也不是很大
[00:16:53.000 --> 00:16:56.000]  大概可能是四、五十歲左右
[00:16:56.000 --> 00:17:00.000]  師母也是很年輕的時候
[00:17:00.000 --> 00:17:02.000]  大概是四、五十歲
[00:17:02.000 --> 00:17:04.000]  有老人癡呆症
[00:17:04.000 --> 00:17:07.000]  搞錯了,四、五十歲已經有了
[00:17:07.000 --> 00:17:09.000]  他可能是例外,很早有
[00:17:09.000 --> 00:17:10.000]  大家明白的
[00:17:10.000 --> 00:17:11.000]  一個老人癡呆症的時候
[00:17:11.000 --> 00:17:17.000]  他的認知能力慢慢會降低
[00:17:17.000 --> 00:17:19.000]  再嚴重一點的話
[00:17:19.000 --> 00:17:21.000]  他認不到人的樣子
[00:17:21.000 --> 00:17:23.000]  他很多時候是突然間離開家裡
[00:17:23.000 --> 00:17:25.000]  回到以前工作的地方
[00:17:25.000 --> 00:17:28.000]  然後死了,不懂得回家
[00:17:28.000 --> 00:17:32.000]  對這個牧師來說
[00:17:32.000 --> 00:17:35.000]  當時那個神學院的院長
[00:17:35.000 --> 00:17:38.000]  他很大的掙扎
[00:17:38.000 --> 00:17:41.000]  這本書講到他的掙扎
[00:17:41.000 --> 00:17:42.000]  他到了一個地步
[00:17:42.000 --> 00:17:44.000]  為了照顧太太的時候
[00:17:44.000 --> 00:17:48.000]  跟這個學院說他請辭
[00:17:48.000 --> 00:17:50.000]  當時演動會當然不讓他去
[00:17:50.000 --> 00:17:52.000]  就跟他說,院長
[00:17:52.000 --> 00:17:55.000]  我們看到上帝是透過你
[00:17:55.000 --> 00:17:57.000]  祝福我們的學院
[00:17:57.000 --> 00:17:59.000]  我們很多的項目不斷地有
[00:17:59.000 --> 00:18:03.000]  奉獻和學生的人數不斷地增加
[00:18:03.000 --> 00:18:04.000]  不如這樣吧
[00:18:04.000 --> 00:18:08.000]  我們願意請師母
[00:18:08.000 --> 00:18:12.000]  去到一些人專門照顧她的地方
[00:18:12.000 --> 00:18:14.000]  學院願意是賦予不前
[00:18:14.000 --> 00:18:17.000]  但是那個院長說,不可以
[00:18:17.000 --> 00:18:19.000]  我沒有忘記昔日
[00:18:19.000 --> 00:18:23.000]  跟太太在祭壇面前
[00:18:23.000 --> 00:18:26.000]  立下應許的約
[00:18:26.000 --> 00:18:29.000]  因此他是決意的
[00:18:29.000 --> 00:18:33.000]  是全時間的服侍太太
[00:18:33.000 --> 00:18:36.000]  這本書有機會讓大家看
[00:18:36.000 --> 00:18:39.000]  當年買這本書裡面的CD
[00:18:39.000 --> 00:18:41.000]  日後拍了一個電影
[00:18:41.000 --> 00:18:44.000]  為了更普及的時候
[00:18:44.000 --> 00:18:48.000]  講一個公司的總裁
[00:18:48.000 --> 00:18:49.000]  值得大家去看看
[00:18:49.000 --> 00:18:51.000]  透過一個真人真事
[00:18:51.000 --> 00:18:53.000]  然後拍成一個電影
[00:18:53.000 --> 00:18:56.000]  能夠讓我們去看那個婚約
[00:18:56.000 --> 00:18:59.000]  究竟對我們來說是一個什麼意思
[00:18:59.000 --> 00:19:01.000]  什麼叫愛
[00:19:01.000 --> 00:19:04.000]  難道我可不可以就說
[00:19:04.000 --> 00:19:06.000]  在我的事業上
[00:19:06.000 --> 00:19:08.000]  我或者不再攀登
[00:19:08.000 --> 00:19:10.000]  為了愛我太太的時候
[00:19:10.000 --> 00:19:13.000]  我願意做好一點的犧牲
[00:19:13.000 --> 00:19:15.000]  對男人來說是非常不容易的
[00:19:15.000 --> 00:19:19.000]  對男人來說我的工作就是我的身份
[00:19:19.000 --> 00:19:20.000]  是我的身份
[00:19:20.000 --> 00:19:21.000]  我有沒有價值
[00:19:21.000 --> 00:19:22.000]  是看我的工作
[00:19:22.000 --> 00:19:23.000]  沒有工作的時候
[00:19:23.000 --> 00:19:25.000]  好像我什麼都沒有
[00:19:25.000 --> 00:19:26.000]  不是的
[00:19:26.000 --> 00:19:29.000]  我們在處裡面是寶貴的
[00:19:29.000 --> 00:19:31.000]  上帝很祝福他
[00:19:31.000 --> 00:19:36.000]  當然他繼續有不同層面的服侍
[00:19:36.000 --> 00:19:39.000]  直到師母過世之後
[00:19:39.000 --> 00:19:43.000]  他就繼續有服侍主
[00:19:43.000 --> 00:19:46.000]  整天教導我們正面的有愛
[00:19:46.000 --> 00:19:50.000]  然後負面的不可苦待
[00:19:50.000 --> 00:19:52.000]  我相信我們在教會圈子
[00:19:52.000 --> 00:19:54.000]  不應該聽到很暴力的事件
[00:19:54.000 --> 00:19:55.000]  對不對
[00:19:55.000 --> 00:19:58.000]  怎麼會有苦待
[00:19:58.000 --> 00:19:59.000]  當然了
[00:19:59.000 --> 00:20:00.000]  講到苦待那裡
[00:20:00.000 --> 00:20:03.000]  可能是講到有身體的那個虐待
[00:20:03.000 --> 00:20:06.000]  有情感方面的那個虐待
[00:20:06.000 --> 00:20:08.000]  有言語方面的那個虐待
[00:20:08.000 --> 00:20:11.000]  希望在我們教會當中是不會有
[00:20:11.000 --> 00:20:15.000]  但是教會如果是社會的縮影的時候
[00:20:15.000 --> 00:20:16.000]  社會有的東西
[00:20:16.000 --> 00:20:20.000]  教會或多或少都會有的
[00:20:20.000 --> 00:20:23.000]  盼望我們不會在教會那裡是有
[00:20:23.000 --> 00:20:24.000]  苦待
[00:20:24.000 --> 00:20:29.000]  我會不會一個脾氣不好的時候
[00:20:29.000 --> 00:20:31.000]  動口又動手呢
[00:20:31.000 --> 00:20:33.000]  上帝怎麼去看
[00:20:33.000 --> 00:20:35.000]  在這個婚姻裡面
[00:20:35.000 --> 00:20:37.000]  倘若是有一些
[00:20:37.000 --> 00:20:39.000]  上帝不喜悅的兩件事
[00:20:39.000 --> 00:20:40.000]  發生是會怎樣呢
[00:20:40.000 --> 00:20:43.000]  《馬拉基書》第二章14到16節
[00:20:43.000 --> 00:20:45.000]  這個時間我不跟大家去讀
[00:20:45.000 --> 00:20:48.000]  大家有機會再翻看
[00:20:48.000 --> 00:20:50.000]  在這裡上帝講了
[00:20:50.000 --> 00:20:55.000]  有兩件事用了很強烈的字眼
[00:20:55.000 --> 00:20:56.000]  聖經說
[00:20:56.000 --> 00:20:57.000]  神說
[00:20:57.000 --> 00:21:00.000]  是我恨護的
[00:21:00.000 --> 00:21:02.000]  很強烈的字眼
[00:21:02.000 --> 00:21:03.000]  兩件事
[00:21:03.000 --> 00:21:05.000]  一 休妻就是離婚
[00:21:05.000 --> 00:21:09.000]  二 強暴就是這個暴力
[00:21:09.000 --> 00:21:10.000]  大家要清楚
[00:21:10.000 --> 00:21:13.000]  婚姻是上帝所設立的
[00:21:13.000 --> 00:21:15.000]  因此瓦解了這個婚姻
[00:21:15.000 --> 00:21:17.000]  不是上帝的心意
[00:21:17.000 --> 00:21:18.000]  第二
[00:21:18.000 --> 00:21:19.000]  有這個暴力
[00:21:19.000 --> 00:21:22.000]  我們有上過《舊約》的主要學
[00:21:22.000 --> 00:21:23.000]  大家知道
[00:21:23.000 --> 00:21:25.000]  在《舊約》當中
[00:21:25.000 --> 00:21:29.000]  女士們在家和在社會上
[00:21:29.000 --> 00:21:31.000]  是沒有地位的
[00:21:31.000 --> 00:21:36.000]  提出離婚是只有男人才有權的
[00:21:36.000 --> 00:21:39.000]  因此男人如果不喜歡女妻的時候
[00:21:39.000 --> 00:21:41.000]  寫個優書就好了
[00:21:41.000 --> 00:21:43.000]  寫個優書就打回去
[00:21:43.000 --> 00:21:46.000]  他就可以再娶另外一個
[00:21:46.000 --> 00:21:48.000]  但是可能有些妻子就說
[00:21:48.000 --> 00:21:51.000]  我看中上帝所建立的這個婚姻
[00:21:51.000 --> 00:21:53.000]  死都不肯和你來
[00:21:53.000 --> 00:21:55.000]  你真的不來嗎
[00:21:55.000 --> 00:21:57.000]  這裡說什麼
[00:21:57.000 --> 00:21:59.000]  詭計
[00:21:59.000 --> 00:22:04.000]  我用詭計逼到你願意和我來為止
[00:22:04.000 --> 00:22:08.000]  拿著這個優書你就走吧
[00:22:08.000 --> 00:22:12.000]  十四、十五節兩次說到鬼殺代去
[00:22:12.000 --> 00:22:15.000]  十六節說到優妻和強暴
