
[00:00:00.000 --> 00:00:02.340]  在正道的時間我們同心地來祈禱
[00:14:01.500 --> 00:14:04.600]  有雲彩充滿耶和華的殿
[00:14:04.600 --> 00:14:07.800]  甚至祭司不能賺
[00:14:07.800 --> 00:14:11.400]  因為耶和華的榮光充滿了殿
[00:14:11.400 --> 00:14:16.300]  當時的聖殿是何等金碧輝煌
[00:14:16.300 --> 00:14:18.500]  建了七年
[00:14:19.100 --> 00:14:22.400]  真正出資興建的是大衛
[00:14:22.400 --> 00:14:26.000]  就是他挺建的那個是所羅門
[00:14:26.000 --> 00:14:28.500]  不過其實是大衛想建
[00:14:28.500 --> 00:14:30.500]  不過神說「你不能建」
[00:14:30.500 --> 00:14:36.100]  我們看看歷代史上二十二章十四節
[00:14:36.100 --> 00:14:38.500]  他講述大衛表露心跡
[00:14:38.500 --> 00:14:41.900]  就說是為建殿預備的
[00:14:41.900 --> 00:14:46.000]  所謂準備了的資金、材料
[00:14:46.400 --> 00:14:50.200]  基本上是金紙是十萬他連得
[00:14:50.200 --> 00:14:52.600]  銀紙是一百萬他連得
[00:14:52.600 --> 00:14:56.000]  銅和鐵多到無法可稱
[00:14:56.000 --> 00:14:57.900]  都預備了木頭和石頭
[00:14:57.900 --> 00:14:59.900]  真是萬事俱備
[00:14:59.900 --> 00:15:02.900]  這是什麼概念呢?
[00:15:02.900 --> 00:15:05.600]  我昨晚都在研究
[00:15:05.600 --> 00:15:06.400]  我在想
[00:15:06.400 --> 00:15:10.600]  我都覺得這個是不是這麼厲害?
[00:15:10.600 --> 00:15:13.800]  就是道量行理的計算
[00:15:13.900 --> 00:15:21.000]  所羅門時期一他連得大概是三十七點五磅
[00:15:21.000 --> 00:15:23.900]  三十七點五磅
[00:15:23.900 --> 00:15:25.900]  就是我們磅重的那個磅
[00:15:25.900 --> 00:15:28.600]  這樣就計算了
[00:15:28.600 --> 00:15:33.400]  那麼一磅是...
[00:15:33.400 --> 00:15:35.100]  我就上網看看
[00:15:35.100 --> 00:15:38.900]  一磅到底一磅金是多少錢呢?
[00:15:38.900 --> 00:15:39.900]  一磅金
[00:15:39.900 --> 00:15:41.700]  原來沒有的
[00:15:41.700 --> 00:15:43.000]  你想多了
[00:15:43.200 --> 00:15:45.800]  是不是以磅數計是盎司
[00:15:45.800 --> 00:15:47.900]  一磅是十六盎司
[00:15:47.900 --> 00:15:51.700]  那麼一盎司的金是多少呢?
[00:15:51.700 --> 00:15:53.300]  昨晚看的
[00:15:53.300 --> 00:15:58.900]  是一千六百一十左右美金
[00:15:58.900 --> 00:16:02.600]  那麼你計算了
[00:16:02.600 --> 00:16:04.500]  這個有多龐大的數字
[00:16:04.500 --> 00:16:06.500]  我早上都怕說錯了
[00:16:06.500 --> 00:16:11.300]  就是十萬乘二三十七點五
[00:16:11.700 --> 00:16:13.500]  再乘十六
[00:16:13.500 --> 00:16:17.000]  再乘一千六百
[00:16:17.000 --> 00:16:19.600]  那麼這個數是美金來的
[00:16:19.600 --> 00:16:23.700]  那麼港幣結算還要乘七點八
[00:16:23.700 --> 00:16:27.100]  是以一球球來計算的
[00:16:27.100 --> 00:16:30.800]  哇!
[00:16:30.800 --> 00:16:33.900]  這麼龐大的金是這個...
[00:16:33.900 --> 00:16:35.200]  但是我們說
[00:16:35.200 --> 00:16:40.800]  當時回到以色列人這一批的人
[00:16:40.900 --> 00:16:42.700]  大概是十萬左右
[00:16:42.700 --> 00:16:44.700]  就是第二批回去
[00:16:44.700 --> 00:16:47.500]  還沒計算第三批回去
[00:16:47.500 --> 00:16:49.800]  來建這個城牆
[00:16:49.800 --> 00:16:52.700]  那麼再計算原有的
[00:16:52.700 --> 00:16:55.300]  在耶路撒冷的猶太人
[00:16:55.300 --> 00:17:01.100]  我們說最多都是百送一萬
[00:17:01.100 --> 00:17:05.300]  怎麼能夠可以承擔這麼巨大的工程
[00:17:05.300 --> 00:17:09.900]  根本可以說是蚊比和牛比
[00:17:10.000 --> 00:17:14.500]  所以「足景相情,雙口灑鹽」
[00:17:14.500 --> 00:17:15.800]  說了這麼久
[00:17:15.800 --> 00:17:19.500]  就是說神去表達
[00:17:19.500 --> 00:17:22.600]  這些神都很清楚會中失望
[00:17:22.600 --> 00:17:24.100]  是情有可原
[00:17:24.100 --> 00:17:25.400]  不是做作
[00:17:25.400 --> 00:17:27.400]  不是為了強詞
[00:17:27.400 --> 00:17:32.200]  為了去作新詞
[00:17:32.200 --> 00:17:34.800]  新詞來強說愁的
[00:17:34.800 --> 00:17:36.200]  那麼我們看回這幅圖
[00:17:36.200 --> 00:17:39.200]  一方面剛才說去慶祝豐收
[00:17:39.400 --> 00:17:43.600]  另一方面右邊這個就看似無憂了
[00:17:43.600 --> 00:17:47.000]  大家以前都吃過這個巨無霸
[00:17:47.000 --> 00:17:48.300]  但是今天的巨無霸
[00:17:48.300 --> 00:17:50.500]  是不是真的巨無霸呢?
[00:17:50.500 --> 00:17:52.800]  以前呢
[00:17:52.800 --> 00:17:56.000]  吃這個麵包
[00:17:56.000 --> 00:17:59.300]  真的要拿著上手的
[00:17:59.300 --> 00:18:02.300]  就是去吃它
[00:18:02.300 --> 00:18:04.200]  處理它一段時間
[00:18:04.200 --> 00:18:05.900]  可能說以前小時候
[00:18:05.900 --> 00:18:08.600]  但是實際今天是怎樣呢?
[00:18:08.700 --> 00:18:10.100]  兩口就吃完了
[00:18:10.100 --> 00:18:11.300]  什麼是巨無霸呢?
[00:18:11.300 --> 00:18:14.700]  你看看那個磅是說什麼?
[00:18:14.700 --> 00:18:16.500]  是二百二十九克
[00:18:16.500 --> 00:18:21.200]  一罐可樂的重量
[00:18:21.200 --> 00:18:22.900]  就是巨無霸了
[00:18:22.900 --> 00:18:25.700]  真的看似無憂了
[00:18:25.700 --> 00:18:29.300]  就是明不符實
[00:18:29.300 --> 00:18:30.100]  這幫人覺得
[00:18:30.100 --> 00:18:33.300]  哇!神的聖殿竟然是這樣?
[00:18:34.000 --> 00:18:40.800]  就好像你去同學那裡請你吃大餐
[00:18:40.800 --> 00:18:42.200]  一來到
[00:18:42.200 --> 00:18:43.300]  啊!
[00:18:43.300 --> 00:18:46.800]  茶餐廳而已
[00:18:46.800 --> 00:18:50.800]  你當堂不是大餐的嗎?
[00:18:50.800 --> 00:18:52.000]  什麼茶餐廳?
[00:18:52.000 --> 00:18:53.600]  好像以前聽一個笑話
[00:18:53.600 --> 00:18:55.100]  我們今天吃日本的東西
[00:18:55.100 --> 00:18:57.600]  誰知道拿了什麼呢?
[00:18:57.600 --> 00:19:01.200]  日清的杯麵
[00:19:02.600 --> 00:19:05.800]  就是日本製造的日清杯麵
[00:19:05.800 --> 00:19:09.300]  哇!神的聖殿看似無憂
[00:19:09.300 --> 00:19:13.800]  現在來到神重新振作會不會太遲了?
[00:19:13.800 --> 00:19:17.200]  重建聖殿是否真的有果效?
[00:19:17.200 --> 00:19:19.300]  既然都去不回昔日
[00:19:19.300 --> 00:19:21.500]  那種光輝不如怎樣?
[00:19:21.500 --> 00:19:23.800]  就此作罷
[00:19:23.800 --> 00:19:25.500]  寧缺勿攬
[00:19:25.500 --> 00:19:28.000]  神就在這個時刻
[00:19:28.000 --> 00:19:31.800]  來到去勸勉或者提醒我們
[00:19:32.000 --> 00:19:37.200]  經文來到第2章第4節
[00:19:37.200 --> 00:19:40.000]  所以我們說要說
[00:19:40.000 --> 00:19:43.100]  所羅巴法雖然如此
[00:19:43.100 --> 00:19:44.800]  你當剛強
[00:19:44.800 --> 00:19:50.000]  薩達的兒子大祭司的約書亞
[00:19:50.000 --> 00:19:51.600]  你也當剛強
[00:19:51.600 --> 00:19:55.900]  這帝的百姓你們都剛強做工
[00:19:55.900 --> 00:19:58.700]  因為我與你們同在
[00:19:58.700 --> 00:20:01.700]  下一頁
[00:20:02.000 --> 00:20:06.800]  這是萬鈞之夜話說的
[00:20:06.800 --> 00:20:09.600]  這是照著你們出埃及
[00:20:09.600 --> 00:20:11.800]  我與你們納約的話
[00:20:11.800 --> 00:20:15.200]  那時我的靈鑄在你們中間
[00:20:15.200 --> 00:20:17.600]  你們不要懼怕
[00:20:17.600 --> 00:20:18.700]  第一點
[00:20:18.700 --> 00:20:20.800]  今天講到的經文重點
[00:20:20.800 --> 00:20:22.400]  是靠著剛強
[00:20:22.400 --> 00:20:24.200]  迎難而上
[00:20:24.200 --> 00:20:30.400]  這三次的你當剛強
[00:20:31.500 --> 00:20:35.600]  然後兩次應許神的同在
[00:20:35.600 --> 00:20:39.100]  神說必與你同在
[00:20:39.100 --> 00:20:41.500]  我的靈鑄在你們中間
[00:20:41.500 --> 00:20:45.200]  然後你們要剛強去做工
[00:20:45.200 --> 00:20:48.000]  在這個旅途裏面
[00:20:48.000 --> 00:20:50.600]  這個艱險的過程裏面
[00:20:50.600 --> 00:20:53.800]  神應許的不是一帆風順
[00:20:53.800 --> 00:20:55.000]  而是怎樣?
[00:20:55.000 --> 00:20:56.700]  我與你同在
[00:20:56.700 --> 00:20:58.200]  你要剛強
[00:20:58.200 --> 00:20:59.500]  你要壯膽
[00:21:02.200 --> 00:21:05.700]  我們看下一頁的經文
[00:21:05.700 --> 00:21:14.200]  這是神來到勸勉約書亞
[00:21:14.200 --> 00:21:17.600]  在約書亞的一章5到9節
[00:21:17.600 --> 00:21:21.900]  是當約書亞去承繼摩西
[00:21:21.900 --> 00:21:24.800]  來帶領二少爺入迦南的時候
[00:21:24.800 --> 00:21:26.100]  未入之前
[00:21:26.100 --> 00:21:29.100]  神來到勸勉約書亞
[00:21:29.200 --> 00:21:31.800]  他要剛強,他要壯膽
[00:21:31.800 --> 00:21:32.700]  我們一起讀
[00:21:32.700 --> 00:21:35.400]  你一生的日子
[00:21:35.400 --> 00:21:38.900]  必無人能在你面前站立得住
[00:21:38.900 --> 00:21:41.300]  我怎樣與摩西同在
[00:21:41.300 --> 00:21:44.000]  也照樣與你們同在
[00:21:44.000 --> 00:21:47.600]  我必不撇下你,也不丟棄你
[00:21:47.600 --> 00:21:49.700]  你當剛強壯膽
[00:21:49.700 --> 00:21:54.100]  因為你必使這百姓承受那地為業
[00:21:54.500 --> 00:21:59.300]  就是我向他們列祖,起誓,要給他們的地
[00:21:59.300 --> 00:22:00.900]  下頁
[00:22:00.900 --> 00:22:07.100]  只要剛強,大大壯膽
[00:22:07.100 --> 00:22:12.300]  謹守遵行我僕人摩西所吩咐你的一切律法
[00:22:12.300 --> 00:22:14.300]  不可偏離左右
[00:22:14.300 --> 00:22:18.200]  使你們無論往哪裏去都可以順利
[00:22:18.200 --> 00:22:18.900]  還有
[00:22:18.900 --> 00:22:23.900]  這律法書不可離開你的口
[00:22:24.200 --> 00:22:26.100]  總要就夜思想
[00:22:26.100 --> 00:22:30.800]  好使你謹守遵行這律法書上所寫的一切話
[00:22:30.800 --> 00:22:34.100]  如此你的道路就可以亨通
[00:22:34.100 --> 00:22:35.600]  凡事順利
