
[00:00:00.000 --> 00:00:04.000]  今天我們來講的題目是我們怎麼樣能夠建立一間
[00:03:32.000 --> 00:03:35.000]  他說我們很辛苦為了教會的緣故
[00:03:35.000 --> 00:03:39.000]  盡心卸力的來做很多的工作
[00:03:39.000 --> 00:03:42.000]  為的是要教會的弟兄姊妹
[00:03:42.000 --> 00:03:46.000]  為了他們能夠可以心得安慰
[00:03:46.000 --> 00:03:48.000]  所以保羅期待哥羅西教會
[00:03:48.000 --> 00:03:50.000]  他們的心能夠因為信仰的緣故
[00:03:50.000 --> 00:03:52.000]  能夠得到安慰
[00:03:52.000 --> 00:03:54.000]  我們也希望教會是一個
[00:03:54.000 --> 00:03:56.000]  我們的每一個人來到裡面
[00:03:56.000 --> 00:03:58.000]  心都能夠得到安慰的教會
[00:03:58.000 --> 00:04:02.000]  而不是本來在外面世界碰碰撞撞
[00:04:02.000 --> 00:04:05.000]  已經很沮喪很多失望的東西
[00:04:05.000 --> 00:04:07.000]  然後來到教會更失望
[00:04:07.000 --> 00:04:09.000]  那就沒意思
[00:04:09.000 --> 00:04:11.000]  所以任何一個團體也好
[00:04:11.000 --> 00:04:14.000]  任何一個無論是學校團體還是教會
[00:04:14.000 --> 00:04:16.000]  如果裡面你去了
[00:04:16.000 --> 00:04:18.000]  不會得到安慰
[00:04:18.000 --> 00:04:21.000]  反而讓你更累更煩惱
[00:04:21.000 --> 00:04:23.000]  你要直接考慮說
[00:04:23.000 --> 00:04:25.000]  值不值得還去那個團體呢
[00:04:25.000 --> 00:04:26.000]  教會也一樣
[00:04:26.000 --> 00:04:29.000]  我希望教會能夠一起建立一間
[00:04:29.000 --> 00:04:31.000]  可以安慰到人心的教會
[00:04:31.000 --> 00:04:33.000]  那麼最近因為
[00:04:33.000 --> 00:04:35.000]  我們要辦那個年底的短訓
[00:04:35.000 --> 00:04:37.000]  四川救災
[00:04:37.000 --> 00:04:41.000]  所以王偉康博士就送了一本書給我
[00:04:41.000 --> 00:04:45.000]  是他在他經過上一次四川文春的地震之後
[00:04:45.000 --> 00:04:47.000]  他去那邊幾年的時間
[00:04:47.000 --> 00:04:48.000]  關懷了很多人
[00:04:48.000 --> 00:04:51.000]  他就從當中抽了11個案例出來
[00:04:51.000 --> 00:04:52.000]  然後就寫成一本書
[00:04:52.000 --> 00:04:53.000]  他就說
[00:04:53.000 --> 00:04:56.000]  無論誰要參加這個trip都要看那本書
[00:04:56.000 --> 00:04:58.000]  他說因為不看那本書
[00:04:58.000 --> 00:04:59.000]  有很多人在災區
[00:04:59.000 --> 00:05:02.000]  我們想去關心人去安慰人
[00:05:02.000 --> 00:05:05.000]  增加別人很多的煩惱
[00:05:05.000 --> 00:05:06.000]  因為有時候我們想安慰人
[00:05:06.000 --> 00:05:07.000]  可是不太會安慰
[00:05:07.000 --> 00:05:08.000]  都亂講話
[00:05:08.000 --> 00:05:10.000]  有些人在災區的時候
[00:05:10.000 --> 00:05:12.000]  看到別人說有個丈夫死了
[00:05:12.000 --> 00:05:13.000]  說不要緊
[00:05:13.000 --> 00:05:15.000]  丈夫死了可以找一個更好的
[00:05:15.000 --> 00:05:18.000]  謝謝你安慰
[00:05:18.000 --> 00:05:21.000]  還有人是更衰
[00:05:21.000 --> 00:05:24.000]  就看到有一個人在地震裡面
[00:05:24.000 --> 00:05:26.000]  失去了一隻胳膊
[00:05:26.000 --> 00:05:27.000]  他就說不要緊
[00:05:27.000 --> 00:05:28.000]  別人比你更慘
[00:05:28.000 --> 00:05:30.000]  還有人失去了兩隻胳膊
[00:05:30.000 --> 00:05:33.000]  你還沒有一隻是ok的
[00:05:33.000 --> 00:05:34.000]  所以很多時候我們想要安慰人
[00:05:34.000 --> 00:05:36.000]  可是不懂得安慰
[00:05:36.000 --> 00:05:38.000]  所以王偉康博士就說
[00:05:38.000 --> 00:05:40.000]  如果年底要去的時候
[00:05:40.000 --> 00:05:43.000]  希望每個人都是有點sense的人
[00:05:43.000 --> 00:05:47.000]  就是不要有些非常EQ很低的人
[00:05:47.000 --> 00:05:48.000]  去亂講話
[00:05:48.000 --> 00:05:49.000]  到時候人家就說
[00:05:49.000 --> 00:05:51.000]  為什麼youtuber都這樣子呢
[00:05:51.000 --> 00:05:53.000]  不要緊有天堂
[00:05:53.000 --> 00:05:54.000]  不要亂講話
[00:05:54.000 --> 00:05:56.000]  所以王偉康博士就說
[00:05:56.000 --> 00:05:57.000]  給了一本書
[00:05:57.000 --> 00:06:00.000]  我在裡面就開始看開始學
[00:06:00.000 --> 00:06:02.000]  因為我在讀心理輔導的時候
[00:06:02.000 --> 00:06:05.000]  其實裡面很多的原則我有學過
[00:06:05.000 --> 00:06:07.000]  可是裡面那種的
[00:06:07.000 --> 00:06:10.000]  有些的方法是我第一次學到的
[00:06:10.000 --> 00:06:12.000]  所以如果我們想要一起來建立一間
[00:06:12.000 --> 00:06:14.000]  懂得安慰人的教會
[00:06:14.000 --> 00:06:15.000]  每個人來到教會都覺得
[00:06:15.000 --> 00:06:17.000]  我的心是被安慰的
[00:06:17.000 --> 00:06:20.000]  我們都需要一起集體的
[00:06:20.000 --> 00:06:23.000]  大家的EQ都會稍微變得高一點
[00:06:23.000 --> 00:06:25.000]  不管你的起點是低還是高
[00:06:25.000 --> 00:06:27.000]  我覺得每一年過去
[00:06:27.000 --> 00:06:29.000]  你需要覺得自己有進步
[00:06:29.000 --> 00:06:30.000]  從什麼開始呢
[00:06:30.000 --> 00:06:33.000]  從練習講話開始
[00:06:33.000 --> 00:06:35.000]  第一講話最重要的是
[00:06:35.000 --> 00:06:40.000]  首先是你要學習怎麼去聽別人講話
[00:06:40.000 --> 00:06:41.000]  我發現在這個時代
[00:06:41.000 --> 00:06:43.000]  很少人會願意聽你講話
[00:06:43.000 --> 00:06:46.000]  因為不是很多人有耐心聽你講話
[00:06:46.000 --> 00:06:47.000]  可是聽很重要
[00:06:47.000 --> 00:06:51.000]  有時候我看那些案例去到災區
[00:06:51.000 --> 00:06:52.000]  你面對那些人
[00:06:52.000 --> 00:06:55.000]  有時候你真的沒什麼話可以說的
[00:06:55.000 --> 00:06:56.000]  只有聽他說
[00:06:56.000 --> 00:06:58.000]  然後你去沉默就好了
[00:06:58.000 --> 00:07:00.000]  有人說一句話很有智慧
[00:07:00.000 --> 00:07:03.000]  他說人花了兩年的時間學習說話
[00:07:03.000 --> 00:07:07.000]  然後花了另外60年的時間學習怎麼樣閉嘴
[00:07:07.000 --> 00:07:11.000]  所以我們學說話很容易
[00:07:11.000 --> 00:07:13.000]  可是學習閉嘴是蠻難的
[00:07:13.000 --> 00:07:15.000]  因為你有時候一直講話
[00:07:15.000 --> 00:07:17.000]  就聽不見別人講什麼
[00:07:17.000 --> 00:07:21.000]  所以如果你要懂得去安慰身邊的人
[00:07:21.000 --> 00:07:23.000]  你知道他們的難處在哪
[00:07:23.000 --> 00:07:25.000]  你需要學習去聽
[00:07:25.000 --> 00:07:27.000]  練習你的聽力
[00:07:27.000 --> 00:07:29.000]  聽別人講話
[00:07:29.000 --> 00:07:31.000]  感受他的痛
[00:07:31.000 --> 00:07:32.000]  不一定每個人都做得到
[00:07:32.000 --> 00:07:34.000]  可是你們可以慢慢的學習
[00:07:34.000 --> 00:07:36.000]  學習聽很重要
[00:07:36.000 --> 00:07:39.000]  那第二樣我希望不但是大家學習聽
[00:07:39.000 --> 00:07:42.000]  大家也學會開始學習講話
[00:07:42.000 --> 00:07:44.000]  講話不一定說你發音準
[00:07:44.000 --> 00:07:46.000]  就表示你會講話
[00:07:46.000 --> 00:07:47.000]  也不是你講的內容對
[00:07:47.000 --> 00:07:48.000]  就表示你會講話
[00:07:48.000 --> 00:07:51.000]  講話要學習很多方面
[00:07:51.000 --> 00:07:54.000]  比方說什麼時候講什麼話
[00:07:54.000 --> 00:07:58.000]  有些話如果是講的時候錯了就是錯了
[00:07:58.000 --> 00:08:00.000]  在什麼場合講什麼話
[00:08:00.000 --> 00:08:01.000]  跟誰講
[00:08:01.000 --> 00:08:04.000]  我一直想要跟我爸講說
[00:08:04.000 --> 00:08:05.000]  爸你戒菸好嗎
[00:08:05.000 --> 00:08:07.000]  那後來發現不對
[00:08:07.000 --> 00:08:08.000]  因為作為兒子的身份
[00:08:08.000 --> 00:08:10.000]  很難跟他講這句話
[00:08:10.000 --> 00:08:11.000]  輩分不對
[00:08:11.000 --> 00:08:13.000]  那我就後來找我的導師
[00:08:13.000 --> 00:08:14.000]  跟他差不多年齡
[00:08:14.000 --> 00:08:15.000]  你跟他講
[00:08:15.000 --> 00:08:17.000]  叫他戒菸
[00:08:17.000 --> 00:08:19.000]  有時候你的話的內容是對
[00:08:19.000 --> 00:08:20.000]  可是身份不對
[00:08:20.000 --> 00:08:22.000]  有時候身份不對就不對
[00:08:22.000 --> 00:08:25.000]  所以講話的時候也要考慮你的身份
[00:08:25.000 --> 00:08:26.000]  你用什麼
[00:08:26.000 --> 00:08:28.000]  選什麼時間跟他講
[00:08:28.000 --> 00:08:30.000]  選什麼的場合跟他講
[00:08:30.000 --> 00:08:33.000]  最重要是用什麼方式跟他講
[00:08:33.000 --> 00:08:35.000]  你選擇用什麼的用詞
[00:08:35.000 --> 00:08:36.000]  什麼態度
[00:08:36.000 --> 00:08:39.000]  是溫和的還是嚴厲的
[00:08:39.000 --> 00:08:43.000]  給大家一個的提醒就是
[00:08:43.000 --> 00:08:44.000]  在教會裡面
[00:08:44.000 --> 00:08:48.000]  我希望大家學習少一點講負面的話
[00:08:48.000 --> 00:08:50.000]  少一點負面的話
[00:08:50.000 --> 00:08:53.000]  多一點去鼓勵別人的話
[00:08:53.000 --> 00:08:56.000]  因為你在外面的圈子打轉
[00:08:56.000 --> 00:08:57.000]  無論是社會也好
[00:08:57.000 --> 00:09:00.000]  各方面其實很多很多負面的東西
[00:09:00.000 --> 00:09:02.000]  你打開新聞都是負面消息
[00:09:02.000 --> 00:09:04.000]  很少有些正面的
[00:09:04.000 --> 00:09:05.000]  我希望來到
[00:09:05.000 --> 00:09:08.000]  如果來到教會還是一堆負面的東西
[00:09:08.000 --> 00:09:10.000]  那就真的是沒意思
[00:09:10.000 --> 00:09:11.000]  所以弟兄姊妹
[00:09:11.000 --> 00:09:14.000]  如果我們要建立一間懂得安慰人的教會
[00:09:14.000 --> 00:09:17.000]  記得少講一些負面的話
[00:09:17.000 --> 00:09:18.000]  留到外面去講
[00:09:18.000 --> 00:09:22.000]  然後多懂得講一些鼓勵人正面的話
[00:09:22.000 --> 00:09:24.000]  讓每一個人來到這邊知道說
[00:09:24.000 --> 00:09:25.000]  無論在外面多負面
[00:09:25.000 --> 00:09:27.000]  來到教會我能夠看到盼望
[00:09:27.000 --> 00:09:29.000]  因為裡面的人懂得講話
[00:09:29.000 --> 00:09:32.000]  知道怎麼樣講一些鼓勵人的話
[00:09:32.000 --> 00:09:34.000]  最後我有一個提醒
[00:09:34.000 --> 00:09:36.000]  就是在已父所書四章二十九節
[00:09:36.000 --> 00:09:38.000]  聖經上教我們怎麼講話
[00:09:38.000 --> 00:09:41.000]  不要在言語上傷害別人
[00:09:41.000 --> 00:09:44.000]  只要說幫助人造救人的話
[00:09:44.000 --> 00:09:46.000]  使聽見的人得益處
[00:09:46.000 --> 00:09:49.000]  所以這是聖經給我們的一個原則
[00:09:49.000 --> 00:09:51.000]  就講話不要講那些
[00:09:51.000 --> 00:09:53.000]  講出來會傷害到別人的
[00:09:53.000 --> 00:09:56.000]  講一些能夠build somebody up
[00:09:56.000 --> 00:09:57.000]  他聽完之後會覺得
[00:09:57.000 --> 00:10:00.000]  真的可以建造的他對有益處的話
[00:10:00.000 --> 00:10:02.000]  其他話少講
[00:10:02.000 --> 00:10:05.000]  如果你真的忍不住
[00:10:05.000 --> 00:10:07.000]  想要講一些負面的話
[00:10:07.000 --> 00:10:08.000]  你都也有需要對不對
[00:10:08.000 --> 00:10:10.000]  不要說有些人真的得罪你了
[00:10:10.000 --> 00:10:13.000]  你真的需要去講一些責備的話
[00:10:13.000 --> 00:10:16.000]  那我給大家一些的原則
[00:10:16.000 --> 00:10:17.000]  什麼原則呢
[00:10:17.000 --> 00:10:20.000]  第一就是這種話盡量少講
[00:10:20.000 --> 00:10:24.000]  第二如果真的忍不住非得要講
[00:10:24.000 --> 00:10:26.000]  以下這幾個原則你們自己聽
[00:10:26.000 --> 00:10:30.000]  第一要選擇一個很好的timing去講
[00:10:30.000 --> 00:10:32.000]  選擇timing
[00:10:32.000 --> 00:10:34.000]  千萬不要在情緒高漲的時候
[00:10:34.000 --> 00:10:36.000]  去跟他講
[00:10:36.000 --> 00:10:38.000]  因為情緒高漲的時候
[00:10:38.000 --> 00:10:40.000]  你講出來的話會過重
[00:10:40.000 --> 00:10:42.000]  情緒來就來
[00:10:42.000 --> 00:10:44.000]  你現在恨得他要死
[00:10:44.000 --> 00:10:47.000]  你去跑步去聽音樂隨便你
[00:10:47.000 --> 00:10:50.000]  等你情緒平復了你才跟他講
[00:10:50.000 --> 00:10:52.000]  無論是怎麼樣對不對
[00:10:52.000 --> 00:10:54.000]  這麼像witching mermaid那種
[00:10:54.000 --> 00:10:56.000]  你幫了他幫了他很多
[00:10:56.000 --> 00:10:59.000]  可是他臨走前還把你電腦偷走的那種
[00:10:59.000 --> 00:11:01.000]  你想起他就氣得要命
[00:11:01.000 --> 00:11:02.000]  很想去罵他
[00:11:02.000 --> 00:11:06.000]  不要在最生氣的時候跑去罵
[00:11:06.000 --> 00:11:08.000]  等你情緒過了跟他講
[00:11:08.000 --> 00:11:11.000]  有沒有搞錯你一個禮拜沒洗碗
[00:11:11.000 --> 00:11:13.000]  任何責備的東西
[00:11:13.000 --> 00:11:16.000]  批評也好責備不得不講
[00:11:16.000 --> 00:11:18.000]  選擇一個好的timing
[00:11:18.000 --> 00:11:21.000]  讓你的情緒過了平靜了才跟他講
[00:11:21.000 --> 00:11:25.000]  第二個輕重的問題
[00:11:25.000 --> 00:11:29.000]  責備的話給大家一個智慧
[00:11:29.000 --> 00:11:33.000]  責備的話講輕好過講重
[00:11:33.000 --> 00:11:35.000]  講輕好過講重
[00:11:35.000 --> 00:11:37.000]  我告訴你為什麼
[00:11:37.000 --> 00:11:39.000]  如果你要責備一個人
[00:11:39.000 --> 00:11:41.000]  就是他最近我覺得他做錯了
[00:11:41.000 --> 00:11:42.000]  一定要罵醒他
[00:11:42.000 --> 00:11:43.000]  你跟他講對不對
[00:11:43.000 --> 00:11:46.000]  如果講輕了就是you are too soft
[00:11:46.000 --> 00:11:47.000]  you are chicken
[00:11:47.000 --> 00:11:48.000]  你太輕了
[00:11:48.000 --> 00:11:51.000]  如果你想變重隨時都可以
[00:11:51.000 --> 00:11:53.000]  就是我覺得我上次罵你
[00:11:53.000 --> 00:11:54.000]  覺得太溫柔了一點
[00:11:54.000 --> 00:11:56.000]  這次想要罵兇一點
[00:11:56.000 --> 00:11:57.000]  你隨時都還有機會
[00:11:57.000 --> 00:11:59.000]  你隨時都可以
[00:11:59.000 --> 00:12:00.000]  我罵了好像沒反應
[00:12:00.000 --> 00:12:01.000]  這次再重一點
[00:12:01.000 --> 00:12:03.000]  OK的隨時都可以
[00:12:03.000 --> 00:12:05.000]  可是問題是如果講重了
[00:12:05.000 --> 00:12:07.000]  就回不了頭
[00:12:07.000 --> 00:12:08.000]  你懂我意思嗎
[00:12:08.000 --> 00:12:11.000]  講輕了你還有選擇的餘地
[00:12:11.000 --> 00:12:15.000]  話說重了你就回不了頭
[00:12:15.000 --> 00:12:17.000]  很多的夫妻是因為吵架的時候
[00:12:17.000 --> 00:12:19.000]  話說重了離婚
[00:12:19.000 --> 00:12:21.000]  不是因為真的需要離婚
[00:12:21.000 --> 00:12:23.000]  其實平靜了之後再講話
[00:12:23.000 --> 00:12:25.000]  其實溝通得會很好
[00:12:25.000 --> 00:12:28.000]  有時候在那個情緒moment當中的時候
[00:12:28.000 --> 00:12:31.000]  話出來重了你發現回不了頭
[00:12:31.000 --> 00:12:32.000]  離就離吧
[00:12:32.000 --> 00:12:33.000]  結果就真的離了
[00:12:33.000 --> 00:12:35.000]  有些話不要亂講
[00:12:35.000 --> 00:12:39.000]  話說重了就回不了頭
[00:12:39.000 --> 00:12:41.000]  說輕了你想以後要加重一點
[00:12:41.000 --> 00:12:43.000]  隨時都可以
[00:12:43.000 --> 00:12:47.000]  所以記得輕跟重自己去拿捏
[00:12:47.000 --> 00:12:49.000]  如果你非要跟別人講一些折邊的話
[00:12:49.000 --> 00:12:51.000]  輕跟重拿捏得很準
[00:12:51.000 --> 00:12:52.000]  如果你拿捏不準
[00:12:52.000 --> 00:12:55.000]  我寧願說輕一點以後再加重
[00:12:55.000 --> 00:12:58.000]  不要一開口就說重以後你會後悔
[00:12:58.000 --> 00:13:01.000]  第三個除了輕重以外
[00:13:01.000 --> 00:13:04.000]  注意比例
[00:13:04.000 --> 00:13:07.000]  負面的話折邊的話跟鼓勵的話的比例
[00:13:07.000 --> 00:13:12.000]  大部分專業的心理學都告訴我們
[00:13:12.000 --> 00:13:15.000]  如果你要一段關係處理得好
[00:13:15.000 --> 00:13:18.000]  負面的話跟正面的話的比例
[00:13:18.000 --> 00:13:20.000]  應該是1比5
[00:13:20.000 --> 00:13:22.000]  5句鼓勵的話
[00:13:22.000 --> 00:13:24.000]  1句提醒你需要去改正的話
[00:13:24.000 --> 00:13:26.000]  5比1
[00:13:26.000 --> 00:13:29.000]  我自己覺得5比1有點太理想化
[00:13:29.000 --> 00:13:32.000]  因為我們的起點比較低
[00:13:32.000 --> 00:13:34.000]  我們的起點是另外一個5比1開始的
[00:13:34.000 --> 00:13:37.000]  就是5句很負面的話
[00:13:37.000 --> 00:13:39.000]  1句稍微正面
[00:13:39.000 --> 00:13:42.000]  所以我不會要求大家突然間會
[00:13:42.000 --> 00:13:44.000]  變了另外一個5比1
[00:13:44.000 --> 00:13:46.000]  我的expectation是
[00:13:46.000 --> 00:13:49.000]  可不可以從5比1變成3比1
[00:13:49.000 --> 00:13:51.000]  1句負面的1句正面的
[00:13:51.000 --> 00:13:53.000]  如果你做得到下一步就是
[00:13:53.000 --> 00:13:55.000]  可不可以1比1
[00:13:55.000 --> 00:13:57.000]  就1句正面1句負面
[00:13:57.000 --> 00:13:59.000]  已經算不錯了
[00:13:59.000 --> 00:14:01.000]  外面我看他們相處
[00:14:01.000 --> 00:14:03.000]  我看到的案例都是
[00:14:03.000 --> 00:14:06.000]  100句比1的都有
[00:14:06.000 --> 00:14:09.000]  或者100%是負面的都有
[00:14:09.000 --> 00:14:14.000]  所以5句正面1句負面好像有點太理想化
[00:14:14.000 --> 00:14:17.000]  所以慢慢無論你的起點是多少
[00:14:17.000 --> 00:14:19.000]  都有進步的空間
[00:14:19.000 --> 00:14:20.000]  如果有一天你真的做到
[00:14:20.000 --> 00:14:22.000]  很懂得講正面的話
[00:14:22.000 --> 00:14:24.000]  很懂得講鼓勵的話
[00:14:24.000 --> 00:14:26.000]  偶爾去來1句負面
[00:14:26.000 --> 00:14:28.000]  剛好是5比1的話
[00:14:28.000 --> 00:14:30.000]  你無論跟任何人相處
[00:14:30.000 --> 00:14:31.000]  你都會很健康
[00:14:31.000 --> 00:14:34.000]  那麼這是給大家一個目標
[00:14:34.000 --> 00:14:37.000]  所以如果我們要一起建立一間
[00:14:37.000 --> 00:14:39.000]  可以安慰人心的教會
[00:14:39.000 --> 00:14:42.000]  每一個人都需要學習怎麼講話
[00:14:42.000 --> 00:14:44.000]  講話講錯就會得罪很多人
[00:14:44.000 --> 00:14:46.000]  我知道這一代的很多人
[00:14:46.000 --> 00:14:48.000]  沒有電腦就不會練習跟不同人講話
[00:14:48.000 --> 00:14:50.000]  我希望你們不要對太多電腦
[00:14:50.000 --> 00:14:52.000]  就出去跟不同人講講話
[00:14:52.000 --> 00:14:53.000]  練習一下
[00:14:53.000 --> 00:14:55.000]  因為太不講的話
[00:14:55.000 --> 00:14:57.000]  有時候一出口就得罪人
[00:14:57.000 --> 00:14:58.000]  所以就不好
[00:14:58.000 --> 00:15:00.000]  所以沒事多找別人聊聊天
[00:15:00.000 --> 00:15:01.000]  練習一下
[00:15:01.000 --> 00:15:03.000]  彼此之間也多點溝通
[00:15:03.000 --> 00:15:05.000]  練習一下怎麼講話
[00:15:05.000 --> 00:15:07.000]  講多了你就會有進步
[00:15:07.000 --> 00:15:09.000]  講多會有進步
[00:15:09.000 --> 00:15:16.000]  你知道我在考慮去四川救災的短線的時候
[00:15:16.000 --> 00:15:19.000]  我開始讀王偉康的那本書
[00:15:19.000 --> 00:15:22.000]  其中講到一點是我想跟大家分享的
[00:15:22.000 --> 00:15:26.000]  他說在災區裡面做
[00:15:26.000 --> 00:15:29.000]  你真的想要安慰那些受過重傷的人
[00:15:29.000 --> 00:15:30.000]  就不是說什麼
[00:15:30.000 --> 00:15:32.000]  我這個考試今天不是很順利
[00:15:32.000 --> 00:15:33.000]  不是那種
[00:15:33.000 --> 00:15:36.000]  是真的去安慰那些是我全家死光的那種
[00:15:36.000 --> 00:15:39.000]  他說你要真的去安慰那種人
[00:15:39.000 --> 00:15:42.000]  最好的方式當然是沉默
[00:15:42.000 --> 00:15:44.000]  其實最好的方式是聽
[00:15:44.000 --> 00:15:47.000]  而且最好的方式是你真的有勇氣
[00:15:47.000 --> 00:15:52.000]  去從心裡面感受到他那種痛
[00:15:52.000 --> 00:15:53.000]  他說很奇怪
[00:15:53.000 --> 00:15:54.000]  人就是這樣
[00:15:54.000 --> 00:15:56.000]  當你感受到他的痛的時候
[00:15:56.000 --> 00:16:00.000]  好像神就會把他的一些痛苦放在你身上
[00:16:00.000 --> 00:16:02.000]  那他的痛就會減輕
[00:16:02.000 --> 00:16:04.000]  這是最有效的治療方法
[00:16:04.000 --> 00:16:06.000]  也不是給他什麼建議
[00:16:06.000 --> 00:16:08.000]  也不是給他什麼一代對安慰的話
[00:16:08.000 --> 00:16:09.000]  是什麼都不講
[00:16:09.000 --> 00:16:11.000]  只是感受他的痛
[00:16:11.000 --> 00:16:13.000]  但是我說偏偏感受他的痛
[00:16:13.000 --> 00:16:17.000]  這一點是不是很多人都希望做得到的
[00:16:17.000 --> 00:16:19.000]  因為人的本性是逃避痛的
[00:16:19.000 --> 00:16:23.000]  就是我們最好什麼痛都不要
[00:16:23.000 --> 00:16:25.000]  但是聖經給我們一個原則
[00:16:25.000 --> 00:16:29.000]  保羅說跟哭的人同哭
