
[00:00:00.000 --> 00:00:02.640]  各位聽眾姐妹 聖誕快樂
[00:14:31.760 --> 00:14:32.640]  平時怎樣呢?
[00:14:32.640 --> 00:14:37.560]  就好像我們早上洗完臉之後
[00:14:37.560 --> 00:14:40.520]  大家會不會找一些
[00:14:40.520 --> 00:14:43.240]  女士比較容易說的面霜
[00:14:43.240 --> 00:14:49.480]  或者一些不同的護膚的物品
[00:14:49.480 --> 00:14:51.280]  無論手手腳腳都會的
[00:14:51.280 --> 00:14:52.480]  會不會呢?
[00:14:52.480 --> 00:14:54.360]  其實我也會的
[00:14:54.360 --> 00:14:58.400]  我每天都花一點時間塗這個塗那個
[00:14:58.400 --> 00:15:02.320]  但都是希望對自己的皮膚
[00:15:02.320 --> 00:15:05.080]  對自己有一些保護
[00:15:05.080 --> 00:15:07.640]  甚至有些人會塗一些什麼
[00:15:07.640 --> 00:15:09.080]  噴一些香水
[00:15:09.080 --> 00:15:10.760]  拍一些什麼男士
[00:15:10.760 --> 00:15:12.400]  劉先生不是說古龍水嗎?
[00:15:12.400 --> 00:15:13.480]  那些不搞的
[00:15:13.480 --> 00:15:15.240]  他用香水
[00:15:15.240 --> 00:15:19.080]  就有一陣輕香的味道
[00:15:19.080 --> 00:15:21.800]  散發一種味道
[00:15:21.800 --> 00:15:23.680]  當然都是一種外表
[00:15:23.680 --> 00:15:25.920]  但我們的感受是這樣
[00:15:25.920 --> 00:15:28.200]  我們都是受到一種柔高
[00:15:28.200 --> 00:15:31.800]  但是當然
[00:15:31.800 --> 00:15:34.640]  原來當耶穌基督
[00:15:34.640 --> 00:15:37.280]  應該是讓我們感受到
[00:15:37.280 --> 00:15:39.520]  耶穌在我們同行
[00:15:39.520 --> 00:15:41.320]  在我們身邊經過的時候
[00:15:41.320 --> 00:15:43.800]  我們會感受到一種香氣
[00:15:43.800 --> 00:15:48.760]  感受到耶穌基督帶給我們一種生命的力量
[00:15:48.760 --> 00:15:51.960]  感受到耶穌給我們一種美好
[00:15:51.960 --> 00:15:54.360]  一種人生的尊嚴在裡面
[00:15:54.360 --> 00:15:57.440]  因為秘魯的道德釋放
[00:15:57.440 --> 00:16:00.560]  其實我們都在人世間裡面
[00:16:00.560 --> 00:16:02.040]  有很多時候我們都是
[00:16:02.040 --> 00:16:04.200]  人都不能夠互相去尊重
[00:16:04.200 --> 00:16:07.560]  人都不能夠互相去讚美
[00:16:07.560 --> 00:16:10.560]  人不能夠互相去支持
[00:16:10.560 --> 00:16:12.720]  反而是彼此的踐踏
[00:16:12.720 --> 00:16:14.320]  彼此的壓迫
[00:16:14.320 --> 00:16:16.240]  這個不是彌賽亞的角度
[00:16:16.240 --> 00:16:20.120]  很多人想著要成為彌賽亞的權力
[00:16:20.120 --> 00:16:21.680]  一個角度
[00:16:21.680 --> 00:16:23.800]  甚至一些政治的概念
[00:16:23.800 --> 00:16:27.520]  一些組織
[00:16:27.520 --> 00:16:31.080]  他都覺得已經不需要再彌賽亞了
[00:16:31.080 --> 00:16:33.120]  因為我已經能夠做到
[00:16:33.120 --> 00:16:37.040]  統一世界的和平
[00:16:37.040 --> 00:16:39.680]  但事實上也不是這樣的情況
[00:16:39.680 --> 00:16:44.720]  但耶穌基督讓我們感受到這種輕香
[00:16:44.720 --> 00:16:48.080]  讓我們內心裡感到溫暖
[00:16:48.080 --> 00:16:50.120]  這是很重要的事情
[00:16:50.120 --> 00:16:54.920]  所以我相信彌賽亞降臨來到你身上的時候
[00:16:54.920 --> 00:16:56.960]  你是否會感受到自己
[00:16:56.960 --> 00:17:03.560]  經過和主祈禱的時候
[00:17:03.560 --> 00:17:04.680]  親近主的時候
[00:17:04.680 --> 00:17:07.360]  你會感受到一種很清爽的感覺
[00:17:07.360 --> 00:17:08.720]  好像洗完澡之後
[00:17:08.720 --> 00:17:17.040]  塗上一些膏油讓你覺得很舒服
[00:17:17.040 --> 00:17:23.840]  甚至耶穌基督讓我們可以醫治心靈裡的病痛
[00:17:23.840 --> 00:17:29.520]  讓我們能夠保持一種活力
[00:17:29.520 --> 00:17:34.520]  但同時今天我們說到受膏者彌賽亞的時候
[00:17:34.520 --> 00:17:37.880]  你有沒有想過基督的形象
[00:17:37.880 --> 00:17:41.040]  無論你是希臘人說的基督
[00:17:41.040 --> 00:17:46.080]  或者以色列人說的彌賽亞
[00:17:46.080 --> 00:17:50.760]  這個形象都好像感受到充滿光芒
[00:17:50.760 --> 00:17:52.480]  帶給我們自由
[00:17:52.480 --> 00:17:53.480]  但你有沒有想過
[00:17:53.480 --> 00:18:01.400]  原來你也可以這樣帶給你身邊的人呢?
[00:18:01.400 --> 00:18:03.520]  受膏者這位主耶穌基督
[00:18:03.520 --> 00:18:08.360]  神賜給他的油膏保存在他身上
[00:18:08.360 --> 00:18:10.760]  神的靈去高納他
[00:18:10.760 --> 00:18:14.120]  當他離開這個世界死亡的時候
[00:18:14.120 --> 00:18:18.040]  就好像這些藏在身上的油膏
[00:18:18.040 --> 00:18:24.440]  都要流到我們每一個信徒的身上
[00:18:24.440 --> 00:18:28.440]  而我們每一個信徒都好像把基督的香氣
[00:18:28.440 --> 00:18:31.240]  都能夠吸收下來
[00:18:31.240 --> 00:18:35.800]  以致我們都帶著這種受膏的感覺
[00:18:35.800 --> 00:18:38.800]  但聖經裡沒有說過我們都是受膏呢?
[00:18:38.800 --> 00:18:41.200]  有沒有?
[00:18:41.200 --> 00:18:42.760]  問問神學生
[00:18:42.760 --> 00:18:44.440]  神學生說有
[00:18:44.440 --> 00:18:45.240]  在哪裡呢?
[00:18:45.240 --> 00:18:48.440]  一書第二章二十節
[00:18:48.440 --> 00:18:51.600]  「你們從那聖者受了恩膏
[00:18:51.600 --> 00:18:54.600]  並且你們大家都知道」
[00:18:54.600 --> 00:19:00.280]  原來聖者從神裡受到這種膏油
[00:19:00.280 --> 00:19:01.800]  大家都知道
[00:19:01.800 --> 00:19:08.760]  或者在提摩同一派學書裡曾經說過
[00:19:08.760 --> 00:19:14.960]  聖靈是一種膏油在我們身上的印證
[00:19:14.960 --> 00:19:20.240]  所以原來我們都是帶著這種膏油
[00:19:20.240 --> 00:19:24.480]  耶穌基督那種膏油傳到我們身上
[00:19:24.480 --> 00:19:27.120]  原來我們都是受膏者
[00:19:27.120 --> 00:19:33.000]  原來我們都是帶著耶穌基督那種清香的味道
[00:19:33.000 --> 00:19:39.240]  所以我們都可以帶有這種分享的能力
[00:19:39.240 --> 00:19:41.760]  帶有這種清爽的味道
[00:19:41.760 --> 00:19:45.400]  帶有這種溫暖帶給我們身邊的人
[00:19:45.400 --> 00:19:47.720]  那怎樣去給我們身邊的人呢?
[00:19:47.720 --> 00:19:56.360]  當然除了我們會塗抹面霜、塗抹油膏之外
[00:19:56.360 --> 00:19:58.880]  甚至噴香水也好
[00:19:58.880 --> 00:20:00.680]  不單單是外表上
[00:20:00.680 --> 00:20:03.360]  是我們整個人的心靈裡
[00:20:03.360 --> 00:20:06.320]  當神的靈進入我們裡面的時候
[00:20:06.320 --> 00:20:09.000]  我們結出聖靈的果子
[00:20:09.000 --> 00:20:11.320]  如果我們說的話
[00:20:11.320 --> 00:20:15.440]  我們俗語說「你的口臭」就不行了
[00:20:15.440 --> 00:20:17.080]  說的話沒有一句好的
[00:20:17.080 --> 00:20:22.000]  說話得罪人多、稱呼人少
[00:20:22.000 --> 00:20:27.960]  你怎能夠令人舒服、得力呢?
[00:20:27.960 --> 00:20:31.320]  這就是聖經裡提醒我們
[00:20:31.320 --> 00:20:35.400]  今天彌賽亞降臨我們身上的時候
[00:20:35.400 --> 00:20:38.000]  同樣受膏者也降臨我們身上
[00:20:38.000 --> 00:20:41.480]  我們也有這種膏油、這種清香的味道
[00:20:41.480 --> 00:20:44.520]  應該從我們身上散發出來
[00:20:44.520 --> 00:20:47.080]  大家說是不是?
[00:20:47.080 --> 00:20:48.600]  大家都說是
[00:20:48.600 --> 00:20:51.560]  我們都希望我們和弟兄姊妹
[00:20:51.560 --> 00:20:53.320]  我們就算和身邊的人
[00:20:53.320 --> 00:20:55.840]  甚至和我們意見不同的人
[00:20:55.840 --> 00:21:01.120]  甚至我們不喜歡你的人也好
[00:21:01.120 --> 00:21:04.080]  我們都可以做到一點
[00:21:04.080 --> 00:21:08.160]  記得切割培利牧師早期的時候去港島
[00:21:08.160 --> 00:21:09.800]  在芝加哥港島
[00:21:09.800 --> 00:21:11.200]  芝加哥是罪惡之城
[00:21:11.200 --> 00:21:13.000]  除了罪惡之城之外
[00:21:13.000 --> 00:21:16.280]  當時美國有一些叫撒旦教
[00:21:16.280 --> 00:21:18.160]  現在也有了,是拜撒旦的
[00:21:18.160 --> 00:21:21.000]  他們講明會來搗亂
[00:21:21.000 --> 00:21:24.920]  所以搗亂甚至是衝過來
[00:21:24.920 --> 00:21:27.720]  進到你的台上搶走你的麥克風
[00:21:27.720 --> 00:21:29.960]  或者打走你
[00:21:29.960 --> 00:21:33.680]  當時芝加哥的市長在那裡
[00:21:33.680 --> 00:21:35.360]  參與這個報道會
[00:21:35.360 --> 00:21:39.040]  知道有百多二百人在那裡衝進來
[00:21:39.040 --> 00:21:40.560]  在這個會場裡面
[00:21:40.560 --> 00:21:44.440]  市長跟培利牧師說
[00:21:44.440 --> 00:21:45.920]  你不用怕
[00:21:45.920 --> 00:21:46.920]  你繼續講
[00:21:46.920 --> 00:21:51.920]  我們芝加哥警察是會維持的,可以處理的
[00:21:51.920 --> 00:21:57.320]  培利牧師素來不想有警察在會場裡面
[00:21:57.320 --> 00:22:01.080]  不想像報道會裡面
[00:22:01.080 --> 00:22:07.720]  充滿了令人好像有緊張的氣氛
[00:22:07.720 --> 00:22:10.000]  不想有警察在那裡
[00:22:10.000 --> 00:22:11.600]  到處巡邏
[00:22:11.600 --> 00:22:13.760]  或者是有這樣的情況
[00:22:13.760 --> 00:22:17.560]  培利牧師跟芝加哥市長說
[00:22:17.560 --> 00:22:20.280]  這件事不要找警察
[00:22:20.280 --> 00:22:23.320]  讓我們來處理好不好
[00:22:23.320 --> 00:22:25.800]  你想想培利牧師怎麼想呢
[00:22:25.800 --> 00:22:27.000]  當然不怕
[00:22:27.000 --> 00:22:29.320]  我們在場有幾萬人
[00:22:29.320 --> 00:22:30.960]  怎樣都圍著他
