
[00:00:00.000 --> 00:00:02.000]  鳳子明問候靜姐妹平安
[00:02:36.000 --> 00:02:38.000]  第九章他就會死了
[00:02:38.000 --> 00:02:41.000]  現在這章是記載上帝給他最後的恩典
[00:02:41.000 --> 00:02:44.000]  這章是記載上帝給他最後的恩典
[00:02:44.000 --> 00:02:46.000]  是給他最後的機會
[00:02:46.000 --> 00:02:47.000]  是給他最後的機會
[00:02:47.000 --> 00:02:49.000]  所以我們讀聖經的時候就要看看
[00:02:49.000 --> 00:02:51.000]  上帝給了他最後什麼機會
[00:02:51.000 --> 00:02:53.000]  而他去錯過
[00:02:53.000 --> 00:02:56.000]  我們看上帝給他什麼最後機會
[00:02:56.000 --> 00:02:58.000]  他錯過了
[00:02:58.000 --> 00:03:01.000]  第一個線索就是
[00:03:01.000 --> 00:03:04.000]  他對耶和華絕望
[00:03:04.000 --> 00:03:07.000]  第一個線索是他對耶和華絕望
[00:03:07.000 --> 00:03:12.000]  這句令人入心
[00:03:12.000 --> 00:03:15.000]  這句話應該深深進到你心裡面
[00:03:15.000 --> 00:03:16.000]  應該在你心中註冊
[00:03:16.000 --> 00:03:19.000]  應該在你心中註冊
[00:03:19.000 --> 00:03:21.000]  對耶和華絕望的人
[00:03:21.000 --> 00:03:23.000]  對耶和華絕望的人
[00:03:23.000 --> 00:03:26.000]  他們的後果收場是什麼
[00:03:26.000 --> 00:03:28.000]  他們的後果收場是什麼
[00:03:28.000 --> 00:03:30.000]  落地獄
[00:03:30.000 --> 00:03:31.000]  就是下地獄
[00:03:31.000 --> 00:03:33.000]  跟掃落王一樣
[00:03:33.000 --> 00:03:34.000]  跟掃落王一樣
[00:03:34.000 --> 00:03:35.000]  對耶和華失望
[00:03:35.000 --> 00:03:37.000]  對耶和華失望
[00:03:37.000 --> 00:03:39.000]  聖經教導我們就算多淒涼
[00:03:39.000 --> 00:03:42.000]  不可以對耶和華絕望
[00:03:42.000 --> 00:03:45.000]  聖經教導我們無論你生活多麼淒涼
[00:03:45.000 --> 00:03:47.000]  都不能對耶和華絕望
[00:03:47.000 --> 00:03:50.000]  我這句話的參考就是《約伯記》
[00:03:50.000 --> 00:03:53.000]  我這句話的參考就是《約伯記》
[00:03:53.000 --> 00:03:54.000]  八號話
[00:03:54.000 --> 00:03:55.000]  耶和華給
[00:03:55.000 --> 00:03:56.000]  耶和華也收水
[00:03:56.000 --> 00:03:59.000]  但是耶和華的名字值得稱頌
[00:03:59.000 --> 00:04:00.000]  耶和華給
[00:04:00.000 --> 00:04:01.000]  耶和華收
[00:04:01.000 --> 00:04:03.000]  但是耶和華的名字值得稱頌
[00:04:03.000 --> 00:04:05.000]  現在我們來到終集
[00:04:05.000 --> 00:04:07.000]  現在我們來到終集
[00:04:07.000 --> 00:04:11.000]  我的題目就是在這個題目的中央
[00:04:11.000 --> 00:04:14.000]  在一個饑荒絕望當中
[00:04:14.000 --> 00:04:16.000]  在一個饑荒絕望當中
[00:04:16.000 --> 00:04:20.000]  以利沙上帝的先知
[00:04:20.000 --> 00:04:23.000]  以利沙作為上帝的先知
[00:04:23.000 --> 00:04:25.000]  傳好消息
[00:04:25.000 --> 00:04:27.000]  傳好消息
[00:04:27.000 --> 00:04:29.000]  當你飢餓的時候
[00:04:29.000 --> 00:04:31.000]  當你飢餓的時候
[00:04:31.000 --> 00:04:32.000]  什麼是好消息
[00:04:32.000 --> 00:04:33.000]  什麼是好消息
[00:04:33.000 --> 00:04:35.000]  有得吃
[00:04:35.000 --> 00:04:37.000]  有得吃
[00:04:37.000 --> 00:04:38.000]  有得吃
[00:04:38.000 --> 00:04:40.000]  而且便宜很多
[00:04:40.000 --> 00:04:41.000]  而且便宜
[00:04:41.000 --> 00:04:42.000]  很便宜
[00:04:42.000 --> 00:04:44.000]  上帝給我們的好消息
[00:04:44.000 --> 00:04:45.000]  上帝給我們的好消息
[00:04:45.000 --> 00:04:51.000]  是對我們的現狀很有關係的
[00:04:51.000 --> 00:04:53.000]  是對我們的現狀很有關係的
[00:04:53.000 --> 00:04:57.000]  不過在我未能再入題之前
[00:04:57.000 --> 00:05:00.000]  我想先看第七章的結構
[00:05:00.000 --> 00:05:04.000]  我想先看第七章的結構
[00:05:04.000 --> 00:05:06.000]  我參考了Thomas Constable教授
[00:05:06.000 --> 00:05:07.000]  我參考了Thomas Constable教授
[00:05:07.000 --> 00:05:08.000]  給這篇章的結構
[00:05:08.000 --> 00:05:09.000]  給這篇章的結構
[00:05:09.000 --> 00:05:10.000]  我覺得很好
[00:05:10.000 --> 00:05:11.000]  所以和你們分享
[00:05:11.000 --> 00:05:12.000]  Thomas Constable教授的分析很好
[00:05:12.000 --> 00:05:14.000]  Thomas Constable教授的分析很好
[00:05:14.000 --> 00:05:16.000]  和大家分享
[00:05:16.000 --> 00:05:18.000]  Thomas Constable教授是丹麥神學院的教授
[00:05:18.000 --> 00:05:20.000]  Thomas Constable教授是丹麥神學院的教授
[00:05:20.000 --> 00:05:21.000]  Thomas Constable教授是丹麥神學院的教授
[00:05:21.000 --> 00:05:22.000]  Thomas Constable教授是丹麥神學院的教授
[00:05:22.000 --> 00:05:23.000]  Thomas Constable教授是丹麥神學院的教授
[00:05:23.000 --> 00:05:24.000]  Thomas Constable教授是丹麥神學院的教授
[00:05:24.000 --> 00:05:25.000]  Thomas Constable教授是丹麥神學院的教授
[00:05:25.000 --> 00:05:26.000]  Thomas Constable教授是丹麥神學院的教授
[00:05:26.000 --> 00:05:27.000]  現在你看他將第七章
[00:05:27.000 --> 00:05:41.000]  現在你看他將第七章
[00:05:41.000 --> 00:06:01.000]  ABC然後B一撇
[00:06:01.000 --> 00:06:05.000]  ABC然後B一撇
[00:06:05.000 --> 00:06:06.000]  C一撇
[00:06:06.000 --> 00:06:08.000]  是這樣的一個夾心餅
[00:06:08.000 --> 00:06:17.000]  是這樣的一個夾心餅
[00:06:17.000 --> 00:06:18.000]  因為這個結構很漂亮
[00:06:18.000 --> 00:06:20.000]  所以如果你覺得想主要學
[00:06:20.000 --> 00:06:22.000]  主要學程式告訴你
[00:06:22.000 --> 00:06:24.000]  A則A
[00:06:24.000 --> 00:06:25.000]  二四三的預言
[00:06:25.000 --> 00:06:27.000]  二四三的預言
[00:06:27.000 --> 00:06:29.000]  A裡面有細點一
[00:06:29.000 --> 00:06:30.000]  A裡面有細點一
[00:06:30.000 --> 00:06:31.000]  有四點
[00:06:31.000 --> 00:06:33.000]  救援將到第一節
[00:06:33.000 --> 00:06:34.000]  救援將到第一節
[00:06:34.000 --> 00:06:35.000]  救援將到第一節
[00:06:35.000 --> 00:06:36.000]  A的第二點呢
[00:06:36.000 --> 00:06:37.000]  A的第二點
[00:06:37.000 --> 00:06:38.000]  軍長
[00:06:38.000 --> 00:06:39.000]  軍長
[00:06:39.000 --> 00:06:40.000]  我要豁兀
[00:06:40.000 --> 00:06:41.000]  這個軍長是殺手
[00:06:41.000 --> 00:06:43.000]  這個軍長實際上是殺手
[00:06:43.000 --> 00:06:44.000]  因為從一開始這個軍長
[00:06:44.000 --> 00:06:45.000]  他原本是奉了王明的意思
[00:06:45.000 --> 00:06:46.000]  他原本是奉了王明的意思
[00:06:46.000 --> 00:06:47.000]  他實際上奉王明的意思
[00:06:47.000 --> 00:06:49.000]  他實際上奉王明的意思
[00:06:49.000 --> 00:06:50.000]  他實際上奉王明的意思
[00:06:50.000 --> 00:06:51.000]  他實際上奉王明的意思
[00:06:51.000 --> 00:06:52.000]  他實際上奉王明的意思
[00:06:52.000 --> 00:06:53.000]  他實際上奉王明的意思
[00:06:53.000 --> 00:06:54.000]  他實際上奉王明的意思
[00:06:54.000 --> 00:06:55.000]  他實際上奉王明的意思
[00:06:55.000 --> 00:06:56.000]  他實際上奉王明的意思
[00:06:56.000 --> 00:06:57.000]  他實際上奉王明的意思
[00:06:57.000 --> 00:06:58.000]  他實際上奉王明的意思
[00:06:58.000 --> 00:06:59.000]  他實際上奉王明的意思
[00:06:59.000 --> 00:07:09.000]  他實際上奉王明的意思
[00:07:09.000 --> 00:07:11.000]  他實際上奉王明的意思
[00:07:11.000 --> 00:07:12.000]  他實際上奉王明的意思
[00:07:12.000 --> 00:07:13.000]  他實際上奉王明的意思
[00:07:13.000 --> 00:07:14.000]  他實際上奉王明的意思
[00:07:14.000 --> 00:07:15.000]  他實際上奉王明的意思
[00:07:15.000 --> 00:07:16.000]  他實際上奉王明的意思
[00:07:16.000 --> 00:07:17.000]  他實際上奉王明的意思
[00:07:17.000 --> 00:07:18.000]  他實際上奉王明的意思
[00:07:18.000 --> 00:07:19.000]  他實際上奉王明的意思
[00:07:19.000 --> 00:07:20.000]  他實際上奉王明的意思
[00:07:20.000 --> 00:07:21.000]  他實際上奉王明的意思
[00:07:21.000 --> 00:07:22.000]  他實際上奉王明的意思
[00:07:22.000 --> 00:07:23.000]  他實際上奉王明的意思
[00:07:23.000 --> 00:07:24.000]  他實際上奉王明的意思
[00:07:24.000 --> 00:07:25.000]  他實際上奉王明的意思
[00:07:25.000 --> 00:07:26.000]  他實際上奉王明的意思
[00:07:26.000 --> 00:07:27.000]  他實際上奉王明的意思
[00:07:27.000 --> 00:07:29.000]  他實際上奉王明的意思
[00:07:29.000 --> 00:07:30.000]  他實際上奉王明的意思
[00:07:30.000 --> 00:07:31.000]  他實際上奉王明的意思
[00:07:31.000 --> 00:07:32.000]  他實際上奉王明的意思
[00:07:32.000 --> 00:07:33.000]  他實際上奉王明的意思
[00:07:33.000 --> 00:07:34.000]  他實際上奉王明的意思
[00:07:34.000 --> 00:07:35.000]  他實際上奉王明的意思
[00:07:35.000 --> 00:07:36.000]  他實際上奉王明的意思
[00:07:36.000 --> 00:07:37.000]  他實際上奉王明的意思
[00:07:37.000 --> 00:07:38.000]  他實際上奉王明的意思
[00:07:38.000 --> 00:07:39.000]  他實際上奉王明的意思
[00:07:39.000 --> 00:07:40.000]  他實際上奉王明的意思
[00:07:40.000 --> 00:07:41.000]  他實際上奉王明的意思
[00:07:41.000 --> 00:07:42.000]  他實際上奉王明的意思
[00:07:42.000 --> 00:07:43.000]  他實際上奉王明的意思
[00:07:43.000 --> 00:07:44.000]  他實際上奉王明的意思
[00:07:44.000 --> 00:07:45.000]  他實際上奉王明的意思
[00:07:45.000 --> 00:07:46.000]  他實際上奉王明的意思
[00:07:46.000 --> 00:07:59.000]  他實際上奉王明的意思
[00:07:59.000 --> 00:08:00.000]  他實際上奉王明的意思
[00:08:00.000 --> 00:08:01.000]  他實際上奉王明的意思
[00:08:01.000 --> 00:08:02.000]  他實際上奉王明的意思
[00:08:02.000 --> 00:08:03.000]  他實際上奉王明的意思
[00:08:03.000 --> 00:08:04.000]  他實際上奉王明的意思
[00:08:04.000 --> 00:08:05.000]  他實際上奉王明的意思
[00:08:05.000 --> 00:08:06.000]  他實際上奉王明的意思
[00:08:06.000 --> 00:08:07.000]  他實際上奉王明的意思
[00:08:07.000 --> 00:08:08.000]  他實際上奉王明的意思
[00:08:08.000 --> 00:08:09.000]  他實際上奉王明的意思
[00:08:09.000 --> 00:08:10.000]  他實際上奉王明的意思
[00:08:10.000 --> 00:08:11.000]  他實際上奉王明的意思
[00:08:11.000 --> 00:08:12.000]  他實際上奉王明的意思
[00:08:12.000 --> 00:08:13.000]  他實際上奉王明的意思
[00:08:13.000 --> 00:08:14.000]  他實際上奉王明的意思
[00:08:14.000 --> 00:08:15.000]  他實際上奉王明的意思
[00:08:15.000 --> 00:08:16.000]  他實際上奉王明的意思
[00:08:16.000 --> 00:08:17.000]  他實際上奉王明的意思
[00:08:17.000 --> 00:08:18.000]  他實際上奉王明的意思
[00:08:18.000 --> 00:08:19.000]  他實際上奉王明的意思
[00:08:19.000 --> 00:08:20.000]  他實際上奉王明的意思
[00:08:20.000 --> 00:08:21.000]  他實際上奉王明的意思
[00:08:21.000 --> 00:08:22.000]  他實際上奉王明的意思
[00:08:22.000 --> 00:08:23.000]  他實際上奉王明的意思
[00:08:23.000 --> 00:08:24.000]  他實際上奉王明的意思
[00:08:24.000 --> 00:08:25.000]  他實際上奉王明的意思
[00:08:25.000 --> 00:08:26.000]  他實際上奉王明的意思
[00:08:26.000 --> 00:08:27.000]  他實際上奉王明的意思
[00:08:27.000 --> 00:08:28.000]  他實際上奉王明的意思
[00:08:28.000 --> 00:08:29.000]  他實際上奉王明的意思
[00:08:29.000 --> 00:08:30.000]  他實際上奉王明的意思
[00:08:30.000 --> 00:08:31.000]  他實際上奉王明的意思
[00:08:31.000 --> 00:08:32.000]  他實際上奉王明的意思
[00:08:32.000 --> 00:08:33.000]  他實際上奉王明的意思
[00:08:33.000 --> 00:08:46.000]  他實際上奉王明的意思
[00:08:46.000 --> 00:08:48.000]  他實際上奉王明的意思
[00:08:48.000 --> 00:08:49.000]  他實際上奉王明的意思
[00:08:49.000 --> 00:08:50.000]  他實際上奉王明的意思
[00:08:50.000 --> 00:08:51.000]  他實際上奉王明的意思
[00:08:51.000 --> 00:08:52.000]  他實際上奉王明的意思
[00:08:52.000 --> 00:08:53.000]  他實際上奉王明的意思
[00:08:53.000 --> 00:08:54.000]  他實際上奉王明的意思
[00:08:54.000 --> 00:08:55.000]  他實際上奉王明的意思
[00:08:55.000 --> 00:08:56.000]  他實際上奉王明的意思
[00:08:56.000 --> 00:08:57.000]  他實際上奉王明的意思
[00:08:57.000 --> 00:08:58.000]  他實際上奉王明的意思
[00:08:58.000 --> 00:08:59.000]  他實際上奉王明的意思
[00:08:59.000 --> 00:09:00.000]  他實際上奉王明的意思
[00:09:00.000 --> 00:09:01.000]  他實際上奉王明的意思
[00:09:01.000 --> 00:09:02.000]  他實際上奉王明的意思
[00:09:02.000 --> 00:09:03.000]  他實際上奉王明的意思
[00:09:03.000 --> 00:09:04.000]  他實際上奉王明的意思
[00:09:04.000 --> 00:09:05.000]  他實際上奉王明的意思
[00:09:05.000 --> 00:09:06.000]  他實際上奉王明的意思
[00:09:06.000 --> 00:09:07.000]  他實際上奉王明的意思
[00:09:07.000 --> 00:09:08.000]  他實際上奉王明的意思
[00:09:08.000 --> 00:09:09.000]  他實際上奉王明的意思
[00:09:09.000 --> 00:09:10.000]  他實際上奉王明的意思
[00:09:10.000 --> 00:09:11.000]  他實際上奉王明的意思
[00:09:11.000 --> 00:09:12.000]  他實際上奉王明的意思
[00:09:12.000 --> 00:09:13.000]  他實際上奉王明的意思
[00:09:13.000 --> 00:09:14.000]  他實際上奉王明的意思
[00:09:14.000 --> 00:09:15.000]  他實際上奉王明的意思
[00:09:15.000 --> 00:09:16.000]  他實際上奉王明的意思
[00:09:16.000 --> 00:09:17.000]  他實際上奉王明的意思
[00:09:17.000 --> 00:09:18.000]  他實際上奉王明的意思
[00:09:18.000 --> 00:09:19.000]  他實際上奉王明的意思
[00:09:19.000 --> 00:09:20.000]  他實際上奉王明的意思
[00:09:20.000 --> 00:09:33.000]  他實際上奉王明的意思
[00:09:33.000 --> 00:09:34.000]  他實際上奉王明的意思
[00:09:34.000 --> 00:09:35.000]  他實際上奉王明的意思
[00:09:35.000 --> 00:09:36.000]  他實際上奉王明的意思
[00:09:36.000 --> 00:09:37.000]  他實際上奉王明的意思
[00:09:37.000 --> 00:09:38.000]  他實際上奉王明的意思
[00:09:38.000 --> 00:09:39.000]  他實際上奉王明的意思
[00:09:39.000 --> 00:09:40.000]  他實際上奉王明的意思
[00:09:40.000 --> 00:09:41.000]  他實際上奉王明的意思
[00:09:41.000 --> 00:09:42.000]  他實際上奉王明的意思
[00:09:42.000 --> 00:09:43.000]  他實際上奉王明的意思
[00:09:43.000 --> 00:09:44.000]  他實際上奉王明的意思
[00:09:44.000 --> 00:09:45.000]  他實際上奉王明的意思
[00:09:45.000 --> 00:09:46.000]  他實際上奉王明的意思
[00:09:46.000 --> 00:09:47.000]  他實際上奉王明的意思
[00:09:47.000 --> 00:09:48.000]  他實際上奉王明的意思
[00:09:48.000 --> 00:09:49.000]  他實際上奉王明的意思
[00:09:49.000 --> 00:09:50.000]  他實際上奉王明的意思
[00:09:50.000 --> 00:09:51.000]  他實際上奉王明的意思
[00:09:51.000 --> 00:09:52.000]  他實際上奉王明的意思
[00:09:52.000 --> 00:09:53.000]  他實際上奉王明的意思
[00:09:53.000 --> 00:09:54.000]  他實際上奉王明的意思
[00:09:54.000 --> 00:09:55.000]  他實際上奉王明的意思
[00:09:55.000 --> 00:09:56.000]  他實際上奉王明的意思
[00:09:56.000 --> 00:09:57.000]  他實際上奉王明的意思
[00:09:57.000 --> 00:09:58.000]  他實際上奉王明的意思
[00:09:58.000 --> 00:09:59.000]  他實際上奉王明的意思
[00:09:59.000 --> 00:10:00.000]  他實際上奉王明的意思
[00:10:00.000 --> 00:10:01.000]  他實際上奉王明的意思
[00:10:01.000 --> 00:10:02.000]  他實際上奉王明的意思
[00:10:02.000 --> 00:10:03.000]  他實際上奉王明的意思
[00:10:03.000 --> 00:10:04.000]  他實際上奉王明的意思
[00:10:04.000 --> 00:10:05.000]  他實際上奉王明的意思
[00:10:05.000 --> 00:10:06.000]  他實際上奉王明的意思
[00:10:06.000 --> 00:10:07.000]  他實際上奉王明的意思
[00:10:07.000 --> 00:10:19.000]  他實際上奉王明的意思
[00:10:19.000 --> 00:10:20.000]  他實際上奉王明的意思
[00:10:20.000 --> 00:10:21.000]  他實際上奉王明的意思
[00:10:21.000 --> 00:10:22.000]  他實際上奉王明的意思
[00:10:22.000 --> 00:10:23.000]  他實際上奉王明的意思
[00:10:23.000 --> 00:10:24.000]  他實際上奉王明的意思
[00:10:24.000 --> 00:10:25.000]  他實際上奉王明的意思
[00:10:25.000 --> 00:10:26.000]  他實際上奉王明的意思
[00:10:26.000 --> 00:10:27.000]  他實際上奉王明的意思
[00:10:27.000 --> 00:10:28.000]  他實際上奉王明的意思
[00:10:28.000 --> 00:10:29.000]  他實際上奉王明的意思
[00:10:29.000 --> 00:10:30.000]  他實際上奉王明的意思
[00:10:30.000 --> 00:10:31.000]  他實際上奉王明的意思
[00:10:31.000 --> 00:10:32.000]  他實際上奉王明的意思
[00:10:32.000 --> 00:10:33.000]  他實際上奉王明的意思
[00:10:33.000 --> 00:10:34.000]  他實際上奉王明的意思
[00:10:34.000 --> 00:10:35.000]  他實際上奉王明的意思
[00:10:35.000 --> 00:10:36.000]  他實際上奉王明的意思
[00:10:36.000 --> 00:10:37.000]  他實際上奉王明的意思
[00:10:37.000 --> 00:10:38.000]  他實際上奉王明的意思
[00:10:38.000 --> 00:10:39.000]  他實際上奉王明的意思
[00:10:39.000 --> 00:10:40.000]  他實際上奉王明的意思
[00:10:40.000 --> 00:10:41.000]  他實際上奉王明的意思
[00:10:41.000 --> 00:10:42.000]  他實際上奉王明的意思
[00:10:42.000 --> 00:10:43.000]  他實際上奉王明的意思
[00:10:43.000 --> 00:10:44.000]  他實際上奉王明的意思
[00:10:44.000 --> 00:10:45.000]  他實際上奉王明的意思
[00:10:45.000 --> 00:10:46.000]  他實際上奉王明的意思
[00:10:46.000 --> 00:10:47.000]  他實際上奉王明的意思
[00:10:47.000 --> 00:10:48.000]  他實際上奉王明的意思
[00:10:48.000 --> 00:10:49.000]  他實際上奉王明的意思
[00:10:49.000 --> 00:10:50.000]  他實際上奉王明的意思
[00:10:50.000 --> 00:10:51.000]  他實際上奉王明的意思
[00:10:51.000 --> 00:10:52.000]  他實際上奉王明的意思
[00:10:52.000 --> 00:10:53.000]  他實際上奉王明的意思
[00:10:53.000 --> 00:10:54.000]  他實際上奉王明的意思
[00:10:54.000 --> 00:11:19.000]  他實際上奉王明的意思
[00:11:19.000 --> 00:11:39.000]  他實際上奉王明的意思
[00:11:39.000 --> 00:11:49.000]  他實際上奉王明的意思
[00:11:49.000 --> 00:11:50.000]  他實際上奉王明的意思
[00:11:50.000 --> 00:11:51.000]  他實際上奉王明的意思
[00:11:51.000 --> 00:11:52.000]  他實際上奉王明的意思
[00:11:52.000 --> 00:11:53.000]  他實際上奉王明的意思
[00:11:53.000 --> 00:11:54.000]  他實際上奉王明的意思
[00:11:54.000 --> 00:11:55.000]  他實際上奉王明的意思
[00:11:55.000 --> 00:11:56.000]  他實際上奉王明的意思
[00:11:56.000 --> 00:11:57.000]  他實際上奉王明的意思
[00:11:57.000 --> 00:11:58.000]  他實際上奉王明的意思
[00:11:58.000 --> 00:11:59.000]  他實際上奉王明的意思
[00:11:59.000 --> 00:12:00.000]  他實際上奉王明的意思
[00:12:00.000 --> 00:12:01.000]  他實際上奉王明的意思
[00:12:01.000 --> 00:12:02.000]  他實際上奉王明的意思
[00:12:02.000 --> 00:12:03.000]  他實際上奉王明的意思
[00:12:03.000 --> 00:12:04.000]  他實際上奉王明的意思
[00:12:04.000 --> 00:12:05.000]  他實際上奉王明的意思
[00:12:05.000 --> 00:12:06.000]  他實際上奉王明的意思
[00:12:06.000 --> 00:12:09.000]  他實際上奉王明的意思
[00:12:09.000 --> 00:12:10.000]  他實際上奉王明的意思
[00:12:10.000 --> 00:12:11.000]  他實際上奉王明的意思
[00:12:11.000 --> 00:12:12.000]  他實際上奉王明的意思
[00:12:12.000 --> 00:12:13.000]  他實際上奉王明的意思
[00:12:13.000 --> 00:12:14.000]  他實際上奉王明的意思
[00:12:14.000 --> 00:12:15.000]  他實際上奉王明的意思
[00:12:15.000 --> 00:12:16.000]  他實際上奉王明的意思
[00:12:16.000 --> 00:12:17.000]  他實際上奉王明的意思
[00:12:17.000 --> 00:12:18.000]  他實際上奉王明的意思
[00:12:18.000 --> 00:12:19.000]  他實際上奉王明的意思
[00:12:19.000 --> 00:12:20.000]  他實際上奉王明的意思
[00:12:20.000 --> 00:12:21.000]  他實際上奉王明的意思
[00:12:21.000 --> 00:12:22.000]  他實際上奉王明的意思
[00:12:22.000 --> 00:12:23.000]  他實際上奉王明的意思
[00:12:23.000 --> 00:12:24.000]  他實際上奉王明的意思
[00:12:24.000 --> 00:12:25.000]  他實際上奉王明的意思
[00:12:25.000 --> 00:12:26.000]  他實際上奉王明的意思
[00:12:26.000 --> 00:12:39.000]  他實際上奉王明的意思
[00:12:39.000 --> 00:12:40.000]  他實際上奉王明的意思
[00:12:40.000 --> 00:12:41.000]  他實際上奉王明的意思
[00:12:41.000 --> 00:12:42.000]  他實際上奉王明的意思
[00:12:42.000 --> 00:12:43.000]  他實際上奉王明的意思
[00:12:43.000 --> 00:12:44.000]  他實際上奉王明的意思
[00:12:44.000 --> 00:12:45.000]  他實際上奉王明的意思
[00:12:45.000 --> 00:12:46.000]  他實際上奉王明的意思
[00:12:46.000 --> 00:12:47.000]  他實際上奉王明的意思
[00:12:47.000 --> 00:12:48.000]  他實際上奉王明的意思
[00:12:48.000 --> 00:12:49.000]  他實際上奉王明的意思
[00:12:49.000 --> 00:12:50.000]  他實際上奉王明的意思
[00:12:50.000 --> 00:12:51.000]  他實際上奉王明的意思
[00:12:51.000 --> 00:12:52.000]  他實際上奉王明的意思
[00:12:52.000 --> 00:12:53.000]  他實際上奉王明的意思
[00:12:53.000 --> 00:12:54.000]  他實際上奉王明的意思
[00:12:54.000 --> 00:12:55.000]  他實際上奉王明的意思
[00:12:55.000 --> 00:12:56.000]  他實際上奉王明的意思
[00:12:56.000 --> 00:12:57.000]  他實際上奉王明的意思
[00:12:57.000 --> 00:12:58.000]  他實際上奉王明的意思
[00:12:58.000 --> 00:12:59.000]  他實際上奉王明的意思
[00:12:59.000 --> 00:13:00.000]  他實際上奉王明的意思
[00:13:00.000 --> 00:13:01.000]  他實際上奉王明的意思
[00:13:01.000 --> 00:13:02.000]  他實際上奉王明的意思
[00:13:02.000 --> 00:13:03.000]  他實際上奉王明的意思
[00:13:03.000 --> 00:13:04.000]  他實際上奉王明的意思
[00:13:04.000 --> 00:13:05.000]  他實際上奉王明的意思
[00:13:05.000 --> 00:13:06.000]  他實際上奉王明的意思
[00:13:06.000 --> 00:13:07.000]  他實際上奉王明的意思
[00:13:07.000 --> 00:13:08.000]  他實際上奉王明的意思
[00:13:08.000 --> 00:13:09.000]  他實際上奉王明的意思
[00:13:09.000 --> 00:13:10.000]  他實際上奉王明的意思
[00:13:10.000 --> 00:13:11.000]  他實際上奉王明的意思
[00:13:11.000 --> 00:13:12.000]  他實際上奉王明的意思
[00:13:12.000 --> 00:13:13.000]  他實際上奉王明的意思
[00:13:13.000 --> 00:13:26.000]  他實際上奉王明的意思
[00:13:26.000 --> 00:13:27.000]  他實際上奉王明的意思
[00:13:27.000 --> 00:13:28.000]  他實際上奉王明的意思
[00:13:28.000 --> 00:13:29.000]  他實際上奉王明的意思
[00:13:29.000 --> 00:13:30.000]  他實際上奉王明的意思
[00:13:30.000 --> 00:13:31.000]  他實際上奉王明的意思
