
[00:00:00.000 --> 00:00:03.320]  上個禮拜跟大家講到基督徒的起落
[00:02:58.000 --> 00:03:01.800]  其實我也可以靠肉體
[00:03:01.800 --> 00:03:06.200]  若是別人想他可以靠肉體
[00:03:06.200 --> 00:03:09.640]  我更可以靠著了
[00:03:09.640 --> 00:03:12.920]  我第八天受各禮
[00:03:12.920 --> 00:03:15.240]  我是以色列族
[00:03:15.240 --> 00:03:17.720]  辯雅文支派的人
[00:03:17.720 --> 00:03:21.920]  是希伯來人所生的希伯來人
[00:03:21.920 --> 00:03:26.080]  就律法說我是法利賽人
[00:03:26.080 --> 00:03:30.400]  就熱心說我是碧伯教會的
[00:03:30.400 --> 00:03:32.880]  就律法上的義說
[00:03:32.880 --> 00:03:35.720]  我是無可接納的
[00:03:35.720 --> 00:03:40.240]  只是我先知以為與我有益的
[00:03:40.240 --> 00:03:45.600]  我現在因基督都當作有損的
[00:03:45.600 --> 00:03:47.720]  不但如此
[00:03:47.720 --> 00:03:51.760]  我也將萬事當作有損的
[00:03:51.760 --> 00:03:57.360]  因我已認識我主基督耶穌為至寶
[00:03:57.360 --> 00:04:01.280]  我為他已經凋棄萬事
[00:04:01.280 --> 00:04:03.320]  看作糞土
[00:04:03.320 --> 00:04:05.720]  為要得著基督
[00:04:05.720 --> 00:04:08.960]  並且得意在他面前
[00:04:08.960 --> 00:04:13.360]  不是有自己因律法而得的義
[00:04:13.360 --> 00:04:16.840]  乃是有信基督的義
[00:04:16.840 --> 00:04:21.160]  就是因信上帝而來的義
[00:04:21.160 --> 00:04:24.080]  使我認識基督
[00:04:24.080 --> 00:04:27.120]  曉得祂復活的大能
[00:04:27.120 --> 00:04:31.120]  並且曉得和祂一同受苦
[00:04:31.120 --> 00:04:33.240]  效法祂的死
[00:04:33.240 --> 00:04:37.960]  或者我也得以從死裡復活
[00:04:37.960 --> 00:04:41.480]  這不是說我已經得著了
[00:04:41.480 --> 00:04:43.560]  已經完全了
[00:04:43.560 --> 00:04:46.440]  我乃是竭力追求
[00:04:46.440 --> 00:04:50.360]  或者可以得著基督耶穌
[00:04:50.360 --> 00:04:54.320]  所以得著我的弟兄們
[00:04:54.320 --> 00:04:58.960]  我不是以為自己已經得著了
[00:04:58.960 --> 00:05:01.360]  我只有一件事
[00:05:01.360 --> 00:05:05.880]  就是忘記背後努力面前的
[00:05:05.880 --> 00:05:08.720]  向著標竿直跑
[00:05:08.720 --> 00:05:12.840]  要得上帝在基督耶穌裡
[00:05:12.840 --> 00:05:18.120]  從上面召我來得的獎賞
[00:05:18.120 --> 00:05:20.400]  這兩節經文很熟悉吧
[00:05:20.400 --> 00:05:22.320]  因為我們很多時候都提到
[00:05:22.320 --> 00:05:24.880]  這種保羅的決心
[00:05:24.880 --> 00:05:26.000]  只有一件事
[00:05:26.000 --> 00:05:28.200]  忘記背後努力面前
[00:05:28.200 --> 00:05:31.240]  但是今天我們將整段看的時候
[00:05:31.240 --> 00:05:33.640]  就有更深層的一個認識
[00:05:33.640 --> 00:05:35.880]  對於保羅為何這樣說
[00:05:35.880 --> 00:05:38.840]  有一個更清楚的了解
[00:05:38.840 --> 00:05:41.200]  整段十四節的經文
[00:05:41.200 --> 00:05:42.320]  它的中心點
[00:05:42.320 --> 00:05:45.920]  是保羅說他信主
[00:05:45.920 --> 00:05:49.000]  而生命改變的一個見證
[00:05:49.000 --> 00:05:51.840]  他是比較
[00:05:51.840 --> 00:05:53.320]  律法主義
[00:05:53.320 --> 00:05:54.840]  從前他自己就是這樣
[00:05:54.840 --> 00:05:57.800]  他從前以律法誇口
[00:05:57.800 --> 00:06:02.000]  他以律法主義為名堂
[00:06:02.000 --> 00:06:05.920]  去逼迫那些信基督的人
[00:06:05.920 --> 00:06:10.200]  他好像當時的法利塞人宗教分子一樣
[00:06:10.200 --> 00:06:13.680]  他們死守 虔守律法
[00:06:13.680 --> 00:06:16.480]  但是卻沒有生命的自由
[00:06:16.480 --> 00:06:19.160]  他沒有辦法能夠真正的享受
[00:06:19.160 --> 00:06:21.760]  人愛 喜樂 和平
[00:06:21.760 --> 00:06:26.800]  所以他們很苦澀的前半段的人生
[00:06:26.800 --> 00:06:28.840]  但是比較在後面
[00:06:28.840 --> 00:06:31.000]  保羅因為信了主之後
[00:06:31.000 --> 00:06:34.480]  明白神的愛和祂的恩典
[00:06:34.480 --> 00:06:35.800]  所以他知道
[00:06:35.800 --> 00:06:38.840]  因著信基督就稱為異律
[00:06:38.840 --> 00:06:40.200]  白白蒙恩
[00:06:40.200 --> 00:06:42.720]  得著神自己的厚愛
[00:06:42.720 --> 00:06:44.880]  所以他的生命就改變
[00:06:44.880 --> 00:06:48.360]  因著這位耶穌基督從死裏復活
[00:06:48.360 --> 00:06:50.360]  帶給他一個新的生命
[00:06:50.360 --> 00:06:53.360]  過往在律法當中是苦的
[00:06:53.360 --> 00:06:57.480]  但是現在靠著在神基督裏面的恩典
[00:06:57.480 --> 00:07:00.760]  就能夠帶來喜樂的原因
[00:07:00.760 --> 00:07:05.120]  所以這段經文一朝十四節可以告訴我們
[00:07:05.120 --> 00:07:09.960]  原來任何人嘗試在神設計的救恩
[00:07:09.960 --> 00:07:13.240]  就是所有一切神的豐盛
[00:07:13.240 --> 00:07:14.800]  都在基督耶穌裏面
[00:07:14.800 --> 00:07:17.560]  如果在這個救恩以外
[00:07:17.560 --> 00:07:20.000]  企圖用任何人的方法
[00:07:20.000 --> 00:07:22.040]  無論任何宗教的方法
[00:07:22.040 --> 00:07:23.520]  手行為的方法
[00:07:23.520 --> 00:07:25.560]  行善的方法等等這些
[00:07:25.560 --> 00:07:28.360]  加上去成為一個條件
[00:07:28.360 --> 00:07:32.240]  都沒有辦法能夠在上帝面前站立得穩
[00:07:32.240 --> 00:07:34.240]  因為都是靠自己
[00:07:34.240 --> 00:07:36.040]  也不能夠得到神的喜悅
[00:07:36.040 --> 00:07:40.720]  因為神叫一切的豐盛都有形有體在基督裏面
[00:07:40.720 --> 00:07:44.920]  就是基督為我們死而復活的這個救恩裏面
[00:07:44.920 --> 00:07:47.360]  所以企圖用任何方法
[00:07:47.360 --> 00:07:54.160]  都沒有辦法能夠得到真正在信耶穌這個救恩裏面
[00:07:54.160 --> 00:07:56.680]  真正的自由和喜樂
[00:07:56.680 --> 00:08:01.760]  這段經文的中心是要帶出這樣很寶貴的訊息
[00:08:01.760 --> 00:08:03.360]  所以今天很簡單
[00:08:03.360 --> 00:08:05.680]  我用兩方面和大家看看
[00:08:05.680 --> 00:08:08.480]  這就是我今天講到的大綱
[00:08:08.480 --> 00:08:10.120]  第一
[00:08:10.120 --> 00:08:12.800]  我們在基督裏面的喜樂是甚麼呢
[00:08:12.800 --> 00:08:16.440]  就是全賴救主的恩典
[00:08:16.440 --> 00:08:19.560]  脫離律法主義
[00:08:19.560 --> 00:08:27.440]  這是頭上半段保羅在他的陳述裏面一個很重要的重點
[00:08:27.440 --> 00:08:29.320]  所以基督徒有甚麼喜樂
[00:08:29.320 --> 00:08:33.520]  基督徒的喜樂的原因就是我們全賴救主的恩典
[00:08:33.520 --> 00:08:35.520]  脫離律法主義
[00:08:35.520 --> 00:08:36.640]  第二個
[00:08:36.640 --> 00:08:42.080]  基督徒的喜樂就是回應救主的恩典
[00:08:42.080 --> 00:08:44.760]  拒絕放縱的心態
[00:08:44.760 --> 00:08:47.760]  這兩個可以說是一個很重要的
[00:08:47.760 --> 00:08:50.040]  基督徒平衡的真理
[00:08:50.040 --> 00:08:56.120]  也是基督徒一個很平衡的生活和生命成長的藍圖
[00:08:56.120 --> 00:08:58.520]  缺一不可
[00:08:58.520 --> 00:09:01.640]  所以基督徒的喜樂
[00:09:01.640 --> 00:09:03.920]  我們先來看第一方面
[00:09:03.920 --> 00:09:08.440]  就是全賴救主的恩典
[00:09:08.440 --> 00:09:12.040]  拒絕脫離律法的主義
[00:09:12.040 --> 00:09:14.920]  我們看看頭三節經再讀一次
[00:09:14.920 --> 00:09:16.400]  我們重申再讀一次
[00:09:16.400 --> 00:09:17.200]  弟兄們
[00:09:17.200 --> 00:09:19.280]  我還有話說
[00:09:19.280 --> 00:09:22.080]  你們要靠主喜樂
[00:09:22.080 --> 00:09:24.960]  我把這話再捨給你們
[00:09:24.960 --> 00:09:27.000]  於我並不為難
[00:09:27.000 --> 00:09:29.760]  於你們卻是妥當
[00:09:29.760 --> 00:09:32.000]  應當防備犬類
[00:09:32.000 --> 00:09:33.520]  防備作惡的
[00:09:33.520 --> 00:09:36.600]  防備妄自行割的
[00:09:36.600 --> 00:09:39.920]  因為真受割禮的
[00:09:39.920 --> 00:09:43.560]  乃是我們以上帝的靈敬拜
[00:09:43.560 --> 00:09:45.680]  在基督耶穌裡誇口
[00:09:45.680 --> 00:09:48.160]  不靠著肉體的
[00:09:48.160 --> 00:09:49.920]  不靠著肉體的意思就是說
[00:09:49.920 --> 00:09:52.000]  他是靠著一些他自己的行為
[00:09:52.000 --> 00:09:53.360]  靠著他的肉體
[00:09:53.360 --> 00:09:54.720]  不是從神而來的
[00:09:54.720 --> 00:09:56.280]  靠著天然的肉體
[00:09:56.280 --> 00:09:57.920]  前面提到妄自行割
[00:09:57.920 --> 00:09:59.680]  就是他用割禮
[00:09:59.680 --> 00:10:02.160]  這個是宗教的形式
[00:10:02.160 --> 00:10:06.520]  來企圖想得到神的喜悅
[00:10:06.520 --> 00:10:08.760]  以致能夠得救
[00:10:08.760 --> 00:10:09.840]  在這裡給我們看
[00:10:09.840 --> 00:10:11.280]  基督徒的喜樂
[00:10:11.280 --> 00:10:13.600]  是全賴救主恩典
[00:10:13.600 --> 00:10:15.600]  脫離律法主義
[00:10:15.600 --> 00:10:16.680]  所以問題就是
[00:10:16.680 --> 00:10:18.880]  保羅這幾節經文一直讀的時候
[00:10:18.880 --> 00:10:20.680]  都是提到一種
[00:10:20.680 --> 00:10:24.280]  律法主義它以前的錯誤
[00:10:24.280 --> 00:10:25.840]  先講一講律法主義
[00:10:25.840 --> 00:10:28.160]  和行神的律法
[00:10:28.160 --> 00:10:30.160]  遵行神的律法是不同的
[00:10:30.160 --> 00:10:32.240]  律法主義的意思就是說
[00:10:32.240 --> 00:10:35.440]  它是基本上帶著一些
[00:10:35.440 --> 00:10:37.560]  自我中心的動機
[00:10:37.560 --> 00:10:39.720]  或者甚至是不良的動機
[00:10:39.720 --> 00:10:41.080]  因為它自大
[00:10:41.080 --> 00:10:42.960]  因為它自然
[00:10:42.960 --> 00:10:48.320]  企圖用一些自有的行為力量
[00:10:48.320 --> 00:10:52.600]  去滿足到律法的標準
[00:10:52.600 --> 00:10:53.520]  不僅如此
[00:10:53.520 --> 00:10:56.200]  最糟糕的就是它用律法的標準
[00:10:56.200 --> 00:10:58.880]  去定別人的罪
[00:10:58.880 --> 00:11:01.280]  所以這個時候
[00:11:01.280 --> 00:11:03.320]  定別人的罪
[00:11:03.320 --> 00:11:04.320]  高舉妒忌
[00:11:04.320 --> 00:11:06.960]  甚至有時候成為了從中取利
[00:11:06.960 --> 00:11:08.120]  弄權
[00:11:08.120 --> 00:11:09.720]  或者去排斥他人
[00:11:09.720 --> 00:11:11.120]  審判別人
[00:11:11.120 --> 00:11:13.000]  排斥異己一種的情況
[00:11:13.000 --> 00:11:16.080]  這種其實就是一種罪惡
[00:11:16.080 --> 00:11:17.440]  所以我們看到
[00:11:17.440 --> 00:11:18.640]  第一個
[00:11:18.640 --> 00:11:20.120]  律法主義
[00:11:20.120 --> 00:11:22.240]  它不是說遵行神的律法
[00:11:22.240 --> 00:11:24.640]  它是變成一種歪曲了的
[00:11:24.640 --> 00:11:30.080]  對律法是成為一種的
[00:11:30.080 --> 00:11:32.200]  控制自己控制別人
[00:11:32.200 --> 00:11:34.840]  成為一種宗教的外表
[00:11:34.840 --> 00:11:36.440]  所以第一個我們看到
[00:11:36.440 --> 00:11:38.160]  律法主義第一個危險
[00:11:38.160 --> 00:11:41.160]  就是假務為善
[00:11:41.160 --> 00:11:45.680]  內心和行為卻是惡的
[00:11:45.680 --> 00:11:48.640]  就是說外表好像很好的
[00:11:48.640 --> 00:11:50.880]  很守足那些宗教的儀式
[00:11:50.880 --> 00:11:54.520]  但是內心卻是惡的
[00:11:54.520 --> 00:11:57.600]  就是說他可能是邪惡的
[00:11:57.600 --> 00:11:58.360]  貪心的
[00:11:58.360 --> 00:12:02.720]  或者是恨惡人的等等等等
[00:12:02.720 --> 00:12:05.200]  外表和內心是不同的
[00:12:05.200 --> 00:12:06.760]  外表好像很好
[00:12:06.760 --> 00:12:09.640]  這叫做假務為善
[00:12:09.640 --> 00:12:12.440]  所以我們看到保羅為什麼會提到
[00:12:12.440 --> 00:12:15.000]  當防備犬類
[00:12:15.000 --> 00:12:17.240]  防備作惡的
[00:12:17.240 --> 00:12:19.600]  所以這裡他提到這個犬類
[00:12:19.600 --> 00:12:26.400]  意思就是那些狗是闖進來的
[00:12:26.400 --> 00:12:29.680]  然後去咬傷人
[00:12:29.680 --> 00:12:31.520]  做一些不好的事情
[00:12:31.520 --> 00:12:34.120]  而且他還說他是偷偷引進的
[00:12:34.120 --> 00:12:36.400]  他外表好像
[00:12:36.400 --> 00:12:41.200]  實際偷偷引進那些惡那裡
[00:12:41.200 --> 00:12:44.240]  偷偷就是說他外表好像很好的
[00:12:44.240 --> 00:12:46.720]  很宗教儀式那樣
[00:12:46.720 --> 00:12:52.560]  但是內心卻是偷偷引進了那些律法的控制人
[00:12:52.560 --> 00:12:56.280]  要你行割禮才有機會得救
[00:12:56.280 --> 00:12:58.200]  高舉肉體
[00:12:58.200 --> 00:12:59.560]  牢籠別人
[00:12:59.560 --> 00:13:01.600]  甚至在當中去做欺騙
[00:13:01.600 --> 00:13:03.400]  或者是一些從中得利的事情
[00:13:03.400 --> 00:13:06.840]  這個當時就是第一世紀
[00:13:06.840 --> 00:13:10.120]  這些法理錯人時常有的情況
[00:13:10.120 --> 00:13:14.520]  所以耶穌基督在地上的時候
[00:13:14.520 --> 00:13:19.320]  時常都去斥責這些假冒為善的
[00:13:19.320 --> 00:13:22.960]  這些宗教的領袖
[00:13:22.960 --> 00:13:25.440]  或者是法理錯人
[00:13:25.440 --> 00:13:28.840]  他們外表進行很多律法
[00:13:28.840 --> 00:13:30.400]  要守很多很多律法
[00:13:30.400 --> 00:13:32.960]  誰守不到就說那個人
[00:13:32.960 --> 00:13:36.360]  耶穌都讓他來斥責
[00:13:36.360 --> 00:13:42.880]  他的門徒讓他們去恥笑他們
[00:13:42.880 --> 00:13:44.160]  都不守律法的
[00:13:44.160 --> 00:13:46.640]  你看看我們
[00:13:46.640 --> 00:13:48.280]  但是我們看到最後
[00:13:48.280 --> 00:13:50.720]  他們就來殺害了主耶穌
[00:13:50.720 --> 00:13:53.520]  他們就是來逼迫那些良善的人
[00:13:53.520 --> 00:13:57.560]  他們就被耶穌揭發他們內心那種的
[00:13:57.560 --> 00:14:00.120]  惡毒那些的不好
[00:14:00.120 --> 00:14:03.680]  裡面的罪惡
[00:14:03.680 --> 00:14:07.360]  所以這個就是第一個律法主義的危險
[00:14:07.360 --> 00:14:08.200]  想一想
[00:14:08.200 --> 00:14:10.080]  如果我們慢慢追求
[00:14:10.080 --> 00:14:13.320]  只是有一些宗教的外表的行為
[00:14:13.320 --> 00:14:16.360]  但是內心卻沒有真實的良善
[00:14:16.360 --> 00:14:19.120]  聖潔
[00:14:19.120 --> 00:14:19.680]  溫柔
[00:14:19.680 --> 00:14:22.040]  慈愛
[00:14:22.040 --> 00:14:24.200]  外表有很多規條
[00:14:24.200 --> 00:14:26.960]  有很多事情我們好像做足了
[00:14:26.960 --> 00:14:29.720]  但是裡面的生命卻不是真實的
[00:14:29.720 --> 00:14:30.880]  有這些情況
[00:14:30.880 --> 00:14:36.280]  這個我們需要時常都求主幫助我們去檢討
[00:14:36.280 --> 00:14:39.600]  因為神體的不是外表
[00:14:39.600 --> 00:14:44.560]  神體的是我們內裡的誠實和真實的生命
[00:14:44.560 --> 00:14:48.840]  因為外表可能有時候人會誤解的
[00:14:48.840 --> 00:14:51.040]  就是說為什麼這麼不屬靈
[00:14:51.040 --> 00:14:53.440]  但是其實他內心可能是有一個原因
[00:14:53.440 --> 00:14:54.880]  一個動機去做一些事情
[00:14:54.880 --> 00:14:58.640]  好像當時大衛為了迎接若桂
[00:14:58.640 --> 00:15:00.640]  告訴他的太太米甲
[00:15:00.640 --> 00:15:01.800]  或者甚至周圍的人說
[00:15:01.800 --> 00:15:02.800]  他為什麼這樣
[00:15:02.800 --> 00:15:05.680]  不像皇帝應該有的舉動
[00:15:05.680 --> 00:15:09.240]  但是其實他內心是為了自卑在神的面前
[00:15:09.240 --> 00:15:10.400]  他來到跳舞
[00:15:10.400 --> 00:15:12.560]  甚至穿一些平凡的衣服
[00:15:12.560 --> 00:15:15.960]  因為他表示自己的謙卑
[00:15:15.960 --> 00:15:17.760]  表示他對神的敬畏
[00:15:17.760 --> 00:15:20.920]  所以外表有很多時候可能會被人很容易的
[00:15:20.920 --> 00:15:22.560]  以為為什麼這樣
[00:15:22.560 --> 00:15:26.600]  或者基督徒都好像不太守規矩等等
[00:15:26.600 --> 00:15:29.800]  當然真的不守規矩那些是不對的
[00:15:29.800 --> 00:15:33.440]  但是我們很容易就是從外表去定別人
[00:15:33.440 --> 00:15:34.480]  究竟對還是不對
[00:15:34.480 --> 00:15:41.440]  從外表去看究竟這件事是不是神喜歡還是不喜歡
[00:15:41.440 --> 00:15:45.440]  其實神真正的喜歡在裡面
[00:15:45.440 --> 00:15:49.840]  所以這個當然有之於內就會怎樣
[00:15:49.840 --> 00:15:51.680]  凝之於外這是最好的
[00:15:51.680 --> 00:15:54.400]  但是如果你只是著重外表
[00:15:54.400 --> 00:15:56.280]  但是沒有著重內心
[00:15:56.280 --> 00:16:01.680]  這個就是很容易墮入這種律法主義的情況
[00:16:01.680 --> 00:16:04.160]  這是一個危機
[00:16:04.160 --> 00:16:09.600]  我們基督徒有時候不知不覺都會有這個危機
[00:16:09.600 --> 00:16:11.040]  但是我們求神幫助我們
[00:16:11.040 --> 00:16:16.040]  我們追求的就是真正的活在上帝的面前
[00:16:16.040 --> 00:16:17.840]  因為神監察我們的內心
[00:16:17.840 --> 00:16:20.200]  這個是最最重要的
[00:16:20.200 --> 00:16:24.160]  第二我們看到律法主義第二個危險是什麼呢
[00:16:24.160 --> 00:16:30.600]  就是他企圖用自己的努力去達到上帝的標準
[00:16:30.600 --> 00:16:33.560]  但是又覺得戰戰兢兢
[00:16:33.560 --> 00:16:36.240]  因為很難去達到神的標準
[00:16:36.240 --> 00:16:38.920]  用自己的方法怎樣去達到神的標準呢
[00:16:38.920 --> 00:16:42.480]  所以這樣來過宗教生活
[00:16:42.480 --> 00:16:47.040]  做基督徒或者信其他宗教很多時候都是這樣
[00:16:47.040 --> 00:16:49.880]  就是他沒有一種內心真正的安全感
[00:16:49.880 --> 00:16:52.120]  因為他企圖用自己的方法
[00:16:52.120 --> 00:16:54.160]  又做得不好又做得不對
[00:16:54.160 --> 00:16:55.480]  那我又不行了
[00:16:55.480 --> 00:17:01.240]  又要怎樣孝敬念佛捐錢做善行補償
[00:17:01.240 --> 00:17:04.160]  以基督徒來說我們就可能說
[00:17:04.160 --> 00:17:06.280]  我們怎樣能夠做得完全呢
[00:17:06.280 --> 00:17:08.200]  神喜歡我們更加完美
[00:17:08.200 --> 00:17:09.520]  應該很好的
[00:17:09.520 --> 00:17:11.520]  但是我又覺得自己做得不夠好
[00:17:11.520 --> 00:17:15.160]  如果是這樣經常都落在這種膽戰心驚
[00:17:15.160 --> 00:17:16.240]  沒有安全感
[00:17:16.240 --> 00:17:18.680]  那一定不會有起落
[00:17:18.680 --> 00:17:20.560]  所以保羅在第四節
[00:17:20.560 --> 00:17:21.600]  他也這樣說
[00:17:21.600 --> 00:17:23.880]  我們再看看這三節經文
[00:17:23.880 --> 00:17:24.920]  四節到六節
[00:17:24.920 --> 00:17:25.600]  請讀一下
[00:17:25.600 --> 00:17:29.120]  他說其實我也可以靠肉體
[00:17:29.120 --> 00:17:32.680]  若是別人想他可以靠肉體
[00:17:32.680 --> 00:17:35.360]  我更可以靠著了
[00:17:35.360 --> 00:17:37.440]  我第八天受割禮
[00:17:37.440 --> 00:17:40.800]  我是以色列族變雅敏支派的人
[00:17:40.800 --> 00:17:43.600]  是希伯來人所生的希伯來人
[00:17:43.600 --> 00:17:46.560]  就律法說我是法利賽人
[00:17:46.560 --> 00:17:50.240]  就熱心說我是碧伯教會的
[00:17:50.240 --> 00:17:52.320]  就律法上的易說
[00:17:52.320 --> 00:17:54.040]  我是無可指責的
[00:17:54.040 --> 00:17:56.040]  是不是真的無可指責
[00:17:56.040 --> 00:17:57.840]  當然不是
[00:17:57.840 --> 00:18:01.400]  保羅覺得自己已經盡他所能
[00:18:01.400 --> 00:18:04.880]  他靠著他的肉體
[00:18:04.880 --> 00:18:06.120]  行足了律法
[00:18:06.120 --> 00:18:07.560]  第八天就受割禮
[00:18:07.560 --> 00:18:10.360]  而且還有一個優越的條件
[00:18:10.360 --> 00:18:13.320]  就是他生來就是純希伯來人
[00:18:13.320 --> 00:18:14.800]  所以完全沒有雜質
[00:18:14.800 --> 00:18:16.920]  當時那些希伯來人
[00:18:16.920 --> 00:18:21.080]  猶太人和那些薩馬利亞人是有分開的
[00:18:21.080 --> 00:18:21.640]  為什麼呢
[00:18:21.640 --> 00:18:23.360]  因為覺得他們是雜種
[00:18:23.360 --> 00:18:25.200]  不是純種
[00:18:25.200 --> 00:18:29.120]  所以我們看到這裡有一本書
[00:18:29.120 --> 00:18:33.000]  我只可以用英文複製出來
[00:18:33.000 --> 00:18:34.760]  挺有意思的
[00:18:34.760 --> 00:18:37.480]  保羅要拿獎要拿很多個獎
[00:18:37.480 --> 00:18:40.040]  這個就是保羅的Trophy War
[00:18:40.040 --> 00:18:44.160]  就是他有什麼獎牌獎杯
[00:18:44.160 --> 00:18:45.360]  第一個獎
[00:18:45.360 --> 00:18:49.120]  就是他說他是守足律法的
[00:18:49.120 --> 00:18:50.720]  或者他是純以色列人
[00:18:50.720 --> 00:18:52.040]  受了割禮
[00:18:52.040 --> 00:18:55.400]  然後他是法利賽人
[00:18:55.400 --> 00:18:58.160]  他是希伯來人所生的希伯來人
[00:18:58.160 --> 00:18:59.840]  就律法的義來說
[00:18:59.840 --> 00:19:02.560]  他已經是守律法
[00:19:02.560 --> 00:19:06.200]  他說他是無可指責的
[00:19:06.200 --> 00:19:08.840]  所以將剛才我讀的經文用的圖案
[00:19:08.840 --> 00:19:11.840]  提出保羅可以展示他的Quality
[00:19:11.840 --> 00:19:13.720]  可以展示他的Trophies
[00:19:13.720 --> 00:19:15.680]  可以展示一下
[00:19:15.680 --> 00:19:20.560]  你看看我有多少條件
[00:19:20.560 --> 00:19:23.640]  但是保羅在這裡他重新反省之後
[00:19:23.640 --> 00:19:25.040]  他得到神的恩典之後
[00:19:25.040 --> 00:19:26.960]  他就發覺原來這些一切
[00:19:26.960 --> 00:19:30.040]  他說都是糞圖
[00:19:30.040 --> 00:19:32.520]  都是沒有意思的
[00:19:32.520 --> 00:19:34.280]  都是完全的在神面前
[00:19:34.280 --> 00:19:36.120]  沒有能夠站立的
[00:19:36.120 --> 00:19:38.720]  因為他所有東西都是靠自己
[00:19:38.720 --> 00:19:40.840]  靠宗教的熱忱
[00:19:40.840 --> 00:19:43.480]  但是對於神的愛和救恩
[00:19:43.480 --> 00:19:46.200]  卻是遠遠的未能夠明白
[00:19:46.200 --> 00:19:47.640]  所以他活在一種沒有安全感
[00:19:47.640 --> 00:19:50.040]  所以當時有一點點威脅
[00:19:50.040 --> 00:19:51.120]  有威脅來的
[00:19:51.120 --> 00:19:52.480]  因為你記得嗎
[00:19:52.480 --> 00:19:54.480]  那些基督徒開始興旺
[00:19:54.480 --> 00:19:57.640]  他覺得這些人不守律法的
[00:19:57.640 --> 00:19:59.440]  結果他就逼迫教會
[00:19:59.440 --> 00:20:01.880]  逼完又再逼
[00:20:01.880 --> 00:20:04.320]  最後殺了誰?
[00:20:04.320 --> 00:20:09.600]  殺了誰?
[00:20:09.600 --> 00:20:14.160]  保羅 怎麼會殺了耶穌?
