
[00:00:00.000 --> 00:00:02.360]  各位頂主妹 主奈平安
[00:03:22.120 --> 00:03:25.040]  至少我們不會誤闖地雷都不知道
[00:03:25.040 --> 00:03:26.440]  他們又想想
[00:03:26.440 --> 00:03:27.440]  也是啊
[00:03:27.440 --> 00:03:30.480]  於是決定去找這班文士釋法
[00:03:30.480 --> 00:03:32.400]  於是他們上報了問題
[00:03:32.400 --> 00:03:34.240]  等候釋法的結果
[00:03:34.240 --> 00:03:35.440]  不久
[00:03:35.440 --> 00:03:37.160]  文士終於出現
[00:03:37.160 --> 00:03:38.120]  就回應了
[00:03:38.120 --> 00:03:42.800]  現在頒布第四條的誡命釋法內容的細則
[00:03:42.800 --> 00:03:44.320]  當守安息日
[00:03:44.320 --> 00:03:46.080]  什麼工作都不可以做
[00:03:46.080 --> 00:03:48.120]  不可以做的工作包括
[00:03:48.240 --> 00:03:50.480]  例如煮飯、洗澡、洗衣服
[00:03:50.480 --> 00:03:51.720]  都當然不可以
[00:03:51.720 --> 00:03:53.400]  一些特殊的工作
[00:03:53.400 --> 00:03:57.720]  如果涉及失去金錢財產生命都可以做
[00:03:57.720 --> 00:04:00.600]  不過做的時候要小心一點
[00:04:00.600 --> 00:04:02.720]  盡量做少一點
[00:04:02.720 --> 00:04:03.320]  好
[00:04:03.320 --> 00:04:05.560]  釋法內容頒布完畢
[00:04:05.560 --> 00:04:09.200]  阿德聽完之後仍然覺得很不明白
[00:04:09.200 --> 00:04:10.120]  他就問
[00:04:10.120 --> 00:04:10.840]  老師
[00:04:10.840 --> 00:04:12.080]  我是一個醫生
[00:04:12.080 --> 00:04:15.880]  怎樣才叫做盡量做少一點呢
[00:04:15.880 --> 00:04:17.880]  文士想一想就說
[00:04:18.240 --> 00:04:18.960]  這樣吧
[00:04:18.960 --> 00:04:20.640]  你保住他的命
[00:04:20.640 --> 00:04:22.000]  第二天才治好他
[00:04:22.000 --> 00:04:24.360]  阿明又問
[00:04:24.360 --> 00:04:25.440]  老師
[00:04:25.440 --> 00:04:26.800]  我家的牛
[00:04:26.800 --> 00:04:28.840]  如果掉進溝渠裡
[00:04:28.840 --> 00:04:31.120]  我應不應該立刻救他呢
[00:04:31.120 --> 00:04:33.280]  但是如果我第二天才救他
[00:04:33.280 --> 00:04:36.120]  可能他會死在渠裡
[00:04:36.120 --> 00:04:38.640]  文士又想了一想就說
[00:04:38.640 --> 00:04:39.440]  這樣嗎
[00:04:39.440 --> 00:04:40.840]  那你立刻救他吧
[00:04:40.840 --> 00:04:45.640]  阿德這個醫生又想了解多一點就問
[00:04:46.640 --> 00:04:48.880]  寫藥方算不算是工作呢
[00:04:48.880 --> 00:04:50.480]  文士就說
[00:04:50.480 --> 00:04:53.720]  寫超過兩個字當然是工作
[00:04:53.720 --> 00:04:55.080]  阿德就說
[00:04:55.080 --> 00:04:55.600]  不行
[00:04:55.600 --> 00:04:58.600]  有些病不可以兩個字就搞定了
[00:04:58.600 --> 00:05:00.480]  藥方要寫很多藥
[00:05:00.480 --> 00:05:02.480]  於是文士就回應
[00:05:02.480 --> 00:05:03.880]  這樣吧
[00:05:03.880 --> 00:05:06.200]  一板紙不可以寫兩個字
[00:05:06.200 --> 00:05:08.040]  你看第二板紙再寫吧
[00:05:08.040 --> 00:05:10.720]  總之一板紙不可以超過兩個字
[00:05:10.720 --> 00:05:14.160]  故事講到這裡
[00:05:14.520 --> 00:05:17.160]  見到大家都發出會心微笑
[00:05:17.160 --> 00:05:17.800]  都覺得
[00:05:17.800 --> 00:05:19.560]  嘩 為什麼會這樣呢
[00:05:19.560 --> 00:05:21.760]  這群人在想事情
[00:05:21.760 --> 00:05:24.440]  難怪昔日耶穌
[00:05:24.440 --> 00:05:27.040]  都會經常責備這群文士
[00:05:27.040 --> 00:05:28.520]  和法理錯的人
[00:05:28.520 --> 00:05:32.000]  今天我們剛剛看的這段經文
[00:05:32.000 --> 00:05:33.480]  耶穌要處理的問題
[00:05:33.480 --> 00:05:34.680]  和這個故事
[00:05:34.680 --> 00:05:36.080]  都是相似
[00:05:36.080 --> 00:05:37.920]  都是有關安息日
[00:05:37.920 --> 00:05:42.400]  也讓我們今天藉著這段經文
[00:05:42.560 --> 00:05:47.200]  去重新尋找其實安息日真正的意義在哪裡
[00:05:47.200 --> 00:05:49.200]  我們一起祈禱吧
[00:05:49.200 --> 00:05:51.680]  祈天上的父
[00:05:51.680 --> 00:05:53.640]  我們感謝祢
[00:05:53.640 --> 00:05:56.400]  因為祢賜下一個日子
[00:05:56.400 --> 00:05:57.840]  一個安息日給我們
[00:05:57.840 --> 00:06:00.360]  可以讓我們休息
[00:06:00.360 --> 00:06:02.400]  讓我們在這一天認識祢
[00:06:02.400 --> 00:06:03.480]  去親近祢
[00:06:03.480 --> 00:06:05.160]  主啊
[00:06:05.160 --> 00:06:07.840]  但是我們人真的有智慧
[00:06:07.840 --> 00:06:11.320]  過去歷史真的有很多不同的事情發生
[00:06:11.520 --> 00:06:13.240]  讓我們有時候會迷失
[00:06:13.240 --> 00:06:15.280]  有時候會不明白
[00:06:15.280 --> 00:06:20.080]  甚至乎去歪曲了祢給我們的心意
[00:06:20.080 --> 00:06:24.600]  願我們真的去重尋神祢所賜給我們
[00:06:24.600 --> 00:06:25.920]  這麼好的福祿
[00:06:25.920 --> 00:06:30.760]  願我們當中得著享受祢所賜的福
[00:06:30.760 --> 00:06:33.280]  多謝祢聽我們的祈禱
[00:06:33.280 --> 00:06:35.160]  奉教主耶穌的聖名祈求
[00:06:35.160 --> 00:06:36.480]  阿門
[00:06:38.240 --> 00:06:42.240]  我們先看看這段經文再了解多一點
[00:06:42.240 --> 00:06:45.280]  這件事我們在《路加福音》看到
[00:06:45.280 --> 00:06:49.720]  也只是《路加福音》才有記載這件事情
[00:06:49.720 --> 00:06:51.920]  地點是發生在會堂
[00:06:51.920 --> 00:06:53.600]  時間是安息日
[00:06:53.600 --> 00:06:56.120]  這件事其實我們看了幾節
[00:06:56.120 --> 00:06:56.960]  不是很長
[00:06:56.960 --> 00:07:00.640]  但是它給了很多啟示和亮光給我們
[00:07:00.640 --> 00:07:02.480]  首先我們看到
[00:07:02.480 --> 00:07:05.600]  耶穌進到會堂裡面教訓人的時候
[00:07:06.000 --> 00:07:09.400]  祂在當中看到這個彎腰的婦人
[00:07:09.400 --> 00:07:12.120]  主耶穌一向都是這樣
[00:07:12.120 --> 00:07:14.280]  很容易就在人群裡面
[00:07:14.280 --> 00:07:18.280]  一眼就找到一些最迫切、最需要祂的人
[00:07:18.280 --> 00:07:20.160]  而這個婦人
[00:07:20.160 --> 00:07:22.720]  也在這件事件的中心
[00:07:22.720 --> 00:07:26.000]  《路加福音》說祂是一個腰彎
[00:07:26.000 --> 00:07:29.560]  這個詞語在原文裡面
[00:07:29.560 --> 00:07:31.640]  其實也是一個醫學的名詞
[00:07:31.640 --> 00:07:33.920]  大家都知道《路加福音》
[00:07:33.920 --> 00:07:36.400]  也是一位醫生、一位作者
[00:07:36.400 --> 00:07:39.520]  經文中形容祂的腰彎是怎樣的呢?
[00:07:39.520 --> 00:07:42.760]  形容祂是一點也直不起來
[00:07:42.760 --> 00:07:46.280]  所以如果我們可以想像到
[00:07:46.280 --> 00:07:50.000]  如果這個婦人在我們面前的話
[00:07:50.000 --> 00:07:53.760]  你會看到一個彎到幾乎沒有辦法
[00:07:53.760 --> 00:07:56.840]  把頭抬起來的一個女人
[00:07:56.840 --> 00:07:59.240]  當我們看到她的時候
[00:07:59.240 --> 00:08:01.240]  她可能見不到我們
[00:08:01.240 --> 00:08:03.720]  因為她沒有辦法抬高她雙眼
[00:08:03.720 --> 00:08:05.040]  來看著我們
[00:08:05.040 --> 00:08:07.760]  因為她的腰彎得太厲害
[00:08:07.760 --> 00:08:11.400]  眼睛、她的雙眼只能夠看著地上
[00:08:11.400 --> 00:08:14.960]  經文形容祂是被鬼附著
[00:08:14.960 --> 00:08:17.920]  不過你再看下去第十六節
[00:08:17.920 --> 00:08:20.120]  其實耶穌也親自說明
[00:08:20.120 --> 00:08:22.800]  祂說:本是亞伯拉罕的
[00:08:22.800 --> 00:08:24.800]  這個女人本是亞伯拉罕的後裔
[00:08:24.800 --> 00:08:27.480]  被撒旦捆綁了十八年
[00:08:27.480 --> 00:08:31.440]  不當在安息日解開他的捆綁
[00:08:32.640 --> 00:08:36.080]  原來導致她生病的是一個邪靈
[00:08:36.080 --> 00:08:40.600]  所以表面看來根據作者這位路加醫生所說
[00:08:40.600 --> 00:08:43.440]  她患的是一個腰彎的病
[00:08:43.440 --> 00:08:46.520]  沒有辦法把腰伸直起來
[00:08:46.520 --> 00:08:49.160]  但是全能的主耶穌
[00:08:49.160 --> 00:08:52.800]  確實看得出她是被撒旦所捆綁
[00:08:52.800 --> 00:08:57.680]  於是耶穌對她說:女人脫離這病了
[00:08:57.680 --> 00:08:59.720]  主稱她為女人
[00:08:59.840 --> 00:09:03.480]  現在我們看起來好像很冷酷
[00:09:03.480 --> 00:09:05.240]  叫她女人
[00:09:05.240 --> 00:09:08.280]  但當然實情並非如此
[00:09:08.280 --> 00:09:11.760]  因為這可能與我們在翻譯和文化上
[00:09:11.760 --> 00:09:15.000]  如果今天要找一些比較接近的
[00:09:15.000 --> 00:09:17.400]  我想可能叫做女士
[00:09:17.400 --> 00:09:21.160]  而且她的語氣應該是溫柔和有禮貌的
[00:09:21.160 --> 00:09:23.680]  她的手靠著祂
[00:09:23.680 --> 00:09:26.040]  祂就立即康復
[00:09:26.040 --> 00:09:27.840]  腰立即伸直
[00:09:28.080 --> 00:09:30.520]  就立即把榮耀歸給神
[00:09:30.520 --> 00:09:33.080]  這個婦人被撒旦捆綁
[00:09:33.080 --> 00:09:35.200]  耶穌只用一句話
[00:09:35.200 --> 00:09:36.560]  一次的捉摸
[00:09:36.560 --> 00:09:38.480]  她就得著釋放
[00:09:38.480 --> 00:09:41.000]  由此我們看到耶穌的能力
[00:09:41.000 --> 00:09:42.520]  真是很大的
[00:09:42.520 --> 00:09:44.600]  必定是勝過撒旦
[00:09:44.600 --> 00:09:46.560]  撒旦捆綁了這個婦女
[00:09:46.560 --> 00:09:48.040]  她自己沒有辦法掙脫
[00:09:48.040 --> 00:09:49.120]  這麼多年來
[00:09:49.120 --> 00:09:51.880]  更加沒有人能夠幫助她
[00:09:51.880 --> 00:09:53.680]  但是耶穌基督來到
[00:09:53.680 --> 00:09:55.080]  就釋放了她
[00:09:55.080 --> 00:09:57.800]  為她斷開魔鬼的鎖鏈
[00:09:58.040 --> 00:09:59.480]  從撒旦手中
[00:09:59.480 --> 00:10:03.400]  挽回這位受了十八年痛苦的婦人
[00:10:03.400 --> 00:10:06.200]  但是我們看到經文
[00:10:06.200 --> 00:10:08.680]  好像不是每個人都這麼歡喜
[00:10:08.680 --> 00:10:11.240]  我們看到一個叫做管會堂的
[00:10:11.240 --> 00:10:12.480]  是什麼反應
[00:10:12.480 --> 00:10:13.920]  他大為震怒
[00:10:13.920 --> 00:10:15.720]  聖經說他是氣憤憤的
[00:10:15.720 --> 00:10:18.000]  他是一個管會堂的
[00:10:18.000 --> 00:10:21.720]  是一個獻身於敬拜神的侍奉的人
[00:10:21.720 --> 00:10:24.720]  應該是一位宗教領袖
[00:10:24.720 --> 00:10:26.720]  竟然憤怒
[00:10:26.720 --> 00:10:27.960]  為什麼呢?
[00:10:28.200 --> 00:10:29.480]  他憤怒什麼呢?
[00:10:29.480 --> 00:10:30.840]  竟然憤怒一個
[00:10:30.840 --> 00:10:32.840]  剛剛在會堂裏面
[00:10:32.840 --> 00:10:35.640]  可以十八年來受了痛苦
[00:10:35.640 --> 00:10:37.960]  現在康復的一個婦女
[00:10:37.960 --> 00:10:41.160]  而且這一刻他還讚美著神的一個女人
[00:10:41.160 --> 00:10:43.640]  聖經記載
[00:10:43.640 --> 00:10:46.680]  他那一刻要向眾人說話
[00:10:46.680 --> 00:10:49.480]  不過我想大家都聽得出
[00:10:49.480 --> 00:10:52.160]  他這句話其實是衝著耶穌而說
[00:10:52.160 --> 00:10:54.840]  他說:有六日應當做工
[00:10:54.840 --> 00:10:57.240]  第六日之內可以來求醫
[00:10:57.320 --> 00:10:59.160]  再安息日卻不可
[00:10:59.160 --> 00:11:01.920]  這位應該是一個宗教領袖
[00:11:01.920 --> 00:11:03.280]  但是十七節
[00:11:03.280 --> 00:11:06.040]  作者路加形容他是耶穌的敵人
[00:11:06.040 --> 00:11:08.200]  他很恨耶穌
[00:11:08.200 --> 00:11:11.400]  當然這不是一朝一夕的事
[00:11:11.400 --> 00:11:14.880]  因為相信在當時耶穌的出現
[00:11:14.880 --> 00:11:17.400]  他對律法暫生的解釋
[00:11:17.400 --> 00:11:22.520]  對當時因嚴格執行律法細則而變得僵化的律法來說
[00:11:22.520 --> 00:11:24.600]  可以說是一陣的清風
[00:11:25.320 --> 00:11:28.200]  耶穌重申了神班下律法的真義
[00:11:28.200 --> 00:11:31.880]  要注出神的律法是對人的關顧和愛
[00:11:31.880 --> 00:11:34.560]  並不是一種的懲罰
[00:11:34.560 --> 00:11:39.080]  而這種的愛明顯是可以在耶穌身上所看到
[00:11:39.080 --> 00:11:41.120]  耶穌對律法的演繹
[00:11:41.120 --> 00:11:43.240]  喚醒了人的心靈
[00:11:43.240 --> 00:11:46.920]  令到人對神重現出熱愛之情
[00:11:46.920 --> 00:11:51.760]  這些都不是文士和法理人所能夠帶給人的
[00:11:51.760 --> 00:11:55.080]  所以相信耶穌的出現
[00:11:55.160 --> 00:11:58.960]  對當時擁有律法權威的一群宗教領袖來說
[00:11:58.960 --> 00:12:01.360]  是直接威脅了他們的地位
[00:12:01.360 --> 00:12:03.920]  他們認為耶穌是大逆不道
[00:12:03.920 --> 00:12:06.800]  因為他完全不遵守律法的細則
[00:12:06.800 --> 00:12:10.960]  所以這群宗教領袖、文士和法理人
[00:12:10.960 --> 00:12:14.400]  時時都會挑戰耶穌的行為和權威
[00:12:14.400 --> 00:12:17.920]  最終更要釘在十字架上
[00:12:17.920 --> 00:12:22.800]  文士和法理人所解釋的律法是僵硬
[00:12:23.480 --> 00:12:27.080]  所以結果只能夠管轄人的外表
[00:12:27.080 --> 00:12:30.320]  卻不能夠改變人的內心
[00:12:30.320 --> 00:12:35.120]  他只懂得禁止和懲罰不遵守律法者
[00:12:35.120 --> 00:12:37.120]  卻忽略了愛
[00:12:37.120 --> 00:12:39.480]  在耶穌的年代
[00:12:39.480 --> 00:12:41.360]  還要早之前
[00:12:41.360 --> 00:12:48.320]  文士和法理人已經制定了不少的口傳律法和規例
[00:12:48.880 --> 00:12:54.480]  後來更將它收集成和編成兩輯猶太人經典的巨著
[00:12:54.480 --> 00:12:56.160]  一本叫做《他勒穆》
[00:12:56.160 --> 00:12:57.920]  一本叫做《米士蘭》
[00:12:57.920 --> 00:13:02.520]  就像今日經文所提到的安息日這個問題
[00:13:02.520 --> 00:13:04.320]  他們對安息日
[00:13:04.320 --> 00:13:08.200]  比如說「揹擔子」是一個工作
[00:13:08.200 --> 00:13:11.520]  他們認定「揹擔子」是一個工作
[00:13:11.520 --> 00:13:14.400]  但是什麼叫做擔子呢?
[00:13:14.400 --> 00:13:17.240]  於是他們就會將擔子下一些定義
[00:13:17.480 --> 00:13:22.600]  比如說這個擔子是相當於一顆無花果重量的食物
[00:13:22.600 --> 00:13:25.480]  足夠調和一大杯的酒
[00:13:25.480 --> 00:13:27.840]  一口可吞下的牛奶
[00:13:27.840 --> 00:13:31.000]  足夠塗在一個傷口上的蜂蜜
[00:13:31.000 --> 00:13:34.240]  這些就叫做擔子
[00:13:34.240 --> 00:13:38.760]  他們就是這樣定下很多的細則
[00:13:38.760 --> 00:13:42.600]  也是因為定下這些細則這麼仔細的時候
[00:13:42.600 --> 00:13:45.960]  時時都會為這些小事而爭論
[00:13:46.440 --> 00:13:48.680]  比如說有些人會爭論
[00:13:48.680 --> 00:13:52.280]  安息日可不可以將一盞燈拿去另外一個地方呢?
[00:13:52.280 --> 00:13:54.520]  一個裁縫出門的時候
[00:13:54.520 --> 00:13:58.280]  如果他帶了一支針放在袍子裏面
[00:13:58.280 --> 00:14:01.800]  他出門又算不算犯罪呢?
[00:14:01.800 --> 00:14:04.800]  又好像在安息日
[00:14:04.800 --> 00:14:07.400]  寫字算不算是工作呢?
[00:14:07.400 --> 00:14:09.200]  就像剛才說的故事一樣
[00:14:09.200 --> 00:14:10.720]  所以
[00:14:10.720 --> 00:14:15.200]  文士就將寫字下一個定義
[00:14:15.200 --> 00:14:18.640]  凡用右手或左手寫兩個字母
[00:14:18.640 --> 00:14:21.520]  不論是相同的字母或不同的字母
[00:14:21.520 --> 00:14:24.920]  或用不同的黑墨水寫不同的文字
[00:14:24.920 --> 00:14:26.400]  便是犯罪了
[00:14:26.400 --> 00:14:31.400]  當有些人問安息日治病又算不算是工作呢?
[00:14:31.400 --> 00:14:34.480]  於是他又將治病下了一個定義
[00:14:34.480 --> 00:14:37.560]  就是對生命有危險的病是可以治的
[00:14:37.560 --> 00:14:41.480]  但是醫生那一刻只能夠減低他的痛楚
[00:14:41.480 --> 00:14:43.520]  令他的病不要惡化
[00:14:43.720 --> 00:14:47.440]  不可以治好這個病,要留待第二天才能治好
[00:14:47.440 --> 00:14:50.120]  從以上這些事例
[00:14:50.120 --> 00:14:51.200]  我們可以看到
[00:14:51.200 --> 00:14:54.400]  文士和法拉塞人所定的律法規則
[00:14:54.400 --> 00:14:56.400]  真的有不少的問題
[00:14:56.400 --> 00:14:57.840]  相反
[00:14:57.840 --> 00:15:01.400]  主耶穌解釋律法是超越人的準則
[00:15:01.400 --> 00:15:04.440]  因為律法的真義是神對人的愛
[00:15:04.440 --> 00:15:07.920]  而律法的公義要求不單是針對人的行為
[00:15:07.920 --> 00:15:10.160]  更加是針對人的內心
[00:15:11.120 --> 00:15:13.720]  經文這個管會堂的
[00:15:13.720 --> 00:15:16.920]  他要按當時安息日條文的指引
[00:15:16.920 --> 00:15:22.120]  去宣告主耶穌醫治好這個婦人這件事是不合程序
[00:15:22.120 --> 00:15:25.120]  並要指出人應當做的事
[00:15:25.120 --> 00:15:28.000]  就是人應當工作六天
[00:15:28.000 --> 00:15:31.280]  而不應當安息日工作
[00:15:31.280 --> 00:15:35.320]  當然他認為醫治人這是一項工作
[00:15:35.320 --> 00:15:37.600]  但是他所反對的
[00:15:37.600 --> 00:15:40.640]  並不是這個婦人應不應該得到醫治
[00:15:40.640 --> 00:15:44.120]  因為其實他根本不關心這個婦人
[00:15:44.120 --> 00:15:45.240]  究竟她醫不醫好
[00:15:45.240 --> 00:15:47.240]  他從不關心
[00:15:47.240 --> 00:15:51.240]  可以看到其實他對這個婦人一點愛都沒有
[00:15:51.240 --> 00:15:53.520]  因為他一直極力所反對的
[00:15:53.520 --> 00:15:56.920]  是耶穌這個行為破壞了安息日的條文
[00:15:56.920 --> 00:16:00.440]  他看到這個叫耶穌的人
[00:16:00.440 --> 00:16:02.040]  又在搗亂
[00:16:02.040 --> 00:16:04.840]  居然在安息日做工
[00:16:04.840 --> 00:16:09.040]  他視主耶穌治好這個婦人是一項工作
[00:16:09.040 --> 00:16:14.240]  他完全看不到神在這個婦人的身上奇妙的作為
[00:16:14.240 --> 00:16:16.840]  他更加看不透在這一天
[00:16:16.840 --> 00:16:17.720]  在這一刻
[00:16:17.720 --> 00:16:22.440]  在這個堂會裏邪惡的勢力受到控制
[00:16:22.440 --> 00:16:24.440]  這個實在不幸
[00:16:24.440 --> 00:16:28.440]  他居然認為儀式給人是更重要
[00:16:28.440 --> 00:16:30.640]  他為了維護安息日的條文
[00:16:30.640 --> 00:16:32.640]  不受到任何的破壞
[00:16:32.640 --> 00:16:36.840]  而情願看著這個婦人繼續受苦
[00:16:36.840 --> 00:16:39.440]  認為她應該等到過了安息日
[00:16:39.440 --> 00:16:42.440]  才可以醫治
[00:16:42.440 --> 00:16:46.240]  我們看看耶穌又如何回應
[00:16:46.240 --> 00:16:48.840]  其實耶穌都相當憤怒
[00:16:48.840 --> 00:16:53.440]  因為他稱這個管會堂是一個假冒為善的人
[00:16:53.440 --> 00:16:54.840]  是一種生氣
[00:16:54.840 --> 00:16:56.840]  一種很憤怒的語氣
[00:16:56.840 --> 00:16:58.840]  於是他就要辯明
[00:16:58.840 --> 00:17:02.840]  難道你個人在安息日不解開曹上的牛奴
[00:17:02.840 --> 00:17:06.840]  牽去飲水
[00:17:06.840 --> 00:17:11.840]  主耶穌用這個問題揭開一個事實
[00:17:11.840 --> 00:17:13.440]  歸根到底
[00:17:13.440 --> 00:17:17.840]  這位仁兄所反對的全不合邏輯
[00:17:17.840 --> 00:17:22.640]  如果主伸手釋放這個婦人綑綁是一個工作
[00:17:22.640 --> 00:17:26.840]  這樣人解開曹上的牛奴牽去飲水
[00:17:26.840 --> 00:17:29.040]  又算不算是工作呢?
[00:17:29.040 --> 00:17:31.440]  假如做這個動作
[00:17:31.440 --> 00:17:34.240]  心中是沒有絲毫的不安
[00:17:34.240 --> 00:17:39.640]  反而現在這一刻為這個婦人不釋放而發怒
[00:17:39.640 --> 00:17:41.040]  顯而易見
[00:17:41.040 --> 00:17:46.840]  這個人表面上好像極力爭取安息日的神聖
[00:17:46.840 --> 00:17:50.840]  但卻是反映了他內心潛伏著對耶穌的敵意
[00:17:50.840 --> 00:17:55.240]  這才是他提出反對的主要原因
[00:17:55.240 --> 00:17:57.840]  於是主也揭露了他假冒為善
[00:17:57.840 --> 00:17:59.440]  然後反問他
[00:17:59.440 --> 00:18:02.640]  他反問是以一個「不當」這個詞語
[00:18:02.640 --> 00:18:06.440]  正正回應會堂當初說的「應當」這個詞
[00:18:06.440 --> 00:18:10.640]  主耶穌說這女人本是阿伯拉罕的後裔
[00:18:10.640 --> 00:18:12.840]  被撒旦綑綁了十八年
[00:18:12.840 --> 00:18:18.240]  「不當」在安息日解開她的綁繆
[00:18:18.240 --> 00:18:22.040]  會堂指耶穌「不當」在安息日作任何事
[00:18:22.040 --> 00:18:24.040]  但耶穌的回應是
[00:18:24.040 --> 00:18:34.640]  他們的「應當」為何不能應用在口渴的牛和驢身上
[00:18:34.640 --> 00:18:41.040]  為何不能將這個「應當」應用在婦人身上呢?
[00:18:41.040 --> 00:18:43.840]  其實我們都可以猜到
[00:18:43.840 --> 00:18:48.240]  人為何會那麼愛惜這些新畜多於人?
[00:18:48.240 --> 00:18:51.640]  當然它是不會跟我們現代人不通
[00:18:51.640 --> 00:18:54.840]  現在的人是不是愛貓愛狗多於愛人
[00:18:54.840 --> 00:18:55.840]  很愛寵物
