
[00:00:00.000 --> 00:00:02.000]  我哋一齊禱告
[00:05:12.000 --> 00:05:14.000]  周數遺棄
[00:05:14.000 --> 00:05:16.000]  備受虐待同埋奴役
[00:05:16.000 --> 00:05:20.000]  我哋有學會
[00:05:20.000 --> 00:05:22.000]  為佢哋哭泣嗎
[00:05:22.000 --> 00:05:26.000]  哭泣
[00:05:26.000 --> 00:05:28.000]  學習哭泣
[00:05:28.000 --> 00:05:30.000]  再學習背負
[00:05:30.000 --> 00:05:32.000]  人間嘅苦難
[00:05:32.000 --> 00:05:36.000]  如果我哋能夠識得
[00:05:36.000 --> 00:05:38.000]  為不幸嘅事
[00:05:38.000 --> 00:05:40.000]  痛苦嘅事
[00:05:40.000 --> 00:05:42.000]  悲苦嘅世界
[00:05:42.000 --> 00:05:44.000]  黑暗嘅時代
[00:05:44.000 --> 00:05:46.000]  如果我哋能夠仲識得哭泣
[00:05:46.000 --> 00:05:50.000]  呢個哭泣
[00:05:50.000 --> 00:05:52.000]  就讓我哋能夠喺我哋嘅生活裏面
[00:05:52.000 --> 00:05:54.000]  真正地
[00:05:54.000 --> 00:05:56.000]  去背負起人間嘅痛苦
[00:05:56.000 --> 00:06:00.000]  背負起人間嘅不幸
[00:06:00.000 --> 00:06:02.000]  同埋苦難
[00:06:02.000 --> 00:06:06.000]  最近
[00:06:06.000 --> 00:06:08.000]  教宗
[00:06:08.000 --> 00:06:10.000]  教宗再講一番說話
[00:06:10.000 --> 00:06:14.000]  佢話我哋所有嘅神職人員
[00:06:14.000 --> 00:06:16.000]  我哋所有嘅會眾
[00:06:16.000 --> 00:06:20.000]  都應該領略我哋嘅救恩
[00:06:20.000 --> 00:06:22.000]  係一個淚水嘅救恩
[00:06:22.000 --> 00:06:24.000]  係因為耶穌
[00:06:24.000 --> 00:06:26.000]  被藐視
[00:06:26.000 --> 00:06:28.000]  被欺壓
[00:06:28.000 --> 00:06:30.000]  被釘在十字架上
[00:06:30.000 --> 00:06:32.000]  我哋嘅人
[00:06:32.000 --> 00:06:34.000]  所有嘅人
[00:06:34.000 --> 00:06:36.000]  特別係
[00:06:36.000 --> 00:06:38.000]  神職嘅人員
[00:06:38.000 --> 00:06:40.000]  係應該要學習以耶穌
[00:06:40.000 --> 00:06:42.000]  嘅苦難
[00:06:42.000 --> 00:06:44.000]  運成
[00:06:44.000 --> 00:06:46.000]  讓我哋嘅生命當中
[00:06:46.000 --> 00:06:48.000]  能夠會有呢種
[00:06:48.000 --> 00:06:50.000]  苦難嘅承擔
[00:06:50.000 --> 00:06:54.000]  如果我哋能夠與主同行
[00:06:54.000 --> 00:06:56.000]  咁樣我哋一定要
[00:06:56.000 --> 00:06:58.000]  與主
[00:06:58.000 --> 00:07:00.000]  一同
[00:07:00.000 --> 00:07:02.000]  受呢種苦難
[00:07:04.000 --> 00:07:06.000]  近呢兩個禮拜
[00:07:06.000 --> 00:07:08.000]  我都睇兩本書
[00:07:08.000 --> 00:07:10.000]  呢兩本書都觸動得
[00:07:10.000 --> 00:07:12.000]  喺我嘅心裏面
[00:07:12.000 --> 00:07:14.000]  係一個非常觸動嘅書
[00:07:14.000 --> 00:07:18.000]  呢個係天主教
[00:07:18.000 --> 00:07:20.000]  日本嘅作家
[00:07:20.000 --> 00:07:22.000]  遠藤周作寫嘅兩本書
[00:07:22.000 --> 00:07:24.000]  一本叫
[00:07:24.000 --> 00:07:26.000]  深河
[00:07:26.000 --> 00:07:28.000]  一本叫沉默
[00:07:28.000 --> 00:07:30.000]  呢兩本書
[00:07:30.000 --> 00:07:32.000]  能夠喺人嘅心靈
[00:07:32.000 --> 00:07:34.000]  當
[00:07:34.000 --> 00:07:36.000]  我嘅習慣就係每晚
[00:07:36.000 --> 00:07:38.000]  睡覺前睇書
[00:07:38.000 --> 00:07:40.000]  好多書就係
[00:07:40.000 --> 00:07:42.000]  睡覺前睇完
[00:07:42.000 --> 00:07:44.000]  但呢兩本書
[00:07:44.000 --> 00:07:46.000]  我其實就唔敢
[00:07:46.000 --> 00:07:48.000]  喺睡覺前寫
[00:07:48.000 --> 00:07:50.000]  因為佢實在上
[00:07:50.000 --> 00:07:52.000]  係對一個人嘅生命
[00:07:52.000 --> 00:07:54.000]  嘅挑戰
[00:07:54.000 --> 00:07:56.000]  佢對我哋信仰呢一個時代嘅人
[00:07:56.000 --> 00:07:58.000]  作出好大嘅挑戰
[00:08:02.000 --> 00:08:04.000]  深河
[00:08:04.000 --> 00:08:06.000]  深河呢本書
[00:08:06.000 --> 00:08:08.000]  去描述一個神父
[00:08:08.000 --> 00:08:12.000]  佢從日本
[00:08:12.000 --> 00:08:14.000]  跑到去外國讀神學
[00:08:14.000 --> 00:08:16.000]  然後去到
[00:08:16.000 --> 00:08:18.000]  印度
[00:08:18.000 --> 00:08:20.000]  行河
[00:08:20.000 --> 00:08:22.000]  係印度一個
[00:08:22.000 --> 00:08:24.000]  最神聖嘅河流
[00:08:24.000 --> 00:08:26.000]  喺印度人嚟講
[00:08:26.000 --> 00:08:28.000]  一生人希望都能夠
[00:08:28.000 --> 00:08:30.000]  去到行河
[00:08:30.000 --> 00:08:32.000]  洗滌一切身
[00:08:32.000 --> 00:08:34.000]  而洗滌佢嘅靈魂
[00:08:34.000 --> 00:08:36.000]  所以每個臨死嘅人
[00:08:36.000 --> 00:08:38.000]  如果佢冇去過行河
[00:08:38.000 --> 00:08:40.000]  佢都希望去到呢條河
[00:08:40.000 --> 00:08:42.000]  洗滌一下
[00:08:42.000 --> 00:08:44.000]  呢條河
[00:08:44.000 --> 00:08:46.000]  另外一個設施
[00:08:46.000 --> 00:08:48.000]  就係火化牆
[00:08:48.000 --> 00:08:52.000]  因為
[00:08:52.000 --> 00:08:54.000]  無論係貧窮
[00:08:54.000 --> 00:08:56.000]  無論係富有嘅人
[00:08:56.000 --> 00:08:58.000]  都希望佢嘅灰
[00:08:58.000 --> 00:09:00.000]  令住行河嘅漏水
[00:09:00.000 --> 00:09:02.000]  不斷嘅漏哂
[00:09:02.000 --> 00:09:04.000]  不斷嘅漏哂
[00:09:04.000 --> 00:09:06.000]  貧窮嘅人
[00:09:06.000 --> 00:09:08.000]  係冇法子
[00:09:08.000 --> 00:09:10.000]  有嘅時候冇法子去到
[00:09:10.000 --> 00:09:12.000]  呢個行河嘅地方
[00:09:12.000 --> 00:09:16.000]  呢位神父就喺
[00:09:16.000 --> 00:09:18.000]  冷巷
[00:09:18.000 --> 00:09:20.000]  喺最污糟嘅地方
[00:09:20.000 --> 00:09:24.000]  佢就背起呢啲人
[00:09:24.000 --> 00:09:26.000]  去到行河
[00:09:26.000 --> 00:09:28.000]  或者已死嘅
[00:09:28.000 --> 00:09:30.000]  或者係睡死嘅人
[00:09:30.000 --> 00:09:34.000]  有一次
[00:09:34.000 --> 00:09:36.000]  佢去到一條好污糟嘅巷
[00:09:36.000 --> 00:09:40.000]  有個老人家
[00:09:40.000 --> 00:09:42.000]  喺度暗暗
[00:09:42.000 --> 00:09:44.000]  唔知講乜嘢
[00:09:44.000 --> 00:09:46.000]  呢個神父就話
[00:09:46.000 --> 00:09:48.000]  你係咪口渴呀
[00:09:48.000 --> 00:09:50.000]  我畀你水你飲啦
[00:09:50.000 --> 00:09:54.000]  呢個老人家話
[00:09:54.000 --> 00:09:56.000]  我要去嗰度
[00:09:56.000 --> 00:10:02.000]  呢個神父就背負住佢
[00:10:02.000 --> 00:10:06.000]  去到行河嘅地方
[00:10:06.000 --> 00:10:10.000]  有人問佢一句說話
[00:10:10.000 --> 00:10:14.000]  你係一個神父
[00:10:14.000 --> 00:10:16.000]  點解
[00:10:16.000 --> 00:10:20.000]  你背負咗啲同你信仰不同嘅人
[00:10:20.000 --> 00:10:22.000]  嘅遺體
[00:10:22.000 --> 00:10:24.000]  嘅地方
[00:10:24.000 --> 00:10:30.000]  佢就話上帝
[00:10:30.000 --> 00:10:32.000]  愛每一個人
[00:10:32.000 --> 00:10:36.000]  上帝嘅愛
[00:10:36.000 --> 00:10:38.000]  係冇將我哋分離
[00:10:38.000 --> 00:10:42.000]  如果我哋再睇
[00:10:42.000 --> 00:10:44.000]  五十三章嘅時候
[00:10:44.000 --> 00:10:46.000]  佢承認擔當我哋嘅憂患
[00:10:46.000 --> 00:10:48.000]  背負我哋嘅痛苦
[00:10:50.000 --> 00:10:52.000]  今日如果我哋再思想
[00:10:52.000 --> 00:10:54.000]  再喺呢一個
[00:10:54.000 --> 00:10:56.000]  思想耶穌基督受難
[00:10:56.000 --> 00:10:58.000]  復活呢個期間
[00:10:58.000 --> 00:11:00.000]  去讓我哋想想
[00:11:00.000 --> 00:11:02.000]  耶穌基督就喺呢個十字架裏面
[00:11:02.000 --> 00:11:04.000]  去背負世人所有嘅痛苦
[00:11:04.000 --> 00:11:06.000]  所有嘅不幸
[00:11:06.000 --> 00:11:10.000]  我睇到
[00:11:10.000 --> 00:11:12.000]  遠投周作嘅深河
[00:11:12.000 --> 00:11:14.000]  其實就睇到五十三章
[00:11:14.000 --> 00:11:16.000]  我哋嘅主
[00:11:16.000 --> 00:11:18.000]  係為世人所背負嘅苦難
[00:11:20.000 --> 00:11:22.000]  不幸
[00:11:22.000 --> 00:11:26.000]  佢為所有
[00:11:26.000 --> 00:11:28.000]  不管碎死或易死嘅人
[00:11:28.000 --> 00:11:32.000]  佢都背負起
[00:11:32.000 --> 00:11:34.000]  呢一個擔子
[00:11:34.000 --> 00:11:40.000]  一個日本自由記者
[00:11:40.000 --> 00:11:46.000]  佢被伊斯蘭國斬頭
[00:11:50.000 --> 00:11:52.000]  佢去到伊拉克嘅時候
[00:11:52.000 --> 00:11:56.000]  佢想最重要嘅
[00:11:56.000 --> 00:11:58.000]  去報道一個戰爭嘅情況
[00:11:58.000 --> 00:12:02.000]  報道咗戰爭嘅情況
[00:12:02.000 --> 00:12:04.000]  喺世人知道呢一種戰爭嘅殘酷
[00:12:04.000 --> 00:12:08.000]  於是佢深入戰場
[00:12:08.000 --> 00:12:14.000]  最後佢被拉
[00:12:14.000 --> 00:12:18.000]  預備被斬頭
[00:12:20.000 --> 00:12:22.000]  佢就被斬咗
[00:12:22.000 --> 00:12:28.000]  佢嘅同事就寫出
[00:12:28.000 --> 00:12:30.000]  一個咁嘅說話
[00:12:30.000 --> 00:12:32.000]  佢話對於戰爭嘅孤兒
[00:12:32.000 --> 00:12:36.000]  呢一個後藤建義抱有慈悲嘅情懷
[00:12:36.000 --> 00:12:40.000]  將孩子們嘅痛苦
[00:12:40.000 --> 00:12:42.000]  當作自己嘅痛苦
[00:12:42.000 --> 00:12:48.000]  就因為呢一種憐憫悲憫嘅情懷
[00:12:50.000 --> 00:12:52.000]  佢去到一個戰亂嘅地方
[00:12:52.000 --> 00:12:54.000]  去將呢啲嘅實情
[00:12:54.000 --> 00:12:56.000]  去能夠話俾世人
[00:12:56.000 --> 00:12:58.000]  唱呢種戰爭嘅和諧
[00:12:58.000 --> 00:13:00.000]  幾多嘅孩子
[00:13:00.000 --> 00:13:02.000]  所受過苦難
[00:13:02.000 --> 00:13:06.000]  係因為一個人去將別人嘅痛苦
[00:13:06.000 --> 00:13:08.000]  去成為自己嘅痛苦嘅時候
[00:13:08.000 --> 00:13:12.000]  佢就無懼於死亡
[00:13:12.000 --> 00:13:14.000]  無懼於斬頭
[00:13:14.000 --> 00:13:16.000]  呢一種嘅靈魂
[00:13:18.000 --> 00:13:20.000]  因為
[00:13:20.000 --> 00:13:22.000]  佢已經當作
[00:13:22.000 --> 00:13:26.000]  所受過苦難嘅孩童
[00:13:26.000 --> 00:13:30.000]  所經歷嘅痛苦
[00:13:30.000 --> 00:13:32.000]  艱難
[00:13:32.000 --> 00:13:34.000]  都係佢
[00:13:34.000 --> 00:13:36.000]  所以每次我哋會讀到
[00:13:36.000 --> 00:13:38.000]  佢承認擔當我哋嘅憂患
[00:13:38.000 --> 00:13:40.000]  背負我哋嘅痛苦
[00:13:40.000 --> 00:13:44.000]  佢為我哋嘅罪孽受傷
[00:13:46.000 --> 00:13:48.000]  使我哋在刑罰當中
[00:13:48.000 --> 00:13:50.000]  得平安得贖
[00:13:50.000 --> 00:13:54.000]  呢個就係我哋今日會再思想
[00:13:54.000 --> 00:13:56.000]  耶穌嗰度為我哋受死
[00:13:56.000 --> 00:13:58.000]  受難復活
[00:13:58.000 --> 00:14:00.000]  但係我哋必須要
[00:14:00.000 --> 00:14:02.000]  能夠有
[00:14:02.000 --> 00:14:04.000]  耶穌嗰度
[00:14:04.000 --> 00:14:06.000]  你一種背負人不幸
[00:14:06.000 --> 00:14:08.000]  同埋背負人痛苦嘅
[00:14:08.000 --> 00:14:10.000]  你一種生命
[00:14:10.000 --> 00:14:12.000]  嘅因素
[00:14:12.000 --> 00:14:14.000]  呢個係我哋
[00:14:14.000 --> 00:14:16.000]  應該有
[00:14:16.000 --> 00:14:18.000]  耶穌
[00:14:18.000 --> 00:14:20.000]  都嚟到呢個世間
[00:14:20.000 --> 00:14:22.000]  經歷過
[00:14:22.000 --> 00:14:24.000]  曠野嘅事亂嘅時候
[00:14:24.000 --> 00:14:26.000]  佢就會呼喚門徒
[00:14:26.000 --> 00:14:28.000]  嚟跟從我
[00:14:28.000 --> 00:14:30.000]  聖經
[00:14:30.000 --> 00:14:32.000]  個描述真係非常好
[00:14:32.000 --> 00:14:34.000]  呢啲被呼召嘅人
[00:14:34.000 --> 00:14:36.000]  就放下佢嘅一切去跟隨耶穌
[00:14:36.000 --> 00:14:38.000]  因為佢哋嘅
[00:14:38.000 --> 00:14:40.000]  思想裏面可能因為
[00:14:40.000 --> 00:14:42.000]  跟隨耶穌嘅時候
[00:14:42.000 --> 00:14:44.000]  得到一啲佢哋過去
[00:14:44.000 --> 00:14:46.000]  想得而未得嘅嘢
[00:14:46.000 --> 00:14:48.000]  佢哋包括
[00:14:48.000 --> 00:14:50.000]  復興佢哋國家
[00:14:50.000 --> 00:14:52.000]  然後佢哋仲弱勢當中
[00:14:52.000 --> 00:14:54.000]  能夠有權
[00:14:54.000 --> 00:14:56.000]  呢啲
[00:14:56.000 --> 00:14:58.000]  都係門徒當時
[00:14:58.000 --> 00:15:00.000]  放下佢哋作兒夫
[00:15:00.000 --> 00:15:02.000]  呢樣嘢
[00:15:02.000 --> 00:15:04.000]  但係佢冇想到
[00:15:04.000 --> 00:15:06.000]  耶穌
[00:15:06.000 --> 00:15:08.000]  見到佢放下嘅同時
[00:15:08.000 --> 00:15:10.000]  會話畀佢哋知
[00:15:10.000 --> 00:15:12.000]  會話畀佢哋知
[00:15:12.000 --> 00:15:14.000]  佢話
[00:15:14.000 --> 00:15:16.000]  耶穌叫眾人同埋門徒嚟
[00:15:16.000 --> 00:15:18.000]  就對佢哋話
[00:15:18.000 --> 00:15:20.000]  若有人要跟從我就當寫記
[00:15:20.000 --> 00:15:22.000]  背起佢嘅十字架
[00:15:22.000 --> 00:15:24.000]  嚟跟從我
[00:15:24.000 --> 00:15:26.000]  因為凡要救自己生命嘅
[00:15:26.000 --> 00:15:28.000]  必喪掉生命
[00:15:28.000 --> 00:15:30.000]  凡為我和福音
[00:15:30.000 --> 00:15:32.000]  喪掉生命的
[00:15:32.000 --> 00:15:34.000]  必得了生命
[00:15:34.000 --> 00:15:36.000]  我今早睇到一則消息
[00:15:38.000 --> 00:15:40.000]  呢一則消息
[00:15:40.000 --> 00:15:42.000]  就係喺美國嘅
[00:15:42.000 --> 00:15:44.000]  北卡羅來納州
[00:15:44.000 --> 00:15:48.000]  有一個前任嘅
[00:15:48.000 --> 00:15:50.000]  摔角手
[00:15:50.000 --> 00:15:52.000]  佢做路經一等教會
[00:15:52.000 --> 00:15:56.000]  佢被關教會
[00:15:56.000 --> 00:15:58.000]  嘅師班嘅歌聲
[00:15:58.000 --> 00:16:00.000]  會眾嘅歌聲
[00:16:00.000 --> 00:16:02.000]  所吸引
[00:16:02.000 --> 00:16:04.000]  於是佢走咗入去
[00:16:06.000 --> 00:16:08.000]  咁就去做認識嗰個牧師
[00:16:08.000 --> 00:16:10.000]  後來佢同嗰個牧師
[00:16:10.000 --> 00:16:12.000]  就建立咗
[00:16:12.000 --> 00:16:14.000]  一種友誼嘅關係
[00:16:14.000 --> 00:16:16.000]  有一日
[00:16:16.000 --> 00:16:18.000]  呢個牧師知道
[00:16:18.000 --> 00:16:20.000]  由呢一個摔角手
[00:16:20.000 --> 00:16:22.000]  佢患咗腎衰竭
[00:16:22.000 --> 00:16:28.000]  需要換腎
[00:16:28.000 --> 00:16:32.000]  佢周圍搵人
[00:16:32.000 --> 00:16:34.000]  捐一個腎畀佢
[00:16:34.000 --> 00:16:36.000]  使佢能夠重獲
[00:16:36.000 --> 00:16:38.000]  生命希望
[00:16:38.000 --> 00:16:42.000]  呢個牧師知道
[00:16:42.000 --> 00:16:44.000]  佢需要換腎
[00:16:44.000 --> 00:16:48.000]  於是佢就祈禱
[00:16:48.000 --> 00:16:50.000]  佢話
[00:16:50.000 --> 00:16:52.000]  我想畀佢一個希望
[00:16:52.000 --> 00:16:56.000]  於是佢自己
[00:16:56.000 --> 00:16:58.000]  走去醫院
[00:16:58.000 --> 00:17:00.000]  就檢查身體
[00:17:02.000 --> 00:17:04.000]  去檢查自己
[00:17:04.000 --> 00:17:06.000]  是否適宜捐腎
[00:17:06.000 --> 00:17:08.000]  畀呢一個
[00:17:08.000 --> 00:17:10.000]  呢一個人
[00:17:10.000 --> 00:17:12.000]  冇忘記呢個係偶然
[00:17:12.000 --> 00:17:14.000]  路經教會嘅一個人
[00:17:14.000 --> 00:17:20.000]  牧師要考慮
[00:17:20.000 --> 00:17:22.000]  捐一個腎畀
[00:17:22.000 --> 00:17:24.000]  呢一位路經教會嘅人
[00:17:24.000 --> 00:17:30.000]  檢查結果
[00:17:30.000 --> 00:17:32.000]  係吻合呢個病人
[00:17:32.000 --> 00:17:34.000]  嘅需要
[00:17:34.000 --> 00:17:36.000]  所以
[00:17:36.000 --> 00:17:38.000]  就進行手術
[00:17:38.000 --> 00:17:40.000]  要捐腎
[00:17:40.000 --> 00:17:44.000]  當醫生開刀
[00:17:44.000 --> 00:17:48.000]  而畀佢攞個腎出嚟嘅時候
[00:17:48.000 --> 00:17:50.000]  就發覺呢個牧師
[00:17:50.000 --> 00:17:52.000]  原來有一個血管瘤
[00:17:52.000 --> 00:17:54.000]  係未被發現
[00:17:54.000 --> 00:17:58.000]  於是佢換腎嘅同時
[00:17:58.000 --> 00:18:00.000]  醫生就發現佢有一個好大嘅
[00:18:00.000 --> 00:18:02.000]  血管瘤
[00:18:02.000 --> 00:18:04.000]  喺呢一個時間
[00:18:04.000 --> 00:18:06.000]  就即刻
[00:18:06.000 --> 00:18:08.000]  切除呢個
[00:18:08.000 --> 00:18:10.000]  血管瘤
[00:18:10.000 --> 00:18:12.000]  有個時候好多
[00:18:12.000 --> 00:18:14.000]  嘅事情就係
[00:18:14.000 --> 00:18:16.000]  我哋甘願去犧牲嘅時候
[00:18:16.000 --> 00:18:18.000]  你就會發現我哋
[00:18:18.000 --> 00:18:20.000]  嘅生命裏面嘅豐富
[00:18:20.000 --> 00:18:22.000]  我哋同樣能夠
[00:18:22.000 --> 00:18:24.000]  可以獲得
[00:18:24.000 --> 00:18:26.000]  一種我哋不知嘅
[00:18:26.000 --> 00:18:28.000]  一個福氣
[00:18:28.000 --> 00:18:30.000]  同埋生命
[00:18:30.000 --> 00:18:32.000]  嘅安全
[00:18:32.000 --> 00:18:36.000]  亦需要我哋
[00:18:36.000 --> 00:18:38.000]  背起十架筋錘
[00:18:38.000 --> 00:18:42.000]  我呢個月初呢
[00:18:42.000 --> 00:18:46.000]  就同師母去參加
[00:18:46.000 --> 00:18:48.000]  我一位好敬愛嘅老師
[00:18:48.000 --> 00:18:50.000]  九十五歲生日
[00:18:50.000 --> 00:18:52.000]  周鑾滑牧師
[00:18:52.000 --> 00:18:54.000]  九十五歲生日
[00:18:56.000 --> 00:18:58.000]  佢仲可以揸車
[00:18:58.000 --> 00:19:00.000]  九十五歲
[00:19:00.000 --> 00:19:04.000]  然後神學院
[00:19:04.000 --> 00:19:06.000]  為慶祝佢嘅生日
[00:19:06.000 --> 00:19:08.000]  就舉行一個
[00:19:08.000 --> 00:19:10.000]  學術研討會
[00:19:10.000 --> 00:19:12.000]  喺呢個學術
[00:19:12.000 --> 00:19:14.000]  研討會
[00:19:14.000 --> 00:19:16.000]  有學者介紹
