
[00:00:00.000 --> 00:00:04.040]  今日是復活期的第六主日
[00:07:35.960 --> 00:07:37.960]  之後就以來創的身份
[00:07:37.960 --> 00:07:39.960]  公開出來傳道
[00:07:39.960 --> 00:07:41.960]  趕鬼醫病的工作
[00:07:41.960 --> 00:07:43.960]  最後被釘十字架
[00:07:43.960 --> 00:07:45.960]  為世人贖罪
[00:07:45.960 --> 00:07:48.960]  約旦河的洗禮
[00:07:48.960 --> 00:07:49.960]  不是在那裡
[00:07:49.960 --> 00:07:53.960]  按納耶穌為基督
[00:07:53.960 --> 00:07:54.960]  耶穌洗禮的時候
[00:07:54.960 --> 00:07:56.960]  有什麼異常的景象呢
[00:07:56.960 --> 00:07:57.960]  聖經說
[00:07:57.960 --> 00:07:59.960]  祂從水裡一上來
[00:07:59.960 --> 00:08:02.960]  就看見天裂開了
[00:08:02.960 --> 00:08:07.960]  聖靈彷彿甲子降在祂身上
[00:08:07.960 --> 00:08:10.960]  由聲音從天上來說
[00:08:10.960 --> 00:08:12.960]  祢是我的愛子
[00:08:12.960 --> 00:08:15.960]  我喜悅你
[00:08:15.960 --> 00:08:17.960]  這個是唯一
[00:08:17.960 --> 00:08:19.960]  聖經出現
[00:08:19.960 --> 00:08:23.960]  父指靈的經文
[00:08:23.960 --> 00:08:25.960]  是輔助見證
[00:08:25.960 --> 00:08:26.960]  你是我的愛子
[00:08:26.960 --> 00:08:28.960]  我喜悅你
[00:08:28.960 --> 00:08:29.960]  這個話
[00:08:29.960 --> 00:08:31.960]  在舊約裡面
[00:08:31.960 --> 00:08:32.960]  很特別的
[00:08:32.960 --> 00:08:35.960]  是彌創雅的名號
[00:08:35.960 --> 00:08:36.960]  我喜悅你
[00:08:36.960 --> 00:08:38.960]  這個是彌創雅的名號
[00:08:38.960 --> 00:08:40.960]  《彌創雅書》第42章第一節
[00:08:40.960 --> 00:08:41.960]  看啊
[00:08:41.960 --> 00:08:43.960]  我的僕人
[00:08:43.960 --> 00:08:44.960]  我所扶持
[00:08:44.960 --> 00:08:47.960]  我揀選
[00:08:47.960 --> 00:08:48.960]  心裡喜悅的
[00:08:48.960 --> 00:08:50.960]  我要將我的靈賜給他
[00:08:50.960 --> 00:08:54.960]  他必將功力傳給外邦
[00:08:54.960 --> 00:08:57.960]  耶穌基督從水裡上來的時候
[00:08:57.960 --> 00:09:01.960]  聖靈彷彿甲子降在耶穌的身上
[00:09:01.960 --> 00:09:05.960]  祂就是所預言的彌創雅
[00:09:05.960 --> 00:09:07.960]  根據這段經文
[00:09:07.960 --> 00:09:10.960]  有些早期的異端
[00:09:10.960 --> 00:09:13.960]  提出一種自治論
[00:09:13.960 --> 00:09:15.960]  Adoptionism
[00:09:15.960 --> 00:09:17.960]  就是耶穌是一個夢神
[00:09:17.960 --> 00:09:19.960]  喜愛的人
[00:09:19.960 --> 00:09:22.960]  他接受西洋的洗禮
[00:09:22.960 --> 00:09:24.960]  很多人都去過西洋洗禮
[00:09:24.960 --> 00:09:25.960]  預備天國降臨
[00:09:25.960 --> 00:09:26.960]  是悔改的洗禮
[00:09:26.960 --> 00:09:28.960]  在那個室那間
[00:09:28.960 --> 00:09:31.960]  耶穌敬畏上帝的人
[00:09:31.960 --> 00:09:33.960]  被按納為基督
[00:09:33.960 --> 00:09:36.960]  這個叫自治論
[00:09:36.960 --> 00:09:38.960]  Adoptionism
[00:09:38.960 --> 00:09:40.960]  天人合一
[00:09:40.960 --> 00:09:42.960]  這個是異端
[00:09:42.960 --> 00:09:44.960]  為什麼是異端呢
[00:09:44.960 --> 00:09:48.960]  因為若耶穌洗禮的時候
[00:09:48.960 --> 00:09:51.960]  才成為基督
[00:09:51.960 --> 00:09:53.960]  之前不是,是人
[00:09:53.960 --> 00:09:57.960]  賢士,即是博士
[00:09:57.960 --> 00:10:00.960]  用黃金與黑玫瑰去朝拜聖嬰
[00:10:00.960 --> 00:10:02.960]  不是接觸上帝
[00:10:02.960 --> 00:10:05.960]  那個是神來敬拜
[00:10:05.960 --> 00:10:07.960]  所以這是異端
[00:10:07.960 --> 00:10:09.960]  耶穌生下來
[00:10:09.960 --> 00:10:11.960]  就是上帝的兒子
[00:10:11.960 --> 00:10:17.960]  不是等祂洗禮的時候按納為基督神的兒子
[00:10:17.960 --> 00:10:20.960]  但我們再想一想
[00:10:20.960 --> 00:10:25.960]  經文講到聖靈彷彿像甲子降在他身上
[00:10:25.960 --> 00:10:27.960]  我們想一想
[00:10:27.960 --> 00:10:29.960]  在這裡之前
[00:10:29.960 --> 00:10:38.960]  哪裡何處講到有水冒上來的甲子降在其上呢
[00:10:38.960 --> 00:10:41.960]  從水冒上來的旱地
[00:10:41.960 --> 00:10:45.960]  就是洪水過後
[00:10:45.960 --> 00:10:50.960]  四十天後洪水掩蓋大地
[00:10:50.960 --> 00:10:56.960]  過後大地就從水冒上來
[00:10:56.960 --> 00:11:00.960]  在方舟羅亞放一隻甲子出去
[00:11:00.960 --> 00:11:03.960]  誰知道水退了
[00:11:03.960 --> 00:11:06.960]  還是乾旱呢
[00:11:06.960 --> 00:11:09.960]  它含一條橄欖葉飛回來
[00:11:09.960 --> 00:11:11.960]  那是一個圖像
[00:11:11.960 --> 00:11:15.960]  就是宣佈洪水已過
[00:11:15.960 --> 00:11:17.960]  審判已過
[00:11:17.960 --> 00:11:20.960]  所以耶穌站在約翰河
[00:11:20.960 --> 00:11:22.960]  祂不是被按納為彌賽亞
[00:11:22.960 --> 00:11:23.960]  祂生下來是彌賽亞
[00:11:23.960 --> 00:11:26.960]  祂在約翰河接受約翰的洗禮
[00:11:26.960 --> 00:11:30.960]  是表明祂願意為人擔當罪
[00:11:30.960 --> 00:11:33.960]  當父說你是我的愛子
[00:11:33.960 --> 00:11:35.960]  我喜悅你
[00:11:35.960 --> 00:11:38.960]  是指向耶穌基督的命運
[00:11:38.960 --> 00:11:41.960]  同樣的說話在顯現期
[00:11:41.960 --> 00:11:44.960]  最後的福音經課出現
[00:11:44.960 --> 00:11:47.960]  顯現期就是耶穌洗禮開始
[00:11:47.960 --> 00:11:48.960]  耶穌洗禮
[00:11:48.960 --> 00:11:50.960]  父說你是我的喜悅
[00:11:50.960 --> 00:11:51.960]  你是我的愛子
[00:11:51.960 --> 00:11:54.960]  顯現期的結束登山面像
[00:11:54.960 --> 00:11:57.960]  同樣有父的聲音
[00:11:57.960 --> 00:11:58.960]  這是我的愛子
[00:11:58.960 --> 00:12:01.960]  你們要聽他
[00:12:01.960 --> 00:12:04.960]  聽什麼呢
[00:12:04.960 --> 00:12:06.960]  再看前面
[00:12:06.960 --> 00:12:08.960]  約翰河第八章就說到
[00:12:08.960 --> 00:12:09.960]  耶穌說
[00:12:09.960 --> 00:12:12.960]  人子必須受許多的苦
[00:12:12.960 --> 00:12:14.960]  被長老濟斯文氏棄絕
[00:12:14.960 --> 00:12:15.960]  並且被殺
[00:12:15.960 --> 00:12:17.960]  第三天復活
[00:12:17.960 --> 00:12:21.960]  登山面像是第九章
[00:12:21.960 --> 00:12:25.960]  是叫門徒聽耶穌第八章所說
[00:12:25.960 --> 00:12:26.960]  祂要死
[00:12:26.960 --> 00:12:28.960]  你要聽祂
[00:12:28.960 --> 00:12:31.960]  所以耶穌踏進約翰河
[00:12:31.960 --> 00:12:33.960]  接受司一約翰的洗禮
[00:12:33.960 --> 00:12:36.960]  當流淌的水漫過其身體的時候
[00:12:36.960 --> 00:12:40.960]  他是為世人接受審判
[00:12:40.960 --> 00:12:41.960]  如果我是電影導演
[00:12:41.960 --> 00:12:43.960]  我拍電影的話
[00:12:43.960 --> 00:12:46.960]  我怎麼拍這一場景呢
[00:12:46.960 --> 00:12:49.960]  我就會用分割的鏡頭
[00:12:49.960 --> 00:12:53.960]  把流淌的水慢慢流淌
[00:12:53.960 --> 00:12:55.960]  靜靜的流淌
[00:12:55.960 --> 00:12:57.960]  突然間變為洶湧澎湃
[00:12:57.960 --> 00:13:00.960]  捲為巨浪匯成洪水
[00:13:00.960 --> 00:13:04.960]  然後引入南亞海嘯記的鏡頭
[00:13:04.960 --> 00:13:06.960]  把整個大地淹沒
[00:13:06.960 --> 00:13:09.960]  這是上帝洪水的審判
[00:13:09.960 --> 00:13:14.960]  然後將方舟拋離而拋去
[00:13:14.960 --> 00:13:18.960]  方舟被洪水劇烈的擊打
[00:13:18.960 --> 00:13:20.960]  方舟裡面的人
[00:13:20.960 --> 00:13:22.960]  安然無恙
[00:13:22.960 --> 00:13:26.960]  經過四十天的洪水漸漸退去之後
[00:13:26.960 --> 00:13:27.960]  露出汗地
[00:13:27.960 --> 00:13:30.960]  甲子從方舟放出去回來的時候
[00:13:30.960 --> 00:13:34.960]  嘴裡含著橄欖枝、橄欖葉
[00:13:34.960 --> 00:13:35.960]  這個時候
[00:13:35.960 --> 00:13:41.960]  洪水過去之後的天空出現彩虹
[00:13:41.960 --> 00:13:44.960]  審判成為過去
[00:13:44.960 --> 00:13:45.960]  一切又新的開始
[00:13:45.960 --> 00:13:47.960]  這個時候鏡頭一轉
[00:13:47.960 --> 00:13:50.960]  耶穌就從水冒上來
[00:13:50.960 --> 00:13:53.960]  甲子就降在耶穌的身上
[00:13:53.960 --> 00:13:54.960]  然後播出音樂
[00:13:54.960 --> 00:13:58.960]  彩虹下的約定
[00:13:58.960 --> 00:14:02.960]  我空虛的心靈
[00:14:02.960 --> 00:14:05.960]  終於不再流淚
[00:14:05.960 --> 00:14:09.960]  期待著雨後繽紛的彩虹
[00:14:09.960 --> 00:14:13.960]  訴說你我的約定
[00:14:13.960 --> 00:14:17.960]  我不安的腳步終於可以停歇
[00:14:17.960 --> 00:14:22.960]  主,你已為我擺設了生命的盛宴
[00:14:22.960 --> 00:14:24.960]  遠離柔弱
[00:14:24.960 --> 00:14:26.960]  是永恆的約
[00:14:26.960 --> 00:14:29.960]  彩虹為證千古不變
[00:14:29.960 --> 00:14:33.960]  我要高歌為生命喜悅
[00:14:33.960 --> 00:14:35.960]  萬物歌頌你的慈愛
[00:14:35.960 --> 00:14:38.960]  大地訴說你的恩典
[00:14:38.960 --> 00:14:42.960]  所以在《阿彼得前書》三章二十到二十一節
[00:14:42.960 --> 00:14:45.960]  就以洪水漫過方舟
[00:14:45.960 --> 00:14:49.960]  擊打方舟比喻信徒的洗禮
[00:14:49.960 --> 00:14:52.960]  那裡說到,即使水得夠的不多
[00:14:52.960 --> 00:14:54.960]  只是有八個人
[00:14:54.960 --> 00:14:57.960]  使水所表明的洗禮
[00:14:57.960 --> 00:15:02.960]  自基督的復活也拯救你們
[00:15:02.960 --> 00:15:05.960]  當約旦的河水
[00:15:05.960 --> 00:15:09.960]  流淌的河水
[00:15:09.960 --> 00:15:11.960]  流過的時候
[00:15:11.960 --> 00:15:14.960]  我們看見神聖的洗禮
[00:15:14.960 --> 00:15:18.960]  在其上,耶穌為我們接受審判
[00:15:18.960 --> 00:15:20.960]  帶給我們歡樂
[00:15:20.960 --> 00:15:21.960]  因為我們被潔淨
[00:15:21.960 --> 00:15:22.960]  所以顯然日
[00:15:22.960 --> 00:15:25.960]  耶穌洗禮的祈禱文裡面提及
[00:15:25.960 --> 00:15:29.960]  耶穌在約旦河潔淨祂的辛苦教會
[00:15:29.960 --> 00:15:30.960]  是這樣祈禱的
[00:15:30.960 --> 00:15:35.960]  今天教會與祂天上的配偶結合了
[00:15:35.960 --> 00:15:39.960]  因為基督在約旦河洗去祂的罪惡
[00:15:39.960 --> 00:15:42.960]  博士帶著禮物送出的前來
[00:15:42.960 --> 00:15:45.960]  奔赴皇家的婚宴
[00:15:45.960 --> 00:15:49.960]  變水為酒,使賓客歡心
[00:15:49.960 --> 00:15:50.960]  Hallelujah
[00:15:50.960 --> 00:15:53.960]  禮儀學者就將幾段經文
[00:15:53.960 --> 00:15:57.960]  成為一個慶賀婚宴
[00:15:57.960 --> 00:15:59.960]  加拿大婚宴就是祝賀
[00:15:59.960 --> 00:16:04.960]  基督用水潔淨教會
[00:16:04.960 --> 00:16:06.960]  顯然是一個歡樂的節日
[00:16:06.960 --> 00:16:07.960]  耶穌洗禮
[00:16:07.960 --> 00:16:10.960]  我們的聖位
[00:16:10.960 --> 00:16:12.960]  是白色還是金色
[00:16:12.960 --> 00:16:13.960]  跟夫妻一樣白色
[00:16:13.960 --> 00:16:14.960]  開心的
[00:16:14.960 --> 00:16:16.960]  在聖誕期的高潮和終結
[00:16:16.960 --> 00:16:19.960]  What saw Domo
[00:16:19.960 --> 00:16:20.960]  John Christendom
[00:16:20.960 --> 00:16:21.960]  金口約翰
[00:16:21.960 --> 00:16:23.960]  這個主教
[00:16:23.960 --> 00:16:27.960]  溫斯坦丁堡的主教是這樣說的
[00:16:27.960 --> 00:16:29.960]  今天以基督進入約旦河
[00:16:29.960 --> 00:16:31.960]  以洗滌世人的罪過
[00:16:31.960 --> 00:16:33.960]  今天上次的聲音
[00:16:33.960 --> 00:16:35.960]  響徹水面
[00:16:35.960 --> 00:16:36.960]  你是我愛子
[00:16:36.960 --> 00:16:37.960]  我喜悅你
[00:16:37.960 --> 00:16:41.960]  今天聖靈夾子降臨在水面上
[00:16:41.960 --> 00:16:46.960]  報告人類永遠滅亡的災禍而停止
[00:16:46.960 --> 00:16:51.960]  如果我看今天讀的詩篇經課
[00:16:51.960 --> 00:16:53.960]  是一種揚日的歡樂
[00:16:53.960 --> 00:16:55.960]  九十八篇一至九節
[00:16:55.960 --> 00:16:58.960]  你們要向耶和華唱新歌
[00:16:58.960 --> 00:17:00.960]  因為祂行過奇妙的事
[00:17:00.960 --> 00:17:04.960]  祂又搜和聖弼施行救恩
[00:17:04.960 --> 00:17:07.960]  耶和華顯明祂的救恩
[00:17:07.960 --> 00:17:10.960]  在列國面前顯出公義
[00:17:10.960 --> 00:17:12.960]  第三節
[00:17:12.960 --> 00:17:14.960]  紀念祂對以色列的慈愛和信誓
[00:17:14.960 --> 00:17:17.960]  第一節也看見我們上帝的救恩
[00:17:17.960 --> 00:17:20.960]  傳遞於向耶和華歡呼
[00:17:20.960 --> 00:17:22.960]  要揚聲
[00:17:22.960 --> 00:17:24.960]  歡唱歌頌
[00:17:24.960 --> 00:17:25.960]  用琴歌頌耶和華
[00:17:25.960 --> 00:17:27.960]  用琴和詩歌的聲音
[00:17:27.960 --> 00:17:29.960]  歌頌祂的第六節
[00:17:29.960 --> 00:17:31.960]  用浩雄和國聲
[00:17:31.960 --> 00:17:33.960]  在大君耶和華面前歡呼
[00:17:33.960 --> 00:17:37.960]  願海和其中所充滿的澎湃
[00:17:37.960 --> 00:17:41.960]  願世界和在其間的發聲
[00:17:41.960 --> 00:17:43.960]  願大水拍掌
[00:17:43.960 --> 00:17:47.960]  願朱山在耶和華面前一起歡呼
[00:17:47.960 --> 00:17:49.960]  喏
[00:17:49.960 --> 00:17:51.960]  祂審判萬民
[00:17:51.960 --> 00:17:53.960]  但是
[00:17:53.960 --> 00:17:55.960]  過去了審判
[00:17:55.960 --> 00:17:57.960]  審判的洪水
[00:17:57.960 --> 00:17:59.960]  從詩篇來讀
[00:17:59.960 --> 00:18:03.960]  變成了一個高速拍掌的大水
[00:18:03.960 --> 00:18:05.960]  洪水是審判
[00:18:05.960 --> 00:18:07.960]  但在詩篇裡說到
[00:18:07.960 --> 00:18:09.960]  大水是歡呼
[00:18:09.960 --> 00:18:11.960]  看到流水
[00:18:11.960 --> 00:18:14.960]  我們不會單單慨嘆
[00:18:14.960 --> 00:18:16.960]  逝者如斯
[00:18:16.960 --> 00:18:18.960]  不捨就也
[00:18:18.960 --> 00:18:19.960]  也不會慨嘆
[00:18:19.960 --> 00:18:21.960]  我們不能用一隻腳
[00:18:21.960 --> 00:18:25.960]  踏進同一流動的水裡
[00:18:25.960 --> 00:18:27.960]  兩次
[00:18:27.960 --> 00:18:29.960]  這是很多詩人
[00:18:29.960 --> 00:18:31.960]  看見流動的水
[00:18:31.960 --> 00:18:33.960]  感嘆逝者如斯
[00:18:33.960 --> 00:18:34.960]  不捨就也
[00:18:34.960 --> 00:18:36.960]  看見流動的水的時候
[00:18:36.960 --> 00:18:41.960]  我們想起那個神聖的聖洗禮
[00:18:41.960 --> 00:18:45.960]  我們雖然在律法的下面
[00:18:45.960 --> 00:18:47.960]  因律罪我們日子短少
[00:18:47.960 --> 00:18:49.960]  早晨發芽生長
[00:18:49.960 --> 00:18:51.960]  晚上覺夏
[00:18:51.960 --> 00:18:53.960]  但看見流淌的水
[00:18:53.960 --> 00:18:56.960]  我們想起靈魂已經被潔淨
[00:18:56.960 --> 00:19:00.960]  我們雖然會磨滅我們的肉體
[00:19:00.960 --> 00:19:01.960]  但我們裡面的新人
[00:19:01.960 --> 00:19:03.960]  一天生事一天
[00:19:03.960 --> 00:19:05.960]  因為約旦河當中
[00:19:05.960 --> 00:19:08.960]  我們已經與基督一同賣葬
[00:19:08.960 --> 00:19:10.960]  也與同復活
[00:19:10.960 --> 00:19:12.960]  不少的聖詩都以約旦河
[00:19:12.960 --> 00:19:16.960]  比喻為死亡的冷河
[00:19:16.960 --> 00:19:17.960]  因為要跨過約旦河
[00:19:17.960 --> 00:19:20.960]  才能進入迦南美地應許之地
[00:19:20.960 --> 00:19:22.960]  今天我們最後會崇拜唱的詩歌
[00:19:22.960 --> 00:19:25.960]  《方圓行女歌》第三節
[00:19:25.960 --> 00:19:30.960]  提到到時捉錢約旦河
[00:19:30.960 --> 00:19:31.960]  踏進約旦河的時候
[00:19:31.960 --> 00:19:35.960]  求莊我膽免心驚
