
[00:00:00.000 --> 00:00:03.200]  我們在銅體聖經徒立彼書
[00:01:58.500 --> 00:01:59.500]  偏偏生不到
[00:01:59.500 --> 00:02:02.500]  就生了三個女兒
[00:02:02.500 --> 00:02:04.500]  有一天村裡的媒婆
[00:02:04.500 --> 00:02:09.500]  要和大女兒去作媒
[00:02:09.500 --> 00:02:11.500]  對象和泰維一樣
[00:02:11.500 --> 00:02:16.500]  差不多年紀的一個屠夫
[00:02:16.500 --> 00:02:18.500]  有些錢的
[00:02:18.500 --> 00:02:20.500]  雖然泰維知道
[00:02:20.500 --> 00:02:23.500]  女兒其實已經有心上人
[00:02:23.500 --> 00:02:27.500]  就是一位年輕的裁縫
[00:02:27.500 --> 00:02:29.500]  但是因為太太在鼓勵
[00:02:29.500 --> 00:02:32.500]  太太給意見之下
[00:02:32.500 --> 00:02:36.500]  他就答應了這一頭的婚事
[00:02:36.500 --> 00:02:38.500]  大女兒就是不甘心
[00:02:38.500 --> 00:02:42.500]  自己不能夠去愛她要愛的人
[00:02:42.500 --> 00:02:44.500]  所以他鼓勵他男朋友
[00:02:44.500 --> 00:02:46.500]  向爸爸提親
[00:02:46.500 --> 00:02:49.500]  這一趟使得爸爸很為難
[00:02:49.500 --> 00:02:54.500]  因為爸爸是有權威的
[00:02:54.500 --> 00:02:56.500]  爸爸說了的話
[00:02:56.500 --> 00:02:59.500]  就應該要聽的
[00:02:59.500 --> 00:03:02.500]  但是因為爸爸見到
[00:03:02.500 --> 00:03:04.500]  女兒真的這麼愛對方
[00:03:04.500 --> 00:03:06.500]  兩個人真的相愛
[00:03:06.500 --> 00:03:11.500]  所以他又答應了這一頭的婚事
[00:03:11.500 --> 00:03:16.500]  第二個女兒又遇到另一個男孩子
[00:03:16.500 --> 00:03:18.500]  這個男孩子就很激的
[00:03:18.500 --> 00:03:21.500]  因為要從事革命
[00:03:21.500 --> 00:03:23.500]  很快的這位青年人
[00:03:23.500 --> 00:03:26.500]  又向泰維去提親
[00:03:26.500 --> 00:03:29.500]  這個又再次叫泰維感到為難
[00:03:29.500 --> 00:03:34.500]  因為他做爸爸的權威又被挑戰
[00:03:34.500 --> 00:03:36.500]  於是他就去找神
[00:03:36.500 --> 00:03:39.500]  和神一問一答
[00:03:39.500 --> 00:03:43.500]  在這裡說著說著就決定了
[00:03:43.500 --> 00:03:45.500]  答應這一頭的婚事
[00:03:45.500 --> 00:03:47.500]  沒有辦法
[00:03:47.500 --> 00:03:49.500]  然後他的小女兒
[00:03:49.500 --> 00:03:51.500]  又遇到一位很善良
[00:03:51.500 --> 00:03:54.500]  很風趣的讀書人
[00:03:54.500 --> 00:03:56.500]  兩人相愛
[00:03:56.500 --> 00:03:59.500]  一起談學論道
[00:03:59.500 --> 00:04:02.500]  很快又談婚論嫁
[00:04:02.500 --> 00:04:06.500]  這一次泰維就不行了
[00:04:06.500 --> 00:04:08.500]  不准了
[00:04:08.500 --> 00:04:13.500]  因為這個是破壞了猶太人的傳統
[00:04:13.500 --> 00:04:15.500]  破壞了家規
[00:04:15.500 --> 00:04:18.500]  在這裡是違反了
[00:04:18.500 --> 00:04:22.500]  挑戰了爸爸的權威
[00:04:22.500 --> 00:04:24.500]  這一次的女兒
[00:04:24.500 --> 00:04:27.500]  小女兒因為她是接受新思維的
[00:04:27.500 --> 00:04:30.500]  她決定出走
[00:04:30.500 --> 00:04:32.500]  嫁給這個年輕人
[00:04:32.500 --> 00:04:36.500]  費耶卡
[00:04:36.500 --> 00:04:39.500]  爸爸泰維是非常傳統的人
[00:04:39.500 --> 00:04:43.500]  他經常說傳統很重要
[00:04:43.500 --> 00:04:45.500]  傳統很重要
[00:04:45.500 --> 00:04:47.500]  因為他不是一個有知識的人
[00:04:47.500 --> 00:04:50.500]  但是他知道傳統裡面有很多的智慧
[00:04:50.500 --> 00:04:53.500]  所以他跟著傳統去生活
[00:04:53.500 --> 00:04:55.500]  傳統是好的
[00:04:55.500 --> 00:04:58.500]  傳統是告訴我們我們的身份是什麼
[00:04:58.500 --> 00:05:01.500]  傳統告訴我們我們是誰
[00:05:01.500 --> 00:05:03.500]  我們從哪裡來
[00:05:03.500 --> 00:05:05.500]  傳統告訴我們怎樣去生活
[00:05:05.500 --> 00:05:08.500]  哪些價值是最重要的
[00:05:08.500 --> 00:05:10.500]  所以傳統是好的
[00:05:10.500 --> 00:05:16.500]  他希望三個女兒都要遵守傳統
[00:05:16.500 --> 00:05:19.500]  但是三個女兒偏偏要打破
[00:05:19.500 --> 00:05:22.500]  他所相信的傳統
[00:05:22.500 --> 00:05:26.500]  泰維的思想是代表著猶太人的生活觀
[00:05:26.500 --> 00:05:31.500]  認為婚姻必須由父母作主
[00:05:31.500 --> 00:05:32.500]  對他們來說
[00:05:32.500 --> 00:05:34.500]  傳統是極其自然的
[00:05:34.500 --> 00:05:37.500]  是不需要懷疑的
[00:05:37.500 --> 00:05:39.500]  但是他的女兒三番四次
[00:05:39.500 --> 00:05:43.500]  在挑戰他這種傳統的思考
[00:05:43.500 --> 00:05:45.500]  說愛情很重要
[00:05:45.500 --> 00:05:48.500]  愛情是高過傳統
[00:05:48.500 --> 00:05:50.500]  所以他不得不去想一想
[00:05:50.500 --> 00:05:52.500]  這三個女兒
[00:05:52.500 --> 00:05:55.500]  他們說的愛是什麼
[00:05:55.500 --> 00:05:57.500]  有一天晚上
[00:05:57.500 --> 00:06:00.500]  他在床上去問他太太
[00:06:00.500 --> 00:06:03.500]  愛不愛他
[00:06:03.500 --> 00:06:05.500]  太太就回答
[00:06:05.500 --> 00:06:09.500]  二十五年來我跟你洗衣服煮飯
[00:06:09.500 --> 00:06:11.500]  打掃房屋
[00:06:11.500 --> 00:06:13.500]  餵你生小孩
[00:06:13.500 --> 00:06:15.500]  抓牛奶
[00:06:15.500 --> 00:06:19.500]  為什麼還要說什麼叫愛
[00:06:19.500 --> 00:06:21.500]  泰維就說
[00:06:21.500 --> 00:06:23.500]  我第一次見到你的時候
[00:06:23.500 --> 00:06:25.500]  我們新婚那一天
[00:06:25.500 --> 00:06:27.500]  我很害怕的
[00:06:27.500 --> 00:06:29.500]  太太也說
[00:06:29.500 --> 00:06:31.500]  我害羞的
[00:06:31.500 --> 00:06:32.500]  泰維就說
[00:06:32.500 --> 00:06:34.500]  我很緊張
[00:06:34.500 --> 00:06:35.500]  太太說
[00:06:35.500 --> 00:06:37.500]  我也很緊張
[00:06:37.500 --> 00:06:39.500]  接著他又再問太太
[00:06:39.500 --> 00:06:41.500]  愛不愛他
[00:06:41.500 --> 00:06:43.500]  太太就回答
[00:06:43.500 --> 00:06:45.500]  二十五年來
[00:06:45.500 --> 00:06:49.500]  我的床也是他的床
[00:06:49.500 --> 00:06:51.500]  假如這個不是愛
[00:06:51.500 --> 00:06:54.500]  什麼是愛
[00:06:54.500 --> 00:06:56.500]  泰維又再問他
[00:06:56.500 --> 00:06:58.500]  你愛不愛我
[00:06:58.500 --> 00:07:00.500]  太太就說
[00:07:00.500 --> 00:07:03.500]  我想我是愛你的
[00:07:03.500 --> 00:07:04.500]  泰維就說
[00:07:04.500 --> 00:07:06.500]  我猜想
[00:07:06.500 --> 00:07:08.500]  我也是愛你的
[00:07:08.500 --> 00:07:13.500]  泰維是開始進入一個新的時代
[00:07:13.500 --> 00:07:16.500]  思想傳統的意思
[00:07:16.500 --> 00:07:19.500]  思想什麼叫做愛
[00:07:19.500 --> 00:07:21.500]  中國的家庭
[00:07:21.500 --> 00:07:23.500]  也是有很多的傳統
[00:07:23.500 --> 00:07:24.500]  在以前
[00:07:24.500 --> 00:07:26.500]  婚姻是父母之命
[00:07:26.500 --> 00:07:28.500]  媒酌之言
[00:07:28.500 --> 00:07:30.500]  遲而世遷
[00:07:30.500 --> 00:07:32.500]  現在就不會說這件事了
[00:07:32.500 --> 00:07:34.500]  但是當我們參加婚宴的時候
[00:07:34.500 --> 00:07:35.500]  我們一見到
[00:07:35.500 --> 00:07:37.500]  還有一些傳統在這裡的
[00:07:37.500 --> 00:07:38.500]  譬如新婚的
[00:07:38.500 --> 00:07:40.500]  必須要跟年長的
[00:07:40.500 --> 00:07:41.500]  要去奉茶
[00:07:41.500 --> 00:07:44.500]  年長就要給利是
[00:07:44.500 --> 00:07:46.500]  在這裡祝福
[00:07:46.500 --> 00:07:49.500]  還有就是我們很重親情的傳統
[00:07:49.500 --> 00:07:51.500]  我們中國人是很著重的
[00:07:51.500 --> 00:07:53.500]  西方人士
[00:07:53.500 --> 00:07:54.500]  他們就說
[00:07:54.500 --> 00:07:55.500]  子女長大了
[00:07:55.500 --> 00:07:56.500]  十七十八歲
[00:07:56.500 --> 00:07:57.500]  進大學就走了
[00:07:57.500 --> 00:07:58.500]  拜拜了
[00:07:58.500 --> 00:07:59.500]  不管了
[00:07:59.500 --> 00:08:01.500]  最多一年見一兩次
[00:08:01.500 --> 00:08:02.500]  是不是
[00:08:02.500 --> 00:08:04.500]  感恩節回來見一見
[00:08:04.500 --> 00:08:05.500]  這個是自由
[00:08:05.500 --> 00:08:06.500]  是快樂的
[00:08:06.500 --> 00:08:08.500]  但是我們中國人就說
[00:08:08.500 --> 00:08:10.500]  這樣叫快樂
[00:08:10.500 --> 00:08:11.500]  人世間最快樂
[00:08:11.500 --> 00:08:13.500]  當然是見到自己的家人
[00:08:13.500 --> 00:08:14.500]  見到自己的兒子
[00:08:14.500 --> 00:08:15.500]  見到自己的女兒
[00:08:15.500 --> 00:08:17.500]  這樣才快樂
[00:08:17.500 --> 00:08:19.500]  這個最快樂的了
[00:08:19.500 --> 00:08:20.500]  所以我們中國人
[00:08:20.500 --> 00:08:22.500]  我們就是很著重
[00:08:22.500 --> 00:08:25.500]  過冬是團年飯
[00:08:25.500 --> 00:08:27.500]  開年飯
[00:08:27.500 --> 00:08:29.500]  我們很喜歡一起
[00:08:29.500 --> 00:08:30.500]  很喜歡一兒女
[00:08:30.500 --> 00:08:33.500]  很多的孫兒走在一起
[00:08:33.500 --> 00:08:36.500]  其實每年都是去同一個地方
[00:08:36.500 --> 00:08:38.500]  吃同一樣的食物
[00:08:38.500 --> 00:08:40.500]  說同一樣的東西
[00:08:40.500 --> 00:08:42.500]  都是一樣的
[00:08:42.500 --> 00:08:44.500]  但是我們覺得這個是好的
[00:08:44.500 --> 00:08:49.500]  我們可以維繫我們的感情
[00:08:49.500 --> 00:08:50.500]  親情
[00:08:50.500 --> 00:08:51.500]  並且在當中
[00:08:51.500 --> 00:08:55.500]  可以有愛
[00:08:55.500 --> 00:08:58.500]  除了傳統的節日之外
[00:08:58.500 --> 00:09:03.500]  每個家庭也有自己的小傳統
[00:09:03.500 --> 00:09:07.500]  我的家庭也有小傳統
[00:09:07.500 --> 00:09:09.500]  因為至少我上學的時候
[00:09:09.500 --> 00:09:11.500]  讀小學的時候
[00:09:11.500 --> 00:09:14.500]  早上我爸爸就帶我去上學
[00:09:14.500 --> 00:09:17.500]  帶我上學一定是經過一間茶樓
[00:09:17.500 --> 00:09:18.500]  經過一間茶樓
[00:09:18.500 --> 00:09:21.500]  一定是吃排骨飯
[00:09:21.500 --> 00:09:23.500]  所以後來我有兩個兒子
[00:09:23.500 --> 00:09:25.500]  於是他們小時候
[00:09:25.500 --> 00:09:26.500]  肯跟著我的時候
[00:09:26.500 --> 00:09:29.500]  我又帶他們吃排骨飯
[00:09:29.500 --> 00:09:31.500]  他們都喜歡吃排骨飯
[00:09:31.500 --> 00:09:32.500]  我想我想
[00:09:32.500 --> 00:09:35.500]  可能我想我年老的時候
[00:09:35.500 --> 00:09:37.500]  我的兒子一吃排骨飯
[00:09:37.500 --> 00:09:39.500]  就想起父子的情
[00:09:39.500 --> 00:09:41.500]  其實我都不是例外的
[00:09:41.500 --> 00:09:43.500]  原來我們神樂園的一個老師
[00:09:43.500 --> 00:09:46.500]  是很喜歡吃大包的
[00:09:46.500 --> 00:09:47.500]  因為他的爸爸
[00:09:47.500 --> 00:09:48.500]  就是在小時候
[00:09:48.500 --> 00:09:50.500]  帶他經常吃大包
[00:09:50.500 --> 00:09:53.500]  所以我們見到有地方有大包賣
[00:09:53.500 --> 00:09:55.500]  我們專程買給他吃
[00:09:55.500 --> 00:10:00.500]  讓他能夠思念爸爸的愛
[00:10:00.500 --> 00:10:03.500]  諾貝爾物理學的得主
[00:10:03.500 --> 00:10:05.500]  崔奇教授的家
[00:10:05.500 --> 00:10:07.500]  都有他的傳統
[00:10:07.500 --> 00:10:09.500]  在小時候
[00:10:09.500 --> 00:10:11.500]  他們在平安夜
[00:10:11.500 --> 00:10:13.500]  都會這樣做
[00:10:13.500 --> 00:10:14.500]  會一同吃飯
[00:10:14.500 --> 00:10:16.500]  吃完飯之後
[00:10:16.500 --> 00:10:18.500]  就在聖誕樹的旁邊
[00:10:18.500 --> 00:10:21.500]  唱聖詩、祈禱、讀聖經
[00:10:21.500 --> 00:10:23.500]  然後就交換禮物
[00:10:23.500 --> 00:10:24.500]  打開禮物
[00:10:24.500 --> 00:10:25.500]  大家在這裡分享
[00:10:25.500 --> 00:10:27.500]  說一下心事
[00:10:27.500 --> 00:10:29.500]  他們這樣做
[00:10:29.500 --> 00:10:31.500]  是維持了家庭
[00:10:31.500 --> 00:10:33.500]  在家庭裏面
[00:10:33.500 --> 00:10:35.500]  是讓感情不經意的
[00:10:35.500 --> 00:10:38.500]  慢慢的培養
[00:10:38.500 --> 00:10:40.500]  在城鎮家
[00:10:40.500 --> 00:10:43.500]  都有不少的傳統
[00:10:43.500 --> 00:10:47.500]  城鎮藉著基子學校廣傳福音
[00:10:47.500 --> 00:10:51.500]  已經成為了24間教會的媽媽
[00:10:51.500 --> 00:10:53.500]  開了4間幼稚園
[00:10:53.500 --> 00:10:55.500]  2間小學
[00:10:55.500 --> 00:10:57.500]  城鎮是發展差
[00:10:57.500 --> 00:11:00.500]  全市公有自己的差會
[00:11:00.500 --> 00:11:03.500]  城鎮是關愛社群
[00:11:03.500 --> 00:11:06.500]  辦輔導的工作
[00:11:06.500 --> 00:11:08.500]  和長者輪社中心
[00:11:08.500 --> 00:11:13.500]  城鎮是安寧牧養結合主日學和助導會
[00:11:13.500 --> 00:11:17.500]  城鎮是著重門徒訓練
[00:11:17.500 --> 00:11:23.500]  城鎮是有完整的聖樂侍奉的團隊
[00:11:23.500 --> 00:11:26.500]  所以每年你見到音樂會的時候
[00:11:26.500 --> 00:11:28.500]  是很多人
[00:11:28.500 --> 00:11:30.500]  教會和外面教會的人
[00:11:30.500 --> 00:11:33.500]  都會來參加城鎮的音樂會
[00:11:33.500 --> 00:11:35.500]  如果人數眾多的話
[00:11:35.500 --> 00:11:38.500]  甚至會排到消防局的
[00:11:38.500 --> 00:11:40.500]  除此之外
[00:11:40.500 --> 00:11:44.500]  城鎮是港九燕京培靈會
[00:11:44.500 --> 00:11:47.500]  在幾十年都是在這裡舉辦的
[00:11:47.500 --> 00:11:49.500]  每逢這個屬靈的聖會
[00:11:49.500 --> 00:11:52.500]  如果是那次人數多的話
[00:11:52.500 --> 00:11:55.500]  也是會排到消防局
[00:11:55.500 --> 00:12:00.500]  大家有沒有想過你們坐的地方
[00:12:00.500 --> 00:12:04.500]  有不少的人在這裡夢照
[00:12:04.500 --> 00:12:06.500]  成為宣教士
[00:12:06.500 --> 00:12:09.500]  成為重要的神學家
[00:12:09.500 --> 00:12:11.500]  成為重要
[00:12:11.500 --> 00:12:13.500]  是神所使用的牧者
[00:12:13.500 --> 00:12:17.500]  這個就是城鎮家的傳統
[00:12:17.500 --> 00:12:19.500]  但是在傳統當中
[00:12:19.500 --> 00:12:23.500]  更重要的城鎮是一個家
[00:12:23.500 --> 00:12:25.500]  在城鎮家裡面
[00:12:25.500 --> 00:12:27.500]  愛是重要的
[00:12:27.500 --> 00:12:31.500]  我們在這裡是一起學習去愛
[00:12:31.500 --> 00:12:33.500]  所以我們彼此常常提醒
[00:12:33.500 --> 00:12:35.500]  我是你的弟兄
[00:12:35.500 --> 00:12:37.500]  你是我的弟兄
[00:12:37.500 --> 00:12:40.500]  常常記得你是我的姐妹
[00:12:40.500 --> 00:12:42.500]  我要愛護你
[00:12:42.500 --> 00:12:46.500]  常常本來不覺得應該愛
[00:12:46.500 --> 00:12:49.500]  不過又繼續在家裡愛
[00:12:49.500 --> 00:12:53.500]  所以當我們生活得美好的時候
[00:12:53.500 --> 00:12:56.500]  我們很以這個家為傲
[00:12:56.500 --> 00:12:59.500]  城鎮真是何等的好
[00:12:59.500 --> 00:13:01.500]  所以有一些弟兄姐妹們
[00:13:01.500 --> 00:13:02.500]  他們在教會
[00:13:02.500 --> 00:13:03.500]  在城鎮家那裡
[00:13:03.500 --> 00:13:06.500]  再不扮演重要的帶領角色
[00:13:06.500 --> 00:13:07.500]  他們離開了
[00:13:07.500 --> 00:13:09.500]  但是去別處侍奉
[00:13:09.500 --> 00:13:12.500]  但是他們都會禮拜天回來教會
[00:13:12.500 --> 00:13:13.500]  回來城鎮家
[00:13:13.500 --> 00:13:14.500]  繼續的敬拜
[00:13:14.500 --> 00:13:18.500]  甚至是參加這個成長班
[00:13:18.500 --> 00:13:22.500]  因為城鎮是他們的家
[00:13:22.500 --> 00:13:25.500]  在這個家當中
[00:13:25.500 --> 00:13:28.500]  和人間的家都是這樣
[00:13:28.500 --> 00:13:31.500]  一定有頂撞
[00:13:31.500 --> 00:13:33.500]  一定有吵鬧
[00:13:33.500 --> 00:13:36.500]  所以當我們有吵鬧的時候
[00:13:36.500 --> 00:13:37.500]  當然不開心
[00:13:37.500 --> 00:13:40.500]  但是你看到城鎮家的特色
[00:13:40.500 --> 00:13:42.500]  不知道有沒有留意到
[00:13:42.500 --> 00:13:45.500]  雖然有些頂撞
[00:13:45.500 --> 00:13:47.500]  但是會走在一起
[00:13:47.500 --> 00:13:50.500]  同一桌子吃飯
[00:13:50.500 --> 00:13:53.500]  不會故意走到第二桌子吃
[00:13:53.500 --> 00:13:55.500]  不會的
[00:13:55.500 --> 00:13:57.500]  這種的表現
[00:13:57.500 --> 00:13:59.500]  不僅是一種氣量
[00:13:59.500 --> 00:14:01.500]  一種氣度
[00:14:01.500 --> 00:14:04.500]  我看見的是親情
[00:14:04.500 --> 00:14:09.500]  我看見的是城鎮家的親情
[00:14:09.500 --> 00:14:12.500]  和愛心的學習
[00:14:12.500 --> 00:14:14.500]  真是當我們去細想
[00:14:14.500 --> 00:14:16.500]  我們成長的傳統的時候
[00:14:16.500 --> 00:14:19.500]  傳統是讓我們知道我們的身份
[00:14:19.500 --> 00:14:20.500]  我們在哪裡而來
[00:14:20.500 --> 00:14:22.500]  我們的價值是什麼
[00:14:22.500 --> 00:14:25.500]  有什麼事情是重要的
[00:14:25.500 --> 00:14:28.500]  傳統是重要的
[00:14:28.500 --> 00:14:30.500]  但是有些時候
[00:14:30.500 --> 00:14:32.500]  傳統和習慣
[00:14:32.500 --> 00:14:36.500]  不一定能夠持續下去
[00:14:36.500 --> 00:14:38.500]  甚至傳統有些時候
[00:14:38.500 --> 00:14:40.500]  是要打破的
[00:14:40.500 --> 00:14:42.500]  例如當小朋友結婚
[00:14:42.500 --> 00:14:44.500]  有新家庭的時候
[00:14:44.500 --> 00:14:46.500]  過往的一些習慣
[00:14:46.500 --> 00:14:48.500]  就會被打破
[00:14:48.500 --> 00:14:51.500]  當你的兒女可能要去外國
[00:14:51.500 --> 00:14:54.500]  要讀書或者去外國做事
[00:14:54.500 --> 00:14:56.500]  建立自己的家庭的話
[00:14:56.500 --> 00:14:58.500]  你就不能夠每一年
[00:14:58.500 --> 00:15:01.500]  和他在聖誕樹那裡拆禮物
[00:15:01.500 --> 00:15:03.500]  你不能夠再和他每一年
[00:15:03.500 --> 00:15:05.500]  吃開年飯
[00:15:05.500 --> 00:15:08.500]  吃團年飯過冬
[00:15:08.500 --> 00:15:10.500]  又例如教會
[00:15:10.500 --> 00:15:12.500]  多教會人數是多
[00:15:12.500 --> 00:15:14.500]  多到一個地步的時候
[00:15:14.500 --> 00:15:16.500]  教會裡面的問題
[00:15:16.500 --> 00:15:18.500]  也會必然是多的
[00:15:18.500 --> 00:15:20.500]  因為人數多的時候
[00:15:20.500 --> 00:15:22.500]  不同的人的性格
[00:15:22.500 --> 00:15:24.500]  不同人的背景
[00:15:24.500 --> 00:15:26.500]  聚集在一起的時候
[00:15:26.500 --> 00:15:29.500]  是要合一
[00:15:29.500 --> 00:15:32.500]  是不容易的
[00:15:32.500 --> 00:15:34.500]  所以如果你認為
[00:15:34.500 --> 00:15:35.500]  某一個人
[00:15:35.500 --> 00:15:38.500]  是帶來教會不合一的話
[00:15:38.500 --> 00:15:40.500]  其實你本人
[00:15:40.500 --> 00:15:46.500]  可能也是帶來教會不合一的元素
[00:15:46.500 --> 00:15:51.500]  所以因為這些人的因素
[00:15:51.500 --> 00:15:55.500]  教會的傳統是會打破的
[00:15:55.500 --> 00:15:57.500]  會打破
[00:15:57.500 --> 00:15:59.500]  講傳福音
[00:15:59.500 --> 00:16:01.500]  發展差傳
[00:16:01.500 --> 00:16:03.500]  關愛社群
[00:16:03.500 --> 00:16:05.500]  當靈牧羊
[00:16:05.500 --> 00:16:07.500]  門徒訓練
[00:16:07.500 --> 00:16:11.500]  性惡侍奉的傳統
[00:16:11.500 --> 00:16:13.500]  所以從這裡去思考
[00:16:13.500 --> 00:16:16.500]  傳統是很好的
[00:16:16.500 --> 00:16:19.500]  傳統 傳統 傳統
[00:16:19.500 --> 00:16:21.500]  但是傳統
[00:16:21.500 --> 00:16:26.500]  也未必一定能夠維繫下去
[00:16:26.500 --> 00:16:29.500]  保羅也是生活在傳統當中
[00:16:29.500 --> 00:16:32.500]  他曾經生活在拉比的傳統當中
[00:16:32.500 --> 00:16:34.500]  他是法利塞人
[00:16:34.500 --> 00:16:38.500]  他生活在法利塞人的傳統當中
[00:16:38.500 --> 00:16:40.500]  他第八天受割禮
[00:16:40.500 --> 00:16:42.500]  是以色列族
[00:16:42.500 --> 00:16:44.500]  是變亞敏茲派的人
[00:16:44.500 --> 00:16:47.500]  是希伯來人所生的希伯來人
[00:16:47.500 --> 00:16:49.500]  就律法來說
[00:16:49.500 --> 00:16:51.500]  他就是法利塞人
[00:16:51.500 --> 00:16:53.500]  年輕的時候
[00:16:53.500 --> 00:16:55.500]  他去到耶路撒冷去讀書
[00:16:55.500 --> 00:16:58.500]  是跟著那時候很出名的律法師
[00:16:58.500 --> 00:17:01.500]  加瑪烈一世去讀書
[00:17:01.500 --> 00:17:05.500]  但是後來他被耶穌基督去呼召
[00:17:05.500 --> 00:17:08.500]  被耶穌基督去抓住
[00:17:08.500 --> 00:17:10.500]  他就跟隨耶穌基督
[00:17:10.500 --> 00:17:12.500]  努力面前
[00:17:12.500 --> 00:17:16.500]  要經歷耶穌基督復活的生命
[00:17:16.500 --> 00:17:18.500]  保羅就說
[00:17:18.500 --> 00:17:21.500]  忘記背後 努力面前
[00:17:21.500 --> 00:17:24.500]  向著鏢光直跑
[00:17:24.500 --> 00:17:28.500]  忘記背後 努力面前
[00:17:28.500 --> 00:17:30.500]  向著鏢光直跑
[00:17:30.500 --> 00:17:32.500]  保羅所說的是什麼意思呢?
[00:17:32.500 --> 00:17:34.500]  他在說什麼呢?
[00:17:34.500 --> 00:17:36.500]  他在想什麼呢?
[00:17:36.500 --> 00:17:37.500]  讓我們驚訝的是
[00:17:37.500 --> 00:17:39.500]  保羅其實已經是
[00:17:39.500 --> 00:17:41.500]  當他說一句話的時候
[00:17:41.500 --> 00:17:44.500]  他認識耶穌基督已經三十年了
[00:17:44.500 --> 00:17:46.500]  是老門徒了
[00:17:46.500 --> 00:17:48.500]  而且是有名望
[00:17:48.500 --> 00:17:50.500]  有能力
[00:17:50.500 --> 00:17:51.500]  有權柄
[00:17:51.500 --> 00:17:53.500]  是老門徒了
[00:17:53.500 --> 00:17:55.500]  但是他就說
[00:17:55.500 --> 00:17:57.500]  我還要做門徒
[00:17:57.500 --> 00:18:00.500]  我是認識耶穌基督不夠
[00:18:00.500 --> 00:18:02.500]  我繼續要做門徒
[00:18:02.500 --> 00:18:05.500]  我希望能夠更加認識耶穌基督
[00:18:05.500 --> 00:18:10.500]  因為他知道自己是不完全的
[00:18:10.500 --> 00:18:15.500]  他知道仍然需要繼續的努力去跑
[00:18:15.500 --> 00:18:17.500]  所以保羅就說
[00:18:17.500 --> 00:18:20.500]  這不是說我已經得著了
[00:18:20.500 --> 00:18:22.500]  已經完全了
[00:18:22.500 --> 00:18:26.500]  我乃是竭力的追求
[00:18:26.500 --> 00:18:28.500]  或者可以得著
[00:18:28.500 --> 00:18:31.500]  基督耶穌所以得著我的
[00:18:31.500 --> 00:18:33.500]  對保羅來說
[00:18:33.500 --> 00:18:38.500]  這個鏢光就是耶穌基督復活的大能
[00:18:38.500 --> 00:18:40.500]  他說我信耶穌這麼久了
[00:18:40.500 --> 00:18:42.500]  我還要更多的
[00:18:42.500 --> 00:18:45.500]  經歷耶穌基督復活的大能
[00:18:45.500 --> 00:18:49.500]  所以他是要效法耶穌基督
[00:18:49.500 --> 00:18:51.500]  他也希望怎樣呢?
[00:18:51.500 --> 00:18:54.500]  也叫我們去效法他
