
[00:00:00.000 --> 00:00:04.000]  早幾年最大的偉大發明就是外賣app
[00:10:05.000 --> 00:10:08.000]  見不到那兩條線
[00:10:08.000 --> 00:10:11.000]  第二天隔離令完了之後
[00:10:11.000 --> 00:10:13.000]  你可以打開那道門
[00:10:13.000 --> 00:10:14.000]  踏出去那一刻
[00:10:14.000 --> 00:10:16.000]  深深體會到
[00:10:16.000 --> 00:10:18.000]  重生是什麼回事
[00:10:18.000 --> 00:10:21.000]  完全的自由想去哪裡就去哪裡
[00:10:21.000 --> 00:10:23.000]  想上班就上班
[00:10:23.000 --> 00:10:25.000]  那種重生的感覺
[00:10:25.000 --> 00:10:27.000]  就是不知道大家都能不能經歷到
[00:10:27.000 --> 00:10:29.000]  又或者可能大家其實是很享受
[00:10:29.000 --> 00:10:34.000]  在隔離的階段
[00:10:34.000 --> 00:10:35.000]  耶穌用死
[00:10:35.000 --> 00:10:38.000]  以死換取我們的重生的機會
[00:10:38.000 --> 00:10:41.000]  一個新生命的開始
[00:10:41.000 --> 00:10:45.000]  這個是第一樣活潑盼望的元素
[00:10:45.000 --> 00:10:47.000]  第二樣活潑盼望的元素是什麼呢
[00:10:47.000 --> 00:10:50.000]  是德基業
[00:10:50.000 --> 00:10:53.000]  新舊約對基業這個字
[00:10:53.000 --> 00:10:56.000]  的解釋有很大的差異
[00:10:56.000 --> 00:10:58.000]  舊約聖經裡面提到
[00:10:58.000 --> 00:11:02.000]  基業是指地上承繼的遺產
[00:11:02.000 --> 00:11:05.000]  就是說所應許的加南地
[00:11:05.000 --> 00:11:08.000]  為以色列的基業
[00:11:08.000 --> 00:11:10.000]  經常都會提到基業是代表著
[00:11:10.000 --> 00:11:12.000]  以色列人每一家族
[00:11:12.000 --> 00:11:15.000]  在加南地所分到的一塊地
[00:11:15.000 --> 00:11:18.000]  但是新約聖經裡面提到的基業是什麼呢
[00:11:18.000 --> 00:11:20.000]  是指信徒將來
[00:11:20.000 --> 00:11:24.000]  在天國裡面要得到的屬天的獎賞
[00:11:24.000 --> 00:11:25.000]  在新約裡面
[00:11:25.000 --> 00:11:28.000]  信徒的重生不能夠叫他們
[00:11:28.000 --> 00:11:31.000]  在地上加南這個地方分到一塊地
[00:11:31.000 --> 00:11:32.000]  但是卻叫他們
[00:11:32.000 --> 00:11:35.000]  能夠在神永恆的角度裡面
[00:11:35.000 --> 00:11:37.000]  神在將來的新天新地裡面
[00:11:37.000 --> 00:11:41.000]  得到福氣和賞賜
[00:11:41.000 --> 00:11:45.000]  「家業」這個字多數都前面帶有一個介詞
[00:11:45.000 --> 00:11:50.000]  就是常用了要進入的解釋
[00:11:50.000 --> 00:11:51.000]  進入
[00:11:51.000 --> 00:11:55.000]  所以指基業的信徒必須要重生
[00:11:55.000 --> 00:11:58.000]  使他們今生就能夠在靈裡面
[00:11:58.000 --> 00:12:00.000]  預先進入到天國
[00:12:00.000 --> 00:12:03.000]  去享受屬天的產業
[00:12:03.000 --> 00:12:06.000]  彼得也都用了三個不能
[00:12:06.000 --> 00:12:09.000]  或者我形容是永不的形容詞
[00:12:09.000 --> 00:12:11.000]  來形容這份基業
[00:12:11.000 --> 00:12:12.000]  不能扭壞
[00:12:12.000 --> 00:12:14.000]  不能玷污
[00:12:14.000 --> 00:12:15.000]  不能衰殘
[00:12:15.000 --> 00:12:19.000]  為你們存留在天上面的
[00:12:19.000 --> 00:12:23.000]  這份屬天的產業是不能扭壞
[00:12:23.000 --> 00:12:24.000]  意思是
[00:12:24.000 --> 00:12:33.000]  不會因為時間而令到這個產業衰敗
[00:12:33.000 --> 00:12:36.000]  提到的是永恆不老這個字
[00:12:36.000 --> 00:12:40.000]  不會玷污代表著不會被罪所污染
[00:12:40.000 --> 00:12:42.000]  因為在這個基業裡面
[00:12:42.000 --> 00:12:45.000]  沒有一件東西是不屬於神的
[00:12:45.000 --> 00:12:46.000]  所有東西都屬於神的時候
[00:12:46.000 --> 00:12:49.000]  神完全接納是沒有罪污的
[00:12:49.000 --> 00:12:53.000]  「污穢」這個字只可以形容人或者物
[00:12:53.000 --> 00:12:55.000]  所以在這個基業裡面
[00:12:55.000 --> 00:12:57.000]  完完全全被主得罪的時候
[00:12:57.000 --> 00:13:02.000]  它是不會有這個污穢在裡面的
[00:13:02.000 --> 00:13:06.000]  這個基業同時間是不能夠衰殘的
[00:13:06.000 --> 00:13:08.000]  地上面的產業是會衰殘
[00:13:08.000 --> 00:13:10.000]  但是天上面的產業
[00:13:10.000 --> 00:13:13.000]  是永遠都不會失去這個光彩
[00:13:13.000 --> 00:13:16.000]  不會失去這個榮耀
[00:13:16.000 --> 00:13:21.000]  根據香港保存的歷史建築
[00:13:21.000 --> 00:13:25.000]  大概是有1444棟的
[00:13:25.000 --> 00:13:29.000]  一級歷史建築是特別有意義的
[00:13:29.000 --> 00:13:32.000]  說到一級建築是有199棟的
[00:13:32.000 --> 00:13:34.000]  如果你去到中西區的話
[00:13:34.000 --> 00:13:37.000]  你會發現很多這些舊式的建築
[00:13:37.000 --> 00:13:40.000]  例如樓梯街、布丁澤街
[00:13:40.000 --> 00:13:43.000]  這些都在說二、三百年裡面的歷史
[00:13:43.000 --> 00:13:46.000]  但是這些建築裡面
[00:13:46.000 --> 00:13:48.000]  都需要很多的復修
[00:13:48.000 --> 00:13:51.000]  我又去過土耳其這個地方
[00:13:51.000 --> 00:13:53.000]  它裡面所提到的
[00:13:53.000 --> 00:13:57.000]  譬如說義福所教會
[00:13:57.000 --> 00:13:59.000]  你看到很多歷史的建築
[00:13:59.000 --> 00:14:01.000]  幾千年一間幾千年的建築
[00:14:01.000 --> 00:14:04.000]  但是很多都只能夠看到柱子
[00:14:04.000 --> 00:14:05.000]  碎石
[00:14:05.000 --> 00:14:09.000]  根本認不出這是什麼地方
[00:14:09.000 --> 00:14:11.000]  彼得在這裡提到
[00:14:11.000 --> 00:14:14.000]  這份基業是永遠不會扭壞
[00:14:14.000 --> 00:14:17.000]  大家能不能夠想像得到
[00:14:17.000 --> 00:14:20.000]  彼得用人能夠看到的扭壞
[00:14:20.000 --> 00:14:22.000]  玷污、碎殘
[00:14:22.000 --> 00:14:25.000]  反襯回神的完全的不同
[00:14:25.000 --> 00:14:28.000]  人所做的一切的財產
[00:14:28.000 --> 00:14:30.000]  一切的物業是會衰殘
[00:14:30.000 --> 00:14:32.000]  是會毀壞的
[00:14:32.000 --> 00:14:36.000]  但是神所賜的是永遠都不會的
[00:14:36.000 --> 00:14:38.000]  最後這份屬天的產業
[00:14:38.000 --> 00:14:41.000]  仍為我們留在天上面
[00:14:41.000 --> 00:14:45.000]  已經為我們存留在天上面
[00:14:45.000 --> 00:14:51.000]  存留這個字也是很特別的
[00:14:51.000 --> 00:14:58.000]  代表著神一早已經為我們存留了
[00:14:58.000 --> 00:15:00.000]  當我們相信耶穌的時候
[00:15:00.000 --> 00:15:07.000]  神已經為我們存留了這份基業在天上面
[00:15:07.000 --> 00:15:10.000]  第三樣基督徒的特質
[00:15:10.000 --> 00:15:12.000]  就是在百般事件裡面
[00:15:12.000 --> 00:15:17.000]  我們得到從救恩而來的喜樂
[00:15:17.000 --> 00:15:22.000]  我們一起讀,就是二十經文
[00:15:22.000 --> 00:15:26.000]  你們者因信蒙上帝能力保守的人
[00:15:26.000 --> 00:15:28.000]  必能得著所預備
[00:15:28.000 --> 00:15:31.000]  到末世要顯現的救恩
[00:15:31.000 --> 00:15:34.000]  因此你們是大有喜樂
[00:15:34.000 --> 00:15:36.000]  講到一開始提及到
[00:15:36.000 --> 00:15:39.000]  這封信所寫的時間
[00:15:39.000 --> 00:15:45.000]  是在尼祿王開始揮發教會的時候寫的
[00:15:45.000 --> 00:15:47.000]  根據歷史指出
[00:15:47.000 --> 00:15:51.000]  尼祿王迫害羅馬的猶太人
[00:15:51.000 --> 00:15:56.000]  的起因是因為主後的六四年
[00:15:56.000 --> 00:15:59.000]  羅馬城出現了大火
[00:15:59.000 --> 00:16:03.000]  城中的建築物很稠密
[00:16:03.000 --> 00:16:06.000]  所以火勢很嚴重,燒了五天
[00:16:06.000 --> 00:16:09.000]  羅馬城十四個地區
[00:16:09.000 --> 00:16:12.000]  有十一個地方都嚴重焚毀
[00:16:12.000 --> 00:16:14.000]  包括皇宮
[00:16:14.000 --> 00:16:18.000]  但由於尼祿一直這樣表示
[00:16:18.000 --> 00:16:22.000]  他很想按自己藝術的構思
[00:16:22.000 --> 00:16:24.000]  去重建羅馬城
[00:16:24.000 --> 00:16:26.000]  所以很多人都認為
[00:16:26.000 --> 00:16:30.000]  其實這場火是尼祿自己去放的
[00:16:30.000 --> 00:16:33.000]  尼祿為了洗脫這個嫌疑
[00:16:33.000 --> 00:16:36.000]  去控告基督徒
[00:16:36.000 --> 00:16:43.000]  當日是一些壞分子基督徒去做的
[00:16:43.000 --> 00:16:47.000]  以至到他可以把這個罪名加在他們身上
[00:16:47.000 --> 00:16:51.000]  然後他就大肆去搜捕基督徒
[00:16:51.000 --> 00:16:59.000]  然後在群眾面前活生生燒死的被捕基督徒
[00:16:59.000 --> 00:17:01.000]  在這樣的環境下
[00:17:01.000 --> 00:17:04.000]  給的叫教會要喜樂都不夠
[00:17:04.000 --> 00:17:05.000]  要大有喜樂
[00:17:05.000 --> 00:17:08.000]  到底給的在想什麼呢
[00:17:08.000 --> 00:17:12.000]  大有喜樂這個詞是這樣形容的
[00:17:12.000 --> 00:17:16.000]  是代表著一個深藏的靈裡面的歡樂
[00:17:16.000 --> 00:17:19.000]  而是因為神而靈裡面快樂
[00:17:19.000 --> 00:17:23.000]  因為神成就了大事而歡喜
[00:17:23.000 --> 00:17:26.000]  有幾個例子跟大家說
[00:17:26.000 --> 00:17:27.000]  第一個就是
[00:17:27.000 --> 00:17:32.000]  同精女瑪利亞得到她知道懷孕生耶穌之後
[00:17:32.000 --> 00:17:34.000]  她便讚美神她這樣說
[00:17:34.000 --> 00:17:36.000]  我心尊主為大
[00:17:36.000 --> 00:17:40.000]  我靈以我神的救主為樂
[00:17:40.000 --> 00:17:43.000]  在第四章我們看到
[00:17:43.000 --> 00:17:47.000]  當基督的榮耀顯現的時候
[00:17:47.000 --> 00:17:50.000]  信徒是可以歡喜快樂
[00:17:50.000 --> 00:17:53.000]  而在肥立比的禁卒裡面
[00:17:53.000 --> 00:17:57.000]  我們也看到當他們全家因為信了主的時候
[00:17:57.000 --> 00:17:59.000]  他們便喜樂
[00:17:59.000 --> 00:18:04.000]  這份喜樂是可以稱為救恩的喜樂
[00:18:04.000 --> 00:18:09.000]  它總是在由靈裡面所發出的喜樂
[00:18:09.000 --> 00:18:14.000]  而這裡提到喜樂這個詞也是用現在進行式的
[00:18:14.000 --> 00:18:16.000]  即是代表著一些ING Form
[00:18:16.000 --> 00:18:20.000]  即是說這個喜樂是不斷的喜樂
[00:18:20.000 --> 00:18:23.000]  原來基督徒有一個特質
[00:18:23.000 --> 00:18:25.000]  就是在八般事件裡面
[00:18:25.000 --> 00:18:27.000]  可能會暫時憂愁
[00:18:27.000 --> 00:18:31.000]  甚至說我們的信心好像金一樣
[00:18:31.000 --> 00:18:34.000]  被猛烈的火去試驗
[00:18:34.000 --> 00:18:38.000]  但是因著耶穌的救贖的盼望
[00:18:38.000 --> 00:18:40.000]  因著未來天上的獎賞
[00:18:40.000 --> 00:18:43.000]  我們可以大有喜樂
[00:18:43.000 --> 00:18:46.000]  而這個喜樂是別人不能夠加給你的
[00:18:46.000 --> 00:18:48.000]  不能夠強迫你的
[00:18:48.000 --> 00:18:51.000]  所以成為一個Believer
[00:18:51.000 --> 00:18:55.000]  是不是真的要叫一聲Believer 嗚嗚呢
[00:18:55.000 --> 00:18:57.000]  是很興奮的
[00:18:57.000 --> 00:19:00.000]  是有很多恩典的
[00:19:00.000 --> 00:19:03.000]  我們看到這麼好的恩典
[00:19:03.000 --> 00:19:05.000]  彼得沒有停在這裡
[00:19:05.000 --> 00:19:08.000]  彼得教門徒應該要怎麼去生活
[00:19:08.000 --> 00:19:10.000]  有了這個活潑的盼望
[00:19:10.000 --> 00:19:13.000]  就應該要聖潔的生活
[00:19:13.000 --> 00:19:14.000]  就好像一個前輩
[00:19:14.000 --> 00:19:16.000]  一面是救恩
[00:19:16.000 --> 00:19:18.000]  另一面就是聖潔的生活
[00:19:18.000 --> 00:19:21.000]  所以經文裡面這樣提到
[00:19:21.000 --> 00:19:25.000]  所以你們要約束你們的心
[00:19:25.000 --> 00:19:26.000]  謹慎自守
[00:19:26.000 --> 00:19:29.000]  專心盼望耶穌基督顯現的時候
[00:19:29.000 --> 00:19:31.000]  所帶來給你們的恩
[00:19:31.000 --> 00:19:34.000]  你們寄作順命的兒女
[00:19:34.000 --> 00:19:36.000]  就不要效法從前
[00:19:36.000 --> 00:19:40.000]  蒙會無知的時候那放縱私慾的樣子
[00:19:40.000 --> 00:19:42.000]  那照你們的
[00:19:42.000 --> 00:19:43.000]  既是聖潔
[00:19:43.000 --> 00:19:46.000]  你們一切所行的事上也都要聖潔
[00:19:46.000 --> 00:19:49.000]  因為經上記著說
[00:19:49.000 --> 00:19:50.000]  你們要聖潔
