
[00:00:00.000 --> 00:00:01.120]  第一節會早晨
[00:04:18.480 --> 00:04:21.840]  把每個地方都變成了座椅
[00:04:21.840 --> 00:04:24.240]  中環星期日
[00:04:24.240 --> 00:04:26.880]  數以萬計的外傭
[00:04:26.880 --> 00:04:33.600]  坐滿了整個中環的街道、天橋、銀行、低層
[00:04:33.600 --> 00:04:35.920]  我一直相信
[00:04:35.920 --> 00:04:39.160]  本質上華人社會是包容的
[00:04:39.160 --> 00:04:40.480]  是寬大的
[00:04:40.480 --> 00:04:43.320]  這不是來自政治正確的理念
[00:04:43.320 --> 00:04:47.680]  只是將心比心的善良和人性的體諒
[00:04:48.960 --> 00:04:49.360]  悍雅
[00:04:49.360 --> 00:04:50.440]  慚愧
[00:04:50.440 --> 00:04:52.720]  自己生活在香港這麼多年
[00:04:52.720 --> 00:04:54.800]  我在中上環長大
[00:04:54.800 --> 00:04:57.040]  但難免星期日
[00:04:57.040 --> 00:05:00.200]  去到皇像廣場遮打道一帶
[00:05:00.200 --> 00:05:03.840]  穿越滙豐銀行的地下
[00:05:03.840 --> 00:05:07.480]  雖不至於有些人說去歧視他們
[00:05:07.480 --> 00:05:09.160]  但總是有一種
[00:05:09.160 --> 00:05:11.080]  嘩!又被你霸佔了
[00:05:11.080 --> 00:05:13.960]  想跟孫子走個圈都不行
[00:05:14.560 --> 00:05:18.000]  是有一點點不太舒服的感覺
[00:05:18.000 --> 00:05:20.840]  不過我們現在很虛偽,沒有說出來
[00:05:20.840 --> 00:05:23.160]  但被人戳破了我們
[00:05:23.160 --> 00:05:26.800]  但原來這就是香港最美的風景
[00:05:26.800 --> 00:05:28.280]  包容
[00:05:28.280 --> 00:05:30.320]  寬大
[00:05:30.320 --> 00:05:32.040]  走開地
[00:05:32.040 --> 00:05:34.960]  讓每個地方變成座椅
[00:05:34.960 --> 00:05:37.200]  當它帶有私人的浪漫
[00:05:37.200 --> 00:05:39.760]  但林鄭月娥說得很深層次
[00:05:39.760 --> 00:05:41.280]  華人社會
[00:05:41.280 --> 00:05:43.200]  應該是包容寬大的
[00:05:43.880 --> 00:05:46.440]  但我們越來越自私陷害
[00:05:46.440 --> 00:05:48.160]  排斥
[00:05:48.160 --> 00:05:50.040]  香港如是
[00:05:50.040 --> 00:05:51.680]  大陸不用說了
[00:05:51.680 --> 00:05:54.440]  你看看中港關係
[00:05:54.440 --> 00:05:56.560]  台灣都開始變了很多
[00:05:56.560 --> 00:05:57.960]  很多的變化
[00:05:57.960 --> 00:06:02.960]  所以我們怎樣用另一個角度去看自己
[00:06:02.960 --> 00:06:07.560]  我們在教會講道都從教會的本位出發
[00:06:07.560 --> 00:06:09.600]  我們怎樣怎樣怎樣
[00:06:09.600 --> 00:06:11.800]  我們很少換個鏡頭
[00:06:12.600 --> 00:06:14.040]  讓外面的人怎樣看我們
[00:06:14.040 --> 00:06:16.160]  但我們換個鏡頭
[00:06:16.160 --> 00:06:19.720]  你試一下你在外面的街外人
[00:06:19.720 --> 00:06:21.280]  進來這間教會
[00:06:21.280 --> 00:06:23.080]  他的感覺會是怎樣
[00:06:23.080 --> 00:06:24.280]  這個很重要
[00:06:24.280 --> 00:06:28.720]  當然教會有教會的定位和角色
[00:06:28.720 --> 00:06:31.320]  這個就是在新約
[00:06:31.320 --> 00:06:33.160]  本來書信講得很清楚
[00:06:33.160 --> 00:06:35.520]  當然這些不是需要我來教導大家
[00:06:35.520 --> 00:06:39.280]  但傳統教會有幾個特別的功能
[00:06:39.280 --> 00:06:40.800]  大家都會認同的
[00:06:40.800 --> 00:06:41.160]  第一
[00:06:42.320 --> 00:06:43.040]  廣傳福音
[00:06:43.040 --> 00:06:45.120]  牧養群羊
[00:06:45.120 --> 00:06:47.280]  關懷鄰舍
[00:06:47.280 --> 00:06:50.120]  醫治和安慰
[00:06:50.120 --> 00:06:51.600]  教會的功能
[00:06:51.600 --> 00:06:54.360]  一般教會起碼都做到頭兩樣
[00:06:54.360 --> 00:06:58.000]  我相信你們都做到三樣半
[00:06:58.000 --> 00:07:01.480]  但這個就是教會的功能
[00:07:01.480 --> 00:07:04.000]  但教會本身
[00:07:04.000 --> 00:07:08.160]  亦都有一種不同的社會文化或隨著時代
[00:07:08.160 --> 00:07:11.600]  是有一個不同的轉變
[00:07:12.360 --> 00:07:15.040]  過去二、三十年來美國的成功神學
[00:07:15.040 --> 00:07:17.720]  影響了很多很多的地方
[00:07:17.720 --> 00:07:19.440]  城市包括香港在內
[00:07:19.440 --> 00:07:24.040]  過去這二、三十年在美國有幾間很大型
[00:07:24.040 --> 00:07:26.400]  被稱為超級的堂會叫做Mega Church
[00:07:26.400 --> 00:07:29.160]  他們的發展模式
[00:07:29.160 --> 00:07:34.120]  他們的運作、組織成為了很多亞洲教會
[00:07:34.120 --> 00:07:35.800]  去取經的地方
[00:07:35.800 --> 00:07:38.800]  不過我最初接觸這些
[00:07:39.760 --> 00:07:42.480]  這些教會的模式
[00:07:42.480 --> 00:07:44.240]  其實不是太舒服
[00:07:44.240 --> 00:07:46.480]  太美國化
[00:07:46.480 --> 00:07:48.400]  太麥當勞化
[00:07:48.400 --> 00:07:50.440]  在這樣的情況下
[00:07:50.440 --> 00:07:54.960]  一個東方教會、亞洲教會、香港教會是否適合呢?
[00:07:54.960 --> 00:07:57.880]  當然更加令我感到痛心的就是
[00:07:57.880 --> 00:08:00.240]  這幾間Mega Church
[00:08:00.240 --> 00:08:04.440]  那些童工和教會都紛紛出事
[00:08:04.440 --> 00:08:08.320]  因為他們所嚮往的成功神學
[00:08:09.920 --> 00:08:12.040]  其實是非常市場主導的
[00:08:12.040 --> 00:08:16.080]  跟美國那些五十強的企業
[00:08:16.080 --> 00:08:18.120]  基本上理念是很接近的
[00:08:18.120 --> 00:08:19.840]  ABC很簡單
[00:08:19.840 --> 00:08:21.120]  attendance人數多
[00:08:21.120 --> 00:08:23.880]  要高人數其實不難的
[00:08:23.880 --> 00:08:27.280]  你看Mega Church他們崇拜的各方面
[00:08:27.280 --> 00:08:29.960]  其實是一個很有規模的展示
[00:08:29.960 --> 00:08:33.920]  正如大家很多蘋果迷都知道
[00:08:33.920 --> 00:08:39.040]  當年Sweet Jobs每次來推銷他的產品
[00:08:39.400 --> 00:08:40.760]  那些新產品
[00:08:40.760 --> 00:08:42.960]  iPad、iPhone幾出來
[00:08:42.960 --> 00:08:45.880]  喬布斯出來推銷
[00:08:45.880 --> 00:08:48.080]  是吸引全球的矚目
[00:08:48.080 --> 00:08:52.080]  那種推銷術成為一種經典
[00:08:52.080 --> 00:08:53.920]  做推銷
[00:08:53.920 --> 00:08:54.600]  sell
[00:08:54.600 --> 00:08:55.680]  就這樣sell了
[00:08:55.680 --> 00:08:58.800]  我看喬布斯的自傳講道
[00:08:58.800 --> 00:09:00.640]  其實那是一個劇本
[00:09:00.640 --> 00:09:03.200]  有編劇、有導演
[00:09:03.200 --> 00:09:04.400]  有rehearse
[00:09:04.400 --> 00:09:06.760]  全部是一個show來的
[00:09:06.760 --> 00:09:07.560]  大家要知道
[00:09:07.560 --> 00:09:08.920]  這是美國式的做法
[00:09:09.600 --> 00:09:11.400]  有時候教會淪為這樣的情況下
[00:09:11.400 --> 00:09:11.920]  我覺得
[00:09:11.920 --> 00:09:14.320]  是不是一個最合適的方法呢?
[00:09:14.320 --> 00:09:17.840]  我們最好的市板
[00:09:17.840 --> 00:09:19.160]  各個場架
[00:09:19.160 --> 00:09:20.600]  明星、講員
[00:09:20.600 --> 00:09:23.480]  各方面配搭都有劇本的
[00:09:23.480 --> 00:09:25.120]  這樣吸引到人來的
[00:09:25.120 --> 00:09:27.120]  要吸引人來就要building了
[00:09:27.120 --> 00:09:29.040]  教會美輪美奐
[00:09:29.040 --> 00:09:30.760]  所以不是水晶就是黃金
[00:09:30.760 --> 00:09:31.920]  不是鑽石就是珍珠
[00:09:31.920 --> 00:09:33.240]  很有特色
[00:09:33.240 --> 00:09:34.240]  用最好的建築師
[00:09:34.240 --> 00:09:35.760]  建了很漂亮的教堂
[00:09:35.760 --> 00:09:37.720]  接著講馮憲
[00:09:38.360 --> 00:09:39.600]  一定有錢
[00:09:39.600 --> 00:09:41.320]  大量的資產
[00:09:41.320 --> 00:09:42.280]  馮憲很多
[00:09:42.280 --> 00:09:44.640]  這些條件
[00:09:44.640 --> 00:09:45.800]  不一定錯
[00:09:45.800 --> 00:09:46.880]  不一定錯
[00:09:46.880 --> 00:09:48.040]  但是
[00:09:48.040 --> 00:09:51.440]  是不是一定你可以拿捏得很好呢?
[00:09:51.440 --> 00:09:53.000]  那個火位
[00:09:53.000 --> 00:09:54.040]  拿得很好
[00:09:54.040 --> 00:09:55.080]  你看見什麼church
[00:09:55.080 --> 00:09:55.800]  美國如是
[00:09:55.800 --> 00:09:57.200]  南韓也是
[00:09:57.200 --> 00:09:58.920]  南韓也是
[00:09:58.920 --> 00:10:01.200]  環教會一個取經的地方
[00:10:01.200 --> 00:10:03.040]  又出事了
[00:10:03.040 --> 00:10:05.280]  你看看
[00:10:05.920 --> 00:10:08.800]  很尊敬一位韓國前總統李明博
[00:10:08.800 --> 00:10:10.520]  長老會的長老
[00:10:10.520 --> 00:10:13.840]  坐牢
[00:10:13.840 --> 00:10:14.880]  癱瘓
[00:10:14.880 --> 00:10:15.760]  你看見
[00:10:15.760 --> 00:10:16.640]  就是
[00:10:16.640 --> 00:10:18.160]  真的要看回
[00:10:18.160 --> 00:10:20.880]  教會的人的生命力
[00:10:20.880 --> 00:10:22.800]  是不是真的跟神的很深的
[00:10:22.800 --> 00:10:23.600]  結緣
[00:10:23.600 --> 00:10:24.120]  所以
[00:10:24.120 --> 00:10:25.880]  如果我從這個
[00:10:25.880 --> 00:10:27.680]  成功ABC
[00:10:27.680 --> 00:10:29.360]  套在你身上
[00:10:29.360 --> 00:10:30.880]  你可能是
[00:10:30.880 --> 00:10:32.840]  僅僅合格而已
[00:10:32.840 --> 00:10:34.080]  是不是?
[00:10:34.400 --> 00:10:36.120]  B可能是差一點
[00:10:36.120 --> 00:10:37.120]  你地下教會來的
[00:10:37.120 --> 00:10:39.640]  地下教會來的
[00:10:39.640 --> 00:10:41.000]  你的發展空間是這麼多的
[00:10:41.000 --> 00:10:42.520]  進來這樣
[00:10:42.520 --> 00:10:44.160]  你不可以向上發展
[00:10:44.160 --> 00:10:46.240]  你修革學兵也很難
[00:10:46.240 --> 00:10:48.640]  你可能要分拆
[00:10:48.640 --> 00:10:50.880]  很多的地理環境
[00:10:50.880 --> 00:10:51.920]  香港教會也是這樣
[00:10:51.920 --> 00:10:53.240]  我們是學不到的
[00:10:53.240 --> 00:10:54.520]  我覺得教會一定要
[00:10:54.520 --> 00:10:56.160]  要在地化
[00:10:56.160 --> 00:10:57.120]  本色化
[00:10:57.120 --> 00:10:59.040]  是跟整個社會文化
[00:10:59.040 --> 00:11:00.560]  是要深深結緣
[00:11:00.560 --> 00:11:03.960]  所以今天我就從這個角度去看看
[00:11:04.080 --> 00:11:05.120]  這個教會
[00:11:05.120 --> 00:11:06.920]  我不是說ABC
[00:11:06.920 --> 00:11:08.640]  是說這個群體
[00:11:08.640 --> 00:11:10.600]  教會是什麼呢?
[00:11:10.600 --> 00:11:12.160]  最簡單定義就是
[00:11:12.160 --> 00:11:13.840]  教會就是一群
[00:11:13.840 --> 00:11:16.720]  蒙恩德救罪人組成的群體
[00:11:16.720 --> 00:11:18.960]  領受恩典
[00:11:18.960 --> 00:11:21.280]  然後去履行天國指紋
[00:11:21.280 --> 00:11:24.200]  符合聖經的教導
[00:11:24.200 --> 00:11:25.920]  在世上
[00:11:25.920 --> 00:11:27.360]  去為神做見證
[00:11:27.360 --> 00:11:31.520]  教會群體有很多幅圖畫
[00:11:31.520 --> 00:11:33.160]  我只是選了四幅
[00:11:33.160 --> 00:11:36.000]  我覺得相對是
[00:11:36.000 --> 00:11:39.360]  貼地和我們都可以改善到的地方
[00:11:39.360 --> 00:11:40.960]  行道群體
[00:11:40.960 --> 00:11:42.760]  以我今天經文的主力
[00:11:42.760 --> 00:11:43.560]  雅各書
[00:11:43.560 --> 00:11:48.040]  我很喜歡特別在一些初訓班裡面
[00:11:48.040 --> 00:11:49.480]  我跟他們講雅各書
[00:11:49.480 --> 00:11:50.720]  因為比較上沒有那麼多
[00:11:50.720 --> 00:11:51.920]  神學的背景
[00:11:51.920 --> 00:11:52.960]  沒有那麼多歷史故事
[00:11:52.960 --> 00:11:54.720]  講的都是很實際
[00:11:54.720 --> 00:11:58.120]  做人處世的基本態度
[00:11:58.120 --> 00:12:02.600]  有一個說你們中間有人對他們說
[00:12:02.800 --> 00:12:04.520]  平平安安的去吧
[00:12:04.520 --> 00:12:06.760]  願你們穿得暖吃得飽
[00:12:06.760 --> 00:12:09.640]  卻不及他們身體所需用的
[00:12:09.640 --> 00:12:11.440]  這是什麼益處呢?
[00:12:11.440 --> 00:12:14.600]  這樣信心沒有行為
[00:12:14.600 --> 00:12:16.760]  就是死的
[00:12:16.760 --> 00:12:20.160]  我從小教會成長
[00:12:20.160 --> 00:12:23.720]  我回教會超過半世紀
[00:12:23.720 --> 00:12:25.120]  很小的時候回教會
[00:12:25.120 --> 00:12:28.400]  在一間浸信會一直成長
[00:12:28.400 --> 00:12:29.560]  一直去侍奉
[00:12:29.560 --> 00:12:30.840]  後來成為終身執事
[00:12:30.840 --> 00:12:33.360]  有很多很多教會的侍奉
[00:12:33.360 --> 00:12:37.920]  我還聽道
[00:12:37.920 --> 00:12:40.920]  你想想
[00:12:40.920 --> 00:12:44.120]  一個位未經過正統神學訓練
[00:12:44.120 --> 00:12:45.360]  一個無牌傳道人
[00:12:45.360 --> 00:12:46.240]  我是無牌的
[00:12:46.240 --> 00:12:48.600]  無牌傳道人可以
[00:12:48.600 --> 00:12:50.360]  每個星期
[00:12:50.360 --> 00:12:52.640]  我的講道是接應不暇
[00:12:52.640 --> 00:12:55.360]  我的領悟聚會是接應不暇
[00:12:55.360 --> 00:12:58.040]  就因為很重要
[00:12:58.040 --> 00:13:01.400]  我從小在教會很留心去聽別人的講道
[00:13:01.400 --> 00:13:02.760]  不斷去偷師
[00:13:02.760 --> 00:13:04.920]  我少年時代
[00:13:04.920 --> 00:13:06.560]  我們教會也有幾堂崇拜
[00:13:06.560 --> 00:13:09.640]  你想不到我聽完早堂
[00:13:09.640 --> 00:13:10.920]  覺得講完講得很好
[00:13:10.920 --> 00:13:11.640]  我不明白
[00:13:11.640 --> 00:13:13.800]  我坐多一堂再去聽
[00:13:13.800 --> 00:13:15.960]  是這樣認真去聽道
[00:13:15.960 --> 00:13:18.520]  所以我是一個非常專業的聽道者
[00:13:18.520 --> 00:13:20.720]  Professional
[00:13:20.720 --> 00:13:24.600]  教會有很多很專業的聽道者
[00:13:24.600 --> 00:13:26.920]  也慢慢地聽道
[00:13:26.920 --> 00:13:27.800]  很專業了
[00:13:27.800 --> 00:13:29.760]  你慢慢地成為平道者
[00:13:29.760 --> 00:13:31.640]  你買股票買了幾十年
[00:13:31.640 --> 00:13:32.480]  那些老行尊
[00:13:32.480 --> 00:13:34.920]  你可以成為另一個六叔、四叔
[00:13:34.920 --> 00:13:36.240]  什麼叔那些都可以了
[00:13:36.240 --> 00:13:38.640]  你是一個平道人了
[00:13:38.640 --> 00:13:40.400]  這個講完講得好不好呢?
[00:13:40.400 --> 00:13:42.640]  哪些地方又不行呢?
[00:13:42.640 --> 00:13:43.920]  哪些又好一點呢?
[00:13:43.920 --> 00:13:45.040]  還有那個結論是怎樣的呢?
[00:13:45.040 --> 00:13:46.600]  很多這樣的人的
[00:13:46.600 --> 00:13:47.920]  你想聽一下
[00:13:47.920 --> 00:13:48.800]  牧師很熱的
[00:13:48.800 --> 00:13:50.840]  你原座在哪裡最多人喝茶的?
[00:13:50.840 --> 00:13:52.480]  可能什麼北京樓
[00:13:52.480 --> 00:13:53.880]  什麼朝廷那些
[00:13:53.880 --> 00:13:54.920]  你坐在旁邊的桌子上
[00:13:54.920 --> 00:13:56.120]  你的會友就在那裡說你
[00:13:56.120 --> 00:13:57.560]  不過今天的你好運
[00:13:57.560 --> 00:13:58.200]  就說我
[00:13:58.200 --> 00:14:00.680]  接著就說了
[00:14:00.680 --> 00:14:01.320]  平道
[00:14:01.320 --> 00:14:04.920]  少的是行道者
[00:14:04.920 --> 00:14:06.520]  行道
[00:14:06.520 --> 00:14:08.360]  聽完道
[00:14:08.360 --> 00:14:10.840]  想想哪些事情我做得不足
[00:14:10.840 --> 00:14:12.160]  哪些事情我會提醒
[00:14:12.160 --> 00:14:13.880]  我會做出來
[00:14:13.880 --> 00:14:15.440]  並且是一個集體的行道
[00:14:15.440 --> 00:14:18.600]  教會一定是一個行動的群體
[00:14:18.600 --> 00:14:19.800]  但是香港教會很特別
[00:14:19.800 --> 00:14:21.680]  胡志偉牧師
[00:14:21.680 --> 00:14:23.120]  教新種案時就快要退休了
[00:14:23.120 --> 00:14:24.000]  他經常提到
[00:14:24.000 --> 00:14:25.880]  香港教會就是履行一個聚會主義
[00:14:26.800 --> 00:14:27.960]  任何問題出來
[00:14:27.960 --> 00:14:28.960]  很容易解決的
[00:14:28.960 --> 00:14:31.360]  請兩個講完回來
[00:14:31.360 --> 00:14:32.760]  講兩個專題
[00:14:32.760 --> 00:14:33.560]  我就說
[00:14:33.560 --> 00:14:36.080]  我們回應了這個時代的問題了
[00:14:36.080 --> 00:14:37.760]  哇,政治問題
[00:14:37.760 --> 00:14:38.260]  好
[00:14:38.260 --> 00:14:40.520]  我請一個神樂院的政治神樂老師
[00:14:40.520 --> 00:14:41.960]  來講三堂書
[00:14:41.960 --> 00:14:44.520]  哇,我們一起回應了時代問題了
[00:14:44.520 --> 00:14:46.640]  貧窮問題很容易而已
[00:14:46.640 --> 00:14:48.600]  請兩個這樣的專家
[00:14:48.600 --> 00:14:51.640]  來這些機構的總幹事來講一下
[00:14:51.640 --> 00:14:53.280]  我就回應了這個問題了
[00:14:53.280 --> 00:14:55.360]  聽了
[00:14:55.360 --> 00:14:56.440]  就回應了
[00:14:57.000 --> 00:14:59.680]  我們仍然就留在一個言說的階段
[00:14:59.680 --> 00:15:01.120]  我們的行動
[00:15:01.120 --> 00:15:03.760]  顯然是很不足夠的
[00:15:03.760 --> 00:15:05.640]  這個是很重要的
[00:15:05.640 --> 00:15:09.280]  我們一定要言行一致
[00:15:09.280 --> 00:15:13.800]  去採取一些我們適當的行動
[00:15:13.800 --> 00:15:17.600]  並且行動是要持續進行的
[00:15:17.600 --> 00:15:19.160]  不是間中
[00:15:19.160 --> 00:15:20.560]  教會總是有點點綴的
[00:15:20.560 --> 00:15:22.480]  一到年尾聖誕節
[00:15:22.480 --> 00:15:25.920]  有些機構又很忙
[00:15:25.920 --> 00:15:27.880]  很多教會上來拜訪我們
[00:15:27.880 --> 00:15:29.000]  又探訪又送禮物
[00:15:29.000 --> 00:15:32.160]  我們都排到滿座了
[00:15:32.160 --> 00:15:36.240]  正如幾年前很多教會去流行關懷露宿者
[00:15:36.240 --> 00:15:40.880]  有個基督徒關懷露宿者協會
[00:15:40.880 --> 00:15:42.680]  在深水埗
[00:15:42.680 --> 00:15:43.760]  那個我有份成立
[00:15:43.760 --> 00:15:45.800]  那個總幹事跟我認識了幾十年
[00:15:45.800 --> 00:15:48.800]  他說看見教會搞亂了他們的攤檔
[00:15:48.800 --> 00:15:51.080]  來打亂了別人的schedule
[00:15:51.080 --> 00:15:51.800]  就是來到
[00:15:51.800 --> 00:15:54.200]  派完飯一次就走了
[00:15:54.200 --> 00:15:56.520]  搞到那些寵壞了露宿者
[00:15:56.520 --> 00:15:58.160]  姑娘不用你來
[00:15:58.160 --> 00:15:59.200]  大班來派給我
[00:15:59.200 --> 00:16:01.000]  他派兩天就走了
[00:16:01.000 --> 00:16:04.160]  還說明下次你來派飯
[00:16:04.160 --> 00:16:05.240]  你先問問我
[00:16:05.240 --> 00:16:07.280]  我吃了幾天叉燒飯
[00:16:07.280 --> 00:16:08.280]  我吃魚豬飯
[00:16:08.280 --> 00:16:13.960]  你沒有從他的角度出發去做一些行動
[00:16:13.960 --> 00:16:15.960]  這是教會的通病
[00:16:15.960 --> 00:16:18.520]  我們在這方面的行動
[00:16:18.520 --> 00:16:19.360]  沒有什麼部署
[00:16:19.360 --> 00:16:20.440]  也沒有什麼持續性
[00:16:20.440 --> 00:16:23.960]  持續性是很重要的
[00:16:24.800 --> 00:16:25.560]  服侍
[00:16:25.560 --> 00:16:27.720]  教會講到服侍
[00:16:27.720 --> 00:16:29.320]  服侍不同的地方
[00:16:29.320 --> 00:16:30.600]  跟服務是不同的
[00:16:30.600 --> 00:16:32.600]  服侍有兩個很重要的原則
[00:16:32.600 --> 00:16:34.040]  服侍第一
[00:16:34.040 --> 00:16:40.440]  一定是秉承著耶穌的教導
[00:16:40.440 --> 00:16:43.360]  誰願為大就做眾人的僕人
[00:16:43.360 --> 00:16:44.560]  就是說在服侍的過程當中
[00:16:44.560 --> 00:16:46.560]  第一,你一定要放下你的身段
[00:16:46.560 --> 00:16:48.720]  不要想著你高高在上
[00:16:48.720 --> 00:16:49.480]  我來幫你
[00:16:49.480 --> 00:16:50.440]  一定要放下身段
[00:16:50.440 --> 00:16:52.360]  第二個服侍的對象
[00:16:52.360 --> 00:16:55.800]  就是能夠將心比己
[00:16:55.800 --> 00:16:59.680]  能夠進入你被服侍的人當中
[00:16:59.680 --> 00:17:04.280]  是從他的感覺出發
[00:17:04.280 --> 00:17:06.880]  其實那一星期
[00:17:06.880 --> 00:17:10.040]  我心情比較沉重
[00:17:10.040 --> 00:17:12.680]  因為我寶貝孫子兩歲多
