
[00:00:00.000 --> 00:00:01.760]  有一次有一個非洲的牧師
[00:03:41.200 --> 00:03:43.200]  所以北國的上面有一個大的國家
[00:03:43.200 --> 00:03:45.200]  經常壓制他們
[00:03:45.200 --> 00:03:47.200]  這個叫阿蘭國
[00:03:47.200 --> 00:03:49.200]  聽著阿蘭
[00:03:49.200 --> 00:03:51.200]  所以對
[00:03:51.200 --> 00:03:53.200]  以色列對南國來說
[00:03:53.200 --> 00:03:55.200]  他不擔心不變
[00:03:55.200 --> 00:03:57.200]  因為有以色列頂住
[00:03:57.200 --> 00:03:59.200]  他的
[00:03:59.200 --> 00:04:01.200]  北國是兄弟所以不會搞他們
[00:04:01.200 --> 00:04:03.200]  所以他不擔心
[00:04:03.200 --> 00:04:05.200]  就算他的兄弟的上面阿蘭
[00:04:05.200 --> 00:04:07.200]  打過來他都不用怕
[00:04:07.200 --> 00:04:09.200]  因為有北國頂住當眾屏障
[00:04:09.200 --> 00:04:11.200]  最擔心的是什麼
[00:04:11.200 --> 00:04:13.200]  就是這個嚴海死海的東邊
[00:04:13.200 --> 00:04:15.200]  就是剛才講的
[00:04:15.200 --> 00:04:17.200]  摩格人
[00:04:17.200 --> 00:04:19.200]  阿滿人
[00:04:19.200 --> 00:04:21.200]  以東人
[00:04:21.200 --> 00:04:23.200]  因為他們從東邊南邊一來
[00:04:23.200 --> 00:04:25.200]  他們不能走
[00:04:25.200 --> 00:04:27.200]  這個故事就是當這班
[00:04:27.200 --> 00:04:29.200]  大軍壓境的時候
[00:04:29.200 --> 00:04:31.200]  當時的王叫約沙伐王
[00:04:31.200 --> 00:04:33.200]  是第四個
[00:04:33.200 --> 00:04:35.200]  從南國裡面的王
[00:04:35.200 --> 00:04:37.200]  他面對
[00:04:37.200 --> 00:04:39.200]  這個境況的時候
[00:04:39.200 --> 00:04:41.200]  曾經有以下的描述
[00:04:41.200 --> 00:04:43.200]  他的心境
[00:04:43.200 --> 00:04:45.200]  我們一起看
[00:04:45.200 --> 00:04:47.200]  第一張
[00:04:47.200 --> 00:04:49.200]  第一張就是剛才講當大軍壓境的時候
[00:04:49.200 --> 00:04:51.200]  我們讀一讀這兩經文
[00:04:51.200 --> 00:04:53.200]  123
[00:04:53.200 --> 00:04:55.200]  此後摩格人和阿滿人
[00:04:55.200 --> 00:04:57.200]  又有米烏利人
[00:04:57.200 --> 00:04:59.200]  一同來攻擊約沙伐
[00:04:59.200 --> 00:05:01.200]  有人來報告約沙伐說
[00:05:01.200 --> 00:05:03.200]  從海外
[00:05:03.200 --> 00:05:05.200]  阿蘭
[00:05:11.200 --> 00:05:13.200]  這個叫
[00:05:13.200 --> 00:05:15.200]  阿西遜他馬
[00:05:15.200 --> 00:05:17.200]  即是韻記底
[00:05:17.200 --> 00:05:19.200]  想將當時的歷史和
[00:05:19.200 --> 00:05:21.200]  簡單的名字給大家知道
[00:05:21.200 --> 00:05:23.200]  這個狀況就是
[00:05:23.200 --> 00:05:25.200]  剛才我稍為講的背景
[00:05:25.200 --> 00:05:27.200]  大軍從東邊南邊來
[00:05:27.200 --> 00:05:29.200]  為什麼我剛才想講一下阿蘭呢
[00:05:29.200 --> 00:05:31.200]  因為在這裡記載的時候
[00:05:31.200 --> 00:05:33.200]  阿蘭就是剛才講的
[00:05:33.200 --> 00:05:35.200]  如果大家還記得
[00:05:35.200 --> 00:05:37.200]  是在以色列的上面
[00:05:37.200 --> 00:05:39.200]  現在剛才牧師不是
[00:05:39.200 --> 00:05:41.200]  因為阿蘭和以東這個字
[00:05:41.200 --> 00:05:43.200]  是差一點在原來希伯來文
[00:05:43.200 --> 00:05:45.200]  所以我相信
[00:05:45.200 --> 00:05:47.200]  以東大於阿蘭
[00:05:47.200 --> 00:05:49.200]  因為剛才講阿蘭來的時候
[00:05:49.200 --> 00:05:51.200]  都不用怕因為北角
[00:05:51.200 --> 00:05:53.200]  以色列會頂住
[00:05:53.200 --> 00:05:55.200]  所以在現實的事實情況
[00:05:55.200 --> 00:05:57.200]  我們相信是以東
[00:05:57.200 --> 00:05:59.200]  即是由南邊和東邊來
[00:05:59.200 --> 00:06:01.200]  給大家背景知道好不好
[00:06:01.200 --> 00:06:03.200]  這個知不知道不要緊
[00:06:03.200 --> 00:06:05.200]  最重要的就是告訴大家
[00:06:05.200 --> 00:06:07.200]  大軍壓境
[00:06:07.200 --> 00:06:09.200]  大軍壓境代表危難將到
[00:06:09.200 --> 00:06:11.200]  所以這個聖經
[00:06:11.200 --> 00:06:13.200]  大軍壓境我現在不用打仗
[00:06:13.200 --> 00:06:15.200]  大軍壓境在屬靈裏面
[00:06:15.200 --> 00:06:17.200]  代表我們面對艱難
[00:06:17.200 --> 00:06:19.200]  我想問大家
[00:06:19.200 --> 00:06:21.200]  有沒有這樣的人性
[00:06:21.200 --> 00:06:23.200]  這是人性來的包括基督徒
[00:06:23.200 --> 00:06:25.200]  包括我
[00:06:25.200 --> 00:06:27.200]  當人生
[00:06:27.200 --> 00:06:29.200]  是順暢的時候
[00:06:29.200 --> 00:06:31.200]  安殊的時候
[00:06:31.200 --> 00:06:33.200]  我們會不會容易忽略
[00:06:33.200 --> 00:06:35.200]  認真地
[00:06:35.200 --> 00:06:37.200]  熱情地去禱告呢
[00:06:37.200 --> 00:06:39.200]  我不知道大家會不會
[00:06:39.200 --> 00:06:41.200]  即是當你安殊地
[00:06:41.200 --> 00:06:45.200]  生活很
[00:06:45.200 --> 00:06:47.200]  淡定又不優柴
[00:06:47.200 --> 00:06:49.200]  又不優美的時候
[00:06:49.200 --> 00:06:51.200]  我們可能
[00:06:51.200 --> 00:06:53.200]  我們忽略了
[00:06:53.200 --> 00:06:55.200]  那個
[00:06:55.200 --> 00:06:57.200]  好像剛才我講的那首歌
[00:06:57.200 --> 00:06:59.200]  漢娜猶大師之而得勝
[00:06:59.200 --> 00:07:01.200]  我們要用敬拜禱告真賤
[00:07:01.200 --> 00:07:03.200]  可能我們沒有那麼
[00:07:03.200 --> 00:07:05.200]  迫切
[00:07:05.200 --> 00:07:07.200]  因為我們實在很安定
[00:07:07.200 --> 00:07:09.200]  但是
[00:07:09.200 --> 00:07:11.200]  但是當我們遇到
[00:07:11.200 --> 00:07:13.200]  大艱難的時候你會怎樣
[00:07:13.200 --> 00:07:15.200]  我相信你會迫切
[00:07:15.200 --> 00:07:17.200]  這個可能是人性
[00:07:17.200 --> 00:07:19.200]  我不知道大家會不會
[00:07:19.200 --> 00:07:21.200]  如果你是的時候
[00:07:21.200 --> 00:07:23.200]  我是進入人性不是的時候我是感謝主
[00:07:23.200 --> 00:07:25.200]  你超然了你成熟了更多
[00:07:25.200 --> 00:07:27.200]  感謝主
[00:07:27.200 --> 00:07:29.200]  我希望更多的
[00:07:29.200 --> 00:07:31.200]  弟兄姊妹門徒都成為一個
[00:07:31.200 --> 00:07:33.200]  無論什麼時間我們都很迫切
[00:07:33.200 --> 00:07:35.200]  不過我想講那麼多
[00:07:35.200 --> 00:07:37.200]  就是告訴大家
[00:07:37.200 --> 00:07:39.200]  當約沙伯面對大軍的時候
[00:07:39.200 --> 00:07:41.200]  他仍然很人性
[00:07:41.200 --> 00:07:43.200]  他在裏面的時候
[00:07:43.200 --> 00:07:45.200]  他就是大軍壓境
[00:07:45.200 --> 00:07:47.200]  整個國家就滅亡他就有一樣東西
[00:07:47.200 --> 00:07:49.200]  他就是迫切禱告
[00:07:49.200 --> 00:07:51.200]  這個是他的心裏
[00:07:51.200 --> 00:07:53.200]  為什麼迫切呢剛才講如果這個允基底
[00:07:53.200 --> 00:07:55.200]  你想想看
[00:07:55.200 --> 00:07:57.200]  我們如果請勞煩
[00:07:57.200 --> 00:07:59.200]  POWERPOINT推上一張POWERPOINT
[00:07:59.200 --> 00:08:01.200]  你發覺允基底紅藍紫紫的地方
[00:08:01.200 --> 00:08:03.200]  和斜斜的
[00:08:03.200 --> 00:08:05.200]  11點的方向耶路撒冷
[00:08:05.200 --> 00:08:07.200]  是相差20公里
[00:08:07.200 --> 00:08:09.200]  即是如果你行路
[00:08:09.200 --> 00:08:11.200]  或者我跑馬拉松的情況
[00:08:11.200 --> 00:08:13.200]  20公里大概
[00:08:13.200 --> 00:08:15.200]  兩粒半三粒鐘
[00:08:15.200 --> 00:08:17.200]  我們就會跑完
[00:08:17.200 --> 00:08:19.200]  即是如果要行軍快一點
[00:08:19.200 --> 00:08:21.200]  半日至一日就會到
[00:08:21.200 --> 00:08:23.200]  即是行得很急速的軍
[00:08:23.200 --> 00:08:25.200]  即是一日之後
[00:08:25.200 --> 00:08:27.200]  那班大軍就怎樣上來
[00:08:27.200 --> 00:08:29.200]  你想想作為一個皇帝
[00:08:29.200 --> 00:08:31.200]  面對國家的時候他怎樣呢
[00:08:31.200 --> 00:08:33.200]  好返回下面兩張POWERPOINT
[00:08:33.200 --> 00:08:35.200]  第一他知道大軍壓境第二是什麼
[00:08:35.200 --> 00:08:37.200]  他心慌聖經告訴我們
[00:08:37.200 --> 00:08:39.200]  一起讀他的心境好不好
[00:08:39.200 --> 00:08:41.200]  123約沙發便懼怕
[00:08:41.200 --> 00:08:43.200]  定意尋求耶和華
[00:08:43.200 --> 00:08:45.200]  在猶大傳遞
[00:08:45.200 --> 00:08:47.200]  宣告禁食
[00:08:47.200 --> 00:08:49.200]  很清楚很人性當他面對的時候
[00:08:49.200 --> 00:08:51.200]  他害怕是正常的
[00:08:51.200 --> 00:08:53.200]  我們遇到大的情況的時候
[00:08:53.200 --> 00:08:55.200]  一些突然間來的
[00:08:55.200 --> 00:08:57.200]  災禍
[00:08:57.200 --> 00:08:59.200]  譬如最近的新聞
[00:08:59.200 --> 00:09:01.200]  我不知道昌哥會不會
[00:09:01.200 --> 00:09:03.200]  你會怎樣
[00:09:03.200 --> 00:09:05.200]  因為我聽過紐西蘭那裏
[00:09:05.200 --> 00:09:07.200]  有個意外
[00:09:07.200 --> 00:09:09.200]  我看訪問
[00:09:09.200 --> 00:09:11.200]  有個好像是消防
[00:09:11.200 --> 00:09:13.200]  我好掛念昌哥
[00:09:13.200 --> 00:09:15.200]  會不會是他認識的同事呢
[00:09:15.200 --> 00:09:17.200]  是不是真的認識
[00:09:17.200 --> 00:09:19.200]  突然間這個只是舉個例
[00:09:19.200 --> 00:09:21.200]  可能我們發生在生命裏
[00:09:21.200 --> 00:09:23.200]  當壓約沙發皇的時候
[00:09:23.200 --> 00:09:25.200]  他害怕
[00:09:25.200 --> 00:09:27.200]  不過他雖然是人性裏面的人
[00:09:27.200 --> 00:09:29.200]  他害怕完之後
[00:09:29.200 --> 00:09:31.200]  他有一個我們學習的地方
[00:09:31.200 --> 00:09:33.200]  就是他要找上帝出路
[00:09:33.200 --> 00:09:35.200]  所以他就說
[00:09:35.200 --> 00:09:37.200]  尋求禁食
[00:09:37.200 --> 00:09:39.200]  或者禁食去尋求
[00:09:39.200 --> 00:09:41.200]  大家聽過一個說話嗎
[00:09:41.200 --> 00:09:43.200]  當人的盡頭是什麼
[00:09:43.200 --> 00:09:45.200]  神就開始大軍壓境
[00:09:45.200 --> 00:09:47.200]  怎樣救呢
[00:09:47.200 --> 00:09:49.200]  告訴以色列國他的兄弟
[00:09:49.200 --> 00:09:51.200]  下來幫忙都來不及
[00:09:51.200 --> 00:09:53.200]  一大軍就壓境
[00:09:53.200 --> 00:09:55.200]  就算叫以色列下來都要招募
[00:09:55.200 --> 00:09:57.200]  不是叫就來
[00:09:57.200 --> 00:09:59.200]  不是的
[00:09:59.200 --> 00:10:01.200]  來的兵就在你一日之內的路程
[00:10:01.200 --> 00:10:03.200]  所以他唯一的方法
[00:10:03.200 --> 00:10:05.200]  人的盡頭
[00:10:05.200 --> 00:10:07.200]  就是仰望上帝
[00:10:07.200 --> 00:10:09.200]  啊
[00:10:09.200 --> 00:10:11.200]  約沙發好勁
[00:10:11.200 --> 00:10:13.200]  懂事
[00:10:13.200 --> 00:10:15.200]  羅馬不是一日起城
[00:10:15.200 --> 00:10:17.200]  如果大家
[00:10:17.200 --> 00:10:19.200]  看過歷代之上
[00:10:19.200 --> 00:10:21.200]  你發覺再推前兩章
[00:10:21.200 --> 00:10:23.200]  其實約沙發皇
[00:10:23.200 --> 00:10:25.200]  某個程度他是一個很祈禱的人
[00:10:25.200 --> 00:10:27.200]  有一次他和他親家
[00:10:27.200 --> 00:10:29.200]  阿哈
[00:10:29.200 --> 00:10:31.200]  他將女兒嫁給阿哈
[00:10:31.200 --> 00:10:33.200]  以色列皇可能是政治婚姻
[00:10:33.200 --> 00:10:35.200]  阿哈就氣他
[00:10:35.200 --> 00:10:37.200]  約沙發我們去打以蘭
[00:10:37.200 --> 00:10:39.200]  阿蘭國內因為壓住以色列
[00:10:39.200 --> 00:10:41.200]  就去打
[00:10:41.200 --> 00:10:43.200]  不過約沙發皇
[00:10:43.200 --> 00:10:45.200]  就問阿蘭
[00:10:45.200 --> 00:10:47.200]  問阿哈這個人
[00:10:47.200 --> 00:10:49.200]  有沒有一個先知
[00:10:49.200 --> 00:10:51.200]  你有沒有求問過他
[00:10:51.200 --> 00:10:53.200]  他有很體重的祈禱
[00:10:53.200 --> 00:10:55.200]  然後才做這些事
[00:10:55.200 --> 00:10:57.200]  他今天能夠面對大艱難的時候
[00:10:57.200 --> 00:10:59.200]  去禁食禱告
[00:10:59.200 --> 00:11:01.200]  不是突然間來的
[00:11:01.200 --> 00:11:03.200]  他常常有操練
[00:11:03.200 --> 00:11:05.200]  我想舉歷代之下這個故事
[00:11:05.200 --> 00:11:07.200]  他讓大家知道他有做了很多事
[00:11:07.200 --> 00:11:09.200]  OK
[00:11:09.200 --> 00:11:11.200]  當他有禁食的時候
[00:11:11.200 --> 00:11:13.200]  看看這個情況
[00:11:13.200 --> 00:11:15.200]  是不是一起
[00:11:15.200 --> 00:11:17.200]  我們
[00:11:17.200 --> 00:11:19.200]  面對大艱難的時候
[00:11:19.200 --> 00:11:21.200]  通常都是你要自己面對
[00:11:21.200 --> 00:11:23.200]  但很辛苦
[00:11:23.200 --> 00:11:25.200]  但如果有人同行
[00:11:25.200 --> 00:11:27.200]  有人同心
[00:11:27.200 --> 00:11:29.200]  就很不同
[00:11:29.200 --> 00:11:31.200]  今天我們教會
[00:11:31.200 --> 00:11:33.200]  也有粵土會
[00:11:33.200 --> 00:11:35.200]  每一次粵土會我講我的心靈
[00:11:35.200 --> 00:11:37.200]  是很大壓力
[00:11:37.200 --> 00:11:39.200]  一來來於人世間的表現
[00:11:39.200 --> 00:11:43.200]  三十多人四十多人
[00:11:43.200 --> 00:11:45.200]  這裡一國也不止
[00:11:45.200 --> 00:11:47.200]  我就想
[00:11:47.200 --> 00:11:49.200]  到底我這個群體
[00:11:49.200 --> 00:11:51.200]  是不是忙得這麼厲害
[00:11:51.200 --> 00:11:53.200]  還是我們相信禱告的功效
[00:11:53.200 --> 00:11:55.200]  所以很大壓力
[00:11:55.200 --> 00:11:57.200]  如果禱告功效大
[00:11:57.200 --> 00:11:59.200]  我們一起來
[00:11:59.200 --> 00:12:01.200]  我們做事就順暢
[00:12:01.200 --> 00:12:03.200]  否則我們只是禱告一個形式
[00:12:03.200 --> 00:12:05.200]  我們繼續好到
[00:12:05.200 --> 00:12:07.200]  另外一邊廂就繼續做事
[00:12:07.200 --> 00:12:09.200]  我想講這些
[00:12:09.200 --> 00:12:11.200]  回到下一章
[00:12:11.200 --> 00:12:13.200]  當約沙伯
[00:12:13.200 --> 00:12:15.200]  面對大壓境的時候
[00:12:15.200 --> 00:12:17.200]  他需要同心同行
[00:12:17.200 --> 00:12:19.200]  我們看看當大壓境的時候
[00:12:19.200 --> 00:12:21.200]  他剛才第三節
[00:12:21.200 --> 00:12:23.200]  他在猶大全地宣告
[00:12:23.200 --> 00:12:25.200]  禁食
[00:12:25.200 --> 00:12:27.200]  看看人們怎麼看
[00:12:27.200 --> 00:12:29.200]  我期盼教會
[00:12:29.200 --> 00:12:31.200]  都好像這些子民這樣回應
[00:12:31.200 --> 00:12:33.200]  我是期盼
[00:12:33.200 --> 00:12:35.200]  只要在乎怎樣
[00:12:35.200 --> 00:12:37.200]  看大家在神裡面的成長度
[00:12:37.200 --> 00:12:39.200]  我一起讀第四節
[00:12:39.200 --> 00:12:41.200]  和第十三節
[00:12:41.200 --> 00:12:43.200]  中間有一個形式
[00:12:43.200 --> 00:12:45.200]  當約沙伯宣告的時候
[00:12:45.200 --> 00:12:47.200]  子民會怎麼做
[00:12:47.200 --> 00:12:49.200]  一起讀
[00:12:49.200 --> 00:12:51.200]  於是猶大聚會
[00:12:51.200 --> 00:12:53.200]  求耶和華幫助
[00:12:53.200 --> 00:12:55.200]  猶大各城
[00:12:55.200 --> 00:12:57.200]  都有人出來
[00:12:57.200 --> 00:12:59.200]  尋求耶和華
[00:12:59.200 --> 00:13:01.200]  於是猶大人就聚會
[00:13:01.200 --> 00:13:03.200]  所有人就一齊
[00:13:03.200 --> 00:13:05.200]  聚會是什麼
[00:13:05.200 --> 00:13:07.200]  祈禱會
[00:13:07.200 --> 00:13:09.200]  因為他宣告禁食
[00:13:09.200 --> 00:13:11.200]  求神幫助
[00:13:11.200 --> 00:13:13.200]  而且聖經這樣說
[00:13:13.200 --> 00:13:15.200]  猶大各城都有人出來
[00:13:15.200 --> 00:13:17.200]  尋求耶和華
[00:13:17.200 --> 00:13:19.200]  巧妙我已經給了答案
[00:13:19.200 --> 00:13:21.200]  各城都有人出來
[00:13:21.200 --> 00:13:23.200]  如果我們用今天的情況
[00:13:23.200 --> 00:13:25.200]  現在教會有件事
[00:13:25.200 --> 00:13:27.200]  各個組都有人出席
[00:13:27.200 --> 00:13:29.200]  不過是不是代表
[00:13:29.200 --> 00:13:31.200]  A組你出去
[00:13:31.200 --> 00:13:33.200]  B組你出去
[00:13:33.200 --> 00:13:35.200]  C組你出去
[00:13:35.200 --> 00:13:37.200]  但原來事實不是這樣
[00:13:37.200 --> 00:13:39.200]  十三節跳一跳
[00:13:39.200 --> 00:13:41.200]  猶大眾人和他們的
[00:13:41.200 --> 00:13:43.200]  嬰孩
[00:13:43.200 --> 00:13:45.200]  妻子兒女都站在
[00:13:45.200 --> 00:13:47.200]  耶和華面前
[00:13:47.200 --> 00:13:49.200]  這個正
[00:13:49.200 --> 00:13:51.200]  為什麼小朋友
[00:13:51.200 --> 00:13:53.200]  嬰孩都去
[00:13:53.200 --> 00:13:55.200]  我相信那個媽媽去
[00:13:55.200 --> 00:13:57.200]  當地情況是
[00:13:57.200 --> 00:13:59.200]  他們餵奶媽媽去
[00:13:59.200 --> 00:14:01.200]  如果不回來
[00:14:01.200 --> 00:14:03.200]  嬰孩怎麼辦
[00:14:03.200 --> 00:14:05.200]  我這樣解釋
[00:14:05.200 --> 00:14:07.200]  全人都來到這裡
[00:14:07.200 --> 00:14:09.200]  因為這件事很緊張
[00:14:09.200 --> 00:14:11.200]  如果不是認真的祈禱
[00:14:11.200 --> 00:14:13.200]  他們的國家有機會
[00:14:13.200 --> 00:14:15.200]  被覆滅
[00:14:15.200 --> 00:14:17.200]  我們的君王領袖知道
[00:14:17.200 --> 00:14:19.200]  自知靠自己的
[00:14:19.200 --> 00:14:21.200]  己力是做不到
[00:14:21.200 --> 00:14:23.200]  這個就是當時他面對
[00:14:23.200 --> 00:14:25.200]  艱難的時候他禱告
[00:14:25.200 --> 00:14:27.200]  我們面對
[00:14:27.200 --> 00:14:29.200]  艱難的時候
[00:14:29.200 --> 00:14:31.200]  我們祈禱嗎
[00:14:31.200 --> 00:14:33.200]  當我們去祈禱的時候
[00:14:33.200 --> 00:14:35.200]  又看看有什麼現象
[00:14:35.200 --> 00:14:37.200]  下一章
[00:14:37.200 --> 00:14:39.200]  當我們
[00:14:39.200 --> 00:14:41.200]  面對禱告的時候
[00:14:41.200 --> 00:14:43.200]  我們要知道我們在禱告的是上帝
[00:14:43.200 --> 00:14:45.200]  以下裏面
[00:14:45.200 --> 00:14:47.200]  就是若沙法王
[00:14:47.200 --> 00:14:49.200]  一個禱告一個迎信
[00:14:49.200 --> 00:14:51.200]  接下來的經文
[00:14:51.200 --> 00:14:53.200]  我們慢慢讀的時候
[00:14:53.200 --> 00:14:55.200]  這個就是我當時相信的上帝
[00:14:55.200 --> 00:14:57.200]  這個上帝當時怎樣做的時候
[00:14:57.200 --> 00:14:59.200]  同一樣東西
[00:14:59.200 --> 00:15:01.200]  我可以形容是今天
[00:15:01.200 --> 00:15:03.200]  我們要抓住他
[00:15:03.200 --> 00:15:05.200]  這個上帝的屬性是怎樣
[00:15:05.200 --> 00:15:07.200]  這個屬性既然上帝是這樣的時候
[00:15:07.200 --> 00:15:09.200]  我們要抓住他的屬性來祈禱
[00:15:09.200 --> 00:15:11.200]  我們看看這幾個經文
[00:15:11.200 --> 00:15:13.200]  第一就是當他剛才說了
[00:15:13.200 --> 00:15:15.200]  他的心路歷程
[00:15:15.200 --> 00:15:17.200]  驚慌去禁食的時候
[00:15:17.200 --> 00:15:19.200]  有一班人和他同心同行
[00:15:19.200 --> 00:15:21.200]  他就放心
[00:15:21.200 --> 00:15:23.200]  他就迎信去求民
[00:15:29.200 --> 00:15:43.200]  [聽不清]
[00:15:43.200 --> 00:15:45.200]  停一停
[00:15:45.200 --> 00:15:47.200]  我不知道這個經文特別是第六節的時候
[00:15:47.200 --> 00:15:49.200]  若沙法就帶領去讀
[00:15:49.200 --> 00:15:51.200]  這個經文其實
[00:15:51.200 --> 00:15:53.200]  除了讀的時候對你有很一個
[00:15:53.200 --> 00:15:55.200]  切身的影響
[00:15:55.200 --> 00:15:57.200]  或者去形容
[00:15:57.200 --> 00:15:59.200]  如果你當來到崇拜
[00:15:59.200 --> 00:16:01.200]  或者現在你有大艱難的時候
[00:16:01.200 --> 00:16:03.200]  你都可以問同一個問題
[00:16:03.200 --> 00:16:05.200]  以下經文我讀一次
