
[00:00:00.000 --> 00:00:06.140]  智慧是一個很重要的字眼和概念
[00:02:24.300 --> 00:02:25.300]  先去開始
[00:02:25.300 --> 00:02:28.200]  以至能夠實踐在你的工作崗位上面
[00:02:28.200 --> 00:02:29.800]  鼓勵大家去參與
[00:02:29.800 --> 00:02:31.300]  一年參與幾次
[00:02:31.300 --> 00:02:33.300]  相信對你的生命都是有幫助
[00:02:33.300 --> 00:02:34.600]  對你的侍奉
[00:02:34.600 --> 00:02:38.100]  有更多的工作的侍奉 更多的幫助
[00:02:38.100 --> 00:02:42.700]  今天要說到的題目是異路和異路
[00:02:42.700 --> 00:02:45.700]  我相信第一個異是容易的異
[00:02:45.700 --> 00:02:46.500]  大家都明白
[00:02:46.500 --> 00:02:49.400]  第二是公義或者正義的異
[00:02:49.400 --> 00:02:52.900]  在每一次預備講道的時候
[00:02:52.900 --> 00:02:55.200]  都留意在香港不同的新聞
[00:02:55.200 --> 00:02:56.800]  在上個星期三有一件新聞
[00:02:56.800 --> 00:02:58.300]  大家都很驚人
[00:02:58.300 --> 00:03:00.300]  就是一輛車開到屯門公路的時候
[00:03:00.300 --> 00:03:01.300]  有一個人突然間起身
[00:03:01.300 --> 00:03:03.800]  拿一把刀出來斬了他的同事
[00:03:03.800 --> 00:03:06.400]  原來那天是他最後上班的一天
[00:03:06.400 --> 00:03:10.300]  我不知道歡妮最後上班那天怎麼樣
[00:03:10.300 --> 00:03:12.200]  有些人最後上班那天很開心
[00:03:12.200 --> 00:03:14.400]  但有些人最後上班那天很不開心
[00:03:14.400 --> 00:03:17.500]  這個人因為他在他的工作崗位裡面
[00:03:17.500 --> 00:03:19.000]  都是一個小小的領袖
[00:03:19.000 --> 00:03:21.000]  但是卻被很多人去排斥
[00:03:21.000 --> 00:03:23.500]  去說他很不開心
[00:03:23.500 --> 00:03:25.500]  於是他憤然離職
[00:03:25.500 --> 00:03:26.800]  但是當他離職的時候
[00:03:26.800 --> 00:03:27.500]  他更加生氣
[00:03:27.500 --> 00:03:28.200]  聽到那些人說
[00:03:28.200 --> 00:03:29.900]  我們去吃飯慶祝了
[00:03:29.900 --> 00:03:31.200]  這個人走了
[00:03:31.200 --> 00:03:33.200]  於是他最後一天上班
[00:03:33.200 --> 00:03:35.800]  就是很有怒氣
[00:03:35.800 --> 00:03:38.400]  很憤怒地預備了一把刀
[00:03:38.400 --> 00:03:42.500]  去斬傷了好幾個他的同事
[00:03:42.500 --> 00:03:44.800]  八個人被斬傷
[00:03:44.800 --> 00:03:45.600]  在前天
[00:03:45.600 --> 00:03:46.800]  不知道是昨天還是前天的新聞
[00:03:46.800 --> 00:03:48.600]  有一個小朋友
[00:03:48.600 --> 00:03:49.700]  他應該很有天分的
[00:03:49.700 --> 00:03:51.400]  晚上都會畫畫
[00:03:51.400 --> 00:03:52.400]  不知道你有沒有看過
[00:03:52.400 --> 00:03:53.500]  我一定不是這樣的人
[00:03:53.500 --> 00:03:56.100]  我晚上會彈琴和結他
[00:03:56.100 --> 00:03:58.000]  這個小朋友晚上起來畫畫
[00:03:58.000 --> 00:03:59.000]  但是他媽媽起來看
[00:03:59.000 --> 00:04:00.400]  你這麼晚了還不睡
[00:04:00.400 --> 00:04:01.400]  還在畫
[00:04:01.400 --> 00:04:03.400]  他可能有一點駁嘴
[00:04:03.400 --> 00:04:04.900]  新聞這樣說
[00:04:04.900 --> 00:04:06.000]  我相信新聞
[00:04:06.000 --> 00:04:08.400]  於是他媽媽出了三招去教訓他
[00:04:08.400 --> 00:04:09.500]  第一是扯頭髮
[00:04:09.500 --> 00:04:10.400]  第二是蓋他的嘴巴
[00:04:10.400 --> 00:04:12.400]  第三是踢他的腳
[00:04:12.400 --> 00:04:15.600]  這個好像我多一點
[00:04:15.600 --> 00:04:19.700]  原來人的憤怒是這樣
[00:04:19.700 --> 00:04:22.400]  究竟為什麼人會這麼容易憤怒呢
[00:04:22.400 --> 00:04:26.000]  有幾個問號讓大家知道
[00:04:26.000 --> 00:04:26.800]  或者了解
[00:04:26.800 --> 00:04:28.700]  為什麼一個人會發怒呢
[00:04:28.700 --> 00:04:30.200]  為什麼我們會對一些
[00:04:30.200 --> 00:04:31.900]  我們關心或者愛護的人
[00:04:31.900 --> 00:04:35.000]  是更加容易的發怒呢
[00:04:35.000 --> 00:04:37.000]  如果我們能夠明白
[00:04:37.000 --> 00:04:40.200]  憤怒有時候是很不理性的話
[00:04:40.200 --> 00:04:42.300]  當我們能夠明白真正的原因
[00:04:42.300 --> 00:04:45.700]  或者可以幫助我們克服自己的憤怒
[00:04:45.700 --> 00:04:46.700]  或者在講下去之前
[00:04:46.700 --> 00:04:50.800]  我要講解一下
[00:04:50.800 --> 00:04:54.300]  憤怒是一個不容易講的題目
[00:04:54.300 --> 00:04:55.900]  不過經文提醒我們
[00:04:55.900 --> 00:04:58.200]  在《針兒》二十九章十一節
[00:04:58.200 --> 00:05:00.100]  是今天主要講的一節經文
[00:05:00.100 --> 00:05:03.900]  二十九章第十一節
[00:05:03.900 --> 00:05:05.900]  請大家讀出黃色的字
[00:05:05.900 --> 00:05:09.000]  愚妄人怒氣全發
[00:05:09.000 --> 00:05:12.100]  智慧人忍氣含怒
[00:05:12.100 --> 00:05:14.100]  這個經文很簡短
[00:05:14.100 --> 00:05:17.900]  但是也很精要地代表著憤怒的意思
[00:05:17.900 --> 00:05:20.500]  因為翻譯始終有它的限制
[00:05:20.500 --> 00:05:25.400]  故此我用了三個英文的翻譯的選擇
[00:05:25.400 --> 00:05:29.500]  讓大家知道它多一點的意思
[00:05:29.500 --> 00:05:31.200]  幾句英文講到
[00:05:31.200 --> 00:05:32.200]  頭兩句講到
[00:05:32.200 --> 00:05:35.100]  一個人似乎將他的憤怒或者感受
[00:05:35.100 --> 00:05:38.500]  很全然地排放出來
[00:05:38.500 --> 00:05:40.300]  不知道大家有沒有走過一些地方
[00:05:40.300 --> 00:05:43.300]  那些噴蒸氣的地方,一下子噴出去
[00:05:43.300 --> 00:05:44.500]  好像它裏面有的東西
[00:05:44.500 --> 00:05:47.500]  它不需要過濾,完全一下子就噴出去
[00:05:47.500 --> 00:05:49.500]  所以有些人說他很有感情
[00:05:49.500 --> 00:05:51.200]  很有一種的脾性
[00:05:51.200 --> 00:05:53.200]  他容易就會表達出來
[00:05:53.200 --> 00:05:56.300]  可能在言語、在行為、在他的心思上面
[00:05:56.300 --> 00:05:57.600]  很容易就這樣發洩
[00:05:57.600 --> 00:06:00.500]  他覺得不開心,他就會排放出來
[00:06:00.500 --> 00:06:03.500]  他不需要一種過濾
[00:06:03.500 --> 00:06:05.300]  但是一個聰明的人
[00:06:05.300 --> 00:06:11.600]  會將這些感受保存在他裏面
[00:06:11.600 --> 00:06:13.900]  放在他裏面,並且有一種控制
[00:06:13.900 --> 00:06:15.900]  就好像一個過濾網一樣
[00:06:15.900 --> 00:06:18.100]  剛才我的感覺是一種過濾網
[00:06:18.100 --> 00:06:19.300]  它裏面的感受
[00:06:19.300 --> 00:06:21.300]  它不是一下子就噴出來
[00:06:21.300 --> 00:06:23.300]  它裏面的過濾的功能
[00:06:23.300 --> 00:06:25.300]  或者過濾的一種能力
[00:06:25.300 --> 00:06:27.300]  是會選擇的
[00:06:27.300 --> 00:06:30.700]  是會去放在他裏面
[00:06:30.700 --> 00:06:33.900]  有些過程去處理
[00:06:33.900 --> 00:06:35.900]  不是像那些蒸氣
[00:06:35.900 --> 00:06:37.500]  一下子就噴出來
[00:06:37.500 --> 00:06:39.900]  今天在家庭裏面
[00:06:39.900 --> 00:06:41.300]  在人與人之間的關係
[00:06:41.300 --> 00:06:42.300]  很多這樣的人
[00:06:42.300 --> 00:06:47.100]  因為他沒有一個過濾的系統在他裏面
[00:06:47.100 --> 00:06:48.500]  他很容易就會發脾氣
[00:06:48.500 --> 00:06:50.500]  他很有感受,他有感情
[00:06:50.500 --> 00:06:52.500]  他又怎樣怎樣
[00:06:52.500 --> 00:06:53.900]  很個人化
[00:06:53.900 --> 00:06:56.300]  但是他很容易就發洩一些脾氣
[00:06:56.300 --> 00:07:00.300]  第二個我想和大家澄清一下
[00:07:00.300 --> 00:07:04.500]  就是有三個層面的憤怒
[00:07:04.500 --> 00:07:06.500]  我們說憤怒的時候
[00:07:06.500 --> 00:07:07.300]  雖然是一個字
[00:07:07.300 --> 00:07:08.700]  但是其實有幾個層面
[00:07:08.700 --> 00:07:11.300]  在聖經裏面有時候都要清楚一下
[00:07:11.300 --> 00:07:14.300]  因為有時候聖經沒有界定在說哪個層面
[00:07:14.300 --> 00:07:16.900]  第一個層面是感受的層面
[00:07:16.900 --> 00:07:19.300]  有人說感受是很自然的
[00:07:19.300 --> 00:07:23.700]  是很基本的
[00:07:23.700 --> 00:07:25.700]  很原始性的
[00:07:25.700 --> 00:07:27.700]  你有什麼事情來刺激你
[00:07:27.700 --> 00:07:29.900]  你就會有一種感受
[00:07:29.900 --> 00:07:33.100]  不過我相信這個也有原始性的學習回來
[00:07:33.100 --> 00:07:34.900]  因為每個人的感受
[00:07:34.900 --> 00:07:36.900]  都會和他的學習過程有關
[00:07:36.900 --> 00:07:39.100]  有些是天然的感受
[00:07:39.100 --> 00:07:41.300]  譬如你被人用針很大力刺你
[00:07:41.300 --> 00:07:42.900]  那你當然會很生氣,很不舒服
[00:07:42.900 --> 00:07:43.700]  這個不需要學的
[00:07:43.700 --> 00:07:46.900]  人人都會很憤怒,很不開心
[00:07:46.900 --> 00:07:49.100]  但是如果有人說某些說話
[00:07:49.100 --> 00:07:52.100]  你覺得我的感受就會受傷害
[00:07:52.100 --> 00:07:54.500]  視乎這個人說的話和你學習的背景
[00:07:54.500 --> 00:07:56.900]  怎樣去詮釋他的關係
[00:07:56.900 --> 00:07:58.900]  所以這種感受可以是原始
[00:07:58.900 --> 00:08:00.300]  但也可以非原始
[00:08:00.300 --> 00:08:03.900]  第二個層面是一種解讀
[00:08:03.900 --> 00:08:05.100]  當你有一種感受
[00:08:05.100 --> 00:08:08.900]  你怎樣去解讀就是那個過濾的功能
[00:08:08.900 --> 00:08:12.300]  每個人都有日常不同的遭遇
[00:08:12.300 --> 00:08:15.500]  每個人都有自己的選擇和喜好
[00:08:15.500 --> 00:08:17.500]  每個人都覺得自己有一些權力
[00:08:17.500 --> 00:08:19.500]  在某些事情、某些人
[00:08:19.500 --> 00:08:20.700]  甚至某個環境裏面
[00:08:20.700 --> 00:08:22.500]  他有一種權力
[00:08:22.500 --> 00:08:25.100]  他應該獲得一些回報
[00:08:25.100 --> 00:08:28.900]  應該有一些可以控制的權力
[00:08:28.900 --> 00:08:30.700]  但是當他解讀
[00:08:30.700 --> 00:08:32.700]  這些事情不是這樣發生的時候
[00:08:32.700 --> 00:08:33.700]  他就會憤怒
[00:08:33.700 --> 00:08:35.500]  他覺得我應該受尊重
[00:08:35.500 --> 00:08:37.300]  但居然那個人不尊重我
[00:08:37.300 --> 00:08:39.100]  不叫我什麼名字
[00:08:39.100 --> 00:08:40.700]  不對我怎樣怎樣
[00:08:40.700 --> 00:08:42.300]  不是這樣去聽我的意見
[00:08:42.300 --> 00:08:43.700]  於是我就很憤怒
[00:08:43.700 --> 00:08:44.700]  因為他的解讀裏面
[00:08:44.700 --> 00:08:47.300]  就覺得對方是不尊重他
[00:08:47.300 --> 00:08:50.500]  但令那個人的看法是人人都平等
[00:08:50.500 --> 00:08:53.300]  他的意見、他的看法可以說出來
[00:08:53.300 --> 00:08:55.900]  不是因為身份的緣故他不夠膽說
[00:08:55.900 --> 00:08:57.500]  所以大家對不同的事情
[00:08:57.500 --> 00:08:59.900]  有不同的解讀和了解
[00:08:59.900 --> 00:09:01.500]  這個就是一個過濾的系統
[00:09:01.500 --> 00:09:04.100]  但有些人過濾系統是太過鬆散
[00:09:04.100 --> 00:09:05.300]  他沒有一個過濾的系統
[00:09:05.300 --> 00:09:06.500]  完全就覺得
[00:09:06.500 --> 00:09:07.500]  你這樣就得罪我
[00:09:07.500 --> 00:09:08.700]  你這樣就令我不開心
[00:09:08.700 --> 00:09:10.100]  你這樣就令我有憤怒
[00:09:10.100 --> 00:09:11.700]  我於是就會發洩
[00:09:11.700 --> 00:09:14.100]  所以第三個層面就是行動
[00:09:14.100 --> 00:09:17.500]  這個行動包括在意念裏面發出來
[00:09:17.500 --> 00:09:18.700]  在思想裏面
[00:09:18.700 --> 00:09:20.100]  甚至真是行動
[00:09:20.100 --> 00:09:20.900]  Action
[00:09:20.900 --> 00:09:21.700]  有些行動
[00:09:21.700 --> 00:09:23.900]  故此我們說有些人就會
[00:09:23.900 --> 00:09:25.900]  很容易就拿出一把刀
[00:09:25.900 --> 00:09:28.900]  去有些行動
[00:09:28.900 --> 00:09:30.900]  但是這幾個層面
[00:09:30.900 --> 00:09:32.100]  我們需要想清楚
[00:09:32.100 --> 00:09:34.100]  究竟我們有時候
[00:09:34.100 --> 00:09:34.900]  發怒的時候
[00:09:34.900 --> 00:09:37.900]  在哪個層面是否有些問題
[00:09:37.900 --> 00:09:40.300]  有一個男士
[00:09:40.300 --> 00:09:43.300]  他在一個港鐵裏面
[00:09:43.300 --> 00:09:45.300]  有一天突然響起電話
[00:09:45.300 --> 00:09:45.900]  他要聽
[00:09:45.900 --> 00:09:48.700]  是說公事都相當的嚴重
[00:09:48.700 --> 00:09:49.900]  是很重要的公事
[00:09:49.900 --> 00:09:53.700]  他很想很清楚交代這件公事
[00:09:53.700 --> 00:09:55.100]  但是在他身邊裏面
[00:09:55.100 --> 00:09:58.500]  有一個一對的父子
[00:09:58.500 --> 00:10:00.900]  這個爸爸和兒子幾歲大
[00:10:00.900 --> 00:10:03.100]  這個小朋友很鬧彆扭
[00:10:03.100 --> 00:10:05.700]  他很少見小朋友這麼鬧彆扭
[00:10:05.700 --> 00:10:08.100]  是很嗲又喊又喊
[00:10:08.100 --> 00:10:10.700]  又有些動作去打他爸爸
[00:10:10.700 --> 00:10:12.300]  但是他見到這個爸爸
[00:10:12.300 --> 00:10:14.100]  應該是一個正常人
[00:10:14.100 --> 00:10:15.900]  但是卻是
[00:10:15.900 --> 00:10:16.900]  目無表情
[00:10:16.900 --> 00:10:19.700]  不知道怎樣去應付這個小朋友
[00:10:19.700 --> 00:10:21.100]  於是這個在講電話
[00:10:21.100 --> 00:10:23.700]  在做正經事的男士
[00:10:23.700 --> 00:10:26.900]  覺得很難接受
[00:10:26.900 --> 00:10:28.300]  我也是爸爸
[00:10:28.300 --> 00:10:30.700]  我對兒女應該都教他有禮貌
[00:10:30.700 --> 00:10:33.100]  去幫助他抒發情緒
[00:10:33.100 --> 00:10:33.900]  怎樣去處理
[00:10:33.900 --> 00:10:35.500]  怎樣去容忍一個小朋友
[00:10:35.500 --> 00:10:36.700]  這樣大叫大嚷
[00:10:36.700 --> 00:10:39.100]  這個地鐵在公眾的地方
[00:10:39.100 --> 00:10:43.100]  這個爸爸這樣給一個小朋友去打他
[00:10:43.100 --> 00:10:45.900]  或者說他實在不能夠接受
[00:10:45.900 --> 00:10:47.300]  於是在他講完電話
[00:10:47.300 --> 00:10:49.700]  很辛苦的講完他的公事電話之後
[00:10:49.700 --> 00:10:53.300]  他就很憤怒的要和這個爸爸去教訓他
[00:10:53.300 --> 00:10:55.100]  你怎樣可以這樣給這個小朋友
[00:10:55.100 --> 00:10:57.100]  他打算這樣講
[00:10:57.100 --> 00:10:58.900]  但是當他講了兩句說話的時候
[00:10:58.900 --> 00:11:01.500]  他的心態完全改變了
[00:11:01.500 --> 00:11:05.100]  因為這個爸爸告訴他
[00:11:05.100 --> 00:11:07.100]  這個小朋友的媽媽
[00:11:07.100 --> 00:11:10.500]  剛剛在一個很困難的意外過世了
[00:11:10.500 --> 00:11:11.900]  所以這個小朋友
[00:11:11.900 --> 00:11:13.300]  他的情緒崩潰
[00:11:13.300 --> 00:11:14.700]  所以這樣出現
[00:11:14.700 --> 00:11:17.500]  我都不能夠有什麼可以跟他說
[00:11:17.500 --> 00:11:20.300]  我想講這個故事就是告訴大家
[00:11:20.300 --> 00:11:23.300]  我們可能有因為自己的處境
[00:11:23.300 --> 00:11:24.900]  自己個人的獨特的經歷
[00:11:24.900 --> 00:11:27.300]  有一種很大的情緒的反應
[00:11:27.300 --> 00:11:29.900]  但是我們要了解其他的人
[00:11:29.900 --> 00:11:31.100]  其他的事
[00:11:31.100 --> 00:11:32.500]  其他的環境
[00:11:32.500 --> 00:11:35.700]  和我們的了解和解讀可能很不同
[00:11:35.700 --> 00:11:38.500]  我們要了解這種的過濾
[00:11:38.500 --> 00:11:40.100]  然後才讓我們的情緒
[00:11:40.100 --> 00:11:41.700]  讓我們的怒氣去發洩
[00:11:41.700 --> 00:11:44.500]  可能比較合適
[00:11:44.500 --> 00:11:46.500]  今天講到的設計是這樣
[00:11:46.500 --> 00:11:48.500]  我會引用幾段聖經的經文
[00:11:48.500 --> 00:11:50.500]  去為大家解釋這個題目
[00:11:50.500 --> 00:11:52.700]  用意發憤怒
[00:11:52.700 --> 00:11:55.700]  和公義或者正義的憤怒
[00:11:55.700 --> 00:11:57.900]  而經文在《針研》裡面
[00:11:57.900 --> 00:12:00.700]  有很多關於憤怒的經文
[00:12:00.700 --> 00:12:05.100]  故此在這些聖經的故事背後
[00:12:05.100 --> 00:12:07.700]  我又引用一節《針研》的說話
[00:12:07.700 --> 00:12:08.500]  和大家分享
[00:12:08.500 --> 00:12:10.100]  並且有些總結
[00:12:10.100 --> 00:12:11.100]  第一段經文是
[00:12:11.100 --> 00:12:14.500]  戈隱和阿伯在《創世紀》四章三至八節
[00:12:14.500 --> 00:12:16.500]  我相信大家都很熟悉
[00:12:16.500 --> 00:12:19.500]  大家就算點不讀《聖經》頭那幾章
[00:12:19.500 --> 00:12:20.300]  都會讀一下的
[00:12:20.300 --> 00:12:22.100]  應該《創世紀》揭幾章
[00:12:22.100 --> 00:12:23.700]  十章八章你應該都讀到的
[00:12:23.700 --> 00:12:24.500]  你出不了埃及
[00:12:24.500 --> 00:12:26.900]  《創世紀》應該都可以的
[00:12:26.900 --> 00:12:27.900]  在這段經文裡面
[00:12:27.900 --> 00:12:29.500]  只不過是一個很早期
[00:12:29.500 --> 00:12:32.100]  當亞當夏娃的後裔
[00:12:32.100 --> 00:12:35.300]  兩兄弟原本是應該很和氣
[00:12:35.300 --> 00:12:36.300]  不過事實都不是這樣
[00:12:36.300 --> 00:12:37.900]  我一家有六兄弟姐妹
[00:12:37.900 --> 00:12:41.500]  通常都和大那三個打架
[00:12:41.500 --> 00:12:44.100]  這兩個兄弟都不例外
[00:12:44.100 --> 00:12:46.900]  不過他們的原因在於他們獻祭
[00:12:46.900 --> 00:12:50.500]  有一天戈隱將地裡的出產
[00:12:50.500 --> 00:12:52.700]  作為貢物獻給耶和華神
[00:12:52.700 --> 00:12:54.500]  阿伯也將羊群中
[00:12:54.500 --> 00:12:58.300]  頭生和羊的脂油獻上
[00:12:58.300 --> 00:13:01.700]  神看中了阿伯和他的貢物
[00:13:01.700 --> 00:13:06.900]  但是不看中戈隱和他的貢物
[00:13:06.900 --> 00:13:08.500]  戈隱就大大的發怒
[00:13:08.500 --> 00:13:11.500]  變了臉色
[00:13:11.500 --> 00:13:12.700]  首先要和大家解釋
[00:13:12.700 --> 00:13:15.500]  為什麼神不欣賞一個
[00:13:15.500 --> 00:13:16.700]  又欣賞另一個呢
[00:13:16.700 --> 00:13:19.300]  因為經文第三節那個戈隱
[00:13:19.300 --> 00:13:21.900]  他只是拿了地裡的出產獻給神
[00:13:21.900 --> 00:13:23.500]  沒有說到他有一種選擇性
[00:13:23.500 --> 00:13:25.300]  選擇上好的祭物
[00:13:25.300 --> 00:13:28.500]  地裡出產這個很普遍
[00:13:28.500 --> 00:13:29.900]  我們不知道是什麼
[00:13:29.900 --> 00:13:32.300]  沒有說到一種選擇性
[00:13:32.300 --> 00:13:34.500]  但是阿伯將羊群中頭生的
[00:13:34.500 --> 00:13:36.700]  和羊的脂油獻上
[00:13:36.700 --> 00:13:39.900]  頭生和脂油都是最好的獻上
[00:13:39.900 --> 00:13:43.500]  因為當時候脂油那種的清香
[00:13:43.500 --> 00:13:45.100]  就算昨晚我和家人吃飯
[00:13:45.100 --> 00:13:49.300]  他們也要吃那些很肥的肉
[00:13:49.300 --> 00:13:50.900]  那些叫什麼肉
[00:13:50.900 --> 00:13:52.100]  梅菜扣肉
[00:13:52.100 --> 00:13:53.500]  那些才是正
[00:13:53.500 --> 00:13:55.100]  我說我已經戒了二十幾年了
[00:13:55.100 --> 00:13:57.700]  我二十幾年前年輕讀中學
[00:13:57.700 --> 00:13:59.500]  十幾二十歲的時候可以吃這些
[00:13:59.500 --> 00:14:01.700]  我二十幾年已經戒了這些
[00:14:01.700 --> 00:14:03.900]  但有些人覺得很香很正
[00:14:03.900 --> 00:14:05.500]  這個不是神餵食
[00:14:05.500 --> 00:14:07.100]  而是當他去燒的時候
[00:14:07.100 --> 00:14:07.900]  那種的清香
[00:14:07.900 --> 00:14:11.300]  是那個肉裡面最美的部分
[00:14:11.300 --> 00:14:13.500]  是這樣燒給神
[00:14:13.500 --> 00:14:14.700]  頭生也是最好
[00:14:14.700 --> 00:14:16.900]  大家都會明白
[00:14:16.900 --> 00:14:18.900]  經文說到阿伯有一種選擇性
[00:14:18.900 --> 00:14:20.100]  將最好的獻上
[00:14:20.100 --> 00:14:21.900]  該人沒有一種選擇性
[00:14:21.900 --> 00:14:25.300]  只是將地裡出產的其中一些獻給神
[00:14:25.300 --> 00:14:29.700]  當神去看中阿伯獻的祭物的時候
[00:14:29.700 --> 00:14:31.300]  該人就很不開心
[00:14:31.300 --> 00:14:33.700]  發怒變色
[00:14:33.700 --> 00:14:37.300]  今天我們都見到很多人是會變臉
[00:14:37.300 --> 00:14:38.900]  是會發怒
[00:14:38.900 --> 00:14:40.300]  神問他第六節說
[00:14:40.300 --> 00:14:41.100]  為什麼你發怒
[00:14:41.100 --> 00:14:42.700]  為什麼你變臉
[00:14:42.700 --> 00:14:44.100]  你如果做得好
[00:14:44.100 --> 00:14:45.500]  豈不蒙月立呢
[00:14:45.500 --> 00:14:46.700]  你做得不好
[00:14:46.700 --> 00:14:48.300]  罪就苦復在你的面前
[00:14:48.300 --> 00:14:49.700]  你會戀慕他
[00:14:49.700 --> 00:14:52.700]  你卻要制服他
[00:14:52.700 --> 00:14:54.700]  該人和他的兄弟阿伯說話
[00:14:54.700 --> 00:14:55.700]  兩個人在田裡面
[00:14:55.700 --> 00:15:00.700]  該人打起來就將阿伯殺了
[00:15:00.700 --> 00:15:03.700]  曾賢有一句說話
[00:15:03.700 --> 00:15:05.700]  在六章第三十四節說
[00:15:05.700 --> 00:15:09.100]  因為人的疾恨成了烈路
[00:15:09.100 --> 00:15:10.500]  報仇的時候
[00:15:10.500 --> 00:15:13.100]  決不留情
[00:15:13.100 --> 00:15:14.300]  剛才說到
[00:15:14.300 --> 00:15:16.500]  和我們主題的經文都是一樣
[00:15:16.500 --> 00:15:18.500]  當一個人有一種憤怒的感受
[00:15:18.500 --> 00:15:20.500]  而沒有一個過濾的系統的時候
[00:15:20.500 --> 00:15:22.500]  就好像這些經文這樣說
[00:15:22.500 --> 00:15:24.700]  人的疾恨成了烈路
[00:15:24.700 --> 00:15:25.700]  報仇的時候
[00:15:25.700 --> 00:15:27.300]  決不留情
[00:15:27.300 --> 00:15:29.900]  就說要這樣要這樣
[00:15:29.900 --> 00:15:31.100]  有時候我們看新聞
[00:15:31.100 --> 00:15:33.900]  有些人其實斬兩刀都應該死的
[00:15:33.900 --> 00:15:37.700]  不過斬了幾十刀
[00:15:37.700 --> 00:15:41.100]  因為烈路出現就手下不留情
[00:15:41.100 --> 00:15:43.700]  我們不知道該人怎樣殺阿伯
[00:15:43.700 --> 00:15:47.500]  但是其實那件事根本不是那麼嚴重
[00:15:47.500 --> 00:15:49.900]  因為他不被神去欣賞
[00:15:49.900 --> 00:15:51.900]  都不關他的兄弟的事
[00:15:51.900 --> 00:15:54.900]  當然他說你做壞了
[00:15:54.900 --> 00:15:56.100]  令到我們這樣
[00:15:56.100 --> 00:15:57.500]  我不知道你在同事裡面
[00:15:57.500 --> 00:15:58.500]  有沒有人是這樣
