
[00:00:00.000 --> 00:00:02.940]  還有一個星期就過年了
[00:06:47.300 --> 00:06:49.700]  有這麼多人從不同的地方來到
[00:06:49.700 --> 00:06:51.400]  就是這個緣故
[00:06:51.400 --> 00:06:56.300]  經文形容當時聖靈降臨
[00:06:56.300 --> 00:06:59.000]  五巡節到你的門徒都聚集在一處
[00:06:59.000 --> 00:07:02.200]  忽然從天上又響聲下來
[00:07:02.200 --> 00:07:04.600]  好像一陣大風吹過
[00:07:04.600 --> 00:07:06.900]  充滿了他們所坐的屋子
[00:07:06.900 --> 00:07:10.300]  又有舌頭如火焰顯現出來
[00:07:10.300 --> 00:07:13.300]  分開落在他們各人的頭上
[00:07:13.300 --> 00:07:15.900]  他們就都被聖靈充滿
[00:07:15.900 --> 00:07:20.400]  按著聖靈所賜的口才說起別國的話來
[00:07:20.400 --> 00:07:24.500]  這裡就描述到
[00:07:24.500 --> 00:07:26.500]  聖靈降臨的時候
[00:07:26.500 --> 00:07:29.000]  天上有大響聲
[00:07:29.000 --> 00:07:31.600]  就好像大風吹過那樣
[00:07:31.600 --> 00:07:37.100]  還有像火焰一樣的舌頭
[00:07:37.100 --> 00:07:39.300]  分開落在各人的頭上
[00:07:39.300 --> 00:07:41.800]  怎樣為之像火焰一樣的舌頭呢?
[00:07:41.800 --> 00:07:43.200]  其實都很難想像
[00:07:43.200 --> 00:07:45.300]  不過我們意會
[00:07:45.300 --> 00:07:47.800]  聖靈降臨在這些人的身上
[00:07:47.800 --> 00:07:50.100]  然後他們就被聖靈充滿
[00:07:50.100 --> 00:07:52.300]  被聖靈充滿的意思就是說
[00:07:52.300 --> 00:07:54.300]  被聖靈掌管
[00:07:54.300 --> 00:07:57.100]  被聖靈控制
[00:07:57.100 --> 00:08:00.700]  帶領他們行事為人
[00:08:00.700 --> 00:08:03.200]  新約對於聖靈的描述
[00:08:03.200 --> 00:08:06.000]  其實跟舊約是有點不同的
[00:08:06.000 --> 00:08:08.300]  舊約描述人被聖靈充滿
[00:08:08.300 --> 00:08:10.700]  或者被聖靈感動的時候
[00:08:10.700 --> 00:08:12.700]  其實通常就是這些人
[00:08:12.700 --> 00:08:15.000]  要為神去做一些事情
[00:08:15.000 --> 00:08:18.100]  例如有一個人叫做比薩列
[00:08:18.100 --> 00:08:21.300]  比薩列就是聖靈降臨在他身上
[00:08:21.300 --> 00:08:22.800]  神就給他有智慧能力
[00:08:22.800 --> 00:08:25.500]  來做各樣的器具
[00:08:25.500 --> 00:08:27.700]  擺在會幕裡面的器具
[00:08:27.700 --> 00:08:30.100]  就是來敬拜神的器具
[00:08:30.100 --> 00:08:32.700]  還有另外一個人就叫做參川
[00:08:32.700 --> 00:08:34.700]  這個可能我們認識多一點
[00:08:34.700 --> 00:08:36.300]  就是一個大力士
[00:08:36.300 --> 00:08:39.900]  就是那個大力士司參川
[00:08:39.900 --> 00:08:41.400]  神的靈感動他
[00:08:41.400 --> 00:08:43.900]  他就帶領以色列人去打仗
[00:08:43.900 --> 00:08:46.500]  去征戰
[00:08:46.500 --> 00:08:49.300]  但是在這裡
[00:08:49.300 --> 00:08:51.900]  聖靈降臨在使徒身上
[00:08:51.900 --> 00:08:53.400]  之後我們就看到
[00:08:53.400 --> 00:08:57.700]  神的聖靈是繼續賴住在他們的心裡面
[00:08:57.700 --> 00:08:59.200]  在他們的裡面
[00:08:59.200 --> 00:09:02.800]  一生繼續侍奉神
[00:09:02.800 --> 00:09:05.000]  這個跟舊約描述的
[00:09:05.000 --> 00:09:07.300]  就是聖靈好像來了又會走
[00:09:07.300 --> 00:09:08.400]  是不同的
[00:09:08.400 --> 00:09:10.900]  我們看到在新約
[00:09:10.900 --> 00:09:12.600]  聖靈降臨之後
[00:09:12.600 --> 00:09:14.400]  聖靈就賴住在每一個
[00:09:14.400 --> 00:09:17.500]  信耶穌的人的心裡面
[00:09:17.500 --> 00:09:20.900]  還有在這段經文我們看到的特點就是
[00:09:20.900 --> 00:09:24.000]  使徒有聖靈降臨之後
[00:09:24.000 --> 00:09:28.300]  他們是能夠講出多國的語言的
[00:09:28.300 --> 00:09:30.900]  就是不同國家的語言
[00:09:30.900 --> 00:09:34.100]  或者是不同地方的謊言
[00:09:34.100 --> 00:09:36.400]  我們看一下下面那兩節
[00:09:36.400 --> 00:09:40.200]  那時有虔誠的猶太人從天下各國來
[00:09:40.200 --> 00:09:41.200]  住在耶路撒冷
[00:09:41.200 --> 00:09:42.200]  這聲音一響
[00:09:42.200 --> 00:09:44.000]  眾人都來聚集
[00:09:44.000 --> 00:09:47.600]  各人聽見門徒用眾人的香談說話
[00:09:47.600 --> 00:09:49.300]  就甚納悶
[00:09:49.300 --> 00:09:52.100]  這裡說到虔誠的猶太人
[00:09:52.100 --> 00:09:55.500]  其實就是說他們是信猶太教的
[00:09:55.500 --> 00:09:57.800]  他們不是認識耶穌的
[00:09:57.800 --> 00:09:59.600]  他們是信舊約的神
[00:09:59.600 --> 00:10:00.900]  信耶和華
[00:10:00.900 --> 00:10:03.500]  他們是虔誠的猶太教徒
[00:10:03.500 --> 00:10:05.600]  他們就是因為守節的緣故
[00:10:05.600 --> 00:10:09.700]  聚集在耶路撒冷那裡
[00:10:09.700 --> 00:10:12.100]  為什麼他們會分散在各地
[00:10:12.100 --> 00:10:13.800]  又聚合起來呢
[00:10:13.800 --> 00:10:15.800]  原因就是以色列國
[00:10:15.800 --> 00:10:19.800]  在公元前586年就已經亡國
[00:10:19.800 --> 00:10:24.200]  是說他們連最後的猶大國都滅亡了
[00:10:24.200 --> 00:10:26.500]  公元前586年
[00:10:26.500 --> 00:10:28.000]  在亡國的前後
[00:10:28.000 --> 00:10:31.700]  猶太人曾經歷過三次的庇佬
[00:10:31.700 --> 00:10:34.100]  雖然後來有回歸
[00:10:34.100 --> 00:10:37.000]  但是始終仍然有很多的猶太人
[00:10:37.000 --> 00:10:40.700]  是分散在各地那裡的
[00:10:40.700 --> 00:10:43.800]  他們分散到怎樣呢
[00:10:43.800 --> 00:10:46.300]  所以你明白為什麼他們現在會聚在一起
[00:10:46.300 --> 00:10:50.700]  還有就是他們可能是幾代之前
[00:10:50.700 --> 00:10:54.100]  他們祖先幾代之前就已經散居的
[00:10:54.100 --> 00:10:58.200]  所以他們出生就在外邦的地方
[00:10:58.200 --> 00:11:00.800]  說的都是外邦的語言
[00:11:00.800 --> 00:11:03.200]  在這裡我有找到一個圖
[00:11:03.200 --> 00:11:08.000]  就是說到當時五秦節聖靈降臨的時候
[00:11:08.000 --> 00:11:12.500]  他們聚集從各地聚集在耶路撒冷
[00:11:12.500 --> 00:11:15.500]  耶路撒冷在這裡中間一點 很小
[00:11:15.500 --> 00:11:18.300]  你看到旁邊有很多的箭咀
[00:11:18.300 --> 00:11:20.900]  就是說其實他們從這些地方來
[00:11:20.900 --> 00:11:24.700]  首先有在今天的伊朗
[00:11:24.700 --> 00:11:25.700]  伊朗一帶
[00:11:25.700 --> 00:11:28.200]  這裡就是伊拉克
[00:11:28.200 --> 00:11:30.500]  土耳其
[00:11:30.500 --> 00:11:32.400]  意大利
[00:11:32.400 --> 00:11:34.200]  這裡是北非
[00:11:34.200 --> 00:11:35.900]  埃及
[00:11:35.900 --> 00:11:38.500]  你看他們就是從四面八方
[00:11:38.500 --> 00:11:42.800]  來到耶路撒冷這裡守節
[00:11:42.800 --> 00:11:46.500]  而當時的仕途
[00:11:46.500 --> 00:11:48.300]  他們就是能夠
[00:11:48.300 --> 00:11:50.200]  聖靈降臨在他們身上之後
[00:11:50.200 --> 00:11:53.500]  他們就能夠說出這些各地的謊言
[00:11:53.500 --> 00:11:55.500]  各地的語言
[00:11:55.500 --> 00:11:57.200]  其實這一班的仕途
[00:11:57.200 --> 00:11:59.300]  原本是沒有什麼學問的
[00:11:59.300 --> 00:12:02.800]  你知道當中有些是打魚佬
[00:12:02.800 --> 00:12:07.000]  他們不是說很有學識的人
[00:12:07.000 --> 00:12:08.300]  是一些平凡人
[00:12:08.300 --> 00:12:11.800]  但是現在竟然可以對著這麼多人講道
[00:12:11.800 --> 00:12:15.500]  還是能夠說出不同的各地的語言
[00:12:15.500 --> 00:12:17.600]  他們不是因為自己懂得
[00:12:17.600 --> 00:12:19.800]  而是聖靈降臨在他們身上
[00:12:19.800 --> 00:12:21.500]  他們有這種能力
[00:12:21.500 --> 00:12:23.600]  所以這是一個神蹟
[00:12:23.600 --> 00:12:25.400]  我們看看他們說什麼
[00:12:25.400 --> 00:12:27.600]  他們說的內容
[00:12:27.600 --> 00:12:33.200]  他們說的是神的大作為
[00:12:33.200 --> 00:12:35.500]  他們用不同的語言
[00:12:35.500 --> 00:12:37.500]  來跟當時的人說
[00:12:37.500 --> 00:12:39.500]  其實這個令我想起
[00:12:39.500 --> 00:12:42.600]  聖經裡巴別塔的事件
[00:12:42.600 --> 00:12:44.500]  在創世紀的時候
[00:12:44.500 --> 00:12:46.800]  人為了揚名立萬
[00:12:46.800 --> 00:12:49.000]  顯示自己有多厲害
[00:12:49.000 --> 00:12:52.000]  還有希望能夠聚合在一起的時候
[00:12:52.000 --> 00:12:53.600]  他們做了一件什麼事
[00:12:53.600 --> 00:12:56.900]  建了巴別塔
[00:12:56.900 --> 00:13:00.100]  神為了打擊他們的驕傲
[00:13:00.100 --> 00:13:03.300]  就變亂了他們的語言
[00:13:03.300 --> 00:13:05.600]  於是雞同鴨講
[00:13:05.600 --> 00:13:08.700]  他們就分散在各地
[00:13:08.700 --> 00:13:11.800]  但是在這裡聖靈降臨的時候
[00:13:11.800 --> 00:13:14.800]  竟然上帝又藉著這些仕途
[00:13:14.800 --> 00:13:17.500]  他們能夠說出不同的語言的時候
[00:13:17.500 --> 00:13:21.000]  將這些人原本是從不同的地方來到
[00:13:21.000 --> 00:13:22.000]  有不同的語言
[00:13:22.000 --> 00:13:23.800]  但是藉著這些仕途
[00:13:23.800 --> 00:13:25.100]  他們又聚合在一起
[00:13:25.100 --> 00:13:29.800]  一起有機會去求告主明
[00:13:29.800 --> 00:13:31.900]  在這裡我們看到一位神
[00:13:31.900 --> 00:13:34.100]  就是那位能夠使人分散
[00:13:34.100 --> 00:13:36.600]  又叫人聚合的那位神
[00:13:36.600 --> 00:13:40.300]  今天其實香港都處於一個這樣的狀況
[00:13:40.300 --> 00:13:43.800]  就是一個聚與散的年代
[00:13:43.800 --> 00:13:45.900]  有時候我們人生處在裡面
[00:13:45.900 --> 00:13:47.600]  都是一件挺無奈的事情
[00:13:47.600 --> 00:13:49.200]  就是聚了又要散
[00:13:49.200 --> 00:13:51.000]  有很多的分散
[00:13:51.000 --> 00:13:52.800]  很多的不捨得
[00:13:52.800 --> 00:13:54.600]  但是其實在神的裡面
[00:13:54.600 --> 00:13:58.500]  聚與散都有他自己的心意
[00:13:58.500 --> 00:14:01.500]  我們看到在這個聖靈降臨
[00:14:01.500 --> 00:14:04.400]  這個過程裡面
[00:14:04.400 --> 00:14:09.000]  神就是使用這些平凡的人
[00:14:09.000 --> 00:14:11.000]  原本是一些很平凡的仕途
[00:14:11.000 --> 00:14:15.800]  使用他們來為神去成就不平凡的事
[00:14:15.800 --> 00:14:18.200]  其實神不只是使用這些的仕途
[00:14:18.200 --> 00:14:24.300]  他也使用歷世歷代的信耶穌的人
[00:14:24.300 --> 00:14:27.800]  這位是程文輝女士
[00:14:27.800 --> 00:14:32.500]  她是六個月大開始就傷目失明
[00:14:32.500 --> 00:14:34.500]  看不到東西
[00:14:34.500 --> 00:14:39.600]  她因為身體的缺陷就受盡歧視
[00:14:39.600 --> 00:14:43.700]  但是她就靠著主耶穌
[00:14:43.700 --> 00:14:45.500]  堅毅不屈這樣
[00:14:45.500 --> 00:14:47.600]  來克服種種的困難
[00:14:47.600 --> 00:14:51.100]  不只是完成了美國的學業
[00:14:51.100 --> 00:14:53.500]  也回到香港
[00:14:53.500 --> 00:14:56.800]  她成為了香港的社會福利處的
[00:14:56.800 --> 00:15:00.300]  第一個失明的社工
[00:15:00.300 --> 00:15:02.900]  她也曾經接受勳銜
[00:15:02.900 --> 00:15:06.900]  曾經當選香港的十大傑青
[00:15:06.900 --> 00:15:09.100]  她的自轉伴我同行
[00:15:09.100 --> 00:15:12.600]  也拍成為電影和舞台劇
[00:15:12.600 --> 00:15:14.200]  她曾經與她的工人
[00:15:14.200 --> 00:15:16.500]  他們兩人很好的拍檔
[00:15:16.500 --> 00:15:18.500]  就是阿和姐
[00:15:18.500 --> 00:15:22.400]  她與阿和姐一起去服侍妓女
[00:15:22.400 --> 00:15:25.000]  探訪妓女
[00:15:25.000 --> 00:15:26.700]  跟她們說福音
[00:15:26.700 --> 00:15:29.200]  有些真的相信了耶穌
[00:15:29.200 --> 00:15:32.500]  她們相信了耶穌之後就轉行了
[00:15:32.500 --> 00:15:35.700]  不再做妓女了
[00:15:35.700 --> 00:15:38.200]  你猜誰最生氣呢
[00:15:38.200 --> 00:15:43.200]  當然是幕後操縱妓女的黑社會大佬
[00:15:43.200 --> 00:15:47.500]  有一個黑社會大佬捉了她們兩個
[00:15:47.500 --> 00:15:49.900]  捉了程文輝和阿和姐
[00:15:49.900 --> 00:15:53.100]  回到黑社會的鬥中
[00:15:53.100 --> 00:15:55.700]  大佬給了她們三個選擇
[00:15:55.700 --> 00:15:56.900]  第一
[00:15:56.900 --> 00:15:59.100]  一槍扒你
[00:15:59.100 --> 00:16:00.000]  第二
[00:16:00.000 --> 00:16:03.000]  打你打到你死為止
[00:16:03.000 --> 00:16:04.500]  第三
[00:16:04.500 --> 00:16:06.800]  服毒毒死你
[00:16:06.800 --> 00:16:11.200]  讓你選擇哪一種死法
[00:16:11.200 --> 00:16:13.400]  服毒是否比較好
[00:16:13.400 --> 00:16:15.400]  她們真的選擇服毒
[00:16:15.400 --> 00:16:19.500]  大佬給了她們一碗紅豆粥
[00:16:19.500 --> 00:16:21.700]  吃了後
[00:16:21.700 --> 00:16:23.700]  未曾毒發
[00:16:23.700 --> 00:16:25.200]  見未曾毒發
[00:16:25.200 --> 00:16:26.700]  等死的過程
[00:16:26.700 --> 00:16:29.200]  你猜她們做了什麼
[00:16:29.200 --> 00:16:31.200]  說耶穌、傳福音
[00:16:31.200 --> 00:16:35.200]  那裡有些小卒在看守
[00:16:35.200 --> 00:16:36.700]  守門口把風的
[00:16:36.700 --> 00:16:39.700]  她們就趁機跟她們說福音
[00:16:39.700 --> 00:16:41.200]  講福音講了很久
[00:16:41.200 --> 00:16:42.200]  講了一個小時
[00:16:42.200 --> 00:16:44.200]  講到啟示錄也講完了
[00:16:44.200 --> 00:16:46.700]  還沒死
[00:16:46.700 --> 00:16:48.200]  這個時候
[00:16:48.200 --> 00:16:50.200]  大佬就出現了
[00:16:50.200 --> 00:16:51.700]  大佬就說
[00:16:51.700 --> 00:16:53.700]  我行走江湖那麼久
[00:16:53.700 --> 00:16:57.700]  都未見過那些人像你們那麼不怕死
[00:16:57.700 --> 00:16:59.700]  你們剛才吃的那碗紅豆粥
[00:16:59.700 --> 00:17:00.700]  沒有毒的
[00:17:00.700 --> 00:17:01.700]  快走
[00:17:01.700 --> 00:17:04.200]  以後不要讓我見到你們
[00:17:04.200 --> 00:17:08.700]  於是她們兩個就很歡天喜地離開了
[00:17:08.700 --> 00:17:10.200]  很多年之後
[00:17:10.200 --> 00:17:13.200]  程文輝收到一封信
[00:17:13.200 --> 00:17:18.200]  這封信原來是當年黑社會大佬寫給她的
[00:17:18.200 --> 00:17:20.200]  當年內容是講到
[00:17:20.200 --> 00:17:23.200]  當年所發生的事令她很感動
[00:17:23.200 --> 00:17:27.200]  但外於她當時是老闆
[00:17:27.200 --> 00:17:29.200]  她有面子
[00:17:29.200 --> 00:17:33.200]  怎麼可以說信就信呢
[00:17:33.200 --> 00:17:36.200]  但她後來離開了黑社會
[00:17:36.200 --> 00:17:38.700]  也洗心革面了
[00:17:38.700 --> 00:17:41.200]  她信了耶穌洗心革面
[00:17:41.200 --> 00:17:43.200]  做了基督徒
[00:17:43.200 --> 00:17:48.200]  而且她很多的兄弟都跟著她一起信耶穌
[00:17:48.200 --> 00:17:53.200]  我們看到程文輝和和者
[00:17:53.200 --> 00:17:55.200]  其實也是很平凡的人
[00:17:55.200 --> 00:17:57.200]  但上帝使用他們
[00:17:57.200 --> 00:17:59.200]  使用他們兩主僕
[00:17:59.200 --> 00:18:02.200]  成就了不平凡的事
[00:18:02.200 --> 00:18:04.200]  彼得和眾試圖
[00:18:04.200 --> 00:18:09.200]  其實也是被上帝使用的平凡人
[00:18:09.200 --> 00:18:11.200]  不過我們跟著看
[00:18:11.200 --> 00:18:13.200]  好戲在後頭
[00:18:13.200 --> 00:18:15.200]  我們看當時
[00:18:15.200 --> 00:18:18.200]  看著他們聖靈降臨在使徒身上
[00:18:18.200 --> 00:18:22.200]  這些目擊者當時有什麼反應呢
[00:18:22.200 --> 00:18:25.200]  他們聽到聲響
[00:18:25.200 --> 00:18:30.200]  個人又聽到他們講的不同的語言
[00:18:30.200 --> 00:18:34.200]  他們的反應是什麼
[00:18:34.200 --> 00:18:36.200]  「就甚納門」
[00:18:36.200 --> 00:18:39.200]  「納門」的意思就是困惑
[00:18:39.200 --> 00:18:41.200]  混亂的意思
[00:18:41.200 --> 00:18:43.200]  跟著我們看
[00:18:43.200 --> 00:18:45.200]  我們一齊讀這兩字
[00:18:45.200 --> 00:18:50.200]  「眾人就都驚訝差疑,彼此說」
[00:18:50.200 --> 00:18:52.200]  「這是什麼意思呢?」
[00:18:52.200 --> 00:18:54.200]  「還有人機嘲說」
[00:18:54.200 --> 00:18:58.200]  「他們無非是新酒罐滿了」
[00:18:58.200 --> 00:19:03.200]  他們的反應就是驚訝差疑
