
[00:00:00.000 --> 00:00:04.000]  頂姐妹讓我們先聽到同心的禱告
[00:06:25.000 --> 00:06:26.000]  不合法的
[00:06:26.000 --> 00:06:28.000]  是不神聖的火
[00:06:28.000 --> 00:06:30.000]  是Unholy fire
[00:06:30.000 --> 00:06:33.000]  按照昌埃及記三十章第一至七節的吩咐
[00:06:33.000 --> 00:06:39.000]  大祭司每一天早上要拿著盛滿火炭的香爐
[00:06:39.000 --> 00:06:40.000]  加上香料
[00:06:40.000 --> 00:06:45.000]  去到神的藥櫃前的香壇燒香
[00:06:45.000 --> 00:06:46.000]  拿達亞比胡的死
[00:06:46.000 --> 00:06:51.000]  其實經文沒有直接說明他們獻的火有什麼問題
[00:06:51.000 --> 00:06:54.000]  究竟是否火炭來源的問題
[00:06:54.000 --> 00:06:57.000]  還是香料成分的問題
[00:06:57.000 --> 00:06:58.000]  其實也不知道
[00:06:58.000 --> 00:07:00.000]  但是按照經文的提示
[00:07:00.000 --> 00:07:03.000]  在第一節最後的描述
[00:07:03.000 --> 00:07:05.000]  那裡說這煩火
[00:07:05.000 --> 00:07:09.000]  就是耶和華沒有吩咐他們
[00:07:09.000 --> 00:07:12.000]  沒有吩咐他們要獻煩火
[00:07:12.000 --> 00:07:15.000]  是絕對不是律法的要求
[00:07:15.000 --> 00:07:17.000]  加上在第三節
[00:07:17.000 --> 00:07:20.000]  摩西就引述神的話
[00:07:20.000 --> 00:07:21.000]  那裡說
[00:07:21.000 --> 00:07:24.000]  在親近我的人中我要顯為聖
[00:07:24.000 --> 00:07:27.000]  在眾人面前我要得榮耀
[00:07:27.000 --> 00:07:30.000]  可以親近神的人就是侍奉神的人
[00:07:30.000 --> 00:07:33.000]  拿達亞比胡他們身為祭司
[00:07:33.000 --> 00:07:37.000]  他們的身份其實是要彰顯神的聖潔
[00:07:37.000 --> 00:07:41.000]  他們的侍奉其實是要叫神得到榮耀
[00:07:41.000 --> 00:07:43.000]  和第九章二十四節
[00:07:43.000 --> 00:07:47.000]  阿倫的獻祭來對比
[00:07:47.000 --> 00:07:49.000]  拿達亞比胡這一次
[00:07:49.000 --> 00:07:51.000]  完全是一個擅自行動
[00:07:51.000 --> 00:07:54.000]  很明顯沒有叫神得到榮耀
[00:07:54.000 --> 00:07:56.000]  他們剛剛就職
[00:07:56.000 --> 00:07:59.000]  其實是很應該明白自己的職份
[00:07:59.000 --> 00:08:02.000]  有多麼的神聖和重要
[00:08:02.000 --> 00:08:07.000]  而獻煩火是完全輕率魯莽的行為
[00:08:07.000 --> 00:08:10.000]  所以招致神這麼嚴厲的審判
[00:08:10.000 --> 00:08:12.000]  一點也不奇怪
[00:08:12.000 --> 00:08:16.000]  在二世傑書二十八章二十二節
[00:08:16.000 --> 00:08:18.000]  神曾經說過
[00:08:18.000 --> 00:08:21.000]  我在西頓人身上施行審判
[00:08:21.000 --> 00:08:24.000]  彰顯我的聖潔的時候
[00:08:24.000 --> 00:08:27.000]  人就知道我是耶和華
[00:08:27.000 --> 00:08:30.000]  耶和華是輕慢不得的
[00:08:30.000 --> 00:08:32.000]  拿達亞比胡的事件
[00:08:32.000 --> 00:08:34.000]  在第八至十章的結構裡
[00:08:34.000 --> 00:08:37.000]  給了我們一個非常重要的提醒
[00:08:37.000 --> 00:08:40.000]  由第八章四節開始
[00:08:40.000 --> 00:08:42.000]  在這三章的經文裡
[00:08:42.000 --> 00:08:46.000]  其實有一個很明顯的聽命順從的公式
[00:08:46.000 --> 00:08:49.000]  這個公式是說到神吩咐摩西
[00:08:49.000 --> 00:08:53.000]  摩西就會照著耶和華所吩咐的去行
[00:08:53.000 --> 00:08:56.000]  這個吩咐其實可以解作命令
[00:08:56.000 --> 00:08:58.000]  是一個指令
[00:08:58.000 --> 00:09:00.000]  照著耶和華的命令去做
[00:09:00.000 --> 00:09:02.000]  這個聽命順從的公式
[00:09:02.000 --> 00:09:04.000]  在第八章出現了八次
[00:09:04.000 --> 00:09:06.000]  在第九章出現了四次
[00:09:06.000 --> 00:09:10.000]  平均每四至五節就出現一次
[00:09:10.000 --> 00:09:12.000]  從無間斷
[00:09:12.000 --> 00:09:14.000]  直至十章第一節
[00:09:14.000 --> 00:09:16.000]  拿達亞比胡獻煩火
[00:09:16.000 --> 00:09:18.000]  是第一次出現
[00:09:18.000 --> 00:09:22.000]  有人做了耶和華沒有吩咐的事
[00:09:22.000 --> 00:09:25.000]  他們不順從耶和華的教導
[00:09:25.000 --> 00:09:27.000]  所以後果是很嚴重的
[00:09:27.000 --> 00:09:30.000]  當拿達亞比胡死了
[00:09:30.000 --> 00:09:34.000]  這個聽命順從的公式又再出現了
[00:09:34.000 --> 00:09:36.000]  在處理屍體的時候
[00:09:36.000 --> 00:09:37.000]  第五節
[00:09:37.000 --> 00:09:40.000]  經文強調米沙利和爾尼撒反
[00:09:40.000 --> 00:09:43.000]  就照著摩西的吩咐去做
[00:09:43.000 --> 00:09:45.000]  去到第六至第七節
[00:09:45.000 --> 00:09:48.000]  當摩西吩咐亞倫和其他兒子
[00:09:48.000 --> 00:09:51.000]  不准為死去的家人哀悼
[00:09:51.000 --> 00:09:55.000]  因為拿達亞比胡的死是出於神的審判
[00:09:55.000 --> 00:09:59.000]  為他們哀悼就代表他們不同意神的作為
[00:09:59.000 --> 00:10:05.000]  亞倫和他的家人同樣照著摩西的話去走
[00:10:05.000 --> 00:10:08.000]  要顯上主為聖的生命質素
[00:10:08.000 --> 00:10:12.000]  和聽命順從是有很密切的關係
[00:10:12.000 --> 00:10:17.000]  這個季度的主題是你們唸了就能曉得
[00:10:17.000 --> 00:10:21.000]  其實我時時都有點擔心今天的基督徒
[00:10:21.000 --> 00:10:23.000]  生活會不會太忙
[00:10:23.000 --> 00:10:26.000]  都沒什麼時間去唸神的話
[00:10:26.000 --> 00:10:29.000]  沒什麼空間去思想去明白
[00:10:29.000 --> 00:10:32.000]  又怎樣可以順服進行神的教導呢
[00:10:32.000 --> 00:10:34.000]  可能你又會覺得
[00:10:34.000 --> 00:10:36.000]  神的教導雖然是好
[00:10:36.000 --> 00:10:39.000]  但是在今天的處境太難走出來
[00:10:39.000 --> 00:10:42.000]  我們很容易聽了就算了
[00:10:42.000 --> 00:10:45.000]  在生命記三十章十一節和十四節
[00:10:45.000 --> 00:10:47.000]  其實神明明說過
[00:10:47.000 --> 00:10:50.000]  神說我今日吩咐你的這誡命
[00:10:50.000 --> 00:10:52.000]  對你並不太難
[00:10:52.000 --> 00:10:54.000]  離你也不太遠
[00:10:54.000 --> 00:10:56.000]  就在你口裡也在你心裡
[00:10:56.000 --> 00:10:59.000]  使你可以進行
[00:10:59.000 --> 00:11:01.000]  弟兄姊妹有些時候
[00:11:01.000 --> 00:11:04.000]  我們將神的教導看得太難了
[00:11:04.000 --> 00:11:08.000]  或者我們又會將神要幫助我們去行道的恩典
[00:11:08.000 --> 00:11:10.000]  又縮得太小了
[00:11:10.000 --> 00:11:13.000]  我們未試就會覺得不可能了
[00:11:13.000 --> 00:11:15.000]  更壞的呢
[00:11:15.000 --> 00:11:17.000]  很多時候我們會覺得
[00:11:17.000 --> 00:11:19.000]  神會明白我們的軟弱
[00:11:19.000 --> 00:11:21.000]  行不到就算了
[00:11:21.000 --> 00:11:23.000]  弟兄姊妹你們有沒有想過
[00:11:23.000 --> 00:11:26.000]  神要我們去進行祂的教導呢
[00:11:26.000 --> 00:11:28.000]  其實不是要人去服侍祂
[00:11:28.000 --> 00:11:30.000]  而是要我們的生命
[00:11:30.000 --> 00:11:32.000]  藉著行道變得更加豐盛
[00:11:32.000 --> 00:11:35.000]  其他的人就可以從我們的生命裡面
[00:11:35.000 --> 00:11:37.000]  見到神的榮耀
[00:11:37.000 --> 00:11:39.000]  我們的生命也可以不斷地成長
[00:11:39.000 --> 00:11:41.000]  很多人都知道
[00:11:41.000 --> 00:11:43.000]  在N年前很久之前
[00:11:43.000 --> 00:11:45.000]  我就去過澳洲讀書
[00:11:45.000 --> 00:11:47.000]  不過當時申請這間大學的過程
[00:11:47.000 --> 00:11:49.000]  就一點也不順利
[00:11:49.000 --> 00:11:52.000]  這個課程是我和一個在師範
[00:11:52.000 --> 00:11:55.000]  和我讀書的同學一起去報的
[00:11:55.000 --> 00:11:57.000]  當他收到通知
[00:11:57.000 --> 00:12:00.000]  接納了他申請的時候
[00:12:00.000 --> 00:12:02.000]  有offer的時候
[00:12:02.000 --> 00:12:04.000]  其實我也很開心
[00:12:04.000 --> 00:12:07.000]  因為他有offer就代表著我有offer
[00:12:07.000 --> 00:12:10.000]  我們的背景是完全一樣的
[00:12:10.000 --> 00:12:12.000]  不過我就一直等
[00:12:12.000 --> 00:12:13.000]  一天一天地等
[00:12:13.000 --> 00:12:15.000]  不斷地祈禱
[00:12:15.000 --> 00:12:16.000]  等了一個月
[00:12:16.000 --> 00:12:18.000]  都沒有回音
[00:12:18.000 --> 00:12:20.000]  在這個時候就出事了
[00:12:20.000 --> 00:12:22.000]  真的會崩潰的
[00:12:22.000 --> 00:12:26.000]  因為這次去澳洲讀書對我來說很重要
[00:12:26.000 --> 00:12:28.000]  我只不過要再讀兩年
[00:12:28.000 --> 00:12:30.000]  我就已經可以補回degree
[00:12:30.000 --> 00:12:32.000]  收不到這個offer的時候
[00:12:32.000 --> 00:12:34.000]  我覺得很沮喪
[00:12:34.000 --> 00:12:36.000]  當時我信了主不久
[00:12:36.000 --> 00:12:38.000]  我的靈命還是很幼嫩
[00:12:38.000 --> 00:12:42.000]  我記得我和我的土伴在發洩
[00:12:42.000 --> 00:12:46.000]  我覺得神實在對我太不公平了
[00:12:46.000 --> 00:12:48.000]  我是一個很聽話的基督徒
[00:12:48.000 --> 00:12:50.000]  他都不聽我的祈禱
[00:12:50.000 --> 00:12:52.000]  我就很生氣
[00:12:52.000 --> 00:12:54.000]  甚至向著我的土伴發脾氣
[00:12:54.000 --> 00:12:56.000]  我就說不做基督徒了
[00:12:56.000 --> 00:12:58.000]  做基督徒這麼辛苦
[00:12:58.000 --> 00:13:00.000]  不過我這個土伴很好
[00:13:00.000 --> 00:13:02.000]  他很有耐性聽我發洩
[00:13:02.000 --> 00:13:04.000]  還為我祈禱
[00:13:04.000 --> 00:13:08.000]  接下來奇怪的事情就出現了
[00:13:08.000 --> 00:13:10.000]  就不是收到offer
[00:13:10.000 --> 00:13:12.000]  第二天的早上
[00:13:12.000 --> 00:13:14.000]  我竟然覺得好像舒服了一點
[00:13:14.000 --> 00:13:16.000]  好像等下去也可以
[00:13:16.000 --> 00:13:18.000]  我就明白了
[00:13:18.000 --> 00:13:20.000]  可能是神要我等
[00:13:20.000 --> 00:13:22.000]  是要我學習忍耐
[00:13:22.000 --> 00:13:24.000]  在等候裏面去依靠神
[00:13:24.000 --> 00:13:26.000]  增加我對神的信心
[00:13:26.000 --> 00:13:28.000]  我這樣想我就信服了
[00:13:28.000 --> 00:13:32.000]  一等又再等多了一個多月
[00:13:32.000 --> 00:13:34.000]  我就越等越平安
[00:13:34.000 --> 00:13:38.000]  我都覺得去和不去都沒有所謂
[00:13:38.000 --> 00:13:40.000]  最後是我的同事
[00:13:40.000 --> 00:13:42.000]  催我打電話去問那間大學
[00:13:42.000 --> 00:13:44.000]  究竟搞得怎樣
[00:13:44.000 --> 00:13:46.000]  不問又自可過
[00:13:46.000 --> 00:13:48.000]  一問才知道原來那間大學
[00:13:48.000 --> 00:13:50.000]  不見了那份申請表
[00:13:50.000 --> 00:13:52.000]  沒有收到
[00:13:52.000 --> 00:13:54.000]  收不到application form
[00:13:54.000 --> 00:13:56.000]  一間大學竟然可以這樣
[00:13:56.000 --> 00:13:58.000]  但更加奇怪的就是已經去到出offer的時間了
[00:13:58.000 --> 00:14:00.000]  那間大學竟然跟我說
[00:14:00.000 --> 00:14:02.000]  你還申不申請
[00:14:02.000 --> 00:14:04.000]  他們叫我申請過
[00:14:04.000 --> 00:14:06.000]  這次我真的申請
[00:14:06.000 --> 00:14:08.000]  申請完之後很快就批了
[00:14:08.000 --> 00:14:12.000]  原來等候是神要我學的功課
[00:14:12.000 --> 00:14:14.000]  去操練我對祂的信心
[00:14:14.000 --> 00:14:16.000]  其實我是一個很心急的人
[00:14:16.000 --> 00:14:18.000]  對神的信心
[00:14:18.000 --> 00:14:20.000]  很多時候都是建立在
[00:14:20.000 --> 00:14:22.000]  我看到的東西上
[00:14:22.000 --> 00:14:24.000]  當我去到澳洲讀書的時候
[00:14:24.000 --> 00:14:26.000]  其實我面對更多
[00:14:26.000 --> 00:14:28.000]  要忍耐等候的處境
[00:14:28.000 --> 00:14:30.000]  在香港的學習
[00:14:30.000 --> 00:14:32.000]  讓我更加信得過神會保守
[00:14:32.000 --> 00:14:34.000]  和供應我的
[00:14:34.000 --> 00:14:36.000]  等於姐妹聽命順從
[00:14:36.000 --> 00:14:38.000]  神的教導
[00:14:38.000 --> 00:14:40.000]  是我們有能力去回應的
[00:14:40.000 --> 00:14:42.000]  也是對我們生命的成長
[00:14:42.000 --> 00:14:44.000]  是很重要的
[00:14:44.000 --> 00:14:46.000]  接下來我們看第八至十一節
[00:14:46.000 --> 00:14:48.000]  要顯上主為聖
[00:14:48.000 --> 00:14:50.000]  是面對著
[00:14:50.000 --> 00:14:52.000]  生活大大小小的事情的時候
[00:14:52.000 --> 00:14:54.000]  我們都要積極的分別為聖
[00:14:54.000 --> 00:14:56.000]  八至十一節
[00:14:56.000 --> 00:14:58.000]  是整個段落的一個小插曲
[00:14:58.000 --> 00:15:00.000]  在第八節中
[00:15:00.000 --> 00:15:02.000]  描述耶和華是唯一一次
[00:15:02.000 --> 00:15:04.000]  直接和亞倫
[00:15:04.000 --> 00:15:06.000]  來講話
[00:15:06.000 --> 00:15:08.000]  其他時候都是透過摩西
[00:15:08.000 --> 00:15:10.000]  這個說話的內容
[00:15:10.000 --> 00:15:12.000]  似乎和上下文沒有什麼關係
[00:15:12.000 --> 00:15:14.000]  這次的對話
[00:15:14.000 --> 00:15:16.000]  其實對亞倫來說
[00:15:16.000 --> 00:15:18.000]  是有很重大的意義
[00:15:18.000 --> 00:15:20.000]  中賢亞倫的兒子
[00:15:20.000 --> 00:15:22.000]  犯了大錯
[00:15:22.000 --> 00:15:24.000]  大神仍然要以亞倫
[00:15:24.000 --> 00:15:26.000]  為大祭司
[00:15:26.000 --> 00:15:28.000]  肯定祂的身份
[00:15:28.000 --> 00:15:30.000]  繼續使用祂
[00:15:30.000 --> 00:15:32.000]  在拿答阿彼戶這個輕率的侍奉後
[00:15:32.000 --> 00:15:34.000]  加插了這段說話
[00:15:34.000 --> 00:15:36.000]  神特別要提醒
[00:15:36.000 --> 00:15:38.000]  祭司進入會幕的時候
[00:15:38.000 --> 00:15:40.000]  淡酒烈酒都不可以喝
[00:15:40.000 --> 00:15:42.000]  因為祭司的責任
[00:15:42.000 --> 00:15:44.000]  是幫百姓做抉擇
[00:15:44.000 --> 00:15:46.000]  要將聖的和俗的
[00:15:46.000 --> 00:15:48.000]  潔淨的和不潔淨的
[00:15:48.000 --> 00:15:50.000]  分辨清楚
[00:15:50.000 --> 00:15:52.000]  要確保獻給神的
[00:15:52.000 --> 00:15:54.000]  都是毫無瑕疵
[00:15:54.000 --> 00:15:56.000]  是神所閱立的
[00:15:56.000 --> 00:15:58.000]  也要將神的律例
[00:15:58.000 --> 00:16:00.000]  去教訓百姓
[00:16:00.000 --> 00:16:02.000]  聖的和俗的是相對的
[00:16:02.000 --> 00:16:04.000]  在這裡分出來
[00:16:04.000 --> 00:16:06.000]  是要強調在地位上
[00:16:06.000 --> 00:16:08.000]  我們要分別出來
[00:16:08.000 --> 00:16:10.000]  單單歸給神
[00:16:10.000 --> 00:16:12.000]  而潔淨和不潔淨的
[00:16:12.000 --> 00:16:14.000]  分別就強調
[00:16:14.000 --> 00:16:16.000]  唯有潔淨的
[00:16:16.000 --> 00:16:18.000]  沒有半點罪惡在當中
[00:16:18.000 --> 00:16:20.000]  才是適合與神同在
[00:16:20.000 --> 00:16:22.000]  我們要分別為聖
[00:16:22.000 --> 00:16:24.000]  因為我們的神是聖潔的
[00:16:24.000 --> 00:16:26.000]  聖潔的神
[00:16:26.000 --> 00:16:28.000]  透過律法與人建立關係
[00:16:28.000 --> 00:16:30.000]  昔日的獻祭
[00:16:30.000 --> 00:16:32.000]  表達了人對神的毀身
[00:16:32.000 --> 00:16:34.000]  與神的親近
[00:16:34.000 --> 00:16:36.000]  面對著神聖的上帝
[00:16:36.000 --> 00:16:38.000]  不容許有任何的罪
[00:16:38.000 --> 00:16:40.000]  去玷污
[00:16:40.000 --> 00:16:42.000]  人犯罪就要付上代價
[00:16:42.000 --> 00:16:44.000]  去獻贖罪祭
[00:16:44.000 --> 00:16:46.000]  作為一個補救
[00:16:46.000 --> 00:16:48.000]  其實這是神給人格外的恩典
[00:16:48.000 --> 00:16:50.000]  讓人有機會
[00:16:50.000 --> 00:16:52.000]  恢復與聖潔的神的關係
[00:16:52.000 --> 00:16:54.000]  讓今天我們得著的恩典
[00:16:54.000 --> 00:16:56.000]  就更加大
[00:16:56.000 --> 00:16:58.000]  因為耶穌基督
[00:16:58.000 --> 00:17:00.000]  親自為我們成為了
[00:17:00.000 --> 00:17:02.000]  這隻代罪的羔羊
[00:17:02.000 --> 00:17:04.000]  在希伯來書十章第十四節
[00:17:04.000 --> 00:17:06.000]  因為祂獻上了一次的祭
[00:17:06.000 --> 00:17:08.000]  就使那成聖的人
[00:17:08.000 --> 00:17:10.000]  永遠得到完全
[00:17:10.000 --> 00:17:12.000]  主耶穌為了我們的罪
[00:17:12.000 --> 00:17:14.000]  其實付上了一個
[00:17:14.000 --> 00:17:16.000]  很沉重的代價
[00:17:16.000 --> 00:17:18.000]  既然我們的罪
[00:17:18.000 --> 00:17:20.000]  已經被主的補血洗乾淨了
[00:17:20.000 --> 00:17:22.000]  我們的生命就要
[00:17:22.000 --> 00:17:24.000]  獻上主為聖
[00:17:24.000 --> 00:17:26.000]  我們要積極地去過
[00:17:26.000 --> 00:17:28.000]  分別為聖的生活
[00:17:28.000 --> 00:17:30.000]  而不要再與罪糾纏
[00:17:30.000 --> 00:17:32.000]  弟妹分別為聖
[00:17:32.000 --> 00:17:34.000]  其實是一種生活態度
[00:17:34.000 --> 00:17:36.000]  而不是一個
[00:17:36.000 --> 00:17:38.000]  對單一事件的回應
[00:17:38.000 --> 00:17:40.000]  可能你會想
[00:17:40.000 --> 00:17:42.000]  信主沒有買六合彩
[00:17:42.000 --> 00:17:44.000]  我也不會
[00:17:44.000 --> 00:17:46.000]  與我的同事買六合彩
[00:17:46.000 --> 00:17:48.000]  不過公司的同事
[00:17:48.000 --> 00:17:50.000]  每個人都要拜偶像
[00:17:50.000 --> 00:17:52.000]  看風水
[00:17:52.000 --> 00:17:54.000]  我真的沒有辦法不參與
[00:17:54.000 --> 00:17:56.000]  作為基督徒
[00:17:56.000 --> 00:17:58.000]  在這個充滿罪的世界裏
[00:17:58.000 --> 00:18:00.000]  分別出來
[00:18:00.000 --> 00:18:02.000]  其實是沒有選擇的
[00:18:02.000 --> 00:18:04.000]  神聖的主不會容許我們
[00:18:04.000 --> 00:18:06.000]  又信耶穌又看風水
[00:18:06.000 --> 00:18:08.000]  我們要積極地
[00:18:08.000 --> 00:18:10.000]  分別為聖
[00:18:10.000 --> 00:18:12.000]  要很敏銳
[00:18:12.000 --> 00:18:14.000]  堅持上帝的教導
[00:18:14.000 --> 00:18:16.000]  如果我們有一絲一毫的猶豫
[00:18:16.000 --> 00:18:18.000]  其實魔鬼
[00:18:18.000 --> 00:18:20.000]  很容易會乘虛而入
[00:18:20.000 --> 00:18:22.000]  分別為聖的生活
[00:18:22.000 --> 00:18:24.000]  不是消極
[00:18:24.000 --> 00:18:26.000]  要我們去隱居
