
[00:00:00.000 --> 00:00:02.000]  今天我要跟各位分享的是
[00:06:20.000 --> 00:06:22.000]  上班
[00:06:22.000 --> 00:06:24.000]  後來到了Cisco上班
[00:06:24.000 --> 00:06:26.000]  後來那個時候一個人在
[00:06:26.000 --> 00:06:28.000]  到那邊嘛
[00:06:28.000 --> 00:06:30.000]  我的孩子那時候讀高中
[00:06:30.000 --> 00:06:32.000]  他們要就不想搬嘛
[00:06:32.000 --> 00:06:34.000]  就在那邊一個人上班
[00:06:34.000 --> 00:06:36.000]  那麼覺得枯燥
[00:06:36.000 --> 00:06:38.000]  那麼我信了主有差不多
[00:06:38.000 --> 00:06:40.000]  五年十年了我就去教會
[00:06:40.000 --> 00:06:42.000]  在教會看到一個
[00:06:42.000 --> 00:06:44.000]  一個帥哥來了
[00:06:44.000 --> 00:06:46.000]  就常常要用我
[00:06:46.000 --> 00:06:48.000]  用我做這個
[00:06:48.000 --> 00:06:50.000]  我才發現
[00:06:50.000 --> 00:06:52.000]  我啥都不會
[00:06:52.000 --> 00:06:54.000]  我做基督徒
[00:06:54.000 --> 00:06:56.000]  也做了幾年了
[00:06:56.000 --> 00:06:58.000]  什麼都不會
[00:06:58.000 --> 00:07:00.000]  所以我就說
[00:07:00.000 --> 00:07:02.000]  有這個精神我就跑去
[00:07:02.000 --> 00:07:04.000]  讀這個夜間的
[00:07:04.000 --> 00:07:06.000]  神學院
[00:07:06.000 --> 00:07:08.000]  就是我們的Lily他們的還有周末的
[00:07:08.000 --> 00:07:10.000]  所以每個
[00:07:10.000 --> 00:07:12.000]  每個週晚上
[00:07:12.000 --> 00:07:14.000]  好像二四吧
[00:07:14.000 --> 00:07:16.000]  還是一三五
[00:07:16.000 --> 00:07:18.000]  然後禮拜六全天禮拜天
[00:07:18.000 --> 00:07:20.000]  休息
[00:07:20.000 --> 00:07:22.000]  然後去讀了神學院
[00:07:22.000 --> 00:07:24.000]  讀了神學院後來碰到
[00:07:24.000 --> 00:07:26.000]  什麼911
[00:07:26.000 --> 00:07:28.000]  什麼情況都不對了
[00:07:28.000 --> 00:07:30.000]  就都不對了等等
[00:07:30.000 --> 00:07:32.000]  那麼
[00:07:32.000 --> 00:07:34.000]  我也丟了工作那一陣後來
[00:07:34.000 --> 00:07:36.000]  那麼那天
[00:07:36.000 --> 00:07:38.000]  我們教會的
[00:07:38.000 --> 00:07:40.000]  牧師看我說
[00:07:40.000 --> 00:07:42.000]  這麼認真啊
[00:07:42.000 --> 00:07:44.000]  有一個911
[00:07:44.000 --> 00:07:46.000]  剛剛成立一個教會啊
[00:07:46.000 --> 00:07:48.000]  你去幫忙吧
[00:07:48.000 --> 00:07:50.000]  我說好我去幫忙
[00:07:50.000 --> 00:07:52.000]  結果我去幫忙了
[00:07:52.000 --> 00:07:54.000]  那我那個人嗓門很大
[00:07:54.000 --> 00:07:56.000]  你知道吧
[00:07:56.000 --> 00:07:58.000]  比哥萊雅驚天動地的
[00:07:58.000 --> 00:08:00.000]  他就說
[00:08:00.000 --> 00:08:02.000]  你要不要來我們
[00:08:02.000 --> 00:08:04.000]  教會
[00:08:04.000 --> 00:08:06.000]  做傳道人吧
[00:08:06.000 --> 00:08:08.000]  我說我夠資格嗎
[00:08:08.000 --> 00:08:10.000]  真不想到神給我這個夢想
[00:08:10.000 --> 00:08:12.000]  還真有人來幫助我成就它
[00:08:12.000 --> 00:08:14.000]  所以我就去他那邊
[00:08:14.000 --> 00:08:16.000]  做傳道人
[00:08:16.000 --> 00:08:18.000]  然後他還給我薪水
[00:08:18.000 --> 00:08:20.000]  哇
[00:08:20.000 --> 00:08:22.000]  好棒啊
[00:08:22.000 --> 00:08:24.000]  後來我就又找事情
[00:08:24.000 --> 00:08:26.000]  結果那天
[00:08:26.000 --> 00:08:28.000]  既然我在他那邊做事情
[00:08:28.000 --> 00:08:30.000]  忘記說我有一個interview
[00:08:30.000 --> 00:08:32.000]  我才發現說
[00:08:32.000 --> 00:08:34.000]  神啊
[00:08:34.000 --> 00:08:36.000]  你原來是要這樣子用我
[00:08:36.000 --> 00:08:38.000]  後來我就不再找事情了
[00:08:38.000 --> 00:08:40.000]  就完完全全的
[00:08:40.000 --> 00:08:42.000]  甚至於我的朋友說
[00:08:42.000 --> 00:08:44.000]  這邊有事情你過來吧
[00:08:44.000 --> 00:08:46.000]  我說不要了
[00:08:46.000 --> 00:08:48.000]  我發現神給我的夢想
[00:08:48.000 --> 00:08:50.000]  神要我成就它
[00:08:50.000 --> 00:08:52.000]  這個隱藏的珍寶
[00:08:52.000 --> 00:08:54.000]  所以後來我就讀神學院
[00:08:54.000 --> 00:08:56.000]  也畢業了一頁
[00:08:56.000 --> 00:08:58.000]  所以我那個時候神學院畢業的時候
[00:08:58.000 --> 00:09:00.000]  那時候我坐在
[00:09:00.000 --> 00:09:02.000]  學生會的會長
[00:09:02.000 --> 00:09:04.000]  那麼院長就
[00:09:04.000 --> 00:09:06.000]  讓我在那個畢業典禮上面
[00:09:06.000 --> 00:09:08.000]  分享我的見證
[00:09:08.000 --> 00:09:10.000]  我就有一個見證叫做
[00:09:10.000 --> 00:09:12.000]  淘金不曾
[00:09:12.000 --> 00:09:14.000]  反得至寶的見證
[00:09:14.000 --> 00:09:16.000]  因為我到灣區是要
[00:09:16.000 --> 00:09:18.000]  淘金的
[00:09:18.000 --> 00:09:20.000]  但是我得到了
[00:09:20.000 --> 00:09:22.000]  最棒的
[00:09:22.000 --> 00:09:24.000]  神最棒的耶穌
[00:09:24.000 --> 00:09:26.000]  這是我的見證
[00:09:26.000 --> 00:09:28.000]  所以我們裡面
[00:09:28.000 --> 00:09:30.000]  都有神給我們的運氣
[00:09:30.000 --> 00:09:32.000]  都有神放在我們的裡面
[00:09:32.000 --> 00:09:34.000]  像我們剛才唱的
[00:09:34.000 --> 00:09:36.000]  這首歌夢想
[00:09:36.000 --> 00:09:38.000]  是不是
[00:09:38.000 --> 00:09:40.000]  讓神來幫助我們
[00:09:40.000 --> 00:09:42.000]  讓神興起環境
[00:09:42.000 --> 00:09:44.000]  讓神聖靈來幫助我們成就我們的夢想
[00:09:44.000 --> 00:09:46.000]  不要說你不行
[00:09:46.000 --> 00:09:48.000]  你不夠好你不配
[00:09:48.000 --> 00:09:50.000]  你配的你夠的
[00:09:50.000 --> 00:09:52.000]  你足的
[00:09:52.000 --> 00:09:54.000]  讓我們低頭禱告
[00:09:54.000 --> 00:09:56.000]  我們感謝你我們讚美你
[00:09:56.000 --> 00:09:58.000]  你是又真又活的神
[00:09:58.000 --> 00:10:00.000]  願你來得到那應得當得
[00:10:00.000 --> 00:10:02.000]  配得的榮耀
[00:10:02.000 --> 00:10:04.000]  感謝禱告讚美是奉主耶穌基督的名
[00:10:04.000 --> 00:10:06.000]  Amen
[00:10:06.000 --> 00:10:08.000]  好的
[00:10:08.000 --> 00:10:10.000]  其實呢
[00:10:10.000 --> 00:10:12.000]  我們裡面真的有夢想
[00:10:12.000 --> 00:10:14.000]  是不是
[00:10:14.000 --> 00:10:16.000]  我們裡面真的有許多的珍寶
[00:10:16.000 --> 00:10:18.000]  希望
[00:10:18.000 --> 00:10:20.000]  等我們去建築的時候
[00:10:20.000 --> 00:10:22.000]  你到了天上
[00:10:22.000 --> 00:10:24.000]  你看到有一間一間房間在那邊
[00:10:24.000 --> 00:10:26.000]  你說這是什麼
[00:10:26.000 --> 00:10:28.000]  神說你進去看一下吧
[00:10:28.000 --> 00:10:30.000]  你進去看
[00:10:30.000 --> 00:10:32.000]  看到一個房間上面寫了你的名字
[00:10:32.000 --> 00:10:34.000]  你打開那間房間一看
[00:10:34.000 --> 00:10:36.000]  都是你
[00:10:36.000 --> 00:10:38.000]  心裡面的夢想
[00:10:38.000 --> 00:10:40.000]  你想要寫的那本書
[00:10:40.000 --> 00:10:42.000]  你想要
[00:10:42.000 --> 00:10:44.000]  做的那個事業
[00:10:44.000 --> 00:10:46.000]  你想要交的那個朋友
[00:10:46.000 --> 00:10:48.000]  或者是
[00:10:48.000 --> 00:10:50.000]  你怎麼樣怎麼樣
[00:10:50.000 --> 00:10:52.000]  都沒有成就
[00:10:52.000 --> 00:10:54.000]  結果到天上
[00:10:54.000 --> 00:10:56.000]  在地上跟你一起埋葬下去了
[00:10:56.000 --> 00:10:58.000]  多麼可惜啊
[00:10:58.000 --> 00:11:00.000]  不要等到那一天
[00:11:00.000 --> 00:11:02.000]  好不好
[00:11:02.000 --> 00:11:04.000]  讓我們看下一頁
[00:11:04.000 --> 00:11:06.000]  在蚌殼裡面
[00:11:06.000 --> 00:11:08.000]  那麼他醞釀出一顆
[00:11:08.000 --> 00:11:10.000]  一顆珍珠來
[00:11:10.000 --> 00:11:12.000]  多麼棒
[00:11:12.000 --> 00:11:14.000]  第二頁
[00:11:14.000 --> 00:11:16.000]  所以你
[00:11:16.000 --> 00:11:18.000]  裡面有許多的珍寶
[00:11:18.000 --> 00:11:20.000]  剛才我們說的
[00:11:20.000 --> 00:11:22.000]  你要尋求它你要搜求它
[00:11:22.000 --> 00:11:24.000]  你就得到你就等於認識神
[00:11:24.000 --> 00:11:26.000]  就得到那隱藏的珍寶
[00:11:26.000 --> 00:11:28.000]  但是約伯記
[00:11:28.000 --> 00:11:30.000]  三十六章二十一節他說
[00:11:30.000 --> 00:11:32.000]  你要謹慎
[00:11:32.000 --> 00:11:34.000]  不可看中罪孽
[00:11:34.000 --> 00:11:36.000]  因你選擇罪孽
[00:11:36.000 --> 00:11:38.000]  過於選擇苦難
[00:11:38.000 --> 00:11:40.000]  你知道嗎
[00:11:40.000 --> 00:11:42.000]  這句話的意思是什麼
[00:11:42.000 --> 00:11:44.000]  他說你不要
[00:11:44.000 --> 00:11:46.000]  碰到困難
[00:11:46.000 --> 00:11:48.000]  有了難處
[00:11:48.000 --> 00:11:50.000]  你就選擇罪孽
[00:11:50.000 --> 00:11:52.000]  什麼叫罪孽呢
[00:11:52.000 --> 00:11:54.000]  就是你可能就
[00:11:54.000 --> 00:11:56.000]  超捷徑了
[00:11:56.000 --> 00:11:58.000]  走後門了
[00:11:58.000 --> 00:12:00.000]  或者是做壞事了
[00:12:00.000 --> 00:12:02.000]  或者昧著良心
[00:12:02.000 --> 00:12:04.000]  或者是為非作歹
[00:12:04.000 --> 00:12:06.000]  就是怕有難處
[00:12:06.000 --> 00:12:08.000]  怕窮
[00:12:08.000 --> 00:12:10.000]  就找了各種各樣的門路
[00:12:10.000 --> 00:12:12.000]  結果
[00:12:12.000 --> 00:12:14.000]  選擇罪孽
[00:12:14.000 --> 00:12:16.000]  過於選擇苦難
[00:12:16.000 --> 00:12:18.000]  我們的夢想
[00:12:18.000 --> 00:12:20.000]  也不是說
[00:12:20.000 --> 00:12:22.000]  從天上就掉下來
[00:12:22.000 --> 00:12:24.000]  掉到你的膝蓋上面成就它
[00:12:24.000 --> 00:12:26.000]  不是嗎
[00:12:26.000 --> 00:12:28.000]  就好像我以前
[00:12:28.000 --> 00:12:30.000]  我沒有女朋友的時候我真的希望說
[00:12:30.000 --> 00:12:32.000]  哪天一個女朋友就
[00:12:32.000 --> 00:12:34.000]  碰碰掉到我床上來就好了
[00:12:34.000 --> 00:12:36.000]  It never happened
[00:12:36.000 --> 00:12:38.000]  從來沒有發生過
[00:12:38.000 --> 00:12:40.000]  直到有一天我說
[00:12:40.000 --> 00:12:42.000]  哎呀
[00:12:42.000 --> 00:12:44.000]  看樣子還是要到外面去找一找
[00:12:44.000 --> 00:12:46.000]  我就去參加了
[00:12:46.000 --> 00:12:48.000]  郊遊
[00:12:48.000 --> 00:12:50.000]  那時候我很拉風啊
[00:12:50.000 --> 00:12:52.000]  留一個長頭髮
[00:12:52.000 --> 00:12:54.000]  留一個鬍子
[00:12:54.000 --> 00:12:56.000]  身上背了一個
[00:12:56.000 --> 00:12:58.000]  就是收音機啊
[00:12:58.000 --> 00:13:00.000]  放得又重又響的音樂
[00:13:00.000 --> 00:13:02.000]  騎個摩托車
[00:13:02.000 --> 00:13:04.000]  我就騎到
[00:13:04.000 --> 00:13:08.000]  我就騎到成清湖去露營去了
[00:13:08.000 --> 00:13:10.000]  結果人家就說
[00:13:10.000 --> 00:13:14.000]  同學
[00:13:14.000 --> 00:13:16.000]  我們少了一樣東西啊
[00:13:16.000 --> 00:13:20.000]  說你看看你有騎摩托車
[00:13:20.000 --> 00:13:22.000]  你下山去買一下吧
[00:13:22.000 --> 00:13:24.000]  你看看帶哪一個人去
[00:13:24.000 --> 00:13:26.000]  我說我帶那位高小姐吧
[00:13:26.000 --> 00:13:30.000]  我就帶她下山去了
[00:13:30.000 --> 00:13:32.000]  後來找了一個咖啡廳去
[00:13:32.000 --> 00:13:34.000]  喝了兩杯咖啡再回去
[00:13:34.000 --> 00:13:37.000]  Hallelujah
[00:13:37.000 --> 00:13:39.000]  夢想就實現了
[00:13:39.000 --> 00:13:40.000]  Hallelujah
[00:13:40.000 --> 00:13:42.000]  站本身
[00:13:42.000 --> 00:13:48.000]  是的 是的 是的
[00:13:48.000 --> 00:13:50.000]  所以
[00:13:50.000 --> 00:13:52.000]  我們的夢想施展不出來
[00:13:52.000 --> 00:13:54.000]  你知道嗎
[00:13:54.000 --> 00:13:56.000]  你還要去搜尋
[00:13:56.000 --> 00:13:58.000]  你還要去追求
[00:13:58.000 --> 00:14:00.000]  當它沒有發生的時候
[00:14:00.000 --> 00:14:02.000]  你也不要說灰心淒涼
[00:14:02.000 --> 00:14:04.000]  因為你不知道
[00:14:04.000 --> 00:14:06.000]  忽然間它就發生了
[00:14:06.000 --> 00:14:08.000]  柳暗花明
[00:14:08.000 --> 00:14:10.000]  又一春了
[00:14:10.000 --> 00:14:12.000]  是不是
[00:14:12.000 --> 00:14:14.000]  你創破了頭 走過了路
[00:14:14.000 --> 00:14:16.000]  走斷了腿
[00:14:16.000 --> 00:14:18.000]  不發生就不發生
[00:14:18.000 --> 00:14:20.000]  忽然間它就成了
[00:14:20.000 --> 00:14:22.000]  是不是 感謝神 讚美神
[00:14:22.000 --> 00:14:24.000]  Hallelujah 是的
[00:14:24.000 --> 00:14:26.000]  但是我們呢
[00:14:26.000 --> 00:14:28.000]  講個例子
[00:14:28.000 --> 00:14:30.000]  非洲礦產多不多
[00:14:30.000 --> 00:14:32.000]  這個黑人的大洲
[00:14:32.000 --> 00:14:34.000]  礦產多得不得了
[00:14:34.000 --> 00:14:36.000]  非洲幾乎上
[00:14:36.000 --> 00:14:38.000]  它有幾個
[00:14:38.000 --> 00:14:40.000]  稀有金屬
[00:14:40.000 --> 00:14:42.000]  鈷 錳 鎳
[00:14:42.000 --> 00:14:44.000]  它占世界首位
[00:14:44.000 --> 00:14:46.000]  甚至多了的時候
[00:14:46.000 --> 00:14:48.000]  有百分之九十都是在那邊的
[00:14:48.000 --> 00:14:50.000]  甚至於它有些東西
[00:14:50.000 --> 00:14:52.000]  譬如說是
[00:14:52.000 --> 00:14:54.000]  鈾礦 鑽石
[00:14:54.000 --> 00:14:56.000]  它也世界兩三位
[00:14:56.000 --> 00:14:58.000]  鐵礦
[00:14:58.000 --> 00:15:00.000]  鎢礦這些也是
[00:15:00.000 --> 00:15:02.000]  甚至於天然氣
[00:15:02.000 --> 00:15:04.000]  都是世界上一二三四位的
[00:15:04.000 --> 00:15:06.000]  佔了很大的比例
[00:15:06.000 --> 00:15:08.000]  但是非洲
[00:15:08.000 --> 00:15:10.000]  卻是最窮的
[00:15:10.000 --> 00:15:12.000]  為什麼
[00:15:12.000 --> 00:15:14.000]  非洲這麼多年來
[00:15:14.000 --> 00:15:16.000]  不知道挖掘
[00:15:16.000 --> 00:15:18.000]  不知道努力
[00:15:18.000 --> 00:15:20.000]  他們獨天獨厚
[00:15:20.000 --> 00:15:22.000]  甚至於懶散
[00:15:22.000 --> 00:15:24.000]  或者是他們的文化
[00:15:24.000 --> 00:15:26.000]  那個tribal culture
[00:15:26.000 --> 00:15:28.000]  就是
[00:15:28.000 --> 00:15:30.000]  部落的格局
[00:15:30.000 --> 00:15:32.000]  就是這個部落打那個部落
[00:15:32.000 --> 00:15:34.000]  打來打去不知道
[00:15:34.000 --> 00:15:36.000]  合作 不知道開發
[00:15:36.000 --> 00:15:38.000]  不知道為這個
[00:15:38.000 --> 00:15:40.000]  來謀福利
[00:15:40.000 --> 00:15:42.000]  所以現在中國人在那邊挖了
[00:15:42.000 --> 00:15:46.000]  是的 感謝神
[00:15:46.000 --> 00:15:48.000]  但是非洲人現在也開始慢慢興起了
[00:15:48.000 --> 00:15:50.000]  是不是
[00:15:50.000 --> 00:15:52.000]  夢想成就
[00:15:52.000 --> 00:15:54.000]  雖然
[00:15:54.000 --> 00:15:56.000]  隔了那麼多年
[00:15:56.000 --> 00:15:58.000]  你知道嗎
[00:15:58.000 --> 00:16:00.000]  非洲大陸那個時候最多的是什麼
[00:16:00.000 --> 00:16:02.000]  去打獵的
