
[00:00:00.000 --> 00:00:03.000]  各位地根姐妹朋友們早安
[00:02:47.000 --> 00:02:50.000]  她一生可能根本過不下去
[00:02:50.000 --> 00:02:53.000]  尤其她的外在的條件
[00:02:53.000 --> 00:02:56.000]  外在的環境非常的不好
[00:02:56.000 --> 00:02:59.000]  因為她講的這些
[00:02:59.000 --> 00:03:00.000]  她寫的這些
[00:03:00.000 --> 00:03:02.000]  她教導的這些
[00:03:02.000 --> 00:03:07.000]  在當時後來被打作是異端
[00:03:07.000 --> 00:03:08.000]  就是靠譜
[00:03:08.000 --> 00:03:11.000]  甚至於她最後還被抓到
[00:03:11.000 --> 00:03:14.000]  法國的巴士底監獄裡面去關了
[00:03:14.000 --> 00:03:15.000]  所以你就知道
[00:03:15.000 --> 00:03:20.000]  她多麼的困苦患難加在她身上
[00:03:20.000 --> 00:03:23.000]  但是她從來沒有一刻鐘
[00:03:23.000 --> 00:03:24.000]  一分鐘
[00:03:24.000 --> 00:03:25.000]  一秒鐘
[00:03:25.000 --> 00:03:26.000]  她離開神
[00:03:26.000 --> 00:03:28.000]  她撇去神
[00:03:28.000 --> 00:03:30.000]  她愛主是更深的
[00:03:30.000 --> 00:03:34.000]  哈賴路亞薩姆神
[00:03:34.000 --> 00:03:38.000]  我們要怎麼樣的更深經歷主呢
[00:03:38.000 --> 00:03:42.000]  怎麼樣更深經歷耶穌基督呢
[00:03:42.000 --> 00:03:47.000]  這是今天我們要來從各種不同的角度來討論
[00:03:47.000 --> 00:03:49.000]  讓我們低頭禱告
[00:03:49.000 --> 00:03:50.000]  阿爸跟我們感謝
[00:03:50.000 --> 00:03:52.000]  我們讚美
[00:03:52.000 --> 00:03:54.000]  因為你是又真又活的神
[00:03:54.000 --> 00:03:56.000]  謝謝你
[00:03:56.000 --> 00:03:57.000]  在一切的事上
[00:03:57.000 --> 00:03:59.000]  你就為我們預備
[00:03:59.000 --> 00:04:02.000]  在我們看不見光亮
[00:04:02.000 --> 00:04:05.000]  或者是在我們不能夠親眼看見你
[00:04:05.000 --> 00:04:07.000]  或者親眼遇見你
[00:04:07.000 --> 00:04:11.000]  或者是跟你同在的時候
[00:04:11.000 --> 00:04:13.000]  你有這本聖經
[00:04:13.000 --> 00:04:15.000]  跟我們同在
[00:04:15.000 --> 00:04:18.000]  你又有聖靈不停的幫助我們
[00:04:18.000 --> 00:04:20.000]  所以我們謝謝你
[00:04:20.000 --> 00:04:23.000]  我們能夠更深的親密到主
[00:04:23.000 --> 00:04:25.000]  阿告奉主耶穌基督的名
[00:04:25.000 --> 00:04:26.000]  阿們
[00:04:26.000 --> 00:04:30.000]  那麼要更深的經歷主
[00:04:30.000 --> 00:04:33.000]  如果你還沒有認識主
[00:04:33.000 --> 00:04:34.000]  那根本不用談了
[00:04:34.000 --> 00:04:35.000]  是不是
[00:04:35.000 --> 00:04:38.000]  那如果你認識主
[00:04:38.000 --> 00:04:44.000]  按照尼拓森中國很有名的一個神所用的僕人
[00:04:44.000 --> 00:04:48.000]  他說我們認識主其實有兩個路
[00:04:48.000 --> 00:04:50.000]  有兩種方式認識主
[00:04:50.000 --> 00:04:55.000]  一種是按照我們自己的肉體我們來認識主
[00:04:55.000 --> 00:04:59.000]  這是基本上就是用我們的腦袋來認識主
[00:04:59.000 --> 00:05:03.000]  另外一種是按照我們的心來認識主
[00:05:03.000 --> 00:05:05.000]  換句話說
[00:05:05.000 --> 00:05:07.000]  一個是按照我們的肉體
[00:05:07.000 --> 00:05:10.000]  一個是按照我們的靈來認識主
[00:05:10.000 --> 00:05:13.000]  用心來認識主很不容易
[00:05:13.000 --> 00:05:17.000]  因為常常是腦袋想不通了
[00:05:17.000 --> 00:05:19.000]  怎麼可能有這種事情
[00:05:19.000 --> 00:05:24.000]  你的理智沒有能夠反轉過來的時候
[00:05:24.000 --> 00:05:27.000]  但是你的心勸去相信他
[00:05:27.000 --> 00:05:29.000]  這是一種方式
[00:05:29.000 --> 00:05:32.000]  尼拓森這是用我們的心靈來認識主
[00:05:32.000 --> 00:05:38.000]  如果我們用我們的腦袋用我們的理智情感意志我們來認識主
[00:05:38.000 --> 00:05:42.000]  這叫做用我們的肉體來認識主
[00:05:42.000 --> 00:05:46.000]  有的時候一些事情發生了
[00:05:46.000 --> 00:05:50.000]  如果說你的理智告訴你這是不可能的事情
[00:05:50.000 --> 00:05:54.000]  那麼所以死人就不會復活了
[00:05:54.000 --> 00:05:57.000]  耶穌也不可能復活
[00:05:57.000 --> 00:06:02.000]  所以病人就不可能禱告就醫治好
[00:06:02.000 --> 00:06:10.000]  我們在這個地方跟洋人 Healing Room Ministry 禱告室
[00:06:10.000 --> 00:06:13.000]  我們一起合作了好多年了
[00:06:13.000 --> 00:06:16.000]  禮拜四的晚上禮拜六的早上
[00:06:16.000 --> 00:06:20.000]  我們跟洋人一起在這裡為大部分是洋人禱告
[00:06:20.000 --> 00:06:22.000]  他們有病就來
[00:06:22.000 --> 00:06:27.000]  哎呀我看了太多
[00:06:27.000 --> 00:06:33.000]  在我們人認為不可能的事情通通發生了
[00:06:33.000 --> 00:06:36.000]  最近有一個例子
[00:06:36.000 --> 00:06:43.000]  有一家四口爸爸媽媽帶兩個小孩來教會
[00:06:43.000 --> 00:06:47.000]  這個老大是一個女兒大概五六歲
[00:06:47.000 --> 00:06:50.000]  她的名字叫 Genesis 創世紀
[00:06:50.000 --> 00:06:54.000]  哇一聽就知道是基督徒給孩子取的名字
[00:06:54.000 --> 00:06:57.000]  他問她說有什麼需要禱告
[00:06:57.000 --> 00:07:03.000]  她說我的女兒被診斷到近視血癌
[00:07:03.000 --> 00:07:07.000]  她那個已經教學能力大大降低了
[00:07:07.000 --> 00:07:10.000]  那個指數非常低了
[00:07:10.000 --> 00:07:14.000]  那麼說下個禮拜我們那天是一百六
[00:07:14.000 --> 00:07:18.000]  那個爸爸媽媽說下個禮拜要最後一次看醫生
[00:07:18.000 --> 00:07:21.000]  決定到底要怎麼治療
[00:07:21.000 --> 00:07:23.000]  好的她就來禱告
[00:07:23.000 --> 00:07:26.000]  我們就為她禱告
[00:07:26.000 --> 00:07:29.000]  過了一個禮拜她來了
[00:07:29.000 --> 00:07:31.000]  她說感謝主
[00:07:31.000 --> 00:07:33.000]  我的女兒看醫生的時候
[00:07:33.000 --> 00:07:37.000]  醫生一檢查所有指數正常
[00:07:37.000 --> 00:07:40.000]  不用再經過什麼血癌
[00:07:40.000 --> 00:07:43.000]  或者是治療或者是化療等等
[00:07:43.000 --> 00:07:45.000]  那麼小小一個年紀
[00:07:45.000 --> 00:07:48.000]  那這種事情怎麼能夠呢
[00:07:48.000 --> 00:07:49.000]  感謝神
[00:07:49.000 --> 00:07:52.000]  我們的神真是有恩典有靈敏的神
[00:07:52.000 --> 00:07:55.000]  但是我們要認識祂才行不是嗎
[00:07:55.000 --> 00:07:57.000]  就好像約伯
[00:07:57.000 --> 00:07:59.000]  在約伯記上面說
[00:07:59.000 --> 00:08:02.000]  我從前封文有禮
[00:08:02.000 --> 00:08:04.000]  這就是認識主
[00:08:04.000 --> 00:08:06.000]  認識主的意思
[00:08:06.000 --> 00:08:09.000]  我打個比方好了
[00:08:09.000 --> 00:08:11.000]  我說我認識習主席
[00:08:11.000 --> 00:08:13.000]  你相不相信
[00:08:13.000 --> 00:08:15.000]  我認識習主席
[00:08:15.000 --> 00:08:17.000]  但是他不認識我
[00:08:17.000 --> 00:08:18.000]  您知道嗎
[00:08:18.000 --> 00:08:21.000]  所以認識主的意思
[00:08:21.000 --> 00:08:24.000]  我們多麼希望是雙向的
[00:08:24.000 --> 00:08:27.000]  但是最少這是一個起點
[00:08:27.000 --> 00:08:32.000]  你要能夠讓認識對了他
[00:08:32.000 --> 00:08:34.000]  踏上這個起點
[00:08:34.000 --> 00:08:37.000]  但是我剛剛講的
[00:08:37.000 --> 00:08:39.000]  我們認識主
[00:08:39.000 --> 00:08:40.000]  我們有兩種認識
[00:08:40.000 --> 00:08:42.000]  一個是在肉體裡面
[00:08:42.000 --> 00:08:44.000]  一個是在靈裡面
[00:08:44.000 --> 00:08:46.000]  保羅說
[00:08:46.000 --> 00:08:49.000]  他在哥林多後書五章十六節
[00:08:49.000 --> 00:08:50.000]  他說
[00:08:50.000 --> 00:08:52.000]  我們從今以後
[00:08:52.000 --> 00:08:55.000]  不憑著外貌認人了
[00:08:55.000 --> 00:08:58.000]  雖然憑著外貌認過基督
[00:08:58.000 --> 00:09:01.000]  如今卻不再這樣認他了
[00:09:01.000 --> 00:09:03.000]  外貌
[00:09:03.000 --> 00:09:05.000]  有一個括弧
[00:09:05.000 --> 00:09:07.000]  又做肉體
[00:09:07.000 --> 00:09:10.000]  什麼叫做憑外貌認人呢
[00:09:10.000 --> 00:09:12.000]  他說
[00:09:12.000 --> 00:09:13.000]  你看可愛的人
[00:09:13.000 --> 00:09:15.000]  你愛可愛的人
[00:09:15.000 --> 00:09:16.000]  對不對
[00:09:16.000 --> 00:09:17.000]  一個人很討厭
[00:09:17.000 --> 00:09:18.000]  你會愛他嗎
[00:09:18.000 --> 00:09:20.000]  你會喜歡他嗎
[00:09:20.000 --> 00:09:22.000]  你會希望跟他做朋友嗎
[00:09:22.000 --> 00:09:24.000]  你會願意服侍他嗎
[00:09:24.000 --> 00:09:26.000]  不會吧
[00:09:26.000 --> 00:09:27.000]  如果一個人
[00:09:27.000 --> 00:09:28.000]  他有權有勢
[00:09:28.000 --> 00:09:31.000]  你大概會很願意幫助他
[00:09:31.000 --> 00:09:32.000]  但是神說
[00:09:32.000 --> 00:09:36.000]  我們不可以憑外貌來認人
[00:09:36.000 --> 00:09:37.000]  另外一個意思說
[00:09:37.000 --> 00:09:40.000]  不可以憑肉體來認人
[00:09:40.000 --> 00:09:42.000]  什麼叫憑肉體來認人呢
[00:09:42.000 --> 00:09:44.000]  就是憑我們的腦袋
[00:09:44.000 --> 00:09:45.000]  牧師啊
[00:09:45.000 --> 00:09:47.000]  我常常學人家講的
[00:09:47.000 --> 00:09:49.000]  我們教會沒有錢
[00:09:49.000 --> 00:09:50.000]  所以這個教堂
[00:09:50.000 --> 00:09:52.000]  不可能買下來了
[00:09:52.000 --> 00:09:53.000]  我們也買下來
[00:09:53.000 --> 00:09:54.000]  有幾年了
[00:09:54.000 --> 00:09:55.000]  不是嗎
[00:09:55.000 --> 00:09:57.000]  哈雷路亞 讚美神
[00:09:57.000 --> 00:09:58.000]  牧師啊
[00:09:58.000 --> 00:09:59.000]  我們人這麼不多
[00:09:59.000 --> 00:10:01.000]  這個事情怎麼能夠做得來呢
[00:10:01.000 --> 00:10:02.000]  牧師啊
[00:10:02.000 --> 00:10:03.000]  你給我禱告
[00:10:03.000 --> 00:10:05.000]  你相信我病會好嗎
[00:10:05.000 --> 00:10:09.000]  這個我們就是憑著肉體來認
[00:10:09.000 --> 00:10:11.000]  我們憑著肉體我們來認
[00:10:11.000 --> 00:10:13.000]  耶穌基督真有這回事啊
[00:10:13.000 --> 00:10:15.000]  喔 耶穌
[00:10:15.000 --> 00:10:16.000]  祂賜福給我
[00:10:16.000 --> 00:10:18.000]  喔 你是偉大奇妙神
[00:10:18.000 --> 00:10:21.000]  耶穌替我找了一個好太太
[00:10:21.000 --> 00:10:22.000]  喔 你是偉大奇妙神
[00:10:22.000 --> 00:10:24.000]  今天早上有一個很有意思的事情
[00:10:24.000 --> 00:10:26.000]  一個小笑話
[00:10:26.000 --> 00:10:28.000]  師母早上在跟我說
[00:10:28.000 --> 00:10:29.000]  很感慨 她說啊
[00:10:29.000 --> 00:10:31.000]  她說朋友
[00:10:31.000 --> 00:10:32.000]  當然都是她的年紀了
[00:10:32.000 --> 00:10:34.000]  五六十歲了
[00:10:34.000 --> 00:10:36.000]  那麼老公更老了
[00:10:36.000 --> 00:10:38.000]  她這個朋友
[00:10:38.000 --> 00:10:41.000]  回臺灣去住了幾個禮拜
[00:10:41.000 --> 00:10:42.000]  再回來的時候
[00:10:42.000 --> 00:10:46.000]  發現老公痴呆了
[00:10:46.000 --> 00:10:48.000]  他那個痴呆不是說痴呆
[00:10:48.000 --> 00:10:50.000]  就是說好像
[00:10:50.000 --> 00:10:52.000]  不知道怎麼過日子
[00:10:52.000 --> 00:10:56.000]  好像沒有了他不行了
[00:10:56.000 --> 00:10:58.000]  那個那樣子的痴呆
[00:10:58.000 --> 00:10:59.000]  你知道嗎
[00:10:59.000 --> 00:11:01.000]  我太太就說
[00:11:01.000 --> 00:11:03.000]  大概我走幾個禮拜
[00:11:03.000 --> 00:11:05.000]  一點事都沒有吧
[00:11:05.000 --> 00:11:07.000]  我說搞不好你走兩天
[00:11:07.000 --> 00:11:09.000]  我就痴呆了
[00:11:09.000 --> 00:11:10.000]  那個樣子
[00:11:10.000 --> 00:11:13.000]  我們都是貧肉體
[00:11:13.000 --> 00:11:14.000]  我們總是
[00:11:14.000 --> 00:11:16.000]  我們心裡面想
[00:11:16.000 --> 00:11:18.000]  你知道你貧肉體認識
[00:11:18.000 --> 00:11:20.000]  耶穌基督是怎麼樣
[00:11:20.000 --> 00:11:22.000]  你塑造你自己的神
[00:11:22.000 --> 00:11:24.000]  你懂我意思嗎
[00:11:24.000 --> 00:11:26.000]  這個神是偉大奇妙神
[00:11:26.000 --> 00:11:28.000]  你這個耶穌被人家打
[00:11:28.000 --> 00:11:30.000]  被人家戳戳磨
[00:11:30.000 --> 00:11:32.000]  還被人家釘死在十字架上
[00:11:32.000 --> 00:11:34.000]  你怎麼可能是神嘛
[00:11:34.000 --> 00:11:37.000]  這個是貧肉體認識他
[00:11:37.000 --> 00:11:38.000]  因為你心裡想的
[00:11:38.000 --> 00:11:41.000]  你塑造那個神
[00:11:41.000 --> 00:11:42.000]  是無所不能
[00:11:42.000 --> 00:11:43.000]  無所不為
[00:11:43.000 --> 00:11:44.000]  無所不知
[00:11:44.000 --> 00:11:45.000]  是能夠給你
[00:11:45.000 --> 00:11:47.000]  Everything going your way
[00:11:47.000 --> 00:11:49.000]  給你金錢財富
[00:11:49.000 --> 00:11:51.000]  健康
[00:11:51.000 --> 00:11:52.000]  喜樂平安
[00:11:52.000 --> 00:11:53.000]  等等等等等等
[00:11:53.000 --> 00:11:57.000]  這才是神
[00:11:57.000 --> 00:11:59.000]  那這神是什麼神
[00:11:59.000 --> 00:12:01.000]  我到現在沒看過
[00:12:01.000 --> 00:12:03.000]  有人有這麼好的
[00:12:03.000 --> 00:12:04.000]  你知道
[00:12:04.000 --> 00:12:06.000]  神有的時候
[00:12:06.000 --> 00:12:08.000]  不是祂不給我們
[00:12:08.000 --> 00:12:10.000]  神祂也保守我們
[00:12:10.000 --> 00:12:12.000]  如果你用心靈來信祂的時候
[00:12:12.000 --> 00:12:14.000]  我們的神真正是
[00:12:14.000 --> 00:12:16.000]  祂可以把什麼都給我們
[00:12:16.000 --> 00:12:18.000]  但是問題是
[00:12:18.000 --> 00:12:21.000]  如果神把什麼都給我們
[00:12:21.000 --> 00:12:23.000]  我們還願意跟祂去
[00:12:23.000 --> 00:12:26.000]  受苦受難嗎
[00:12:26.000 --> 00:12:28.000]  我們到有一天
[00:12:28.000 --> 00:12:30.000]  要回天家的時候
[00:12:30.000 --> 00:12:32.000]  你說no no no no no
[00:12:32.000 --> 00:12:33.000]  我不要祈
[00:12:33.000 --> 00:12:34.000]  我在這地上這麼好
[00:12:34.000 --> 00:12:36.000]  我為什麼要去呢
[00:12:36.000 --> 00:12:38.000]  但是神說這個世界要毀滅了
[00:12:38.000 --> 00:12:40.000]  還沒有到嘛
[00:12:40.000 --> 00:12:42.000]  耶穌你不要急嘛
[00:12:42.000 --> 00:12:45.000]  這就是貧肉體跟貧心靈
[00:12:45.000 --> 00:12:47.000]  是不是
[00:12:47.000 --> 00:12:49.000]  我們這幾天在看宣教士
[00:12:49.000 --> 00:12:53.000]  遠志明的最新的一本劇作
[00:12:53.000 --> 00:12:57.000]  他第一集是講是說
[00:12:57.000 --> 00:12:58.000]  叫近來了
[00:12:58.000 --> 00:12:59.000]  第二集是叫扎根了
[00:12:59.000 --> 00:13:02.000]  第三個就是發揚光大
[00:13:02.000 --> 00:13:04.000]  他講的這些宣教士
[00:13:04.000 --> 00:13:07.000]  Morrison 馬里森 利瑪竇
[00:13:07.000 --> 00:13:10.000]  Huston Taylor 戴德森
[00:13:10.000 --> 00:13:11.000]  還有種種種種
[00:13:11.000 --> 00:13:14.000]  當他們來到中國的時候
[00:13:14.000 --> 00:13:16.000]  他們都死在中國
[00:13:16.000 --> 00:13:19.000]  甚至於在義和團的時候
[00:13:19.000 --> 00:13:20.000]  被殺了多少
[00:13:20.000 --> 00:13:24.000]  包括他們的子孫
[00:13:24.000 --> 00:13:27.000]  血都灑在中國土地上面
[00:13:27.000 --> 00:13:29.000]  但是就是用他們的血
[00:13:29.000 --> 00:13:32.000]  澆灌了許多乾坤的靈魂
[00:13:32.000 --> 00:13:36.000]  讓基督教徒在中國茁壯長大
[00:13:36.000 --> 00:13:38.000]  人家說真的不可能
[00:13:38.000 --> 00:13:40.000]  這是神的力量
[00:13:40.000 --> 00:13:42.000]  我們感謝神
[00:13:42.000 --> 00:13:44.000]  所以我們認識他
[00:13:44.000 --> 00:13:46.000]  就要說我們從今以後
[00:13:46.000 --> 00:13:48.000]  不再貧肉體認識他
[00:13:48.000 --> 00:13:53.000]  乃是要憑著心靈來認識基督
[00:13:53.000 --> 00:13:55.000]  我們以前有過
[00:13:55.000 --> 00:13:57.000]  但是今天你不要了
[00:13:57.000 --> 00:13:59.000]  因為我們的神
[00:13:59.000 --> 00:14:02.000]  他有的時候試煉我們
[00:14:02.000 --> 00:14:04.000]  有的時候神
[00:14:04.000 --> 00:14:06.000]  他容許撒旦魔鬼
[00:14:06.000 --> 00:14:09.000]  試判我們 打擊我們
[00:14:09.000 --> 00:14:12.000]  他看我們會不會像是
[00:14:12.000 --> 00:14:14.000]  過了冬天的玫瑰花
[00:14:14.000 --> 00:14:16.000]  到了第二年春天的時候
[00:14:16.000 --> 00:14:18.000]  長得更美麗
[00:14:18.000 --> 00:14:21.000]  或者是路旁的百合花
[00:14:21.000 --> 00:14:23.000]  長得更鮮豔
[00:14:23.000 --> 00:14:25.000]  感謝神讚美神
[00:14:25.000 --> 00:14:28.000]  又像迦勒泰書保羅說
[00:14:28.000 --> 00:14:30.000]  神樂意將他的兒子
[00:14:30.000 --> 00:14:33.000]  寄生在我們心裡面
[00:14:33.000 --> 00:14:36.000]  這就是我們用心靈來信他的
[00:14:36.000 --> 00:14:37.000]  你知道嗎
[00:14:37.000 --> 00:14:39.000]  有人說你信耶穌
[00:14:39.000 --> 00:14:41.000]  用腦袋信跟用心信
[00:14:41.000 --> 00:14:43.000]  差別有多少嗎
[00:14:43.000 --> 00:14:44.000]  有一個人就說
[00:14:44.000 --> 00:14:46.000]  其實差別十二英寸
[00:14:46.000 --> 00:14:48.000]  從這邊到這邊
[00:14:48.000 --> 00:14:49.000]  你把這信耶穌
[00:14:49.000 --> 00:14:52.000]  從腦袋挪來在心裡面
[00:14:52.000 --> 00:14:53.000]  你就信對了
[00:14:53.000 --> 00:14:54.000]  Hallelujah
[00:14:54.000 --> 00:14:56.000]  你就認識對了
[00:14:56.000 --> 00:14:57.000]  Hallelujah
[00:14:57.000 --> 00:14:59.000]  聖經上面有幾個例子
[00:14:59.000 --> 00:15:02.000]  讓我來跟各位稍微較對一下
[00:15:02.000 --> 00:15:04.000]  你跟我講
[00:15:04.000 --> 00:15:07.000]  這個是對的還是錯的
[00:15:07.000 --> 00:15:08.000]  你記得嗎
[00:15:08.000 --> 00:15:10.000]  耶穌被釘死
[00:15:10.000 --> 00:15:13.000]  然後拿下來放在木屑裡面
[00:15:13.000 --> 00:15:15.000]  然後禮拜天一些婦女
[00:15:15.000 --> 00:15:16.000]  因為想說
[00:15:16.000 --> 00:15:17.000]  哎呀都沒有給耶穌
[00:15:17.000 --> 00:15:18.000]  好好的膏膜
[00:15:18.000 --> 00:15:20.000]  或者是喜球
[00:15:20.000 --> 00:15:22.000]  或者是包裹
[00:15:22.000 --> 00:15:25.000]  所以帶了乳香跟墨藥
[00:15:25.000 --> 00:15:28.000]  還有布
[00:15:28.000 --> 00:15:29.000]  要去給耶穌
[00:15:29.000 --> 00:15:31.000]  好好的做一下的時候
[00:15:31.000 --> 00:15:33.000]  他們來到木屑的時候
[00:15:33.000 --> 00:15:35.000]  看到石頭滾開了
[00:15:35.000 --> 00:15:38.000]  看到耶穌不在裡面
[00:15:38.000 --> 00:15:39.000]  結果
[00:15:39.000 --> 00:15:41.000]  莫大拉的瑪麗亞看到耶穌
[00:15:41.000 --> 00:15:42.000]  她說
[00:15:42.000 --> 00:15:44.000]  先生你可不可以告訴我
[00:15:44.000 --> 00:15:47.000]  我的主到哪裡去
[00:15:47.000 --> 00:15:50.000]  你說這個莫大拉的瑪麗亞
[00:15:50.000 --> 00:15:52.000]  她是真的認識主
[00:15:52.000 --> 00:15:55.000]  還是假的認識主
[00:15:55.000 --> 00:15:59.000]  她這個認識主有問題
[00:15:59.000 --> 00:16:02.000]  你知道嗎
[00:16:02.000 --> 00:16:04.000]  是吧
[00:16:04.000 --> 00:16:05.000]  也可能換了一個人
[00:16:05.000 --> 00:16:07.000]  但是呢
[00:16:07.000 --> 00:16:08.000]  她有沒有想到
[00:16:08.000 --> 00:16:11.000]  耶穌一而再再而三的說
[00:16:11.000 --> 00:16:14.000]  我三日後要復活
[00:16:14.000 --> 00:16:16.000]  耶穌不停的跟他們講說
[00:16:16.000 --> 00:16:18.000]  我要被釘死在十字架上
[00:16:18.000 --> 00:16:20.000]  但是我三日要復活
[00:16:20.000 --> 00:16:22.000]  所以這個莫大拉的瑪麗亞呢
[00:16:22.000 --> 00:16:24.000]  有人說
[00:16:24.000 --> 00:16:25.000]  她的性
[00:16:25.000 --> 00:16:27.000]  有可能是性在肉體
[00:16:27.000 --> 00:16:28.000]  性在腦袋
[00:16:28.000 --> 00:16:31.000]  靠理智來性的
[00:16:31.000 --> 00:16:33.000]  那麼還有一個人
[00:16:33.000 --> 00:16:35.000]  這個
[00:16:35.000 --> 00:16:38.000]  耶穌來到
[00:16:38.000 --> 00:16:40.000]  瑪大瑪麗亞拉薩路的家裡面
[00:16:40.000 --> 00:16:43.000]  因為拉薩路死了
[00:16:43.000 --> 00:16:45.000]  後來耶穌讓她復活了
[00:16:45.000 --> 00:16:47.000]  耶穌說瑪麗亞
[00:16:47.000 --> 00:16:49.000]  瑪麗亞就轉過來對他說
[00:16:49.000 --> 00:16:51.000]  那波尼
[00:16:51.000 --> 00:16:53.000]  那我請問你
[00:16:53.000 --> 00:16:58.000]  瑪麗亞是真性還是假性
[00:16:58.000 --> 00:17:01.000]  她對神的認知
[00:17:01.000 --> 00:17:05.000]  是在腦袋裡面還是在心裡面
[00:17:05.000 --> 00:17:07.000]  在心裡面
[00:17:07.000 --> 00:17:09.000]  耶穌也講得很明白
[00:17:09.000 --> 00:17:12.000]  你們每次傳福音都要講
[00:17:12.000 --> 00:17:14.000]  瑪麗亞在我身上所做的事情
[00:17:14.000 --> 00:17:15.000]  因為瑪麗亞
[00:17:15.000 --> 00:17:18.000]  她把她要出家的香膏
[00:17:18.000 --> 00:17:20.000]  膏抹在耶穌的身上
[00:17:20.000 --> 00:17:22.000]  她那個很貴重的
[00:17:22.000 --> 00:17:24.000]  Alabaster Jar
[00:17:24.000 --> 00:17:26.000]  那個珍納達香膏打破了
[00:17:26.000 --> 00:17:30.000]  瑪麗亞為什麼我們說她真性呢
[00:17:30.000 --> 00:17:31.000]  因為她講了一句話
[00:17:31.000 --> 00:17:33.000]  她說那波尼
[00:17:33.000 --> 00:17:34.000]  你要有一次
[00:17:34.000 --> 00:17:36.000]  耶穌也是路過到波大尼的時候
[00:17:36.000 --> 00:17:38.000]  一群蝦子在路邊
[00:17:38.000 --> 00:17:40.000]  叫耶穌耶穌
[00:17:40.000 --> 00:17:42.000]  門徒說不要亂了
[00:17:42.000 --> 00:17:45.000]  當然耶穌說停下來說
[00:17:45.000 --> 00:17:47.000]  我能為你們做什麼
[00:17:47.000 --> 00:17:49.000]  有一個蝦子就說
[00:17:49.000 --> 00:17:52.000]  我要能看見那波尼
[00:17:52.000 --> 00:17:56.000]  那波尼是猶太人的一個尊稱
[00:17:56.000 --> 00:18:00.000]  就好像把他當作神一樣來尊稱他
