
[00:00:00.000 --> 00:00:06.360]  今天是情人節,首先在這裡恭賀大家,情人節非常快樂,Amen!
[00:10:29.700 --> 00:10:35.200]  跟著我說,這個世界的法則是魔鬼的謊言。
[00:10:35.200 --> 00:10:38.300]  魔鬼要以實體來相信,
[00:10:38.300 --> 00:10:42.100]  若沒有王的呼召,就無法進入內室,
[00:10:42.100 --> 00:10:44.800]  如果進去必死無疑。
[00:10:44.800 --> 00:10:49.800]  所以他遲遲不敢進王的內室,不敢。
[00:10:49.800 --> 00:10:52.300]  魔鬼今天也要我們相信,
[00:10:52.300 --> 00:10:57.600]  若不按照世界的方法,就無法成功,無法生存。
[00:10:57.600 --> 00:11:03.100]  但我告訴你,這兩個法則都是魔鬼的謊言。
[00:11:03.100 --> 00:11:07.200]  我請問你,後來以斯帖韋利去見王,
[00:11:07.200 --> 00:11:09.200]  請問他死了沒有?
[00:11:09.200 --> 00:11:10.700]  沒死!
[00:11:10.700 --> 00:11:12.300]  Hallelujah!
[00:11:12.300 --> 00:11:15.600]  魔鬼的謊言叫他一直不敢。
[00:11:15.600 --> 00:11:19.100]  沒想到國王開恩,不但他沒死,
[00:11:19.100 --> 00:11:23.400]  而且最後至終能使整個猶太人得蒙拯救。
[00:11:23.400 --> 00:11:25.000]  Hallelujah!
[00:11:25.000 --> 00:11:28.700]  同樣今天我們生活在戲谷,
[00:11:28.700 --> 00:11:32.200]  雖然我知道我們壓力都很大,
[00:11:32.200 --> 00:11:34.200]  也常常聽見弟兄對我說,
[00:11:34.200 --> 00:11:40.700]  「牧師,我們人在江湖,身不由己。」
[00:11:40.700 --> 00:11:46.100]  這個世界好像網羅一樣,把我們重重圍住。
[00:11:46.100 --> 00:11:49.000]  弟兄我告訴你,雖然是如此,
[00:11:49.000 --> 00:11:51.800]  可是我有一個好消息對你說的。
[00:11:51.800 --> 00:11:55.700]  這個世界雖然像猛獸要吞吃我們,
[00:11:55.700 --> 00:11:59.100]  這個世界雖然像洪水要淹沒我們,
[00:11:59.100 --> 00:12:03.000]  這個世界雖然像網羅重重把我們網住,
[00:12:03.000 --> 00:12:05.200]  可是神的話很清楚告訴我們說,
[00:12:05.200 --> 00:12:08.800]  這個網羅是個破裂的網羅。
[00:12:08.800 --> 00:12:11.300]  詩篇124篇第七節,
[00:12:11.300 --> 00:12:15.700]  這裡說我們好像雀鳥從捕鳥人的網羅裡逃脫。
[00:12:15.700 --> 00:12:17.200]  這裡說什麼?
[00:12:17.200 --> 00:12:24.100]  網羅破裂,我們逃脫了。
[00:12:24.100 --> 00:12:28.500]  換句話說,我們的神是可以為我們開路的神,
[00:12:28.500 --> 00:12:33.800]  但我們願意選擇按照神的心意,
[00:12:33.800 --> 00:12:40.300]  在職場上來工作,順從主的命令來生活,
[00:12:40.300 --> 00:12:43.500]  憑著信心來跟隨神,
[00:12:43.500 --> 00:12:47.600]  神就可以為我們打開一個敞開的門,
[00:12:47.600 --> 00:12:51.300]  是沒有人能關的門。
[00:12:51.300 --> 00:12:54.400]  弟兄姐,今天我看見有多少基督徒,
[00:12:54.400 --> 00:12:58.000]  我們不明白仇敵的謊言,
[00:12:58.000 --> 00:13:02.300]  我們常常在心智跟現實中掙扎,
[00:13:02.300 --> 00:13:06.500]  我們容許世界的法則來瑕疵我們,
[00:13:06.500 --> 00:13:08.200]  但事實上我卻要告訴你,
[00:13:08.200 --> 00:13:13.900]  今天我們的神是遠大過於世界的法則的。
[00:13:13.900 --> 00:13:15.800]  神的話怎麼說呢?
[00:13:15.800 --> 00:13:20.400]  神的話在我們裡面是比在世界上的更大。
[00:13:20.400 --> 00:13:21.500]  神的話怎麼說呢?
[00:13:21.500 --> 00:13:25.800]  煙花是我的目者,我必不至缺乏。
[00:13:25.800 --> 00:13:27.200]  神的話怎麼說呢?
[00:13:27.200 --> 00:13:32.100]  主要率領我們天天向仇敵誇聖。
[00:13:32.100 --> 00:13:36.200]  弟兄姐,如果耶穌基督真是主的話,
[00:13:36.200 --> 00:13:43.500]  那我告訴你沒有任何一件事情值得我們憂慮跟恐懼的。
[00:13:43.500 --> 00:13:49.500]  我再一次說,如果耶穌基督真的是主,
[00:13:49.500 --> 00:13:55.300]  就沒有一件事情值得我們憂慮恐懼的。
[00:13:55.300 --> 00:14:00.300]  求主幫助我們能夠跨越仇敵的謊言,
[00:14:00.300 --> 00:14:06.800]  我們才可能在這個世代裡面為主興起,被主所使用。
[00:14:06.800 --> 00:14:14.800]  第三,你一定要抓住現今的機會。
[00:14:14.800 --> 00:14:18.200]  所以十四節莫迪改就提醒以斯帖,
[00:14:18.200 --> 00:14:23.800]  焉知你得了王后的位分不是為了現今的機會嗎?
[00:14:23.800 --> 00:14:28.800]  弟兄姐,每一個位分都會帶來機會的。
[00:14:28.800 --> 00:14:32.700]  今天也許你我不像以斯帖有王后的位分,
[00:14:32.700 --> 00:14:35.900]  但我們有很多其他的位分。
[00:14:35.900 --> 00:14:39.900]  首先你的身份就是一種位分。
[00:14:39.900 --> 00:14:44.600]  無論你是單身的、結婚的、甚至單親的,
[00:14:44.600 --> 00:14:48.900]  無論你是打工的、是做主管的、甚至創業的,
[00:14:48.900 --> 00:14:51.300]  甚至是家庭主婦。
[00:14:51.300 --> 00:14:54.300]  我還記得有一位姐妹是家庭主婦,
[00:14:54.300 --> 00:14:57.400]  她覺得在生活當中就要為主而活。
[00:14:57.400 --> 00:15:01.000]  她就在她家的爐頭上面貼了一張紙條,
[00:15:01.000 --> 00:15:05.400]  上面寫著一天三次在這裡服侍神。
[00:15:05.400 --> 00:15:09.400]  Hallelujah! Amen!
[00:15:09.400 --> 00:15:13.100]  你的身份就是你的位分嘛!
[00:15:13.100 --> 00:15:16.500]  其次你的工作也是你的位分嘛!
[00:15:16.500 --> 00:15:21.800]  你有沒有想到過,這些年我們一直在講到職場侍奉,
[00:15:21.800 --> 00:15:25.600]  你的職場就是神所給你的位分。
[00:15:25.600 --> 00:15:30.300]  你在你所工作的場合裡面,是我告訴你無可取代,
[00:15:30.300 --> 00:15:34.700]  沒有人可以取代你,連牧師都不能取代你,
[00:15:34.700 --> 00:15:37.200]  因為我沒有在那裡上班。
[00:15:37.200 --> 00:15:39.300]  我無法取代你,沒有人可以取代你,
[00:15:39.300 --> 00:15:44.300]  是上帝把你放在那樣一個地位上,
[00:15:44.300 --> 00:15:49.600]  那是很獨一的地位,那是你的位分。
[00:15:49.600 --> 00:15:54.000]  我深深的相信今天神賜下各樣的恩典給我們弟兄姐妹,
[00:15:54.000 --> 00:15:59.900]  絕對不是只為讓我們生活好一點而已。
[00:15:59.900 --> 00:16:02.300]  你不要想那麼小,只是為我生活好。
[00:16:02.300 --> 00:16:05.100]  上帝為什麼賜恩典給你啊?
[00:16:05.100 --> 00:16:07.900]  上帝為什麼要垂聽你禱告啊?
[00:16:07.900 --> 00:16:11.400]  上帝為什麼要在你生活中帶來突破啊?
[00:16:11.400 --> 00:16:16.300]  絕對不是只是讓你好一點而已。
[00:16:16.300 --> 00:16:19.000]  那是因為神的心意,
[00:16:19.000 --> 00:16:21.500]  是在這樣一個末後的世代,
[00:16:21.500 --> 00:16:25.500]  為祂的緣故建立一支屬神的軍隊,
[00:16:25.500 --> 00:16:28.300]  顯明祂的榮耀來。
[00:16:28.300 --> 00:16:31.600]  而你我都在這支屬神的軍隊裡面,
[00:16:31.600 --> 00:16:34.900]  無論你的位分是什麼,
[00:16:34.900 --> 00:16:38.500]  只有當你明白你的位分,
[00:16:38.500 --> 00:16:46.200]  你才可能在你的位分上看見機會來為主而活。
[00:16:46.200 --> 00:16:51.900]  那你說牧師為什麼我在我的位分上就看不見什麼機會呢?
[00:16:51.900 --> 00:16:53.700]  為什麼看不見?
[00:16:53.700 --> 00:16:57.100]  因為我們的格局太小了啦!
[00:16:57.100 --> 00:17:00.800]  我們想來想去只想到我們自己嘛!
[00:17:00.800 --> 00:17:03.700]  我們的家庭,我們的工作,
[00:17:03.700 --> 00:17:10.100]  看來看去只能夠看見柴米油鹽醬醋茶嘛!
[00:17:10.100 --> 00:17:11.800]  就好像以色列,
[00:17:11.800 --> 00:17:13.700]  你知道以色列一開始,
[00:17:13.700 --> 00:17:15.700]  也是只想到自己,
[00:17:15.700 --> 00:17:19.000]  想到自己跟自己的父家嘛!
[00:17:19.000 --> 00:17:20.800]  按照以色列的想法,
[00:17:20.800 --> 00:17:22.800]  只要到時候災禍來臨的時候,
[00:17:22.800 --> 00:17:25.900]  把全家接到王宮裡來,
[00:17:25.900 --> 00:17:28.100]  保住全家就好了,
[00:17:28.100 --> 00:17:30.500]  別人顧不了了。
[00:17:30.500 --> 00:17:32.700]  這是以色列的想法,你知道嗎?
[00:17:32.700 --> 00:17:35.100]  只要把我家父家接來OK了,
[00:17:35.100 --> 00:17:36.800]  that's it!
[00:17:36.800 --> 00:17:40.100]  所以莫迪改才派人對他說,
[00:17:40.100 --> 00:17:44.900]  你不要想因為你在王宮就得免這個禍患。
[00:17:44.900 --> 00:17:48.600]  其實莫迪改在提醒他,
[00:17:48.600 --> 00:17:50.700]  格局要放大一點,
[00:17:50.700 --> 00:17:52.700]  想大一點,
[00:17:52.700 --> 00:17:55.400]  不要想只想到自己跟自己的家,
[00:17:55.400 --> 00:17:57.200]  要想到神的百姓,
[00:17:57.200 --> 00:17:59.300]  想到神的國度,
[00:17:59.300 --> 00:18:01.700]  把格局放大一點啦!
[00:18:01.700 --> 00:18:04.200]  焉知你得了王后的位分,
[00:18:04.200 --> 00:18:07.200]  不是為獻金的機會嘛!
[00:18:07.200 --> 00:18:10.900]  而當以色列把格局放大了之後,
[00:18:10.900 --> 00:18:14.500]  他就看見那個獻金的機會,
[00:18:14.500 --> 00:18:16.500]  那就是他能夠為神,
[00:18:16.500 --> 00:18:19.700]  為神的百姓所做的事情。
[00:18:19.700 --> 00:18:21.700]  弟兄姊妹,今天同樣,
[00:18:21.700 --> 00:18:25.300]  要把你的格局放大一點啦!
[00:18:25.300 --> 00:18:28.200]  當你把你的格局一放大,
[00:18:28.200 --> 00:18:30.400]  你就看見機會了嘛!
[00:18:30.400 --> 00:18:31.700]  什麼是獻金的機會?
[00:18:31.700 --> 00:18:34.700]  讓我們把這張slide打出來好不好?
[00:18:34.700 --> 00:18:35.900]  什麼是獻金的機會?
[00:18:35.900 --> 00:18:37.000]  我們一同來念,
[00:18:37.000 --> 00:18:40.500]  獻金的機會就是此時此刻,
[00:18:40.500 --> 00:18:43.000]  你能為神,為神的百姓,
[00:18:43.000 --> 00:18:45.300]  為神的國度所能做的事。
[00:18:45.300 --> 00:18:46.500]  我們再讀一遍來,
[00:18:46.500 --> 00:18:49.700]  獻金的機會就是此時此刻,
[00:18:49.700 --> 00:18:52.000]  你能夠為神,為神的百姓,
[00:18:52.000 --> 00:18:55.200]  為神的國度所能做的事情。
[00:18:55.200 --> 00:18:58.100]  然後再說,今天你做基督徒,
[00:18:58.100 --> 00:19:01.300]  你的格局一定要放大,
[00:19:01.300 --> 00:19:03.500]  格局一放大,
[00:19:03.500 --> 00:19:05.600]  你就看見機會。
[00:19:05.600 --> 00:19:07.300]  就像尼西米嘛,
[00:19:07.300 --> 00:19:12.900]  你知道尼西米當年是在巴比人的王宮裡面做酒政,
[00:19:12.900 --> 00:19:15.700]  請問你這個工作好不好啊?
[00:19:15.700 --> 00:19:21.200]  好!鐵飯碗,金飯碗,真的!
[00:19:21.200 --> 00:19:25.300]  跟我們華人來到美國移民一樣耶!
[00:19:25.300 --> 00:19:26.800]  尼西米是移民耶!
[00:19:26.800 --> 00:19:29.400]  來到巴比人是個移民耶!
[00:19:29.400 --> 00:19:33.800]  他能夠在王宮裡混得一官半職,
[00:19:33.800 --> 00:19:36.000]  能夠做個酒政,
[00:19:36.000 --> 00:19:38.400]  這個好像終身奉耶!
[00:19:38.400 --> 00:19:40.300]  Good job!
[00:19:40.300 --> 00:19:44.500]  說真的,這個就可以在那邊退休,直到退休耶!
[00:19:44.500 --> 00:19:46.300]  後來我們今天應該很Relax,
[00:19:46.300 --> 00:19:51.000]  安心了,我可以有鐵飯碗直到退休為止,沒問題了!
[00:19:51.000 --> 00:19:55.700]  可是我們看見尼西米在這樣一個位份上的時候,
[00:19:55.700 --> 00:19:58.300]  他沒有只看見自己的需要,
[00:19:58.300 --> 00:20:02.400]  當他聽見耶路撒冷城牆破損,
[00:20:02.400 --> 00:20:04.100]  神的百姓受淩辱,
[00:20:04.100 --> 00:20:06.800]  聖經說他的反應不是無動於衷,
[00:20:06.800 --> 00:20:08.600]  聽了就酸,
[00:20:08.600 --> 00:20:11.100]  他哀哭!
[00:20:11.100 --> 00:20:13.800]  哀哭代表什麼?
[00:20:13.800 --> 00:20:15.900]  你能夠哀哭代表什麼?
[00:20:15.900 --> 00:20:18.200]  你關心嘛!
[00:20:18.200 --> 00:20:21.300]  你關心嘛!不然你怎麼會哀哭呢?
[00:20:21.300 --> 00:20:24.200]  你只會為你關心的事情哀哭,
[00:20:24.200 --> 00:20:27.500]  他哀哭,他禱告,
[00:20:27.500 --> 00:20:30.000]  他的格局不是那麼小的,
[00:20:30.000 --> 00:20:32.200]  只是我若是我,我沒事很好在這裡,
[00:20:32.200 --> 00:20:35.300]  無論那邊,那邊管太遠了,我這邊很好,
[00:20:35.300 --> 00:20:37.500]  他格局一放大,
[00:20:37.500 --> 00:20:41.700]  格局一放大,他就看見機會了嘛!
[00:20:41.700 --> 00:20:44.800]  那一天他在王的面前在服侍,
[00:20:44.800 --> 00:20:48.400]  想到耶路撒冷面帶愁容,
[00:20:48.400 --> 00:20:50.200]  國王看見他,
[00:20:50.200 --> 00:20:53.400]  立刻對他說,你要求什麼?
[00:20:53.400 --> 00:20:55.600]  哇!我們看見尼西米沒有說,
[00:20:55.600 --> 00:20:57.200]  啊!沒事,沒事!
[00:20:57.200 --> 00:21:00.900]  No!他說,王啊!心中有個心願,
[00:21:00.900 --> 00:21:02.400]  把他心願告訴王,
[00:21:02.400 --> 00:21:04.600]  說我渴望回到耶路撒冷,
[00:21:04.600 --> 00:21:07.500]  能夠再來重新建造耶路撒冷城牆,
[00:21:07.500 --> 00:21:10.700]  沒想到王就開恩啊!
[00:21:10.700 --> 00:21:11.500]  Hallelujah!
[00:21:11.500 --> 00:21:12.900]  想想在那種環境裡面,
[00:21:12.900 --> 00:21:15.600]  說真的一個酒鎮面帶愁容服侍軍王國,
[00:21:15.600 --> 00:21:17.900]  被殺頭都不一定呢!
[00:21:17.900 --> 00:21:21.400]  可是神讓國王開恩,
[00:21:21.400 --> 00:21:24.100]  尼西米看見這樣的機會,
[00:21:24.100 --> 00:21:27.400]  想把他心願告訴國王,
[00:21:27.400 --> 00:21:29.100]  國王一口答應,
[00:21:29.100 --> 00:21:31.200]  他就帶著軍王的命令,
[00:21:31.200 --> 00:21:33.000]  有軍隊的護送,
[00:21:33.000 --> 00:21:35.300]  而且預備一切的建材,
[00:21:35.300 --> 00:21:36.900]  他回到耶路撒冷,
[00:21:36.900 --> 00:21:38.600]  短短52天,
[00:21:38.600 --> 00:21:41.300]  完成耶路撒冷城牆重建的工作,
[00:21:41.300 --> 00:21:43.000]  Hallelujah!
