
[00:00:00.000 --> 00:00:07.880]  佔那個罪事的份量有分主角、配角或者閒角
[00:06:52.880 --> 00:07:00.880]  希望抓住耶穌的把柄
[00:07:00.880 --> 00:07:09.200]  留意這個女士是被控姦淫的罪狀
[00:07:09.200 --> 00:07:16.240]  大家都知道犯姦淫一個人是犯不了的
[00:07:16.240 --> 00:07:22.880]  問題是為什麼只有那個女士被帶到耶穌面前呢
[00:07:22.880 --> 00:07:25.280]  而這個女士從事這些不道德行為
[00:07:25.280 --> 00:07:30.320]  而另一個人去了哪裡呢
[00:07:30.320 --> 00:07:34.880]  如果按照猶太人的傳統規矩呢
[00:07:34.880 --> 00:07:41.200]  一個的控罪必須至少有兩個見證人才可以成立
[00:07:41.200 --> 00:07:45.680]  這裡完全沒有提及有任何的證人
[00:07:45.680 --> 00:07:52.880]  那麼不禁令人懷疑會不會這是一個圈套呢
[00:07:52.880 --> 00:08:04.160]  而且文士和法律賽人把這整件事只專注在單一一個律法當中
[00:08:04.160 --> 00:08:07.760]  他們來到耶穌面前的時候
[00:08:07.760 --> 00:08:09.760]  他們就問耶穌
[00:08:09.760 --> 00:08:12.720]  夫子啊 摩西的律法是這樣吩咐
[00:08:12.720 --> 00:08:18.080]  他說應該怎麼做呢
[00:08:18.080 --> 00:08:22.800]  換句話說他們不是不知道該怎麼做
[00:08:22.800 --> 00:08:26.800]  律法對姦淫的處理是非常清晰的
[00:08:26.800 --> 00:08:30.080]  律法對姦淫這樣的罪是有非常清晰的作用
[00:08:30.080 --> 00:08:32.880]  譬如犯姦淫罪的人呢
[00:08:32.880 --> 00:08:37.120]  事前你需要給他有一個警告
[00:08:37.120 --> 00:08:41.680]  如果他又當場被捉姦在床呢
[00:08:41.680 --> 00:08:47.760]  需要兩個人的見證之下才可以定罪
[00:08:47.760 --> 00:08:54.400]  其實是避免誣告或是冤枉對方
[00:08:54.400 --> 00:09:02.480]  當時的宗教領袖沒有用律法的規矩來行事
[00:09:02.480 --> 00:09:08.880]  其實就像經文所交代 他們是帶有一些政治目的
[00:09:08.880 --> 00:09:13.040]  這些宗教領袖就挑戰耶穌
[00:09:13.040 --> 00:09:16.720]  他說 夫子啊 我們應該怎麼做呢
[00:09:16.720 --> 00:09:23.040]  短短一句話已經包含了很多政治的意義
[00:09:23.040 --> 00:09:28.480]  如果有一個是當場被捉到的疑犯
[00:09:28.480 --> 00:09:30.640]  證據又確鑿
[00:09:30.640 --> 00:09:36.560]  按摩西的條文也有清楚的指引和手法
[00:09:36.560 --> 00:09:43.120]  任何一個人都可以作出判決
[00:09:43.120 --> 00:09:47.200]  為什麼這些宗教領袖好像要帶到耶穌的面前
[00:09:47.200 --> 00:09:54.880]  好像要請教耶穌怎麼去做裁決呢
[00:09:54.880 --> 00:09:59.440]  或者如同罪事者的交代
[00:09:59.440 --> 00:10:02.800]  他們不是不知道怎麼處理
[00:10:02.800 --> 00:10:08.160]  他們是想設一個局去捉耶穌的把柄
[00:10:08.160 --> 00:10:16.960]  為什麼這些宗教領袖對耶穌本來恨之入骨
[00:10:16.960 --> 00:10:19.360]  突然之間的友善
[00:10:19.360 --> 00:10:23.200]  稱他為夫子 稱他為老師
[00:10:23.200 --> 00:10:29.600]  換句話說 他們想迫使耶穌不能迴避這個問題
[00:10:29.600 --> 00:10:35.040]  其實留意民事和宗教領袖本身就是律法的權威
[00:10:35.040 --> 00:10:41.040]  情況就很像有時候在查經或主日學
[00:10:41.040 --> 00:10:44.400]  每次遇到一些聖經的難題
[00:10:44.400 --> 00:10:47.040]  大家就想 牧師應該怎麼回答
[00:10:47.040 --> 00:10:53.040]  如果牧師回答說 我也不是知道 我也不太懂
[00:10:53.040 --> 00:10:56.800]  大家就用奇異的眼光看著我
[00:10:56.800 --> 00:11:00.560]  牧師好像騙子 騙了主人
[00:11:00.560 --> 00:11:05.680]  其實你在某個身份就代表一種權威
[00:11:05.680 --> 00:11:08.960]  其他人可以說錯 你不可以亂說
[00:11:08.960 --> 00:11:13.360]  所以當他們問 耶穌啊 你說應該怎麼做呢
[00:11:13.360 --> 00:11:19.760]  其實是帶有一個 好像劇本身的說話
[00:11:19.760 --> 00:11:23.600]  是帶有一個強調的說話
[00:11:23.600 --> 00:11:31.280]  其實在這個劇本當中是帶有一個強調的口吻
[00:11:31.280 --> 00:11:37.680]  這個意思就是說 你個人的意見是怎麼樣
[00:11:37.680 --> 00:11:42.800]  或者我們再比較 更生動的形容
[00:11:42.800 --> 00:11:46.640]  就是說 看看你有什麼高見
[00:11:46.640 --> 00:11:50.480]  看看你怎麼出洋相
[00:11:50.480 --> 00:11:57.520]  應該說他們強調的重點 是耶穌如何在兩難的困難裡處理這個婦人
[00:11:57.520 --> 00:12:02.000]  他們想要抓住那個重點是 耶穌在這兩難的局面應該怎麼樣做出來
[00:12:02.000 --> 00:12:05.200]  如果耶穌負荷 他們說 要用石頭扔死她
[00:12:05.200 --> 00:12:08.160]  如果耶穌負荷 他們說 是的 要用石頭打死
[00:12:08.160 --> 00:12:10.960]  那你就觸犯了羅馬的法律
[00:12:10.960 --> 00:12:12.480]  那你就觸犯了羅馬那時候的法律
[00:12:12.480 --> 00:12:15.440]  如果耶穌說 往下一面放過這個婦人
[00:12:15.440 --> 00:12:18.000]  如果耶穌說 往下一面放著這個婦人
[00:12:18.000 --> 00:12:19.920]  那他們又抵觸了摩西的律法
[00:12:19.920 --> 00:12:21.440]  那他們又抵觸了摩西的律法
[00:12:21.440 --> 00:12:23.760]  所以你看到他們背後的動機
[00:12:23.760 --> 00:12:25.680]  所以你看到他們背後的動機
[00:12:25.680 --> 00:12:28.880]  第二幕是審訊
[00:12:28.880 --> 00:12:30.160]  第二幕是審訊
[00:12:30.160 --> 00:12:34.000]  那裡在經文裡面形容 耶穌就彎著腰
[00:12:34.000 --> 00:12:36.560]  在經文裡面形容 耶穌就彎著腰
[00:12:36.560 --> 00:12:39.120]  我們估計應該是 祂是蹲在地下
[00:12:39.120 --> 00:12:40.400]  我們估計應該是 祂是蹲在地下
[00:12:40.400 --> 00:12:42.960]  然後用紙頭在地上畫字
[00:12:42.960 --> 00:12:45.280]  然後用紙頭在地上畫字
[00:12:45.280 --> 00:12:48.720]  他們就不停在追問 耶穌怎麼樣 怎麼樣 怎麼樣
[00:12:48.720 --> 00:12:51.040]  他們就不停在追問 耶穌怎麼樣 怎麼樣 怎麼樣
[00:12:51.040 --> 00:12:52.560]  耶穌就直起腰來
[00:12:52.560 --> 00:12:53.840]  耶穌就直起腰來
[00:12:53.840 --> 00:12:55.360]  跟他們說
[00:12:55.360 --> 00:12:57.680]  祂說你們中間誰沒有罪
[00:12:57.680 --> 00:12:59.200]  祂說你們中間誰沒有罪
[00:12:59.200 --> 00:13:01.520]  你就先拿這塊石頭來打死祂
[00:13:01.520 --> 00:13:02.800]  你就先拿石頭來打死祂
[00:13:02.800 --> 00:13:04.400]  然後又繼續在那邊畫字
[00:13:04.400 --> 00:13:05.760]  然後又繼續在那邊畫字
[00:13:05.760 --> 00:13:07.280]  他們聽見這個話呢
[00:13:07.280 --> 00:13:08.560]  他們聽見這個話
[00:13:08.560 --> 00:13:11.520]  就形容從老到少 一個一個的離開
[00:13:11.520 --> 00:13:14.320]  形容從老到少 一個一個的離開
[00:13:14.320 --> 00:13:21.360]  整個事件的爭論原來發覺已經不單是耶穌和這些指控的宗教領袖
[00:13:21.360 --> 00:13:24.880]  整件事情的爭論已經不單只是耶穌和這些宗教領袖
[00:13:24.880 --> 00:13:27.920]  因為這個審訊的場地是在聖殿
[00:13:27.920 --> 00:13:30.000]  因為這個審訊的場地是在聖殿
[00:13:30.000 --> 00:13:32.960]  於是就出現很多的群眾在圍觀
[00:13:32.960 --> 00:13:35.680]  於是就出現很多的群眾在圍觀
[00:13:35.680 --> 00:13:43.120]  代表就是說很多人是看著這個事件有一個什麼收場和結果
[00:13:43.120 --> 00:13:47.360]  代表就是說很多人是看著這個事件有一個什麼收場和結果
[00:13:47.360 --> 00:13:49.760]  而且這個地點是在聖殿
[00:13:49.760 --> 00:13:51.280]  而且這個地點是在聖殿
[00:13:51.280 --> 00:13:53.680]  有點像在香港
[00:13:53.680 --> 00:13:56.160]  我們去到終審法庭
[00:13:56.160 --> 00:13:59.120]  好像最後的裁決
[00:13:59.120 --> 00:14:02.160]  因為背景聖殿就代表一個權威
[00:14:02.160 --> 00:14:04.560]  因為背景聖殿就代表一個權威
[00:14:04.560 --> 00:14:07.280]  但耶穌似乎是心不在焉
[00:14:07.280 --> 00:14:09.360]  但耶穌似乎是心不在焉
[00:14:09.360 --> 00:14:13.920]  不斷地彎腰在畫字
[00:14:13.920 --> 00:14:16.320]  很多解經家就在推敲
[00:14:16.320 --> 00:14:18.480]  究竟在一個這麼緊張的時刻
[00:14:18.480 --> 00:14:20.480]  很多的解經家在那邊推敲
[00:14:20.480 --> 00:14:21.520]  在這麼緊張的時刻
[00:14:21.520 --> 00:14:23.440]  到底耶穌在畫些什麼呢
[00:14:23.440 --> 00:14:25.040]  到底耶穌在地上畫什麼呢
[00:14:25.040 --> 00:14:26.000]  寫些什麼呢
[00:14:26.000 --> 00:14:26.800]  寫什麼呢
[00:14:26.800 --> 00:14:29.600]  大概祂又不是被老師罰抄的
[00:14:29.600 --> 00:14:31.440]  應該祂也不是被老師罰抄的
[00:14:31.440 --> 00:14:33.520]  祂也不是無閒在那邊練習書法
[00:14:33.520 --> 00:14:35.760]  祂也不是無聊在那邊畫書法
[00:14:35.760 --> 00:14:43.060]  其實有不同學者作出不同的推測
[00:14:43.060 --> 00:14:47.960]  其中一位新的學者認為耶穌第一次彎腰寫下的是什麼呢?
[00:14:47.960 --> 00:14:52.960]  其中一位新約的學者認為耶穌第一次彎腰寫下
[00:14:52.960 --> 00:14:59.060]  他說:不可與惡人聯手妄作見證
[00:14:59.060 --> 00:15:01.760]  第二次寫的呢?
[00:15:01.760 --> 00:15:08.860]  當遠離虛假的事,而可以殺無辜和有義的人
[00:15:08.860 --> 00:15:13.460]  因我必不以惡人為義
[00:15:13.460 --> 00:15:17.860]  這個推論是按照第六節
[00:15:17.860 --> 00:15:20.960]  就是說他們要試探耶穌
[00:15:20.960 --> 00:15:27.760]  耶穌就從他們的動機出發點去寫這些字
[00:15:27.760 --> 00:15:34.360]  或者用陰謀論去推測這些宗教領袖
[00:15:34.360 --> 00:15:41.360]  現代的學者大概就比較接受奧古斯丁的看法
[00:15:41.360 --> 00:15:48.560]  他認為耶穌在地上寫的是耶利米書裡面的話
[00:15:48.560 --> 00:15:53.060]  他說:耶和華以色列的盼望
[00:15:53.060 --> 00:15:56.960]  凡離棄你的必至蒙羞
[00:15:56.960 --> 00:16:00.060]  耶和華說離開我的
[00:16:00.060 --> 00:16:03.860]  祂的名字必寫在土裡
[00:16:03.860 --> 00:16:09.260]  因為祂們離棄我這活水泉源
[00:16:09.260 --> 00:16:17.160]  其實你留意圖像所顯示
[00:16:17.160 --> 00:16:22.560]  耶穌是用指頭在地上寫字
[00:16:22.560 --> 00:16:26.760]  其實讓我們聯想到一幕什麼呢?
[00:16:26.760 --> 00:16:31.760]  就在西乃山頒佈十誡的時候
[00:16:31.760 --> 00:16:37.360]  上帝是用指頭寫下這十誡
[00:16:37.360 --> 00:16:41.360]  到底耶穌寫了些什麼呢?
[00:16:41.360 --> 00:16:43.860]  學者有不同的理解
[00:16:43.860 --> 00:16:46.460]  但那都是一個推測
[00:16:46.460 --> 00:16:53.160]  因為聖經只是形容祂用指頭在畫字
[00:16:53.160 --> 00:16:58.560]  到底是寫字、畫畫、做記號
[00:16:58.560 --> 00:17:02.560]  如果內容是這麼重要
[00:17:02.560 --> 00:17:08.860]  敘事者應該會將那些字的內容呈現出來
[00:17:08.860 --> 00:17:14.060]  所以有另一種從敘事文學的解釋
[00:17:14.060 --> 00:17:19.660]  耶穌的行為是一個緩衝的空間
[00:17:19.660 --> 00:17:30.960]  讓那些宗教領袖思考祂的指控和回答
[00:17:30.960 --> 00:17:34.260]  耶穌這樣的沉默
[00:17:34.260 --> 00:17:36.960]  對比那些宗教領袖很急躁的
[00:17:36.960 --> 00:17:41.960]  你快點回答!快點回答!
[00:17:41.960 --> 00:17:46.560]  希望耶穌盡快跌入祂的圈套
[00:17:46.560 --> 00:17:56.560]  其實在那一剎那的靜默就將那些惡意的動機表露無遺
[00:17:56.560 --> 00:17:59.160]  換句話說,當年也是一種推測
[00:17:59.160 --> 00:18:04.160]  耶穌其實是在跟他們玩一種心理戰
[00:18:04.160 --> 00:18:08.160]  在他們不斷施壓的過程中
[00:18:08.160 --> 00:18:11.160]  耶穌就反問他們一句
[00:18:11.160 --> 00:18:14.160]  你們中間誰沒有罪
[00:18:14.160 --> 00:18:17.160]  就可以先拿石頭打他
[00:18:17.160 --> 00:18:20.160]  然後繼續在地上畫
[00:18:20.160 --> 00:18:23.160]  給他們一些空間去反省
[00:18:23.160 --> 00:18:27.160]  所以當耶穌第一次寫完字之後
[00:18:27.160 --> 00:18:33.160]  講說你們中間誰沒有罪就可以拿石頭打他
[00:18:33.160 --> 00:18:39.160]  那宗教領袖原本以為耶穌是不會過立法的要求去封署這位婦人
[00:18:39.160 --> 00:18:44.160]  那宗教領袖原本以為耶穌是不會過立法的要求去封署這位婦人
[00:18:44.160 --> 00:18:49.160]  但是耶穌竟然的回答是順著他們的律法的要求
[00:18:49.160 --> 00:18:52.160]  但是耶穌的回答卻順著他們律法的要求
[00:18:52.160 --> 00:18:54.160]  然後只是提出一個說
[00:18:54.160 --> 00:18:59.160]  誰認為自己沒有罪就去執行這個審判
[00:18:59.160 --> 00:19:04.160]  然後只是提出你們中間誰沒有罪就可以去執行這樣的一個動作
[00:19:04.160 --> 00:19:09.160]  這裏又出現了一個所謂將那個球拋回給他
[00:19:09.160 --> 00:19:12.160]  這裏又出現了一個所謂將那個球拋回給他
[00:19:12.160 --> 00:19:15.160]  誰沒有罪呢
[00:19:15.160 --> 00:19:19.160]  誰沒有犯過錯呢
[00:19:19.160 --> 00:19:24.160]  誰敢說自己從來都沒有犯過錯呢
[00:19:24.160 --> 00:19:29.160]  其實耶穌是把這樣一個犯罪的婦人
[00:19:29.160 --> 00:19:34.160]  一個大家都將焦點集中在這個婦人的身上
[00:19:34.160 --> 00:19:39.160]  然後就把所謂這個圖畫或者鏡頭拉開
[00:19:39.160 --> 00:19:42.160]  然後就把所謂這個圖畫這個鏡頭拉開
[00:19:42.160 --> 00:19:46.160]  原來我們每一個人都活在罪的裏面
[00:19:46.160 --> 00:19:49.160]  既指出他們的動機
[00:19:49.160 --> 00:19:53.160]  也都讓他們去反思到底他們的生命是一個什麼光景
[00:19:53.160 --> 00:19:57.160]  也都讓他們去反思到底他們生命的光景是什麼
[00:19:57.160 --> 00:20:02.160]  有一些古抄本甚至這樣說
[00:20:02.160 --> 00:20:08.160]  這班宗教領袖或者這些圍觀的人
[00:20:08.160 --> 00:20:13.160]  從老到少他們受到良心的譴責
[00:20:13.160 --> 00:20:15.160]  他們受到良心的譴責
[00:20:15.160 --> 00:20:18.160]  一個一個離開
[00:20:18.160 --> 00:20:21.160]  耶穌就向群眾繼續
[00:20:21.160 --> 00:20:23.160]  就是講話之後繼續在地上寫字
[00:20:23.160 --> 00:20:30.160]  這些文士就不斷的問到底怎麼辦呢
[00:20:30.160 --> 00:20:35.160]  其實你留意耶穌已經沒有再回答他們
[00:20:35.160 --> 00:20:42.160]  然後讓他們從耶穌的反問裏面去看到自己的本相
[00:20:42.160 --> 00:20:46.160]  然後讓他們從耶穌反問的這樣的去思想自己
[00:20:46.160 --> 00:20:51.160]  去到第三個場景就結案了
[00:20:51.160 --> 00:20:57.160]  剛剛那些宗教領袖和圍觀的人離開之後
[00:20:57.160 --> 00:21:01.160]  剩下這位婦人和耶穌
[00:21:01.160 --> 00:21:05.160]  這位婦人仍然站在當中
[00:21:05.160 --> 00:21:11.160]  耶穌就站起來問這位婦人那些人去哪了
[00:21:11.160 --> 00:21:14.160]  他說沒有人定你的罪嗎
[00:21:14.160 --> 00:21:15.160]  他說沒有
[00:21:15.160 --> 00:21:18.160]  他說那我也不定你的罪了
[00:21:18.160 --> 00:21:21.160]  留意最關鍵那句
[00:21:21.160 --> 00:21:26.160]  他說去吧從此不要再犯罪
[00:21:26.160 --> 00:21:31.160]  我們常常都說基督教有一個很重要的原則
[00:21:31.160 --> 00:21:35.160]  耶穌愛罪人
[00:21:35.160 --> 00:21:39.160]  但是耶穌恨惡罪惡
[00:21:39.160 --> 00:21:43.160]  當然在這件事件裏面
[00:21:43.160 --> 00:21:48.160]  或者聖經整個收集的過程
[00:21:48.160 --> 00:21:55.160]  很多的版本沒有把這件事件放進去約翰福音
[00:21:55.160 --> 00:22:00.160]  就是初期教會發覺我們怎樣去理解耶穌這次的行動呢
[00:22:00.160 --> 00:22:05.160]  就是初期教會去了解到底要怎樣的來了解這個場景
[00:22:05.160 --> 00:22:08.160]  會不會成為一個所謂的案例一個先例
[00:22:08.160 --> 00:22:11.160]  會不會成為一個案例或是一個先例
[00:22:11.160 --> 00:22:15.160]  對一些所謂犯了不道德的行為的人
[00:22:15.160 --> 00:22:19.160]  我們輕輕放過
[00:22:19.160 --> 00:22:24.160]  所以新約的學者指出
[00:22:24.160 --> 00:22:29.160]  耶穌最後沒有完全提及那個婦人的姦淫罪
[00:22:29.160 --> 00:22:36.160]  是因為耶穌將那個律法指向上帝更完美的標準
[00:22:36.160 --> 00:22:40.160]  因為耶穌把這樣的一個律法指向神那更遠的一個
[00:22:40.160 --> 00:22:45.160]  因為姦淫只是我們眾多罪行其中一種
[00:22:45.160 --> 00:22:50.160]  如果在上帝那個光照的標準之下
[00:22:50.160 --> 00:22:53.160]  我們每一個人都有罪
[00:22:53.160 --> 00:22:56.160]  我們每一個人都要接受審判
[00:22:56.160 --> 00:22:59.160]  所以耶穌和她說
[00:22:59.160 --> 00:23:01.160]  你離開吧
[00:23:01.160 --> 00:23:04.160]  但留意祂說從今以後不要再犯
[00:23:04.160 --> 00:23:09.160]  耶穌沒有姑息這些罪惡
[00:23:09.160 --> 00:23:13.160]  祂只不過是給祂一個機會
[00:23:13.160 --> 00:23:19.160]  這個正是耶穌對這個婦人的憐憫
[00:23:19.160 --> 00:23:24.160]  但祂對這個罪惡絕不姑息
[00:23:24.160 --> 00:23:30.160]  我們經常說基督教是講一個恩典的宗教
[00:23:30.160 --> 00:23:38.160]  恩典的意思就是我們不配得的人是擁有這份恩典
[00:23:38.160 --> 00:23:46.160]  這個救贖的恩典是讓人有機會可以再來一次
[00:23:46.160 --> 00:23:50.160]  坦白說我們每個人都犯錯
[00:23:50.160 --> 00:23:57.160]  星期五我自己都一直心很不舒服
[00:23:57.160 --> 00:24:02.160]  去出席一個禮儀
[00:24:02.160 --> 00:24:07.160]  之前就去了那個寫字樓
[00:24:07.160 --> 00:24:10.160]  因為太熱了
[00:24:10.160 --> 00:24:12.160]  就坐在那裏休息
[00:24:12.160 --> 00:24:15.160]  明明帶了程序表
[00:24:15.160 --> 00:24:17.160]  一放下
[00:24:17.160 --> 00:24:19.160]  轉個頭就忘記了
[00:24:19.160 --> 00:24:26.160]  然後我走了四百多級的石級去到另一個地方
[00:24:26.160 --> 00:24:28.160]  那個典禮開始的時候
[00:24:28.160 --> 00:24:35.160]  我發現原來我留了程序表在辦公室那裏
[00:24:35.160 --> 00:24:38.160]  我心裏面很自責
[00:24:38.160 --> 00:24:44.160]  我常常都說在一些安息禮的裏面
[00:24:44.160 --> 00:24:47.160]  我們能夠為家人做的
[00:24:47.160 --> 00:24:51.160]  給他們最大的支持和安慰
[00:24:51.160 --> 00:24:54.160]  就是在這樣重要的時刻
[00:24:54.160 --> 00:24:57.160]  自己就犯了這樣的錯
[00:24:57.160 --> 00:25:00.160]  我走回來四百多級都容易
[00:25:00.160 --> 00:25:07.160]  但四百多級的階梯走上去已經全身濕透了
[00:25:07.160 --> 00:25:11.160]  我當然很感謝家人的體諒
[00:25:11.160 --> 00:25:14.160]  馬上傳了一個電子版本
[00:25:14.160 --> 00:25:17.160]  我想說每個人都會犯錯
[00:25:17.160 --> 00:25:20.160]  哪怕你再精明
[00:25:20.160 --> 00:25:23.160]  哪怕你自認自己最聰明
[00:25:23.160 --> 00:25:25.160]  都會犯錯
[00:25:25.160 --> 00:25:30.160]  我們每個人都需要這份救贖的恩典
[00:25:30.160 --> 00:25:33.160]  從這次的事件來看
[00:25:33.160 --> 00:25:39.160]  其實信仰要求我們用一個謙卑的心與上帝同行
[00:25:39.160 --> 00:25:44.160]  其實信仰的要求是要我們用一顆謙卑的心來跟神連結
[00:25:44.160 --> 00:25:49.160]  我們人可以仰著這些宗教領袖
[00:25:49.160 --> 00:25:52.160]  我們著眼別人犯錯
[00:25:52.160 --> 00:25:56.160]  我們喜歡在雞蛋裡挑骨頭
[00:25:56.160 --> 00:26:00.160]  我們看見別人眼中的良莫
[00:26:00.160 --> 00:26:04.160]  所以當我們要處理別人犯錯的時候
[00:26:04.160 --> 00:26:07.160]  我們就站在道德高地
