
[00:00:00.000 --> 00:00:03.000]  請各位再一次同心祈禱
[00:02:20.000 --> 00:02:23.000]  在主中,我們真的很豐盛
[00:02:23.000 --> 00:02:26.000]  在主中,我們不是很孤單
[00:02:26.000 --> 00:02:31.000]  有一群的群體,弟兄姊妹,一群信徒
[00:02:31.000 --> 00:02:34.000]  更加有耶穌基督,天父在栽培
[00:02:34.000 --> 00:02:38.000]  感覺上是一個很豐盛的人生
[00:02:38.000 --> 00:02:42.000]  所以今天和大家去看一個題目
[00:02:42.000 --> 00:02:48.000]  我會用「你揀選了我們」
[00:02:49.000 --> 00:02:53.000]  耶穌基督來到世界裡
[00:02:53.000 --> 00:02:56.000]  去尋找我們
[00:02:56.000 --> 00:03:00.000]  我們因著耶穌的尋找而被揀選
[00:03:00.000 --> 00:03:07.000]  尋找是耶穌在一個全方位的生涯裡
[00:03:07.000 --> 00:03:09.000]  祂常常做的事情
[00:03:09.000 --> 00:03:13.000]  因為祂很多時候會走到街上
[00:03:13.000 --> 00:03:17.000]  祂會去尋找這些失散的靈魂
[00:03:18.000 --> 00:03:21.000]  祂會看到這些人的心靈裡
[00:03:21.000 --> 00:03:23.000]  有些憐憫的心會出現
[00:03:23.000 --> 00:03:28.000]  祂覺得他們好像沒有牧羊人的羊群一樣
[00:03:28.000 --> 00:03:30.000]  困苦流離
[00:03:30.000 --> 00:03:35.000]  祂看到需要有牧者帶領他們
[00:03:35.000 --> 00:03:38.000]  去牧養他們
[00:03:38.000 --> 00:03:43.000]  主耶穌基督常常去尋找
[00:03:43.000 --> 00:03:47.000]  祂不單能夠去尋找人的需要
[00:03:48.000 --> 00:03:51.000]  祂更多時候在祂的訊息裡
[00:03:51.000 --> 00:03:55.000]  也會講一些尋找的訊息
[00:03:55.000 --> 00:03:58.000]  譬如祂曾經說過
[00:03:58.000 --> 00:04:02.000]  有一百隻羊
[00:04:02.000 --> 00:04:07.000]  牧羊人將羊放羊之後
[00:04:07.000 --> 00:04:10.000]  回到羊欄裡點數羊群
[00:04:10.000 --> 00:04:12.000]  最後只剩下九十九隻
[00:04:12.000 --> 00:04:16.000]  但是牧羊人卻要怎樣辛苦
[00:04:17.000 --> 00:04:20.000]  也要尋找走去的一隻羊
[00:04:20.000 --> 00:04:23.000]  這隻迷羊也要尋找回來
[00:04:23.000 --> 00:04:25.000]  回到羊圈裡
[00:04:25.000 --> 00:04:27.000]  耶穌也用了一個比喻
[00:04:27.000 --> 00:04:30.000]  一個婦人有十個銀錢
[00:04:30.000 --> 00:04:32.000]  她掉在地上
[00:04:32.000 --> 00:04:34.000]  不知道掉到哪裡
[00:04:34.000 --> 00:04:36.000]  她就放下了九個銀錢
[00:04:36.000 --> 00:04:39.000]  於是拿著燈泥在地上尋找
[00:04:39.000 --> 00:04:41.000]  終於找到了
[00:04:41.000 --> 00:04:43.000]  這個婦人很開心
[00:04:43.000 --> 00:04:45.000]  開心到要和周圍的人分享
[00:04:46.000 --> 00:04:49.000]  從失落裡尋找回來
[00:04:49.000 --> 00:04:53.000]  耶穌基督有一個更美的比喻
[00:04:53.000 --> 00:04:56.000]  就是浪子的比喻
[00:04:56.000 --> 00:05:00.000]  比喻天父是一個磁場的父親
[00:05:00.000 --> 00:05:04.000]  但是有一個小兒子
[00:05:04.000 --> 00:05:06.000]  竟然要離家出走
[00:05:06.000 --> 00:05:08.000]  分了家產就走了
[00:05:08.000 --> 00:05:10.000]  不再回到家裡
[00:05:10.000 --> 00:05:12.000]  但是磁場的父親
[00:05:13.000 --> 00:05:16.000]  每天都在等待
[00:05:16.000 --> 00:05:18.000]  這個小兒子的回來
[00:05:18.000 --> 00:05:20.000]  最終這個小兒子
[00:05:20.000 --> 00:05:24.000]  知道自己的錯
[00:05:24.000 --> 00:05:27.000]  再回到父親的懷抱裡
[00:05:27.000 --> 00:05:29.000]  所以我們看到
[00:05:29.000 --> 00:05:32.000]  今天耶穌基督
[00:05:32.000 --> 00:05:35.000]  因著祂的尋找
[00:05:35.000 --> 00:05:37.000]  我們被揀選
[00:05:37.000 --> 00:05:40.000]  我剛才說我們萬人之中
[00:05:41.000 --> 00:05:43.000]  耶穌基督是被神揀選我們
[00:05:43.000 --> 00:05:45.000]  但是這個揀選
[00:05:45.000 --> 00:05:47.000]  不是隨意的揀選
[00:05:47.000 --> 00:05:51.000]  不是好像我們買東西
[00:05:51.000 --> 00:05:53.000]  逐樣都會看清楚
[00:05:53.000 --> 00:05:55.000]  左揀右揀
[00:05:55.000 --> 00:05:58.000]  不是我們很隨意
[00:05:58.000 --> 00:06:02.000]  而是耶穌基督親自尋找我們
[00:06:02.000 --> 00:06:05.000]  所以這是很重要的
[00:06:05.000 --> 00:06:08.000]  有一次在一個難民營裡
[00:06:09.000 --> 00:06:12.000]  有一個牧師去探訪
[00:06:12.000 --> 00:06:14.000]  探訪的負責人
[00:06:14.000 --> 00:06:16.000]  他介紹
[00:06:16.000 --> 00:06:21.000]  這些難民身世很困苦
[00:06:21.000 --> 00:06:24.000]  是柬埔寨的難民
[00:06:24.000 --> 00:06:26.000]  他說曾經有一個婦人
[00:06:26.000 --> 00:06:28.000]  她的女兒不見了
[00:06:28.000 --> 00:06:30.000]  當時逃難
[00:06:30.000 --> 00:06:33.000]  只拿著一張小小的相片
[00:06:33.000 --> 00:06:37.000]  要去尋找女兒
[00:06:38.000 --> 00:06:40.000]  他就到處去問
[00:06:40.000 --> 00:06:42.000]  但是找不到
[00:06:42.000 --> 00:06:44.000]  心裡很失望
[00:06:44.000 --> 00:06:46.000]  哭泣起來
[00:06:46.000 --> 00:06:48.000]  甚至歇斯底里痛哭起來
[00:06:48.000 --> 00:06:50.000]  因為這個女兒失去了
[00:06:50.000 --> 00:06:52.000]  不知道去了哪裡
[00:06:52.000 --> 00:06:54.000]  在戰亂饑荒的時候
[00:06:54.000 --> 00:06:57.000]  不知道被人帶走了還是迷失了
[00:06:57.000 --> 00:07:01.000]  一個關心這些難民的人
[00:07:01.000 --> 00:07:04.000]  他見到這樣的情況
[00:07:04.000 --> 00:07:06.000]  是安慰這個婦人
[00:07:07.000 --> 00:07:09.000]  一起去尋找女兒
[00:07:09.000 --> 00:07:12.000]  結果怎樣?
[00:07:12.000 --> 00:07:14.000]  最後找到這個女兒
[00:07:14.000 --> 00:07:16.000]  終於找到她
[00:07:16.000 --> 00:07:18.000]  有人認出她
[00:07:18.000 --> 00:07:20.000]  把她還給他
[00:07:20.000 --> 00:07:22.000]  花了多久時間?
[00:07:22.000 --> 00:07:24.000]  花了兩年時間去尋找
[00:07:24.000 --> 00:07:26.000]  牧師很奇怪
[00:07:26.000 --> 00:07:28.000]  這兩年時間在做什麼?
[00:07:28.000 --> 00:07:30.000]  他沒有錯
[00:07:30.000 --> 00:07:32.000]  我就是在幫這個人尋找女兒
[00:07:32.000 --> 00:07:34.000]  所以生命是很重要
[00:07:35.000 --> 00:07:37.000]  幫助人的人和母親
[00:07:37.000 --> 00:07:40.000]  都知道小女孩的生命很寶貴
[00:07:40.000 --> 00:07:43.000]  所以他怎樣不辭勞苦
[00:07:43.000 --> 00:07:47.000]  都要去尋找女兒回來
[00:07:47.000 --> 00:07:51.000]  同樣主耶穌基督在兩千年
[00:07:51.000 --> 00:07:53.000]  已經降生在地上
[00:07:53.000 --> 00:07:56.000]  已經要去尋找拯救失信的人
[00:07:56.000 --> 00:07:58.000]  直到今天
[00:07:58.000 --> 00:08:00.000]  他仍然去尋找
[00:08:00.000 --> 00:08:02.000]  不是說已經尋找到一群門徒
[00:08:03.000 --> 00:08:05.000]  這個工作就完了
[00:08:05.000 --> 00:08:08.000]  或者尋找到我們今天已經信了耶穌
[00:08:08.000 --> 00:08:10.000]  我們建立了教會
[00:08:10.000 --> 00:08:12.000]  這個工作就完了
[00:08:12.000 --> 00:08:18.000]  耶穌基督仍然在尋找你和我
[00:08:18.000 --> 00:08:20.000]  當然我們有很多基督徒
[00:08:20.000 --> 00:08:22.000]  已經被耶穌尋找了
[00:08:22.000 --> 00:08:28.000]  耶穌怎樣去尋找這些美信的人呢?
[00:08:28.000 --> 00:08:30.000]  或者這些美信的人
[00:08:31.000 --> 00:08:34.000]  都要讓耶穌基督知道
[00:08:34.000 --> 00:08:36.000]  有個神學家說
[00:08:36.000 --> 00:08:38.000]  神去創造人的時候
[00:08:38.000 --> 00:08:43.000]  人的心裡就留了一個空間
[00:08:43.000 --> 00:08:47.000]  這個空間是沒有東西放進去的
[00:08:47.000 --> 00:08:51.000]  這個空間是會帶來人的空虛
[00:08:51.000 --> 00:08:54.000]  這個空間是人可能
[00:08:54.000 --> 00:08:58.000]  他自己用了很多方法
[00:08:58.000 --> 00:09:00.000]  想去填補
[00:09:01.000 --> 00:09:02.000]  填補這個空間的完滿
[00:09:02.000 --> 00:09:04.000]  都很難的
[00:09:04.000 --> 00:09:06.000]  或者我們不要用這個空間
[00:09:06.000 --> 00:09:09.000]  好像一個拼圖去想
[00:09:09.000 --> 00:09:11.000]  一個心形的圖案
[00:09:11.000 --> 00:09:13.000]  好像欠了一塊
[00:09:13.000 --> 00:09:16.000]  始終是欠了一些東西
[00:09:16.000 --> 00:09:20.000]  始終怎樣做都不是完滿的
[00:09:20.000 --> 00:09:23.000]  今天很多人都想填補這個空間
[00:09:23.000 --> 00:09:25.000]  可能我們用很多的方法
[00:09:25.000 --> 00:09:27.000]  我們讀書
[00:09:27.000 --> 00:09:30.000]  我們要讀得最好
[00:09:31.000 --> 00:09:32.000]  我們要名列前茅
[00:09:32.000 --> 00:09:34.000]  我們做得最好
[00:09:34.000 --> 00:09:36.000]  希望能夠滿足
[00:09:36.000 --> 00:09:38.000]  或者我們讀了書
[00:09:38.000 --> 00:09:40.000]  找到一份好的工作
[00:09:40.000 --> 00:09:42.000]  我也很想這份工作
[00:09:42.000 --> 00:09:44.000]  能夠滿足我們自己
[00:09:44.000 --> 00:09:46.000]  這份工作的滿足感
[00:09:46.000 --> 00:09:48.000]  帶來我們有成就的
[00:09:48.000 --> 00:09:50.000]  或者我們不單這樣
[00:09:50.000 --> 00:09:52.000]  這份工作最重要是能夠賺錢的
[00:09:52.000 --> 00:09:57.000]  錢是成為我們一個付足的
[00:09:57.000 --> 00:09:59.000]  成為我們都能夠享用的
[00:10:00.000 --> 00:10:05.000]  我們都希望能夠填補這個空間
[00:10:05.000 --> 00:10:09.000]  但是我們發覺越是這樣追求
[00:10:09.000 --> 00:10:12.000]  越是覺得這個東西能夠幫助我們
[00:10:12.000 --> 00:10:14.000]  越是想填滿的時候
[00:10:14.000 --> 00:10:16.000]  空間仍然是填滿的
[00:10:16.000 --> 00:10:20.000]  因為這個空間不是用外在物質
[00:10:20.000 --> 00:10:23.000]  這些名譽地位去填滿回來
[00:10:23.000 --> 00:10:25.000]  因為神學家說
[00:10:25.000 --> 00:10:28.000]  這個空間只有神
[00:10:29.000 --> 00:10:30.000]  才可以填滿在裡面
[00:10:30.000 --> 00:10:32.000]  因為神在創造人的時候
[00:10:32.000 --> 00:10:34.000]  就是留了一個空間
[00:10:34.000 --> 00:10:37.000]  這個空間就要讓耶穌基督
[00:10:37.000 --> 00:10:39.000]  進入這個空間裡面
[00:10:39.000 --> 00:10:41.000]  或者好像這個空椅一樣
[00:10:41.000 --> 00:10:44.000]  這張椅子是留給耶穌基督去坐的
[00:10:44.000 --> 00:10:47.000]  所以人始終用任何方法
[00:10:47.000 --> 00:10:49.000]  都不可以填滿了
[00:10:49.000 --> 00:10:52.000]  他們心靈裡面仍然有空虛
[00:10:52.000 --> 00:10:54.000]  雖然覺得很多東西
[00:10:54.000 --> 00:10:56.000]  他們好像很圓滿
[00:10:56.000 --> 00:10:58.000]  很多東西很成就
[00:10:59.000 --> 00:11:01.000]  但仍然是填滿不到空虛
[00:11:01.000 --> 00:11:03.000]  所以無論任何的人
[00:11:03.000 --> 00:11:05.000]  他用很多方法
[00:11:05.000 --> 00:11:07.000]  即使人看起來很成就
[00:11:07.000 --> 00:11:09.000]  很有名譽地位
[00:11:09.000 --> 00:11:11.000]  或者一個人被人看起來沒用
[00:11:11.000 --> 00:11:16.000]  一個人看起來好像沒什麼平凡的人
[00:11:16.000 --> 00:11:20.000]  但是只要這個空間被填滿了的時候
[00:11:20.000 --> 00:11:22.000]  這個人就不一樣
[00:11:22.000 --> 00:11:24.000]  無論你是有錢的人
[00:11:24.000 --> 00:11:26.000]  無論你是一個窮苦的人
[00:11:26.000 --> 00:11:28.000]  無論你是一個被人看不起的人
[00:11:29.000 --> 00:11:31.000]  因為有了這個空間
[00:11:31.000 --> 00:11:33.000]  讓耶穌進入了裡面
[00:11:33.000 --> 00:11:35.000]  生命不再一樣
[00:11:35.000 --> 00:11:37.000]  這個是因著耶穌的尋找
[00:11:37.000 --> 00:11:39.000]  我們被揀選
[00:11:39.000 --> 00:11:41.000]  因為我們被揀選
[00:11:41.000 --> 00:11:43.000]  我們能夠被稱為神的兒女
[00:11:43.000 --> 00:11:45.000]  因為我們被揀選
[00:11:45.000 --> 00:11:47.000]  我們能夠稱為
[00:11:47.000 --> 00:11:49.000]  聖經裡所說
[00:11:49.000 --> 00:11:51.000]  我們是君尊的祭司
[00:11:51.000 --> 00:11:53.000]  是一個聖傑的角度
[00:11:53.000 --> 00:11:55.000]  是屬神的子民
[00:11:55.000 --> 00:11:57.000]  這是一個很榮耀的稱呼
[00:11:58.000 --> 00:11:59.000]  因為我們能夠明白到
[00:11:59.000 --> 00:12:07.000]  我們今天可能仍然在一個空虛裡
[00:12:07.000 --> 00:12:10.000]  仍然在一個不飽足的裡面
[00:12:10.000 --> 00:12:12.000]  但是你沒有嘗試
[00:12:12.000 --> 00:12:16.000]  你就知道讓耶穌基督進入你的內心
[00:12:16.000 --> 00:12:19.000]  不單止耶穌因著祂的尋找
[00:12:19.000 --> 00:12:21.000]  我們被揀選
[00:12:21.000 --> 00:12:24.000]  另一方面就是因著耶穌的關注
[00:12:24.000 --> 00:12:26.000]  我們被揀選
[00:12:27.000 --> 00:12:29.000]  耶穌在尋找人的時候
[00:12:29.000 --> 00:12:31.000]  不是隨意
[00:12:31.000 --> 00:12:33.000]  見到一個人容易捉到
[00:12:33.000 --> 00:12:35.000]  就捉那個人過來
[00:12:35.000 --> 00:12:37.000]  不是這樣去找人
[00:12:37.000 --> 00:12:40.000]  耶穌是用祂的眼睛去看每一個人
[00:12:40.000 --> 00:12:42.000]  所以在約翰福音裡面
[00:12:42.000 --> 00:12:45.000]  提及到耶穌是定睛看著人的
[00:12:45.000 --> 00:12:50.000]  開始耶穌就用眼睛去看
[00:12:50.000 --> 00:12:52.000]  看到約翰
[00:12:52.000 --> 00:12:54.000]  看到彼得
[00:12:54.000 --> 00:12:56.000]  看到拿達葉
[00:12:57.000 --> 00:12:58.000]  他們不單止看到
[00:12:58.000 --> 00:13:01.000]  他的生活狀況是怎樣
[00:13:01.000 --> 00:13:03.000]  好像看到他的選擇
[00:13:03.000 --> 00:13:07.000]  拿達葉在一棵無花果樹下
[00:13:07.000 --> 00:13:09.000]  去敬拜神
[00:13:09.000 --> 00:13:13.000]  但是他同樣看到人的內心
[00:13:13.000 --> 00:13:15.000]  有時可能我們今天面對面
[00:13:15.000 --> 00:13:17.000]  我們看每一個人
[00:13:17.000 --> 00:13:20.000]  我們可能都是認識他的外表
[00:13:20.000 --> 00:13:24.000]  認識他一些很基本的資料
[00:13:25.000 --> 00:13:27.000]  但其實他內心的問題在哪裡
[00:13:27.000 --> 00:13:29.000]  我們都不知道
[00:13:29.000 --> 00:13:34.000]  原來耶穌基督不單止去注視
[00:13:34.000 --> 00:13:36.000]  我們今天的生活情況是怎樣
[00:13:36.000 --> 00:13:38.000]  當然耶穌會注視
[00:13:38.000 --> 00:13:40.000]  在世的時候
[00:13:40.000 --> 00:13:42.000]  會注視一些貧苦的人
[00:13:42.000 --> 00:13:45.000]  會注視一些被人排斥的人
[00:13:45.000 --> 00:13:47.000]  好像麻風病人
[00:13:47.000 --> 00:13:49.000]  他都會注視
[00:13:49.000 --> 00:13:51.000]  麻風病人已經不在人群裡
[00:13:51.000 --> 00:13:53.000]  當時這是一個絕症
[00:13:54.000 --> 00:13:58.000]  以及很高的傳染情況
[00:13:58.000 --> 00:14:01.000]  因為傳染病是絕症
[00:14:01.000 --> 00:14:06.000]  而家人親人都沒有辦法
[00:14:06.000 --> 00:14:08.000]  如果生了麻風
[00:14:08.000 --> 00:14:12.000]  只有趕走離開自己的家
[00:14:12.000 --> 00:14:14.000]  於是一群麻風病人
[00:14:14.000 --> 00:14:16.000]  就去了郊野裡
[00:14:16.000 --> 00:14:18.000]  荒野裡生活
[00:14:18.000 --> 00:14:20.000]  真是等死
[00:14:20.000 --> 00:14:22.000]  但你會發覺到耶穌基督
[00:14:23.000 --> 00:14:24.000]  是注視他們
[00:14:24.000 --> 00:14:27.000]  耶穌基督是願意接納他們
[00:14:27.000 --> 00:14:29.000]  所以在世的時候
[00:14:29.000 --> 00:14:32.000]  他能夠去醫治很多麻風病人
[00:14:32.000 --> 00:14:34.000]  但同時今天
[00:14:34.000 --> 00:14:37.000]  可能我們沒有那麼大的病痛
[00:14:37.000 --> 00:14:40.000]  但同時耶穌會更加看到
[00:14:40.000 --> 00:14:43.000]  人的內心那種黑暗
[00:14:43.000 --> 00:14:45.000]  那種腐敗
[00:14:45.000 --> 00:14:48.000]  比麻風病更加厲害
[00:14:48.000 --> 00:14:50.000]  因為這些罪惡
[00:14:51.000 --> 00:14:53.000]  是會蠶食我們的內心
[00:14:53.000 --> 00:14:55.000]  在我們的內心裡
[00:14:55.000 --> 00:14:57.000]  不能夠有光明
[00:14:57.000 --> 00:14:59.000]  或者我們不能夠去
[00:14:59.000 --> 00:15:01.000]  一個光明正直的生活
[00:15:01.000 --> 00:15:04.000]  或者我們經常做一些詭詐
[00:15:04.000 --> 00:15:07.000]  做一些心裡作惡的事情
[00:15:07.000 --> 00:15:11.000]  當然不是每個人都是大奸大惡
[00:15:11.000 --> 00:15:13.000]  但很多時候我們都看到
[00:15:13.000 --> 00:15:15.000]  人的內心是黑暗的
[00:15:15.000 --> 00:15:17.000]  有很多地方是很難改變的
[00:15:17.000 --> 00:15:20.000]  我記得我讀中學的時候
[00:15:21.000 --> 00:15:23.000]  其實不是中學開始
[00:15:23.000 --> 00:15:25.000]  是小學開始
[00:15:25.000 --> 00:15:28.000]  不知為何無端端會說髒話
[00:15:28.000 --> 00:15:32.000]  可能是小四小五開始
[00:15:32.000 --> 00:15:34.000]  會說髒話
[00:15:34.000 --> 00:15:37.000]  開始說一些單字
[00:15:37.000 --> 00:15:39.000]  簡單一點的
[00:15:39.000 --> 00:15:41.000]  慢慢越說越多
[00:15:41.000 --> 00:15:43.000]  去到中學的一間男校
[00:15:43.000 --> 00:15:46.000]  就更加口沒遮攔
[00:15:46.000 --> 00:15:48.000]  我發覺到
[00:15:49.000 --> 00:15:51.000]  很多事情都夾雜在髒話裡
[00:15:51.000 --> 00:15:53.000]  所以我每次回家都很小心
[00:15:53.000 --> 00:15:56.000]  很怕說慣了
[00:15:56.000 --> 00:15:58.000]  家裡一說話就加一些髒話
[00:15:58.000 --> 00:16:01.000]  一定會被家人罵
[00:16:01.000 --> 00:16:04.000]  所以有時都會失手
[00:16:04.000 --> 00:16:07.000]  間中會彈一句出來
[00:16:07.000 --> 00:16:10.000]  有時會這樣的情況
[00:16:10.000 --> 00:16:14.000]  我發覺到當時是說
[00:16:15.000 --> 00:16:19.000]  我開始少回教會
[00:16:19.000 --> 00:16:21.000]  後來再回教會
[00:16:21.000 --> 00:16:24.000]  回教會更加害怕
[00:16:24.000 --> 00:16:27.000]  在教會團契主學
[00:16:27.000 --> 00:16:32.000]  突然說了一句髒話就淪盡了
[00:16:32.000 --> 00:16:37.000]  最初還有這樣的習慣在學校裡
[00:16:37.000 --> 00:16:39.000]  當然我會祈禱
[00:16:39.000 --> 00:16:41.000]  跟隨耶穌
[00:16:41.000 --> 00:16:43.000]  我知道要去改變
[00:16:44.000 --> 00:16:45.000]  但我會想
[00:16:45.000 --> 00:16:47.000]  為何會說髒話呢
[00:16:47.000 --> 00:16:51.000]  有時是否覺得自己言詞不夠
[00:16:51.000 --> 00:16:53.000]  加一些座語詞呢
[00:16:53.000 --> 00:16:56.000]  心裡有很多憤恨
[00:16:56.000 --> 00:16:58.000]  通常髒話都是詛咒別人
[00:16:58.000 --> 00:17:00.000]  不是罵別人
[00:17:00.000 --> 00:17:02.000]  是否這樣的情況呢
[00:17:02.000 --> 00:17:04.000]  我發覺可能是
[00:17:04.000 --> 00:17:06.000]  可能自己在同學裡
[00:17:06.000 --> 00:17:08.000]  很多不喜歡的事情
[00:17:08.000 --> 00:17:10.000]  很容易看不過眼
[00:17:10.000 --> 00:17:12.000]  就會爆粗
[00:17:13.000 --> 00:17:16.000]  但慢慢讀了聖經
[00:17:16.000 --> 00:17:18.000]  神的改變
[00:17:18.000 --> 00:17:20.000]  我也覺得不容易改變
[00:17:20.000 --> 00:17:22.000]  但當我覺得
[00:17:22.000 --> 00:17:24.000]  真的要很認真去面對
[00:17:24.000 --> 00:17:26.000]  可能是內心裡的罪
[00:17:26.000 --> 00:17:29.000]  不是表面上說甚麼說話
[00:17:29.000 --> 00:17:35.000]  內心裡有很多憤世嫉俗的感覺
[00:17:35.000 --> 00:17:37.000]  內心裡好像對人
[00:17:37.000 --> 00:17:39.000]  不夠寬容的感覺
[00:17:39.000 --> 00:17:41.000]  於是就開始禱告
[00:17:42.000 --> 00:17:43.000]  求神幫助
[00:17:43.000 --> 00:17:45.000]  因為耶穌是一個
[00:17:45.000 --> 00:17:47.000]  那麼愛我的神
[00:17:47.000 --> 00:17:49.000]  因為我在教會裡
[00:17:49.000 --> 00:17:51.000]  很容易學壞
[00:17:51.000 --> 00:17:53.000]  很容易疏懶
[00:17:53.000 --> 00:17:55.000]  所以看到神的愛
[00:17:55.000 --> 00:17:57.000]  那麼愛我
[00:17:57.000 --> 00:17:59.000]  我如何回報神
[00:17:59.000 --> 00:18:01.000]  我就禱告求神幫助我
[00:18:01.000 --> 00:18:03.000]  竟然很奇妙
[00:18:03.000 --> 00:18:05.000]  有人說一夜之間戒煙
[00:18:05.000 --> 00:18:07.000]  我一夜之間戒粗口
[00:18:07.000 --> 00:18:09.000]  真的不再說
[00:18:10.000 --> 00:18:12.000]  我不明白
[00:18:12.000 --> 00:18:14.000]  但我知道神是改變
[00:18:14.000 --> 00:18:16.000]  但當然今天
[00:18:16.000 --> 00:18:18.000]  不是單單這個問題
[00:18:18.000 --> 00:18:21.000]  內心裡的人仍然有黑暗的地方
[00:18:21.000 --> 00:18:23.000]  但神耶穌基督
[00:18:23.000 --> 00:18:25.000]  祂去關注我們
[00:18:25.000 --> 00:18:27.000]  祂不是關注我們吃得好
[00:18:27.000 --> 00:18:29.000]  睡得好
[00:18:29.000 --> 00:18:31.000]  生活是怎樣
[00:18:31.000 --> 00:18:33.000]  這些耶穌基督都會關心
[00:18:33.000 --> 00:18:35.000]  但更加關心我們內心裡
[00:18:35.000 --> 00:18:37.000]  有沒有黑暗的地方
[00:18:37.000 --> 00:18:39.000]  今天耶穌基督
[00:18:40.000 --> 00:18:41.000]  仍然關心我們每一個人
[00:18:41.000 --> 00:18:43.000]  眼睛仍然看著我們
[00:18:43.000 --> 00:18:45.000]  即使我們已經成為基督徒
[00:18:45.000 --> 00:18:47.000]  祂都會去關注我們
[00:18:47.000 --> 00:18:49.000]  聖靈用說不出來的嘆息
[00:18:49.000 --> 00:18:51.000]  為我們禱告
[00:18:51.000 --> 00:18:53.000]  繼續關心我們
[00:18:53.000 --> 00:18:55.000]  但未信耶穌的朋友
[00:18:55.000 --> 00:18:57.000]  耶穌的眼睛
[00:18:57.000 --> 00:19:00.000]  仍然沒有停過地注視你
[00:19:00.000 --> 00:19:02.000]  祂不單看著你的生活
[00:19:02.000 --> 00:19:05.000]  祂更加看到你內心的困難
[00:19:05.000 --> 00:19:07.000]  甚至有時
[00:19:08.000 --> 00:19:10.000]  我們的黑暗地方
[00:19:10.000 --> 00:19:12.000]  我們都看不到
[00:19:12.000 --> 00:19:14.000]  因為所謂的罪
[00:19:14.000 --> 00:19:17.000]  因為我們每個人都可能會犯
[00:19:17.000 --> 00:19:19.000]  因為我們都知道
[00:19:19.000 --> 00:19:21.000]  聖經說世人都規矩了神的榮耀
[00:19:21.000 --> 00:19:23.000]  因為我們都是有罪的人
[00:19:23.000 --> 00:19:25.000]  我們都知道
[00:19:25.000 --> 00:19:27.000]  我們不認識神
[00:19:27.000 --> 00:19:30.000]  我們是以自己成為我們的主人
[00:19:30.000 --> 00:19:32.000]  以自己成為我們自己
[00:19:32.000 --> 00:19:34.000]  一個人生的重點
[00:19:34.000 --> 00:19:36.000]  這個都是一個錯誤的方向
[00:19:37.000 --> 00:19:38.000]  神是創造我們的神
[00:19:38.000 --> 00:19:40.000]  祂要讓我們知道
[00:19:40.000 --> 00:19:44.000]  我們生命是有為祂而不一樣
[00:19:44.000 --> 00:19:47.000]  因為內心的空間
[00:19:47.000 --> 00:19:49.000]  仍然有一個位置
[00:19:49.000 --> 00:19:51.000]  是要由耶穌基督進到裡面
[00:19:51.000 --> 00:19:54.000]  可能耶穌基督因為關注
[00:19:54.000 --> 00:19:56.000]  能夠尋找我們
[00:19:56.000 --> 00:19:58.000]  但同時間
[00:19:58.000 --> 00:20:00.000]  耶穌的揀選
[00:20:00.000 --> 00:20:02.000]  使我們怎樣呢
[00:20:02.000 --> 00:20:04.000]  耶穌的揀選
[00:20:05.000 --> 00:20:07.000]  使我們覺得被重視
[00:20:07.000 --> 00:20:09.000]  事實上
[00:20:09.000 --> 00:20:12.000]  耶穌基督在世的時候
