
[00:00:00.000 --> 00:00:03.940]  很高興今天能夠跟大家分享上帝的說話
[00:04:02.000 --> 00:04:03.000]  可不可以舉手
[00:04:03.000 --> 00:04:04.000]  很多人舉手
[00:04:04.000 --> 00:04:05.000]  多謝你
[00:04:05.000 --> 00:04:06.000]  給掌聲
[00:04:06.000 --> 00:04:07.000]  我也有限
[00:04:07.000 --> 00:04:08.000]  有人說
[00:04:08.000 --> 00:04:09.000]  如果你每天
[00:04:09.000 --> 00:04:10.000]  讀這個愛篇
[00:04:10.000 --> 00:04:11.000]  一次
[00:04:11.000 --> 00:04:12.000]  不用多
[00:04:12.000 --> 00:04:13.000]  一次的時候
[00:04:13.000 --> 00:04:14.000]  你夠三十天之後
[00:04:14.000 --> 00:04:15.000]  去到這個福音月的時候
[00:04:15.000 --> 00:04:16.000]  福音月的時候
[00:04:16.000 --> 00:04:17.000]  你就愛心爆棚
[00:04:17.000 --> 00:04:19.000]  有那份愛在裡面
[00:04:19.000 --> 00:04:20.000]  而今天分享
[00:04:20.000 --> 00:04:23.000]  這個舊約的雅歌
[00:04:23.000 --> 00:04:27.000]  雅歌是一個詩篇
[00:04:27.000 --> 00:04:28.000]  是一個詩
[00:04:28.000 --> 00:04:30.000]  其實沒有什麼結構
[00:04:30.000 --> 00:04:31.000]  真的沒有什麼結構
[00:04:31.000 --> 00:04:32.000]  找不到結構
[00:04:32.000 --> 00:04:33.000]  在裡面
[00:04:33.000 --> 00:04:34.000]  《任務公會》說到
[00:04:34.000 --> 00:04:35.000]  如果你夠膽
[00:04:35.000 --> 00:04:36.000]  將兩篇的雅歌
[00:04:36.000 --> 00:04:37.000]  找電腦引出來
[00:04:37.000 --> 00:04:39.000]  將這兩篇的雅歌
[00:04:39.000 --> 00:04:40.000]  一左一右
[00:04:40.000 --> 00:04:41.000]  放在你兩邊
[00:04:41.000 --> 00:04:42.000]  然後用剪刀剪
[00:04:42.000 --> 00:04:43.000]  剪聖經
[00:04:43.000 --> 00:04:44.000]  可以
[00:04:44.000 --> 00:04:45.000]  分段而已
[00:04:45.000 --> 00:04:46.000]  分段就是剪的
[00:04:46.000 --> 00:04:47.000]  剪《和合本》的聖經
[00:04:47.000 --> 00:04:48.000]  十一段
[00:04:48.000 --> 00:04:49.000]  剪兩篇
[00:04:49.000 --> 00:04:51.000]  然後你用風扇一吹
[00:04:51.000 --> 00:04:52.000]  吹散它
[00:04:52.000 --> 00:04:53.000]  吹散了那些聖經
[00:04:53.000 --> 00:04:54.000]  然後你又從
[00:04:54.000 --> 00:04:55.000]  最近那一段的雅歌
[00:04:55.000 --> 00:04:57.000]  一路一路地讀
[00:04:57.000 --> 00:04:58.000]  你會發現
[00:04:58.000 --> 00:04:59.000]  整篇的雅歌都很完整
[00:04:59.000 --> 00:05:00.000]  你會發現
[00:05:00.000 --> 00:05:01.000]  讀完之後
[00:05:01.000 --> 00:05:03.000]  你會仍然有一個
[00:05:03.000 --> 00:05:04.000]  很漂亮的女孩
[00:05:04.000 --> 00:05:06.000]  默然不語地看著你
[00:05:06.000 --> 00:05:07.000]  這個就是
[00:05:07.000 --> 00:05:08.000]  在猶太地
[00:05:08.000 --> 00:05:09.000]  耶穌的平原
[00:05:09.000 --> 00:05:10.000]  北面一條村
[00:05:10.000 --> 00:05:11.000]  舒拉蜜村
[00:05:11.000 --> 00:05:13.000]  一個女子
[00:05:13.000 --> 00:05:14.000]  我們叫舒拉蜜
[00:05:14.000 --> 00:05:15.000]  仍然帶著一份愛
[00:05:15.000 --> 00:05:16.000]  去看著你
[00:05:16.000 --> 00:05:17.000]  所以很特別
[00:05:17.000 --> 00:05:18.000]  所以我們這次
[00:05:18.000 --> 00:05:21.000]  講這篇詩篇的時候
[00:05:21.000 --> 00:05:23.000]  是用一個歷史文學的角度去看
[00:05:23.000 --> 00:05:24.000]  所以是一篇詩
[00:05:24.000 --> 00:05:25.000]  你和身邊的弟子說
[00:05:25.000 --> 00:05:27.000]  這篇是一篇詩
[00:05:27.000 --> 00:05:28.000]  是一篇詩
[00:05:28.000 --> 00:05:29.000]  基本上沒有什麼結構
[00:05:29.000 --> 00:05:31.000]  有很多種不同間離的結構
[00:05:31.000 --> 00:05:32.000]  我都研究了很久
[00:05:32.000 --> 00:05:33.000]  但是裡面
[00:05:33.000 --> 00:05:35.000]  今天好像有三點
[00:05:35.000 --> 00:05:37.000]  如果你能夠捉緊這三點的時候
[00:05:37.000 --> 00:05:38.000]  你的生命
[00:05:38.000 --> 00:05:40.000]  就能夠發出一個亮光
[00:05:40.000 --> 00:05:41.000]  放閃
[00:05:41.000 --> 00:05:42.000]  放閃
[00:05:42.000 --> 00:05:43.000]  不只是Facebook放閃
[00:05:43.000 --> 00:05:44.000]  有限的
[00:05:44.000 --> 00:05:45.000]  只是虛擬世界
[00:05:45.000 --> 00:05:47.000]  Facebook的伺服器關掉了
[00:05:47.000 --> 00:05:48.000]  你就不能發出閃光
[00:05:48.000 --> 00:05:50.000]  你的生命放閃又如何呢?
[00:05:50.000 --> 00:05:51.000]  有三個commitment
[00:05:51.000 --> 00:05:52.000]  很想和大家分享
[00:05:52.000 --> 00:05:54.000]  這個就是雅歌《愛的盟友》
[00:05:54.000 --> 00:05:56.000]  大家想聽嗎?
[00:05:56.000 --> 00:05:57.000]  想聽吧
[00:05:57.000 --> 00:05:58.000]  講愛情故事
[00:05:58.000 --> 00:06:00.000]  我們還沒看過這張
[00:06:00.000 --> 00:06:01.000]  生命永遠放閃
[00:06:01.000 --> 00:06:03.000]  有個心心
[00:06:03.000 --> 00:06:05.000]  講到愛情的時候
[00:06:05.000 --> 00:06:07.000]  我們很渴望有愛情
[00:06:07.000 --> 00:06:10.000]  有人在拍拖嗎?
[00:06:10.000 --> 00:06:12.000]  有人結了婚嗎?
[00:06:12.000 --> 00:06:14.000]  有人想拍拖嗎?
[00:06:14.000 --> 00:06:16.000]  這裡沒有人想拍拖
[00:06:16.000 --> 00:06:18.000]  那怎麼回事呢?
[00:06:18.000 --> 00:06:21.000]  其實在我們媒體當中
[00:06:21.000 --> 00:06:23.000]  極多的愛情故事
[00:06:23.000 --> 00:06:24.000]  極多的愛情故事
[00:06:24.000 --> 00:06:25.000]  由我
[00:06:25.000 --> 00:06:28.000]  我有時就
[00:06:28.000 --> 00:06:29.000]  《婚前輔導教樂》
[00:06:29.000 --> 00:06:31.000]  以前的《牧者教樂》
[00:06:31.000 --> 00:06:33.000]  在聖經裡面有第十一誡
[00:06:33.000 --> 00:06:35.000]  第十一誡是什麼呢?
[00:06:35.000 --> 00:06:37.000]  就是不可停止拍拖
[00:06:37.000 --> 00:06:38.000]  不可停止拍拖
[00:06:38.000 --> 00:06:39.000]  為什麼不可停止拍拖呢?
[00:06:39.000 --> 00:06:41.000]  就是繼續保持對你
[00:06:41.000 --> 00:06:42.000]  你女朋友的愛
[00:06:42.000 --> 00:06:43.000]  你太太
[00:06:43.000 --> 00:06:44.000]  你丈夫
[00:06:44.000 --> 00:06:45.000]  你男朋友那份的愛
[00:06:45.000 --> 00:06:47.000]  所以有時我都會看愛情電影
[00:06:47.000 --> 00:06:48.000]  我非常喜歡看
[00:06:48.000 --> 00:06:49.000]  由《天空之城》
[00:06:49.000 --> 00:06:50.000]  很浪漫
[00:06:50.000 --> 00:06:51.000]  《天空之城》
[00:06:51.000 --> 00:06:52.000]  看的時候你想像
[00:06:52.000 --> 00:06:54.000]  我當然想像自己是男主角
[00:06:54.000 --> 00:06:55.000]  去做這件事
[00:06:55.000 --> 00:06:57.000]  去拯救不同的人
[00:06:57.000 --> 00:06:59.000]  無論在台灣
[00:06:59.000 --> 00:07:00.000]  在韓國
[00:07:00.000 --> 00:07:00.000]  在香港
[00:07:00.000 --> 00:07:02.000]  有很多的愛情故事
[00:07:02.000 --> 00:07:04.000]  是很賣座的
[00:07:04.000 --> 00:07:07.000]  是很能夠引起人的共鳴的
[00:07:07.000 --> 00:07:08.000]  很多的情歌
[00:07:08.000 --> 00:07:09.000]  很多的電影
[00:07:09.000 --> 00:07:11.000]  很多的故事
[00:07:11.000 --> 00:07:13.000]  背後往往是講到
[00:07:13.000 --> 00:07:15.000]  人渴望有一個很深的
[00:07:15.000 --> 00:07:17.000]  一個生命的連結
[00:07:17.000 --> 00:07:19.000]  但最近其實有兩位朋友
[00:07:19.000 --> 00:07:21.000]  寫了兩本書
[00:07:21.000 --> 00:07:22.000]  一位就是一個歷史學家
[00:07:22.000 --> 00:07:23.000]  叫做哈拉Sir
[00:07:23.000 --> 00:07:24.000]  寫了一本書叫做
[00:07:24.000 --> 00:07:26.000]  21世紀的也唐霍
[00:07:26.000 --> 00:07:29.000]  不是21世紀的殺人網絡
[00:07:29.000 --> 00:07:30.000]  是21世紀的也唐霍
[00:07:30.000 --> 00:07:32.000]  他講到有一個情況出現
[00:07:32.000 --> 00:07:34.000]  現在的互聯網的出現
[00:07:34.000 --> 00:07:36.000]  令到人類
[00:07:36.000 --> 00:07:38.000]  經歷一個前所未有的連結
[00:07:38.000 --> 00:07:39.000]  我們好像很連結
[00:07:39.000 --> 00:07:40.000]  很連結
[00:07:40.000 --> 00:07:41.000]  很快就知道
[00:07:41.000 --> 00:07:43.000]  你所發生的一舉一動
[00:07:43.000 --> 00:07:44.000]  但同樣
[00:07:44.000 --> 00:07:45.000]  不知為何
[00:07:45.000 --> 00:07:46.000]  人與人之間的關係
[00:07:46.000 --> 00:07:47.000]  好像疏遠了很多
[00:07:47.000 --> 00:07:48.000]  很多的孤獨
[00:07:48.000 --> 00:07:49.000]  甚至說到一些
[00:07:49.000 --> 00:07:50.000]  很親密的社群
[00:07:50.000 --> 00:07:51.000]  開始瓦解
[00:07:51.000 --> 00:07:53.000]  好像不太能連接
[00:07:53.000 --> 00:07:54.000]  很難連接
[00:07:54.000 --> 00:07:55.000]  是連結到
[00:07:55.000 --> 00:07:57.000]  但好像不太能連接
[00:07:57.000 --> 00:07:59.000]  亦都最近一本
[00:07:59.000 --> 00:08:01.000]  德國的一個作家
[00:08:01.000 --> 00:08:03.000]  Michael Ness
[00:08:03.000 --> 00:08:04.000]  講到一本書
[00:08:04.000 --> 00:08:05.000]  寫了一本書叫做
[00:08:05.000 --> 00:08:06.000]  愛無能的世代
[00:08:06.000 --> 00:08:07.000]  愛無能
[00:08:07.000 --> 00:08:08.000]  我沒有能力去愛
[00:08:08.000 --> 00:08:09.000]  一個世代
[00:08:09.000 --> 00:08:10.000]  一邊講到一個
[00:08:10.000 --> 00:08:12.000]  德國年青人的
[00:08:12.000 --> 00:08:13.000]  一個現象是怎樣呢
[00:08:13.000 --> 00:08:15.000]  他們很渴望愛
[00:08:15.000 --> 00:08:17.000]  很積極地追求愛
[00:08:17.000 --> 00:08:18.000]  但他不斷地失去愛
[00:08:18.000 --> 00:08:19.000]  不斷地去找
[00:08:19.000 --> 00:08:21.000]  但不斷地失去
[00:08:21.000 --> 00:08:22.000]  這本書
[00:08:22.000 --> 00:08:23.000]  描述一個現象
[00:08:23.000 --> 00:08:24.000]  是甚麼呢
[00:08:24.000 --> 00:08:25.000]  其實講到
[00:08:25.000 --> 00:08:26.000]  人很渴望愛情
[00:08:26.000 --> 00:08:27.000]  但好像不能夠
[00:08:27.000 --> 00:08:28.000]  怎樣去得到
[00:08:28.000 --> 00:08:29.000]  背後的原因是甚麼呢
[00:08:29.000 --> 00:08:31.000]  這本書是講到
[00:08:31.000 --> 00:08:32.000]  其實現在的人是怎樣呢
[00:08:32.000 --> 00:08:35.000]  過度愛自己
[00:08:35.000 --> 00:08:36.000]  過度愛自己
[00:08:36.000 --> 00:08:37.000]  以致失去了愛的能力
[00:08:37.000 --> 00:08:39.000]  好像很矛盾
[00:08:39.000 --> 00:08:40.000]  過分地愛自己
[00:08:40.000 --> 00:08:43.000]  以致不懂得去愛身邊的人
[00:08:43.000 --> 00:08:44.000]  甚至有很多人
[00:08:44.000 --> 00:08:47.000]  說自己在戀愛
[00:08:47.000 --> 00:08:49.000]  但他好像是
[00:08:49.000 --> 00:08:51.000]  去自我陶醉
[00:08:51.000 --> 00:08:52.000]  從其他人身上
[00:08:52.000 --> 00:08:54.000]  獲得一個滿足感
[00:08:54.000 --> 00:08:56.000]  去證明自己
[00:08:56.000 --> 00:08:57.000]  這本書裏面
[00:08:57.000 --> 00:08:58.000]  愛無能的世代
[00:08:58.000 --> 00:08:59.000]  也講到
[00:08:59.000 --> 00:09:00.000]  現在的愛情觀
[00:09:00.000 --> 00:09:01.000]  就好像智能手機
[00:09:01.000 --> 00:09:03.000]  智能手機是很漂亮的
[00:09:03.000 --> 00:09:05.000]  很圓滑無菱角
[00:09:05.000 --> 00:09:07.000]  不會刺傷你的
[00:09:07.000 --> 00:09:08.000]  就像我們
[00:09:08.000 --> 00:09:09.000]  對關係的追求裏面
[00:09:09.000 --> 00:09:10.000]  很多時只是看
[00:09:10.000 --> 00:09:11.000]  這段關係裏面
[00:09:11.000 --> 00:09:13.000]  我想要的東西
[00:09:13.000 --> 00:09:14.000]  我想他這樣對我
[00:09:14.000 --> 00:09:16.000]  我想他去關心我
[00:09:16.000 --> 00:09:17.000]  但他失去了
[00:09:17.000 --> 00:09:19.000]  愛人的那份能力
[00:09:19.000 --> 00:09:20.000]  我們好像失去了
[00:09:20.000 --> 00:09:22.000]  愛人那份能力
[00:09:22.000 --> 00:09:24.000]  在這個世代當中
[00:09:24.000 --> 00:09:26.000]  所以當我們去想的時候
[00:09:26.000 --> 00:09:28.000]  我們發現
[00:09:28.000 --> 00:09:30.000]  其實當我們講到愛的時候
[00:09:30.000 --> 00:09:31.000]  見不見到愛篇
[00:09:31.000 --> 00:09:32.000]  講到愛是四個凡是
[00:09:32.000 --> 00:09:33.000]  凡是包容
[00:09:33.000 --> 00:09:34.000]  凡是相信
[00:09:34.000 --> 00:09:35.000]  凡是盼望
[00:09:35.000 --> 00:09:36.000]  凡是忍耐
[00:09:36.000 --> 00:09:37.000]  愛是秘密知識
[00:09:37.000 --> 00:09:38.000]  大家都知道
[00:09:38.000 --> 00:09:39.000]  愛是一個付出
[00:09:39.000 --> 00:09:40.000]  愛是恆久忍耐
[00:09:40.000 --> 00:09:41.000]  不是死忍的那種愛
[00:09:41.000 --> 00:09:43.000]  是帶著一份盼望的愛
[00:09:43.000 --> 00:09:45.000]  愛是需要高度投入
[00:09:45.000 --> 00:09:46.000]  大家也知道
[00:09:46.000 --> 00:09:48.000]  經營一段關係
[00:09:48.000 --> 00:09:49.000]  如果大家很想做一個
[00:09:49.000 --> 00:09:50.000]  好的情人
[00:09:50.000 --> 00:09:51.000]  好的朋友的時候
[00:09:51.000 --> 00:09:52.000]  你會發現
[00:09:52.000 --> 00:09:54.000]  是要付出的
[00:09:54.000 --> 00:09:55.000]  是要學習闖開自己
[00:09:55.000 --> 00:09:57.000]  接受自己的不完美
[00:09:57.000 --> 00:09:59.000]  接受其他人的不完美
[00:09:59.000 --> 00:10:00.000]  才能夠結立一個
[00:10:00.000 --> 00:10:02.000]  有意義的關係
[00:10:02.000 --> 00:10:03.000]  所以今天的訊息
[00:10:03.000 --> 00:10:05.000]  無論你是在談談戀愛
[00:10:05.000 --> 00:10:07.000]  你盼望能夠祝福你
[00:10:07.000 --> 00:10:09.000]  怎樣有一個基督教的愛情觀
[00:10:09.000 --> 00:10:10.000]  而對於你現在
[00:10:10.000 --> 00:10:14.000]  也是一個單身的狀態的時候
[00:10:14.000 --> 00:10:16.000]  都是求神帶領我們
[00:10:16.000 --> 00:10:18.000]  其實原來我們也是在學習
[00:10:18.000 --> 00:10:20.000]  怎樣去活出一個
[00:10:20.000 --> 00:10:22.000]  有愛的生命
[00:10:22.000 --> 00:10:25.000]  稍後會詳細去分享
[00:10:25.000 --> 00:10:27.000]  所以今天講到「雅歌」的時候
[00:10:27.000 --> 00:10:29.000]  其實是講到
[00:10:29.000 --> 00:10:32.000]  救藥一段的愛情故事
[00:10:32.000 --> 00:10:35.000]  先講一下背景
[00:10:35.000 --> 00:10:37.000]  「雅歌」是救藥裡面
[00:10:37.000 --> 00:10:39.000]  一篇很長的情詩
[00:10:39.000 --> 00:10:40.000]  一百七十節
[00:10:40.000 --> 00:10:42.000]  也是救藥的五小卷
[00:10:42.000 --> 00:10:43.000]  一些禮儀
[00:10:43.000 --> 00:10:44.000]  一個詩歌
[00:10:44.000 --> 00:10:46.000]  這個「雅歌」
[00:10:46.000 --> 00:10:47.000]  其實如果大家看
[00:10:47.000 --> 00:10:48.000]  外面不同的著作
[00:10:48.000 --> 00:10:50.000]  有很多很多種的解釋
[00:10:50.000 --> 00:10:51.000]  大概分為四類
[00:10:51.000 --> 00:10:52.000]  寓意的解釋
[00:10:52.000 --> 00:10:54.000]  有人說到「雅歌」
[00:10:54.000 --> 00:10:55.000]  不只是講愛情故事
[00:10:55.000 --> 00:10:57.000]  是講上帝對人的那份愛
[00:10:57.000 --> 00:10:58.000]  這個解釋也是合理的
[00:10:58.000 --> 00:11:00.000]  因為三聖經也說到
[00:11:00.000 --> 00:11:04.000]  用到婚姻來代表
[00:11:04.000 --> 00:11:07.000]  耶穌基督對教會的那份愛
[00:11:07.000 --> 00:11:09.000]  也有這種解釋
[00:11:09.000 --> 00:11:11.000]  也有一個戲劇的著作
[00:11:11.000 --> 00:11:12.000]  是線性的
[00:11:12.000 --> 00:11:13.000]  是一幕一幕地出現的
[00:11:13.000 --> 00:11:14.000]  也是禮儀詩章
[00:11:14.000 --> 00:11:16.000]  或者一個字面的解釋
[00:11:16.000 --> 00:11:17.000]  所以今天
[00:11:17.000 --> 00:11:20.000]  因為想講多一點愛情
[00:11:20.000 --> 00:11:23.000]  我會用多一點字面解釋
[00:11:23.000 --> 00:11:25.000]  一個歷史文學的方法
[00:11:25.000 --> 00:11:27.000]  去講「雅歌」
[00:11:27.000 --> 00:11:29.000]  「雅歌」是怎樣呢?
[00:11:29.000 --> 00:11:32.000]  是一首情歌
[00:11:32.000 --> 00:11:34.000]  大家知道主角是誰嗎?
[00:11:34.000 --> 00:11:36.000]  兩個主角
[00:11:36.000 --> 00:11:39.000]  大家去看吧
[00:11:39.000 --> 00:11:42.000]  雅歌裡面
[00:11:42.000 --> 00:11:45.000]  如果用歷史文學的解法
