
[00:00:00.000 --> 00:00:05.020]  希望我們好好思想,新一年我們能夠實踐到,
[00:03:43.320 --> 00:03:45.120]  你就發覺,又是四個字。
[00:03:45.120 --> 00:03:46.960]  你就發覺,還是四個字。
[00:03:46.960 --> 00:03:49.160]  幫他不到。
[00:03:49.160 --> 00:03:50.760]  幫他不到。
[00:03:50.760 --> 00:03:51.520]  幫不了忙。
[00:03:51.520 --> 00:03:53.440]  他要這樣想,真的很難喲。
[00:03:53.440 --> 00:03:54.680]  這樣子想很難。
[00:03:54.680 --> 00:03:58.200]  如果真是我們很小事,你都認為是別人傷害了你。
[00:03:58.200 --> 00:04:02.560]  如果很小的事情,你都認為別人傷害了你。
[00:04:02.560 --> 00:04:04.120]  那真是沒有人幫到你的。
[00:04:04.120 --> 00:04:05.360]  那真的是沒有人幫到你。
[00:04:05.360 --> 00:04:08.560]  因為我們一生,其實都有機會被人傷害的。
[00:04:08.560 --> 00:04:11.680]  因為我們的一生,都總會被人傷害。
[00:04:11.680 --> 00:04:14.040]  那些事是必然會再發生的。
[00:04:14.040 --> 00:04:16.320]  那些事是必然會再發生的。
[00:04:16.320 --> 00:04:20.320]  除非我們肯看,每一件事都不是傷害的。
[00:04:20.320 --> 00:04:23.320]  除非我們看,每一件事都不是傷害的。
[00:04:23.320 --> 00:04:26.400]  所以有一個懂得自招的人,就開心很多的。
[00:04:26.400 --> 00:04:29.680]  有一個會自招的人,會比較喜樂的。
[00:04:29.680 --> 00:04:33.160]  還有就是我們不要太計較別人說的話。
[00:04:33.160 --> 00:04:35.600]  我們不要太借口別人講的話。
[00:04:35.600 --> 00:04:38.400]  我講完就講了,這個道理。
[00:04:38.400 --> 00:04:40.680]  我講完一次,就再講一次這個道理。
[00:04:40.680 --> 00:04:44.200]  太計較別人講的話呢?
[00:04:44.200 --> 00:04:46.560]  太計較別人所講的話,
[00:04:46.560 --> 00:04:48.160]  你多數會不開心的。
[00:04:48.160 --> 00:04:50.080]  你通常都會不開心。
[00:04:50.080 --> 00:04:53.920]  別人攻擊我們或者傷害我們的說話,是一定有的。
[00:04:53.920 --> 00:04:57.160]  別人攻擊或者傷害我們的話,一定會有的。
[00:04:57.160 --> 00:04:58.320]  你不要想著沒有。
[00:04:58.320 --> 00:04:59.520]  你不要想沒有。
[00:04:59.520 --> 00:05:00.480]  你公司有。
[00:05:00.480 --> 00:05:01.320]  你公司有。
[00:05:01.320 --> 00:05:02.200]  你家人有。
[00:05:02.200 --> 00:05:03.040]  你家裡有。
[00:05:03.040 --> 00:05:04.720]  甚至教會都有。
[00:05:04.720 --> 00:05:08.160]  甚至教會裡也會有。
[00:05:08.160 --> 00:05:11.240]  不過我這樣看。
[00:05:11.240 --> 00:05:12.880]  不過我是這樣子看的。
[00:05:12.880 --> 00:05:17.360]  第一次別人講的說話,就是別人攻擊你、傷害你。
[00:05:17.360 --> 00:05:22.440]  第一次別人講傷害你、終結你的話,是傷害你。
[00:05:22.440 --> 00:05:23.960]  但是如果你再想。
[00:05:23.960 --> 00:05:25.720]  如果你再一次想。
[00:05:25.720 --> 00:05:28.720]  你再拿出來講或者拿出來想的時候呢?
[00:05:28.720 --> 00:05:30.680]  你再拿出來想的話。
[00:05:30.680 --> 00:05:32.160]  就是你自己傷害自己了。
[00:05:32.160 --> 00:05:33.880]  就是你自己來傷害自己了。
[00:05:33.880 --> 00:05:35.240]  跟那個人沒有關係了。
[00:05:35.240 --> 00:05:36.840]  跟那個人沒有關係了。
[00:05:36.840 --> 00:05:40.080]  那個人可能是兩年前講了一句說話,插你的。
[00:05:40.080 --> 00:05:43.280]  那個人可能是兩年前講的這番話,傷害了你。
[00:05:43.280 --> 00:05:45.640]  但是你現在兩年後還拿出來想。
[00:05:45.640 --> 00:05:47.800]  兩年之後你還在拿出來想。
[00:05:47.800 --> 00:05:49.720]  還拿出來講。
[00:05:49.720 --> 00:05:51.440]  還要拿出來去講的話。
[00:05:51.440 --> 00:05:53.480]  一講就很生氣。
[00:05:53.480 --> 00:05:55.320]  一講的話你就很生氣。
[00:05:55.320 --> 00:05:57.200]  那你找把刀自己插自己而已嘛。
[00:05:57.200 --> 00:05:59.800]  那就是你拿把刀來自己插自己了。
[00:05:59.800 --> 00:06:00.960]  跟那個人沒有關係的,是嗎?
[00:06:00.960 --> 00:06:02.360]  跟那個人沒有關係的。
[00:06:02.360 --> 00:06:04.240]  那真是這樣的?
[00:06:04.240 --> 00:06:05.120]  真的是這樣子。
[00:06:05.120 --> 00:06:06.640]  很多人都是自己傷害自己的。
[00:06:06.640 --> 00:06:08.440]  很多人都是自己來傷害自己的。
[00:06:08.440 --> 00:06:09.880]  自己搞到自己不開心而已。
[00:06:09.880 --> 00:06:11.880]  自己把自己弄得不開心。
[00:06:11.880 --> 00:06:14.480]  太容易跟人計較的人呢,
[00:06:14.480 --> 00:06:16.160]  又很容易不喜樂的。
[00:06:16.160 --> 00:06:19.560]  太容易跟人計較的人是不喜樂的。
[00:06:19.560 --> 00:06:21.120]  永遠不會喜樂的,我覺得。
[00:06:21.120 --> 00:06:22.600]  永遠不會喜樂。
[00:06:22.600 --> 00:06:27.120]  太重視、太看重損失的人也很難喜樂的。
[00:06:27.120 --> 00:06:30.280]  太重視損失的人也會不喜樂。
[00:06:30.280 --> 00:06:31.040]  明白嗎?
[00:06:31.040 --> 00:06:31.760]  明白嗎?
[00:06:31.760 --> 00:06:32.640]  跟人計較。
[00:06:32.640 --> 00:06:33.600]  跟人計較。
[00:06:33.600 --> 00:06:35.880]  我有個爛Gag嘛,你都聽過啦。
[00:06:35.880 --> 00:06:37.120]  我有個笑話。
[00:06:37.120 --> 00:06:38.280]  我們是信基督教。
[00:06:38.280 --> 00:06:39.560]  我們信基督教。
[00:06:39.560 --> 00:06:41.400]  不是信計較和比較的。
[00:06:41.400 --> 00:06:43.160]  不是信計較和比較。
[00:06:43.160 --> 00:06:45.360]  這個雖然爛Gag,但也很有意思的。
[00:06:45.360 --> 00:06:48.080]  這是一個笑話,可是很有意思的。
[00:06:48.080 --> 00:06:51.680]  太看重損失的人就很難喜樂的。
[00:06:51.680 --> 00:06:55.640]  太看重損失的人是很難喜樂的。
[00:06:55.640 --> 00:06:56.840]  我很記得一件事。
[00:06:56.840 --> 00:06:58.000]  我很記得一件事。
[00:06:58.000 --> 00:06:59.360]  就是去年。
[00:06:59.360 --> 00:07:00.200]  就是去年發生的。
[00:07:00.200 --> 00:07:02.440]  去年是年初二,所以我特別記得。
[00:07:02.440 --> 00:07:03.560]  去年年初二發生的。
[00:07:03.560 --> 00:07:06.440]  那我就在一間酒樓裡喝早茶。
[00:07:06.440 --> 00:07:08.480]  我在一間酒樓喝早茶。
[00:07:08.480 --> 00:07:12.320]  就見到一個男人來酒樓裡拿龍蝦。
[00:07:12.320 --> 00:07:15.720]  看見一個男士來到酒樓這邊拿龍蝦。
[00:07:15.720 --> 00:07:17.080]  就是他訂了龍蝦。
[00:07:17.080 --> 00:07:18.560]  他訂了龍蝦。
[00:07:18.560 --> 00:07:19.360]  那怎知呢?
[00:07:19.360 --> 00:07:21.160]  部長和他溝通的時候發生。
[00:07:21.160 --> 00:07:23.240]  哎呀,我們落錯了單。
[00:07:23.240 --> 00:07:25.320]  就是沒有留一隻龍蝦給你啦。
[00:07:25.320 --> 00:07:27.320]  那個部長跟他溝通的時候發覺,
[00:07:27.320 --> 00:07:30.760]  原來他們漏單了,沒有預備龍蝦給那個客人。
[00:07:30.760 --> 00:07:34.640]  簡單地說,那個男人大發脾氣了。
[00:07:34.640 --> 00:07:38.320]  那大家講來講去,那個男士就大發脾氣了。
[00:07:38.320 --> 00:07:40.360]  又罵部長,又罵酒樓。
[00:07:40.360 --> 00:07:43.280]  說了髒話,吵大架了。
[00:07:43.280 --> 00:07:44.760]  其實他罵人不是吵架,
[00:07:44.760 --> 00:07:46.640]  部長沒有跟他吵架,但是被罵了。
[00:07:46.640 --> 00:07:49.600]  他罵部長,罵酒樓,罵所有的人。
[00:07:49.600 --> 00:07:51.560]  因為其實他挺不開心的,
[00:07:51.560 --> 00:07:53.160]  因為沒有龍蝦拿走。
[00:07:53.160 --> 00:07:55.560]  那年初二本來開開心心,
[00:07:55.560 --> 00:07:58.880]  送回去吃開年飯,應該開心吧?
[00:07:58.880 --> 00:08:03.160]  本來年初二,大家開開心心地買菜回家吃飯,團年。
[00:08:03.160 --> 00:08:05.000]  我相信他不要龍蝦,
[00:08:05.000 --> 00:08:09.600]  可以換很多長腳蟹也好,瀨尿蝦也好,
[00:08:09.600 --> 00:08:11.480]  總可以換到很多東西的,是嗎?
[00:08:11.480 --> 00:08:14.120]  我相信雖然他沒有龍蝦可以拿走,
[00:08:14.120 --> 00:08:17.000]  其實他還是可以換其他的海產食物。
[00:08:17.000 --> 00:08:18.560]  一樣可以一家人開心的。
[00:08:18.560 --> 00:08:20.320]  一樣也可以一家人開心。
[00:08:20.320 --> 00:08:22.840]  但是他就是為了我扔了龍蝦,
[00:08:22.840 --> 00:08:25.440]  你沒有龍蝦給我,於是就搞到自己很不開心。
[00:08:25.440 --> 00:08:29.560]  就是他為了,因為他本身訂了龍蝦,酒樓給不了他,
[00:08:29.560 --> 00:08:31.480]  於是為這件事就很不開心了。
[00:08:31.480 --> 00:08:33.720]  就是去年同樣過年的時候,
[00:08:33.720 --> 00:08:35.640]  就是去年同樣過年的時候,
[00:08:35.640 --> 00:08:37.200]  就是那個禮拜而已。
[00:08:37.200 --> 00:08:38.560]  也是在那個禮拜發生的。
[00:08:38.560 --> 00:08:40.720]  就星期日了,我不記得年初幾了。
[00:08:40.720 --> 00:08:41.800]  禮拜天的日子。
[00:08:41.800 --> 00:08:44.040]  我就去青衣一間教會講道。
[00:08:44.040 --> 00:08:46.000]  我去青衣一間教會講道。
[00:08:46.000 --> 00:08:48.200]  那我去之前,講道之前,
[00:08:48.200 --> 00:08:52.280]  我就去了一間茶餐廳或者酒樓的地方吃早餐。
[00:08:52.280 --> 00:08:55.240]  去講道之前,我就去了一間餐廳,
[00:08:55.240 --> 00:08:56.080]  吃早餐。
[00:08:56.080 --> 00:08:59.600]  我一走進去,就看到很多人都在吃一個飯。
[00:08:59.600 --> 00:09:03.560]  我一進去,就看到很多的桌子都是吃同一樣的飯。
[00:09:03.560 --> 00:09:05.120]  看起來那個飯都很漂亮了。
[00:09:05.120 --> 00:09:06.840]  看起來是很好吃。
[00:09:06.840 --> 00:09:08.960]  都可能是剛才講五花嵐那些飯了。
[00:09:08.960 --> 00:09:11.200]  就是剛才我說五花嵐的那種飯。
[00:09:11.200 --> 00:09:13.720]  那我一坐下來,我就叫人家那個飯,
[00:09:13.720 --> 00:09:14.640]  我都叫那個飯了。
[00:09:14.640 --> 00:09:17.800]  那我一坐下來,我就說我想吃別人吃的那種飯。
[00:09:17.800 --> 00:09:18.920]  很快。
[00:09:18.920 --> 00:09:20.040]  很快的。
[00:09:20.040 --> 00:09:22.560]  還有,我對著一個年輕人來的。
[00:09:22.560 --> 00:09:24.520]  我對面是坐了一個年輕人。
[00:09:24.520 --> 00:09:26.000]  那個年輕人都有吃那個飯。
[00:09:26.000 --> 00:09:27.920]  那個年輕人也是點了那道菜。
[00:09:27.920 --> 00:09:29.800]  那個年輕人很開胃,吃很多東西。
[00:09:29.800 --> 00:09:32.680]  那個年輕人很開胃,他點了很多食物。
[00:09:32.680 --> 00:09:35.400]  我坐下沒多久,那個飯就來了。
[00:09:35.400 --> 00:09:37.520]  我坐下不多久,那個飯就過來了。
[00:09:37.520 --> 00:09:39.520]  不過我的好東西就這麼快了。
[00:09:39.520 --> 00:09:41.040]  為什麼這麼快呢?
[00:09:41.040 --> 00:09:42.320]  那我就開始吃了。
[00:09:42.320 --> 00:09:44.200]  為什麼就開始吃了?
[00:09:44.200 --> 00:09:46.000]  吃著吃著,到我快吃完了。
[00:09:46.000 --> 00:09:47.280]  就快吃完了。
[00:09:47.280 --> 00:09:49.720]  那個年輕人就問那個酒樓了。
[00:09:49.720 --> 00:09:51.600]  那個年輕人就問酒樓了。
[00:09:51.600 --> 00:09:54.120]  我叫了那個飯,你怎麼這麼久還沒到呢?
[00:09:54.120 --> 00:09:56.680]  我叫了那個飯,你怎麼這麼久還沒到呢?
[00:09:56.680 --> 00:09:59.640]  那個酒樓不知道怎麼解釋。
[00:09:59.640 --> 00:10:01.440]  大家都好像不太明白。
[00:10:01.440 --> 00:10:03.560]  那個酒樓的人就很難解釋了。
[00:10:03.560 --> 00:10:04.400]  不知道怎麼解釋。
[00:10:04.400 --> 00:10:05.600]  我突然之間明白了。
[00:10:05.600 --> 00:10:07.000]  我突然之間明白了。
[00:10:07.000 --> 00:10:08.720]  剛才來的那個飯應該是他的。
[00:10:08.720 --> 00:10:11.520]  剛才來的那個飯,應該是那個年輕人的。
[00:10:11.520 --> 00:10:14.000]  不過我想連我,或者送東西來的人,
[00:10:14.000 --> 00:10:16.120]  都猜不到他已經吃完那個飯了。
[00:10:16.120 --> 00:10:18.160]  還吃了好幾碗,不會再叫那個飯。
[00:10:18.160 --> 00:10:19.920]  應該都是打包的。
[00:10:19.920 --> 00:10:22.360]  不是,可能是連我,還有酒樓的人,
[00:10:22.360 --> 00:10:23.880]  以為那個飯是我的。
[00:10:23.880 --> 00:10:25.800]  因為那個年輕人已經吃了很多了。
[00:10:25.800 --> 00:10:27.680]  大家可能覺得那個飯不是他的了。
[00:10:27.680 --> 00:10:29.200]  但是原來是他再吃那個飯。
[00:10:29.200 --> 00:10:31.360]  原來是他還繼續在吃的。
[00:10:31.360 --> 00:10:32.320]  很值得。
[00:10:32.320 --> 00:10:34.080]  很能吃。
[00:10:34.080 --> 00:10:35.760]  如果給普通人,
[00:10:35.760 --> 00:10:37.960]  你叫了一樣東西給人吃了,
[00:10:37.960 --> 00:10:39.480]  還說你對面呢,
[00:10:39.480 --> 00:10:40.560]  你可能會很生氣的。
[00:10:40.560 --> 00:10:42.640]  如果普通人呢,你叫了食物,
[00:10:42.640 --> 00:10:44.720]  然後對面的人把它吃了,
[00:10:44.720 --> 00:10:45.880]  你可能會很生氣。
[00:10:45.880 --> 00:10:47.360]  他可能還趕時間。
[00:10:47.360 --> 00:10:48.560]  他可能會趕時間。
[00:10:48.560 --> 00:10:50.000]  他可能還很餓。
[00:10:50.000 --> 00:10:51.640]  他可能還是很肚子餓。
[00:10:51.640 --> 00:10:53.360]  他生氣呢,就較為合理的。
[00:10:53.360 --> 00:10:55.360]  他生氣是比較合理的。
[00:10:55.360 --> 00:10:56.800]  但是那個年輕人很好。
[00:10:56.800 --> 00:10:58.200]  那個年輕人很好。
[00:10:58.200 --> 00:10:59.520]  他說不要緊,不要緊。
[00:10:59.520 --> 00:11:00.640]  他說不要緊,不要緊。
[00:11:00.640 --> 00:11:03.120]  我就不斷跟他說對不起,我吃了你的飯。
[00:11:03.120 --> 00:11:05.480]  我一直跟他道歉,他說不要緊。
[00:11:05.480 --> 00:11:07.720]  他就說,我等他再來過。
[00:11:07.720 --> 00:11:09.160]  我等他再送上來。
[00:11:09.160 --> 00:11:10.800]  哇,厲害,這個年輕人。
[00:11:10.800 --> 00:11:12.360]  這個年輕人很好。
[00:11:12.360 --> 00:11:14.200]  就是等他再拿過來。
[00:11:14.200 --> 00:11:15.200]  等他再拿過來。
[00:11:15.200 --> 00:11:16.240]  就是這麼簡單。
[00:11:16.240 --> 00:11:17.240]  就是這樣子簡單。
[00:11:17.240 --> 00:11:18.440]  就不用不開心。
[00:11:18.440 --> 00:11:19.440]  不用不開心。
[00:11:19.440 --> 00:11:20.560]  大家都很愉快。
[00:11:20.560 --> 00:11:21.840]  大家都很愉快。
[00:11:21.840 --> 00:11:26.520]  讓步,其實就是我們今天想得到快樂的其中一個很大的秘訣。
[00:11:26.520 --> 00:11:30.480]  讓步,就是我們今天得到快樂的一個很大的秘訣。
[00:11:30.480 --> 00:11:32.520]  今天香港人什麼都要跟別人爭。
[00:11:32.520 --> 00:11:35.720]  今天的香港人很多時候都與別人爭。
[00:11:35.720 --> 00:11:38.440]  不吃虧。
[00:11:38.440 --> 00:11:40.040]  不肯讓步。
[00:11:40.040 --> 00:11:41.400]  不肯讓步。
[00:11:41.400 --> 00:11:44.280]  所以很多時候地鐵啊,巴士啊,
[00:11:44.280 --> 00:11:45.680]  經常的衝突都是這樣而已嘛。
[00:11:45.680 --> 00:11:48.160]  所以很多時候地鐵啊,巴士啊,很多的衝突都是這樣而已。
[00:11:48.160 --> 00:11:50.240]  完全沒有什麼大事的。
[00:11:50.240 --> 00:11:51.960]  其實並沒有什麼大事。
[00:11:51.960 --> 00:11:53.560]  可以打架,打死人的了。
[00:11:53.560 --> 00:11:55.600]  可以打架,把人打死了。
[00:11:55.600 --> 00:11:57.560]  所以聖經裡面我很佩服一個人物。
[00:11:57.560 --> 00:11:59.520]  所以聖經裡面我很佩服一個人。
[00:11:59.520 --> 00:12:00.280]  以撒。
[00:12:00.280 --> 00:12:01.120]  以撒。
[00:12:01.120 --> 00:12:02.920]  以撒,在他的年代呢,
[00:12:02.920 --> 00:12:04.480]  你知水是很重要的。
[00:12:04.480 --> 00:12:06.720]  在以撒的年代,水是很重要的。
[00:12:06.720 --> 00:12:10.320]  有一段時間,以撒就要去找水源挖井嘛。
[00:12:10.320 --> 00:12:13.000]  有一段時間,以撒要找水源來挖井。
[00:12:13.000 --> 00:12:14.880]  你記得他很辛苦,
[00:12:14.880 --> 00:12:16.800]  家族的人挖到個井。
[00:12:16.800 --> 00:12:20.160]  他很辛苦,他的家族的人一直來挖井。
[00:12:20.160 --> 00:12:23.040]  誰知道別的人來,又搶他的井。
[00:12:23.040 --> 00:12:25.720]  別的人來去搶了他們的井。
[00:12:25.720 --> 00:12:28.120]  以撒不同人爭,就給了他井。
[00:12:28.120 --> 00:12:31.240]  以撒並沒有跟人爭,把那井送給他們。
[00:12:31.240 --> 00:12:32.280]  很難的。
[00:12:32.280 --> 00:12:33.840]  這是很困難的事。
[00:12:33.840 --> 00:12:35.200]  生命之源來的。
[00:12:35.200 --> 00:12:36.520]  生命之源。
[00:12:36.520 --> 00:12:40.040]  然後你用很大的代價去挖了出來的。
[00:12:40.040 --> 00:12:42.720]  你花了很大的代價來挖井。
[00:12:42.720 --> 00:12:44.160]  都可以不同人爭。
[00:12:44.160 --> 00:12:46.800]  他也不跟別人來爭。
[00:12:46.800 --> 00:12:47.600]  給你吧。
[00:12:47.600 --> 00:12:48.560]  給你吧。
[00:12:48.560 --> 00:12:52.400]  井姐妹,這是我們在香港生活很需要學的一件事。
[00:12:52.400 --> 00:12:56.520]  井兄姐妹,這是我們甚至在香港需要學習的一樣功課。
[00:12:56.520 --> 00:12:58.280]  以撒再去別的地方挖。
[00:12:58.280 --> 00:12:59.720]  以撒再去別的地方挖。
[00:12:59.720 --> 00:13:00.880]  又挖了個井。
[00:13:00.880 --> 00:13:02.080]  又挖了一個井。
[00:13:02.080 --> 00:13:03.840]  又被人搶了去。
[00:13:03.840 --> 00:13:05.040]  又讓人搶了去。
[00:13:05.040 --> 00:13:06.080]  他又讓給人。
[00:13:06.080 --> 00:13:07.400]  他又讓給人。
[00:13:07.400 --> 00:13:09.720]  在我們看來,這些是不是內弱啊?
[00:13:09.720 --> 00:13:11.520]  在我們看來,這是內弱嗎?
[00:13:11.520 --> 00:13:13.040]  可能香港人會看是。
[00:13:13.040 --> 00:13:14.640]  可能香港人覺得是。
[00:13:14.640 --> 00:13:16.960]  但是在聖經裡面,是很高舉。
[00:13:16.960 --> 00:13:19.840]  這種謙讓,禮讓的一個美德。
[00:13:19.840 --> 00:13:24.120]  在聖經裡,我們確實高舉、禮讓、謙讓這種美德。
[00:13:24.120 --> 00:13:26.040]  神要我們喜樂。
[00:13:26.040 --> 00:13:28.160]  上帝讓我們喜樂。
[00:13:28.160 --> 00:13:29.720]  這個是神的旨意。
[00:13:29.720 --> 00:13:31.080]  這是神的旨意。
[00:13:31.080 --> 00:13:32.480]  這個是神的命令。
[00:13:32.480 --> 00:13:34.160]  這是神的命令。
[00:13:34.160 --> 00:13:36.840]  基督徒的生命,一定是一個喜樂的生命。
[00:13:36.840 --> 00:13:39.280]  基督徒的生命,是一個喜樂的生命。
[00:13:39.280 --> 00:13:41.960]  但是當你不遵行神的旨意的時候呢,
[00:13:41.960 --> 00:13:43.640]  你有些東西很難喜樂。
[00:13:43.640 --> 00:13:45.840]  當你不遵行神的旨意的時候,
[00:13:45.840 --> 00:13:48.760]  你就有的事情,很多時候你就沒有喜樂了。
[00:13:48.760 --> 00:13:52.000]  而神的旨意,是要我們學習怎麼去謙讓。
[00:13:52.000 --> 00:13:54.960]  神的旨意,讓我們學習怎麼樣去謙讓。
[00:13:54.960 --> 00:13:56.240]  不要跟別人爭競。
[00:13:56.240 --> 00:13:57.880]  不要與別人爭競。
