
[00:00:00.000 --> 00:00:03.000]  「重生」這個道理在聖經裡面明確地記載
[00:06:28.000 --> 00:06:30.000]  裡面說得很清楚
[00:06:30.000 --> 00:06:31.000]  從兩樣東西
[00:06:31.000 --> 00:06:32.000]  從水和聖靈生
[00:06:32.000 --> 00:06:33.000]  其實都是一樣東西
[00:06:33.000 --> 00:06:35.000]  一會兒我會慢慢說
[00:06:35.000 --> 00:06:37.000]  結果是什麼
[00:06:37.000 --> 00:06:39.000]  從靈生的就是靈
[00:06:39.000 --> 00:06:41.000]  屬靈的生命
[00:06:41.000 --> 00:06:43.000]  我現在常常說靈命靈命
[00:06:43.000 --> 00:06:44.000]  即是屬靈的生命
[00:06:44.000 --> 00:06:45.000]  你的靈命好不好
[00:06:45.000 --> 00:06:46.000]  你的靈命有沒有長進
[00:06:46.000 --> 00:06:47.000]  你的靈命成不成熟
[00:06:47.000 --> 00:06:49.000]  這些全部都是說屬靈的生命
[00:06:49.000 --> 00:06:51.000]  不是說肉體的生命
[00:06:51.000 --> 00:06:53.000]  一個人可以高位肥瘦
[00:06:53.000 --> 00:06:54.000]  這個無所謂
[00:06:54.000 --> 00:06:55.000]  所有基督徒和信徒
[00:06:55.000 --> 00:06:57.000]  是有不同的高位肥瘦
[00:06:57.000 --> 00:06:58.000]  但這個不是重點
[00:06:58.000 --> 00:07:00.000]  重點是在靈裡面
[00:07:00.000 --> 00:07:02.000]  我們是否按照神的心意
[00:07:02.000 --> 00:07:04.000]  來開始屬靈的生命
[00:07:04.000 --> 00:07:06.000]  重新有屬靈的生命
[00:07:06.000 --> 00:07:09.000]  在神的大靈聖靈的栽培底下
[00:07:09.000 --> 00:07:10.000]  這個屬靈的生命
[00:07:10.000 --> 00:07:12.000]  又慢慢地成長成熟
[00:07:12.000 --> 00:07:13.000]  並且去到一個地步
[00:07:13.000 --> 00:07:16.000]  是能夠不單止自己站立得穩
[00:07:16.000 --> 00:07:18.000]  並且能夠幫助其他人
[00:07:18.000 --> 00:07:19.000]  能夠建立神的國
[00:07:19.000 --> 00:07:20.000]  神的家
[00:07:20.000 --> 00:07:21.000]  對別人都能夠有好處
[00:07:21.000 --> 00:07:23.000]  達到榮神益人滿結果子人生
[00:07:23.000 --> 00:07:24.000]  這個就是目標
[00:07:24.000 --> 00:07:26.000]  這個就是滿份的整個計劃
[00:07:26.000 --> 00:07:27.000]  說給大家聽的
[00:07:27.000 --> 00:07:28.000]  所以有不同的滿份計劃
[00:07:28.000 --> 00:07:30.000]  但其實萬變不離其宗
[00:07:30.000 --> 00:07:32.000]  不過無論如何
[00:07:32.000 --> 00:07:35.000]  首先要有了屬靈的生命
[00:07:35.000 --> 00:07:36.000]  即是重生了
[00:07:36.000 --> 00:07:37.000]  born again
[00:07:37.000 --> 00:07:38.000]  一會兒我會說
[00:07:38.000 --> 00:07:40.000]  要有重生的生命才可以開始
[00:07:40.000 --> 00:07:41.000]  否則的話
[00:07:41.000 --> 00:07:43.000]  你都沒有人參加馬拉松比賽
[00:07:43.000 --> 00:07:44.000]  你怎麼跑呢
[00:07:44.000 --> 00:07:46.000]  是原地踏步
[00:07:46.000 --> 00:07:48.000]  重生不是肉身的
[00:07:48.000 --> 00:07:50.000]  從肉身生
[00:07:50.000 --> 00:07:53.000]  是從水和聖靈生
[00:07:53.000 --> 00:07:54.000]  從聖靈生我們都明白
[00:07:54.000 --> 00:07:55.000]  從神而生
[00:07:55.000 --> 00:07:56.000]  不是從血氣的
[00:07:56.000 --> 00:07:57.000]  不是從肉體的
[00:07:57.000 --> 00:07:59.000]  不是從我們的physical
[00:07:59.000 --> 00:08:00.000]  即是肉身的父母
[00:08:00.000 --> 00:08:02.000]  是從靈那裡生出來的
[00:08:02.000 --> 00:08:03.000]  順著那一刻
[00:08:03.000 --> 00:08:05.000]  但是水的意思
[00:08:05.000 --> 00:08:06.000]  當然不是指物質的水
[00:08:06.000 --> 00:08:08.000]  特別是指神的道
[00:08:08.000 --> 00:08:09.000]  神的道就是水
[00:08:09.000 --> 00:08:10.000]  行不行 弟兄姊妹
[00:08:10.000 --> 00:08:12.000]  所以當我們口渴的時候
[00:08:12.000 --> 00:08:13.000]  我們需要喝水
[00:08:13.000 --> 00:08:14.000]  我們需要神的話語
[00:08:14.000 --> 00:08:17.000]  來澆灌我們肝渴的靈性
[00:08:17.000 --> 00:08:19.000]  所以其實讀聖經
[00:08:19.000 --> 00:08:22.000]  或者讀屬靈書籍是很重要的
[00:08:22.000 --> 00:08:24.000]  沒錯
[00:08:24.000 --> 00:08:25.000]  屬靈的經歷是很重要的
[00:08:25.000 --> 00:08:27.000]  但如果你沒有了神的話語的話
[00:08:27.000 --> 00:08:29.000]  其實我們沒有了譜
[00:08:29.000 --> 00:08:30.000]  沒有了框
[00:08:30.000 --> 00:08:31.000]  沒有了範圍
[00:08:31.000 --> 00:08:33.000]  沒有了準繩
[00:08:33.000 --> 00:08:34.000]  我們就自說自話
[00:08:34.000 --> 00:08:35.000]  公說公有理
[00:08:35.000 --> 00:08:36.000]  婆說婆有理
[00:08:36.000 --> 00:08:37.000]  或者我們不能夠斷定
[00:08:37.000 --> 00:08:39.000]  究竟某個人說的話
[00:08:39.000 --> 00:08:41.000]  是否合乎真理
[00:08:41.000 --> 00:08:42.000]  是不是
[00:08:42.000 --> 00:08:43.000]  如果我是一個口才很好的人
[00:08:43.000 --> 00:08:45.000]  我很有信心
[00:08:45.000 --> 00:08:48.000]  好像要說服你們
[00:08:48.000 --> 00:08:50.000]  或者聽得如書如序
[00:08:50.000 --> 00:08:53.000]  但是你不要只聽那個人表達的能力
[00:08:53.000 --> 00:08:55.000]  而是聽他說話的內容
[00:08:55.000 --> 00:08:56.000]  講道的內容
[00:08:56.000 --> 00:08:57.000]  這個更加重要
[00:08:57.000 --> 00:08:59.000]  所以水就是指神的道
[00:08:59.000 --> 00:09:00.000]  弟兄姊妹
[00:09:00.000 --> 00:09:01.000]  你們看這些經文
[00:09:01.000 --> 00:09:02.000]  我們一起讀
[00:09:02.000 --> 00:09:03.000]  《雅各書》一章十七到十八字
[00:09:03.000 --> 00:09:04.000]  一起讀
[00:09:04.000 --> 00:09:06.000]  各樣美善的恩賜
[00:09:06.000 --> 00:09:08.000]  和各樣傳遍的賞賜
[00:09:08.000 --> 00:09:10.000]  都是從上頭來的
[00:09:10.000 --> 00:09:12.000]  從縱光之父那裡降下來的
[00:09:12.000 --> 00:09:14.000]  在他並沒有改變
[00:09:14.000 --> 00:09:16.000]  也沒有轉動的影移
[00:09:16.000 --> 00:09:18.000]  他按自己的旨意
[00:09:18.000 --> 00:09:21.000]  用真道生了我們
[00:09:21.000 --> 00:09:23.000]  叫我們在他所做的萬物中
[00:09:23.000 --> 00:09:25.000]  好像初熟的果子
[00:09:25.000 --> 00:09:26.000]  弟兄姊妹
[00:09:26.000 --> 00:09:27.000]  你們看得清不清楚
[00:09:27.000 --> 00:09:28.000]  看得清不清楚
[00:09:28.000 --> 00:09:29.000]  紅色那裡說什麼
[00:09:29.000 --> 00:09:31.000]  神怎樣用什麼生了我們
[00:09:31.000 --> 00:09:32.000]  真道
[00:09:32.000 --> 00:09:33.000]  用真理
[00:09:33.000 --> 00:09:35.000]  我們一般來說叫聖經真理
[00:09:35.000 --> 00:09:36.000]  聖經真理
[00:09:36.000 --> 00:09:37.000]  神的話語
[00:09:37.000 --> 00:09:38.000]  或者我們叫
[00:09:38.000 --> 00:09:40.000]  我們經常唸一句的經文
[00:09:40.000 --> 00:09:42.000]  就是這個詩篇
[00:09:42.000 --> 00:09:43.000]  你的話是什麼
[00:09:43.000 --> 00:09:44.000]  是我腳前的燈
[00:09:44.000 --> 00:09:46.000]  是我路上的光
[00:09:46.000 --> 00:09:47.000]  其實是什麼意思
[00:09:47.000 --> 00:09:49.000]  你知不知道
[00:09:49.000 --> 00:09:50.000]  腳前的燈
[00:09:50.000 --> 00:09:51.000]  路上的光
[00:09:51.000 --> 00:09:52.000]  要想回當時
[00:09:52.000 --> 00:09:53.000]  幾千年前
[00:09:53.000 --> 00:09:55.000]  那種的社會環境
[00:09:55.000 --> 00:09:57.000]  不是現在香港光燦燦
[00:09:57.000 --> 00:09:59.000]  去到半夜都沒人關燈
[00:09:59.000 --> 00:10:00.000]  是很黑
[00:10:00.000 --> 00:10:02.000]  六七點太陽下山就黑了
[00:10:02.000 --> 00:10:03.000]  所以那些人
[00:10:03.000 --> 00:10:05.000]  以前的人早睡早起
[00:10:05.000 --> 00:10:06.000]  所以你腳前的燈
[00:10:06.000 --> 00:10:07.000]  和路上的光
[00:10:07.000 --> 00:10:08.000]  其實很重要
[00:10:08.000 --> 00:10:09.000]  因為如果沒有了腳前的燈
[00:10:09.000 --> 00:10:10.000]  路上的光
[00:10:10.000 --> 00:10:11.000]  如果七一一片當中
[00:10:11.000 --> 00:10:13.000]  抹黑而行的話
[00:10:13.000 --> 00:10:14.000]  很容易怎樣
[00:10:14.000 --> 00:10:15.000]  掉下坑裡
[00:10:15.000 --> 00:10:16.000]  掉下陷阱裡
[00:10:16.000 --> 00:10:17.000]  掉下歪理裡
[00:10:17.000 --> 00:10:18.000]  異端當中
[00:10:18.000 --> 00:10:20.000]  或者一些似是而非的道理當中
[00:10:20.000 --> 00:10:22.000]  所以真理
[00:10:22.000 --> 00:10:23.000]  為什麼學聖經
[00:10:23.000 --> 00:10:24.000]  學神的話語這麼重要
[00:10:24.000 --> 00:10:25.000]  就是因為它是我們的亮光
[00:10:25.000 --> 00:10:26.000]  沒有了亮光的話
[00:10:26.000 --> 00:10:27.000]  你和我註定
[00:10:27.000 --> 00:10:28.000]  就是活在黑暗
[00:10:28.000 --> 00:10:29.000]  或者活在什麼
[00:10:29.000 --> 00:10:30.000]  似是而非
[00:10:30.000 --> 00:10:32.000]  患得患失當中
[00:10:32.000 --> 00:10:34.000]  在這節目
[00:10:34.000 --> 00:10:35.000]  我們其實要做一個
[00:10:35.000 --> 00:10:36.000]  成熟的基督徒
[00:10:36.000 --> 00:10:37.000]  其中一個的指標
[00:10:37.000 --> 00:10:38.000]  就是我們要對於真理
[00:10:38.000 --> 00:10:39.000]  有一個全面
[00:10:39.000 --> 00:10:40.000]  和一個充分的掌握
[00:10:40.000 --> 00:10:42.000]  不會被別人說兩句
[00:10:42.000 --> 00:10:43.000]  就動搖你的信心
[00:10:43.000 --> 00:10:44.000]  或者別人說的話
[00:10:44.000 --> 00:10:45.000]  我都判斷不到
[00:10:45.000 --> 00:10:46.000]  究竟是真與假
[00:10:46.000 --> 00:10:49.000]  再看我們很熟悉的一節經文
[00:10:49.000 --> 00:10:50.000]  我們又讀了
[00:10:50.000 --> 00:10:51.000]  凡是信主的人
[00:10:51.000 --> 00:10:52.000]  送本新聖經給他
[00:10:52.000 --> 00:10:54.000]  他都應該有一節經文
[00:10:54.000 --> 00:10:55.000]  一起讀
[00:10:55.000 --> 00:10:56.000]  五章十七節來
[00:10:56.000 --> 00:10:58.000]  若有人在基督裡
[00:10:58.000 --> 00:11:00.000]  他就是新造的人
[00:11:00.000 --> 00:11:01.000]  舊事已過
[00:11:01.000 --> 00:11:02.000]  都變成新的了
[00:11:02.000 --> 00:11:03.000]  其實你想一下
[00:11:03.000 --> 00:11:05.000]  為什麼你會成為新造的人
[00:11:05.000 --> 00:11:06.000]  我們就這樣看中文字
[00:11:06.000 --> 00:11:08.000]  我們不用看原文字
[00:11:08.000 --> 00:11:09.000]  新造是什麼意思
[00:11:09.000 --> 00:11:10.000]  兩個字而已
[00:11:10.000 --> 00:11:11.000]  兩個字都很簡單
[00:11:11.000 --> 00:11:12.000]  一個是新
[00:11:12.000 --> 00:11:13.000]  相對什麼
[00:11:13.000 --> 00:11:14.000]  舊
[00:11:14.000 --> 00:11:15.000]  就是從今以後就是新人
[00:11:15.000 --> 00:11:17.000]  不只是結婚
[00:11:17.000 --> 00:11:19.000]  造呢
[00:11:19.000 --> 00:11:21.000]  新造呢
[00:11:21.000 --> 00:11:23.000]  中文字而已
[00:11:23.000 --> 00:11:24.000]  很容易理解
[00:11:24.000 --> 00:11:26.000]  造是什麼
[00:11:26.000 --> 00:11:27.000]  不是製造
[00:11:27.000 --> 00:11:28.000]  應該是創造
[00:11:28.000 --> 00:11:30.000]  很正確的理解
[00:11:30.000 --> 00:11:31.000]  就是說
[00:11:31.000 --> 00:11:33.000]  在神的命定裡面
[00:11:33.000 --> 00:11:34.000]  我們聽到福音
[00:11:34.000 --> 00:11:36.000]  又相信又認罪悔改的話
[00:11:36.000 --> 00:11:37.000]  我們就在神
[00:11:37.000 --> 00:11:38.000]  在靈裡面
[00:11:38.000 --> 00:11:40.000]  我們重新被創造
[00:11:40.000 --> 00:11:41.000]  所以英文有一句
[00:11:41.000 --> 00:11:42.000]  其實這一節經文
[00:11:42.000 --> 00:11:43.000]  它是這樣說的
[00:11:43.000 --> 00:11:45.000]  If anybody is in Christ
[00:11:45.000 --> 00:11:47.000]  He is a new
[00:11:47.000 --> 00:11:48.000]  不是man
[00:11:48.000 --> 00:11:49.000]  如果你中文
[00:11:49.000 --> 00:11:50.000]  你如果這樣翻譯
[00:11:50.000 --> 00:11:52.000]  新造的人不是new man
[00:11:52.000 --> 00:11:53.000]  不是
[00:11:53.000 --> 00:11:56.000]  He is a new creation
[00:11:56.000 --> 00:11:57.000]  是新的創造
[00:11:57.000 --> 00:11:59.000]  是神新的創造
[00:11:59.000 --> 00:12:00.000]  如果你想回舊的創造
[00:12:00.000 --> 00:12:01.000]  就是什麼
[00:12:01.000 --> 00:12:02.000]  亞當夏娃被造的時候
[00:12:02.000 --> 00:12:04.000]  但是亞當夏娃怎麼樣
[00:12:04.000 --> 00:12:05.000]  失敗了
[00:12:05.000 --> 00:12:07.000]  她在試探當中跌倒
[00:12:07.000 --> 00:12:09.000]  不聽神的話語
[00:12:09.000 --> 00:12:10.000]  信了魔鬼撒旦
[00:12:10.000 --> 00:12:14.000]  和自己心裡面那種驕傲的誘惑
[00:12:14.000 --> 00:12:16.000]  以至違反了神的命令
[00:12:16.000 --> 00:12:18.000]  所以神就在
[00:12:18.000 --> 00:12:20.000]  在祂自己的計劃當中
[00:12:20.000 --> 00:12:22.000]  要創造一個新的人出來
[00:12:22.000 --> 00:12:23.000]  知道嗎
[00:12:23.000 --> 00:12:24.000]  所以我們是新的人
[00:12:24.000 --> 00:12:25.000]  就是這個意思
[00:12:25.000 --> 00:12:26.000]  不是說你結婚
[00:12:26.000 --> 00:12:28.000]  是新郎新娘那個意思
[00:12:28.000 --> 00:12:31.000]  而是我們是被神所新創造的
[00:12:31.000 --> 00:12:32.000]  如果新創造的話
[00:12:32.000 --> 00:12:33.000]  就有什麼呢
[00:12:33.000 --> 00:12:34.000]  請問你
[00:12:34.000 --> 00:12:35.000]  有一套新的價值觀
[00:12:35.000 --> 00:12:37.000]  一會兒我就會慢慢再說
[00:12:37.000 --> 00:12:38.000]  好了
[00:12:38.000 --> 00:12:39.000]  我們看看彼得錢
[00:12:39.000 --> 00:12:41.000]  為什麼要引用這麼多不同的經文
[00:12:41.000 --> 00:12:42.000]  我想跟大家說
[00:12:42.000 --> 00:12:43.000]  給大家聽一個道理
[00:12:43.000 --> 00:12:44.000]  就是說
[00:12:44.000 --> 00:12:46.000]  如果聖經說的東西
[00:12:46.000 --> 00:12:47.000]  是一致性的
[00:12:47.000 --> 00:12:48.000]  一貫性的
[00:12:48.000 --> 00:12:49.000]  就是舊的新的一樣的話
[00:12:49.000 --> 00:12:50.000]  其實我們可以
[00:12:50.000 --> 00:12:51.000]  應該是從不同的經文當中
[00:12:51.000 --> 00:12:52.000]  都找到我們今天主題
[00:12:52.000 --> 00:12:54.000]  經文《約翰福音》上所說的重點
[00:12:54.000 --> 00:12:56.000]  就是如果不重生就不行
[00:12:56.000 --> 00:12:57.000]  是不是這個意思
[00:12:57.000 --> 00:12:58.000]  所以剛才我們就看過
[00:12:58.000 --> 00:12:59.000]  不同的經文
[00:12:59.000 --> 00:13:01.000]  現在就看彼得錢書一章23到25節
[00:13:01.000 --> 00:13:02.000]  我們又來看看
[00:13:02.000 --> 00:13:03.000]  一起讀吧
[00:13:03.000 --> 00:13:04.000]  預備起
[00:13:04.000 --> 00:13:06.000]  你們蒙了重生
[00:13:06.000 --> 00:13:10.000]  乃是由於不能壞的種子
[00:13:10.000 --> 00:13:12.000]  是藉著神活潑上泉的道
[00:13:12.000 --> 00:13:14.000]  因為凡有血氣的
[00:13:14.000 --> 00:13:15.000]  盡都如草
[00:13:15.000 --> 00:13:16.000]  他的美榮都像
[00:13:16.000 --> 00:13:17.000]  草上的花
[00:13:17.000 --> 00:13:18.000]  草必枯乾
[00:13:18.000 --> 00:13:19.000]  花必凋謝
[00:13:19.000 --> 00:13:21.000]  唯有主的道是永存的
[00:13:21.000 --> 00:13:23.000]  所傳給你們的福音
[00:13:23.000 --> 00:13:24.000]  就是這道
[00:13:24.000 --> 00:13:26.000]  我們中文有句俗語說什麼
