
[00:00:00.000 --> 00:00:05.000]  你記不記得你是什麼時候信主的呢?
[00:06:24.000 --> 00:06:26.000]  信主以前
[00:06:26.000 --> 00:06:27.000]  得救見證是這樣的
[00:06:27.000 --> 00:06:28.000]  第一部分是信主以前
[00:06:28.000 --> 00:06:32.000]  保羅很清楚這個分段
[00:06:32.000 --> 00:06:35.000]  22章第一到第五節
[00:06:35.000 --> 00:06:38.000]  我們一起讀這段
[00:07:06.000 --> 00:07:08.000]  將你們眾人今日一樣
[00:07:08.000 --> 00:07:11.000]  我也曾逼迫奉者道的人
[00:07:11.000 --> 00:07:13.000]  直到死地
[00:07:13.000 --> 00:07:16.000]  無論男女都所拿下監
[00:07:16.000 --> 00:07:18.000]  這是大祭司和眾長老
[00:07:18.000 --> 00:07:21.000]  都可以給我作見證的
[00:07:21.000 --> 00:07:25.000]  我又領了他們達與弟兄的書信
[00:07:25.000 --> 00:07:27.000]  往大馬釋去
[00:07:27.000 --> 00:07:31.000]  要把在那裡奉者道的人所拿
[00:07:31.000 --> 00:07:33.000]  帶到耶路撒冷受刑
[00:07:33.000 --> 00:07:37.000]  這就是保羅信主以前的情況
[00:07:37.000 --> 00:07:41.000]  他是一個很傳統很熱心的猶太人
[00:07:41.000 --> 00:07:42.000]  他在大宋出生
[00:07:42.000 --> 00:07:44.000]  他在耶路撒冷成長
[00:07:44.000 --> 00:07:49.000]  他在加瑪列門下訓練成為一個法利塞人
[00:07:49.000 --> 00:07:52.000]  他甚至可能是工會的一份子
[00:07:52.000 --> 00:07:55.000]  他和其他猶太人一樣
[00:07:55.000 --> 00:07:59.000]  很熱心地去遵行律法
[00:07:59.000 --> 00:08:02.000]  或者至少很想去遵行律法
[00:08:02.000 --> 00:08:08.000]  他甚至比其他猶太人更熱心地去迫害教徒
[00:08:08.000 --> 00:08:15.000]  不單止在耶路撒冷捉拿信耶穌的人
[00:08:15.000 --> 00:08:18.000]  也帶著大祭司的信
[00:08:18.000 --> 00:08:22.000]  上去大馬釋去捉拿信耶穌的人
[00:08:22.000 --> 00:08:27.000]  所以當保羅告訴聽眾
[00:08:27.000 --> 00:08:31.000]  他信主耶穌以前是一個怎樣的人
[00:08:31.000 --> 00:08:36.000]  他所說的話是猶太人喜歡聽的
[00:08:36.000 --> 00:08:40.000]  他在信耶穌之前是一個怎樣的人
[00:08:40.000 --> 00:08:43.000]  是猶太人所仰慕的人
[00:08:43.000 --> 00:08:45.000]  猶太人是喜歡這些人的
[00:08:45.000 --> 00:08:47.000]  他是很熱心的
[00:08:47.000 --> 00:08:50.000]  他好像猶太人一樣這麼熱心
[00:08:50.000 --> 00:08:51.000]  保羅說完之後
[00:08:51.000 --> 00:08:55.000]  猶太人不會覺得保羅未信主之前很差
[00:08:55.000 --> 00:08:56.000]  不差的
[00:08:56.000 --> 00:08:59.000]  是很受尊重的
[00:08:59.000 --> 00:09:01.000]  是他們很羨慕的
[00:09:01.000 --> 00:09:03.000]  保羅也覺得自己不差
[00:09:03.000 --> 00:09:04.000]  他信耶穌之前
[00:09:04.000 --> 00:09:06.000]  他不是覺得自己很多問題
[00:09:06.000 --> 00:09:08.000]  很多事情搞不定
[00:09:08.000 --> 00:09:09.000]  很多事情不行
[00:09:09.000 --> 00:09:11.000]  所以他要找耶穌來幫忙
[00:09:11.000 --> 00:09:13.000]  他從來沒有這樣想過
[00:09:13.000 --> 00:09:15.000]  他覺得自己做得很對
[00:09:15.000 --> 00:09:20.000]  他覺得自己所遵行的那些律法都是對的
[00:09:20.000 --> 00:09:23.000]  他是很真心地
[00:09:23.000 --> 00:09:28.000]  很正確地去敬拜他們祖先留下來的神
[00:09:28.000 --> 00:09:30.000]  他不覺得有問題
[00:09:30.000 --> 00:09:33.000]  猶太人也不覺得有問題
[00:09:33.000 --> 00:09:36.000]  我們信主之前
[00:09:36.000 --> 00:09:38.000]  我們所過的生活
[00:09:38.000 --> 00:09:40.000]  是我們都以為很對的
[00:09:40.000 --> 00:09:42.000]  我們正常的話
[00:09:42.000 --> 00:09:43.000]  我們信耶穌之前
[00:09:43.000 --> 00:09:46.000]  我們就好像這個世界一樣
[00:09:46.000 --> 00:09:48.000]  這個世界的人覺得甚麼是好的
[00:09:48.000 --> 00:09:50.000]  我們就去追求那些東西
[00:09:50.000 --> 00:09:53.000]  我們不一定會覺得自己不對
[00:09:53.000 --> 00:09:56.000]  現在你覺得你信主之前不對
[00:09:56.000 --> 00:09:58.000]  是現在你的問題
[00:09:58.000 --> 00:10:00.000]  你以前不覺得的
[00:10:00.000 --> 00:10:03.000]  你對信耶穌的人說不覺得的
[00:10:03.000 --> 00:10:05.000]  如果我們今天說見證
[00:10:05.000 --> 00:10:07.000]  我信主耶穌之前很差很差很差
[00:10:07.000 --> 00:10:10.000]  那些不信耶穌的人聽不入耳
[00:10:10.000 --> 00:10:11.000]  你差而已
[00:10:11.000 --> 00:10:13.000]  你信耶穌不關我的事
[00:10:13.000 --> 00:10:14.000]  我做得多好
[00:10:14.000 --> 00:10:15.000]  我做得很好的
[00:10:15.000 --> 00:10:17.000]  但其實我們當時覺得好
[00:10:17.000 --> 00:10:18.000]  你現在覺得差
[00:10:18.000 --> 00:10:19.000]  但你當時覺得好
[00:10:19.000 --> 00:10:21.000]  我們好像其他人一樣
[00:10:21.000 --> 00:10:23.000]  我們努力行善
[00:10:23.000 --> 00:10:25.000]  我們要做一個好人
[00:10:25.000 --> 00:10:28.000]  我們要做一個頂天立地的君子
[00:10:28.000 --> 00:10:29.000]  中國傳統
[00:10:29.000 --> 00:10:32.000]  又或者我們好像香港人一樣
[00:10:32.000 --> 00:10:34.000]  我們很努力去賺錢
[00:10:34.000 --> 00:10:36.000]  我們很努力去獲取成就
[00:10:36.000 --> 00:10:39.000]  我們要在工作上節節上升
[00:10:39.000 --> 00:10:41.000]  我們都是這樣做人的
[00:10:41.000 --> 00:10:42.000]  我們覺得好
[00:10:42.000 --> 00:10:44.000]  我們可能很成功
[00:10:44.000 --> 00:10:45.000]  我們很成功的時候
[00:10:45.000 --> 00:10:47.000]  我們就覺得自己很好
[00:10:47.000 --> 00:10:49.000]  人家又很羨慕我們
[00:10:49.000 --> 00:10:54.000]  我們其實就不覺得自己有問題
[00:10:54.000 --> 00:10:56.000]  如果我們信耶穌之前
[00:10:56.000 --> 00:10:57.000]  覺得自己有問題
[00:10:57.000 --> 00:10:59.000]  就真的有一點點問題
[00:10:59.000 --> 00:11:00.000]  你要他的東西
[00:11:00.000 --> 00:11:01.000]  你其實得不到
[00:11:01.000 --> 00:11:02.000]  我們很大機會
[00:11:02.000 --> 00:11:04.000]  就是我們得不到的東西
[00:11:04.000 --> 00:11:07.000]  我們想耶穌幫我們得到
[00:11:07.000 --> 00:11:08.000]  我信主之前
[00:11:08.000 --> 00:11:10.000]  我做的事做不來
[00:11:10.000 --> 00:11:11.000]  我很想做就做不到
[00:11:11.000 --> 00:11:14.000]  現在耶穌幫我搞定它
[00:11:14.000 --> 00:11:16.000]  保羅不是這樣信耶穌的
[00:11:16.000 --> 00:11:17.000]  他不是覺得他信耶穌之前
[00:11:17.000 --> 00:11:18.000]  有些事做不來
[00:11:18.000 --> 00:11:20.000]  他很想遵守律法
[00:11:20.000 --> 00:11:22.000]  他很想跟足律法規矩去做
[00:11:22.000 --> 00:11:23.000]  而他覺得他做得到
[00:11:23.000 --> 00:11:25.000]  他沒有做不到
[00:11:25.000 --> 00:11:26.000]  他不是
[00:11:26.000 --> 00:11:27.000]  我很想遵守律法
[00:11:27.000 --> 00:11:29.000]  我又遵守不了律法
[00:11:29.000 --> 00:11:30.000]  不如我信耶穌
[00:11:30.000 --> 00:11:32.000]  耶穌幫我遵守律法
[00:11:32.000 --> 00:11:33.000]  不是這樣的
[00:11:33.000 --> 00:11:37.000]  他完全沒有這種感受
[00:11:37.000 --> 00:11:40.000]  這樣的理解
[00:11:40.000 --> 00:11:42.000]  他說他信耶穌之前
[00:11:42.000 --> 00:11:45.000]  他不是覺得有問題
[00:11:45.000 --> 00:11:46.000]  他覺得有問題
[00:11:46.000 --> 00:11:48.000]  是信了耶穌之後才覺得
[00:11:48.000 --> 00:11:50.000]  他信耶穌之前有問題
[00:11:50.000 --> 00:11:52.000]  他信耶穌之前不覺得
[00:11:52.000 --> 00:11:54.000]  保羅信了耶穌之後
[00:11:54.000 --> 00:11:55.000]  他就覺得之前有問題
[00:11:55.000 --> 00:11:57.000]  他這樣追求的這些東西
[00:11:57.000 --> 00:11:59.000]  是沒有用的
[00:11:59.000 --> 00:12:02.000]  在菲律賓書第三章
[00:12:02.000 --> 00:12:03.000]  保羅自己這樣說
[00:12:03.000 --> 00:12:04.000]  第七節
[00:12:04.000 --> 00:12:05.000]  保羅說
[00:12:05.000 --> 00:12:07.000]  只是我先前以為與我有益的
[00:12:07.000 --> 00:12:12.000]  我現在因基督都當作有損的
[00:12:12.000 --> 00:12:14.000]  他之前以為自己有益
[00:12:14.000 --> 00:12:16.000]  他真的追求這些東西
[00:12:16.000 --> 00:12:17.000]  他現在信了之後
[00:12:17.000 --> 00:12:21.000]  他才為著基督的緣故
[00:12:21.000 --> 00:12:24.000]  來當作有損
[00:12:24.000 --> 00:12:27.000]  我們其實在未信耶穌之前
[00:12:27.000 --> 00:12:29.000]  不會覺得自己很差
[00:12:29.000 --> 00:12:31.000]  我們不要常常以為
[00:12:31.000 --> 00:12:32.000]  我們說罪
[00:12:32.000 --> 00:12:33.000]  就是我們很差
[00:12:33.000 --> 00:12:34.000]  我們很多事情都不行
[00:12:34.000 --> 00:12:35.000]  我們很多事情都搞不定
[00:12:35.000 --> 00:12:38.000]  所以你不如找耶穌來幫你搞定
[00:12:38.000 --> 00:12:39.000]  不是這樣的
[00:12:39.000 --> 00:12:41.000]  聖經說罪不是說你很多事情都搞不定
[00:12:41.000 --> 00:12:43.000]  雖然你真的很多事情都搞不定
[00:12:43.000 --> 00:12:46.000]  但這不是罪的本質
[00:12:46.000 --> 00:12:47.000]  罪最重要是什麼?
[00:12:47.000 --> 00:12:50.000]  罪最重要是你不認識耶穌
[00:12:50.000 --> 00:12:51.000]  所以你不認識耶穌
[00:12:51.000 --> 00:12:52.000]  所以你覺得自己很差
[00:12:52.000 --> 00:12:54.000]  這是罪的狀態
[00:12:54.000 --> 00:12:56.000]  你不要以為罪人就是以為自己很差
[00:12:56.000 --> 00:12:57.000]  那些就是罪人
[00:12:57.000 --> 00:12:59.000]  通常罪人是以為自己很差
[00:12:59.000 --> 00:13:00.000]  以為自己沒有問題
[00:13:00.000 --> 00:13:02.000]  這樣才像罪人
[00:13:02.000 --> 00:13:04.000]  那些以為自己很差的
[00:13:04.000 --> 00:13:07.000]  其實已經會找方法去搞定
[00:13:07.000 --> 00:13:08.000]  聖經告訴我們
[00:13:08.000 --> 00:13:11.000]  最重要的罪是我們不認識耶穌
[00:13:11.000 --> 00:13:13.000]  不是我們做錯很多事情
[00:13:13.000 --> 00:13:16.000]  在約翰福音講得很清楚
[00:13:16.000 --> 00:13:18.000]  我們不接受耶穌
[00:13:18.000 --> 00:13:20.000]  這是最大的罪
[00:13:20.000 --> 00:13:23.000]  約翰福音三章十六節我們會背
[00:13:23.000 --> 00:13:26.000]  但我們沒有背十七、十八節
[00:13:26.000 --> 00:13:28.000]  你應該背十七、十八節
[00:13:28.000 --> 00:13:30.000]  那裡還要講一件事
[00:13:30.000 --> 00:13:32.000]  三章十六節講什麼?
[00:13:32.000 --> 00:13:33.000]  背一次來聽聽
[00:13:33.000 --> 00:13:34.000]  一、二、三
[00:13:34.000 --> 00:13:36.000]  神愛世人
[00:13:36.000 --> 00:13:39.000]  甚至將他的獨生子賜給他們
[00:13:39.000 --> 00:13:42.000]  叫一切信他的不至滅亡
[00:13:42.000 --> 00:13:44.000]  反得永生
[00:13:44.000 --> 00:13:46.000]  十七節告訴你說什麼?
[00:13:46.000 --> 00:13:48.000]  因為神猜他的而降世
[00:13:48.000 --> 00:13:50.000]  不是要定世人的罪
[00:13:50.000 --> 00:13:53.000]  乃是要叫世人因他得救
[00:13:53.000 --> 00:13:55.000]  信他的人不被定罪
[00:13:55.000 --> 00:13:57.000]  不信的人罪已經定了
[00:13:57.000 --> 00:14:00.000]  因為他不信神獨生子的名
[00:14:00.000 --> 00:14:04.000]  不信耶穌的名就是被定罪
[00:14:04.000 --> 00:14:08.000]  這也是我們最大的罪
[00:14:08.000 --> 00:14:10.000]  不信耶穌的名
[00:14:10.000 --> 00:14:12.000]  就是我們跟上帝沒有關係
[00:14:12.000 --> 00:14:14.000]  我們跟上帝沒有關係
[00:14:14.000 --> 00:14:16.000]  這就是最大的罪
[00:14:16.000 --> 00:14:19.000]  我們的罪不是因為我們做錯很多事
[00:14:19.000 --> 00:14:21.000]  因為我們不懂做好事
[00:14:21.000 --> 00:14:24.000]  我們的罪是因為我們跟上帝沒有關係
[00:14:24.000 --> 00:14:27.000]  因為如果我們覺得做錯事才是罪人
[00:14:27.000 --> 00:14:29.000]  你會發覺很多不信耶穌的人
[00:14:29.000 --> 00:14:31.000]  就不像罪人
[00:14:31.000 --> 00:14:32.000]  他們一樣做好事
[00:14:32.000 --> 00:14:35.000]  很多不信耶穌的人可能比我們好
[00:14:35.000 --> 00:14:37.000]  至少做出來比我們好
[00:14:37.000 --> 00:14:39.000]  心裡不知道在想什麼
[00:14:39.000 --> 00:14:42.000]  他們又不像這麼壞這麼差
[00:14:42.000 --> 00:14:45.000]  雖然我們可能聽得太多得救見證
[00:14:45.000 --> 00:14:49.000]  吸毒 黑社會的得救見證
[00:14:49.000 --> 00:14:51.000]  所以他們未信之前都是很差
[00:14:51.000 --> 00:14:54.000]  但其實很多人未信耶穌之前都可以很好的
[00:14:54.000 --> 00:14:58.000]  但最大的問題就是他們跟上帝沒有關係
[00:14:58.000 --> 00:15:02.000]  他們沒有跟上帝建立關係
[00:15:02.000 --> 00:15:04.000]  不認識耶穌 不認識神
[00:15:04.000 --> 00:15:06.000]  好像我們不認識神的時候
[00:15:06.000 --> 00:15:09.000]  我們就是在罪惡裡面的時候
[00:15:09.000 --> 00:15:13.000]  因為不信的人罪就已經定了
[00:15:13.000 --> 00:15:16.000]  所以保羅未信耶穌之前
[00:15:16.000 --> 00:15:17.000]  他不覺得自己有需要
[00:15:17.000 --> 00:15:18.000]  不覺得自己有問題
[00:15:18.000 --> 00:15:20.000]  這個世界很多人未信耶穌之前
[00:15:20.000 --> 00:15:21.000]  都不覺得自己有需要
[00:15:21.000 --> 00:15:23.000]  都不覺得自己有問題
[00:15:23.000 --> 00:15:25.000]  我們不是要令人覺得自己有問題
[00:15:25.000 --> 00:15:27.000]  他才會去信耶穌
[00:15:27.000 --> 00:15:29.000]  那些你未必能夠解決
[00:15:29.000 --> 00:15:32.000]  他覺得你有問題多過他自己有問題
[00:15:32.000 --> 00:15:34.000]  那保羅怎樣信耶穌呢
[00:15:34.000 --> 00:15:36.000]  好了 講講信主經過
[00:15:36.000 --> 00:15:38.000]  第六節開始
[00:15:38.000 --> 00:15:41.000]  信主經過 第六到第十六節
[00:15:41.000 --> 00:15:42.000]  我們一起來讀
[00:16:08.000 --> 00:16:10.000]  同行的人看見了那光
[00:16:10.000 --> 00:16:14.000]  卻沒有聽對我說話的聲音
[00:16:14.000 --> 00:16:17.000]  主啊 我當做什麼
[00:16:17.000 --> 00:16:20.000]  主說 起來 進大馬式去
[00:16:20.000 --> 00:16:25.000]  在那裡 要將所派你作的一切事告訴你
[00:16:25.000 --> 00:16:28.000]  我因那光的榮耀不能看見
[00:16:28.000 --> 00:16:31.000]  同行的人就拉著我手
[00:16:31.000 --> 00:16:33.000]  進了大馬式
[00:16:33.000 --> 00:16:36.000]  那裡有一個人 名叫安娜蕾亞
[00:16:36.000 --> 00:16:39.000]  按照律法是虔誠人
[00:16:39.000 --> 00:16:43.000]  為一切住在那裡的猶太人所稱讚
[00:16:43.000 --> 00:16:47.000]  他來見我 站在旁邊對我說
[00:16:47.000 --> 00:16:50.000]  兄弟 素羅 你可以看見
[00:16:50.000 --> 00:16:54.000]  我當時往上一看就看見了他
[00:16:54.000 --> 00:16:58.000]  他又說 我們祖宗的神揀選了你
[00:16:58.000 --> 00:17:00.000]  叫你明白他的旨意
[00:17:00.000 --> 00:17:02.000]  又得見那二者
[00:17:02.000 --> 00:17:05.000]  聽他口中所出的聲音
[00:17:05.000 --> 00:17:09.000]  因為你要將所看見的 所聽見的
[00:17:09.000 --> 00:17:12.000]  對著萬人為他作見證
[00:17:12.000 --> 00:17:15.000]  現在你為什麼耽言呢
[00:17:15.000 --> 00:17:18.000]  起來 求告他的名受洗
[00:17:18.000 --> 00:17:20.000]  洗去你的罪
[00:17:20.000 --> 00:17:23.000]  後來才說
[00:17:23.000 --> 00:17:25.000]  現在說到這裡 讀到這裡
[00:17:25.000 --> 00:17:27.000]  保羅信主的經過是怎樣呢
[00:17:27.000 --> 00:17:30.000]  就是在他大馬式的路上
[00:17:30.000 --> 00:17:32.000]  遇見耶穌基督
[00:17:32.000 --> 00:17:35.000]  保羅信主是耶穌去尋找他的
[00:17:35.000 --> 00:17:38.000]  保羅不覺得自己需要耶穌
[00:17:38.000 --> 00:17:40.000]  保羅沒有來求問耶穌
[00:17:40.000 --> 00:17:42.000]  保羅沒有說 我有很多問題
[00:17:42.000 --> 00:17:43.000]  我真的解決不了
[00:17:43.000 --> 00:17:45.000]  耶穌看看能不能幫我
[00:17:45.000 --> 00:17:47.000]  保羅沒有做過這件事
[00:17:47.000 --> 00:17:49.000]  他能夠信耶穌
[00:17:49.000 --> 00:17:51.000]  是耶穌來找他的
[00:17:51.000 --> 00:17:53.000]  是耶穌來尋找我們的
[00:17:53.000 --> 00:17:55.000]  我們信了主
[00:17:55.000 --> 00:17:58.000]  當你回想你的信主見證的時候
