
[00:00:00.000 --> 00:00:03.080]  今個禮拜我們開始一個新的講道系列
[00:05:01.160 --> 00:05:02.160]  是短暫的
[00:05:02.160 --> 00:05:04.160]  但是原來聖經所說的幸福呢
[00:05:04.160 --> 00:05:07.160]  除了有主觀的感受之外
[00:05:07.160 --> 00:05:08.160]  有沒有主觀的感受呢
[00:05:08.160 --> 00:05:09.160]  有的
[00:05:09.160 --> 00:05:10.160]  for sure
[00:05:10.160 --> 00:05:12.160]  但是除了主觀的感受之外呢
[00:05:12.160 --> 00:05:14.160]  原來聖經所說的幸福呢
[00:05:14.160 --> 00:05:16.160]  是一個客觀的關係
[00:05:16.160 --> 00:05:18.160]  只要你能夠和神結交有關係的時候呢
[00:05:18.160 --> 00:05:22.160]  你就可以享有這種的幸福
[00:05:22.160 --> 00:05:23.160]  不單如此
[00:05:23.160 --> 00:05:25.160]  如果你看這兩節聖經的時候
[00:05:25.160 --> 00:05:26.160]  聖經告訴我們
[00:05:26.160 --> 00:05:28.160]  天父上帝會指示我們
[00:05:28.160 --> 00:05:30.160]  如何走上一條幸福的道路
[00:05:30.160 --> 00:05:32.160]  這個幸福是可以怎麼樣呢
[00:05:32.160 --> 00:05:35.160]  永遠的去擁有
[00:05:35.160 --> 00:05:36.160]  這個幸福
[00:05:36.160 --> 00:05:37.160]  大家信不信要呢
[00:05:37.160 --> 00:05:38.160]  這個幸福
[00:05:38.160 --> 00:05:40.160]  是不是和我們所領受的
[00:05:40.160 --> 00:05:41.160]  很不一樣呢
[00:05:41.160 --> 00:05:42.160]  纔是我的主
[00:05:42.160 --> 00:05:46.160]  你是我一切幸福的源頭
[00:05:46.160 --> 00:05:48.160]  他會指示我們走上一條
[00:05:48.160 --> 00:05:51.160]  享受永遠幸福的一個道路
[00:05:51.160 --> 00:05:52.160]  我不知道呢
[00:05:52.160 --> 00:05:53.160]  在你人生的旅途當中
[00:05:53.160 --> 00:05:56.160]  就算我當中有些年輕的學生在
[00:05:56.160 --> 00:05:57.160]  都十幾二十歲了
[00:05:57.160 --> 00:05:58.160]  你認不認識
[00:05:58.160 --> 00:06:00.160]  都做了十幾二十年了
[00:06:00.160 --> 00:06:02.160]  不是太短的了
[00:06:02.160 --> 00:06:03.160]  不知道你覺得
[00:06:03.160 --> 00:06:06.160]  你上一站的幸福在哪裏呢
[00:06:06.160 --> 00:06:07.160]  考到大學的時候
[00:06:07.160 --> 00:06:09.160]  其中有一個
[00:06:09.160 --> 00:06:10.160]  來美國讀書
[00:06:10.160 --> 00:06:11.160]  這麼幸福
[00:06:11.160 --> 00:06:12.160]  去美國讀書啊
[00:06:12.160 --> 00:06:13.160]  其他弟兄姊妹呢
[00:06:13.160 --> 00:06:14.160]  朋友們
[00:06:14.160 --> 00:06:16.160]  你上一站的幸福在哪裏呢
[00:06:16.160 --> 00:06:18.160]  除了考到大學之外
[00:06:18.160 --> 00:06:19.160]  是不是你
[00:06:19.160 --> 00:06:20.160]  做第一份工作的時候
[00:06:20.160 --> 00:06:21.160]  哎呀 找到工作了
[00:06:21.160 --> 00:06:22.160]  第一份工作
[00:06:22.160 --> 00:06:23.160]  很開心
[00:06:23.160 --> 00:06:24.160]  能夠找到工作
[00:06:24.160 --> 00:06:25.160]  你覺得很幸福
[00:06:25.160 --> 00:06:27.160]  是不是你結婚那一天呢
[00:06:27.160 --> 00:06:29.160]  或者是
[00:06:29.160 --> 00:06:30.160]  你第一次做爹地
[00:06:30.160 --> 00:06:31.160]  第一次做媽咪
[00:06:31.160 --> 00:06:34.160]  或者甚至我們當中有些長輩
[00:06:34.160 --> 00:06:37.160]  你看到你的子女大學畢業了
[00:06:37.160 --> 00:06:38.160]  哇 你覺得很幸福
[00:06:38.160 --> 00:06:39.160]  是不是呢
[00:06:39.160 --> 00:06:40.160]  這些是不是你
[00:06:40.160 --> 00:06:42.160]  上一站的幸福呢
[00:06:42.160 --> 00:06:45.160]  無論你上一站的幸福是怎樣也好
[00:06:45.160 --> 00:06:47.160]  過去的
[00:06:47.160 --> 00:06:48.160]  會過去的
[00:06:48.160 --> 00:06:49.160]  大家有沒有想過
[00:06:49.160 --> 00:06:53.160]  你下一站的幸福是什麼呢
[00:06:53.160 --> 00:06:54.160]  你經歷過上一站的幸福
[00:06:54.160 --> 00:06:56.160]  但是你下一站的幸福
[00:06:56.160 --> 00:06:57.160]  是什麼呢
[00:06:57.160 --> 00:06:58.160]  我很希望
[00:06:58.160 --> 00:07:00.160]  在未來這幾個禮拜裏
[00:07:00.160 --> 00:07:01.160]  我幫助你找到
[00:07:01.160 --> 00:07:02.160]  下一站的幸福
[00:07:02.160 --> 00:07:03.160]  不僅是下一站的幸福
[00:07:03.160 --> 00:07:06.160]  是你終點站的幸福
[00:07:06.160 --> 00:07:08.160]  好不好
[00:07:08.160 --> 00:07:10.160]  因爲下一站就是下一站
[00:07:10.160 --> 00:07:12.160]  但是聖經幫助我們看到的
[00:07:12.160 --> 00:07:16.160]  是可以帶我們去到一個終點站
[00:07:16.160 --> 00:07:18.160]  幸福的終點站
[00:07:18.160 --> 00:07:19.160]  讓我們能夠
[00:07:19.160 --> 00:07:21.160]  時時在天父上帝的身邊
[00:07:21.160 --> 00:07:24.160]  可以享受到永遠的幸福
[00:07:24.160 --> 00:07:25.160]  因爲七個禮拜
[00:07:25.160 --> 00:07:29.160]  我們會從人生裏面七個領域
[00:07:29.160 --> 00:07:30.160]  嘗試學習
[00:07:30.160 --> 00:07:33.160]  按照天父上帝給我們的指引
[00:07:33.160 --> 00:07:34.160]  去定立一些
[00:07:34.160 --> 00:07:37.160]  讓我們經歷到幸福的一些目標
[00:07:37.160 --> 00:07:38.160]  接着我們試一下
[00:07:38.160 --> 00:07:40.160]  可不可以和大家一起去探討一些
[00:07:40.160 --> 00:07:42.160]  可以實際去實踐的步驟
[00:07:42.160 --> 00:07:44.160]  所以下個禮拜開始
[00:07:44.160 --> 00:07:45.160]  這個禮拜的介紹
[00:07:45.160 --> 00:07:47.160]  下個禮拜一年七個禮拜
[00:07:47.160 --> 00:07:48.160]  我們就會講
[00:07:48.160 --> 00:07:49.160]  七個不同的領域裏面
[00:07:49.160 --> 00:07:51.160]  我們如何能夠定立目標
[00:07:51.160 --> 00:07:53.160]  以至我們能夠享受天父所應許
[00:07:53.160 --> 00:07:55.160]  這個永遠的幸福
[00:07:55.160 --> 00:07:56.160]  所以呢
[00:07:56.160 --> 00:07:57.160]  同學畢業
[00:07:57.160 --> 00:07:58.160]  不是畢業
[00:07:58.160 --> 00:07:59.160]  是不是學習完
[00:07:59.160 --> 00:08:01.160]  有沒有朋友
[00:08:01.160 --> 00:08:03.160]  不是單單是學生
[00:08:03.160 --> 00:08:04.160]  我希望大家利用這個機會
[00:08:04.160 --> 00:08:05.160]  下一個禮拜
[00:08:05.160 --> 00:08:09.160]  去邀請你的同事朋友家人回來
[00:08:09.160 --> 00:08:11.160]  讓我們能夠一起去追尋
[00:08:11.160 --> 00:08:13.160]  下一站的幸福
[00:08:13.160 --> 00:08:15.160]  今天呢
[00:08:15.160 --> 00:08:16.160]  我剛纔講的介紹
[00:08:16.160 --> 00:08:18.160]  我就會和大家一起學
[00:08:18.160 --> 00:08:20.160]  如何去定立一些
[00:08:20.160 --> 00:08:24.160]  讓我們能夠幸福的生活的目標
[00:08:24.160 --> 00:08:26.160]  爲什麼定立目標這麼重要呢
[00:08:26.160 --> 00:08:28.160]  如果我們不能夠爲生活定立一些
[00:08:28.160 --> 00:08:29.160]  幸福的目標
[00:08:29.160 --> 00:08:30.160]  首先我告訴你們
[00:08:30.160 --> 00:08:34.160]  我們每天只是爲了生存
[00:08:34.160 --> 00:08:36.160]  我們是生存的反應
[00:08:36.160 --> 00:08:37.160]  早上起牀
[00:08:37.160 --> 00:08:38.160]  然後到晚上睡覺
[00:08:38.160 --> 00:08:40.160]  我們好像開了自動波
[00:08:40.160 --> 00:08:41.160]  大家有沒有發現
[00:08:41.160 --> 00:08:42.160]  由早上起牀到晚上睡覺
[00:08:42.160 --> 00:08:43.160]  睡到牀上
[00:08:43.160 --> 00:08:44.160]  開了自動波
[00:08:44.160 --> 00:08:46.160]  好像在一個工廠裏面的
[00:08:46.160 --> 00:08:48.160]  生產的輸送帶上
[00:08:48.160 --> 00:08:49.160]  一站一站地去
[00:08:49.160 --> 00:08:50.160]  扔印也好
[00:08:50.160 --> 00:08:51.160]  包裝也好
[00:08:51.160 --> 00:08:53.160]  每天我們就過着
[00:08:53.160 --> 00:08:55.160]  這麼日常的生活
[00:08:55.160 --> 00:08:56.160]  如果你這樣過生活的時候
[00:08:56.160 --> 00:08:58.160]  我相信你不會覺得幸福
[00:08:58.160 --> 00:09:01.160]  如果我們不能夠爲我們的生活
[00:09:01.160 --> 00:09:02.160]  定立一些
[00:09:02.160 --> 00:09:04.160]  可以使我們幸福的目標的時候
[00:09:04.160 --> 00:09:05.160]  弟兄姐妹
[00:09:05.160 --> 00:09:06.160]  很多時候
[00:09:06.160 --> 00:09:08.160]  你會不會覺得我們在浪費時間
[00:09:08.160 --> 00:09:10.160]  浪費我們的青春
[00:09:10.160 --> 00:09:11.160]  消耗我們的精力
[00:09:11.160 --> 00:09:13.160]  但是似乎每天這樣過
[00:09:13.160 --> 00:09:15.160]  但是我們不見得
[00:09:15.160 --> 00:09:17.160]  我們可能會得到什麼成就
[00:09:17.160 --> 00:09:18.160]  如果我們不能夠爲
[00:09:18.160 --> 00:09:19.160]  我們的幸福生活
[00:09:19.160 --> 00:09:21.160]  定立一些目標的時候
[00:09:21.160 --> 00:09:22.160]  弟兄姐妹
[00:09:22.160 --> 00:09:23.160]  我們經常都說
[00:09:23.160 --> 00:09:24.160]  你會不會覺得
[00:09:24.160 --> 00:09:26.160]  你每天都在原地踏步
[00:09:26.160 --> 00:09:28.160]  每天做同樣的事情
[00:09:28.160 --> 00:09:29.160]  幸福對我們來說
[00:09:29.160 --> 00:09:30.160]  變成一種理想
[00:09:30.160 --> 00:09:33.160]  似乎是永遠不能實現的一件事
[00:09:33.160 --> 00:09:34.160]  所以呢
[00:09:34.160 --> 00:09:35.160]  原來定目標
[00:09:35.160 --> 00:09:37.160]  是挺重要的
[00:09:37.160 --> 00:09:38.160]  可能你會說
[00:09:38.160 --> 00:09:39.160]  牧師 我試過很多次了
[00:09:39.160 --> 00:09:41.160]  不過每次都不太行
[00:09:41.160 --> 00:09:42.160]  所以我要幫你
[00:09:42.160 --> 00:09:44.160]  我也不是每次都行
[00:09:44.160 --> 00:09:45.160]  不過我們一起學吧
[00:09:45.160 --> 00:09:46.160]  好不好
[00:09:46.160 --> 00:09:47.160]  定立我們生活
[00:09:47.160 --> 00:09:50.160]  幸福的目標
[00:09:50.160 --> 00:09:53.160]  如何能夠定立一個目標呢
[00:09:53.160 --> 00:09:55.160]  是天父上帝會祝福我們
[00:09:55.160 --> 00:09:57.160]  會幫助我們實現的呢
[00:09:57.160 --> 00:10:00.160]  今天講了三個很基本的原則
[00:10:00.160 --> 00:10:03.160]  其實是三個很基本的問題
[00:10:03.160 --> 00:10:04.160]  第一個問題我們要問的是
[00:10:04.160 --> 00:10:06.160]  我們定這個目標的時候
[00:10:06.160 --> 00:10:09.160]  是否能夠讓神得榮耀
[00:10:09.160 --> 00:10:12.160]  是否能夠去榮耀神
[00:10:12.160 --> 00:10:14.160]  我們看哥倫多前書的第六章二十節
[00:10:14.160 --> 00:10:17.160]  和第十章的第三十一節
[00:10:17.160 --> 00:10:19.160]  六章二十節這裏說
[00:10:19.160 --> 00:10:21.160]  因爲你們是重價買回來的
[00:10:21.160 --> 00:10:23.160]  所以要在你們的身子上
[00:10:23.160 --> 00:10:25.160]  榮耀上帝
[00:10:25.160 --> 00:10:26.160]  然後三十一節
[00:10:26.160 --> 00:10:29.160]  所以你們或喫或喝
[00:10:29.160 --> 00:10:31.160]  無論做什麼
[00:10:31.160 --> 00:10:35.160]  都要爲榮耀上帝而行
[00:10:35.160 --> 00:10:36.160]  我不知道大家家裏
[00:10:36.160 --> 00:10:38.160]  學生不要說了
[00:10:38.160 --> 00:10:41.160]  大家家裏有沒有一千幾百塊
[00:10:41.160 --> 00:10:44.160]  或者更加貴重的一些裝飾品
[00:10:44.160 --> 00:10:46.160]  或者擺設呢
[00:10:46.160 --> 00:10:48.160]  水晶蝴蝶啊
[00:10:48.160 --> 00:10:49.160]  金磚啊
[00:10:49.160 --> 00:10:50.160]  不會了
[00:10:50.160 --> 00:10:53.160]  總之是很貴重的一些裝飾擺設
[00:10:53.160 --> 00:10:54.160]  你放在家裏面的
[00:10:54.160 --> 00:10:56.160]  當你擁有這些裝飾和擺設
[00:10:56.160 --> 00:10:57.160]  其實這麼名貴
[00:10:57.160 --> 00:10:59.160]  你會收起來
[00:10:59.160 --> 00:11:01.160]  因爲你派人來偷來搶
[00:11:01.160 --> 00:11:02.160]  或者你會擺出來
[00:11:02.160 --> 00:11:03.160]  給人看
[00:11:03.160 --> 00:11:04.160]  咦
[00:11:04.160 --> 00:11:07.160]  多漂亮
[00:11:07.160 --> 00:11:09.160]  當我們去買這些裝飾
[00:11:09.160 --> 00:11:10.160]  或者擺設的時候
[00:11:10.160 --> 00:11:11.160]  我相信當然
[00:11:11.160 --> 00:11:12.160]  第一你自己喜歡
[00:11:12.160 --> 00:11:13.160]  很漂亮啊
[00:11:13.160 --> 00:11:14.160]  很喜歡啊這樣
[00:11:14.160 --> 00:11:15.160]  第二呢
[00:11:15.160 --> 00:11:16.160]  你放在家裏面
[00:11:16.160 --> 00:11:18.160]  你是希望讓你家裏面
[00:11:18.160 --> 00:11:20.160]  可以點絕一下
[00:11:20.160 --> 00:11:22.160]  點絕生輝嘛
[00:11:22.160 --> 00:11:23.160]  有些光彩
[00:11:23.160 --> 00:11:24.160]  哇好漂亮啊這樣
[00:11:24.160 --> 00:11:25.160]  不只是房子漂亮
[00:11:25.160 --> 00:11:26.160]  你的東西也很漂亮
[00:11:26.160 --> 00:11:27.160]  人也很漂亮
[00:11:27.160 --> 00:11:30.160]  多開心啊
[00:11:30.160 --> 00:11:31.160]  是不是想這樣呢
[00:11:31.160 --> 00:11:33.160]  除非家裏沒有擺設
[00:11:33.160 --> 00:11:35.160]  沒有這些東西
[00:11:35.160 --> 00:11:36.160]  剛纔的聖經
[00:11:36.160 --> 00:11:38.160]  保羅其實是提醒我們
[00:11:38.160 --> 00:11:40.160]  我們相信耶穌基督的人
[00:11:40.160 --> 00:11:42.160]  每一個基督徒
[00:11:42.160 --> 00:11:44.160]  是天父上帝
[00:11:44.160 --> 00:11:47.160]  用他自己獨生兒子的名字
[00:11:47.160 --> 00:11:48.160]  買回來的
[00:11:48.160 --> 00:11:49.160]  由此我們就看到
[00:11:49.160 --> 00:11:50.160]  天父看我們
[00:11:50.160 --> 00:11:52.160]  覺得是多麼的珍貴
[00:11:52.160 --> 00:11:53.160]  而天父上帝
[00:11:53.160 --> 00:11:56.160]  將我們擺在他的家裏面
[00:11:56.160 --> 00:11:58.160]  是希望我們能夠
[00:11:58.160 --> 00:12:01.160]  用我們在基督耶穌裏面的生命
[00:12:01.160 --> 00:12:03.160]  可以榮耀他
[00:12:03.160 --> 00:12:05.160]  讓他能夠臉上一些光彩
[00:12:05.160 --> 00:12:07.160]  讓天父上帝能夠開心
[00:12:07.160 --> 00:12:08.160]  所以剛纔的聖經說
[00:12:08.160 --> 00:12:11.160]  無論做什麼事都好
[00:12:11.160 --> 00:12:12.160]  由於天父這麼珍惜我們
[00:12:12.160 --> 00:12:16.160]  當我們是一個這麼貴重的器皿的時候
[00:12:16.160 --> 00:12:18.160]  我們要在凡事上去榮耀神
[00:12:18.160 --> 00:12:23.160]  包括我們的喫喝玩樂
[00:12:23.160 --> 00:12:25.160]  都要去榮耀神
[00:12:25.160 --> 00:12:26.160]  問題是
[00:12:26.160 --> 00:12:27.160]  在牧師喫喝玩樂的榮耀神
[00:12:27.160 --> 00:12:28.160]  怎麼辦?
[00:12:28.160 --> 00:12:29.160]  怎麼做法?
[00:12:29.160 --> 00:12:30.160]  怎麼才能夠
[00:12:30.160 --> 00:12:33.160]  用我們自己的生活去榮耀上帝呢?
[00:12:33.160 --> 00:12:34.160]  其實很簡單
[00:12:34.160 --> 00:12:36.160]  就是讓人看到我們的時候
[00:12:36.160 --> 00:12:39.160]  看到我們有一個感恩的心
[00:12:39.160 --> 00:12:41.160]  剛纔說到喫喝玩樂
[00:12:41.160 --> 00:12:42.160]  我剛纔所說的
[00:12:42.160 --> 00:12:43.160]  不是單單喫飯之前
[00:12:43.160 --> 00:12:44.160]  借飯祈禱
[00:12:44.160 --> 00:12:45.160]  大家習慣了
[00:12:45.160 --> 00:12:47.160]  教書朋友都會
[00:12:47.160 --> 00:12:49.160]  我所說的不單單是喫飯之前
[00:12:49.160 --> 00:12:51.160]  你借飯祈禱
[00:12:51.160 --> 00:12:53.160]  這個只是一個形式
[00:12:53.160 --> 00:12:55.160]  如果你不用心的話
[00:12:55.160 --> 00:12:57.160]  我希望當我們領受飲食的時候
[00:12:57.160 --> 00:12:59.160]  能夠讓人們可以留意到觀察到
[00:12:59.160 --> 00:13:02.160]  我們很珍惜和很感謝天父
[00:13:02.160 --> 00:13:04.160]  讓上帝讓我們能夠享受
[00:13:04.160 --> 00:13:05.160]  這些飲食
[00:13:05.160 --> 00:13:07.160]  不一定是美味的
[00:13:07.160 --> 00:13:08.160]  但在我們面前
[00:13:08.160 --> 00:13:09.160]  能夠有得喫
[00:13:09.160 --> 00:13:10.160]  天父上帝
[00:13:10.160 --> 00:13:11.160]  賜我一些飲食
[00:13:11.160 --> 00:13:13.160]  感謝讚美你
[00:13:13.160 --> 00:13:14.160]  讓人們看到我們
[00:13:14.160 --> 00:13:16.160]  一種這樣欣賞的心
[00:13:16.160 --> 00:13:18.160]  不會浪費食物
[00:13:18.160 --> 00:13:19.160]  教書朋友都會教
[00:13:19.160 --> 00:13:20.160]  但不知道爲什麼
[00:13:20.160 --> 00:13:21.160]  現在你知道爲什麼嗎
[00:13:21.160 --> 00:13:22.160]  爲了要榮耀上帝
[00:13:22.160 --> 00:13:24.160]  因爲這是天父上帝的恩典
[00:13:24.160 --> 00:13:26.160]  不應該去浪費
[00:13:26.160 --> 00:13:28.160]  當我們去玩的時候
[00:13:28.160 --> 00:13:30.160]  做基督徒不是不可以玩
[00:13:30.160 --> 00:13:31.160]  絕對可以玩
[00:13:31.160 --> 00:13:32.160]  我告訴你
[00:13:32.160 --> 00:13:33.160]  聖經教導我們
[00:13:33.160 --> 00:13:34.160]  你要玩就玩得很開心
[00:13:34.160 --> 00:13:36.160]  盡情去玩
[00:13:36.160 --> 00:13:37.160]  不要讓人覺得
[00:13:37.160 --> 00:13:38.160]  沒辦法
[00:13:38.160 --> 00:13:39.160]  誰叫你做爸爸
[00:13:39.160 --> 00:13:41.160]  陪兒子陪老婆
[00:13:41.160 --> 00:13:42.160]  你做老婆就陪老公
[00:13:42.160 --> 00:13:44.160]  很多時候去玩就玩得不開心
[00:13:44.160 --> 00:13:46.160]  有沒有這樣的經驗
[00:13:46.160 --> 00:13:48.160]  你去玩還比上班更累
[00:13:48.160 --> 00:13:50.160]  是要應酬家人
[00:13:50.160 --> 00:13:52.160]  每年怎麼可以不放假去玩
[00:13:52.160 --> 00:13:55.160]  所以其實你不享受的
[00:13:55.160 --> 00:13:57.160]  哇 開車十幾個小時
[00:13:57.160 --> 00:13:59.160]  怎麼辦
[00:13:59.160 --> 00:14:02.160]  聖經說
[00:14:02.160 --> 00:14:04.160]  就算去玩也好
[00:14:04.160 --> 00:14:06.160]  都要讓神得到
[00:14:06.160 --> 00:14:09.160]  榮耀 開心 快樂
[00:14:09.160 --> 00:14:12.160]  因爲這是天父給我們的恩典
[00:14:12.160 --> 00:14:14.160]  能夠有家人 能夠有子女
[00:14:14.160 --> 00:14:17.160]  能夠有朋友和我們一起去玩
[00:14:17.160 --> 00:14:20.160]  一個感恩的心
[00:14:20.160 --> 00:14:22.160]  所以如果
[00:14:22.160 --> 00:14:25.160]  我們連喫喝玩樂都要去感謝上帝
[00:14:25.160 --> 00:14:28.160]  連喫喝玩樂都要去榮耀神的時候
[00:14:28.160 --> 00:14:30.160]  當我們去定立人生目標的時候
[00:14:30.160 --> 00:14:32.160]  我們必須要記住
[00:14:32.160 --> 00:14:34.160]  無論你決定做什麼都好
[00:14:34.160 --> 00:14:36.160]  能不能夠榮耀神
[00:14:36.160 --> 00:14:38.160]  能不能讓神開心快樂
[00:14:38.160 --> 00:14:41.160]  這是我們第一個要問的問題
[00:14:41.160 --> 00:14:43.160]  第二個
[00:14:43.160 --> 00:14:44.160]  當你定立目標的時候
[00:14:44.160 --> 00:14:46.160]  要問的問題是什麼呢
[00:14:46.160 --> 00:14:47.160]  是不是出於愛心
[00:14:47.160 --> 00:14:49.160]  是不是基於愛
[00:14:49.160 --> 00:14:50.160]  有一首聖經很熟悉的
[00:14:50.160 --> 00:14:52.160]  林多前書的十六章十四節
[00:14:52.160 --> 00:14:54.160]  凡你們所做的
[00:14:54.160 --> 00:14:56.160]  都要憑愛心而做
[00:14:56.160 --> 00:14:57.160]  無論做什麼都好
[00:14:57.160 --> 00:14:58.160]  凡你們所做的
[00:14:58.160 --> 00:15:00.160]  都要憑愛心而做
[00:15:00.160 --> 00:15:03.160]  我相信在我們人生的旅途當中
[00:15:03.160 --> 00:15:06.160]  有誰沒有理想
[00:15:06.160 --> 00:15:07.160]  多多少少有的
[00:15:07.160 --> 00:15:09.160]  越年輕 理想越多
[00:15:09.160 --> 00:15:11.160]  年紀越大 理想越少
[00:15:11.160 --> 00:15:12.160]  甚至沒有理想
