
[00:00:00.000 --> 00:00:04.920]  今天我們一起讀詩篇121篇
[00:03:40.520 --> 00:03:46.520]  包括如月節,修奠節和鑄盤節,三個的節日
[00:03:46.520 --> 00:03:52.320]  這一班的朝聖者從很遠的外地一路走回去耶路撒冷
[00:03:52.320 --> 00:03:56.320]  你知道以前,現在我們很方便,搭飛機,搭車那些都很方便
[00:03:56.320 --> 00:04:01.320]  但是以前不是的,一路是這樣走,路途遙遠,山路崎嶇
[00:04:01.320 --> 00:04:05.320]  走到腳斃都未走到回去,還要日曬雨淋
[00:04:05.320 --> 00:04:09.320]  如果你看詩篇裏面說,月亮不會害你
[00:04:09.520 --> 00:04:12.320]  我們求神保守,月亮不會害你
[00:04:12.320 --> 00:04:15.320]  原來月亮會害人,月亮怎樣害人
[00:04:15.320 --> 00:04:18.320]  我們現在看到昨晚的月亮很美,很圓
[00:04:18.320 --> 00:04:23.320]  月亮多美,但是原來以前的環境,他們有些神話說
[00:04:23.320 --> 00:04:30.320]  月亮有個神,月亮神,有時夜晚會把疾病帶給有些人
[00:04:30.320 --> 00:04:35.320]  所以有時他們都會害怕月亮會害人
[00:04:35.520 --> 00:04:41.320]  而且你想想以前那個年代,荒山野嶺的時候
[00:04:41.320 --> 00:04:45.320]  荒山野嶺有時都會走到腳斃
[00:04:45.320 --> 00:04:50.320]  不單止,還會有野獸的侵襲,還要有山賊
[00:04:50.320 --> 00:04:54.320]  多危險,其實這條朝聖的路不是那麼容易走
[00:04:54.320 --> 00:04:58.320]  加上,這是一個很特別的處境
[00:04:58.320 --> 00:05:03.320]  原來以前很多其他宗教信仰,很多拜其他偶像的異教徒
[00:05:03.520 --> 00:05:07.320]  他們會在不同的山崗上設立一些祭壇
[00:05:07.320 --> 00:05:11.320]  是要來拜神,求助,敬拜的
[00:05:11.320 --> 00:05:17.320]  所以原來這班朝聖者一路走到耶路撒冷
[00:05:17.320 --> 00:05:20.320]  看到很多座山的時候
[00:05:20.320 --> 00:05:27.320]  他們走得很辛苦,就會想起這些山代表我的幫助
[00:05:27.520 --> 00:05:35.320]  他們會想到,這麼辛苦的路,我的幫助從何而來呢?
[00:05:35.320 --> 00:05:38.320]  詩人說,我的幫助從何而來?
[00:05:38.320 --> 00:05:43.320]  在有個英文版本,Eugene Peterson的英文版本
[00:05:43.320 --> 00:05:48.320]  他說,I look up to the mountains, does my strength come from mountains?
[00:05:48.320 --> 00:05:53.320]  翻譯成中文,我向很多群山去看
[00:05:53.320 --> 00:05:57.320]  我的力量是不是從這些山而來?
[00:05:57.520 --> 00:06:01.320]  因為當時很多山是拜很多不同的偶像,找力量
[00:06:01.320 --> 00:06:06.320]  我的力量是不是就是從這些山而來呢?
[00:06:06.320 --> 00:06:10.320]  找靠山
[00:06:10.320 --> 00:06:12.320]  找靠山
[00:06:12.320 --> 00:06:15.320]  我們每個人心中可能都有一座山
[00:06:15.320 --> 00:06:19.320]  讓我們人生可以去相信,去倚靠
[00:06:19.320 --> 00:06:23.320]  或者甚至這座山是我們人生一個攀爬的目標
[00:06:23.520 --> 00:06:28.320]  使自己拿到更加大的成就,安全
[00:06:28.320 --> 00:06:35.320]  弟兄姊妹,你所倚靠的是什麼呢?
[00:06:35.320 --> 00:06:40.320]  是你家裡很重要的那個人?
[00:06:40.320 --> 00:06:44.320]  是金錢?
[00:06:44.320 --> 00:06:46.320]  是你的成就?
[00:06:46.320 --> 00:06:48.320]  你的職業?
[00:06:48.320 --> 00:06:50.320]  你的收入?
[00:06:50.520 --> 00:06:55.320]  或者是你供的那層樓?供斷的那層樓?
[00:06:55.320 --> 00:06:59.320]  很多年前
[00:06:59.320 --> 00:07:04.320]  有一艘很豪華,當時來說最舒適的遊船
[00:07:04.320 --> 00:07:07.320]  叫做鐵達尼號,它第一次下水
[00:07:07.320 --> 00:07:12.320]  由英國開到美國一段長的路程
[00:07:12.320 --> 00:07:17.320]  而船上的搭客是非常富貴,尊貴的
[00:07:17.520 --> 00:07:23.320]  但是很可惜,在半路中途,這艘這麼豪華的遊輪
[00:07:23.320 --> 00:07:29.320]  撞到冰山,而且撞爛了,沉下去
[00:07:29.320 --> 00:07:34.320]  歷史資料告訴我們,它有2200個乘客
[00:07:34.320 --> 00:07:39.320]  只有78個乘客,因為救生艇的位置有限
[00:07:39.320 --> 00:07:42.320]  只有78個乘客可以獲救
[00:07:42.520 --> 00:07:47.320]  當時有一個有錢人出一個很高的價錢
[00:07:47.320 --> 00:07:52.320]  跟在艇上能夠有座位的人交換
[00:07:52.320 --> 00:07:55.320]  我給你很多錢,跟你換個座位
[00:07:55.320 --> 00:08:00.320]  結果沒有人願意跟他換
[00:08:00.320 --> 00:08:02.320]  為什麼?
[00:08:02.320 --> 00:08:07.320]  如果走不了,抱著錢都享受不了
[00:08:08.520 --> 00:08:14.320]  這個有錢人就是抱著他的錢一起石沉大海
[00:08:14.320 --> 00:08:18.320]  特別現在我們看到一個疫症
[00:08:18.320 --> 00:08:23.320]  令我們反思究竟我們人生
[00:08:23.320 --> 00:08:27.320]  我們最大的倚靠在哪裡呢?
[00:08:27.320 --> 00:08:31.320]  我們現在很努力去追求那些東西
[00:08:31.320 --> 00:08:35.320]  拿得緊那些東西是什麼來的?
[00:08:35.520 --> 00:08:38.320]  這些東西是否真的能夠幫助我們
[00:08:38.320 --> 00:08:40.320]  讓我們人生有真正的平安
[00:08:40.320 --> 00:08:43.320]  真正的滿足和倚靠?
[00:08:43.320 --> 00:08:49.320]  你問一問自己,你現在倚靠的是什麼呢?
[00:08:49.320 --> 00:09:00.320]  第二點,看到神的幫助
[00:09:00.520 --> 00:09:05.320]  詩人自問自答,然後他很肯定地宣告
[00:09:05.320 --> 00:09:10.320]  我的幫助是從造天地的耶和華而來
[00:09:10.320 --> 00:09:13.320]  當詩人周圍望很多座山的時候
[00:09:13.320 --> 00:09:16.320]  他想起很多的人,很多的偶像
[00:09:16.320 --> 00:09:19.320]  就在那裡有關係
[00:09:19.320 --> 00:09:22.320]  就想著祈求那些偶像給他們力量
[00:09:22.320 --> 00:09:25.320]  但是詩人超越這些山
[00:09:25.320 --> 00:09:30.320]  他的視線是望向創天造地的神
[00:09:30.520 --> 00:09:33.320]  我們相信的耶和華上帝
[00:09:33.320 --> 00:09:36.320]  才是我們真正幫助的來源
[00:09:36.320 --> 00:09:39.320]  神的幫助是怎麼樣呢?
[00:09:39.320 --> 00:09:43.320]  剛才詩篇121篇3至8節
[00:09:43.320 --> 00:09:47.320]  我們可以再看剛才的經文
[00:09:47.320 --> 00:09:50.320]  詩篇121篇3至8節
[00:09:50.320 --> 00:09:54.320]  這裡讓我們看到第三節
[00:09:54.520 --> 00:10:01.320]  他不叫我們的腳搖動,保護你的必不打頓
[00:10:01.320 --> 00:10:05.320]  保護以色列的不打頓也不睡覺
[00:10:05.320 --> 00:10:09.320]  保護你的是耶和華,耶和華在你右邊任避你
[00:10:09.320 --> 00:10:15.320]  白日太陽必不傷你,夜間月亮必不害你
[00:10:15.320 --> 00:10:18.320]  耶和華要保護你免受一切的災害
[00:10:18.320 --> 00:10:21.320]  祂要保護你的性命,你出你入
[00:10:21.520 --> 00:10:26.320]  耶和華要保護你,從今時直到永永遠遠
[00:10:26.320 --> 00:10:31.320]  這裡是詩人看到神的幫助,神的看顧
[00:10:31.320 --> 00:10:33.320]  如果你們留意這幾節的經文
[00:10:33.320 --> 00:10:38.320]  其實有一個詞語出現過好幾次
[00:10:38.320 --> 00:10:41.320]  是什麼呢?
[00:10:41.320 --> 00:10:44.320]  除了耶和華之外
[00:10:44.320 --> 00:10:48.320]  保護,和保護有關的
[00:10:48.520 --> 00:10:53.320]  也是出現了好幾次,為什麼這段經文強調保護呢?
[00:10:53.320 --> 00:10:57.320]  正正就是可能人在困難裡
[00:10:57.320 --> 00:11:00.320]  有時我們的信心會動搖
[00:11:00.320 --> 00:11:03.320]  我們可能有時會問
[00:11:03.320 --> 00:11:06.320]  神是否來幫我們?
[00:11:06.320 --> 00:11:08.320]  為什麼有時我們祈禱了
[00:11:08.320 --> 00:11:11.320]  我們可以祈禱,我們祈禱之後
[00:11:11.320 --> 00:11:16.320]  那個困難仍然在,還需多兩錢重
[00:11:16.520 --> 00:11:19.320]  是不是?神是否真的保護我們?
[00:11:19.320 --> 00:11:22.320]  祂是否真的?
[00:11:22.320 --> 00:11:25.320]  經文裡面的保護其實不是說
[00:11:25.320 --> 00:11:28.320]  我們無災無難,無病無痛
[00:11:28.320 --> 00:11:32.320]  其實這個保護更加譯得好
[00:11:32.320 --> 00:11:35.320]  是一個保守,守著我們的意思
[00:11:35.320 --> 00:11:36.320]  特別第七節這裡說
[00:11:36.320 --> 00:11:39.320]  耶和華要保護你,免受一切的災害
[00:11:39.320 --> 00:11:41.320]  祂要保護你的性命
[00:11:41.320 --> 00:11:44.320]  這個保護是什麼意思?
[00:11:44.520 --> 00:11:48.320]  就是原來我們人生裡難免遇到很多困難
[00:11:48.320 --> 00:11:51.320]  很多挑戰,甚至魔鬼很多的攻擊
[00:11:51.320 --> 00:11:54.320]  但是神就是我們的守護者
[00:11:54.320 --> 00:11:57.320]  祂們時時刻刻會守護我們
[00:11:57.320 --> 00:11:59.320]  幫助我們,這個幫助不是幫我們
[00:11:59.320 --> 00:12:02.320]  消災,解難,逢凶化吉的意思
[00:12:02.320 --> 00:12:07.320]  而是我們相信神是我們人生裡最大的靠山
[00:12:07.320 --> 00:12:10.320]  我們相信無論遇到任何的事情
[00:12:10.320 --> 00:12:13.320]  神都是愛我們的主
[00:12:13.520 --> 00:12:16.320]  祂不會離開我們,以致你出你入
[00:12:16.320 --> 00:12:19.320]  耶和華要保護你,從今時至永遠
[00:12:19.320 --> 00:12:24.320]  你整個人生,大事,小事,你一切的行動
[00:12:24.320 --> 00:12:30.320]  神都在引導你,陪伴你
[00:12:30.320 --> 00:12:34.320]  祂會給你有足夠的力量,平安,喜樂
[00:12:34.320 --> 00:12:39.320]  甚至有智慧去走這條人生的道路
[00:12:39.520 --> 00:12:47.320]  神會守護你,指導你,引導你一路走這條路
[00:12:47.320 --> 00:12:51.320]  斯人的眼睛是在看著很多座山
[00:12:51.320 --> 00:12:55.320]  但是為什麼他會看到神的幫助呢?
[00:12:55.320 --> 00:12:59.320]  經文這裡首先給我們看到一件事
[00:12:59.320 --> 00:13:03.320]  他承認自己的限制
[00:13:03.320 --> 00:13:05.320]  為什麼這樣說呢?
[00:13:05.320 --> 00:13:07.320]  第三節這裡說
[00:13:07.520 --> 00:13:10.320]  神保護我們,祂必不叫我們的腳搖動
[00:13:10.320 --> 00:13:13.320]  保護你的必不打頓
[00:13:13.320 --> 00:13:17.320]  原來我們的腳是會自己搖動的
[00:13:17.320 --> 00:13:19.320]  意思是有時候我們會站不穩
[00:13:19.320 --> 00:13:21.320]  為什麼站不穩呢?
[00:13:21.320 --> 00:13:24.320]  就是因為我們面對這個世界很多的事情
[00:13:24.320 --> 00:13:26.320]  我們有時候都會信心軟弱
[00:13:26.320 --> 00:13:29.320]  有時候我們都會犯錯,我們都會跌倒
[00:13:29.320 --> 00:13:31.320]  我們站不穩的
[00:13:31.320 --> 00:13:33.320]  唯有站得穩的是上帝
[00:13:33.520 --> 00:13:38.320]  神是會幫助我們,神是永遠不會失敗,不會被打倒的
[00:13:38.320 --> 00:13:43.320]  所以就是因為這樣,我們才需要神的幫助
[00:13:43.320 --> 00:13:46.320]  所以其實第三節這裡告訴我們
[00:13:46.320 --> 00:13:52.320]  一種審查就是我們是人,我們需要神的幫助
[00:13:52.320 --> 00:13:54.320]  我們其實都是神做出來的
[00:13:54.320 --> 00:13:57.320]  就算今天科技多麼發達
[00:13:57.320 --> 00:13:59.320]  我們說人工智能很厲害
[00:13:59.520 --> 00:14:05.320]  甚至改變基因,甚至很多複製的東西出現
[00:14:05.320 --> 00:14:12.320]  但是很多的東西我們都是不能夠靠自己去掌握的
[00:14:12.320 --> 00:14:15.320]  同意嗎?
[00:14:15.320 --> 00:14:17.320]  我們仍然都是清楚自己
[00:14:17.320 --> 00:14:19.320]  我們是誰?我們是什麼?
[00:14:19.320 --> 00:14:21.320]  我們是神做出來的
[00:14:21.320 --> 00:14:25.320]  我們不是主,我們不是這個世界的主
[00:14:25.520 --> 00:14:30.320]  唯有神,正正就是這個疫症都讓我們看到
[00:14:30.320 --> 00:14:35.320]  讓我們知道很多的東西不是我們自己能夠控制的
[00:14:35.320 --> 00:14:41.320]  所以我們要看到神的幫助,要承認自己的限制
[00:14:41.320 --> 00:14:45.320]  還有第二,重點就是你的眼睛
[00:14:45.320 --> 00:14:47.320]  你的眼睛在看什麼呢?
[00:14:47.320 --> 00:14:51.320]  詩人說他向山舉目
[00:14:51.520 --> 00:14:57.320]  但是他望著山之後,他就看到創天造地的神
[00:14:57.320 --> 00:15:01.320]  他不只是看到一座山很漂亮,或者很危險
[00:15:01.320 --> 00:15:05.320]  而是他看到這個山背後的神
[00:15:05.320 --> 00:15:12.320]  這個神是創天造地,也是做所有山峰的神
[00:15:12.320 --> 00:15:16.320]  我們怎樣看到神的幫助?
[00:15:16.320 --> 00:15:19.320]  就是我們的眼睛在看哪裡
[00:15:19.520 --> 00:15:22.320]  如果我們的眼睛只是看到很多我們榮華富貴
[00:15:22.320 --> 00:15:25.320]  我們很享受,我們很想追求的東西
[00:15:25.320 --> 00:15:27.320]  我們的眼睛只是在那裡
[00:15:27.320 --> 00:15:30.320]  或者我們的眼睛只是看到很多困難
[00:15:30.320 --> 00:15:34.320]  很危險,很多挑戰,我們過不了,過不了,過不了
[00:15:34.320 --> 00:15:38.320]  我們的眼睛只是停留在那一個山峰上面
[00:15:38.320 --> 00:15:42.320]  但是詩篇一至二節這裡說
[00:15:42.320 --> 00:15:48.320]  是用我們的眼睛一路去看到很多超越前面限制
[00:15:48.520 --> 00:15:52.320]  看到上帝
[00:15:52.320 --> 00:15:54.320]  我們用我們的眼睛
[00:15:54.320 --> 00:15:58.320]  你留意,第三節到第八節全部都是神給我們的保護
[00:15:58.320 --> 00:16:01.320]  但是第一第二節就是詩人主動用自己的眼睛
[00:16:01.320 --> 00:16:04.320]  去看,去找,去看得見
[00:16:04.320 --> 00:16:08.320]  神就是那個幫助我們的神
[00:16:08.320 --> 00:16:11.320]  樂意賜福給我們的神
[00:16:11.320 --> 00:16:17.320]  我想和大家分享一下,我有一個親戚,我有一個小的姨
[00:16:17.520 --> 00:16:21.320]  她早在三年前因為癌症而離開世界
[00:16:21.320 --> 00:16:26.320]  她其實患了癌症超過十年
[00:16:26.320 --> 00:16:30.320]  在這十多年裡面,她的癌症復發
[00:16:30.320 --> 00:16:32.320]  醫好了,然後又復發
[00:16:32.320 --> 00:16:35.320]  差不多超過,起碼超過五次
[00:16:35.320 --> 00:16:40.320]  起初我邀請她回教會
[00:16:40.320 --> 00:16:43.320]  哇,她很快答應
[00:16:43.520 --> 00:16:47.320]  還馬上決志信耶穌
[00:16:47.320 --> 00:16:51.320]  我做傳道人這麼久沒試過這麼快
[00:16:51.320 --> 00:16:55.320]  後來聽她分享到
[00:16:55.320 --> 00:16:58.320]  原來她以前未信耶穌之前
[00:16:58.320 --> 00:17:03.320]  她拜很多偶像,很迷信風水,迷信術數
[00:17:03.320 --> 00:17:06.320]  希望能夠對她的病有幫助
[00:17:06.320 --> 00:17:09.320]  但她發覺這麼多年都不行
[00:17:09.320 --> 00:17:12.320]  所以她聽到有神,有耶穌的時候
[00:17:12.520 --> 00:17:16.320]  她就拼一拼,信耶穌試試
[00:17:16.320 --> 00:17:20.320]  希望耶穌能夠救她,醫好她的癌症
[00:17:20.320 --> 00:17:25.320]  她聽過很多人見證,信了耶穌醫好了癌症
[00:17:25.320 --> 00:17:29.320]  不過當她信了耶穌之後
[00:17:29.320 --> 00:17:33.320]  她的病依然一次又一次復發
[00:17:33.320 --> 00:17:35.320]  比之前還差
[00:17:35.320 --> 00:17:38.320]  她開始會問為什麼
[00:17:38.320 --> 00:17:40.320]  為什麼人信耶穌,我信耶穌
[00:17:40.520 --> 00:17:44.320]  人求又得我,為什麼我求又不行
[00:17:44.320 --> 00:17:49.320]  耶穌你不幫我,我信耶穌有什麼用
[00:17:49.320 --> 00:17:52.320]  直到後來
[00:17:52.320 --> 00:17:57.320]  她發現原來神一直沒離開過她,一直幫她
[00:17:57.320 --> 00:18:00.320]  神給她一個新的心
[00:18:00.320 --> 00:18:04.320]  她有一個新的眼,看她整個人身
[00:18:04.320 --> 00:18:08.320]  她以前受過很多傷害,包括人對她的傷害
[00:18:08.520 --> 00:18:11.320]  但是她發現原來信了耶穌之後
[00:18:11.320 --> 00:18:14.320]  有神在她的生命裡,沒那麼痛
[00:18:14.320 --> 00:18:19.320]  神給她看到的是,她身邊現在有很多好的朋友
[00:18:19.320 --> 00:18:25.320]  弟兄姊妹,很多親人在她身邊陪伴她,支持她,愛她
[00:18:25.320 --> 00:18:31.320]  甚至神給她有一次又一次的力量,勇氣
[00:18:31.320 --> 00:18:34.320]  去接受癌病,復發又復發又復發
[00:18:34.320 --> 00:18:36.320]  要接受不斷復發
[00:18:36.520 --> 00:18:42.320]  要接受不斷接受癌症的治療,帶給她副作用的痛楚
[00:18:42.320 --> 00:18:47.320]  我發現她整個人都很不同了
[00:18:47.320 --> 00:18:50.320]  她的眼不只是看她自己的痛苦
[00:18:50.320 --> 00:18:55.320]  而是看多了神給她的東西,神的愛
[00:18:55.320 --> 00:19:00.320]  而她很認定到那個力量就是從神那裡而來
[00:19:00.520 --> 00:19:07.320]  她人生最後那兩三年我覺得是很精彩
[00:19:07.320 --> 00:19:11.320]  我覺得是很有意義,很感恩
[00:19:11.320 --> 00:19:15.320]  因為她看到她的幫助是從神而來
[00:19:15.320 --> 00:19:21.320]  弟兄姊妹,今天你處在什麼人生的光景當中
[00:19:21.320 --> 00:19:28.320]  你看不看到你人生的幫助就是從造天地的耶和華而來
[00:19:28.520 --> 00:19:35.320]  最後一點,我們是一起經歷神的幫助
[00:19:35.320 --> 00:19:40.320]  在經文我們看的時候,詳細沒有說明
[00:19:40.320 --> 00:19:44.320]  究竟作這首詩的時候的寫作背景是怎樣
[00:19:44.320 --> 00:19:47.320]  不過大概我們看上文下理
[00:19:47.320 --> 00:19:51.320]  和去了解有三個最大的可能性
[00:19:51.320 --> 00:19:53.320]  第一就好像我剛才所說
[00:19:53.320 --> 00:19:57.320]  是一年三次那班居在外地的以色列人
[00:19:57.520 --> 00:19:59.320]  回去耶路撒冷過節朝聖
[00:19:59.320 --> 00:20:02.320]  他們一路走就大家一起唱詩歌
[00:20:02.320 --> 00:20:07.320]  第二是當時聖殿他們進場的時候
[00:20:07.320 --> 00:20:09.320]  一些禮儀詩歌來的
[00:20:09.320 --> 00:20:13.320]  可能是一文一答這樣啟認方式來進行
[00:20:13.320 --> 00:20:17.320]  第三個也有人發現,估計可能有機會就是
[00:20:17.320 --> 00:20:22.320]  當時尼西米,索羅巴伯,以斯拉他們帶領
[00:20:22.520 --> 00:20:27.320]  以色列人秘魯從巴比倫回到以色列復國的時候
[00:20:27.320 --> 00:20:32.320]  路途艱辛,但是他們經歷神的幫助
[00:20:32.320 --> 00:20:38.320]  三個可能性無論是哪一個背景
[00:20:38.320 --> 00:20:44.320]  這首《上行之詩》是以色列人向神信靠的宣告
[00:20:44.320 --> 00:20:48.320]  在這篇詩裡面我們感受到他們的心情
[00:20:48.320 --> 00:20:51.320]  他們對神的渴慕和他們越走近神
[00:20:51.520 --> 00:20:56.320]  就越興奮,他們越走近石安山神的殿就越來越興奮
[00:20:56.320 --> 00:21:01.320]  越來越有力量,很感受到那份力量感和幸福感
[00:21:01.320 --> 00:21:08.320]  所以這首《上行之詩》不是只是個人向神表達
[00:21:08.320 --> 00:21:10.320]  或者多謝神的意思的詩篇
[00:21:10.320 --> 00:21:15.320]  而是一個整個群體他們信仰的表達
[00:21:15.320 --> 00:21:21.320]  他們一起向著石安山,向著神的殿一起走去
[00:21:21.520 --> 00:21:26.320]  他們沿路一起很大聲去唱歌
[00:21:26.320 --> 00:21:30.320]  一直很大聲去到殿宣告
[00:21:30.320 --> 00:21:34.320]  我要向山舉目,我的幫助從何而來
[00:21:34.320 --> 00:21:38.320]  我的幫助是從造天地的耶和華而來
[00:21:38.320 --> 00:21:40.320]  你想一下,不是只是一個人
[00:21:40.320 --> 00:21:44.320]  是全部城寨人一起浩浩蕩蕩
[00:21:44.320 --> 00:21:47.320]  一起去唱,一起去肯定
[00:21:47.520 --> 00:21:53.320]  他們一起去經歷,這是神對他們的幫助
[00:21:53.320 --> 00:21:55.320]  相信在這個疫症之下
[00:21:55.320 --> 00:22:00.320]  我們暫時還未能回來這裡一百多人一起崇拜
[00:22:00.320 --> 00:22:04.320]  見不到面差不多兩個月了,弟兄姊妹
[00:22:04.320 --> 00:22:06.320]  掛念嗎?
[00:22:06.320 --> 00:22:10.320]  我聽很多弟兄姊妹說很想快點回來
[00:22:10.320 --> 00:22:13.320]  是呀,我們很掛念一起的時間
[00:22:13.320 --> 00:22:16.320]  一起團契,一起唱詩,一起祈禱
[00:22:16.520 --> 00:22:19.320]  一起吃東西,一起愛言,很開心
[00:22:19.320 --> 00:22:23.320]  一起,因為我們經歷到在這裡一起的時候
[00:22:23.320 --> 00:22:28.320]  有神的愛,有神的平安,神的幫助
[00:22:28.320 --> 00:22:30.320]  讓我們一起去經歷
[00:22:30.320 --> 00:22:35.320]  所以到最後,親愛的朋友,弟兄姊妹
[00:22:35.320 --> 00:22:39.320]  當你在人生的路上走得很累
[00:22:39.320 --> 00:22:43.320]  很疲乏,甚至沒力的時候
[00:22:43.520 --> 00:22:47.320]  你對前面的路很迷茫
[00:22:47.320 --> 00:22:50.320]  不知道怎樣走下去的同時
[00:22:50.320 --> 00:22:55.320]  請你停一停,去想一想
[00:22:55.320 --> 00:22:57.320]  問一下你自己
[00:22:57.320 --> 00:23:02.320]  現在你的倚靠,真正的倚靠在哪裡呢?
[00:23:02.320 --> 00:23:07.320]  你的幫助從哪裡而來?
[00:23:07.320 --> 00:23:12.320]  讓我們可以謙卑自己
[00:23:12.520 --> 00:23:17.320]  打開自己的心,由神來幫助我們
[00:23:17.320 --> 00:23:20.320]  甚至我們可以很信任神
[00:23:20.320 --> 00:23:22.320]  告訴神,神我相信你
[00:23:22.320 --> 00:23:26.320]  現在就由你,我求你帶領我去抉擇
[00:23:26.320 --> 00:23:28.320]  我不知道怎樣去抉擇
[00:23:28.320 --> 00:23:31.320]  你帶著我去抉擇走前面每一步
[00:23:31.320 --> 00:23:40.320]  如果你很久沒有參加過團契,教會崇拜
[00:23:40.520 --> 00:23:43.320]  又或者你仍然未信耶穌
[00:23:43.320 --> 00:23:49.320]  我鼓勵你,來到神的家,神的殿當中
[00:23:49.320 --> 00:23:53.320]  你參與我們的行列
[00:23:53.320 --> 00:23:57.320]  我們一起走這條路,你不孤單
[00:23:57.320 --> 00:24:00.320]  我們是同路人,我們可以一起走,一起鼓勵
[00:24:00.320 --> 00:24:05.320]  我們一起向著神的方向走
[00:24:05.320 --> 00:24:09.320]  我們相信這條路有神的幫助是越走越輕散
[00:24:09.520 --> 00:24:13.320]  越走越開心,越走越興奮
[00:24:13.320 --> 00:24:16.320]  我們歡迎你們和我們一起
[00:24:16.320 --> 00:24:19.320]  在神的家裡面一起走一條路
[00:24:19.320 --> 00:24:22.320]  好嗎?你預備好嗎?
[00:24:22.320 --> 00:24:24.320]  我們一起安靜
[00:24:24.320 --> 00:24:27.320]  你的心裡面請你去禱告
[00:24:27.320 --> 00:24:38.320]  如果你很想這一刻得到神的幫助
[00:24:38.520 --> 00:24:41.320]  你求神開你的眼,開你的心眼
[00:24:41.320 --> 00:24:47.320]  見得到神,就是那一個七天二十四小時
[00:24:47.320 --> 00:24:51.320]  樂意隨時幫助你整個人生的神
[00:24:51.320 --> 00:24:54.320]  你自己和神去說
[00:24:54.320 --> 00:25:00.320]  主啊,我們多謝祢
[00:25:00.320 --> 00:25:02.320]  因為祢就是我們的神,祢是愛我們的神
