
[00:00:00.000 --> 00:00:04.800]  頂尖妹早晨,今日同大家分享嘅題目係目標人生
[00:10:58.100 --> 00:11:01.100]  人生目標是有長期
[00:11:01.100 --> 00:11:03.100]  但同樣你都可以設定一些短期
[00:11:03.100 --> 00:11:05.100]  要藉著一系列的短期目標
[00:11:05.100 --> 00:11:07.100]  去達成一個長期目標
[00:11:07.100 --> 00:11:11.100]  以致來到榮耀上帝
[00:11:11.100 --> 00:11:13.100]  以前我看一本小書
[00:11:13.100 --> 00:11:14.100]  它講了一個小故事
[00:11:14.100 --> 00:11:18.100]  講到日本有一個馬拉松的世界冠軍
[00:11:18.100 --> 00:11:20.100]  於是一些記者就訪問他
[00:11:20.100 --> 00:11:23.100]  可不可以達到拿到冠軍呢
[00:11:23.100 --> 00:11:24.100]  於是他就這樣說
[00:11:24.100 --> 00:11:25.100]  當他比賽的時候
[00:11:25.100 --> 00:11:27.100]  他事先相信跑道
[00:11:27.100 --> 00:11:29.100]  他就跑一次
[00:11:29.100 --> 00:11:32.100]  然後他就在當中設下一個不同的點
[00:11:32.100 --> 00:11:35.100]  由A到A點的時候
[00:11:35.100 --> 00:11:37.100]  他就預計我應該用多少時間完成
[00:11:37.100 --> 00:11:40.100]  由A點到B點有多少時間完成
[00:11:40.100 --> 00:11:43.100]  由B點到C點有多少時間完成
[00:11:43.100 --> 00:11:44.100]  直至去到終點
[00:11:44.100 --> 00:11:46.100]  他每一次設定好時間之後
[00:11:46.100 --> 00:11:47.100]  正式比賽的時候
[00:11:47.100 --> 00:11:50.100]  他就按照所設定的每一個時間
[00:11:50.100 --> 00:11:52.100]  由A點到B點
[00:11:52.100 --> 00:11:53.100]  B點到C點
[00:11:53.100 --> 00:11:54.100]  直至去到終點的時候
[00:11:54.100 --> 00:11:57.100]  他就這樣努力去到完成
[00:11:57.100 --> 00:11:59.100]  之後他就拿到冠軍
[00:11:59.100 --> 00:12:01.100]  是的 弟兄姊妹
[00:12:01.100 --> 00:12:04.100]  上帝都給我們一個人生目標
[00:12:04.100 --> 00:12:06.100]  是比較長期的
[00:12:06.100 --> 00:12:08.100]  我們需要設定一些短期的目標
[00:12:08.100 --> 00:12:10.100]  並且努力去奮進
[00:12:10.100 --> 00:12:12.100]  以致我們能夠實現這個長期目標
[00:12:12.100 --> 00:12:15.100]  能夠榮耀上帝
[00:12:18.100 --> 00:12:20.100]  運動員還有一項特質
[00:12:20.100 --> 00:12:23.100]  是要努力得到掌上
[00:12:23.100 --> 00:12:24.100]  經文這樣說
[00:12:24.100 --> 00:12:27.100]  「誰是不知在場上再跑的都跑
[00:12:27.100 --> 00:12:29.100]  但得掌上的只有一人」
[00:12:29.100 --> 00:12:31.100]  「你們也當這樣跑
[00:12:31.100 --> 00:12:34.100]  好叫你們得著掌上」
[00:12:34.100 --> 00:12:36.100]  「凡教你真誠的
[00:12:36.100 --> 00:12:38.100]  諸事都有節制」
[00:12:38.100 --> 00:12:41.100]  「他們不過是要得能壞的冠冕」
[00:12:41.100 --> 00:12:44.100]  「我們卻是要得不能壞的冠冕」
[00:12:44.100 --> 00:12:46.100]  每一個運動員出賽的時候
[00:12:46.100 --> 00:12:47.100]  他希望得到什麼?
[00:12:47.100 --> 00:12:48.100]  就是獎牌
[00:12:48.100 --> 00:12:49.100]  聖經說
[00:12:49.100 --> 00:12:51.100]  基督徒在世有兩種獎賞
[00:12:51.100 --> 00:12:53.100]  一種是地上的獎賞
[00:12:53.100 --> 00:12:55.100]  就是地上的冠冕
[00:12:55.100 --> 00:12:57.100]  這是一個能壞的冠冕
[00:12:57.100 --> 00:12:59.100]  第二種是屬靈的冠冕
[00:12:59.100 --> 00:13:00.100]  在天上的
[00:13:00.100 --> 00:13:01.100]  是不能壞的冠冕
[00:13:01.100 --> 00:13:03.100]  是永恆的
[00:13:03.100 --> 00:13:06.100]  古時希臘的運動員
[00:13:06.100 --> 00:13:10.100]  在比賽當得到第一名的時候
[00:13:10.100 --> 00:13:13.100]  大會就會宣告他的名字出來
[00:13:13.100 --> 00:13:14.100]  叫他上台
[00:13:14.100 --> 00:13:17.100]  然後送上一個由花編織成的冠冕
[00:13:17.100 --> 00:13:18.100]  給他
[00:13:18.100 --> 00:13:19.100]  戴在頭上
[00:13:19.100 --> 00:13:21.100]  這就是他的獎賞
[00:13:21.100 --> 00:13:22.100]  但大家都知道
[00:13:22.100 --> 00:13:24.100]  花牌一段時間之後
[00:13:24.100 --> 00:13:25.100]  就會扭壞
[00:13:25.100 --> 00:13:26.100]  今天就好一點
[00:13:26.100 --> 00:13:28.100]  今天我們有金牌、銀牌
[00:13:28.100 --> 00:13:30.100]  牌或者獎杯
[00:13:30.100 --> 00:13:31.100]  腰帶那些
[00:13:31.100 --> 00:13:32.100]  比較長期一點
[00:13:32.100 --> 00:13:34.100]  但隨著時間過去
[00:13:34.100 --> 00:13:35.100]  都會褪色
[00:13:35.100 --> 00:13:36.100]  當然
[00:13:36.100 --> 00:13:37.100]  人隨著時間過去
[00:13:37.100 --> 00:13:39.100]  可能慢慢人都沒什麼人記得你
[00:13:39.100 --> 00:13:42.100]  得到這個成績在裡面
[00:13:42.100 --> 00:13:45.100]  這些是一個能壞的冠冕
[00:13:45.100 --> 00:13:46.100]  但聖經說
[00:13:46.100 --> 00:13:49.100]  基督在世要追求的不是能壞的冠冕
[00:13:49.100 --> 00:13:50.100]  是追求什麼呢?
[00:13:50.100 --> 00:13:53.100]  是一個不能壞的冠冕
[00:13:53.100 --> 00:13:55.100]  古來也稱之為
[00:13:55.100 --> 00:13:57.100]  公義的冠冕
[00:13:57.100 --> 00:14:00.100]  是一個永不需殘的榮耀冠冕
[00:14:00.100 --> 00:14:01.100]  也就是說
[00:14:01.100 --> 00:14:04.100]  是生命的冠冕
[00:14:04.100 --> 00:14:05.100]  基督的人生
[00:14:05.100 --> 00:14:07.100]  要好像運動員一樣
[00:14:07.100 --> 00:14:09.100]  要努力去獲取獎牌
[00:14:09.100 --> 00:14:10.100]  獲取獎賞
[00:14:10.100 --> 00:14:12.100]  為了這個目標來奮進
[00:14:12.100 --> 00:14:15.100]  要得到獎賞
[00:14:15.100 --> 00:14:16.100]  所以
[00:14:16.100 --> 00:14:17.100]  在每一個基督徒
[00:14:17.100 --> 00:14:20.100]  當他知道人生目標是什麼的時候
[00:14:20.100 --> 00:14:22.100]  並且努力來奔跑
[00:14:22.100 --> 00:14:24.100]  好像要得到獎賞
[00:14:24.100 --> 00:14:26.100]  好像運動員一樣要得到獎賞
[00:14:26.100 --> 00:14:28.100]  努力奮進的時候
[00:14:28.100 --> 00:14:30.100]  一步一步去實踐
[00:14:30.100 --> 00:14:31.100]  有一天
[00:14:31.100 --> 00:14:32.100]  當我們離開世界
[00:14:32.100 --> 00:14:34.100]  回到天上的時候
[00:14:34.100 --> 00:14:36.100]  我們要得到一個
[00:14:36.100 --> 00:14:38.100]  不能留壞的冠冕
[00:14:38.100 --> 00:14:41.100]  這是一個永恆的獎賞
[00:14:41.100 --> 00:14:43.100]  弟兄姊妹
[00:14:43.100 --> 00:14:44.100]  今天
[00:14:44.100 --> 00:14:46.100]  你覺得自己需要有什麼更新
[00:14:46.100 --> 00:14:48.100]  有什麼改變
[00:14:48.100 --> 00:14:50.100]  以致我們很努力的
[00:14:50.100 --> 00:14:51.100]  為了這個獎賞
[00:14:51.100 --> 00:14:53.100]  或者這個不能留壞的冠冕
[00:14:53.100 --> 00:14:55.100]  而努力呢?
[00:14:55.100 --> 00:14:58.100]  做運動員
[00:14:58.100 --> 00:15:00.100]  為了實現目標的時候
[00:15:00.100 --> 00:15:03.100]  有很多自我的節制
[00:15:03.100 --> 00:15:04.100]  操練
[00:15:04.100 --> 00:15:05.100]  或者是self discipline
[00:15:05.100 --> 00:15:07.100]  在二十五和二十七節這麼說
[00:15:07.100 --> 00:15:09.100]  凡教力增善
[00:15:09.100 --> 00:15:12.100]  諸事都有節制
[00:15:12.100 --> 00:15:14.100]  我是攻克己身
[00:15:14.100 --> 00:15:16.100]  叫身服我
[00:15:16.100 --> 00:15:18.100]  希望操練自己
[00:15:18.100 --> 00:15:20.100]  以致能夠得到
[00:15:20.100 --> 00:15:22.100]  那個的
[00:15:22.100 --> 00:15:23.100]  努力
[00:15:23.100 --> 00:15:26.100]  以致希望能夠將來的時候
[00:15:26.100 --> 00:15:31.100]  在運動場上獲取獎牌
[00:15:31.100 --> 00:15:33.100]  所以在平日的日子裡
[00:15:33.100 --> 00:15:35.100]  他們就要節制自己
[00:15:35.100 --> 00:15:36.100]  攻克己身
[00:15:36.100 --> 00:15:38.100]  叫身服我
