
[00:00:00.000 --> 00:00:06.500]  我估計我們今天在座的都未曾有過坐牢的經驗
[00:02:41.500 --> 00:02:44.100]  其實他已經在巴比倫這個地方
[00:02:44.100 --> 00:02:45.300]  生活了多少年?
[00:02:45.300 --> 00:02:47.400]  生活了六十七年
[00:02:47.400 --> 00:02:50.600]  而耶利米說在七十年之後
[00:02:51.100 --> 00:02:53.900]  神就會容讓那群被擄的百姓
[00:02:53.900 --> 00:02:55.600]  可以歸回耶路撒冷
[00:02:55.600 --> 00:02:56.600]  就是剩下多少年
[00:02:56.600 --> 00:02:58.100]  他們就可以返回耶路撒冷?
[00:02:58.100 --> 00:02:59.600]  三年
[00:02:59.600 --> 00:03:01.200]  還有三年
[00:03:01.200 --> 00:03:03.900]  他們就可以返回耶路撒冷
[00:03:03.900 --> 00:03:04.700]  我想大家想想
[00:03:04.700 --> 00:03:05.800]  如果你是丹尼尼
[00:03:05.800 --> 00:03:10.900]  看完耶利米講到神的應許的時候
[00:03:10.900 --> 00:03:12.200]  你會做些什麼?
[00:03:12.200 --> 00:03:15.200]  你的感受是怎樣?
[00:03:15.200 --> 00:03:16.200]  你會做些什麼?
[00:03:16.200 --> 00:03:18.300]  如果我在想
[00:03:18.300 --> 00:03:20.000]  如果我是丹尼尼的話
[00:03:20.500 --> 00:03:24.300]  當然是馬上把這個大好的消息
[00:03:24.300 --> 00:03:28.700]  向當時在巴比倫的百姓來宣講
[00:03:28.700 --> 00:03:30.100]  快要還有幾年
[00:03:30.100 --> 00:03:32.800]  我們就可以返回我們的故鄉那裡
[00:03:32.800 --> 00:03:36.700]  甚至是安排弄一個大型的慶祝會
[00:03:36.700 --> 00:03:38.300]  但是很有趣
[00:03:38.300 --> 00:03:39.800]  如果我們看聖經的時候
[00:03:39.800 --> 00:03:41.900]  丹尼尼的反應相當的
[00:03:41.900 --> 00:03:44.700]  和我剛才所講的有分別
[00:03:44.700 --> 00:03:47.100]  聖經說他禁食
[00:03:47.100 --> 00:03:48.100]  他祈禱
[00:03:48.100 --> 00:03:50.300]  然後他在神面前認罪
[00:03:50.300 --> 00:03:51.100]  然後跟神說
[00:03:51.100 --> 00:03:52.200]  神求你赦免
[00:03:52.200 --> 00:03:53.800]  求主英穩而行
[00:03:53.800 --> 00:03:56.700]  為你自己不要遲疑
[00:03:56.700 --> 00:04:00.400]  大家覺得耶利米這個祈禱
[00:04:00.400 --> 00:04:02.000]  大家覺得怎樣看?
[00:04:02.000 --> 00:04:04.600]  會不會覺得
[00:04:04.600 --> 00:04:07.900]  丹尼尼做這個祈禱是多此一舉?
[00:04:07.900 --> 00:04:10.300]  神明明已經說明了
[00:04:10.300 --> 00:04:11.700]  七十年之後
[00:04:11.700 --> 00:04:15.600]  被擄的百姓可以歸回耶路撒冷
[00:04:15.600 --> 00:04:18.700]  從被擄之地返回屬神的地方
[00:04:19.100 --> 00:04:20.500]  為什麼他還要
[00:04:20.500 --> 00:04:22.800]  明明神允許了
[00:04:22.800 --> 00:04:25.000]  他仍然要在這裡求神
[00:04:25.000 --> 00:04:29.400]  按他所英穩而行
[00:04:29.400 --> 00:04:30.800]  為什麼?
[00:04:30.800 --> 00:04:32.600]  是不是多此一舉?
[00:04:32.600 --> 00:04:39.400]  他的祈禱似乎令我們覺得很意外
[00:04:39.400 --> 00:04:41.300]  但是我相信這個意外
[00:04:41.300 --> 00:04:42.700]  其實是告訴我們
[00:04:42.700 --> 00:04:43.800]  一個祈禱裡面
[00:04:43.800 --> 00:04:45.900]  我們非常忽略的一個
[00:04:45.900 --> 00:04:48.200]  更深層次的意思
[00:04:48.500 --> 00:04:49.400]  我問大家
[00:04:49.400 --> 00:04:50.700]  我們為什麼要祈禱?
[00:04:50.700 --> 00:04:52.100]  提到什麼意思?
[00:04:52.100 --> 00:04:54.200]  祈禱很簡單
[00:04:54.200 --> 00:04:55.700]  我們可以感恩
[00:04:55.700 --> 00:04:56.800]  可以讚你
[00:04:56.800 --> 00:04:57.900]  可以認罪
[00:04:57.900 --> 00:04:59.600]  可以將我們的需要帶到神面前
[00:04:59.600 --> 00:05:00.100]  是不是?
[00:05:00.100 --> 00:05:02.900]  統統都是正確的
[00:05:02.900 --> 00:05:05.700]  神是很願意
[00:05:05.700 --> 00:05:08.900]  很喜歡屬神的子民
[00:05:08.900 --> 00:05:09.800]  他的兒女
[00:05:09.800 --> 00:05:11.700]  將我們的需要帶到神面前
[00:05:11.700 --> 00:05:14.300]  因為神是一個公認者
[00:05:14.300 --> 00:05:15.900]  神是一個保護者
[00:05:15.900 --> 00:05:16.400]  是不是?
[00:05:16.700 --> 00:05:19.000]  不過我們在《彈耳理》這個圖文裡面
[00:05:19.000 --> 00:05:20.400]  我們可以學習到另外一個
[00:05:20.400 --> 00:05:22.800]  我們很常忽略的層次
[00:05:22.800 --> 00:05:25.900]  我想大家比較一下兩段經文
[00:05:25.900 --> 00:05:30.100]  一段經文是從《耶利米書》的29章12節
[00:05:30.100 --> 00:05:32.200]  在那裡耶利米就是說
[00:05:32.200 --> 00:05:35.200]  在七十年結束之後
[00:05:35.200 --> 00:05:37.100]  神會有一個的應許
[00:05:37.100 --> 00:05:38.900]  這個應許呢
[00:05:38.900 --> 00:05:41.400]  應許了之後
[00:05:41.400 --> 00:05:43.700]  然後耶利米也補充了一句
[00:05:43.900 --> 00:05:46.700]  他說:「你們要呼求我」
[00:05:46.700 --> 00:05:48.600]  這個「我」就指到耶和華神
[00:05:48.600 --> 00:05:50.000]  「你們要禱告我」
[00:05:50.000 --> 00:05:53.400]  「我就應允你們」
[00:05:53.400 --> 00:05:55.800]  這是耶利米書所說的
[00:05:55.800 --> 00:05:58.800]  好了,我們再看《彈耳理書》怎麼說
[00:05:58.800 --> 00:06:01.700]  《彈耳理書》在這個9章19節那裡
[00:06:01.700 --> 00:06:06.300]  祈禱說:主啊,求你垂聽,求你赦免
[00:06:06.300 --> 00:06:09.300]  求主應允而行
[00:06:09.300 --> 00:06:11.200]  為你自己不要遲疑
[00:06:11.600 --> 00:06:14.100]  我想大家比較一下這兩段經文
[00:06:14.100 --> 00:06:15.700]  大家有沒有什麼發現?
[00:06:15.700 --> 00:06:17.300]  兩者之間有什麼關係?
[00:06:17.300 --> 00:06:24.200]  彈耳理的祈禱
[00:06:24.200 --> 00:06:27.600]  其實是遵行著
[00:06:27.600 --> 00:06:30.800]  履行著神的命令
[00:06:30.800 --> 00:06:32.200]  神的命令就是說
[00:06:32.200 --> 00:06:34.200]  「你們要呼求我」
[00:06:34.200 --> 00:06:35.800]  「你們要禱告我」
[00:06:35.800 --> 00:06:37.300]  換言之
[00:06:37.300 --> 00:06:40.000]  禱告除了感恩讚美
[00:06:40.000 --> 00:06:43.000]  認罪、代求之外
[00:06:43.000 --> 00:06:44.200]  另外一個意思就是
[00:06:44.200 --> 00:06:45.200]  通過祈禱
[00:06:45.200 --> 00:06:49.000]  我們可以參與在神的計劃裡面
[00:06:49.000 --> 00:06:49.800]  是不是?
[00:06:49.800 --> 00:06:51.200]  沒錯
[00:06:51.200 --> 00:06:57.000]  神確實在耶利米的宣告裡面
[00:06:57.000 --> 00:07:00.200]  通過耶利米跟百姓說
[00:07:00.200 --> 00:07:02.000]  「我應許七十年之後」
[00:07:02.000 --> 00:07:04.000]  「你們可以回到耶路撒冷」
[00:07:04.000 --> 00:07:05.800]  所以其實嚴格來說
[00:07:05.800 --> 00:07:08.600]  有沒有百姓的祈求
[00:07:08.600 --> 00:07:10.400]  有沒有彈耳理的祈求
[00:07:10.400 --> 00:07:13.400]  神的應許從不錄空
[00:07:13.400 --> 00:07:13.700]  是不是?
[00:07:13.700 --> 00:07:15.100]  這是我們所確信的
[00:07:15.100 --> 00:07:16.000]  神愛他的
[00:07:16.000 --> 00:07:18.700]  但是神同一個時間也喜悅祂的子民
[00:07:18.700 --> 00:07:20.800]  參與在祂的計劃裡面
[00:07:20.800 --> 00:07:23.200]  我相信這個道理作為父母
[00:07:23.200 --> 00:07:26.200]  我們相信很常經驗得到
[00:07:26.200 --> 00:07:28.300]  大家想想
[00:07:28.300 --> 00:07:29.800]  有一個父親去遊遊
[00:07:29.800 --> 00:07:32.600]  突然間小孩走過來的時候
[00:07:32.600 --> 00:07:34.800]  想參與一起遊遊
[00:07:34.800 --> 00:07:37.300]  你做父親你怎麼樣?
[00:07:37.300 --> 00:07:38.600]  走開走開
[00:07:38.600 --> 00:07:40.100]  搞亂檔是吧?
[00:07:40.100 --> 00:07:41.600]  有什麼叫什麼
[00:07:41.600 --> 00:07:43.400]  什麼幫襯母
[00:07:43.400 --> 00:07:44.400]  不知道怎麼說
[00:07:44.400 --> 00:07:47.200]  意思就是說你不要搞亂檔是吧?
[00:07:47.200 --> 00:07:48.800]  但是
[00:07:48.800 --> 00:07:51.500]  如果那個父親說
[00:07:51.500 --> 00:07:52.300]  不要緊
[00:07:52.300 --> 00:07:53.800]  你來幫忙掃兩筆
[00:07:53.800 --> 00:07:55.300]  就這樣
[00:07:55.300 --> 00:07:56.500]  代表有參與
[00:07:56.500 --> 00:07:59.100]  然後遊完遊之後
[00:07:59.100 --> 00:07:59.800]  什麼呢?
[00:07:59.800 --> 00:08:02.100]  你看看我們一起遊的
[00:08:02.100 --> 00:08:04.000]  一起遊遊
[00:08:04.000 --> 00:08:05.000]  現在遊完遊之後
[00:08:05.000 --> 00:08:05.900]  多漂亮
[00:08:07.300 --> 00:08:09.500]  這種是一種參與的喜悅
[00:08:09.500 --> 00:08:10.400]  同不同意?
[00:08:10.400 --> 00:08:12.000]  簡單來說
[00:08:12.000 --> 00:08:14.600]  有些人覺得
[00:08:14.600 --> 00:08:15.600]  祈禱
[00:08:15.600 --> 00:08:19.600]  是讓我們可以推動神來作功
[00:08:19.600 --> 00:08:22.400]  我不敢說不對
[00:08:22.400 --> 00:08:24.400]  但是從另一個角度看
[00:08:24.400 --> 00:08:31.000]  祈禱是容讓我們參與在神的侍宮裡面
[00:08:31.000 --> 00:08:33.300]  神一直期待我們
[00:08:33.300 --> 00:08:34.600]  期望我們做什麼的時候
[00:08:34.600 --> 00:08:36.900]  我們可以通過祈禱來參與
[00:08:36.900 --> 00:08:39.700]  一起建立神的侍宮
[00:08:39.700 --> 00:08:42.800]  容讓我們在神的計劃裡面成為一部分
[00:08:42.800 --> 00:08:44.400]  神的計劃很簡單
[00:08:44.400 --> 00:08:45.500]  在整個世界裡面
[00:08:45.500 --> 00:08:48.500]  神的計劃就是要讓福音傳遍地極是吧?
[00:08:48.500 --> 00:08:50.000]  我告訴大家
[00:08:50.000 --> 00:08:51.400]  今天你跟我
[00:08:51.400 --> 00:08:52.800]  傳不傳福音
[00:08:52.800 --> 00:08:53.900]  神的福音
[00:08:53.900 --> 00:08:56.000]  仍然會傳遍地極
[00:08:56.000 --> 00:08:57.500]  那為什麼我們要參與?
[00:08:57.500 --> 00:09:00.200]  用回剛才的例子
[00:09:00.200 --> 00:09:04.100]  那個小孩幫不幫父親遊遊
[00:09:04.100 --> 00:09:06.200]  都一樣會遊完遊
[00:09:06.800 --> 00:09:08.000]  但是當我們參與的時候
[00:09:08.000 --> 00:09:10.300]  我們就是以神計劃裡面的一部分
[00:09:10.300 --> 00:09:12.000]  神就是容讓我們的參與
[00:09:12.000 --> 00:09:13.700]  成為我們被祝福
[00:09:13.700 --> 00:09:15.900]  被賜恩的一個途徑
[00:09:15.900 --> 00:09:17.200]  你說多麼美好
[00:09:17.200 --> 00:09:19.700]  好了
[00:09:19.700 --> 00:09:22.200]  在這個的
[00:09:22.200 --> 00:09:24.200]  認罪
[00:09:24.200 --> 00:09:26.300]  悔改之後
[00:09:26.300 --> 00:09:29.000]  但依你
[00:09:29.000 --> 00:09:31.500]  求神的憐憫
[00:09:31.500 --> 00:09:33.200]  但依你說
[00:09:33.200 --> 00:09:37.400]  神的求你按你的大仁大義使你的怒氣轉來
[00:09:37.400 --> 00:09:38.600]  在這裡
[00:09:38.600 --> 00:09:40.600]  但依你也都告訴我們
[00:09:40.600 --> 00:09:43.700]  很多時候我們對祈禱有一個錯誤的感覺
[00:09:43.700 --> 00:09:45.800]  很多時候我們誤會了
[00:09:45.800 --> 00:09:46.900]  祈禱
[00:09:46.900 --> 00:09:48.100]  我想問大家
[00:09:48.100 --> 00:09:49.100]  你覺得
[00:09:49.100 --> 00:09:53.300]  你覺得在我們犯罪之後
[00:09:53.300 --> 00:09:56.500]  是在我們
[00:09:56.500 --> 00:10:02.200]  我們需要在認罪之後去祈禱
[00:10:02.200 --> 00:10:05.000]  還是認罪悔改之前去祈禱
[00:10:05.000 --> 00:10:10.800]  我們是不是應該在痛改前非之後
[00:10:10.800 --> 00:10:12.900]  而你才去到神面前祈禱
[00:10:12.900 --> 00:10:15.900]  還是當我們仍然無法自拔的時候
[00:10:15.900 --> 00:10:17.700]  仍然陷在罪惡裡面的時候
[00:10:17.700 --> 00:10:19.700]  我們可以去到神面前祈禱
[00:10:19.700 --> 00:10:21.200]  應該怎樣
[00:10:21.200 --> 00:10:25.100]  有一次我記得我在香港的時候
[00:10:25.100 --> 00:10:27.100]  跟一個很認識很久的小學同學
[00:10:27.100 --> 00:10:29.500]  來分享福音
[00:10:29.500 --> 00:10:31.500]  那我就鼓勵他去教會
[00:10:32.900 --> 00:10:33.600]  但是他說
[00:10:33.600 --> 00:10:34.500]  未得住
[00:10:34.500 --> 00:10:36.500]  時候未到
[00:10:36.500 --> 00:10:38.300]  他沒有跟我說為什麼
[00:10:38.300 --> 00:10:39.700]  我也沒有問他
[00:10:39.700 --> 00:10:42.900]  但是我從他的對答
[00:10:42.900 --> 00:10:45.300]  他的表情
[00:10:45.300 --> 00:10:47.800]  我可以想像得到
[00:10:47.800 --> 00:10:49.800]  他是等待著一件事
[00:10:49.800 --> 00:10:51.000]  等待什麼
[00:10:51.000 --> 00:10:52.600]  我不知道等待什麼
[00:10:52.600 --> 00:10:54.400]  是等待在某一些事情
[00:10:54.400 --> 00:10:55.800]  搞定了
[00:10:55.800 --> 00:10:57.300]  或者等他
[00:10:57.300 --> 00:10:59.600]  一些問題被處理好
[00:10:59.600 --> 00:11:01.800]  或者在生活上面
[00:11:02.300 --> 00:11:03.000]  或者是
[00:11:03.000 --> 00:11:05.300]  這個道德上面
[00:11:05.300 --> 00:11:08.900]  但是聖經告訴我們
[00:11:08.900 --> 00:11:12.700]  其實我們不需要等到事情被解決了之後
[00:11:12.700 --> 00:11:15.200]  現日才可以來到神的面前
[00:11:15.200 --> 00:11:16.700]  聖經說得很清楚
[00:11:16.700 --> 00:11:19.800]  我們可以照著自己的本相
[00:11:19.800 --> 00:11:21.500]  去到神的面前
[00:11:21.500 --> 00:11:22.300]  因為但以你
[00:11:22.300 --> 00:11:23.200]  但以你
[00:11:23.200 --> 00:11:24.600]  正如但以你所說的話
[00:11:24.600 --> 00:11:27.200]  我來到神面前祈禱
[00:11:27.200 --> 00:11:28.800]  的原因
[00:11:29.500 --> 00:11:32.200]  不是因為自己有些什麼的公義
[00:11:32.200 --> 00:11:33.200]  而是因為什麼
[00:11:33.200 --> 00:11:35.700]  而是因為神是一個憐憫的神
[00:11:35.700 --> 00:11:37.500]  所以首先來說
[00:11:37.500 --> 00:11:39.100]  如果我們想做一個好人
[00:11:39.100 --> 00:11:40.900]  然後才去教會的時候
[00:11:40.900 --> 00:11:42.500]  永遠搞不定
[00:11:42.500 --> 00:11:44.800]  因為人永遠沒有辦法憑自己的能力
[00:11:44.800 --> 00:11:47.700]  成為一個在神面前完全公義的人
[00:11:47.700 --> 00:11:50.700]  神也從來沒有這樣的要求
[00:11:50.700 --> 00:11:51.900]  等於大家去
[00:11:51.900 --> 00:11:53.500]  有沒有大家去過有沒有健身室
[00:11:53.500 --> 00:11:54.900]  大家去健身室
[00:11:54.900 --> 00:11:57.300]  你不會說練到六塊腹肌
[00:11:57.300 --> 00:11:58.500]  然後才去健身室對不對
[00:11:59.200 --> 00:12:00.200]  大家去醫院對不對
[00:12:00.200 --> 00:12:00.800]  去過了
[00:12:00.800 --> 00:12:02.900]  大家從來不會說
[00:12:02.900 --> 00:12:04.800]  我等我的病痊癒然後才去醫院
[00:12:04.800 --> 00:12:06.700]  不會的對不對
[00:12:06.700 --> 00:12:08.600]  同樣
[00:12:08.600 --> 00:12:09.800]  去教會
[00:12:09.800 --> 00:12:11.600]  不需要成為好人
[00:12:11.600 --> 00:12:13.600]  才去教會
[00:12:13.600 --> 00:12:16.200]  在耶穌基督的一個教導裡面
[00:12:16.200 --> 00:12:18.200]  祂曾經提過兩類的人
[00:12:18.200 --> 00:12:19.400]  第一種
[00:12:19.400 --> 00:12:21.800]  自以為意的法利菜人
[00:12:21.800 --> 00:12:23.200]  祂自誇就說
[00:12:23.200 --> 00:12:24.700]  我就不像其他人了
[00:12:24.700 --> 00:12:27.000]  其他人又勒索又不義又奸淫
[00:12:27.000 --> 00:12:29.600]  但是我也不像這個稅吏
[00:12:29.600 --> 00:12:31.600]  我一個禮拜就禁食兩次
[00:12:31.600 --> 00:12:33.300]  凡我所得的十分之一奉獻
[00:12:33.300 --> 00:12:37.200]  所強調的是自己的公義
[00:12:37.200 --> 00:12:38.500]  自己的好行為
[00:12:38.500 --> 00:12:40.800]  但是另一類人呢
[00:12:40.800 --> 00:12:42.100]  就是
[00:12:42.100 --> 00:12:44.700]  自己知道犯了罪的稅吏
[00:12:44.700 --> 00:12:46.900]  這群稅吏來到神面前的時候
[00:12:46.900 --> 00:12:48.400]  他說連頭
[00:12:48.400 --> 00:12:50.200]  連舉目望天都不敢
[00:12:50.200 --> 00:12:52.000]  哭著吹空說
[00:12:52.000 --> 00:12:53.600]  神啊開恩
[00:12:53.600 --> 00:12:55.900]  可憐我這個罪人
[00:12:56.100 --> 00:12:58.300]  這個就是正正彈以禮
[00:12:58.300 --> 00:13:00.600]  來到神面前祈禱的那個態度
[00:13:00.600 --> 00:13:04.300]  唯有這一類型的態度
[00:13:04.300 --> 00:13:07.000]  我相信知己神得到神的悅納
[00:13:07.000 --> 00:13:10.200]  私人在這個詩篇第五十一篇告訴我們
[00:13:10.200 --> 00:13:13.600]  神並不喜愛祭物
[00:13:13.600 --> 00:13:16.600]  也不喜悅不憎誠的繁祭
[00:13:16.600 --> 00:13:18.200]  但是卻是悅納什麼
[00:13:18.200 --> 00:13:21.600]  悅納憂傷痛悔的心
[00:13:21.600 --> 00:13:24.000]  所以不要搞錯
[00:13:24.400 --> 00:13:26.400]  外在的宗教行為
[00:13:26.400 --> 00:13:28.200]  例如禁食
[00:13:28.200 --> 00:13:30.200]  拾一奉獻
[00:13:30.200 --> 00:13:34.600]  沒錯可以幫助我們表達我們悔改的心
[00:13:34.600 --> 00:13:38.000]  但是不能夠取替悔改的心
[00:13:38.000 --> 00:13:41.800]  也不能夠滿足神的心
[00:13:41.800 --> 00:13:44.500]  但是你知道很清楚神要什麼
[00:13:44.500 --> 00:13:46.200]  所以在祈禱裡面
[00:13:46.200 --> 00:13:47.600]  他求神的憐憫
[00:13:47.600 --> 00:13:49.000]  更加指出
[00:13:49.000 --> 00:13:50.400]  神憐憫他們
[00:13:50.400 --> 00:13:53.100]  不是因為他們在神面前配得憐憫
[00:13:53.500 --> 00:13:57.600]  而是神本身就是一個大有憐憫的神
[00:13:57.600 --> 00:13:58.800]  當然
[00:13:58.800 --> 00:14:01.400]  我們要明白神的憐憫
[00:14:01.400 --> 00:14:03.400]  是一個白白的恩典
[00:14:03.400 --> 00:14:07.400]  我們只能夠通過信心領受
[00:14:07.400 --> 00:14:11.300]  而不能夠用我們的好行為來換取
[00:14:11.300 --> 00:14:14.300]  另外我們也想大家留意
[00:14:14.300 --> 00:14:15.500]  但是你在祈禱
[00:14:15.500 --> 00:14:18.800]  求神回轉是吧
[00:14:18.800 --> 00:14:20.300]  求神復興
[00:14:21.100 --> 00:14:26.100]  被糅爛了的聖城
[00:14:26.100 --> 00:14:27.900]  但是大家要留意一件事
[00:14:27.900 --> 00:14:31.300]  在彈耳祈禱完之後
[00:14:31.300 --> 00:14:32.400]  聖經有沒有記載
[00:14:32.400 --> 00:14:33.800]  或者歷史有沒有記載彈耳
[00:14:33.800 --> 00:14:38.000]  可以回到這個重新得著榮耀的聖城
[00:14:38.000 --> 00:14:39.200]  沒有的
[00:14:39.200 --> 00:14:40.500]  就是說什麼
[00:14:40.500 --> 00:14:45.000]  就是說彈耳你離開人世的時候
[00:14:45.000 --> 00:14:46.400]  都看不到
[00:14:46.400 --> 00:14:51.000]  看不到這個聖城的復興
[00:14:52.100 --> 00:14:53.200]  那就是說什麼
[00:14:53.200 --> 00:14:57.000]  就是說彈耳你的祈禱不是為自己的
[00:14:57.000 --> 00:14:59.200]  是為了神的榮耀
[00:14:59.200 --> 00:15:01.100]  施一雙
[00:15:01.100 --> 00:15:03.600]  我們是否著意
[00:15:03.600 --> 00:15:04.700]  著意也好
[00:15:04.700 --> 00:15:05.700]  沒有著意也好
[00:15:05.700 --> 00:15:08.500]  我們很多時候祈禱總是說
[00:15:08.500 --> 00:15:10.400]  神幫助我完成這件事
[00:15:10.400 --> 00:15:12.800]  神幫助我成就那一件事
[00:15:12.800 --> 00:15:13.700]  當然
[00:15:13.700 --> 00:15:15.400]  這樣的祈禱是沒有錯的
[00:15:15.400 --> 00:15:17.400]  神是我們可以來到神面前
[00:15:17.400 --> 00:15:19.000]  求神滿足我們的需要
[00:15:19.000 --> 00:15:21.300]  不過如果我們來到神面前
[00:15:21.300 --> 00:15:23.400]  所有的祈求都是要求神
[00:15:23.400 --> 00:15:26.400]  滿足我們某一些需要的時候
[00:15:26.400 --> 00:15:29.600]  我恐怕我們陷在另一種情況
[00:15:29.600 --> 00:15:30.700]  這種情況就是
[00:15:30.700 --> 00:15:36.400]  神的存在是為了滿足我們的需要
[00:15:36.400 --> 00:15:38.500]  如果是這樣的時候
[00:15:38.500 --> 00:15:39.500]  大家弄錯了
[00:15:39.500 --> 00:15:41.300]  剛剛相反
[00:15:41.300 --> 00:15:46.200]  是我們的存在是要滿足神的榮耀
[00:15:46.200 --> 00:15:48.200]  是要讓神的榮耀得著
[00:15:49.000 --> 00:15:50.600]  完全的彰顯
[00:15:50.600 --> 00:15:54.200]  而事實上
[00:15:54.200 --> 00:15:56.400]  但以你的祈禱
[00:15:56.400 --> 00:15:58.400]  我們看到很清楚
[00:15:58.400 --> 00:16:00.800]  不是求神
[00:16:00.800 --> 00:16:05.400]  按著祂們的需要來滿足
[00:16:05.400 --> 00:16:06.900]  而是剛剛相反
[00:16:06.900 --> 00:16:08.600]  是讓神的榮耀
[00:16:08.600 --> 00:16:10.000]  讓神的旨意
[00:16:10.000 --> 00:16:12.300]  按著祂的意思而行
[00:16:12.300 --> 00:16:14.700]  今天我們都活在一個世界
[00:16:14.700 --> 00:16:15.500]  大家都知道
[00:16:15.500 --> 00:16:16.900]  這個世界主流文化
[00:16:16.900 --> 00:16:18.600]  並不是基督教的文化
[00:16:19.000 --> 00:16:19.900]  不僅如此
[00:16:19.900 --> 00:16:22.200]  這個世界上很多的主流文化
[00:16:22.200 --> 00:16:24.900]  其實與基督教的價值是剛剛相違背的
[00:16:24.900 --> 00:16:26.100]  基督徒的價值
[00:16:26.100 --> 00:16:27.900]  可以說在這個世界裡面
[00:16:27.900 --> 00:16:31.100]  漸漸地被邊緣化
[00:16:31.100 --> 00:16:33.400]  縱然有很多以基督教立國的國家
[00:16:33.400 --> 00:16:34.400]  但是今天我們回顧
[00:16:34.400 --> 00:16:36.200]  所謂以基督教立國的國家
[00:16:36.200 --> 00:16:37.700]  他們現在我們所看到
[00:16:37.700 --> 00:16:39.700]  所經驗到的文化價值
[00:16:39.700 --> 00:16:41.700]  與基督教越來越遠
[00:16:41.700 --> 00:16:43.500]  講一個很簡單的例子
