
[00:00:00.000 --> 00:00:02.000]  好,各位訂閱,早安!
[00:06:38.080 --> 00:06:41.080]  否則我會跟你一生一世
[00:06:41.080 --> 00:06:46.080]  這個就是路德向著劉豪米一個信守的承諾
[00:06:46.080 --> 00:06:50.080]  路德能不能夠做一個信實的人呢?
[00:06:50.080 --> 00:06:51.080]  行守的承諾呢?
[00:06:51.080 --> 00:06:52.080]  一會兒再看
[00:06:52.080 --> 00:06:54.080]  除了我們要講信實之外
[00:06:54.080 --> 00:06:55.080]  還要講良善
[00:06:55.080 --> 00:07:00.080]  所以我們會看看路德和劉豪米回到鄉下的時候
[00:07:00.080 --> 00:07:03.080]  在猶大的伯利恆發生了什麼事
[00:07:03.080 --> 00:07:04.080]  你都想一下
[00:07:04.080 --> 00:07:08.080]  兩個寡婦回去可以做些什麼呢?
[00:07:08.080 --> 00:07:12.080]  當時他們兩個寡婦沒有人沒有物
[00:07:12.080 --> 00:07:14.080]  又沒有田地
[00:07:14.080 --> 00:07:16.080]  又沒有政府的綜援救濟
[00:07:16.080 --> 00:07:18.080]  怎麼辦呢?
[00:07:18.080 --> 00:07:22.080]  但幸好摩西律法有一個救濟的行動
[00:07:22.080 --> 00:07:25.080]  就是給那些有田有地的人
[00:07:25.080 --> 00:07:27.080]  當他們收割的時候
[00:07:27.080 --> 00:07:29.080]  不多不少可能他們收割的時候
[00:07:29.080 --> 00:07:30.080]  會掉了那些蜜
[00:07:30.080 --> 00:07:32.080]  那些大蜜小蜜
[00:07:32.080 --> 00:07:35.080]  那些蜜水掉到地上
[00:07:35.080 --> 00:07:36.080]  那你們不要撿了
[00:07:36.080 --> 00:07:39.080]  或者你去摘那些果園的時候
[00:07:39.080 --> 00:07:41.080]  你不多不少那些果子
[00:07:41.080 --> 00:07:42.080]  可能葡萄樹啊
[00:07:42.080 --> 00:07:43.080]  蘋果樹啊
[00:07:43.080 --> 00:07:44.080]  都會掉到地上
[00:07:44.080 --> 00:07:45.080]  你不要撿了
[00:07:45.080 --> 00:07:47.080]  留給那些寡婦啊
[00:07:47.080 --> 00:07:49.080]  弱勢社群啊
[00:07:49.080 --> 00:07:50.080]  有需要的人呢
[00:07:50.080 --> 00:07:51.080]  可以去那裡撿
[00:07:51.080 --> 00:07:53.080]  以致他們都有生計
[00:07:53.080 --> 00:07:56.080]  所以路德就代替了鬧鵝米
[00:07:56.080 --> 00:07:58.080]  去到蜜田那裡撿蜜水
[00:07:58.080 --> 00:08:01.080]  而剛好就遇到一個大地主
[00:08:01.080 --> 00:08:02.080]  叫波瓦斯
[00:08:02.080 --> 00:08:04.080]  一個良善的波瓦斯
[00:08:04.080 --> 00:08:05.080]  所以我們先看一下
[00:08:05.080 --> 00:08:07.080]  這個良善的波瓦斯呢
[00:08:07.080 --> 00:08:09.080]  他怎樣跟路德說話
[00:08:09.080 --> 00:08:10.080]  咦?
[00:08:10.080 --> 00:08:12.080]  咦?我本來變了顏色的
[00:08:12.080 --> 00:08:13.080]  為什麼沒有了
[00:08:13.080 --> 00:08:14.080]  啊,這裡,好
[00:08:14.080 --> 00:08:15.080]  那藍色的呢
[00:08:15.080 --> 00:08:16.080]  我想請弟兄幫我讀
[00:08:16.080 --> 00:08:17.080]  紅色的字呢
[00:08:17.080 --> 00:08:18.080]  請姐妹幫我讀
[00:08:18.080 --> 00:08:20.080]  我會讀黑色的字的
[00:08:20.080 --> 00:08:22.080]  準備,大家一二三
[00:08:22.080 --> 00:08:24.080]  波瓦斯對路德說
[00:08:24.080 --> 00:08:26.080]  女兒啊,聽我說
[00:08:26.080 --> 00:08:29.080]  不要往別人田裡拾取蜜水
[00:08:29.080 --> 00:08:31.080]  也不要離開這裡
[00:08:31.080 --> 00:08:34.080]  要常與我侍女們在一處
[00:08:34.080 --> 00:08:37.080]  我的僕人在那塊田收割
[00:08:37.080 --> 00:08:39.080]  你就跟著他們去
[00:08:39.080 --> 00:08:42.080]  我已經吩咐僕人不可欺負你
[00:08:42.080 --> 00:08:43.080]  你若學了
[00:08:43.080 --> 00:08:45.080]  就可以到器皿那裡
[00:08:45.080 --> 00:08:47.080]  喝僕人打來的水
[00:08:50.080 --> 00:08:52.080]  波瓦斯回答說
[00:08:52.080 --> 00:09:03.080]  這些事人全都告訴我了
[00:09:03.080 --> 00:09:06.080]  願耶和華照你所行的賞賜你
[00:09:06.080 --> 00:09:10.080]  你來投靠耶和華以色列神的賜旁下
[00:09:10.080 --> 00:09:14.080]  願耶和華照你所行的賞賜你
[00:09:14.080 --> 00:09:18.080]  你來投靠耶和華以色列神的賜旁下
[00:09:18.080 --> 00:09:21.080]  願你滿得祂的賞賜
[00:09:21.080 --> 00:09:22.080]  路德說
[00:09:22.080 --> 00:09:25.080]  我主啊,願在你眼前蒙恩
[00:09:25.080 --> 00:09:28.080]  我雖然不及你的一個侍女
[00:09:28.080 --> 00:09:32.080]  你還用慈愛的話安慰我的心
[00:09:32.080 --> 00:09:34.080]  到了吃飯的時候
[00:09:34.080 --> 00:09:36.080]  波瓦斯對路德說
[00:09:36.080 --> 00:09:38.080]  你到這裡來吃餅
[00:09:38.080 --> 00:09:40.080]  這餅沾在醋裡
[00:09:40.080 --> 00:09:43.080]  路德就在收割的人旁邊坐下
[00:09:43.080 --> 00:09:48.080]  他們把控了的水子遞給他
[00:09:48.080 --> 00:09:50.080]  他吃飽了,還有餘剩的
[00:09:50.080 --> 00:09:53.080]  他起來又拾取墨水
[00:09:53.080 --> 00:09:55.080]  波瓦斯吩咐僕人說
[00:09:55.080 --> 00:09:58.080]  他就是在菌中拾取墨水
[00:09:58.080 --> 00:10:01.080]  也可以容他,不可羞辱他
[00:10:01.080 --> 00:10:04.080]  並要從菌裡抽出奢來
[00:10:04.080 --> 00:10:07.080]  留在地下任他拾取
[00:10:07.080 --> 00:10:09.080]  不可戚嚇他
[00:10:09.080 --> 00:10:12.080]  這樣路德在田間拾取墨水
[00:10:12.080 --> 00:10:14.080]  直到晚上
[00:10:14.080 --> 00:10:16.080]  將所拾取的打了
[00:10:16.080 --> 00:10:18.080]  若有一衣發大墨
[00:10:18.080 --> 00:10:22.080]  他就把所拾取的帶進城去給婆婆看
[00:10:22.080 --> 00:10:26.080]  又把他吃飽了所剩的給了婆婆
[00:10:26.080 --> 00:10:28.080]  婆婆問他說
[00:10:42.080 --> 00:10:51.080]  (音樂)
[00:10:51.080 --> 00:10:52.080]  好
[00:10:52.080 --> 00:10:57.080]  讓我們先去看看
[00:10:57.080 --> 00:10:59.080]  什麼叫良善
[00:10:59.080 --> 00:11:00.080]  OK
[00:11:00.080 --> 00:11:02.080]  英文是goodness
[00:11:02.080 --> 00:11:03.080]  是NIV的版本
[00:11:03.080 --> 00:11:05.080]  有些是用慷慨的形容
[00:11:05.080 --> 00:11:08.080]  良善就是能夠
[00:11:08.080 --> 00:11:11.080]  美善、正直和慷慨的意思
[00:11:11.080 --> 00:11:13.080]  當你是一個良善的人
[00:11:13.080 --> 00:11:15.080]  自然你的生命會流露出
[00:11:15.080 --> 00:11:18.080]  慷慨、美善、正直的行為
[00:11:18.080 --> 00:11:21.080]  如果你還記得上星期我們說的恩慈
[00:11:21.080 --> 00:11:23.080]  恩慈和良善好像很相似
[00:11:23.080 --> 00:11:25.080]  都是一個好人應該做的事情
[00:11:25.080 --> 00:11:28.080]  如果你要我將它分類
[00:11:28.080 --> 00:11:29.080]  我會將恩慈
[00:11:29.080 --> 00:11:32.080]  是一個具體的好行為
[00:11:32.080 --> 00:11:35.080]  具體的有愛心的行動去幫助人
[00:11:35.080 --> 00:11:37.080]  而良善就比較廣泛一點
[00:11:37.080 --> 00:11:39.080]  是一個人的生命本質
[00:11:39.080 --> 00:11:42.080]  流露出一個美善的生命本質
[00:11:42.080 --> 00:11:44.080]  良善這個字
[00:11:44.080 --> 00:11:46.080]  希臘文裡面這個良善這個字
[00:11:46.080 --> 00:11:48.080]  只是出現了四次在新約
[00:11:48.080 --> 00:11:50.080]  雖然你可能在新約聖經裡
[00:11:50.080 --> 00:11:51.080]  看到其他良善這個字
[00:11:51.080 --> 00:11:53.080]  多數是解好人的意思
[00:11:53.080 --> 00:11:55.080]  但是如果真的是良善
[00:11:55.080 --> 00:11:57.080]  希臘文這個字
[00:11:57.080 --> 00:11:59.080]  在新約聖經裡出現了四次
[00:11:59.080 --> 00:12:01.080]  其中一次就在加拿大書
[00:12:01.080 --> 00:12:03.080]  另外三次就在羅馬書
[00:12:03.080 --> 00:12:05.080]  帖撒羅尼加後書和以弗所書
[00:12:05.080 --> 00:12:07.080]  我想大家幫我讀出來好不好
[00:12:07.080 --> 00:12:09.080]  準備 1 2 3
[00:12:09.080 --> 00:12:10.080]  弟兄們
[00:12:10.080 --> 00:12:14.080]  我自己也深信你們是滿有良善
[00:12:14.080 --> 00:12:16.080]  充足了諸般的知識
[00:12:16.080 --> 00:12:18.080]  也能彼此勸誡
[00:12:18.080 --> 00:12:21.080]  因此我們常為你們禱告
[00:12:21.080 --> 00:12:26.080]  與我們的神看你們配得過所蒙的照
[00:12:26.080 --> 00:12:30.080]  又用大能成就你們一切所事務的良善
[00:12:30.080 --> 00:12:33.080]  和一切因信心所做的功夫
[00:12:33.080 --> 00:12:35.080]  光明所見的果子
[00:12:35.080 --> 00:12:37.080]  就是一切良善
[00:12:37.080 --> 00:12:39.080]  公義誠實
[00:12:39.080 --> 00:12:41.080]  如果要總結這幾節經文
[00:12:41.080 --> 00:12:43.080]  關於良善在新約裡的教導
[00:12:43.080 --> 00:12:44.080]  我會這樣說
[00:12:44.080 --> 00:12:47.080]  是一群蒙恩得救的信徒
[00:12:47.080 --> 00:12:49.080]  他們彼此互相的接納
[00:12:49.080 --> 00:12:51.080]  而流露出來的正直
[00:12:51.080 --> 00:12:53.080]  憑著信心和盼望
[00:12:53.080 --> 00:12:56.080]  所作的決心和關注
[00:12:56.080 --> 00:13:00.080]  對神甘心樂意的信靠和委身
[00:13:00.080 --> 00:13:03.080]  即使在患難逼迫當中
[00:13:03.080 --> 00:13:06.080]  依然表現出一個積極的內涵
[00:13:06.080 --> 00:13:08.080]  而光明之子
[00:13:08.080 --> 00:13:12.080]  就是有良善的生命特質
[00:13:12.080 --> 00:13:14.080]  不知道大家能否捉到
[00:13:14.080 --> 00:13:15.080]  我再重複一次
[00:13:15.080 --> 00:13:19.080]  一個良善在新約這幾節經文的總結就是
[00:13:19.080 --> 00:13:21.080]  一群蒙恩得救的信徒
[00:13:21.080 --> 00:13:23.080]  他們彼此互相的接納
[00:13:23.080 --> 00:13:25.080]  而流露出來的正直
[00:13:25.080 --> 00:13:27.080]  憑著信心和盼望
[00:13:27.080 --> 00:13:29.080]  所作的決心和關注
[00:13:29.080 --> 00:13:33.080]  對神甘心樂意的信靠和委身
[00:13:33.080 --> 00:13:35.080]  即使在患難逼迫當中
[00:13:35.080 --> 00:13:38.080]  依然表現出積極的內涵
[00:13:38.080 --> 00:13:39.080]  換言之
[00:13:39.080 --> 00:13:40.080]  光明之子
[00:13:40.080 --> 00:13:41.080]  神的兒女
[00:13:41.080 --> 00:13:42.080]  生活質素
[00:13:42.080 --> 00:13:43.080]  其中之一
[00:13:43.080 --> 00:13:45.080]  就是良善
[00:13:45.080 --> 00:13:47.080]  聽完不知道大家捉到多少
[00:13:47.080 --> 00:13:49.080]  或者我們回到波亞斯
[00:13:49.080 --> 00:13:52.080]  你想想他剛才為路德所作的事
[00:13:52.080 --> 00:13:55.080]  能否流露出這份良善呢?
[00:13:55.080 --> 00:14:00.080]  原來在利未記十九章九月十日有這樣的教導
[00:14:00.080 --> 00:14:03.080]  就是當你有田有地的時候
[00:14:03.080 --> 00:14:05.080]  當你收割莊稼的時候
[00:14:05.080 --> 00:14:06.080]  不要割盡田割
[00:14:06.080 --> 00:14:11.080]  也不要拾取所有遺留下來的小物大物
[00:14:11.080 --> 00:14:14.080]  也不要摘盡葡萄園裏面的果子
[00:14:14.080 --> 00:14:17.080]  不要收取葡萄園裏面所摘下的果子
[00:14:17.080 --> 00:14:19.080]  留給窮人和寄居
[00:14:19.080 --> 00:14:22.080]  這就是耶和華給以色列人的教導
[00:14:22.080 --> 00:14:26.080]  這可以說是當時以色列人的綜援系統
[00:14:26.080 --> 00:14:30.080]  一般的百姓都有他們的小田地
[00:14:30.080 --> 00:14:32.080]  他們都過著自給自足的生活
[00:14:32.080 --> 00:14:33.080]  但很奇怪
[00:14:33.080 --> 00:14:35.080]  摩西五經是吩咐
[00:14:35.080 --> 00:14:36.080]  你自給自足
[00:14:36.080 --> 00:14:38.080]  你有自己的財產
[00:14:38.080 --> 00:14:42.080]  但你都要和一些有需要的人分享
[00:14:42.080 --> 00:14:44.080]  這就是良善
[00:14:44.080 --> 00:14:46.080]  應該有的東西
[00:14:46.080 --> 00:14:48.080]  就是將你所擁有的東西
[00:14:48.080 --> 00:14:50.080]  你本身應該擁有的東西
[00:14:50.080 --> 00:14:53.080]  他是願意放棄一些出來
[00:14:53.080 --> 00:14:56.080]  去幫助一些有需要的人
[00:14:56.080 --> 00:14:58.080]  困境的人
[00:14:58.080 --> 00:14:59.080]  貧乏的人
[00:14:59.080 --> 00:15:03.080]  讓他們的生活都能得到一些舒緩
[00:15:03.080 --> 00:15:05.080]  在剛才我們所道的路德記
[00:15:05.080 --> 00:15:07.080]  路德和那奧米
[00:15:07.080 --> 00:15:10.080]  就是一對完全無依無靠的寡婦
[00:15:10.080 --> 00:15:12.080]  他們去到巴黎行
[00:15:12.080 --> 00:15:15.080]  可以做些什麼呢?
[00:15:15.080 --> 00:15:18.080]  如果沒有遇到這個良善的波亞斯
[00:15:18.080 --> 00:15:20.080]  他們的生活一定是苦不堪言
[00:15:20.080 --> 00:15:23.080]  但波亞斯就向路德和那奧米
[00:15:23.080 --> 00:15:25.080]  流露出良善的品格
[00:15:25.080 --> 00:15:29.080]  讓這對寡婦在絕境當中
[00:15:29.080 --> 00:15:30.080]  見到曙光
[00:15:30.080 --> 00:15:33.080]  也不要忘記當時巴黎行
[00:15:33.080 --> 00:15:34.080]  即以色列
[00:15:34.080 --> 00:15:37.080]  正是一個大饑荒之後的復蘇環境
[00:15:37.080 --> 00:15:40.080]  其實波亞斯他自己都未必一定是
[00:15:40.080 --> 00:15:43.080]  非常富裕或者非常生活穩妥
[00:15:43.080 --> 00:15:45.080]  但他毫不吝嗇
[00:15:45.080 --> 00:15:46.080]  將他所擁有的東西
[00:15:46.080 --> 00:15:48.080]  和路德分享
[00:15:48.080 --> 00:15:52.080]  這就是聖經教導我們的良善
[00:15:52.080 --> 00:15:54.080]  從中我們會體會到
[00:15:54.080 --> 00:15:56.080]  波亞斯是主動的
[00:15:56.080 --> 00:15:59.080]  邀請路德留在他的田間
[00:15:59.080 --> 00:16:01.080]  拾取他的墨水
[00:16:01.080 --> 00:16:04.080]  應該很少人會這樣做
[00:16:04.080 --> 00:16:06.080]  你專門叫多些窮人來
[00:16:06.080 --> 00:16:08.080]  在你的田間拾取墨水
[00:16:08.080 --> 00:16:09.080]  但願意幫助人
[00:16:09.080 --> 00:16:11.080]  他還為路德的需要
[00:16:11.080 --> 00:16:13.080]  照顧周到,鉅細無遺
[00:16:13.080 --> 00:16:15.080]  如果你口渴
[00:16:15.080 --> 00:16:17.080]  可以幫僕人拿水喝
[00:16:17.080 --> 00:16:18.080]  在第九節尾
[00:16:18.080 --> 00:16:20.080]  去到吃飯的時候
[00:16:20.080 --> 00:16:22.080]  又有餅給他吃
[00:16:22.080 --> 00:16:24.080]  可以和他的僕人一起坐
[00:16:24.080 --> 00:16:26.080]  而且叫他的僕人
[00:16:26.080 --> 00:16:28.080]  刻意拾取多些墨水在地上
[00:16:28.080 --> 00:16:32.080]  不要嚇到寡婦
[00:16:32.080 --> 00:16:34.080]  這些弱勢的社群
[00:16:34.080 --> 00:16:35.080]  在他的說話當中
[00:16:35.080 --> 00:16:36.080]  處處流露出
[00:16:36.080 --> 00:16:38.080]  仁慈和安慰的心
[00:16:38.080 --> 00:16:40.080]  所以當路德聽到的時候
[00:16:40.080 --> 00:16:41.080]  第十三節說
[00:16:41.080 --> 00:16:44.080]  主啊,我願在你眼前蒙恩
[00:16:44.080 --> 00:16:46.080]  我雖然不及你一個婢女
[00:16:46.080 --> 00:16:47.080]  侍女
[00:16:47.080 --> 00:16:49.080]  但你卻用慈愛的話
[00:16:49.080 --> 00:16:51.080]  安慰我的心
[00:16:51.080 --> 00:16:53.080]  給那些弱勢社群
[00:16:53.080 --> 00:16:54.080]  雖然他是受惠者
[00:16:54.080 --> 00:16:56.080]  但仍然得到應有的尊嚴
[00:16:56.080 --> 00:16:58.080]  從來沒有歧視他
[00:16:58.080 --> 00:17:00.080]  是一個弱質纖纖的女性
[00:17:00.080 --> 00:17:01.080]  更加沒有歧視他
[00:17:01.080 --> 00:17:02.080]  因為他是一個外族人
[00:17:02.080 --> 00:17:04.080]  魔壓的女子
[00:17:04.080 --> 00:17:07.080]  所以波亞斯
[00:17:07.080 --> 00:17:09.080]  就是學校他所信靠的上帝
[00:17:09.080 --> 00:17:11.080]  那份良善
[00:17:11.080 --> 00:17:13.080]  以致能夠活出
[00:17:13.080 --> 00:17:16.080]  上帝給他應有的良善的品格
[00:17:16.080 --> 00:17:17.080]  這些人是蒙福的
[00:17:17.080 --> 00:17:19.080]  所以連拿我米
[00:17:19.080 --> 00:17:21.080]  最後他也這樣說
[00:17:21.080 --> 00:17:23.080]  願那人蒙耶和華賜福
[00:17:23.080 --> 00:17:26.080]  因為他不斷地恩代活人死人
