
[00:00:00.000 --> 00:00:04.840]  歡迎大家來到五樓的周六崇拜
[00:02:44.640 --> 00:02:47.320]  在祂未離開之前
[00:02:47.320 --> 00:02:50.200]  在祂未回到祂的家鄉之前
[00:02:50.200 --> 00:02:53.080]  已經有很多消息在外面流傳
[00:02:53.080 --> 00:02:56.960]  在傳耶穌基督在加尼尼做很大的事工
[00:02:56.960 --> 00:02:58.000]  祂趕道
[00:02:58.000 --> 00:02:58.880]  祂趕鬼
[00:02:58.880 --> 00:03:01.720]  祂醫治
[00:03:01.720 --> 00:03:05.120]  這次耶穌再回到祂成長的地方
[00:03:05.120 --> 00:03:06.200]  祂判若兩人
[00:03:06.200 --> 00:03:09.600]  祂令人刮目相看
[00:03:09.600 --> 00:03:13.520]  從前祂只會在家裡竇木
[00:03:13.520 --> 00:03:16.440]  現在天才橫逸的耶穌
[00:03:16.440 --> 00:03:17.720]  他悉經講道
[00:03:17.720 --> 00:03:18.920]  祂神跡奇事
[00:03:18.920 --> 00:03:21.840]  祂樣樣都是精通
[00:03:21.840 --> 00:03:22.720]  更重要的
[00:03:22.720 --> 00:03:25.000]  祂不是一個人回來
[00:03:25.000 --> 00:03:27.400]  在過去短短的時間裡面
[00:03:27.400 --> 00:03:28.440]  祂人氣急升
[00:03:28.440 --> 00:03:34.440]  已經有千千萬萬個粉絲跟隨著祂
[00:03:34.440 --> 00:03:37.920]  祂這次回到祂的家鄉拿撒勒
[00:03:37.920 --> 00:03:39.360]  會有什麼遭遇呢
[00:03:39.360 --> 00:03:41.280]  如果你問我
[00:03:41.280 --> 00:03:44.080]  我猜祂一定是大受歡迎
[00:03:44.080 --> 00:03:48.000]  而且很有可能馬上黃袍加身
[00:03:48.000 --> 00:03:51.280]  被封為王
[00:03:51.280 --> 00:03:55.280]  耶穌基督以錦還鄉
[00:03:55.280 --> 00:03:57.560]  這一切都只是表面那一層
[00:03:57.560 --> 00:03:59.960]  這一切都是謎面
[00:03:59.960 --> 00:04:02.680]  背後帶著一個謎底
[00:04:02.680 --> 00:04:04.120]  謎底會是什麼呢
[00:04:04.120 --> 00:04:09.680]  我想和你一起去看這六節的聖經
[00:04:09.680 --> 00:04:11.520]  馬可貝音第六章第一節這樣說
[00:04:11.520 --> 00:04:15.280]  耶穌離開那裡來到自己的家鄉
[00:04:15.280 --> 00:04:19.360]  耶穌離開那裡來到自己的家鄉
[00:04:19.360 --> 00:04:22.240]  耶穌離開哪裡啊
[00:04:22.240 --> 00:04:23.520]  我們照我們所知
[00:04:23.520 --> 00:04:27.960]  祂之前在的地方應該是近加里里湖那裡
[00:04:27.960 --> 00:04:29.640]  加里里湖其中一個城鎮
[00:04:29.640 --> 00:04:34.680]  在那裡祂醫治了一個患了十二年血痘的女人
[00:04:34.680 --> 00:04:40.240]  在那裡祂更加將一個十二歲的死女復活
[00:04:40.240 --> 00:04:43.680]  在之前祂在加里里湖的對岸
[00:04:43.680 --> 00:04:46.160]  有一個地方叫格拉森
[00:04:46.160 --> 00:04:48.680]  祂去到格拉森的墳墓
[00:04:48.680 --> 00:04:50.680]  耶穌基督是猶太人的君王
[00:04:50.680 --> 00:04:52.240]  祂現在越級挑戰
[00:04:52.240 --> 00:04:55.760]  越界挑戰外邦人的魔域
[00:04:55.760 --> 00:05:00.840]  拯救了一個成千上萬孤零附身的狂人
[00:05:00.840 --> 00:05:03.280]  在之前在過河的時候
[00:05:03.280 --> 00:05:05.720]  耶穌平靜風浪
[00:05:05.720 --> 00:05:08.000]  一個大大的暴風
[00:05:08.000 --> 00:05:12.360]  耶穌用一句話就大大的平靜
[00:05:12.360 --> 00:05:14.840]  這些故事你一定要記住
[00:05:14.840 --> 00:05:19.960]  這些故事帶著極大的榮耀
[00:05:19.960 --> 00:05:25.680]  讓耶穌跟著耶穌回到祂自己的家鄉
[00:05:25.680 --> 00:05:27.880]  當耶穌做了這麼多事工之後
[00:05:27.880 --> 00:05:31.440]  可能因為祂思鄉病
[00:05:31.440 --> 00:05:35.200]  於是祂決定離開加里里的湖邊
[00:05:35.200 --> 00:05:37.280]  可能是加伯隆那個地方
[00:05:37.280 --> 00:05:38.680]  祂從前的大本營
[00:05:38.680 --> 00:05:41.760]  祂現在深入內地40英里左右
[00:05:41.760 --> 00:05:44.240]  去到一個地方叫做拿撒勒
[00:05:44.240 --> 00:05:46.880]  是祂成長的地方
[00:05:46.880 --> 00:05:49.640]  這個是馬可給我們的圖畫
[00:05:49.640 --> 00:05:51.320]  如果我要給一個題目
[00:05:51.320 --> 00:05:53.440]  這個圖畫的題目大概會是
[00:05:53.440 --> 00:05:57.800]  勝利的君王榮耀的歸來
[00:05:57.800 --> 00:06:01.440]  祂剛剛贏了無數場的激戰
[00:06:01.440 --> 00:06:07.880]  現在祂帶著祂一切的榮耀回到祂的鄉下
[00:06:07.880 --> 00:06:10.800]  極之威風
[00:06:10.800 --> 00:06:15.240]  那拿撒勒又是一個什麼地方呢?
[00:06:15.240 --> 00:06:17.000]  按照考古學家估計
[00:06:17.000 --> 00:06:21.800]  當時拿撒勒的人口不多於500萬
[00:06:21.800 --> 00:06:25.800]  和幾十年前的香港差不多
[00:06:25.800 --> 00:06:28.400]  原來不是500萬
[00:06:28.400 --> 00:06:31.560]  是500人
[00:06:31.560 --> 00:06:38.160]  按照考古學家的預測的估計
[00:06:38.160 --> 00:06:45.600]  當時的拿撒勒的人口不超過500人
[00:06:45.600 --> 00:06:49.160]  你可不可以想像今天在新界一條很小的村莊
[00:06:49.160 --> 00:06:53.520]  或者在離島有一個很小的村莊500人
[00:06:53.520 --> 00:06:56.320]  竟然出了一個十優的狀元
[00:06:56.320 --> 00:06:58.160]  奧運的金牌
[00:06:58.160 --> 00:07:01.560]  諾貝爾獎的得主
[00:07:01.560 --> 00:07:04.320]  多厲害的一件事
[00:07:04.320 --> 00:07:06.480]  耶穌這次回到家裡
[00:07:06.480 --> 00:07:08.880]  真是大件事
[00:07:08.880 --> 00:07:10.920]  而且不單是祂一個人
[00:07:10.920 --> 00:07:14.360]  祂還帶著一群門徒
[00:07:14.360 --> 00:07:16.400]  我相信可能只是12門徒
[00:07:16.400 --> 00:07:19.400]  一個地方只有500人居住
[00:07:19.400 --> 00:07:23.520]  如果突然間弄了幾百人來怎麼辦呢?
[00:07:23.520 --> 00:07:25.000]  可能只是12門徒
[00:07:25.000 --> 00:07:28.280]  但是背後有千千萬萬的人隨時
[00:07:28.280 --> 00:07:32.720]  可以來到這個城鎮和耶穌會合
[00:07:32.720 --> 00:07:36.600]  當耶穌回到祂500人的村莊的時候
[00:07:36.600 --> 00:07:38.440]  你可以想像整條村
[00:07:38.440 --> 00:07:42.240]  所有的人都夾道的歡迎
[00:07:42.240 --> 00:07:45.200]  他們準備黃袍加身
[00:07:45.200 --> 00:07:48.240]  封祂為王
[00:07:48.240 --> 00:07:51.600]  我們繼續讀第二節
[00:07:51.600 --> 00:08:00.040]  「悼了安息日,他在會堂裡教導人」
[00:08:00.040 --> 00:08:02.560]  你要記得這是二千多年前的中東
[00:08:02.560 --> 00:08:04.280]  是沒有互聯網的
[00:08:04.280 --> 00:08:05.760]  在那個世界裡面
[00:08:05.760 --> 00:08:07.640]  拿撒勒是一個這麼小的地方
[00:08:07.640 --> 00:08:09.000]  只有500人而已
[00:08:09.000 --> 00:08:12.240]  一個這麼小的小鎮
[00:08:12.240 --> 00:08:14.720]  哪裡有好賭廳呢?
[00:08:14.720 --> 00:08:19.240]  而現在突然間有一個全個領域
[00:08:19.240 --> 00:08:23.520]  整個加利利最出名的講員來到這裡
[00:08:23.520 --> 00:08:26.000]  你可以想像那個早上
[00:08:26.000 --> 00:08:28.200]  當別人開始傳開
[00:08:28.200 --> 00:08:31.560]  「耶穌今天會講道」
[00:08:31.560 --> 00:08:34.520]  這個小禮堂會變成怎樣呢?
[00:08:34.520 --> 00:08:36.840]  人山人海居水馬龍
[00:08:36.840 --> 00:08:38.040]  坐無虛席
[00:08:38.040 --> 00:08:40.160]  爆棚
[00:08:40.160 --> 00:08:41.640]  大家都慕名而來
[00:08:41.640 --> 00:08:43.760]  想聽聽耶穌的講道
[00:08:43.760 --> 00:08:45.960]  究竟有多厲害
[00:08:45.960 --> 00:08:47.360]  當中可能有兩班人
[00:08:47.360 --> 00:08:51.400]  一班人會說不知道他是不是有名無實
[00:08:51.400 --> 00:08:52.920]  浪得虛名
[00:08:52.920 --> 00:08:55.200]  有另外一邊說不是的
[00:08:55.200 --> 00:08:58.440]  我相信他一定是名副其實
[00:08:58.440 --> 00:09:00.720]  名不虛傳
[00:09:00.720 --> 00:09:01.920]  於是大家開始聽
[00:09:01.920 --> 00:09:05.200]  眾人聽見
[00:09:05.200 --> 00:09:08.000]  就很驚奇
[00:09:08.000 --> 00:09:14.320]  說「這人那裡來者本是所賜給他的是什麼智慧」
[00:09:14.320 --> 00:09:18.040]  大家聽完之後最後的判決是什麼?
[00:09:18.040 --> 00:09:19.680]  判決是一面倒
[00:09:19.680 --> 00:09:21.920]  Landslide
[00:09:21.920 --> 00:09:23.840]  耶穌大勝
[00:09:23.840 --> 00:09:29.200]  贏得所有每一個人的讚賞和喝彩
[00:09:29.200 --> 00:09:30.400]  聽的人
[00:09:30.400 --> 00:09:32.480]  每一個來到聽的人
[00:09:32.480 --> 00:09:34.480]  全部都驚奇
[00:09:34.480 --> 00:09:40.680]  每一個人到最後都是張開嘴巴
[00:09:40.680 --> 00:09:44.040]  完全的驚奇
[00:09:44.040 --> 00:09:46.760]  大家請留意最後那一句
[00:09:46.760 --> 00:09:49.240]  他不僅驚訝他的本事
[00:09:49.240 --> 00:09:50.040]  他的智慧
[00:09:50.040 --> 00:09:51.200]  還加了一件事
[00:09:51.200 --> 00:09:55.200]  「他所做的是何等的義能」
[00:09:55.200 --> 00:09:57.360]  即是說很有可能耶穌當日
[00:09:57.360 --> 00:10:00.120]  不是單單講道
[00:10:00.120 --> 00:10:03.320]  很有可能他是醫病趕鬼
[00:10:03.320 --> 00:10:05.200]  正如他去到很多的地方
[00:10:05.200 --> 00:10:07.320]  正如他去到很多的會堂裡面
[00:10:07.320 --> 00:10:10.440]  好像都有鬼被他趕
[00:10:10.440 --> 00:10:15.520]  所以他不僅講了一篇很激烈的道
[00:10:15.520 --> 00:10:18.240]  他還講了幾隻鬼
[00:10:18.240 --> 00:10:20.320]  惡鬼
[00:10:20.320 --> 00:10:23.240]  看到大家目瞪口呆
[00:10:23.240 --> 00:10:25.280]  如果你在當時的時候
[00:10:25.280 --> 00:10:27.400]  我相信你和我都會有一個衝動
[00:10:27.400 --> 00:10:30.640]  有一個衝動想俯伏敬拜耶穌
[00:10:30.640 --> 00:10:32.480]  是不是?
[00:10:32.480 --> 00:10:34.160]  但是很奇怪
[00:10:34.160 --> 00:10:36.680]  你繼續看下去的時候
[00:10:36.680 --> 00:10:39.160]  他突然間完全轉變態度
[00:10:39.160 --> 00:10:40.360]  第三節這樣說
[00:10:40.360 --> 00:10:42.680]  「這不是那木匠嗎?
[00:10:42.680 --> 00:10:44.520]  不是瑪利亞的兒子
[00:10:44.520 --> 00:10:49.440]  雅各約西猶大西門的長兄嗎?
[00:10:49.440 --> 00:10:56.160]  他姊妹們不也是在我們這裡嗎?」
[00:10:56.160 --> 00:10:58.000]  如果你讀這個故事
[00:10:58.000 --> 00:10:59.120]  第一次讀這個故事
[00:10:59.120 --> 00:11:02.360]  你應該的反應是搞什麼鬼
[00:11:02.360 --> 00:11:04.960]  為什麼這麼快轉變態度
[00:11:04.960 --> 00:11:07.600]  之前才說他很厲害
[00:11:07.600 --> 00:11:12.440]  突然間他們好像很懷疑耶穌
[00:11:12.440 --> 00:11:14.640]  完全沒有理頭
[00:11:14.640 --> 00:11:19.160]  他說「這不是那木匠嗎?」
[00:11:19.160 --> 00:11:21.480]  做木匠很失威嗎?
[00:11:21.480 --> 00:11:22.960]  很失禮嗎?
[00:11:22.960 --> 00:11:26.480]  為什麼要歧視別人做木匠?
[00:11:26.480 --> 00:11:28.800]  「不是瑪利亞的兒子
[00:11:28.800 --> 00:11:33.880]  他姊妹們不也是在我們這裡嗎?」
[00:11:33.880 --> 00:11:38.280]  好像他們強行找一些理由來懷疑耶穌
[00:11:38.280 --> 00:11:39.560]  我不知道你有沒有聽過普通話
[00:11:39.560 --> 00:11:43.760]  一句說話叫做「雞蛋裡找骨頭」
[00:11:43.760 --> 00:11:45.720]  在雞蛋裡去找骨頭
[00:11:45.720 --> 00:11:48.600]  好像沒有理由的理由
[00:11:48.600 --> 00:11:54.040]  就是誤信耶穌
[00:11:54.040 --> 00:11:55.240]  我不知道你明不明白
[00:11:55.240 --> 00:11:57.600]  究竟背後發生了什麼事
[00:11:57.600 --> 00:12:00.200]  馬可寫得很短
[00:12:00.200 --> 00:12:05.720]  但其實背後發生了很多很多的事
[00:12:05.720 --> 00:12:07.480]  我想你明白這件事
[00:12:07.480 --> 00:12:10.840]  他們看到耶穌的神蹟奇事
[00:12:10.840 --> 00:12:13.800]  他們聽到耶穌的道
[00:12:13.800 --> 00:12:16.000]  他們沒有辦法否認
[00:12:16.000 --> 00:12:16.880]  你聽著
[00:12:16.880 --> 00:12:21.720]  他們沒有辦法否認耶穌的權柄和能力
[00:12:21.720 --> 00:12:23.120]  他沒有說他否認
[00:12:23.120 --> 00:12:27.280]  這個人很明顯有上帝給他的權柄
[00:12:27.280 --> 00:12:29.240]  但他不可以接受
[00:12:29.240 --> 00:12:32.320]  他接受不了
[00:12:32.320 --> 00:12:37.800]  於是他們在想盡辦法要抹黑耶穌
[00:12:37.800 --> 00:12:40.160]  他們不是懷疑耶穌的能力
[00:12:40.160 --> 00:12:41.560]  他們是懷疑
[00:12:41.560 --> 00:12:47.400]  或者作個理由去懷疑耶穌能力的來源
[00:12:47.400 --> 00:12:52.240]  於是他們彼此在討論
[00:12:52.240 --> 00:12:55.040]  他們胡言亂語
[00:12:55.040 --> 00:12:58.120]  他們要抹黑耶穌
[00:12:58.120 --> 00:12:59.960]  我想你想像
[00:12:59.960 --> 00:13:04.160]  當時他們在背後所說的閒言閒語
[00:13:04.160 --> 00:13:08.320]  這小子從小看到他長大
[00:13:08.320 --> 00:13:10.520]  他在哪裏我不知道
[00:13:10.520 --> 00:13:13.200]  沒錯他也是一個好小子
[00:13:13.200 --> 00:13:14.680]  不過說到能力
[00:13:14.680 --> 00:13:16.880]  他真的平平無奇
[00:13:16.880 --> 00:13:18.800]  他的弟弟妹妹全部在我們當中
[00:13:18.800 --> 00:13:21.520]  全部都是普普通通
[00:13:21.520 --> 00:13:23.960]  這個小子怎麼可能考到十丘回來
[00:13:23.960 --> 00:13:25.920]  一定是出貓的
[00:13:25.920 --> 00:13:27.720]  他怎麼可能拿到金牌回來
[00:13:27.720 --> 00:13:28.840]  一定是吃藥的
[00:13:28.840 --> 00:13:30.680]  你明不明
[00:13:30.680 --> 00:13:33.200]  他們沒有否認耶穌所做的事
[00:13:33.200 --> 00:13:37.000]  於是他們在想為何他做了那些事
[00:13:37.000 --> 00:13:40.040]  於是他們說他不可能有這樣的能力
[00:13:40.040 --> 00:13:43.280]  他不可能說一篇這樣的道
[00:13:43.280 --> 00:13:47.440]  他一定在一些骯髒的地方得到他的能力
[00:13:47.440 --> 00:13:48.840]  可能他進了邪教
[00:13:48.840 --> 00:13:49.960]  可能他學了巫術
[00:13:49.960 --> 00:13:52.640]  可能他養了一隻小鬼
[00:13:52.640 --> 00:13:57.000]  所以他才可以這麼有大能
[00:13:57.000 --> 00:13:59.200]  簡單來說他們想了很多個方法
[00:13:59.200 --> 00:14:04.400]  因為他不能接受耶穌
[00:14:04.400 --> 00:14:08.320]  最後一句他說他們就厭棄他
[00:14:08.320 --> 00:14:09.880]  他們就厭棄他
[00:14:09.880 --> 00:14:12.920]  我想你想一下
[00:14:12.920 --> 00:14:17.560]  究竟這個情況是他們想著想著想歪了
[00:14:17.560 --> 00:14:21.040]  以致到最後他們厭棄耶穌
[00:14:21.040 --> 00:14:25.240]  還是由頭到尾他們已經開始厭棄了他
[00:14:25.240 --> 00:14:30.000]  於是故意想歪了
[00:14:30.000 --> 00:14:31.000]  胡思亂想
[00:14:31.000 --> 00:14:31.800]  胡言亂語
[00:14:31.800 --> 00:14:37.200]  因為他們起初已經不喜歡他
[00:14:37.200 --> 00:14:42.240]  為何耶穌的同鄉厭棄耶穌呢?
[00:14:42.240 --> 00:14:43.080]  你有沒有想過?
[00:14:43.080 --> 00:14:46.320]  我想用三個「吾」字
[00:14:46.320 --> 00:14:48.440]  代表三個可能性
[00:14:48.440 --> 00:14:50.160]  第一個可能性
[00:14:50.160 --> 00:14:52.000]  不識貨
[00:14:52.000 --> 00:14:55.600]  無知乞眼的鄉下人
[00:14:55.600 --> 00:14:57.520]  其實你讀
[00:14:57.520 --> 00:14:58.400]  小心一點讀
[00:14:58.400 --> 00:14:59.800]  你知道他們不是不識貨
[00:14:59.800 --> 00:15:01.960]  他們其實是很識貨
[00:15:01.960 --> 00:15:03.800]  他們聽完耶穌的編度
[00:15:03.800 --> 00:15:05.560]  有沒有說「扯」
[00:15:05.560 --> 00:15:06.200]  他不是
[00:15:06.200 --> 00:15:08.120]  他聽了很震撼
[00:15:08.120 --> 00:15:09.560]  他們不是不識貨
[00:15:09.560 --> 00:15:10.560]  第二
[00:15:10.560 --> 00:15:12.840]  他們會不會是不值得
[00:15:12.840 --> 00:15:16.120]  妒忌小器的家鄉人
[00:15:16.120 --> 00:15:17.320]  這個都有可能的
[00:15:17.320 --> 00:15:23.600]  不過會不會500個人都是這麼小器呢?
[00:15:23.600 --> 00:15:26.400]  我覺得最有可能的是第三個
[00:15:26.400 --> 00:15:27.840]  不得了
[00:15:27.840 --> 00:15:30.480]  這個人若留下在我們的城鎮
[00:15:30.480 --> 00:15:34.440]  我就大件事了
[00:15:34.440 --> 00:15:35.600]  為何如果他留下
[00:15:35.600 --> 00:15:37.200]  你會大件事?
[00:15:37.200 --> 00:15:39.120]  因為這個人講了一篇道
[00:15:39.120 --> 00:15:40.080]  在篇道裏面
[00:15:40.080 --> 00:15:42.720]  他將他整個人
[00:15:42.720 --> 00:15:44.840]  顯示給眾人看
[00:15:44.840 --> 00:15:47.440]  他如此的正直
[00:15:47.440 --> 00:15:49.720]  他如此的聖潔
[00:15:49.720 --> 00:15:51.960]  他如此的嚴肅
[00:15:51.960 --> 00:15:53.640]  他如此的堅定
[00:15:53.640 --> 00:15:55.400]  他不妥協
[00:15:55.400 --> 00:15:59.040]  用黑錢都買不到他
[00:15:59.040 --> 00:16:02.960]  然後他如此的大能力
[00:16:02.960 --> 00:16:04.680]  他大能可以醫治
[00:16:04.680 --> 00:16:05.400]  可以拯救
[00:16:05.400 --> 00:16:08.040]  同樣的大能可以摧毀
[00:16:08.040 --> 00:16:08.640]  可以審判
[00:16:08.640 --> 00:16:10.480]  你明白嗎?
[00:16:10.480 --> 00:16:13.360]  你不要以為能力只可以用來醫治人
[00:16:13.360 --> 00:16:14.880]  能力也可以摧毀
[00:16:14.880 --> 00:16:15.840]  可以審判
[00:16:15.840 --> 00:16:17.640]  於是他們說
[00:16:17.640 --> 00:16:19.680]  不得了
[00:16:19.680 --> 00:16:21.520]  他若留下
[00:16:21.520 --> 00:16:23.320]  我大件事了
[00:16:23.320 --> 00:16:26.440]  如果我想將第三改寫一點
[00:16:26.440 --> 00:16:27.880]  平衡一和二
[00:16:27.880 --> 00:16:29.800]  我會這樣寫
[00:16:29.800 --> 00:16:32.680]  誤信蟲
[00:16:32.680 --> 00:16:34.760]  不信叛逆
[00:16:34.760 --> 00:16:36.280]  黑暗人
[00:16:36.280 --> 00:16:40.840]  這班人為何會想歪了
[00:16:40.840 --> 00:16:42.200]  不是不小心想歪了
[00:16:42.200 --> 00:16:43.400]  是故意想歪了
[00:16:43.400 --> 00:16:44.160]  為何?
[00:16:44.160 --> 00:16:46.880]  因為他們是屬於黑暗的人
[00:16:46.880 --> 00:16:50.600]  他不要信蟲主耶穌基督
[00:16:50.600 --> 00:16:52.680]  如果你很清楚的話
[00:16:52.680 --> 00:16:56.680]  如果你記得我之前所說的每一篇道
[00:16:56.680 --> 00:16:58.360]  你應該記得這個故事
[00:16:58.360 --> 00:17:02.560]  和前面有一個故事很相似
[00:17:02.560 --> 00:17:05.000]  格拉森的故事
[00:17:05.000 --> 00:17:07.960]  格拉森的故事
[00:17:07.960 --> 00:17:08.800]  不得了
[00:17:08.800 --> 00:17:12.400]  這個人不能留在這裡
[00:17:12.400 --> 00:17:14.440]  格拉森的人
[00:17:14.440 --> 00:17:16.280]  看見耶穌的大能力
[00:17:16.280 --> 00:17:17.360]  他們又害怕
[00:17:17.360 --> 00:17:20.720]  於是他們要求耶穌離開他們
[00:17:20.720 --> 00:17:23.240]  原來這個故事和耶穌返鄉的故事
[00:17:23.240 --> 00:17:24.280]  又是雙胞胎
[00:17:24.280 --> 00:17:26.080]  又是龍鳳胎
[00:17:26.080 --> 00:17:28.320]  一個在外邦人的地方發生
[00:17:28.320 --> 00:17:30.920]  一個在猶太人的地方發生
[00:17:30.920 --> 00:17:32.680]  原來整個世界
[00:17:32.680 --> 00:17:36.360]  都在發生同一件事
[00:17:36.360 --> 00:17:38.960]  眾人要求耶穌離開那個地方
[00:17:38.960 --> 00:17:40.200]  因為在那一天
[00:17:40.200 --> 00:17:46.120]  他們看見耶穌耀眼燦爛的聖潔
[00:17:46.120 --> 00:17:46.720]  在那一天
[00:17:46.720 --> 00:17:52.240]  他們經歷了耶穌審判摧毀的大能
[00:17:52.240 --> 00:17:55.320]  這個人不能留在這裡
[00:17:55.320 --> 00:17:58.840]  於是他們就害怕
[00:17:58.840 --> 00:17:59.840]  你害不害怕?
[00:17:59.840 --> 00:18:03.480]  你害不害怕耶穌?
[00:18:03.480 --> 00:18:04.800]  你來了教會這麼多年
[00:18:04.800 --> 00:18:07.800]  你有沒有害怕過耶穌?
[00:18:07.800 --> 00:18:12.760]  或者你應該害怕一下耶穌
[00:18:12.760 --> 00:18:14.360]  教會欺騙你十年八年
[00:18:14.360 --> 00:18:17.960]  告訴你耶穌是聖誕老公公
[00:18:17.960 --> 00:18:21.400]  完全不是聖經那個耶穌
[00:18:21.400 --> 00:18:22.760]  你記得我講這篇道的時候
[00:18:22.760 --> 00:18:27.320]  我說「懼怕有望,無懼必死」
[00:18:27.320 --> 00:18:29.000]  我們應該懼怕的
[00:18:29.000 --> 00:18:32.880]  因為耶穌是一個大而可畏的真神
[00:18:32.880 --> 00:18:34.520]  聖潔的主
[00:18:34.520 --> 00:18:38.760]  我帶你回去《馬克福音》第六章
[00:18:38.760 --> 00:18:42.120]  「道掉安息日,他們再會堂裡教導人
[00:18:42.120 --> 00:18:46.360]  眾人聽見就驚奇」
[00:18:46.360 --> 00:18:49.480]  他們驚奇是因為他們聽見
[00:18:49.480 --> 00:18:50.960]  他們靠近耶穌
[00:18:50.960 --> 00:18:52.720]  他們質疑傾聽
[00:18:52.720 --> 00:18:54.480]  他們聽得清清楚楚
[00:18:54.480 --> 00:18:57.920]  而這班人竟然聽得完全明白
[00:18:57.920 --> 00:19:01.640]  所以他們驚奇
[00:19:01.640 --> 00:19:04.160]  「驚奇」這個字真的很loaded
[00:19:04.160 --> 00:19:06.840]  意思是有很多層次
[00:19:06.840 --> 00:19:10.000]  如果我今天去拍一套戲
[00:19:10.000 --> 00:19:13.520]  是講到那些人聽完耶穌驚奇的時候
[00:19:13.520 --> 00:19:16.920]  我會將它拍成三部曲
[00:19:16.920 --> 00:19:19.320]  我叫它做「聽見驚奇」三部曲
[00:19:19.320 --> 00:19:21.600]  第一部
[00:19:21.600 --> 00:19:25.840]  他們從驚奇變成驚喜
[00:19:25.840 --> 00:19:26.680]  什麼意思
[00:19:26.680 --> 00:19:30.720]  他驚奇耶穌的權柄和能力
[00:19:30.720 --> 00:19:34.840]  接著他驚喜耶穌是我們自己人
[00:19:34.840 --> 00:19:40.040]  他驚喜耶穌也是公理堂出身
[00:19:40.040 --> 00:19:42.000]  接著慢慢再聽下去
[00:19:42.000 --> 00:19:42.960]  第二部來了
[00:19:42.960 --> 00:19:46.400]  他從驚喜變成驚心
[00:19:46.400 --> 00:19:50.800]  他驚心因為耶穌的訊息非常嚴肅
[00:19:50.800 --> 00:19:54.600]  耶穌的態度極其嚴厲
