
[00:00:00.000 --> 00:00:02.000]  底子會早晨
[00:02:02.480 --> 00:02:04.480]  這裏也是
[00:02:04.480 --> 00:02:06.480]  坐巴士
[00:02:06.480 --> 00:02:08.480]  不知道是六輪巴士
[00:02:08.480 --> 00:02:10.480]  經過的時候
[00:02:10.480 --> 00:02:12.480]  這個人穿著什麼衣服
[00:02:12.480 --> 00:02:14.480]  這麼有趣
[00:02:14.480 --> 00:02:16.480]  原來是一套制服
[00:02:16.480 --> 00:02:18.480]  是童軍的制服
[00:02:18.480 --> 00:02:20.480]  我深深被童軍的制服吸引我
[00:02:20.480 --> 00:02:22.480]  我要玩這件事
[00:02:22.480 --> 00:02:24.480]  有人說穿制服很噁心
[00:02:24.480 --> 00:02:26.480]  又戴綠帽
[00:02:26.480 --> 00:02:28.480]  又穿綠褲
[00:02:28.480 --> 00:02:30.480]  又穿綠襪
[00:02:30.480 --> 00:02:32.480]  沒有人喜歡制服
[00:02:32.480 --> 00:02:34.480]  但我心想
[00:02:34.480 --> 00:02:36.480]  很型格
[00:02:36.480 --> 00:02:38.480]  全部都是章
[00:02:38.480 --> 00:02:40.480]  全部都是小童軍的章
[00:02:40.480 --> 00:02:44.480]  那套制服吸引我
[00:02:44.480 --> 00:02:46.480]  以致我一玩
[00:02:46.480 --> 00:02:48.480]  無論在香港讀書
[00:02:48.480 --> 00:02:50.480]  或在加拿大讀書
[00:02:50.480 --> 00:02:52.480]  我都繼續參加童軍的活動
[00:02:52.480 --> 00:02:54.480]  在這個過程當中
[00:02:54.480 --> 00:02:56.480]  建立了我的
[00:02:56.480 --> 00:02:58.480]  技能
[00:02:58.480 --> 00:03:00.480]  一些搞活動的技能
[00:03:00.480 --> 00:03:02.480]  以及學習如何相處
[00:03:02.480 --> 00:03:04.480]  你估不到
[00:03:04.480 --> 00:03:06.480]  原來一套制服
[00:03:06.480 --> 00:03:08.480]  吸引我去參加童軍
[00:03:08.480 --> 00:03:10.480]  而參加童軍
[00:03:10.480 --> 00:03:12.480]  影響我其中一個成長的路徑
[00:03:12.480 --> 00:03:14.480]  對於你來說
[00:03:14.480 --> 00:03:16.480]  有什麼曾經吸引你
[00:03:16.480 --> 00:03:18.480]  而影響你一生
[00:03:18.480 --> 00:03:20.480]  可能有很多東西
[00:03:20.480 --> 00:03:22.480]  今天我想
[00:03:22.480 --> 00:03:24.480]  藉著這個
[00:03:24.480 --> 00:03:26.480]  涉薩萊加前書
[00:03:26.480 --> 00:03:28.480]  思想究竟
[00:03:28.480 --> 00:03:30.480]  我們的生命
[00:03:30.480 --> 00:03:32.480]  是怎樣的生命
[00:03:32.480 --> 00:03:34.480]  我提到生命說話
[00:03:34.480 --> 00:03:36.480]  保羅
[00:03:36.480 --> 00:03:38.480]  當耶穌
[00:03:38.480 --> 00:03:40.480]  被釘十字架的時候
[00:03:40.480 --> 00:03:42.480]  聖靈臨到整個耶路撒冷
[00:03:42.480 --> 00:03:44.480]  在五層節當中
[00:03:44.480 --> 00:03:46.480]  然後不斷
[00:03:46.480 --> 00:03:48.480]  福音傳遍
[00:03:48.480 --> 00:03:50.480]  技術到
[00:03:50.480 --> 00:03:52.480]  當一幫信徒被逼迫
[00:03:52.480 --> 00:03:54.480]  福音不是逐個
[00:03:54.480 --> 00:03:56.480]  走在耶路撒冷
[00:03:56.480 --> 00:03:58.480]  而是離開
[00:03:58.480 --> 00:04:00.480]  耶路撒冷去不同的地方
[00:04:00.480 --> 00:04:02.480]  保羅
[00:04:02.480 --> 00:04:04.480]  因為被逼迫的緣故
[00:04:04.480 --> 00:04:06.480]  把福音帶到
[00:04:06.480 --> 00:04:08.480]  鐵撒羅尼加
[00:04:08.480 --> 00:04:10.480]  這個地方
[00:04:10.480 --> 00:04:12.480]  在那裡逗留了
[00:04:12.480 --> 00:04:14.480]  三個主人
[00:04:14.480 --> 00:04:16.480]  這三個主人
[00:04:16.480 --> 00:04:18.480]  不斷宣講神的話語
[00:04:18.480 --> 00:04:20.480]  不斷講述耶穌是誰
[00:04:20.480 --> 00:04:22.480]  讓當地的
[00:04:22.480 --> 00:04:24.480]  猶太人
[00:04:24.480 --> 00:04:26.480]  當地的希臘人
[00:04:26.480 --> 00:04:28.480]  和一幫有貴族的婦人
[00:04:28.480 --> 00:04:30.480]  能夠明白真理
[00:04:30.480 --> 00:04:32.480]  短短三個星期
[00:04:32.480 --> 00:04:34.480]  已經吸引了
[00:04:34.480 --> 00:04:36.480]  很多人去認識耶穌
[00:04:36.480 --> 00:04:38.480]  跟隨耶穌
[00:04:38.480 --> 00:04:40.480]  不過因為有些
[00:04:40.480 --> 00:04:42.480]  猶太教的人聽到
[00:04:42.480 --> 00:04:44.480]  這個保羅來到
[00:04:44.480 --> 00:04:46.480]  鐵撒羅尼加的地方
[00:04:46.480 --> 00:04:48.480]  是搞搞陣
[00:04:48.480 --> 00:04:50.480]  然後就在那裡煽動
[00:04:50.480 --> 00:04:52.480]  官員或者抓他們
[00:04:52.480 --> 00:04:54.480]  煽動官員去到
[00:04:54.480 --> 00:04:56.480]  一些大英智慧當中
[00:04:56.480 --> 00:04:58.480]  打算捉拿
[00:04:58.480 --> 00:05:00.480]  保羅一幫的黨羽
[00:05:00.480 --> 00:05:02.480]  以致停止他們在
[00:05:02.480 --> 00:05:04.480]  鐵撒羅尼加這個地方
[00:05:04.480 --> 00:05:06.480]  去傳福音
[00:05:06.480 --> 00:05:08.480]  一幫大英智慧收腦風
[00:05:08.480 --> 00:05:10.480]  叫保羅快點走
[00:05:10.480 --> 00:05:12.480]  有人來逼迫你
[00:05:12.480 --> 00:05:14.480]  有人要緝捕你
[00:05:14.480 --> 00:05:16.480]  保羅就離開了鐵撒羅尼加
[00:05:16.480 --> 00:05:18.480]  但是他留了鐵撒羅尼加
[00:05:18.480 --> 00:05:20.480]  有三個星期離開了之後
[00:05:20.480 --> 00:05:22.480]  發生什麼事呢
[00:05:22.480 --> 00:05:24.480]  保羅知道
[00:05:24.480 --> 00:05:26.480]  鐵撒羅尼加是我所引玉的地方
[00:05:26.480 --> 00:05:28.480]  是我將福音帶到的地方
[00:05:28.480 --> 00:05:30.480]  聽聞這幫大英智慧
[00:05:30.480 --> 00:05:32.480]  有好見證
[00:05:32.480 --> 00:05:34.480]  但是同時
[00:05:34.480 --> 00:05:36.480]  受到當地的逼迫
[00:05:36.480 --> 00:05:38.480]  所以保羅
[00:05:38.480 --> 00:05:40.480]  在這個背景下寫了一封信
[00:05:40.480 --> 00:05:42.480]  叫鐵撒羅尼加前書
[00:05:42.480 --> 00:05:44.480]  和後書來寫這封信
[00:05:44.480 --> 00:05:46.480]  給當地的教會
[00:05:46.480 --> 00:05:48.480]  有很多的鼓勵 有很多的提醒
[00:05:48.480 --> 00:05:50.480]  在這個
[00:05:50.480 --> 00:05:52.480]  鐵撒羅尼加前書
[00:05:52.480 --> 00:05:54.480]  一章四至五節上的
[00:05:54.480 --> 00:05:56.480]  是我被神所簡選的弟兄
[00:05:56.480 --> 00:05:58.480]  你知道呢 我知道你是蒙簡選
[00:05:58.480 --> 00:06:00.480]  因為我們的福音
[00:06:00.480 --> 00:06:02.480]  傳到你們那裡
[00:06:02.480 --> 00:06:04.480]  不獨在乎言語
[00:06:04.480 --> 00:06:06.480]  也在乎權能和勝利
[00:06:06.480 --> 00:06:08.480]  並充足的信心
[00:06:08.480 --> 00:06:10.480]  保羅呢
[00:06:10.480 --> 00:06:12.480]  很告訴鐵撒羅尼加的弟兄姊妹
[00:06:12.480 --> 00:06:14.480]  其實你們是蒙福的
[00:06:14.480 --> 00:06:16.480]  你們很有恩典
[00:06:16.480 --> 00:06:18.480]  因為呢 他說呢
[00:06:18.480 --> 00:06:20.480]  你們是我的弟兄姊妹
[00:06:20.480 --> 00:06:22.480]  我是你的弟兄姊妹
[00:06:22.480 --> 00:06:24.480]  弟兄姊妹這個字
[00:06:24.480 --> 00:06:26.480]  在鐵撒羅尼加是一個很重要的字眼
[00:06:26.480 --> 00:06:28.480]  因為出現了很多次
[00:06:28.480 --> 00:06:30.480]  同時很強調你不是一個
[00:06:30.480 --> 00:06:32.480]  而是我們這幫大英智慧是一起的
[00:06:32.480 --> 00:06:34.480]  是弟兄姊妹來的
[00:06:34.480 --> 00:06:36.480]  他說因為福音來到
[00:06:36.480 --> 00:06:38.480]  不是在乎因為言語
[00:06:38.480 --> 00:06:40.480]  是因為上帝的權能
[00:06:40.480 --> 00:06:42.480]  是因為聖靈臨到當中
[00:06:42.480 --> 00:06:44.480]  所以你們有信心在當中
[00:06:44.480 --> 00:06:46.480]  弟兄姊妹
[00:06:46.480 --> 00:06:48.480]  你覺得呢
[00:06:48.480 --> 00:06:50.480]  你自己是一個蒙福的呢
[00:06:50.480 --> 00:06:52.480]  即是回教會一段日子
[00:06:52.480 --> 00:06:54.480]  對於你說你回教會開不開心的呢
[00:06:54.480 --> 00:06:58.480]  或者什麼叫蒙福的心靈呢
[00:06:58.480 --> 00:07:00.480]  回教會很開心的 可能是
[00:07:00.480 --> 00:07:02.480]  又有這麼舒服的地方
[00:07:02.480 --> 00:07:04.480]  又有
[00:07:04.480 --> 00:07:06.480]  又有小組
[00:07:06.480 --> 00:07:08.480]  又有很好的裝備
[00:07:08.480 --> 00:07:10.480]  侍功給你讀聖經
[00:07:10.480 --> 00:07:12.480]  又有很多的
[00:07:12.480 --> 00:07:14.480]  敬拜在當中
[00:07:14.480 --> 00:07:16.480]  敬拜隊 不是每間教都有敬拜隊
[00:07:16.480 --> 00:07:18.480]  又有好的團契
[00:07:18.480 --> 00:07:20.480]  又有小組 所以覺得
[00:07:20.480 --> 00:07:22.480]  回教會很開心的
[00:07:22.480 --> 00:07:24.480]  所以你覺得你自己的生命
[00:07:24.480 --> 00:07:26.480]  都是很蒙福的
[00:07:26.480 --> 00:07:28.480]  蒙福的生命是否只局限於
[00:07:28.480 --> 00:07:30.480]  有好的團契 有好的小組
[00:07:30.480 --> 00:07:32.480]  有好的教會
[00:07:32.480 --> 00:07:34.480]  有好的敬拜隊呢
[00:07:34.480 --> 00:07:36.480]  什麼叫蒙福的生命呢
[00:07:36.480 --> 00:07:38.480]  保羅講到
[00:07:38.480 --> 00:07:40.480]  是福音
[00:07:40.480 --> 00:07:42.480]  保羅講到就是福音
[00:07:42.480 --> 00:07:44.480]  來到我們當中的時候
[00:07:44.480 --> 00:07:46.480]  同時有上帝的能力
[00:07:46.480 --> 00:07:48.480]  讓我們有更多生命的改變
[00:07:48.480 --> 00:07:52.480]  回來教會一段時間
[00:07:52.480 --> 00:07:54.480]  除了這件事
[00:07:54.480 --> 00:07:56.480]  原來保羅所講的蒙福的生命
[00:07:56.480 --> 00:07:58.480]  就是上帝的話語
[00:07:58.480 --> 00:08:00.480]  在我們生命當中
[00:08:00.480 --> 00:08:02.480]  不斷調節我們
[00:08:02.480 --> 00:08:04.480]  每一個人的屬靈生命
[00:08:04.480 --> 00:08:08.480]  所以原來
[00:08:08.480 --> 00:08:10.480]  蒙福的生命
[00:08:10.480 --> 00:08:12.480]  不是有教會這麼簡單
[00:08:12.480 --> 00:08:14.480]  不是有敬拜隊 不是有侍奉
[00:08:14.480 --> 00:08:16.480]  而是上帝的話語
[00:08:16.480 --> 00:08:18.480]  來調節我們的生命
[00:08:18.480 --> 00:08:20.480]  我想到一個比喻就是這樣的
[00:08:20.480 --> 00:08:22.480]  我在兩年前
[00:08:22.480 --> 00:08:24.480]  來到悉尼根的時候
[00:08:24.480 --> 00:08:26.480]  那個單元
[00:08:26.480 --> 00:08:28.480]  馮官良第一次帶我去玩
[00:08:28.480 --> 00:08:30.480]  他帶我去伊索玩
[00:08:30.480 --> 00:08:32.480]  我沒有去過
[00:08:32.480 --> 00:08:34.480]  我聽說伊索的車子是怎樣的
[00:08:34.480 --> 00:08:36.480]  萬中中開車去伊索
[00:08:36.480 --> 00:08:38.480]  開車去伊索的時候
[00:08:38.480 --> 00:08:40.480]  這個停車場
[00:08:40.480 --> 00:08:42.480]  那兩層不是一層
[00:08:42.480 --> 00:08:44.480]  是要由頭入那些
[00:08:44.480 --> 00:08:46.480]  由頭入不要由尾入
[00:08:46.480 --> 00:08:48.480]  沒有看到
[00:08:48.480 --> 00:08:50.480]  一撞就撞爛了車
[00:08:50.480 --> 00:08:52.480]  新車撞爛了車尾
[00:08:52.480 --> 00:08:54.480]  我的車有感應器
[00:08:54.480 --> 00:08:56.480]  為甚麼會感應不到後面
[00:08:56.480 --> 00:08:58.480]  車子撞爛了玻璃
[00:08:58.480 --> 00:09:00.480]  新車落地
[00:09:00.480 --> 00:09:02.480]  撞爛了玻璃有甚麼感受呢
[00:09:02.480 --> 00:09:04.480]  神童
[00:09:04.480 --> 00:09:06.480]  都還好
[00:09:06.480 --> 00:09:08.480]  有保險包含 不用付錢
[00:09:08.480 --> 00:09:10.480]  最慘就是玻璃
[00:09:10.480 --> 00:09:12.480]  撞爛了
[00:09:12.480 --> 00:09:14.480]  是弄回車子
[00:09:14.480 --> 00:09:16.480]  車子花了很多電力
[00:09:16.480 --> 00:09:18.480]  所以我問人借一些黑色油
[00:09:18.480 --> 00:09:20.480]  塗上去就當作看不到
[00:09:20.480 --> 00:09:22.480]  今天
[00:09:22.480 --> 00:09:24.480]  真的想著
[00:09:24.480 --> 00:09:26.480]  車子花了真是心痛
[00:09:26.480 --> 00:09:28.480]  不知怎麼辦
[00:09:28.480 --> 00:09:30.480]  不如間中
[00:09:30.480 --> 00:09:32.480]  用車子翻身一下
[00:09:32.480 --> 00:09:34.480]  車子新淨 沒花
[00:09:34.480 --> 00:09:36.480]  沒了那種感覺是特別開心的
[00:09:36.480 --> 00:09:38.480]  不知道你有沒有這種感覺
[00:09:38.480 --> 00:09:40.480]  或者你買件新衫
[00:09:40.480 --> 00:09:42.480]  吃東西污糟的時候
[00:09:42.480 --> 00:09:44.480]  哎呀 新衫污糟了
[00:09:44.480 --> 00:09:46.480]  怎麼辦呢
[00:09:46.480 --> 00:09:48.480]  快點拿些東西抹一抹
[00:09:48.480 --> 00:09:50.480]  乾乾淨淨 新新淨淨
[00:09:50.480 --> 00:09:52.480]  那種感覺
[00:09:52.480 --> 00:09:54.480]  其實生命都一樣
[00:09:54.480 --> 00:09:56.480]  生命其實
[00:09:56.480 --> 00:09:58.480]  很多時候我們都殘舊舊
[00:09:58.480 --> 00:10:00.480]  生命有時都受很多傷害
[00:10:00.480 --> 00:10:02.480]  生命很多時候
[00:10:02.480 --> 00:10:04.480]  都會有很多的
[00:10:04.480 --> 00:10:06.480]  相當不喜悅的污點
[00:10:06.480 --> 00:10:08.480]  但很奇怪就是
[00:10:08.480 --> 00:10:10.480]  我們容讓這些殘舊
[00:10:10.480 --> 00:10:12.480]  容讓這些傷害
[00:10:12.480 --> 00:10:14.480]  或者容害這些污點
[00:10:14.480 --> 00:10:16.480]  存留在我們的生命當中
[00:10:16.480 --> 00:10:18.480]  回到教會這麼久
[00:10:18.480 --> 00:10:20.480]  其實你不要留意
[00:10:20.480 --> 00:10:22.480]  原來神的話語
[00:10:22.480 --> 00:10:24.480]  不是只在乎
[00:10:24.480 --> 00:10:26.480]  你拿到了進入天國的門券
[00:10:26.480 --> 00:10:28.480]  你就等待
[00:10:28.480 --> 00:10:30.480]  十年 二十年 到六十年
[00:10:30.480 --> 00:10:32.480]  你就可以進入天國了
[00:10:32.480 --> 00:10:34.480]  不是這回事
[00:10:34.480 --> 00:10:36.480]  心明 蒙福的心明
[00:10:36.480 --> 00:10:38.480]  最精彩的就是
[00:10:38.480 --> 00:10:40.480]  上帝的話語
[00:10:40.480 --> 00:10:42.480]  臨到你當中的時候
[00:10:42.480 --> 00:10:44.480]  就好像師哥說的
[00:10:44.480 --> 00:10:46.480]  那個污穢叫你成聖
[00:10:46.480 --> 00:10:48.480]  不斷在你生命當中
[00:10:48.480 --> 00:10:50.480]  將那個污穢
[00:10:50.480 --> 00:10:52.480]  將你的傷痕
[00:10:52.480 --> 00:10:54.480]  將你的舊的
[00:10:54.480 --> 00:10:56.480]  或者是不景氣
[00:10:56.480 --> 00:10:58.480]  污點 不好的東西
[00:10:58.480 --> 00:11:00.480]  藉著神的話語
[00:11:00.480 --> 00:11:02.480]  去調節我們心意更新而變化
[00:11:02.480 --> 00:11:04.480]  信仰最精彩
[00:11:04.480 --> 00:11:06.480]  就是上帝的話語來
[00:11:06.480 --> 00:11:08.480]  不斷renew
[00:11:08.480 --> 00:11:10.480]  去更新我們的生命
[00:11:10.480 --> 00:11:12.480]  我們的思想和我們的靈
[00:11:12.480 --> 00:11:14.480]  就像我剛才所說
[00:11:14.480 --> 00:11:16.480]  如果我一年有一次
[00:11:16.480 --> 00:11:18.480]  去刪除車輛的油
[00:11:18.480 --> 00:11:20.480]  然後再新新淨淨的
[00:11:20.480 --> 00:11:22.480]  我就歡喜快樂去駕駛那輛車
[00:11:22.480 --> 00:11:24.480]  或者是不斷每一兩個
[00:11:24.480 --> 00:11:26.480]  我聽聞說
[00:11:26.480 --> 00:11:28.480]  有一次我跟一個代言人說
[00:11:28.480 --> 00:11:30.480]  其實我三個月都沒洗過車
[00:11:30.480 --> 00:11:32.480]  不需要經常洗車
[00:11:32.480 --> 00:11:34.480]  所以洗不洗都白的
[00:11:34.480 --> 00:11:36.480]  又可能是在加拿大
[00:11:36.480 --> 00:11:38.480]  經常都要洗車
[00:11:38.480 --> 00:11:40.480]  因為那些雪
[00:11:40.480 --> 00:11:42.480]  滑雪那些那麼白
[00:11:42.480 --> 00:11:44.480]  那些雪黑一黑
[00:11:44.480 --> 00:11:46.480]  整輛車都黑了
[00:11:46.480 --> 00:11:48.480]  由白車變成黑車
[00:11:48.480 --> 00:11:50.480]  所以要保持洗車
[00:11:50.480 --> 00:11:52.480]  而且鹽會吃了車
[00:11:52.480 --> 00:11:54.480]  會腐壞
[00:11:54.480 --> 00:11:56.480]  我們的人就好像
[00:11:56.480 --> 00:11:58.480]  車潤你有沒有不斷去更新
[00:11:58.480 --> 00:12:00.480]  以致你一個
[00:12:00.480 --> 00:12:02.480]  很漂亮的形象
[00:12:02.480 --> 00:12:04.480]  以致你一個很好的引擎
[00:12:04.480 --> 00:12:06.480]  保持去運行
[00:12:06.480 --> 00:12:08.480]  讓你能夠開得開心
[00:12:08.480 --> 00:12:10.480]  讓你的生命活得開心
[00:12:10.480 --> 00:12:12.480]  讓你的生命活得開心
[00:12:12.480 --> 00:12:14.480]  丁子妹
[00:12:14.480 --> 00:12:16.480]  王福的生命
[00:12:16.480 --> 00:12:18.480]  你有沒有拿到呢
[00:12:18.480 --> 00:12:20.480]  你有沒有
[00:12:20.480 --> 00:12:22.480]  不斷讓上帝的話語
[00:12:22.480 --> 00:12:24.480]  去掃描自己
[00:12:24.480 --> 00:12:26.480]  去調節自己
[00:12:26.480 --> 00:12:28.480]  你是不是金魚仍然都是
[00:12:28.480 --> 00:12:30.480]  好像那些豬
[00:12:30.480 --> 00:12:32.480]  很喜歡在泥棒當中滾來滾去
[00:12:32.480 --> 00:12:34.480]  滾來滾去
[00:12:34.480 --> 00:12:36.480]  我在泥漿那裡就很開心了
[00:12:36.480 --> 00:12:38.480]  其實人就不知為何
[00:12:38.480 --> 00:12:40.480]  很喜歡在泥漿當中滾來滾去
[00:12:40.480 --> 00:12:42.480]  讓自己整身泥
[00:12:42.480 --> 00:12:44.480]  其實我們應該要刻意留意
[00:12:44.480 --> 00:12:46.480]  如何讓自己乾乾淨淨
[00:12:46.480 --> 00:12:48.480]  Refresh
[00:12:48.480 --> 00:12:50.480]  你的生命
[00:12:50.480 --> 00:12:52.480]  王福的生命
[00:12:52.480 --> 00:12:54.480]  最精彩的
[00:12:54.480 --> 00:12:56.480]  上帝的話語
[00:12:56.480 --> 00:12:58.480]  不斷提醒我們
[00:12:58.480 --> 00:13:00.480]  所以有時
[00:13:00.480 --> 00:13:02.480]  不厭其煩就是
[00:13:02.480 --> 00:13:04.480]  你有沒有打開上帝的話語
[00:13:04.480 --> 00:13:06.480]  不只是星期日
[00:13:06.480 --> 00:13:08.480]  平時日常生活當中
[00:13:08.480 --> 00:13:10.480]  讓上帝的話語
[00:13:10.480 --> 00:13:12.480]  聖靈的能力
[00:13:12.480 --> 00:13:14.480]  來幫助我們
[00:13:14.480 --> 00:13:16.480]  我們有時
[00:13:16.480 --> 00:13:18.480]  不經意被很多事情
[00:13:18.480 --> 00:13:20.480]  影響我們的心情
[00:13:20.480 --> 00:13:22.480]  影響我們的生命
[00:13:22.480 --> 00:13:24.480]  無論是思想也好
[00:13:24.480 --> 00:13:26.480]  犯罪也好
[00:13:26.480 --> 00:13:28.480]  但王福的生命就是
[00:13:28.480 --> 00:13:30.480]  事實上有上帝的話語
[00:13:30.480 --> 00:13:32.480]  去幫助我們成聖
[00:13:32.480 --> 00:13:34.480]  然後呢
[00:13:34.480 --> 00:13:36.480]  正如你們知道
[00:13:36.480 --> 00:13:38.480]  我們在裡面
[00:13:38.480 --> 00:13:40.480]  為你們的原故
[00:13:40.480 --> 00:13:42.480]  是怎樣的為人
[00:13:42.480 --> 00:13:44.480]  並且你們大難之中
[00:13:44.480 --> 00:13:46.480]  無了聖靈所賜的喜樂
[00:13:46.480 --> 00:13:48.480]  領受真道
[00:13:48.480 --> 00:13:50.480]  就效法我們也效法了主
[00:13:50.480 --> 00:13:52.480]  甚至你們作了馬其頓
[00:13:52.480 --> 00:13:54.480]  和阿該阿所有
[00:13:54.480 --> 00:13:56.480]  信主之人的榜樣
[00:13:56.480 --> 00:13:58.480]  保羅
[00:13:58.480 --> 00:14:00.480]  保羅
[00:14:00.480 --> 00:14:02.480]  保羅未傳道的時候
[00:14:02.480 --> 00:14:04.480]  是要掃羅
[00:14:04.480 --> 00:14:06.480]  掃羅的一生
[00:14:06.480 --> 00:14:08.480]  之前不斷逼迫教會
[00:14:08.480 --> 00:14:10.480]  他很信奉猶太教
[00:14:10.480 --> 00:14:12.480]  不斷逼迫基督徒
[00:14:12.480 --> 00:14:14.480]  去到會堂當中捉拿基督徒
[00:14:14.480 --> 00:14:16.480]  所以早期的
[00:14:16.480 --> 00:14:18.480]  第一世紀早期的基督徒
[00:14:18.480 --> 00:14:20.480]  聽到掃羅的名字就很害怕
[00:14:20.480 --> 00:14:22.480]  又來逼迫我們
[00:14:22.480 --> 00:14:24.480]  又來捉拿他們
[00:14:24.480 --> 00:14:26.480]  交去會堂當中
[00:14:26.480 --> 00:14:28.480]  或者交去耶路撒冷
[00:14:28.480 --> 00:14:30.480]  不過上帝
[00:14:30.480 --> 00:14:32.480]  在大馬事格當中
[00:14:32.480 --> 00:14:34.480]  給掃羅一個經驗
[00:14:34.480 --> 00:14:36.480]  讓他能夠迴轉
[00:14:36.480 --> 00:14:38.480]  認識耶穌基督
[00:14:38.480 --> 00:14:40.480]  讓他不再
[00:14:40.480 --> 00:14:42.480]  拯救他的生命
[00:14:42.480 --> 00:14:44.480]  以致他知道
[00:14:44.480 --> 00:14:46.480]  彌賽是誰
[00:14:46.480 --> 00:14:48.480]  保羅不單止
[00:14:48.480 --> 00:14:50.480]  悔改
[00:14:50.480 --> 00:14:52.480]  接受了耶穌基督
[00:14:52.480 --> 00:14:54.480]  更重要的是他領受這個使命
[00:14:54.480 --> 00:14:56.480]  就是去到不同的地方
[00:14:56.480 --> 00:14:58.480]  廣音傳遍
[00:14:58.480 --> 00:15:00.480]  包括鐵撒羅尼加這個地方
[00:15:00.480 --> 00:15:02.480]  所以保羅說
[00:15:02.480 --> 00:15:04.480]  你們應該
[00:15:04.480 --> 00:15:06.480]  效法我
[00:15:06.480 --> 00:15:08.480]  正如效法主一樣
[00:15:08.480 --> 00:15:10.480]  鐵撒羅尼加地方
[00:15:10.480 --> 00:15:12.480]  這個信徒
[00:15:12.480 --> 00:15:14.480]  正正因為見到以前
[00:15:14.480 --> 00:15:16.480]  是逼迫我那個
[00:15:16.480 --> 00:15:18.480]  今天已經成為根從主的那個
[00:15:18.480 --> 00:15:20.480]  甚至將他的話語
[00:15:20.480 --> 00:15:22.480]  甚至將他的話語
[00:15:22.480 --> 00:15:24.480]  傳遍去到
[00:15:24.480 --> 00:15:26.480]  鐵撒羅尼加這個地方
[00:15:26.480 --> 00:15:28.480]  保羅說你要效法我
[00:15:28.480 --> 00:15:30.480]  又要效法主
