
[00:00:00.000 --> 00:00:03.000]  今天我們會開始講另一個題目
[00:08:42.000 --> 00:08:43.000]  就很特別了
[00:08:43.000 --> 00:08:47.000]  他們見到耶穌就拜祂
[00:08:47.000 --> 00:08:48.000]  然而
[00:08:48.000 --> 00:08:51.000]  然而就是一個倒轉的意思
[00:08:51.000 --> 00:08:52.000]  然而什麼
[00:08:52.000 --> 00:08:54.000]  還有人疑惑
[00:08:54.000 --> 00:08:57.000]  這11個人裡面
[00:08:57.000 --> 00:09:00.000]  有些人是會一見到復活的主
[00:09:00.000 --> 00:09:02.000]  就去敬拜祂
[00:09:02.000 --> 00:09:04.000]  去尊崇祂
[00:09:04.000 --> 00:09:06.000]  但是裡面有些人
[00:09:06.000 --> 00:09:08.000]  倒轉會做什麼
[00:09:08.000 --> 00:09:10.000]  有些疑惑
[00:09:10.000 --> 00:09:14.000]  如果大家了解
[00:09:14.000 --> 00:09:16.000]  這11個門徒
[00:09:16.000 --> 00:09:22.000]  應該是耶穌一出來宣講天國的訊息的時候
[00:09:22.000 --> 00:09:24.000]  很早期就照這11個門徒
[00:09:24.000 --> 00:09:29.000]  應該最起碼和耶穌生活了
[00:09:29.000 --> 00:09:31.000]  都有三年的時間
[00:09:31.000 --> 00:09:33.000]  應該是很理解
[00:09:33.000 --> 00:09:36.000]  很理解耶穌在地上要做的
[00:09:36.000 --> 00:09:39.000]  祂要作成天父的旨意是什麼
[00:09:39.000 --> 00:09:42.000]  甚至耶穌已經講過不止一次
[00:09:42.000 --> 00:09:45.000]  祂將會被捉拿
[00:09:45.000 --> 00:09:46.000]  受審
[00:09:46.000 --> 00:09:47.000]  死在十字架上
[00:09:47.000 --> 00:09:49.000]  然後復活
[00:09:49.000 --> 00:09:51.000]  但是來到這裡
[00:09:51.000 --> 00:09:54.000]  復活的主向他們顯現的時候
[00:09:54.000 --> 00:09:55.000]  有一些人
[00:09:55.000 --> 00:09:57.000]  心裡面仍然有些疑惑
[00:09:57.000 --> 00:09:58.000]  或者這個字
[00:09:58.000 --> 00:10:00.000]  其實應該解作猶疑
[00:10:00.000 --> 00:10:03.000]  猶疑或者掙扎
[00:10:03.000 --> 00:10:05.000]  心裡面有些掙扎
[00:10:05.000 --> 00:10:06.000]  不知道他掙扎什麼
[00:10:06.000 --> 00:10:07.000]  不知道他猶疑什麼
[00:10:07.000 --> 00:10:09.000]  或者疑惑什麼
[00:10:09.000 --> 00:10:11.000]  或者他會覺得
[00:10:11.000 --> 00:10:13.000]  耶穌其實你是不是真的復活了
[00:10:13.000 --> 00:10:15.000]  其實你有沒有死過
[00:10:15.000 --> 00:10:17.000]  好像這麼快又見到你
[00:10:17.000 --> 00:10:20.000]  又或者見到這個復活主的時候
[00:10:20.000 --> 00:10:23.000]  究竟我是不是應該繼續跟他
[00:10:23.000 --> 00:10:25.000]  究竟我是不是應該繼續
[00:10:25.000 --> 00:10:27.000]  這樣和你建立這個關係
[00:10:27.000 --> 00:10:29.000]  這裡沒有講
[00:10:29.000 --> 00:10:31.000]  不過聖經就很簡單講
[00:10:31.000 --> 00:10:35.000]  這些和耶穌生活了這麼久
[00:10:35.000 --> 00:10:37.000]  好像很明白很了解
[00:10:37.000 --> 00:10:39.000]  耶穌在做什麼的一些門徒
[00:10:39.000 --> 00:10:42.000]  他見到復活的主顯現的時候
[00:10:42.000 --> 00:10:45.000]  他心裡面仍然會有些猶疑
[00:10:45.000 --> 00:10:46.000]  或者疑惑
[00:10:46.000 --> 00:10:47.000]  有些掙扎
[00:10:47.000 --> 00:10:49.000]  等於我不知道
[00:10:49.000 --> 00:10:51.000]  當你生命裡面
[00:10:51.000 --> 00:10:52.000]  經歷
[00:10:52.000 --> 00:10:53.000]  一個
[00:10:53.000 --> 00:10:55.000]  經歷我們的主和我們同在
[00:10:55.000 --> 00:10:56.000]  向我們顯現
[00:10:56.000 --> 00:10:58.000]  有些很神奇的東西
[00:10:58.000 --> 00:11:00.000]  發生在你生命裡面的時候
[00:11:00.000 --> 00:11:02.000]  你的心情是怎樣的呢
[00:11:02.000 --> 00:11:05.000]  你可能會
[00:11:05.000 --> 00:11:06.000]  讚美你
[00:11:06.000 --> 00:11:07.000]  Hallelujah
[00:11:07.000 --> 00:11:09.000]  你可能都會這樣
[00:11:09.000 --> 00:11:11.000]  去敬拜他
[00:11:11.000 --> 00:11:12.000]  不過反過來
[00:11:12.000 --> 00:11:13.000]  其實你生命裡面
[00:11:13.000 --> 00:11:15.000]  會不會有時經歷著
[00:11:15.000 --> 00:11:18.000]  他的作為在你生命裡面的時候
[00:11:18.000 --> 00:11:21.000]  你都會有些猶疑和掙扎
[00:11:21.000 --> 00:11:23.000]  我真的聽過
[00:11:23.000 --> 00:11:25.000]  或者我真實的
[00:11:25.000 --> 00:11:27.000]  知道一些的狀況
[00:11:27.000 --> 00:11:28.000]  是什麼呢
[00:11:28.000 --> 00:11:32.000]  有些人會為自己家裡面
[00:11:32.000 --> 00:11:35.000]  譬如爸爸媽媽
[00:11:35.000 --> 00:11:37.000]  很想他們信耶穌
[00:11:37.000 --> 00:11:39.000]  為他們祈禱了很多年
[00:11:39.000 --> 00:11:41.000]  祈禱
[00:11:41.000 --> 00:11:42.000]  有一天
[00:11:42.000 --> 00:11:43.000]  終於
[00:11:43.000 --> 00:11:44.000]  爸爸媽媽
[00:11:44.000 --> 00:11:45.000]  信耶穌了
[00:11:45.000 --> 00:11:48.000]  但是最接受不到的是誰呢
[00:11:48.000 --> 00:11:50.000]  自己
[00:11:50.000 --> 00:11:51.000]  其實我不太明白
[00:11:51.000 --> 00:11:53.000]  照理說這個情景
[00:11:53.000 --> 00:11:54.000]  是應該
[00:11:54.000 --> 00:11:55.000]  嘩
[00:11:55.000 --> 00:11:57.000]  大大的歡喜
[00:11:57.000 --> 00:11:59.000]  但是他接受不到
[00:11:59.000 --> 00:12:00.000]  好像
[00:12:00.000 --> 00:12:03.000]  神職其事是不應該發生的
[00:12:03.000 --> 00:12:04.000]  好像
[00:12:04.000 --> 00:12:06.000]  這麼好的情景
[00:12:06.000 --> 00:12:08.000]  是不應該發生在我爸媽
[00:12:08.000 --> 00:12:09.000]  生命裡面的
[00:12:09.000 --> 00:12:10.000]  甚至
[00:12:10.000 --> 00:12:11.000]  我真的知道
[00:12:11.000 --> 00:12:13.000]  有些人因為這樣
[00:12:13.000 --> 00:12:15.000]  開始對信仰有些懷疑
[00:12:15.000 --> 00:12:17.000]  嘩
[00:12:17.000 --> 00:12:19.000]  好像接受不到
[00:12:19.000 --> 00:12:20.000]  接受不到
[00:12:20.000 --> 00:12:21.000]  神的工作
[00:12:21.000 --> 00:12:23.000]  在我們生命裡面
[00:12:23.000 --> 00:12:27.000]  我從這裡想說
[00:12:27.000 --> 00:12:30.000]  即使作為門徒
[00:12:30.000 --> 00:12:31.000]  原來
[00:12:31.000 --> 00:12:32.000]  很同住
[00:12:32.000 --> 00:12:33.000]  有很多的關係
[00:12:33.000 --> 00:12:35.000]  很多的聯繫都好
[00:12:35.000 --> 00:12:37.000]  生命不代表
[00:12:37.000 --> 00:12:40.000]  我們會自然進入一種
[00:12:40.000 --> 00:12:42.000]  圓滿的狀況
[00:12:42.000 --> 00:12:43.000]  就是說
[00:12:43.000 --> 00:12:44.000]  其實
[00:12:44.000 --> 00:12:46.000]  每一個跟隨主的門徒
[00:12:46.000 --> 00:12:47.000]  你看見
[00:12:47.000 --> 00:12:49.000]  可能都仍然心裡面
[00:12:49.000 --> 00:12:50.000]  有很多的掙扎
[00:12:50.000 --> 00:12:51.000]  有很多的猶豫
[00:12:51.000 --> 00:12:53.000]  其實今天你和我都一樣
[00:12:53.000 --> 00:12:56.000]  我想我們沒有一個人是完美的
[00:12:56.000 --> 00:12:57.000]  是不是
[00:12:57.000 --> 00:12:58.000]  我們甚至
[00:12:58.000 --> 00:13:00.000]  只要你
[00:13:00.000 --> 00:13:01.000]  多點去
[00:13:01.000 --> 00:13:03.000]  檢視一下
[00:13:03.000 --> 00:13:05.000]  審查一下你的內心
[00:13:05.000 --> 00:13:06.000]  你的狀況
[00:13:06.000 --> 00:13:08.000]  你一定會發現
[00:13:08.000 --> 00:13:10.000]  你生命有很多不足的地方
[00:13:10.000 --> 00:13:12.000]  你一定會發現
[00:13:12.000 --> 00:13:14.000]  你生命裡面有很多
[00:13:14.000 --> 00:13:16.000]  在信仰裡面掙扎的位置
[00:13:18.000 --> 00:13:21.000]  不知道你們如何面對這些掙扎的位置
[00:13:21.000 --> 00:13:22.000]  我覺得
[00:13:22.000 --> 00:13:24.000]  一直看下去的時候
[00:13:24.000 --> 00:13:26.000]  主很特別
[00:13:26.000 --> 00:13:28.000]  當耶穌面對
[00:13:28.000 --> 00:13:30.000]  這11個門徒
[00:13:30.000 --> 00:13:31.000]  有些人
[00:13:31.000 --> 00:13:33.000]  見到祂就去敬拜祂
[00:13:33.000 --> 00:13:34.000]  但是有些人
[00:13:34.000 --> 00:13:35.000]  見到祂的時候
[00:13:35.000 --> 00:13:37.000]  心裡面有猶豫
[00:13:37.000 --> 00:13:38.000]  有掙扎
[00:13:38.000 --> 00:13:40.000]  耶穌如何對待他們呢
[00:13:40.000 --> 00:13:42.000]  耶穌有沒有將他們分門別類呢
[00:13:42.000 --> 00:13:44.000]  看來就沒有
[00:13:44.000 --> 00:13:46.000]  就沒有將他們分門別類
[00:13:46.000 --> 00:13:49.000]  仍然是面對這11個人
[00:13:49.000 --> 00:13:51.000]  下一句就說了
[00:13:51.000 --> 00:13:53.000]  十八鐵
[00:13:53.000 --> 00:13:54.000]  耶穌就進前來
[00:13:54.000 --> 00:13:55.000]  跟他們說
[00:13:55.000 --> 00:13:56.000]  說什麼呢
[00:13:56.000 --> 00:13:58.000]  就差遣他們
[00:13:58.000 --> 00:14:01.000]  去到萬民的境地裡面
[00:14:01.000 --> 00:14:04.000]  要使人成為主的門徒
[00:14:04.000 --> 00:14:05.000]  是不是
[00:14:05.000 --> 00:14:07.000]  就是耶穌沒有將這些人
[00:14:07.000 --> 00:14:08.000]  分門別類
[00:14:08.000 --> 00:14:10.000]  這班
[00:14:10.000 --> 00:14:11.000]  敬拜我的
[00:14:11.000 --> 00:14:12.000]  強一點的
[00:14:12.000 --> 00:14:13.000]  正一點的
[00:14:13.000 --> 00:14:15.000]  好料一點的
[00:14:15.000 --> 00:14:17.000]  所以我現在就差派你出去
[00:14:17.000 --> 00:14:19.000]  這班猶豫的
[00:14:19.000 --> 00:14:21.000]  你還是去再培訓一下
[00:14:21.000 --> 00:14:23.000]  是不是
[00:14:23.000 --> 00:14:25.000]  不是這樣
[00:14:25.000 --> 00:14:26.000]  沒有這樣
[00:14:26.000 --> 00:14:28.000]  我看見
[00:14:28.000 --> 00:14:30.000]  其實耶穌明白
[00:14:30.000 --> 00:14:32.000]  明白門徒的內心
[00:14:32.000 --> 00:14:34.000]  明白我們的本質
[00:14:34.000 --> 00:14:36.000]  其實我們都不是一個完美的生命
[00:14:36.000 --> 00:14:38.000]  我們仍然會有
[00:14:38.000 --> 00:14:39.000]  充滿很多掙扎
[00:14:39.000 --> 00:14:41.000]  很多問題
[00:14:41.000 --> 00:14:43.000]  即使你看到
[00:14:43.000 --> 00:14:45.000]  耶穌升天之後
[00:14:45.000 --> 00:14:47.000]  聖靈降臨
[00:14:47.000 --> 00:14:49.000]  在門徒生命裡面
[00:14:49.000 --> 00:14:51.000]  使他們得著能力
[00:14:51.000 --> 00:14:53.000]  這是史達林傳說的
[00:14:53.000 --> 00:14:54.000]  做了很多事
[00:14:54.000 --> 00:14:55.000]  彼得呢
[00:14:55.000 --> 00:14:57.000]  在一個場合裡面
[00:14:57.000 --> 00:14:59.000]  起來講道
[00:14:59.000 --> 00:15:01.000]  講完道有三千人信耶穌
[00:15:01.000 --> 00:15:02.000]  厲害嗎
[00:15:02.000 --> 00:15:03.000]  很厲害
[00:15:03.000 --> 00:15:05.000]  但是去到後期
[00:15:05.000 --> 00:15:06.000]  他生命裡面
[00:15:06.000 --> 00:15:07.000]  他的信仰裡面
[00:15:07.000 --> 00:15:09.000]  他的猶太人的傳統裡面
[00:15:09.000 --> 00:15:11.000]  仍然帶著很多掙扎
[00:15:11.000 --> 00:15:14.000]  究竟我可不可以和外邦人傳福音呢
[00:15:14.000 --> 00:15:16.000]  甚至去到最後
[00:15:16.000 --> 00:15:18.000]  從保羅的書信裡面
[00:15:18.000 --> 00:15:19.000]  你見到什麼
[00:15:19.000 --> 00:15:21.000]  保羅說彼得
[00:15:21.000 --> 00:15:23.000]  說彼得什麼
[00:15:23.000 --> 00:15:25.000]  當猶太人來到的時候
[00:15:25.000 --> 00:15:28.000]  他就不敢和外邦人一起吃飯
[00:15:28.000 --> 00:15:31.000]  都罵得很厲害
[00:15:31.000 --> 00:15:33.000]  說他假
[00:15:33.000 --> 00:15:35.000]  是不是
[00:15:35.000 --> 00:15:36.000]  所以弟子們
[00:15:36.000 --> 00:15:37.000]  我覺得
[00:15:37.000 --> 00:15:40.000]  其中一個門徒的本色
[00:15:40.000 --> 00:15:42.000]  或者我們的特質是什麼呢
[00:15:42.000 --> 00:15:44.000]  跟從主的人
[00:15:44.000 --> 00:15:46.000]  不是一個完美的人
[00:15:46.000 --> 00:15:48.000]  但是
[00:15:48.000 --> 00:15:52.000]  當我們認知我們生命裡面的猶豫和掙扎
[00:15:52.000 --> 00:15:54.000]  我們可以靠著主的恩典
[00:15:54.000 --> 00:15:56.000]  變得越來越好
[00:15:56.000 --> 00:15:57.000]  是不是
[00:15:57.000 --> 00:15:58.000]  所以今天
[00:15:58.000 --> 00:16:01.000]  不是說你要操練到你自己
[00:16:01.000 --> 00:16:02.000]  很厲害
[00:16:02.000 --> 00:16:03.000]  很厲害
[00:16:03.000 --> 00:16:05.000]  然後我才跟隨著
[00:16:05.000 --> 00:16:08.000]  我才來行主的樣式
[00:16:08.000 --> 00:16:10.000]  不是這樣
[00:16:10.000 --> 00:16:12.000]  而是我們一邊行
[00:16:12.000 --> 00:16:15.000]  我們一邊看見我們自己生命裡面
[00:16:15.000 --> 00:16:16.000]  怎樣跟著主
[00:16:16.000 --> 00:16:18.000]  跟得足還是不足
[00:16:18.000 --> 00:16:20.000]  跟得好還是不好的地方
[00:16:20.000 --> 00:16:21.000]  我們再去
[00:16:21.000 --> 00:16:23.000]  在那些地方裡面
[00:16:23.000 --> 00:16:24.000]  去努力
[00:16:24.000 --> 00:16:25.000]  去操練
[00:16:25.000 --> 00:16:27.000]  但是我們整個的生命
[00:16:27.000 --> 00:16:30.000]  仍然跟著主走
[00:16:30.000 --> 00:16:32.000]  所以第一個點我想說的是什麼呢
[00:16:32.000 --> 00:16:35.000]  無論你今天生命的狀況是怎樣
[00:16:35.000 --> 00:16:39.000]  無論你和主怎樣聯繫
[00:16:39.000 --> 00:16:41.000]  怎樣結連都好
[00:16:41.000 --> 00:16:46.000]  無論你究竟現在有什麼崗位都好
[00:16:46.000 --> 00:16:48.000]  我覺得我們的生命
[00:16:48.000 --> 00:16:50.000]  直到我們見主面為止
