
[00:00:00.000 --> 00:00:02.000]  領哲會早晨
[00:04:26.000 --> 00:04:28.000]  是神的憐憫
[00:04:28.000 --> 00:04:30.000]  我有一天我覺得
[00:04:30.000 --> 00:04:32.000]  我可以了
[00:04:32.000 --> 00:04:34.000]  我那一天反而不行
[00:04:34.000 --> 00:04:38.000]  今天主要不是想和大家
[00:04:38.000 --> 00:04:40.000]  很詳細去看這些經文
[00:04:40.000 --> 00:04:42.000]  但很多經文都很熟悉
[00:04:42.000 --> 00:04:44.000]  這不是我的新朋友來的
[00:04:44.000 --> 00:04:46.000]  我新朋友來我不是很熟悉
[00:04:46.000 --> 00:04:48.000]  希望你將來再來教會多幾次
[00:04:48.000 --> 00:04:50.000]  到時候要熟悉
[00:04:50.000 --> 00:04:52.000]  今天主要不是想講這些經文
[00:04:52.000 --> 00:04:54.000]  主要想講經文背後的內容和分享
[00:04:54.000 --> 00:04:56.000]  我在想
[00:04:56.000 --> 00:04:58.000]  我今年是2025年
[00:04:58.000 --> 00:05:00.000]  我是什麼時候信耶穌的呢
[00:05:00.000 --> 00:05:02.000]  我是1985年
[00:05:02.000 --> 00:05:04.000]  考完HSC的試騷之後
[00:05:04.000 --> 00:05:06.000]  我開始去尋覓人生的意義
[00:05:06.000 --> 00:05:08.000]  而之後開始
[00:05:08.000 --> 00:05:10.000]  去教會
[00:05:10.000 --> 00:05:12.000]  剛剛40年
[00:05:12.000 --> 00:05:14.000]  在這40年的人生我發覺
[00:05:14.000 --> 00:05:16.000]  原來這條路就因為
[00:05:16.000 --> 00:05:18.000]  這樣我決定
[00:05:18.000 --> 00:05:20.000]  現在再想
[00:05:20.000 --> 00:05:22.000]  是因為神的恩典
[00:05:22.000 --> 00:05:24.000]  就完全不同了
[00:05:24.000 --> 00:05:26.000]  若然好像看韓劇那樣喜歡時光倒流
[00:05:26.000 --> 00:05:28.000]  又走時光隧道那樣
[00:05:28.000 --> 00:05:30.000]  突然間40年前的我
[00:05:30.000 --> 00:05:32.000]  一來到40年後的我
[00:05:32.000 --> 00:05:34.000]  他看到我
[00:05:34.000 --> 00:05:36.000]  啊
[00:05:36.000 --> 00:05:38.000]  你現在變成這樣嗎
[00:05:38.000 --> 00:05:40.000]  我說是的變成這樣了
[00:05:40.000 --> 00:05:42.000]  然後他說這40年你去了哪裡
[00:05:42.000 --> 00:05:44.000]  做了什麼
[00:05:44.000 --> 00:05:46.000]  聽人說你現在做了傳道人嗎
[00:05:46.000 --> 00:05:48.000]  會不會嚇到他
[00:05:48.000 --> 00:05:50.000]  40年前的我
[00:05:50.000 --> 00:05:52.000]  我怎麼想都想不到
[00:05:52.000 --> 00:05:54.000]  我40年後做了傳道人
[00:05:54.000 --> 00:05:56.000]  我最多都在想什麼
[00:05:56.000 --> 00:05:58.000]  在信耶穌的事
[00:05:58.000 --> 00:06:00.000]  在座當中我猜很多信耶穌的人
[00:06:00.000 --> 00:06:02.000]  都沒想過自己做傳道人
[00:06:02.000 --> 00:06:04.000]  但往往不是你想的
[00:06:04.000 --> 00:06:06.000]  不是你想出來的
[00:06:06.000 --> 00:06:08.000]  是神帶你去
[00:06:08.000 --> 00:06:10.000]  你只需要願意跟著他去
[00:06:10.000 --> 00:06:12.000]  就是這樣
[00:06:12.000 --> 00:06:14.000]  是就這項成就
[00:06:14.000 --> 00:06:16.000]  我回想
[00:06:16.000 --> 00:06:18.000]  如果對一個未信的
[00:06:18.000 --> 00:06:20.000]  Devon 余大峰
[00:06:20.000 --> 00:06:22.000]  他未信但是40年了
[00:06:22.000 --> 00:06:24.000]  來到我面前他是我的過去
[00:06:24.000 --> 00:06:26.000]  我會不會跟他說什麼呢
[00:06:26.000 --> 00:06:28.000]  我不用問了
[00:06:28.000 --> 00:06:30.000]  我一定跟他說
[00:06:30.000 --> 00:06:32.000]  你以為你接下來會做律師
[00:06:32.000 --> 00:06:34.000]  你接下來會結婚
[00:06:34.000 --> 00:06:36.000]  但是你有一天
[00:06:36.000 --> 00:06:38.000]  你就會放棄這一切
[00:06:38.000 --> 00:06:40.000]  離開去做傳道人
[00:06:40.000 --> 00:06:42.000]  他說不是吧
[00:06:42.000 --> 00:06:44.000]  你不是開玩笑吧
[00:06:44.000 --> 00:06:46.000]  你沒事吧
[00:06:46.000 --> 00:06:48.000]  你做律師都不做就去做傳道人
[00:06:48.000 --> 00:06:50.000]  他一定會這樣說
[00:06:50.000 --> 00:06:52.000]  在當時的他
[00:06:52.000 --> 00:06:54.000]  信耶穌是很傻
[00:06:54.000 --> 00:06:56.000]  信到要去做傳道人
[00:06:56.000 --> 00:06:58.000]  連律師都不做
[00:06:58.000 --> 00:07:00.000]  是傻上加傻
[00:07:00.000 --> 00:07:02.000]  但是我就跟他說
[00:07:02.000 --> 00:07:04.000]  這是最好最好的選擇
[00:07:04.000 --> 00:07:06.000]  我不知道有多感人
[00:07:06.000 --> 00:07:08.000]  你就開始有這個對話
[00:07:08.000 --> 00:07:10.000]  試想像你
[00:07:10.000 --> 00:07:12.000]  跟信耶穌前的你
[00:07:12.000 --> 00:07:14.000]  有個對話
[00:07:14.000 --> 00:07:16.000]  你跟他說什麼呢
[00:07:16.000 --> 00:07:18.000]  試想像結了婚的你
[00:07:18.000 --> 00:07:20.000]  跟未結婚的你有個對話
[00:07:20.000 --> 00:07:22.000]  你會說什麼呢
[00:07:22.000 --> 00:07:24.000]  千萬不要娶他
[00:07:24.000 --> 00:07:26.000]  很大件事的
[00:07:26.000 --> 00:07:28.000]  失自由的
[00:07:28.000 --> 00:07:30.000]  你會這樣說
[00:07:30.000 --> 00:07:32.000]  就已經說了
[00:07:32.000 --> 00:07:34.000]  你婚姻的狀態
[00:07:34.000 --> 00:07:36.000]  你現在是否
[00:07:36.000 --> 00:07:38.000]  繼續愛著你太太
[00:07:38.000 --> 00:07:40.000]  你問我
[00:07:40.000 --> 00:07:42.000]  是啊 過往那三天不是過往三天
[00:07:42.000 --> 00:07:44.000]  這個禮拜那三天是很難受
[00:07:44.000 --> 00:07:46.000]  但是答案都一樣
[00:07:46.000 --> 00:07:48.000]  仍然是他
[00:07:48.000 --> 00:07:50.000]  謹記住
[00:07:50.000 --> 00:07:52.000]  但是當時的我是一個什麼的我呢
[00:07:52.000 --> 00:07:54.000]  就要說一說當時的我
[00:07:54.000 --> 00:07:56.000]  是一個什麼的我
[00:07:56.000 --> 00:07:58.000]  那個當時的我
[00:07:58.000 --> 00:08:00.000]  也都可能成為你反思
[00:08:00.000 --> 00:08:02.000]  回想當時的你
[00:08:02.000 --> 00:08:04.000]  或者現在的你
[00:08:04.000 --> 00:08:06.000]  我看大部分人一樣
[00:08:06.000 --> 00:08:08.000]  我是香港出生的
[00:08:08.000 --> 00:08:10.000]  大部分人一樣
[00:08:10.000 --> 00:08:12.000]  中國人都是覺得我爸爸媽媽
[00:08:12.000 --> 00:08:14.000]  不是很有錢
[00:08:14.000 --> 00:08:16.000]  不是姓李的
[00:08:16.000 --> 00:08:18.000]  所以不是很有錢 也是一個普通的人
[00:08:18.000 --> 00:08:20.000]  都很正直的人
[00:08:20.000 --> 00:08:22.000]  正直的人的中國人
[00:08:22.000 --> 00:08:24.000]  簡單單單就是你要努力
[00:08:24.000 --> 00:08:26.000]  讀書 從小到大
[00:08:26.000 --> 00:08:28.000]  都是被灌輸 要努力讀書
[00:08:28.000 --> 00:08:30.000]  讀書就是出路
[00:08:30.000 --> 00:08:32.000]  讀書就是乖兒子
[00:08:32.000 --> 00:08:34.000]  今天做父母都是經常覺得
[00:08:34.000 --> 00:08:36.000]  兒子讀書 你讀書你就乖兒子
[00:08:36.000 --> 00:08:38.000]  你不讀就不乖兒子
[00:08:38.000 --> 00:08:40.000]  所以今天做基督徒的你
[00:08:40.000 --> 00:08:42.000]  父母都經常找你補習
[00:08:42.000 --> 00:08:44.000]  而當時我
[00:08:44.000 --> 00:08:46.000]  幼稚園
[00:08:46.000 --> 00:08:48.000]  我畢業 幼稚園畢業
[00:08:48.000 --> 00:08:50.000]  我爸媽 尤其是我爸
[00:08:50.000 --> 00:08:52.000]  我幼稚園畢業 他就跟我說
[00:08:52.000 --> 00:08:54.000]  你大哥就在醫學院畢業
[00:08:54.000 --> 00:08:56.000]  我心想又關我什麼事
[00:08:56.000 --> 00:08:58.000]  然後他說 你大哥是做醫生
[00:08:58.000 --> 00:09:00.000]  所以你就做醫生
[00:09:00.000 --> 00:09:02.000]  我當時三十歲小孩
[00:09:02.000 --> 00:09:04.000]  我不懂得反駁他
[00:09:04.000 --> 00:09:06.000]  我現在當然懂得 當時我十八歲的時候懂得
[00:09:06.000 --> 00:09:08.000]  我孫爺十八歲 我那時候已經懂得了
[00:09:08.000 --> 00:09:10.000]  我反駁了他十幾年
[00:09:10.000 --> 00:09:12.000]  他做醫生關我什麼事
[00:09:12.000 --> 00:09:14.000]  為什麼有個所以
[00:09:14.000 --> 00:09:16.000]  個所以怎麼來的 都不合邏輯的
[00:09:16.000 --> 00:09:18.000]  但是原來人生很多時候是沒有邏輯的
[00:09:18.000 --> 00:09:20.000]  他叫你做醫生
[00:09:20.000 --> 00:09:22.000]  醫生就成為你的目標
[00:09:22.000 --> 00:09:24.000]  但是同時間
[00:09:24.000 --> 00:09:26.000]  他又叫你做醫生的時候
[00:09:26.000 --> 00:09:28.000]  他叫你做其他那些 你就失敗了
[00:09:28.000 --> 00:09:30.000]  他覺得你必然考第一的話
[00:09:30.000 --> 00:09:32.000]  你考第二 你是哭的
[00:09:32.000 --> 00:09:38.000]  考第二 你是哭的
[00:09:38.000 --> 00:09:40.000]  當他說
[00:09:40.000 --> 00:09:42.000]  你好像你哥哥那樣
[00:09:42.000 --> 00:09:44.000]  又說我哥哥
[00:09:44.000 --> 00:09:46.000]  他說你知不知道你哥哥
[00:09:46.000 --> 00:09:48.000]  不像你的 他每天回家讀書
[00:09:48.000 --> 00:09:50.000]  到十二點
[00:09:50.000 --> 00:09:52.000]  考試之前那天又是這樣
[00:09:52.000 --> 00:09:54.000]  考完試之後放假又是這樣
[00:09:54.000 --> 00:09:56.000]  我說那些是什麼人
[00:09:56.000 --> 00:09:58.000]  天啊
[00:09:58.000 --> 00:10:00.000]  為什麼我會失敗在你家
[00:10:00.000 --> 00:10:02.000]  人家考完試放假去玩
[00:10:02.000 --> 00:10:04.000]  我考完試去玩
[00:10:04.000 --> 00:10:06.000]  要給我爸爸說為什麼你去玩
[00:10:06.000 --> 00:10:08.000]  我考完試當然去玩
[00:10:08.000 --> 00:10:10.000]  所以我考試之前我都是玩
[00:10:10.000 --> 00:10:12.000]  所以我從小到大
[00:10:12.000 --> 00:10:14.000]  是非常之頑皮的小朋友
[00:10:14.000 --> 00:10:16.000]  老師見到我
[00:10:16.000 --> 00:10:18.000]  是非常痛苦的
[00:10:18.000 --> 00:10:20.000]  因為我在班房
[00:10:20.000 --> 00:10:22.000]  是搞事的那個
[00:10:22.000 --> 00:10:24.000]  越搞得高興 我高興
[00:10:24.000 --> 00:10:26.000]  他越難受 我越有快感
[00:10:26.000 --> 00:10:28.000]  因為我對這些分子
[00:10:28.000 --> 00:10:30.000]  我們叫壞分子
[00:10:30.000 --> 00:10:32.000]  什麼沒有東西好
[00:10:32.000 --> 00:10:34.000]  只是讀書好
[00:10:34.000 --> 00:10:36.000]  或者他以為讀書好
[00:10:36.000 --> 00:10:38.000]  通常做老師都覺得讀書好
[00:10:38.000 --> 00:10:40.000]  所以我覺得他也是壞分子
[00:10:40.000 --> 00:10:42.000]  不像我這麼自由的人
[00:10:42.000 --> 00:10:44.000]  自由班房的人
[00:10:44.000 --> 00:10:46.000]  為什麼呢 因為我都要讀書
[00:10:46.000 --> 00:10:48.000]  但是我只是讀半個小時而已
[00:10:48.000 --> 00:10:50.000]  我回上午班
[00:10:50.000 --> 00:10:52.000]  回去吃頓飯
[00:10:52.000 --> 00:10:54.000]  最多做半小時功課
[00:10:54.000 --> 00:10:56.000]  不能做得多 因為我接著就出去玩
[00:10:56.000 --> 00:10:58.000]  幾歲開始玩呢
[00:10:58.000 --> 00:11:00.000]  我小學三年班出去爬街
[00:11:00.000 --> 00:11:02.000]  在街裡面有什麼人在爬呢
[00:11:02.000 --> 00:11:04.000]  就不是讀書那班人
[00:11:04.000 --> 00:11:06.000]  所以我就會說
[00:11:06.000 --> 00:11:08.000]  誰能明白我呢
[00:11:08.000 --> 00:11:10.000]  不要緊 他又爬我又爬
[00:11:10.000 --> 00:11:12.000]  那幾個小時有快感好高興
[00:11:12.000 --> 00:11:14.000]  回到家什麼時候
[00:11:14.000 --> 00:11:16.000]  罵
[00:11:16.000 --> 00:11:18.000]  當然是打
[00:11:18.000 --> 00:11:20.000]  那個時代怎麼會罵得這麼高興呢
[00:11:20.000 --> 00:11:22.000]  我是學老人
[00:11:22.000 --> 00:11:24.000]  打到一條痕一條痕
[00:11:24.000 --> 00:11:26.000]  我這些男子漢大丈夫
[00:11:26.000 --> 00:11:28.000]  一邊打我一邊講髒話
[00:11:28.000 --> 00:11:30.000]  罵他
[00:11:30.000 --> 00:11:32.000]  那他就臭小子 你知道他在罵什麼嗎
[00:11:32.000 --> 00:11:34.000]  罵你媽媽也有
[00:11:34.000 --> 00:11:36.000]  我只會學那些髒話而已
[00:11:36.000 --> 00:11:38.000]  從三年班就罵到打得很大
[00:11:38.000 --> 00:11:40.000]  但是轉數很快 為什麼呢
[00:11:40.000 --> 00:11:42.000]  沒辦法 你上課
[00:11:42.000 --> 00:11:44.000]  你要跟人玩 又要撩人 又要撩女孩子
[00:11:44.000 --> 00:11:46.000]  就要聽人家講什麼
[00:11:46.000 --> 00:11:48.000]  你真是變態
[00:11:48.000 --> 00:11:50.000]  分身無術 你就要趕著去玩
[00:11:50.000 --> 00:11:52.000]  回來就被人打
[00:11:52.000 --> 00:11:54.000]  我爸爸下班的時候是十點十一點
[00:11:54.000 --> 00:11:56.000]  他下班之前
[00:11:56.000 --> 00:11:58.000]  我假裝睡覺就閉上被子
[00:11:58.000 --> 00:12:00.000]  聽我爸媽吵架
[00:12:00.000 --> 00:12:02.000]  吵什麼架呢
[00:12:02.000 --> 00:12:04.000]  好心就看我兒子
[00:12:04.000 --> 00:12:06.000]  每次回到家都看見他睡覺
[00:12:06.000 --> 00:12:08.000]  我心想你十一點還不去讀書
[00:12:08.000 --> 00:12:10.000]  所以我回想起我讀書的時候
[00:12:10.000 --> 00:12:12.000]  當然是假裝睡覺 他吵架就
[00:12:12.000 --> 00:12:14.000]  就是這樣那種
[00:12:14.000 --> 00:12:16.000]  但是你知道多麼痛苦嗎
[00:12:16.000 --> 00:12:18.000]  人生是痛苦的
[00:12:18.000 --> 00:12:20.000]  所以很快當我
[00:12:20.000 --> 00:12:22.000]  來到澳洲 我也講過 大家聽過
[00:12:22.000 --> 00:12:24.000]  我來澳洲很痛苦
[00:12:24.000 --> 00:12:26.000]  因為我從小到大就去家
[00:12:26.000 --> 00:12:28.000]  我經歷不到愛 我經歷到什麼呢
[00:12:28.000 --> 00:12:30.000]  就是考第一
[00:12:30.000 --> 00:12:32.000]  考第一也好 也沒什麼獎品
[00:12:32.000 --> 00:12:34.000]  因為什麼 考第一是什麼
[00:12:34.000 --> 00:12:36.000]  天啊
[00:12:36.000 --> 00:12:38.000]  為什麼人家考第十呢
[00:12:38.000 --> 00:12:40.000]  考第二十 考第三十也有獎勞
[00:12:40.000 --> 00:12:42.000]  考第一也沒有獎勞
[00:12:42.000 --> 00:12:44.000]  因為你英文嘛
[00:12:44.000 --> 00:12:46.000]  我早就講過了 我最痛苦是什麼呢
[00:12:46.000 --> 00:12:48.000]  中學考第一
[00:12:48.000 --> 00:12:50.000]  回去應該很開心
[00:12:50.000 --> 00:12:52.000]  你爸爸跟你說 全香港有多少中學
[00:12:52.000 --> 00:12:54.000]  我真的
[00:12:54.000 --> 00:12:56.000]  我現在想說髒話了
[00:12:56.000 --> 00:12:58.000]  那時候小時候 血氣放光
[00:12:58.000 --> 00:13:00.000]  當然講到
[00:13:00.000 --> 00:13:02.000]  我敢不敢講呢 因為我媽媽打我就可以忍
[00:13:02.000 --> 00:13:04.000]  我爸爸打我就不是人品
[00:13:04.000 --> 00:13:06.000]  那就要收一收口
[00:13:06.000 --> 00:13:08.000]  但我心痛
[00:13:08.000 --> 00:13:10.000]  傷 喊
[00:13:10.000 --> 00:13:12.000]  連自己都不想愛自己
[00:13:12.000 --> 00:13:14.000]  六年班我想跳樓了
[00:13:14.000 --> 00:13:16.000]  大家如果沒聽過的話
[00:13:16.000 --> 00:13:18.000]  有些新朋友 你們也聽過
[00:13:18.000 --> 00:13:20.000]  又講你跳樓
[00:13:20.000 --> 00:13:22.000]  那也沒辦法 找些東西來講
[00:13:22.000 --> 00:13:24.000]  跳樓也不講 講什麼呢
[00:13:24.000 --> 00:13:26.000]  你一聽見六年班要跳樓的人
[00:13:26.000 --> 00:13:28.000]  你也知道他跟著是多麼慘
[00:13:28.000 --> 00:13:32.000]  但沒有跳 幸好 我覺得不是幸好
[00:13:32.000 --> 00:13:34.000]  如果那時候跳了 就不用講話了
[00:13:34.000 --> 00:13:36.000]  沒有跳
[00:13:36.000 --> 00:13:38.000]  所以我小時候已經拍拖
[00:13:38.000 --> 00:13:40.000]  愛情大過天 為什麼呢
[00:13:40.000 --> 00:13:42.000]  因為愛情拍拖是我唯一
[00:13:42.000 --> 00:13:44.000]  人生少少的樂趣
[00:13:44.000 --> 00:13:46.000]  而想著愛情拍拖 當然是撩女生
[00:13:46.000 --> 00:13:48.000]  撩女生也有樂趣
[00:13:48.000 --> 00:13:50.000]  人生很簡單 因為
[00:13:50.000 --> 00:13:52.000]  考第一是沒有樂趣 是應該
[00:13:52.000 --> 00:13:54.000]  還要讓你全香港考第幾
[00:13:54.000 --> 00:13:56.000]  自己又哭
[00:13:56.000 --> 00:13:58.000]  但追女生不同
[00:13:58.000 --> 00:14:00.000]  在她心目中 你考第一
[00:14:00.000 --> 00:14:02.000]  又去打球 又不懂讀書
[00:14:02.000 --> 00:14:04.000]  那不就拿了小獎嗎 是不是很開心
[00:14:04.000 --> 00:14:06.000]  但表面風光
[00:14:06.000 --> 00:14:08.000]  內裡眼淚
[00:14:08.000 --> 00:14:10.000]  是多麼痛苦
[00:14:10.000 --> 00:14:12.000]  來到澳洲 要跟初戀分開
[00:14:12.000 --> 00:14:14.000]  分開之後 人生是更開心嗎
[00:14:14.000 --> 00:14:16.000]  人生是更痛苦
[00:14:16.000 --> 00:14:18.000]  但想著
[00:14:18.000 --> 00:14:20.000]  沒有辦法 每天晚上
[00:14:20.000 --> 00:14:22.000]  走到澳洲 就來澳洲
[00:14:22.000 --> 00:14:24.000]  在澳洲讀書
[00:14:24.000 --> 00:14:26.000]  找工作
[00:14:26.000 --> 00:14:28.000]  一聽就開始工作了
[00:14:28.000 --> 00:14:30.000]  在酒樓工作
[00:14:30.000 --> 00:14:32.000]  為什麼要工作呢
[00:14:32.000 --> 00:14:34.000]  追女生
[00:14:34.000 --> 00:14:36.000]  追哪個女生
[00:14:36.000 --> 00:14:38.000]  香港留下來的
[00:14:38.000 --> 00:14:40.000]  初戀情人 所以已經是
[00:14:40.000 --> 00:14:42.000]  年十 年十一 年十二
[00:14:42.000 --> 00:14:44.000]  一直工作 星期五晚上
[00:14:44.000 --> 00:14:46.000]  星期六晚上 星期日早上
[00:14:46.000 --> 00:14:48.000]  回三間酒樓
[00:14:48.000 --> 00:14:50.000]  再加上讀書
[00:14:50.000 --> 00:14:52.000]  但當我
[00:14:52.000 --> 00:14:54.000]  八月的時候
[00:14:54.000 --> 00:14:56.000]  考完年十二的考試
[00:14:56.000 --> 00:14:58.000]  你都知道 如果考試成績好
[00:14:58.000 --> 00:15:00.000]  就不用考慮任何東西
[00:15:00.000 --> 00:15:02.000]  我當時在
