
[00:00:00.000 --> 00:00:02.000]  上一次的講道
[00:02:04.000 --> 00:02:05.000]  祈求甚麼呢
[00:02:05.000 --> 00:02:06.000]  不是大富大貴
[00:02:06.000 --> 00:02:08.000]  不是我們身體健康
[00:02:08.000 --> 00:02:10.000]  或者不是我們出入平安
[00:02:10.000 --> 00:02:11.000]  是甚麼呢
[00:02:11.000 --> 00:02:13.000]  原來是人和上帝的關係
[00:02:13.000 --> 00:02:15.000]  和人和人的關係
[00:02:15.000 --> 00:02:17.000]  三個重點
[00:02:17.000 --> 00:02:21.000]  保羅要告訴我們的是
[00:02:21.000 --> 00:02:24.000]  神運行祂大力的地方
[00:02:24.000 --> 00:02:26.000]  不是在周圍的環境
[00:02:26.000 --> 00:02:28.000]  而是在我們的心裡
[00:02:28.000 --> 00:02:29.000]  第二
[00:02:29.000 --> 00:02:32.000]  神運行在我們心裡的力量
[00:02:32.000 --> 00:02:34.000]  那種能力是甚麼呢
[00:02:34.000 --> 00:02:37.000]  是耶穌基督的大愛
[00:02:37.000 --> 00:02:38.000]  第三
[00:02:38.000 --> 00:02:41.000]  這個大愛的力量
[00:02:41.000 --> 00:02:43.000]  是叫誰去成就那些事情呢
[00:02:43.000 --> 00:02:45.000]  原來不是像一支神仙棒一樣
[00:02:45.000 --> 00:02:47.000]  神點一點就成就
[00:02:47.000 --> 00:02:50.000]  而是神叫我們親自去成就
[00:02:50.000 --> 00:02:52.000]  一切關乎愛的事
[00:02:52.000 --> 00:02:53.000]  就是愛上帝的事
[00:02:53.000 --> 00:02:55.000]  和愛人的事
[00:02:55.000 --> 00:02:56.000]  第一點
[00:02:56.000 --> 00:03:00.000]  神能照著運行在我們心裡的大力
[00:03:00.000 --> 00:03:07.000]  充充足足的成就一切超過我們所求所想
[00:03:07.000 --> 00:03:10.000]  作者是史陶保羅
[00:03:10.000 --> 00:03:12.000]  他說神運行祂大力的地方
[00:03:12.000 --> 00:03:13.000]  在哪裏呢
[00:03:13.000 --> 00:03:15.000]  可不可以講呀
[00:03:15.000 --> 00:03:18.000]  神運行祂大力的地方在哪裏呀
[00:03:18.000 --> 00:03:20.000]  心裏邊
[00:03:20.000 --> 00:03:24.000]  神照著運行在我們心裡的大力
[00:03:24.000 --> 00:03:26.000]  神做事的地方
[00:03:26.000 --> 00:03:28.000]  運行祂大力的地方
[00:03:28.000 --> 00:03:30.000]  即是神作供的地方
[00:03:30.000 --> 00:03:33.000]  在我們心裡
[00:03:33.000 --> 00:03:35.000]  不是我們經常期望的
[00:03:35.000 --> 00:03:37.000]  上帝改變周圍的環境
[00:03:37.000 --> 00:03:39.000]  例如我工作的環境
[00:03:39.000 --> 00:03:40.000]  那些同事很差的
[00:03:40.000 --> 00:03:41.000]  你改變他
[00:03:41.000 --> 00:03:42.000]  那個老闆又很差的
[00:03:42.000 --> 00:03:43.000]  你改變他
[00:03:43.000 --> 00:03:44.000]  教會的組織
[00:03:44.000 --> 00:03:46.000]  教會有時都會有些混亂
[00:03:46.000 --> 00:03:48.000]  你改變教會
[00:03:48.000 --> 00:03:50.000]  又改變一下樓市
[00:03:50.000 --> 00:03:51.000]  現在這麼高可不可以跌少少呢
[00:03:51.000 --> 00:03:52.000]  又不要跌得太多
[00:03:52.000 --> 00:03:55.000]  最好期望是剛剛好的
[00:03:55.000 --> 00:03:57.000]  醫療的過程
[00:03:57.000 --> 00:03:59.000]  神給他好返
[00:03:59.000 --> 00:04:02.000]  或者是社會的政治架構
[00:04:02.000 --> 00:04:04.000]  社會的民生的問題
[00:04:04.000 --> 00:04:05.000]  我們往往期待
[00:04:05.000 --> 00:04:08.000]  神改變周圍的環境
[00:04:08.000 --> 00:04:11.000]  我這次剛放假回來
[00:04:11.000 --> 00:04:13.000]  所以有些電影節目很久沒見了
[00:04:13.000 --> 00:04:16.000]  今年刻意安排了兩次長的假期
[00:04:16.000 --> 00:04:18.000]  一次是剛剛去完澳洲
[00:04:18.000 --> 00:04:19.000]  另一次是在五月
[00:04:19.000 --> 00:04:22.000]  我會去非洲一個島嶼
[00:04:22.000 --> 00:04:24.000]  叫做馬達加斯加
[00:04:24.000 --> 00:04:26.000]  探訪一個宣教士的家庭
[00:04:26.000 --> 00:04:27.000]  他們在那邊侍奉主
[00:04:27.000 --> 00:04:29.000]  很多很多年了
[00:04:29.000 --> 00:04:30.000]  想探望一下他
[00:04:30.000 --> 00:04:32.000]  還有認識一下那邊的工場
[00:04:32.000 --> 00:04:33.000]  又關心一下
[00:04:33.000 --> 00:04:35.000]  這次在澳洲的行程
[00:04:35.000 --> 00:04:37.000]  我們有幾天是玩的
[00:04:37.000 --> 00:04:38.000]  有一部分的日子
[00:04:38.000 --> 00:04:41.000]  我都探一下在澳洲的頂姐妹
[00:04:41.000 --> 00:04:44.000]  我在跟澳洲的頂姐妹會合之前
[00:04:44.000 --> 00:04:45.000]  去一個地方
[00:04:45.000 --> 00:04:46.000]  很著名很漂亮的
[00:04:46.000 --> 00:04:47.000]  都很想去
[00:04:47.000 --> 00:04:48.000]  叫做塔斯曼尼亞
[00:04:48.000 --> 00:04:49.000]  五天
[00:04:49.000 --> 00:04:52.000]  大概在第三天的行程
[00:04:52.000 --> 00:04:54.000]  我們發生了一些意外
[00:04:54.000 --> 00:04:56.000]  其實我差點回不來
[00:04:56.000 --> 00:04:58.000]  我們駛了一條路
[00:04:58.000 --> 00:04:59.000]  一個小山坡
[00:04:59.000 --> 00:05:03.000]  右邊大概是兩三米高的小山坡
[00:05:03.000 --> 00:05:05.000]  好像一個停車場上高
[00:05:05.000 --> 00:05:06.000]  第二層左右
[00:05:06.000 --> 00:05:08.000]  左邊就是一個山
[00:05:08.000 --> 00:05:11.000]  我們按照正常的車速行走
[00:05:11.000 --> 00:05:15.000]  誰知有些碎石在旁邊
[00:05:15.000 --> 00:05:16.000]  突然間滑胎
[00:05:16.000 --> 00:05:17.000]  不是我駕車的
[00:05:17.000 --> 00:05:19.000]  是我另一個朋友駕車
[00:05:19.000 --> 00:05:20.000]  我們四個人
[00:05:20.000 --> 00:05:21.000]  他四個女生
[00:05:21.000 --> 00:05:22.000]  駕車
[00:05:22.000 --> 00:05:24.000]  突然間滑胎是控制不了
[00:05:24.000 --> 00:05:25.000]  第一下
[00:05:25.000 --> 00:05:28.000]  那個小山坡有幾支那些
[00:05:28.000 --> 00:05:29.000]  因為不危險的
[00:05:29.000 --> 00:05:30.000]  一點都不危險
[00:05:30.000 --> 00:05:32.000]  所以那個防撞
[00:05:32.000 --> 00:05:34.000]  防撞的設備是很少的
[00:05:34.000 --> 00:05:35.000]  幾支那些燈柱
[00:05:35.000 --> 00:05:36.000]  矮矮的
[00:05:36.000 --> 00:05:38.000]  我們就撞過去
[00:05:38.000 --> 00:05:39.000]  沒有撞到就滑胎
[00:05:39.000 --> 00:05:40.000]  又滑到山坡
[00:05:40.000 --> 00:05:41.000]  又差點撞過去
[00:05:41.000 --> 00:05:43.000]  就來回了幾次
[00:05:43.000 --> 00:05:45.000]  那一刻
[00:05:45.000 --> 00:05:47.000]  都不知道是幾多秒鐘
[00:05:47.000 --> 00:05:50.000]  我們全部是鴉雀無聲
[00:05:50.000 --> 00:05:53.000]  看那個姐妹究竟怎樣控制車
[00:05:53.000 --> 00:05:54.000]  不過最後
[00:05:54.000 --> 00:05:55.000]  在那一刻應該做什麼呢
[00:05:55.000 --> 00:05:56.000]  當然是祈禱
[00:05:56.000 --> 00:05:58.000]  我就說天父保守
[00:05:58.000 --> 00:06:00.000]  接著我們就停下來
[00:06:00.000 --> 00:06:01.000]  再檢查一下
[00:06:01.000 --> 00:06:02.000]  大家有沒有事
[00:06:02.000 --> 00:06:03.000]  有沒有撞到
[00:06:03.000 --> 00:06:05.000]  我們是一點事都沒有
[00:06:05.000 --> 00:06:06.000]  開車沒有事
[00:06:06.000 --> 00:06:07.000]  坐著就沒有事
[00:06:07.000 --> 00:06:09.000]  我們放了很多行李在旁邊
[00:06:09.000 --> 00:06:10.000]  都沒有跌到地上
[00:06:10.000 --> 00:06:11.000]  後面尾隨的車
[00:06:11.000 --> 00:06:12.000]  他們又停得及
[00:06:12.000 --> 00:06:14.000]  還經過看我們有沒有事
[00:06:14.000 --> 00:06:15.000]  給了一個厲害的手勢
[00:06:15.000 --> 00:06:16.000]  沒有事
[00:06:16.000 --> 00:06:18.000]  他看著我們就是這樣
[00:06:18.000 --> 00:06:20.000]  平安
[00:06:20.000 --> 00:06:21.000]  不過當幾天
[00:06:21.000 --> 00:06:23.000]  我回到澳洲另一個地方
[00:06:23.000 --> 00:06:25.000]  去到那個姐妹的家的時候
[00:06:25.000 --> 00:06:26.000]  因為我們那五天
[00:06:26.000 --> 00:06:27.000]  是完全上不到網的
[00:06:27.000 --> 00:06:31.000]  所以跟這個香港
[00:06:31.000 --> 00:06:33.000]  是差不多斷了聯絡
[00:06:33.000 --> 00:06:35.000]  去到新年
[00:06:35.000 --> 00:06:37.000]  但就收到很多不好的消息
[00:06:37.000 --> 00:06:39.000]  包括我們有弟兄
[00:06:39.000 --> 00:06:42.000]  在國內交通意外離世
[00:06:42.000 --> 00:06:44.000]  那一刻我就想
[00:06:44.000 --> 00:06:47.000]  有沒有為之前我們平安無事感恩
[00:06:47.000 --> 00:06:49.000]  但那一天當然有
[00:06:49.000 --> 00:06:51.000]  究竟神是一個保守人的神
[00:06:51.000 --> 00:06:53.000]  還是一個不保守人的神呢
[00:06:53.000 --> 00:06:55.000]  如果我認識我的上帝
[00:06:55.000 --> 00:06:56.000]  是一個保守我的上帝
[00:06:56.000 --> 00:06:59.000]  難道上帝不保守我們的弟兄嗎
[00:06:59.000 --> 00:07:02.000]  就想起詩篇139篇
[00:07:02.000 --> 00:07:05.000]  黑暗和光明在神看都是一樣
[00:07:05.000 --> 00:07:09.000]  生命和死亡在上帝看都是一樣
[00:07:09.000 --> 00:07:11.000]  上帝可以保守我
[00:07:11.000 --> 00:07:13.000]  但其實上帝都可以保守這個弟兄
[00:07:13.000 --> 00:07:15.000]  但為什麼他不保守呢
[00:07:15.000 --> 00:07:16.000]  我不知道
[00:07:16.000 --> 00:07:17.000]  所以那一刻覺得
[00:07:17.000 --> 00:07:20.000]  生命完全掌握在神的手中
[00:07:20.000 --> 00:07:21.000]  如果神存留我的
[00:07:21.000 --> 00:07:22.000]  就好好為上帝而活
[00:07:22.000 --> 00:07:24.000]  如果上帝接我回去
[00:07:24.000 --> 00:07:26.000]  我就都甘心樂意
[00:07:26.000 --> 00:07:27.000]  不過應該身邊那些人
[00:07:27.000 --> 00:07:29.000]  不是很甘心樂意
[00:07:29.000 --> 00:07:30.000]  所以我就呼籲
[00:07:30.000 --> 00:07:32.000]  弟兄姊妹如果有一天
[00:07:32.000 --> 00:07:34.000]  我下次就去非洲
[00:07:34.000 --> 00:07:36.000]  都幾危險的
[00:07:36.000 --> 00:07:39.000]  如果回不來
[00:07:39.000 --> 00:07:40.000]  不要埋怨上帝
[00:07:40.000 --> 00:07:43.000]  因為上帝可以保守我這個
[00:07:43.000 --> 00:07:45.000]  外在的環境平安
[00:07:45.000 --> 00:07:47.000]  但他可以不是這樣去保守
[00:07:47.000 --> 00:07:50.000]  就好像我們回來新年沒多久
[00:07:50.000 --> 00:07:53.000]  埃及就有熱氣球的事件
[00:07:53.000 --> 00:07:54.000]  十幾人罹難
[00:07:54.000 --> 00:07:55.000]  當中有教徒
[00:07:55.000 --> 00:07:58.000]  難道上帝不是慈愛的嗎
[00:07:58.000 --> 00:08:00.000]  死難者的家人都在懷疑
[00:08:00.000 --> 00:08:01.000]  這麼愛主
[00:08:01.000 --> 00:08:03.000]  上帝你這麼有能力
[00:08:03.000 --> 00:08:05.000]  為什麼不讓熱氣球
[00:08:05.000 --> 00:08:08.000]  我相信當中人一定有呼救
[00:08:08.000 --> 00:08:11.000]  難道他沒叫天父你保守嗎
[00:08:11.000 --> 00:08:13.000]  神的能力運行在哪裡
[00:08:13.000 --> 00:08:15.000]  可不可以運行在天空中
[00:08:15.000 --> 00:08:18.000]  可不可以運行在熱氣球裡面
[00:08:18.000 --> 00:08:20.000]  可以吧
[00:08:20.000 --> 00:08:22.000]  不過這節聖經告訴我們
[00:08:22.000 --> 00:08:25.000]  神運行他大力的地方在哪裡
[00:08:25.000 --> 00:08:30.000]  在人的心裡
[00:08:30.000 --> 00:08:32.000]  我們看一段經文
[00:08:32.000 --> 00:08:33.000]  本身應該
[00:08:33.000 --> 00:08:34.000]  剛才大家讀的
[00:08:34.000 --> 00:08:35.000]  現在讀好嗎
[00:08:35.000 --> 00:08:38.000]  三章十四節至十九節
[00:08:38.000 --> 00:08:40.000]  請聽我讀
[00:08:40.000 --> 00:08:43.000]  因此我在父面前屈膝
[00:08:43.000 --> 00:08:47.000]  天上地上的國家
[00:08:47.000 --> 00:08:49.000]  十五節是
[00:08:49.000 --> 00:08:50.000]  都是從他得名
[00:08:50.000 --> 00:08:51.000]  第十六節
[00:08:51.000 --> 00:08:53.000]  求他按著他豐盛的榮耀
[00:08:53.000 --> 00:08:54.000]  藉著他的靈
[00:08:54.000 --> 00:08:59.000]  叫你們心裡的力量剛強起來
[00:08:59.000 --> 00:09:01.000]  使基督因你們的信
[00:09:01.000 --> 00:09:02.000]  住在你們心裡
[00:09:02.000 --> 00:09:05.000]  叫你們的愛心有根有機
[00:09:05.000 --> 00:09:07.000]  能以和眾聖徒一同明白
[00:09:07.000 --> 00:09:10.000]  基督的愛是何等長闊高深
[00:09:10.000 --> 00:09:13.000]  並知道這愛是過於人所能察覺的
[00:09:13.000 --> 00:09:15.000]  便叫神一切所充滿的
[00:09:15.000 --> 00:09:17.000]  充滿了你們
[00:09:17.000 --> 00:09:18.000]  剛才的第十六節是
[00:09:18.000 --> 00:09:20.000]  求他按著他豐盛的榮耀
[00:09:20.000 --> 00:09:21.000]  藉著他的靈
[00:09:21.000 --> 00:09:25.000]  叫你們心裡的力量剛強起來
[00:09:25.000 --> 00:09:27.000]  甚麼是心裡的力量呢
[00:09:27.000 --> 00:09:31.000]  心裡力量是指我們裡面的人
[00:09:31.000 --> 00:09:34.000]  原來我們裡面有一個我
[00:09:34.000 --> 00:09:37.000]  裡面的我我們要剛強起來
[00:09:37.000 --> 00:09:39.000]  而神的大愛力量
[00:09:39.000 --> 00:09:42.000]  就是叫我們裡面剛強起來
[00:09:42.000 --> 00:09:44.000]  面對逆境
[00:09:44.000 --> 00:09:45.000]  甚麼是逆境呢
[00:09:45.000 --> 00:09:47.000]  我們家人的情緒問題
[00:09:47.000 --> 00:09:48.000]  教養問題
[00:09:48.000 --> 00:09:49.000]  疾病的問題
[00:09:49.000 --> 00:09:50.000]  經濟的問題
[00:09:50.000 --> 00:09:52.000]  可能學習的問題
[00:09:52.000 --> 00:09:53.000]  面對這些逆境
[00:09:53.000 --> 00:09:55.000]  很容易打敗我們
[00:09:55.000 --> 00:09:56.000]  打倒我們
[00:09:56.000 --> 00:09:58.000]  叫我們很驚惶
[00:09:58.000 --> 00:09:59.000]  叫我們很失望
[00:09:59.000 --> 00:10:01.000]  叫我們很難受
[00:10:01.000 --> 00:10:03.000]  面對這些逆境的時候
[00:10:03.000 --> 00:10:06.000]  人往往有兩種很極端的做法
[00:10:06.000 --> 00:10:10.000]  第一就是躲起來不見人
[00:10:10.000 --> 00:10:13.000]  第二就是放縱自己
[00:10:13.000 --> 00:10:14.000]  發脾氣
[00:10:14.000 --> 00:10:16.000]  做傻事
[00:10:16.000 --> 00:10:18.000]  不知道大家有沒有留意
[00:10:18.000 --> 00:10:20.000]  有一個著名的鋼琴家
[00:10:20.000 --> 00:10:21.000]  朗朗
[00:10:21.000 --> 00:10:22.000]  很有名
[00:10:22.000 --> 00:10:24.000]  小時候彈琴就很厲害
[00:10:24.000 --> 00:10:25.000]  一直彈
[00:10:25.000 --> 00:10:27.000]  拿了甚麼獎
[00:10:27.000 --> 00:10:29.000]  原來他小時候和他爸爸
[00:10:29.000 --> 00:10:31.000]  經歷過很多艱難的日子
[00:10:31.000 --> 00:10:33.000]  爸爸一心栽培他
[00:10:33.000 --> 00:10:35.000]  發現了他的天分
[00:10:35.000 --> 00:10:36.000]  一心栽培他
[00:10:36.000 --> 00:10:38.000]  他本來是一個警察
[00:10:38.000 --> 00:10:39.000]  在國內
[00:10:39.000 --> 00:10:40.000]  辭了工作
[00:10:40.000 --> 00:10:42.000]  陪兒子去到北京
[00:10:42.000 --> 00:10:45.000]  找一些著名的音樂老師來教他
[00:10:45.000 --> 00:10:47.000]  誰知道他九歲的時候
[00:10:47.000 --> 00:10:49.000]  老師說他一番的說話
[00:10:49.000 --> 00:10:52.000]  就是土豆的腦袋
[00:10:52.000 --> 00:10:54.000]  很差的腦袋
[00:10:54.000 --> 00:10:56.000]  難成大器
[00:10:56.000 --> 00:10:59.000]  並且不單單說他
[00:10:59.000 --> 00:11:02.000]  並且說他根本沒有出息
[00:11:02.000 --> 00:11:04.000]  怎麼可以再教下去呢
[00:11:04.000 --> 00:11:06.000]  拒絕成為音樂的老師
[00:11:06.000 --> 00:11:08.000]  他爸爸一直要幫他找
[00:11:08.000 --> 00:11:09.000]  怎麼辦呢
[00:11:09.000 --> 00:11:10.000]  找不到
[00:11:10.000 --> 00:11:12.000]  去到一個地步
[00:11:12.000 --> 00:11:15.000]  這個爸爸要兒子自殺
[00:11:15.000 --> 00:11:17.000]  要麼就回去瀋陽
[00:11:17.000 --> 00:11:19.000]  兒子說我不回去
[00:11:19.000 --> 00:11:20.000]  如果不回去就選擇
[00:11:20.000 --> 00:11:21.000]  要麼就吃藥
[00:11:21.000 --> 00:11:22.000]  要麼就跳樓
[00:11:22.000 --> 00:11:23.000]  兒子說那我吃藥
[00:11:23.000 --> 00:11:24.000]  你選擇吃藥
[00:11:24.000 --> 00:11:25.000]  我就跳樓
[00:11:25.000 --> 00:11:26.000]  我都不想回去了
[00:11:26.000 --> 00:11:28.000]  是去到這樣的地步
[00:11:28.000 --> 00:11:29.000]  真的拿了一排藥出來
[00:11:29.000 --> 00:11:31.000]  給了兒子預備吃
[00:11:31.000 --> 00:11:32.000]  但他那一刻
[00:11:32.000 --> 00:11:33.000]  突然間醒過來
[00:11:33.000 --> 00:11:34.000]  如果我這樣做的時候
[00:11:34.000 --> 00:11:35.000]  我就很殘忍
[00:11:35.000 --> 00:11:37.000]  反正面對逆境
[00:11:37.000 --> 00:11:40.000]  本身無論你多麼剛強
[00:11:40.000 --> 00:11:42.000]  或者多麼有才幹
[00:11:42.000 --> 00:11:44.000]  一個逆境就可以將我們摧毀
[00:11:44.000 --> 00:11:47.000]  我們的人原來很脆弱
[00:11:47.000 --> 00:11:49.000]  你看你平時很堅強
[00:11:49.000 --> 00:11:51.000]  當那件事發生在他身上的時候
[00:11:51.000 --> 00:11:54.000]  就會全身軟弱
[00:11:54.000 --> 00:11:55.000]  所以弟兄姊妹
[00:11:55.000 --> 00:11:59.000]  我們一方面不要只著眼看神
[00:11:59.000 --> 00:12:01.000]  怎樣改變周圍的環境
[00:12:01.000 --> 00:12:03.000]  來配合我們
[00:12:03.000 --> 00:12:06.000]  雖然我們可以塑造一下環境
[00:12:06.000 --> 00:12:08.000]  令環境舒服一點
[00:12:08.000 --> 00:12:10.000]  或者雖然上帝的確可以改變環境
[00:12:10.000 --> 00:12:13.000]  因為耶穌曾經平靜風和浪
[00:12:13.000 --> 00:12:16.000]  祂為什麼不可以改變這些環境呢
[00:12:16.000 --> 00:12:19.000]  但保羅告訴我們
[00:12:19.000 --> 00:12:24.000]  神不是代理人幫我們搞定這些事情
[00:12:24.000 --> 00:12:28.000]  神是改變的
[00:12:28.000 --> 00:12:29.000]  堅強的
[00:12:29.000 --> 00:12:31.000]  是我們的裡面
[00:12:31.000 --> 00:12:32.000]  是我們的內心
[00:12:32.000 --> 00:12:34.000]  這是第一
[00:12:34.000 --> 00:12:36.000]  很想跟弟兄姊妹分享
[00:12:36.000 --> 00:12:39.000]  我們自己有思想
[00:12:39.000 --> 00:12:40.000]  面對逆境
[00:12:40.000 --> 00:12:41.000]  你期望神改變的是什麼
[00:12:41.000 --> 00:12:43.000]  是外在的環境
[00:12:43.000 --> 00:12:45.000]  還是你裡面的自己
[00:12:45.000 --> 00:12:47.000]  改變你什麼呢
[00:12:47.000 --> 00:12:48.000]  改變你的價值觀
[00:12:48.000 --> 00:12:49.000]  改變你的感受
[00:12:49.000 --> 00:12:51.000]  改變你的想法
[00:12:51.000 --> 00:12:55.000]  改變你對待人處事的方式
[00:12:55.000 --> 00:12:57.000]  第二
[00:12:57.000 --> 00:13:02.000]  人靠什麼可以使裡面的人剛強起來呢
[00:13:02.000 --> 00:13:04.000]  是不是好像朗朗和他父親一樣
[00:13:04.000 --> 00:13:05.000]  突然醒覺
[00:13:05.000 --> 00:13:07.000]  我就剛強了
[00:13:07.000 --> 00:13:11.000]  耳法所書三章二十節告訴我們
[00:13:11.000 --> 00:13:14.000]  我們能夠改變我們裡面
[00:13:14.000 --> 00:13:17.000]  是靠耶穌基督的大愛
[00:13:17.000 --> 00:13:21.000]  神能照著運行在我們心裡的大力
[00:13:21.000 --> 00:13:23.000]  充充足足的成就一切
[00:13:23.000 --> 00:13:26.000]  超過我們所求所想
[00:13:26.000 --> 00:13:31.000]  什麼是神運行在我們心裡的大力呢
[00:13:31.000 --> 00:13:33.000]  如果我們看上下文
[00:13:33.000 --> 00:13:34.000]  就會知道
[00:13:34.000 --> 00:13:36.000]  這位神所運行的大力
[00:13:36.000 --> 00:13:39.000]  就是祂所用的偉大的力量
[00:13:39.000 --> 00:13:41.000]  龐大的力量是什麼呢
[00:13:41.000 --> 00:13:44.000]  剛才我說不是那些呼風喚雨的能力
[00:13:44.000 --> 00:13:48.000]  而是祂透過耶穌基督所彰顯的愛
[00:13:48.000 --> 00:13:51.000]  耳法所書一章十五節至二十一節
[00:13:51.000 --> 00:13:57.000]  「因此我既聽見你們信從主耶穌親愛的眾聖徒
[00:13:57.000 --> 00:13:59.000]  我就為你們不住的感謝神
[00:13:59.000 --> 00:14:01.000]  禱告的時候神提到你們
[00:14:01.000 --> 00:14:04.000]  求我們主耶穌基督的神榮耀的父
[00:14:04.000 --> 00:14:09.000]  將那賜人智慧和啟示的靈賞給你們
[00:14:09.000 --> 00:14:11.000]  使你們真知道祂」
[00:14:11.000 --> 00:14:12.000]  第十八節
[00:14:12.000 --> 00:14:14.000]  「並且照明你們心中的眼睛
[00:14:14.000 --> 00:14:17.000]  使你們知道祂的恩兆有何等的指望
[00:14:17.000 --> 00:14:21.000]  祂在聖徒中得的基業有何等豐盛的榮耀」
[00:14:21.000 --> 00:14:23.000]  第十九節
[00:14:23.000 --> 00:14:27.000]  「並知道祂向我們這信的人所顯的能力
[00:14:27.000 --> 00:14:29.000]  是何等浩大」
[00:14:29.000 --> 00:14:30.000]  什麼能力啊
[00:14:30.000 --> 00:14:31.000]  二十節
[00:14:31.000 --> 00:14:36.000]  「就是照祂在基督身上所運行的大能大力
[00:14:36.000 --> 00:14:39.000]  使祂從死裡復活
[00:14:39.000 --> 00:14:42.000]  叫祂在天上坐在自己的右邊
[00:14:42.000 --> 00:14:49.000]  遠超過一切執政的掌權的有能的主治的和一切有名的
[00:14:49.000 --> 00:14:53.000]  不但是今世的連來世的也都超過了你」
[00:14:53.000 --> 00:14:58.000]  是神使耶穌基督從死裡復活的那個大能大力
[00:14:58.000 --> 00:15:01.000]  再看三章十六至十九節
[00:15:01.000 --> 00:15:04.000]  「求祂按祂豐盛的榮耀
[00:15:04.000 --> 00:15:07.000]  藉著祂的靈叫你們心裡的力量剛強起來
[00:15:07.000 --> 00:15:10.000]  使基督因你們的信住在你們心裡
[00:15:10.000 --> 00:15:13.000]  叫你們的愛心有根有記
[00:15:13.000 --> 00:15:16.000]  能以和眾聖徒一同明白
[00:15:16.000 --> 00:15:21.000]  基督的愛是何等長闊高深
[00:15:21.000 --> 00:15:28.000]  並知道這愛是過於人所能察覺的便叫神一切所充滿的充滿了你們」
[00:15:28.000 --> 00:15:33.000]  這兩段經文告訴我們基督大愛的能力
[00:15:33.000 --> 00:15:37.000]  就是耶穌基督的大愛
[00:15:37.000 --> 00:15:42.000]  那種愛的力量是能夠剛強我們的內心
