
[00:00:00.000 --> 00:00:01.000]  各位聽众你們好
[00:03:28.000 --> 00:03:30.000]  我們大家容易一點接受
[00:03:30.000 --> 00:03:33.000]  爸爸犯錯就不關兒子事
[00:03:33.000 --> 00:03:36.000]  兒子做壞事就不應該罰爸爸
[00:03:36.000 --> 00:03:38.000]  那你做好人你自然有好報
[00:03:38.000 --> 00:03:40.000]  壞人就有不好的結果
[00:03:40.000 --> 00:03:42.000]  我們很接受這些
[00:03:42.000 --> 00:03:43.000]  但是前面又說到
[00:03:43.000 --> 00:03:45.000]  自父及子直到三四代
[00:03:45.000 --> 00:03:48.000]  這個豈不是聖經裡面的矛盾嗎
[00:03:48.000 --> 00:03:51.000]  我也不知道在我當中的基督徒
[00:03:51.000 --> 00:03:53.000]  如果有人這樣挑戰你的時候
[00:03:53.000 --> 00:03:55.000]  就拿這些經文出來
[00:03:55.000 --> 00:03:58.000]  你怎樣去回答呢
[00:03:58.000 --> 00:03:59.000]  是呀是呀
[00:03:59.000 --> 00:04:01.000]  記住我們看聖經
[00:04:01.000 --> 00:04:03.000]  不可以只看一段
[00:04:03.000 --> 00:04:05.000]  正如有時候基督徒
[00:04:05.000 --> 00:04:06.000]  或者一些牧者
[00:04:06.000 --> 00:04:08.000]  都會拿一句經文出來說
[00:04:08.000 --> 00:04:10.000]  羅馬書十三章那裡
[00:04:10.000 --> 00:04:11.000]  要信服政府
[00:04:11.000 --> 00:04:14.000]  因為他們不是空空的配劍
[00:04:14.000 --> 00:04:16.000]  那你就看一看
[00:04:16.000 --> 00:04:17.000]  埃及的時代
[00:04:17.000 --> 00:04:21.000]  那兩個很敬畏神的修生婆
[00:04:21.000 --> 00:04:23.000]  她沒有按照王的命令
[00:04:23.000 --> 00:04:28.000]  殺死剛剛出生的希伯來的男丁
[00:04:28.000 --> 00:04:31.000]  她有沒有信服政府呢
[00:04:31.000 --> 00:04:33.000]  但以你和她的三個朋友
[00:04:33.000 --> 00:04:35.000]  不肯跪拜金像
[00:04:35.000 --> 00:04:39.000]  王下了命令不可以去祈禱
[00:04:39.000 --> 00:04:42.000]  她仍然向著耶路撒冷來禱告
[00:04:42.000 --> 00:04:44.000]  她有沒有信服掌權者呢
[00:04:44.000 --> 00:04:47.000]  再不要說彼得、保羅
[00:04:47.000 --> 00:04:49.000]  他們在傳道的時候
[00:04:49.000 --> 00:04:52.000]  被政府喝令不可以說
[00:04:52.000 --> 00:04:54.000]  那他們是不是有矛盾呢
[00:04:54.000 --> 00:04:56.000]  所以今天我們讀聖經的時候
[00:04:56.000 --> 00:04:58.000]  我們要好好地去思考
[00:04:58.000 --> 00:05:00.000]  我們要去反思
[00:05:00.000 --> 00:05:03.000]  不然的話就很容易被人批評
[00:05:03.000 --> 00:05:07.000]  說到神是不會後悔
[00:05:07.000 --> 00:05:10.000]  但是又說他後悔做人
[00:05:10.000 --> 00:05:13.000]  前者是說什麼呢
[00:05:13.000 --> 00:05:15.000]  是說神那種感受
[00:05:15.000 --> 00:05:18.000]  用人的描繪的方式
[00:05:18.000 --> 00:05:20.000]  最簡單舉一個例子
[00:05:20.000 --> 00:05:22.000]  剛剛今天收到我自己
[00:05:22.000 --> 00:05:26.000]  以前一個學生的信息
[00:05:26.000 --> 00:05:27.000]  都很難過
[00:05:27.000 --> 00:05:30.000]  我祝他未來這一年不容易過
[00:05:30.000 --> 00:05:32.000]  求神幫助你
[00:05:32.000 --> 00:05:35.000]  他說:牧師,我今年都很難過
[00:05:35.000 --> 00:05:37.000]  因為遇到一些不幸的事
[00:05:37.000 --> 00:05:39.000]  他在澳洲,我追問他
[00:05:39.000 --> 00:05:41.000]  他說原來他的丈夫
[00:05:41.000 --> 00:05:43.000]  在今年三月去世了
[00:05:43.000 --> 00:05:45.000]  很年輕而已
[00:05:45.000 --> 00:05:47.000]  我說:什麼事?
[00:05:47.000 --> 00:05:49.000]  原來患了胰臟癌
[00:05:49.000 --> 00:05:52.000]  從入醫院到離開世界
[00:05:52.000 --> 00:05:54.000]  不足九天
[00:05:54.000 --> 00:05:56.000]  就離開了
[00:05:56.000 --> 00:05:59.000]  所以說很不容易過
[00:05:59.000 --> 00:06:02.000]  但是他說當我了解到
[00:06:02.000 --> 00:06:04.000]  原來一驗的時候
[00:06:04.000 --> 00:06:06.000]  已經擴散到他的身體
[00:06:06.000 --> 00:06:09.000]  另外一些的機能
[00:06:09.000 --> 00:06:13.000]  醫生都說他的壽命不會長
[00:06:13.000 --> 00:06:16.000]  當他真正面對自己丈夫死亡
[00:06:16.000 --> 00:06:19.000]  難道他會說:醫生跟我說了
[00:06:19.000 --> 00:06:21.000]  他胰臟癌,不能救了
[00:06:21.000 --> 00:06:23.000]  所以現在接受吧
[00:06:23.000 --> 00:06:25.000]  你明白這個意思嗎?
[00:06:25.000 --> 00:06:27.000]  雖然理性他會知道
[00:06:27.000 --> 00:06:29.000]  但是他內心的感受
[00:06:29.000 --> 00:06:31.000]  都是不好的
[00:06:31.000 --> 00:06:34.000]  所以今天神後悔做人
[00:06:34.000 --> 00:06:36.000]  其實神是知道的
[00:06:36.000 --> 00:06:39.000]  但是他的感受是很不開心
[00:06:39.000 --> 00:06:41.000]  我想做父母那些
[00:06:41.000 --> 00:06:43.000]  特別是媽媽
[00:06:43.000 --> 00:06:46.000]  你有沒有說過這句話?
[00:06:46.000 --> 00:06:49.000]  總之你這麼壞,我就不生你了
[00:06:49.000 --> 00:06:51.000]  我聽得很多
[00:06:51.000 --> 00:06:53.000]  因為那時候我媽媽經常說
[00:06:53.000 --> 00:06:55.000]  我早知你這麼壞,你就不生我了
[00:06:55.000 --> 00:06:58.000]  但是其實每一個做父母的難度
[00:06:58.000 --> 00:07:00.000]  你不知道生下你的兒女
[00:07:00.000 --> 00:07:02.000]  他有時候都會令你生氣
[00:07:02.000 --> 00:07:04.000]  都會令到你失望
[00:07:04.000 --> 00:07:06.000]  甚至你要付很大的代價
[00:07:06.000 --> 00:07:08.000]  你會知道的
[00:07:08.000 --> 00:07:10.000]  但是有時候有些情況很煩躁之下
[00:07:10.000 --> 00:07:12.000]  你都會說這句話
[00:07:12.000 --> 00:07:14.000]  是不是?
[00:07:14.000 --> 00:07:16.000]  另外剛才那段經文
[00:07:16.000 --> 00:07:18.000]  如果你留意到《二世傑書》
[00:07:18.000 --> 00:07:20.000]  是說到律法
[00:07:20.000 --> 00:07:22.000]  在法律上
[00:07:22.000 --> 00:07:24.000]  兒子犯錯
[00:07:24.000 --> 00:07:26.000]  是不會審判父親的
[00:07:26.000 --> 00:07:28.000]  父親犯錯是不會審判兒子的
[00:07:28.000 --> 00:07:30.000]  這是律法
[00:07:30.000 --> 00:07:32.000]  但是另外《初拉及記》那段經文是什麼呢?
[00:07:32.000 --> 00:07:35.000]  是說到神的屬性
[00:07:35.000 --> 00:07:37.000]  不是說律法
[00:07:37.000 --> 00:07:40.000]  然後他說到他會公平地來審訊
[00:07:40.000 --> 00:07:42.000]  萬不以有罪為無罪
[00:07:42.000 --> 00:07:44.000]  無罪為有罪
[00:07:44.000 --> 00:07:46.000]  這是我們的渴求
[00:07:46.000 --> 00:07:49.000]  當一個警察來拍裙底照片
[00:07:49.000 --> 00:07:51.000]  但是竟然不判他有罪的時候
[00:07:51.000 --> 00:07:53.000]  你會很不開心的
[00:07:53.000 --> 00:07:55.000]  但是問題就是
[00:07:55.000 --> 00:07:57.000]  為什麼會自負及此直到三、四代呢?
[00:07:57.000 --> 00:07:59.000]  這個是在說罪
[00:07:59.000 --> 00:08:01.000]  帶來的後果
[00:08:01.000 --> 00:08:03.000]  很簡單舉一個例子
[00:08:03.000 --> 00:08:05.000]  一個幸福的家庭
[00:08:05.000 --> 00:08:07.000]  夫婦相愛
[00:08:07.000 --> 00:08:09.000]  他的兒女在一個溫馨的家庭裡成長
[00:08:09.000 --> 00:08:11.000]  都是好的
[00:08:11.000 --> 00:08:13.000]  是不會那麼容易走差的
[00:08:13.000 --> 00:08:15.000]  但是我見過不少的家庭
[00:08:15.000 --> 00:08:19.000]  兩夫婦爭拗
[00:08:19.000 --> 00:08:21.000]  甚至有第三者離婚了
[00:08:21.000 --> 00:08:23.000]  他的小朋友
[00:08:23.000 --> 00:08:26.000]  就在一個很不開心的環境裡長大
[00:08:26.000 --> 00:08:28.000]  於是怎麼樣呢?
[00:08:28.000 --> 00:08:30.000]  他很想快點擺脫這個家庭
[00:08:30.000 --> 00:08:32.000]  一夠年齡他就可能結婚了
[00:08:32.000 --> 00:08:34.000]  但是沒有事業基礎
[00:08:34.000 --> 00:08:36.000]  沒有穩固的情況
[00:08:36.000 --> 00:08:39.000]  接著他再生多一個自己的小朋友
[00:08:39.000 --> 00:08:41.000]  但是這個小朋友
[00:08:41.000 --> 00:08:43.000]  更加在一個
[00:08:43.000 --> 00:08:46.000]  不是經濟很好的環境裡長大
[00:08:46.000 --> 00:08:48.000]  他的成長會怎樣?
[00:08:48.000 --> 00:08:50.000]  原來一個人犯錯
[00:08:50.000 --> 00:08:52.000]  是引致到下一代
[00:08:52.000 --> 00:08:55.000]  甚至再下一代受影響
[00:08:55.000 --> 00:08:58.000]  所以自父及子直到三四代
[00:08:58.000 --> 00:09:01.000]  是指到罪的影響力
[00:09:01.000 --> 00:09:03.000]  所以今天我們就要去明白
[00:09:03.000 --> 00:09:05.000]  要去了解了
[00:09:05.000 --> 00:09:07.000]  聖經也提醒我們
[00:09:07.000 --> 00:09:09.000]  究竟我們應不應該
[00:09:09.000 --> 00:09:11.000]  去回顧歷史呢?
[00:09:11.000 --> 00:09:13.000]  其實如果你看回聖經裡面
[00:09:13.000 --> 00:09:16.000]  《肥臘秘書》第三章的第十三節
[00:09:16.000 --> 00:09:17.000]  剛才我們已經讀了
[00:09:17.000 --> 00:09:20.000]  弟兄們,我們不是以為自己已經得著了
[00:09:20.000 --> 00:09:22.000]  只有一件事就是
[00:09:22.000 --> 00:09:24.000]  忘記背後
[00:09:24.000 --> 00:09:26.000]  努力面前
[00:09:26.000 --> 00:09:29.000]  不要想回頭了
[00:09:29.000 --> 00:09:32.000]  但是又有很多聖經的經文叫我們
[00:09:32.000 --> 00:09:34.000]  要回顧歷史
[00:09:34.000 --> 00:09:36.000]  我們看看哥林多前書第十章的第十一節
[00:09:36.000 --> 00:09:38.000]  我們一起來讀出
[00:09:38.000 --> 00:09:41.000]  弟兄們,我不願意你們不曉得
[00:09:41.000 --> 00:09:44.000]  我們的祖宗從前再遇到
[00:09:44.000 --> 00:09:46.000]  都從海中經過
[00:09:46.000 --> 00:09:49.000]  你們也不要發怨言
[00:09:49.000 --> 00:09:51.000]  將他們有發怨言的
[00:09:51.000 --> 00:09:54.000]  就被滅命的所滅
[00:09:54.000 --> 00:09:56.000]  他們遭遇這些事
[00:09:56.000 --> 00:09:58.000]  都要作為鑒戒
[00:09:58.000 --> 00:10:00.000]  並且寫在經上
[00:10:00.000 --> 00:10:03.000]  正是解剔我們這麼世人
[00:10:03.000 --> 00:10:07.000]  這裡又教導我們要去回顧歷史
[00:10:07.000 --> 00:10:09.000]  那是不是有矛盾呢?
[00:10:09.000 --> 00:10:11.000]  其實
[00:10:11.000 --> 00:10:13.000]  我想我們讀過書的人
[00:10:13.000 --> 00:10:16.000]  你都會感受到這個矛盾是現實的
[00:10:16.000 --> 00:10:18.000]  你考試考得好
[00:10:18.000 --> 00:10:19.000]  你媽媽會跟你說
[00:10:19.000 --> 00:10:21.000]  不要想著整天都考得這麼好
[00:10:21.000 --> 00:10:23.000]  一次歸一次
[00:10:23.000 --> 00:10:25.000]  下次看你怎樣吧
[00:10:25.000 --> 00:10:29.000]  她叫你忘記背後
[00:10:29.000 --> 00:10:32.000]  但是她不會忘記
[00:10:32.000 --> 00:10:34.000]  你讀得散漫一點
[00:10:34.000 --> 00:10:36.000]  你記不記得你上一次考試
[00:10:36.000 --> 00:10:38.000]  只有四十幾分
[00:10:38.000 --> 00:10:40.000]  你不合格
[00:10:40.000 --> 00:10:42.000]  她自己沒有忘記
[00:10:42.000 --> 00:10:44.000]  她又會經常記得你
[00:10:44.000 --> 00:10:45.000]  你要吸取教訓
[00:10:45.000 --> 00:10:47.000]  那究竟是忘記還是不忘記呢?
[00:10:47.000 --> 00:10:49.000]  這都是我們自己的矛盾
[00:10:49.000 --> 00:10:51.000]  不要說成經了
[00:10:51.000 --> 00:10:55.000]  我們究竟是應該檢討
[00:10:55.000 --> 00:10:57.000]  回想
[00:10:57.000 --> 00:11:00.000]  還是忘記
[00:11:00.000 --> 00:11:03.000]  特別在2013年完結的時候
[00:11:03.000 --> 00:11:05.000]  你會不會檢視
[00:11:05.000 --> 00:11:07.000]  你過去這一年裡面
[00:11:07.000 --> 00:11:09.000]  所經歷的一些事
[00:11:09.000 --> 00:11:11.000]  讓你有所反省
[00:11:11.000 --> 00:11:16.000]  原來當我們肯回顧過去
[00:11:16.000 --> 00:11:17.000]  你會經歷到
[00:11:17.000 --> 00:11:20.000]  原來神有很多很奇妙的帶領
[00:11:20.000 --> 00:11:23.000]  以致你的信心來帶去增加
[00:11:23.000 --> 00:11:25.000]  剛才我們看到
[00:11:25.000 --> 00:11:27.000]  以色列人一直被提醒
[00:11:27.000 --> 00:11:30.000]  你要回顧你過去的歷史
[00:11:30.000 --> 00:11:33.000]  特別出埃及的那個過程當中
[00:11:33.000 --> 00:11:34.000]  你記不記得
[00:11:34.000 --> 00:11:37.000]  神怎樣來帶領你的先祖
[00:11:37.000 --> 00:11:39.000]  他們來帶去脫離圍爐之地
[00:11:39.000 --> 00:11:41.000]  在曠野那四十年飄流
[00:11:41.000 --> 00:11:44.000]  但是神用雲柱、火柱
[00:11:44.000 --> 00:11:45.000]  來照顧你們
[00:11:45.000 --> 00:11:47.000]  雲柱是什麼?
[00:11:47.000 --> 00:11:49.000]  你知不知道中東地方
[00:11:49.000 --> 00:11:51.000]  曠野空空的時候
[00:11:51.000 --> 00:11:53.000]  陽光是很熾熱的
[00:11:53.000 --> 00:11:55.000]  是會很受傷的
[00:11:55.000 --> 00:11:57.000]  所以為什麼呢?
[00:11:57.000 --> 00:12:00.000]  神就用雲柱遮蓋
[00:12:00.000 --> 00:12:03.000]  以致他們不會在太陽之下曝曬
[00:12:03.000 --> 00:12:06.000]  我帶弟兄姊妹去中東旅行的時候
[00:12:06.000 --> 00:12:08.000]  我發覺雖然是基督徒
[00:12:08.000 --> 00:12:12.000]  但是大家都喜歡在陰間的地方
[00:12:12.000 --> 00:12:13.000]  有樹陰的地方
[00:12:13.000 --> 00:12:15.000]  每個人都站在陰間那裡
[00:12:15.000 --> 00:12:16.000]  我對著他們說話
[00:12:16.000 --> 00:12:18.000]  我就要面對太陽
[00:12:18.000 --> 00:12:20.000]  所以我特別被人欺負
[00:12:20.000 --> 00:12:23.000]  原來雲柱對他們很有幫助
[00:12:23.000 --> 00:12:25.000]  在保護他們
[00:12:25.000 --> 00:12:27.000]  晚上欺負是怎樣的?
[00:12:27.000 --> 00:12:28.000]  有火柱
[00:12:28.000 --> 00:12:30.000]  可以使他們在夜間
[00:12:30.000 --> 00:12:33.000]  都可以來帶去工作
[00:12:33.000 --> 00:12:36.000]  他們沒有辦法耕種
[00:12:36.000 --> 00:12:37.000]  因為飄流
[00:12:37.000 --> 00:12:41.000]  但是神為他們預備了馬拿
[00:12:41.000 --> 00:12:42.000]  後來他們覺得悶的時候
[00:12:42.000 --> 00:12:43.000]  他們吃到悶
[00:12:43.000 --> 00:12:45.000]  神也會加菜給他們吃
[00:12:45.000 --> 00:12:46.000]  是不是?
[00:12:46.000 --> 00:12:47.000]  還有什麼呢?
[00:12:47.000 --> 00:12:48.000]  沒有水喝
[00:12:48.000 --> 00:12:49.000]  可以擊盤石出水
[00:12:49.000 --> 00:12:52.000]  神說你回顧你們過去
[00:12:52.000 --> 00:12:55.000]  我豈不是為你們供應了很多?
[00:12:55.000 --> 00:12:58.000]  甚至後來摩西挑戰他們
[00:12:58.000 --> 00:12:59.000]  你們四十年來
[00:12:59.000 --> 00:13:01.000]  有哪一個人走壞了那隻鞋子
[00:13:01.000 --> 00:13:03.000]  沒有新的鞋子來替換?
[00:13:03.000 --> 00:13:05.000]  穿壞了那件衣服
[00:13:05.000 --> 00:13:06.000]  沒有新的衣服來帶
[00:13:06.000 --> 00:13:08.000]  去給你們帶去穿上
[00:13:08.000 --> 00:13:10.000]  所以當我們回顧的時候
[00:13:10.000 --> 00:13:13.000]  是會令到我們有這份信心
[00:13:13.000 --> 00:13:15.000]  我們一起來讀生命記
[00:13:15.000 --> 00:13:16.000]  第二章第七節
[00:13:16.000 --> 00:13:19.000]  和第二十九章第五節
[00:13:19.000 --> 00:13:20.000]  我們一起來讀出
[00:13:20.000 --> 00:13:22.000]  因為耶和華你的神
[00:13:22.000 --> 00:13:25.000]  在你手裡所辦的一切事上
[00:13:25.000 --> 00:13:27.000]  已賜福於你
[00:13:27.000 --> 00:13:29.000]  你走這大曠野
[00:13:29.000 --> 00:13:31.000]  他都知道了
[00:13:31.000 --> 00:13:32.000]  這四十年
[00:13:32.000 --> 00:13:35.000]  耶和華你的神常與你同在
[00:13:35.000 --> 00:13:38.000]  故此你一無所缺
[00:13:38.000 --> 00:13:41.000]  我領你們在曠野四十年
[00:13:41.000 --> 00:13:44.000]  你們身上的衣服並沒有穿破
[00:13:44.000 --> 00:13:47.000]  腳上的鞋也沒有穿壞
[00:13:47.000 --> 00:13:49.000]  這裡很清楚說到
[00:13:49.000 --> 00:13:52.000]  當你去數算過去的恩典
[00:13:52.000 --> 00:13:55.000]  是令你有更大的信心
[00:13:55.000 --> 00:13:58.000]  去面對未來的挑戰
[00:13:58.000 --> 00:13:59.000]  我很相信今天
[00:13:59.000 --> 00:14:02.000]  在香港來的弟兄姊妹
[00:14:02.000 --> 00:14:05.000]  你們都經歷到很多的衝擊
[00:14:05.000 --> 00:14:07.000]  甚至有些妄言
[00:14:07.000 --> 00:14:08.000]  怎樣呢?
[00:14:08.000 --> 00:14:10.000]  但你又會否回想
[00:14:10.000 --> 00:14:12.000]  在未來的日子裡
[00:14:12.000 --> 00:14:14.000]  雖然是艱辛
[00:14:14.000 --> 00:14:18.000]  但是數算回原來有神的恩典
[00:14:18.000 --> 00:14:19.000]  很簡單
[00:14:19.000 --> 00:14:22.000]  我都是不情不願地要離開香港
[00:14:22.000 --> 00:14:23.000]  但是很奇妙地
[00:14:23.000 --> 00:14:25.000]  竟然我和我的兒子
[00:14:25.000 --> 00:14:27.000]  同一天賣了我們的物業
[00:14:27.000 --> 00:14:29.000]  我們那時候還沒有來
[00:14:29.000 --> 00:14:31.000]  但是要租地方都很難
[00:14:31.000 --> 00:14:33.000]  但是竟然我們又同一天
[00:14:33.000 --> 00:14:34.000]  租到地方
[00:14:34.000 --> 00:14:36.000]  我們是沒有計算過
[00:14:36.000 --> 00:14:37.000]  大家的距離有多遠
[00:14:37.000 --> 00:14:39.000]  租完之後先簽約
[00:14:39.000 --> 00:14:40.000]  然後才發現
[00:14:40.000 --> 00:14:42.000]  原來大家的距離走路是七分鐘
[00:14:42.000 --> 00:14:44.000]  是不是很奇妙呢?
[00:14:44.000 --> 00:14:45.000]  所以你們留意到
[00:14:45.000 --> 00:14:48.000]  我經歷了很多很多神的預備
[00:14:48.000 --> 00:14:49.000]  我來的時候
[00:14:49.000 --> 00:14:50.000]  我最擔心的是
[00:14:50.000 --> 00:14:52.000]  我少了機會去侍奉
[00:14:52.000 --> 00:14:54.000]  但是神仍然憐憫給我
[00:14:54.000 --> 00:14:56.000]  有很多機會去服侍
[00:14:56.000 --> 00:14:58.000]  原來當你數算很多東西
[00:14:58.000 --> 00:15:00.000]  原來神有這麼多恩典
[00:15:00.000 --> 00:15:03.000]  你就有更大的信心面對前面的挑戰
[00:15:03.000 --> 00:15:05.000]  最新的是這個星期
[00:15:05.000 --> 00:15:06.000]  如果大家熟悉
[00:15:06.000 --> 00:15:09.000]  我星期三晚有個茶經聚會
[00:15:09.000 --> 00:15:11.000]  從來沒有停過的
[00:15:11.000 --> 00:15:13.000]  但是剛剛這個星期停了
[00:15:13.000 --> 00:15:14.000]  為什麼呢?
[00:15:14.000 --> 00:15:15.000]  原來很多參加的人就說
[00:15:15.000 --> 00:15:17.000]  牧師,我們會回香港
[00:15:17.000 --> 00:15:18.000]  我們會去其他地方
[00:15:18.000 --> 00:15:19.000]  那你可不可以停一停
[00:15:19.000 --> 00:15:20.000]  我們又不想來
[00:15:20.000 --> 00:15:22.000]  但是他就錯過了
[00:15:22.000 --> 00:15:23.000]  那就好了
[00:15:23.000 --> 00:15:24.000]  他叫我停兩個星期
[00:15:24.000 --> 00:15:26.000]  但是我都只是停一個星期
[00:15:26.000 --> 00:15:29.000]  接下來的星期三我照樣有
[00:15:29.000 --> 00:15:31.000]  但是我沒有想過
[00:15:31.000 --> 00:15:33.000]  我一年多沒有停過
[00:15:33.000 --> 00:15:36.000]  原來停一次是有意義的
[00:15:36.000 --> 00:15:38.000]  有奇妙的安排
[00:15:38.000 --> 00:15:40.000]  原來我的弟父的爸爸
[00:15:40.000 --> 00:15:41.000]  我叫他甄世伯
[00:15:41.000 --> 00:15:42.000]  離開了世界
[00:15:42.000 --> 00:15:44.000]  他在美國
[00:15:44.000 --> 00:15:46.000]  剛剛是星期三
[00:15:46.000 --> 00:15:48.000]  英國的時間
[00:15:48.000 --> 00:15:50.000]  八點四十五分
[00:15:50.000 --> 00:15:52.000]  他們的時間是下午
[00:15:52.000 --> 00:15:54.000]  是有安息禮
[00:15:54.000 --> 00:15:56.000]  我可以在網上
[00:15:56.000 --> 00:15:59.000]  來帶他參加甄世伯的安息禮
[00:15:59.000 --> 00:16:01.000]  送別他
[00:16:01.000 --> 00:16:03.000]  我事後
[00:16:03.000 --> 00:16:05.000]  我就會很深感受
[00:16:05.000 --> 00:16:07.000]  整年都沒有停過
[00:16:07.000 --> 00:16:08.000]  原來停
[00:16:08.000 --> 00:16:10.000]  竟然是為了
[00:16:10.000 --> 00:16:11.000]  我可以參加
[00:16:11.000 --> 00:16:13.000]  這個網上安息禮
[00:16:13.000 --> 00:16:15.000]  我絕對不相信這個是偶然
[00:16:15.000 --> 00:16:17.000]  所以鼓勵弟兄千萬
[00:16:17.000 --> 00:16:18.000]  我們要去數算一下
[00:16:18.000 --> 00:16:19.000]  過去這一年裡面
[00:16:19.000 --> 00:16:20.000]  我有什麼經歷
[00:16:20.000 --> 00:16:22.000]  以致我可以來帶去
[00:16:22.000 --> 00:16:24.000]  有更深的體會
[00:16:24.000 --> 00:16:27.000]  第二方面就是回顧歷史
[00:16:27.000 --> 00:16:29.000]  可以引以為鑑
[00:16:29.000 --> 00:16:32.000]  大家都很熟悉這句話
[00:16:32.000 --> 00:16:35.000]  以人為鏡可以知得失
[00:16:35.000 --> 00:16:37.000]  以史為鏡
[00:16:37.000 --> 00:16:38.000]  史是指歷史
[00:16:38.000 --> 00:16:40.000]  就是以史為鏡
[00:16:40.000 --> 00:16:42.000]  可以知兄弟
[00:16:42.000 --> 00:16:45.000]  可以知道那個兄弟是怎樣
[00:16:45.000 --> 00:16:47.000]  當然
[00:16:47.000 --> 00:16:49.000]  這個歷史
