
[00:00:00.000 --> 00:00:05.040]  8月21日大埔堂舉行會友大會選舉執事
[00:02:11.760 --> 00:02:13.200]  他們交接 擦餅
[00:02:13.200 --> 00:02:17.200]  祈禱 言讀神的說話
[00:02:17.200 --> 00:02:18.960]  怎麼辦呢? 上上聚集
[00:02:18.960 --> 00:02:20.400]  那些火石是怎樣呢?
[00:02:20.400 --> 00:02:24.720]  原來他們很多人從世界各地回來耶路撒冷
[00:02:24.720 --> 00:02:26.480]  就用了一種方式
[00:02:26.480 --> 00:02:27.920]  繁脈共融
[00:02:27.920 --> 00:02:29.200]  有的帶來
[00:02:29.200 --> 00:02:30.640]  給沒有的用
[00:02:30.640 --> 00:02:32.400]  那麼你想想
[00:02:32.400 --> 00:02:34.320]  在初期教會
[00:02:34.320 --> 00:02:36.160]  少則三幾百
[00:02:36.160 --> 00:02:37.360]  多則三幾千
[00:02:37.360 --> 00:02:40.480]  可能上萬的人一起聚集
[00:02:40.480 --> 00:02:42.640]  單單來繁脈共融
[00:02:42.640 --> 00:02:45.440]  登記A家庭拿了多少錢來
[00:02:45.440 --> 00:02:47.280]  B家庭拿了多少物資來
[00:02:47.280 --> 00:02:48.800]  然後要給他們用
[00:02:48.800 --> 00:02:49.600]  都不容易了
[00:02:49.600 --> 00:02:51.440]  早午晚餐在這裡吃
[00:02:51.440 --> 00:02:52.800]  出現了一個情況
[00:02:52.800 --> 00:02:54.800]  原來有人被忽略
[00:02:54.800 --> 00:02:56.720]  那些人是甚麼人呢?
[00:02:56.720 --> 00:02:59.680]  說希臘話的猶太人
[00:02:59.680 --> 00:03:03.200]  原來當時教會的組成
[00:03:03.200 --> 00:03:05.120]  有不同種族的人
[00:03:05.120 --> 00:03:06.640]  就算是猶太人也好
[00:03:06.640 --> 00:03:08.320]  有說不同的話
[00:03:08.320 --> 00:03:09.920]  有些人說希伯來話
[00:03:09.920 --> 00:03:11.360]  有些人說希臘話
[00:03:11.360 --> 00:03:12.240]  為甚麼呢?
[00:03:12.240 --> 00:03:14.240]  我去委內瑞拉的時候
[00:03:14.240 --> 00:03:15.680]  就很明顯了
[00:03:15.680 --> 00:03:17.920]  委內瑞拉的人說甚麼話呢?
[00:03:17.920 --> 00:03:19.280]  是說西班牙話的
[00:03:19.280 --> 00:03:22.160]  因為西班牙的背景
[00:03:22.160 --> 00:03:25.440]  去的華人當然是說華語
[00:03:25.440 --> 00:03:28.240]  華語他們大部份是因平去的
[00:03:28.240 --> 00:03:30.080]  廣東省因平開平
[00:03:30.080 --> 00:03:31.280]  或者台山
[00:03:31.280 --> 00:03:32.800]  就說廣東話的
[00:03:32.800 --> 00:03:35.440]  當然有他們的鄉下話
[00:03:35.440 --> 00:03:36.240]  有些台山話
[00:03:36.240 --> 00:03:37.040]  我真的都不懂聽
[00:03:37.040 --> 00:03:38.320]  猜猜而已
[00:03:38.320 --> 00:03:39.760]  但他們都是說廣東話
[00:03:39.760 --> 00:03:42.160]  不過去得久的時候
[00:03:42.160 --> 00:03:43.760]  特別是幾歲去的
[00:03:43.760 --> 00:03:44.560]  十幾歲去的
[00:03:44.560 --> 00:03:46.480]  或者在那裡出生的第二代
[00:03:46.480 --> 00:03:48.320]  他們說甚麼話呢?
[00:03:48.320 --> 00:03:49.440]  就說西班牙話
[00:03:49.440 --> 00:03:50.400]  他們叫西閩
[00:03:50.400 --> 00:03:52.080]  西閩就是西班牙語
[00:03:52.080 --> 00:03:55.440]  都是中國人
[00:03:55.440 --> 00:03:56.800]  不過說不同語言
[00:03:56.800 --> 00:03:58.720]  他們初期教會都是這樣
[00:03:58.720 --> 00:04:00.560]  有住在哪裡呢?
[00:04:00.560 --> 00:04:02.720]  分散了各地的希伯來人
[00:04:02.720 --> 00:04:04.640]  他們熟悉羅馬文化
[00:04:04.640 --> 00:04:05.760]  說希臘話
[00:04:05.760 --> 00:04:07.600]  有原本在耶路撒冷的
[00:04:07.600 --> 00:04:08.720]  說希伯來話
[00:04:08.720 --> 00:04:11.040]  現在在耶路撒冷的教會
[00:04:11.040 --> 00:04:12.480]  就有兩班人
[00:04:12.480 --> 00:04:14.880]  為甚麼有些寡婦會被忽略呢?
[00:04:14.880 --> 00:04:18.160]  寡婦是很需要猶太的群體
[00:04:18.160 --> 00:04:20.400]  或者初期教會的群體照顧她們
[00:04:20.400 --> 00:04:22.320]  因為她們經濟之柱
[00:04:22.320 --> 00:04:24.160]  她們的丈夫離世了
[00:04:24.160 --> 00:04:24.960]  沒有人照顧
[00:04:24.960 --> 00:04:26.400]  教會就照顧她們
[00:04:26.400 --> 00:04:30.400]  當時組成的那些說希臘話的人
[00:04:30.400 --> 00:04:32.080]  為數是少的
[00:04:32.080 --> 00:04:33.760]  據資料顯示
[00:04:33.760 --> 00:04:35.840]  可能是百分之十或者二十
[00:04:35.840 --> 00:04:37.680]  他自覺我們人少
[00:04:37.680 --> 00:04:41.840]  這班說希伯來話的人多
[00:04:41.840 --> 00:04:44.560]  你們自然顧他們就顧得少
[00:04:44.560 --> 00:04:47.680]  尤其是耶穌昔日所揀選的十二個小徒
[00:04:47.680 --> 00:04:51.440]  你們都是幫自己那些說希伯來話的人
[00:04:51.440 --> 00:04:53.440]  就出現一個這樣的問題
[00:04:53.440 --> 00:04:56.320]  當時十二個小徒面對著教會
[00:04:56.320 --> 00:04:57.520]  出現這樣的情況
[00:04:57.520 --> 00:04:58.480]  那怎麼辦呢?
[00:04:58.480 --> 00:05:00.160]  就想一些解決方法
[00:05:00.160 --> 00:05:02.160]  就建議分配工作
[00:05:02.160 --> 00:05:04.160]  第二節至第四節
[00:05:04.160 --> 00:05:06.160]  十二小徒叫中門徒來
[00:05:06.160 --> 00:05:07.680]  這十二小徒我們知道
[00:05:07.680 --> 00:05:10.320]  就是耶穌所揀選的十二個門徒
[00:05:10.320 --> 00:05:11.200]  換了其中一個
[00:05:11.200 --> 00:05:12.240]  因為猶太死了
[00:05:12.240 --> 00:05:14.800]  在第一章尾的時候就揀選了馬提亞
[00:05:14.800 --> 00:05:17.360]  他們來跟那些聚集的人說
[00:05:17.360 --> 00:05:18.240]  門徒說
[00:05:18.240 --> 00:05:20.320]  我們撇下神的道去管理飯食
[00:05:20.320 --> 00:05:21.440]  原本是不合意的
[00:05:21.440 --> 00:05:22.320]  所以弟兄們
[00:05:22.320 --> 00:05:25.760]  當從你們中間選出七個有好明星的
[00:05:25.760 --> 00:05:27.120]  條件來的
[00:05:27.120 --> 00:05:28.080]  有好明星的
[00:05:28.080 --> 00:05:29.200]  被聖靈充滿的
[00:05:29.200 --> 00:05:30.320]  智慧充足的
[00:05:30.320 --> 00:05:32.240]  我們就派他們管理這事
[00:05:32.240 --> 00:05:34.240]  但是我們這十二個小徒
[00:05:34.240 --> 00:05:36.720]  就專心以祈禱傳道為事
[00:05:36.720 --> 00:05:39.120]  這段經文給人的一種印象
[00:05:39.120 --> 00:05:40.720]  傳道人做的事情是屬靈的
[00:05:40.720 --> 00:05:42.240]  因為是祈禱和傳道
[00:05:42.240 --> 00:05:44.480]  揀選那些領袖就怎樣呢?
[00:05:44.480 --> 00:05:45.520]  做行政的工作
[00:05:45.520 --> 00:05:47.040]  做管理飯食的工作
[00:05:47.040 --> 00:05:48.240]  不是屬靈的
[00:05:48.240 --> 00:05:49.280]  所以教會常常說
[00:05:49.280 --> 00:05:51.120]  行政的工作就不屬靈
[00:05:51.120 --> 00:05:52.880]  但是當我們細看的時候
[00:05:52.880 --> 00:05:54.160]  你就會發現
[00:05:54.160 --> 00:05:55.920]  那一群被揀選的人
[00:05:55.920 --> 00:05:57.520]  他們有什麼條件呢?
[00:05:57.520 --> 00:05:58.800]  三個條件
[00:05:58.800 --> 00:05:59.600]  好明星
[00:05:59.600 --> 00:06:01.360]  就是好品格的
[00:06:01.360 --> 00:06:02.720]  被聖靈充滿
[00:06:02.720 --> 00:06:05.840]  就是靈性高的人
[00:06:05.840 --> 00:06:06.800]  被聖靈充滿
[00:06:06.800 --> 00:06:08.240]  前文說了
[00:06:08.240 --> 00:06:09.760]  他們能夠講方言的
[00:06:09.760 --> 00:06:11.440]  他們能夠大有信心
[00:06:11.440 --> 00:06:13.280]  有勇氣見證福音的
[00:06:13.280 --> 00:06:14.480]  靈性好的
[00:06:14.480 --> 00:06:16.720]  他們還要是智慧充足的人
[00:06:16.720 --> 00:06:18.720]  你對比一下那十二個門徒
[00:06:18.720 --> 00:06:20.480]  耶穌揀選他們的時候
[00:06:20.480 --> 00:06:22.960]  有什麼資格?
[00:06:22.960 --> 00:06:25.520]  耶穌揀選他們的時候
[00:06:25.520 --> 00:06:28.480]  走過海邊見到
[00:06:28.480 --> 00:06:29.760]  約翰見到雅各
[00:06:29.760 --> 00:06:30.480]  見到彼得
[00:06:30.480 --> 00:06:31.280]  見到安德烈
[00:06:31.280 --> 00:06:32.240]  呼召他們
[00:06:32.240 --> 00:06:34.320]  他們願意撇下就跟隨耶穌
[00:06:34.320 --> 00:06:36.400]  沒有驗證過他們沒有好明星
[00:06:36.400 --> 00:06:38.240]  沒有驗證過他們沒有被聖靈充滿
[00:06:38.240 --> 00:06:39.680]  當然當時
[00:06:39.680 --> 00:06:41.040]  耶穌還在的時候
[00:06:41.040 --> 00:06:42.720]  聖靈已經存在
[00:06:42.720 --> 00:06:45.680]  不過沒有聖靈一次充滿他們
[00:06:45.680 --> 00:06:47.680]  沒有說他們智慧充足
[00:06:47.680 --> 00:06:49.280]  他們被譽為
[00:06:49.280 --> 00:06:51.040]  無學問的小民
[00:06:51.040 --> 00:06:52.320]  當然無學問的意思
[00:06:52.320 --> 00:06:56.000]  不代表他們什麼都不懂
[00:06:56.000 --> 00:06:59.040]  那班十二個門徒
[00:06:59.040 --> 00:07:01.520]  被揀選的時候
[00:07:01.520 --> 00:07:04.480]  其實條件可能還沒有
[00:07:04.480 --> 00:07:07.440]  這七個我們稱為執事的人
[00:07:07.440 --> 00:07:09.200]  在這段經文沒有說執事
[00:07:09.200 --> 00:07:13.440]  只是說派他們管理者事
[00:07:13.440 --> 00:07:15.200]  他們條件一點都不差
[00:07:15.200 --> 00:07:18.320]  他們的生命質素一點都不遜色
[00:07:18.320 --> 00:07:20.960]  他們都是很屬靈
[00:07:20.960 --> 00:07:23.600]  他們只是在分工上
[00:07:23.600 --> 00:07:26.080]  做管理飯食的事
[00:07:26.080 --> 00:07:29.920]  而那十二個使徒做另一類的工作
[00:07:29.920 --> 00:07:32.000]  不是他們不能做那些工作
[00:07:32.000 --> 00:07:33.600]  只是人有限
[00:07:33.600 --> 00:07:37.040]  我們不可以放下祈禱傳道的事
[00:07:37.040 --> 00:07:39.120]  只是做管理飯食的事
[00:07:39.120 --> 00:07:40.960]  因為他們領受的使命
[00:07:40.960 --> 00:07:42.560]  就是要繼續宣講
[00:07:42.560 --> 00:07:44.400]  他們跟隨耶穌最直接
[00:07:44.400 --> 00:07:46.480]  最了解基督的生平
[00:07:46.480 --> 00:07:50.480]  所以是一個分工的安排
[00:07:50.480 --> 00:07:51.920]  到了第五節
[00:07:51.920 --> 00:07:54.080]  大家聽了使徒這個建議
[00:07:54.080 --> 00:07:55.600]  第五節告訴我們
[00:07:55.600 --> 00:07:56.720]  都喜悅者說
[00:07:56.720 --> 00:07:59.040]  所以就選出七個人
[00:07:59.040 --> 00:08:01.600]  來做管理飯食的工作
[00:08:01.600 --> 00:08:04.080]  揀選了七個人有名的
[00:08:04.080 --> 00:08:06.000]  史提反還說他是怎樣呢
[00:08:06.000 --> 00:08:08.000]  大有信心
[00:08:08.000 --> 00:08:09.840]  他是聖靈充滿的
[00:08:09.840 --> 00:08:11.600]  然後又揀選了肥尼
[00:08:11.600 --> 00:08:14.560]  另外那五個我們很少聽到他們的名字
[00:08:14.560 --> 00:08:16.000]  伯羅哥羅
[00:08:16.000 --> 00:08:17.200]  尼加羅
[00:08:17.200 --> 00:08:18.160]  提門
[00:08:18.160 --> 00:08:19.280]  巴米拿
[00:08:19.280 --> 00:08:22.240]  並進猶太教的安提阿人
[00:08:22.240 --> 00:08:23.760]  尼哥拉
[00:08:23.760 --> 00:08:25.120]  這些名字我們很陌生
[00:08:25.120 --> 00:08:26.720]  因為聖經很少再出現他們
[00:08:26.720 --> 00:08:29.360]  又加上他們是希臘的名字
[00:08:29.360 --> 00:08:31.920]  他們都是顧及到那些
[00:08:31.920 --> 00:08:33.520]  記不記得什麼人投訴
[00:08:33.520 --> 00:08:35.200]  就是講希臘話的那些
[00:08:35.200 --> 00:08:36.800]  他們都有希臘名
[00:08:36.800 --> 00:08:37.520]  講什麼呢
[00:08:37.520 --> 00:08:40.000]  我們中國人都有英文名
[00:08:40.000 --> 00:08:42.640]  原來都接近他們的文化
[00:08:42.640 --> 00:08:43.920]  還揀選多一個
[00:08:43.920 --> 00:08:44.880]  那個人是什麼
[00:08:44.880 --> 00:08:45.760]  最後那個
[00:08:45.760 --> 00:08:49.600]  是進猶太教的安提阿人
[00:08:49.600 --> 00:08:51.200]  安提阿是一個
[00:08:51.200 --> 00:08:53.360]  國際城市好像香港一樣
[00:08:53.360 --> 00:08:54.480]  住了不同的人
[00:08:54.480 --> 00:08:56.160]  外邦人
[00:08:56.160 --> 00:08:57.920]  進入了猶太教
[00:08:57.920 --> 00:09:00.240]  加入了教會
[00:09:00.240 --> 00:09:02.800]  不單單信猶太人的信仰
[00:09:02.800 --> 00:09:05.760]  還信耶穌就是基督
[00:09:05.760 --> 00:09:07.520]  他們揀選的時候很細心
[00:09:07.520 --> 00:09:13.360]  顧及到會眾的需要
[00:09:13.360 --> 00:09:15.120]  不單單就這樣揀了
[00:09:15.120 --> 00:09:19.280]  第六節做一個公開的授權
[00:09:19.280 --> 00:09:21.760]  認定他們是七位的領袖
[00:09:21.760 --> 00:09:23.760]  叫他們站在使徒面前
[00:09:23.760 --> 00:09:27.200]  使徒禱告了就按手在他們頭上
[00:09:27.200 --> 00:09:28.080]  為他們祈禱
[00:09:28.080 --> 00:09:29.920]  按手是代表認可
[00:09:29.920 --> 00:09:31.600]  按手可以是代表祝福
[00:09:31.600 --> 00:09:34.560]  按手又是代表差遣
[00:09:34.560 --> 00:09:36.560]  在這個過程很重要
[00:09:36.560 --> 00:09:37.680]  揀選七個人
[00:09:37.680 --> 00:09:40.080]  大家都要聽他們的說話
[00:09:40.080 --> 00:09:42.080]  被指派
[00:09:42.080 --> 00:09:43.280]  可能不止他們七個
[00:09:43.280 --> 00:09:45.520]  還要繼續做安排的工作
[00:09:45.520 --> 00:09:47.440]  他們的互動
[00:09:47.440 --> 00:09:50.000]  得到眾人的同意
[00:09:50.000 --> 00:09:51.680]  認可接納
[00:09:51.680 --> 00:09:53.040]  帶來的結果是怎樣
[00:09:53.040 --> 00:09:54.160]  第七節
[00:09:54.160 --> 00:09:56.080]  神的道興旺起來
[00:09:56.080 --> 00:09:58.320]  在耶路撒冷的門徒數目
[00:09:58.320 --> 00:10:00.000]  加增的甚多
[00:10:00.000 --> 00:10:03.920]  也都有很多的祭司信從了者道
[00:10:03.920 --> 00:10:05.520]  原來當教會的工作
[00:10:05.520 --> 00:10:07.120]  被分派得好的時候
[00:10:07.120 --> 00:10:10.000]  各人有不同的範圍
[00:10:10.000 --> 00:10:11.600]  神的道就興旺
[00:10:11.600 --> 00:10:12.880]  不是牧師傳道
[00:10:12.880 --> 00:10:14.800]  做傳道的工作就興旺
[00:10:14.800 --> 00:10:17.280]  而是有其他人來做配合
[00:10:17.280 --> 00:10:19.680]  做關心的工作
[00:10:19.680 --> 00:10:22.560]  使神的道興旺起來
[00:10:22.560 --> 00:10:24.480]  門徒都加增
[00:10:24.480 --> 00:10:26.080]  回想起冥恩堂
[00:10:26.080 --> 00:10:28.880]  我們常常懷念
[00:10:28.880 --> 00:10:31.200]  懷緬過去的日子
[00:10:31.200 --> 00:10:32.720]  冥恩堂三十週年
[00:10:32.720 --> 00:10:34.880]  接下來我們有堂慶崇拜
[00:10:34.880 --> 00:10:36.880]  談到富善年代
[00:10:36.880 --> 00:10:37.920]  榮興街的年代
[00:10:37.920 --> 00:10:39.680]  我們都很珍惜
[00:10:39.680 --> 00:10:40.800]  因為人很少
[00:10:40.800 --> 00:10:42.800]  大家都很熟悉
[00:10:42.800 --> 00:10:44.880]  與傳道人的關係都很密切
[00:10:44.880 --> 00:10:46.560]  但來到梁聖德學校
[00:10:46.560 --> 00:10:47.520]  來到大型村的時候
[00:10:47.520 --> 00:10:48.800]  我們有很多的適應
[00:10:48.800 --> 00:10:50.640]  至少在接觸傳道人上
[00:10:50.640 --> 00:10:52.880]  以往弟兄姊妹隨時打個電話
[00:10:52.880 --> 00:10:53.760]  找到牧師
[00:10:53.760 --> 00:10:55.040]  隨時走上來辦公室
[00:10:55.040 --> 00:10:55.840]  敲門就進來
[00:10:55.840 --> 00:10:57.280]  不敲門都進來
[00:10:57.280 --> 00:10:59.520]  有了大型村的辦公室之後
[00:10:59.520 --> 00:11:01.040]  要在接待處
[00:11:01.040 --> 00:11:02.720]  經接待處找人
[00:11:02.720 --> 00:11:04.480]  最初真的不太習慣
[00:11:04.480 --> 00:11:06.320]  傳道人為何這麼高傲
[00:11:06.320 --> 00:11:07.200]  要經過人找你
[00:11:07.200 --> 00:11:08.000]  不是高傲
[00:11:08.000 --> 00:11:09.840]  而是教會出入太多人
[00:11:09.840 --> 00:11:12.160]  事務員認不出我們是弟兄姊妹
[00:11:12.160 --> 00:11:13.360]  很多的關卡
[00:11:13.360 --> 00:11:15.040]  接著教會有很多的
[00:11:15.040 --> 00:11:16.640]  所謂的制度
[00:11:16.640 --> 00:11:17.760]  洗禮申請
[00:11:17.760 --> 00:11:19.680]  以前什麼時候截止都不要緊
[00:11:19.680 --> 00:11:20.640]  遲了也不要緊
[00:11:20.640 --> 00:11:22.320]  但到我們人多了
[00:11:22.320 --> 00:11:22.960]  不行的
[00:11:22.960 --> 00:11:24.480]  都有截止日期的
[00:11:24.480 --> 00:11:26.000]  過了一個小時又說不行
[00:11:26.000 --> 00:11:27.440]  沒有人情味的
[00:11:27.440 --> 00:11:29.120]  崇拜了 祭出席律
[00:11:29.120 --> 00:11:31.920]  又說教會為什麼現在這麼行政
[00:11:31.920 --> 00:11:34.240]  弟兄姊妹有時都沒辦法體會到
[00:11:34.240 --> 00:11:35.360]  做事的人
[00:11:35.360 --> 00:11:36.800]  如果我們沒有截止日期
[00:11:36.800 --> 00:11:38.400]  那究竟見到什麼時候呢
[00:11:38.400 --> 00:11:40.320]  什麼時候才刊登這個名單
[00:11:40.320 --> 00:11:41.920]  告訴你可以洗禮呢
[00:11:41.920 --> 00:11:43.200]  不統計大家的出席
[00:11:43.200 --> 00:11:45.040]  我們又不知道大家的情況
[00:11:45.040 --> 00:11:46.960]  到申請洗禮的時候
[00:11:46.960 --> 00:11:48.720]  很多人都說其實我沒有截止日期的
[00:11:48.720 --> 00:11:50.480]  我們都是採取一種什麼呢
[00:11:50.480 --> 00:11:52.160]  又關心你們的
[00:11:52.160 --> 00:11:52.880]  信任的
[00:11:52.880 --> 00:11:54.960]  你說你有出席就是了
[00:11:54.960 --> 00:11:56.080]  有些就是
[00:11:56.080 --> 00:11:57.520]  原來遲了也可以的
[00:11:57.520 --> 00:11:58.880]  我遲了我沒有報而已
[00:11:58.880 --> 00:12:00.240]  這麼不公平的教會
[00:12:00.240 --> 00:12:02.080]  很多這些的聲音
[00:12:02.080 --> 00:12:08.080]  教會都學習在行政的背後
[00:12:08.080 --> 00:12:10.880]  我們常常說不要有抵觸
[00:12:10.880 --> 00:12:11.840]  不要是衝突
[00:12:11.840 --> 00:12:14.320]  希望都是各樣處理得好
[00:12:14.320 --> 00:12:16.560]  幫助教會運作得好
[00:12:16.560 --> 00:12:20.480]  所以很多時候我們需要弟兄姊妹體諒明白
[00:12:20.480 --> 00:12:23.280]  不只是有恩典而沒有公平
[00:12:23.280 --> 00:12:25.040]  在有公平的背後
[00:12:25.040 --> 00:12:26.720]  我們又顧及不同的情況
[00:12:26.720 --> 00:12:28.640]  例如我們有些弟兄姊妹
[00:12:28.640 --> 00:12:30.720]  她真的不用上洗禮班的
[00:12:30.720 --> 00:12:32.320]  一般情況下都要上
[00:12:32.320 --> 00:12:33.280]  哪些不用上呢
[00:12:33.280 --> 00:12:35.120]  有病的
[00:12:35.120 --> 00:12:36.560]  她很難上到白堂
[00:12:36.560 --> 00:12:38.480]  這樣說不公平
[00:12:38.480 --> 00:12:41.760]  你想不想不用上
[00:12:41.760 --> 00:12:42.960]  你不想的
[00:12:42.960 --> 00:12:45.840]  什麼都不用上就有病
[00:12:45.840 --> 00:12:48.000]  這樣的情況我們都會看
[00:12:48.000 --> 00:12:49.520]  不只是規矩先行
[00:12:49.520 --> 00:12:50.960]  我們都看弟兄姊妹
[00:12:50.960 --> 00:12:52.800]  初期教會就是面對這樣的情況
[00:12:52.800 --> 00:12:56.240]  但當他們明白彼此配合有分工的時候
[00:12:56.240 --> 00:12:59.520]  原來是在幫助教會的成長
[00:12:59.520 --> 00:13:01.200]  不過經文沒有停在這裏
[00:13:01.200 --> 00:13:02.160]  如果只是停在這裏
[00:13:02.160 --> 00:13:03.280]  我們就真的覺得
[00:13:03.280 --> 00:13:05.040]  教會的執事不只是做行政
[00:13:05.040 --> 00:13:06.080]  做管理的事
[00:13:06.080 --> 00:13:08.320]  覺得他們有時好像不體諒
[00:13:08.320 --> 00:13:09.440]  即是不領養
[00:13:09.440 --> 00:13:10.720]  不是
[00:13:10.720 --> 00:13:12.960]  當我們繼續看下去的時候
[00:13:12.960 --> 00:13:13.920]  你會發現
[00:13:13.920 --> 00:13:16.000]  被揀選那七個人
[00:13:16.000 --> 00:13:17.840]  他做的是什麼工作呢
[00:13:17.840 --> 00:13:19.200]  六章八節
[00:13:19.200 --> 00:13:20.880]  至到第八章尾
[00:13:20.880 --> 00:13:23.600]  介紹兩個人物
[00:13:23.600 --> 00:13:26.960]  第一個是史提反
[00:13:26.960 --> 00:13:34.000]  史提反滿德因為能力在民間行了大奇事和神蹟
[00:13:34.000 --> 00:13:37.840]  史提反被稱為殉道者
[00:13:37.840 --> 00:13:38.880]  在歷史裏面
[00:13:38.880 --> 00:13:40.800]  他好像只是一個執事
[00:13:40.800 --> 00:13:43.760]  但當我們看他的生平的時候
[00:13:43.760 --> 00:13:47.520]  就發現他管理飯食之餘
[00:13:47.520 --> 00:13:51.280]  他還做了很多神蹟奇事
[00:13:51.280 --> 00:13:55.920]  第九節說當時有清利伯地拿會堂的幾個人
[00:13:55.920 --> 00:13:58.800]  並有古利萊、亞歷山大、基里加、亞西亞
[00:13:58.800 --> 00:14:00.560]  各處會堂的幾個人
[00:14:00.560 --> 00:14:03.600]  都起來和史提反辯論
[00:14:03.600 --> 00:14:04.560]  辯論什麼
[00:14:04.560 --> 00:14:06.880]  史提反是要起來見證耶穌
[00:14:06.880 --> 00:14:10.320]  就是舊約一路預言的尼塞亞
[00:14:10.320 --> 00:14:13.760]  第十節史提反是以智慧和聖靈的說話
[00:14:13.760 --> 00:14:16.080]  眾人敵擋不住
[00:14:16.080 --> 00:14:17.920]  接著那些人拗不贏
[00:14:17.920 --> 00:14:19.280]  就收買人心
[00:14:19.280 --> 00:14:20.640]  說買出人來
[00:14:20.640 --> 00:14:23.520]  我們聽見他誹謗摩西和神的話
[00:14:23.520 --> 00:14:26.800]  他們又聳動了百姓長老民事
[00:14:26.800 --> 00:14:28.880]  接著就起來捉拿史提反
[00:14:28.880 --> 00:14:30.240]  將他帶去工會
[00:14:30.240 --> 00:14:31.360]  設下假見證
[00:14:31.360 --> 00:14:32.720]  說這個人說的話
[00:14:32.720 --> 00:14:35.360]  是不住的糟踐、聖所和律法
[00:14:35.360 --> 00:14:36.720]  我們曾經聽見他說
[00:14:36.720 --> 00:14:39.760]  這個拿撒勒人耶穌要毀壞這地
[00:14:39.760 --> 00:14:40.800]  他說的是什麼
[00:14:40.800 --> 00:14:44.080]  耶穌說他就是這個殿
[00:14:44.080 --> 00:14:45.440]  三日會被毀壞
[00:14:45.440 --> 00:14:46.720]  接著重建
[00:14:46.720 --> 00:14:48.000]  是在說他自己
[00:14:48.000 --> 00:14:50.800]  他就扭曲史提反的說話
[00:14:50.800 --> 00:14:53.840]  他說要改變摩西所交給我們的規條
[00:14:53.840 --> 00:14:55.120]  在工會裡坐著的人
[00:14:55.120 --> 00:14:57.120]  都定睛看著這個史提反
[00:14:57.120 --> 00:14:58.480]  他見到他的面貌
