
[00:00:00.000 --> 00:00:03.400]  今天我們來思想《羅馬書》第十四章
[00:02:51.320 --> 00:02:53.920]  但是他們當時的圖房
[00:02:53.920 --> 00:02:57.320]  基本上就是將我們的食物
[00:02:57.320 --> 00:03:00.240]  是拜過那些偶像
[00:03:00.240 --> 00:03:01.840]  然後才去屠宰
[00:03:01.840 --> 00:03:03.840]  然後才拿出去市場賣
[00:03:03.840 --> 00:03:06.760]  所以基本上所有的肉
[00:03:06.760 --> 00:03:09.240]  都是拜過偶像的肉
[00:03:09.240 --> 00:03:11.440]  這個就是當時的挑戰了
[00:03:11.440 --> 00:03:16.640]  基督徒面對著這樣的情況的時候
[00:03:17.040 --> 00:03:20.560]  有些人覺得既然都拜過偶像的東西
[00:03:20.560 --> 00:03:21.840]  我們就無謂吃了
[00:03:21.840 --> 00:03:23.080]  寧願吃少一點
[00:03:23.080 --> 00:03:25.280]  無所謂為主的緣故
[00:03:25.280 --> 00:03:27.360]  我們當是守齋
[00:03:27.360 --> 00:03:28.240]  那就不吃了
[00:03:28.240 --> 00:03:31.240]  所以那些人就只吃蔬菜而已
[00:03:31.240 --> 00:03:33.480]  但是有另外一類的基督徒
[00:03:33.480 --> 00:03:34.400]  他們就說
[00:03:34.400 --> 00:03:36.880]  不要緊
[00:03:36.880 --> 00:03:39.320]  那些屠宰肉的人拜偶像而已
[00:03:39.320 --> 00:03:40.720]  又不是我拜偶像
[00:03:40.720 --> 00:03:42.200]  他拜有他的事
[00:03:42.200 --> 00:03:43.280]  不關我的事
[00:03:43.280 --> 00:03:44.920]  我可以照吃的
[00:03:44.920 --> 00:03:46.080]  我又不是我拜
[00:03:46.080 --> 00:03:49.080]  他只不過賣肉給我而已
[00:03:49.080 --> 00:03:50.920]  我也不問那麼多
[00:03:50.920 --> 00:03:52.160]  我不要想那麼多
[00:03:52.160 --> 00:03:54.080]  想得多越想越麻煩
[00:03:54.080 --> 00:03:56.440]  我只不過有肉就買來吃
[00:03:56.440 --> 00:03:58.960]  這樣就可以了
[00:03:58.960 --> 00:04:00.520]  所以有些人
[00:04:00.520 --> 00:04:03.520]  凡物都可以吃的
[00:04:03.520 --> 00:04:05.520]  有些人就只吃蔬菜而已
[00:04:05.520 --> 00:04:08.200]  當時來說就有這兩類的基督徒
[00:04:08.200 --> 00:04:10.720]  基本上這兩類的人
[00:04:10.720 --> 00:04:13.240]  大家都各自有
[00:04:13.240 --> 00:04:18.000]  他們都可以說是合理的原因
[00:04:18.000 --> 00:04:20.520]  正如哥林多前書所說
[00:04:20.520 --> 00:04:22.600]  其實那些偶像不算什麼
[00:04:22.600 --> 00:04:24.360]  那些偶像只不過是木頭公仔
[00:04:24.360 --> 00:04:25.000]  是假的
[00:04:25.000 --> 00:04:25.720]  這個世界
[00:04:25.720 --> 00:04:29.800]  沒有真神
[00:04:29.800 --> 00:04:30.800]  只有一位而已
[00:04:30.800 --> 00:04:32.720]  那些偶像不是真神
[00:04:32.720 --> 00:04:34.160]  甚至不是神
[00:04:34.160 --> 00:04:36.560]  那時候你拜就由你拜吧
[00:04:36.560 --> 00:04:38.200]  你這些人迷信拜而已
[00:04:38.200 --> 00:04:40.840]  所以吃肉是沒有問題的
[00:04:40.840 --> 00:04:42.840]  這些人的想法
[00:04:42.840 --> 00:04:44.640]  這些基督徒也有這樣的想法
[00:04:44.640 --> 00:04:45.840]  也是合理的
[00:04:45.840 --> 00:04:48.160]  但是另外一些基督徒也有另一個想法
[00:04:48.160 --> 00:04:48.720]  就是說
[00:04:48.720 --> 00:04:52.160]  我們做基督徒
[00:04:52.160 --> 00:04:53.200]  既然做了基督徒
[00:04:53.200 --> 00:04:55.560]  我當然是跟偶像的事情一刀兩斷
[00:04:55.560 --> 00:04:57.040]  走得越遠越好
[00:04:57.040 --> 00:04:59.160]  既然走得越遠越好的時候
[00:04:59.160 --> 00:05:01.080]  為什麼要為了一時
[00:05:01.080 --> 00:05:05.920]  討福的貪食
[00:05:05.920 --> 00:05:09.680]  而去沾染那些偶像的東西呢?
[00:05:09.680 --> 00:05:12.320]  不吃肉不用死的
[00:05:12.320 --> 00:05:14.680]  就是吃素而已
[00:05:14.680 --> 00:05:17.640]  吃素也可以健健康康地生活
[00:05:17.640 --> 00:05:20.720]  我們做基督徒更加不是為了我們的討福
[00:05:20.720 --> 00:05:23.600]  你就當是為主的緣故
[00:05:23.600 --> 00:05:24.640]  捨棄一些東西
[00:05:24.640 --> 00:05:25.840]  那更加好
[00:05:25.840 --> 00:05:28.960]  這是一個屬靈上的決心
[00:05:28.960 --> 00:05:30.200]  能夠表現出來
[00:05:30.200 --> 00:05:31.680]  那就不要吃了
[00:05:31.680 --> 00:05:33.600]  為什麼你非要吃呢?
[00:05:33.600 --> 00:05:36.200]  為了一時的口福之樂而吃肉
[00:05:36.200 --> 00:05:40.160]  這些人就不是這麼不對的
[00:05:40.160 --> 00:05:41.960]  他們就是有這樣的想法
[00:05:42.520 --> 00:05:43.960]  面對著這樣的時候
[00:05:43.960 --> 00:05:45.280]  你知道教會
[00:05:45.280 --> 00:05:47.840]  一群弟兄姊妹
[00:05:47.840 --> 00:05:49.480]  大家都是信耶穌
[00:05:49.480 --> 00:05:55.080]  但是大家的想法非常不同
[00:05:55.080 --> 00:05:58.000]  而大家的想法非常不同
[00:05:58.000 --> 00:05:59.240]  你可以想像
[00:05:59.240 --> 00:06:01.640]  當現在來說
[00:06:01.640 --> 00:06:07.160]  一起完了教會
[00:06:07.160 --> 00:06:09.800]  我們一起去吃飯
[00:06:09.800 --> 00:06:10.640]  午餐
[00:06:11.080 --> 00:06:15.680]  那麼有一半的人只是吃素而已
[00:06:15.680 --> 00:06:17.080]  所以他吃午餐就說
[00:06:17.080 --> 00:06:20.840]  不要去一般的酒樓餐廳
[00:06:20.840 --> 00:06:22.400]  我們要去吃素菜
[00:06:22.400 --> 00:06:24.640]  那麼另外一半的人就說
[00:06:24.640 --> 00:06:25.760]  怎麼搞的
[00:06:25.760 --> 00:06:27.640]  吃素菜很寡的
[00:06:27.640 --> 00:06:29.320]  那麼你想一下
[00:06:29.320 --> 00:06:30.920]  只是在這樣的情況下
[00:06:30.920 --> 00:06:35.360]  在教會也會引起非常多的混亂
[00:06:35.360 --> 00:06:38.880]  以及大家彼此之間的那種不協調
[00:06:39.360 --> 00:06:42.800]  在古代來說這個問題更加嚴重
[00:06:42.800 --> 00:06:45.320]  因為你看哥倫多前書的時候
[00:06:45.320 --> 00:06:48.440]  你就知道他們一起有外賢的
[00:06:48.440 --> 00:06:50.560]  就是在領主餐之前
[00:06:50.560 --> 00:06:52.960]  他們一起自己帶一些東西來吃
[00:06:52.960 --> 00:06:55.000]  去吃飯的
[00:06:55.000 --> 00:06:56.800]  怎麼一起吃呢?
[00:06:56.800 --> 00:06:58.120]  有些人就帶了一些肉來
[00:06:58.120 --> 00:07:00.560]  那麼那個吃素的永遠都不用吃的
[00:07:00.560 --> 00:07:03.200]  或者那些帶素的吃肉的人
[00:07:03.200 --> 00:07:04.560]  就經常都不喜歡吃的
[00:07:04.560 --> 00:07:05.280]  你明白嗎?
[00:07:05.280 --> 00:07:09.000]  就是不斷地重複重複地發生
[00:07:09.000 --> 00:07:12.240]  那麼今天就教導他們
[00:07:12.240 --> 00:07:14.680]  其實我們要有什麼樣的態度呢?
[00:07:14.680 --> 00:07:17.560]  首先他講到當面對著這樣的時候
[00:07:17.560 --> 00:07:20.200]  通常人就有兩種的態度
[00:07:20.200 --> 00:07:21.840]  吃的人不可輕看
[00:07:21.840 --> 00:07:22.920]  不吃的人
[00:07:22.920 --> 00:07:27.160]  就是有一些人就會輕看別人的
[00:07:27.160 --> 00:07:29.200]  輕看別人的意思就是說
[00:07:29.200 --> 00:07:30.320]  其實是看不起的
[00:07:30.320 --> 00:07:31.360]  簡單來說
[00:07:31.360 --> 00:07:33.960]  那麼事實上你可以想像一下
[00:07:33.960 --> 00:07:39.320]  那些吃肉的人
[00:07:39.320 --> 00:07:41.640]  可能他看不起那些吃素的人
[00:07:41.640 --> 00:07:43.600]  他怎麼看不起他呢?
[00:07:43.600 --> 00:07:45.120]  他覺得他們
[00:07:45.120 --> 00:07:46.320]  這些人
[00:07:46.320 --> 00:07:48.600]  就是雞毛蒜皮的東西
[00:07:48.600 --> 00:07:51.080]  都好像不斷地誇大
[00:07:51.080 --> 00:07:53.160]  吃一點點肉有什麼問題呢?
[00:07:53.160 --> 00:07:56.920]  那麼其實這些跟信仰
[00:07:56.920 --> 00:08:02.240]  可以不需要有這麼大的糾結在心裡面
[00:08:02.240 --> 00:08:04.440]  其實吃肉而已
[00:08:04.440 --> 00:08:07.840]  你這些小小問題都無限放大
[00:08:07.840 --> 00:08:11.160]  他可能很看不起那些吃素的人
[00:08:11.160 --> 00:08:12.360]  他覺得他們
[00:08:12.360 --> 00:08:14.640]  就是心思又狹窄
[00:08:14.640 --> 00:08:18.920]  看東西的視野又不夠廣闊
[00:08:18.920 --> 00:08:20.080]  諸如此類
[00:08:20.080 --> 00:08:21.480]  輕看
[00:08:21.480 --> 00:08:24.160]  反過來可能也是一樣的
[00:08:24.160 --> 00:08:26.760]  反過來那些吃素的人
[00:08:26.760 --> 00:08:29.040]  可能看不起那些吃肉的人
[00:08:29.040 --> 00:08:31.240]  他可能覺得這些人
[00:08:31.240 --> 00:08:33.880]  信耶穌信到這樣
[00:08:33.880 --> 00:08:35.640]  又不夠屬靈
[00:08:35.640 --> 00:08:38.840]  一點點事情為主捨棄都不會做
[00:08:38.840 --> 00:08:42.400]  這些都是沒有什麼長進的基督徒
[00:08:42.400 --> 00:08:44.320]  都是屬小的基督徒
[00:08:44.320 --> 00:08:45.920]  或者屬肉體的基督徒
[00:08:45.920 --> 00:08:50.920]  我都不屑跟你說這麼多
[00:08:50.920 --> 00:08:52.440]  那麼輕看
[00:08:52.440 --> 00:08:53.640]  這是其中一個態度
[00:08:53.640 --> 00:08:55.640]  另外一種態度就是說
[00:08:55.640 --> 00:08:57.640]  你覺得這些人
[00:08:57.640 --> 00:08:59.120]  嘟眼嘟鼻
[00:08:59.120 --> 00:09:02.000]  真的一件事要指出他的錯誤
[00:09:02.000 --> 00:09:04.600]  或者甚至乎在別人面前要奚落他
[00:09:04.600 --> 00:09:06.920]  要給他一些說話
[00:09:06.920 --> 00:09:10.080]  讓他知道自己是多麼的不對
[00:09:10.080 --> 00:09:10.920]  多麼的錯
[00:09:10.920 --> 00:09:14.440]  或者他的看法是多麼的糊塗
[00:09:14.440 --> 00:09:16.600]  這種就是論斷的精神
[00:09:16.600 --> 00:09:21.160]  兩種的精神都會有
[00:09:21.160 --> 00:09:23.160]  這兩種的態度都會有
[00:09:23.160 --> 00:09:25.800]  我不知道當你這麼看的時候
[00:09:25.800 --> 00:09:28.800]  你想想其實你會是哪一種比較多呢?
[00:09:29.280 --> 00:09:33.080]  有些人是不會說出口
[00:09:33.080 --> 00:09:35.080]  他未必會當面的論斷
[00:09:35.080 --> 00:09:38.960]  他只是輕看或者他只是藐視不屑跟你交往
[00:09:38.960 --> 00:09:40.640]  有些人就是
[00:09:40.640 --> 00:09:42.440]  每件事都針對著你
[00:09:42.440 --> 00:09:44.240]  要去批評著你
[00:09:44.240 --> 00:09:48.080]  好像每件事都帶著批判有色的眼光來批判別人
[00:09:48.080 --> 00:09:50.080]  這種就是論斷
[00:09:50.080 --> 00:09:53.440]  那麼聖經教導我們是怎麼樣呢?
[00:09:53.440 --> 00:09:56.320]  聖經教導我們
[00:09:56.320 --> 00:10:00.080]  祂說我們要去接納別人
[00:10:00.080 --> 00:10:02.720]  接納別人是為什麼呢?
[00:10:02.720 --> 00:10:07.240]  因為我們所接納的那一位
[00:10:07.240 --> 00:10:13.160]  就是在基督裡面是我們的弟兄姊妹
[00:10:13.160 --> 00:10:16.720]  我們一切都是屬神的人
[00:10:16.720 --> 00:10:20.720]  我們既然一切都是屬神的人的時候
[00:10:20.720 --> 00:10:23.320]  我們當然就要彼此接納
[00:10:23.320 --> 00:10:28.080]  如果你和我是陌生人
[00:10:28.080 --> 00:10:30.440]  其實沒有說接不接納
[00:10:30.440 --> 00:10:33.600]  你想想一個陌生人有時候情緒相逢
[00:10:33.600 --> 00:10:35.040]  沒有說接不接納的
[00:10:35.040 --> 00:10:38.440]  可能擦肩而過就算了
[00:10:38.440 --> 00:10:41.280]  但是如果一家人在家裡的時候
[00:10:41.280 --> 00:10:43.480]  就有說很多需要接納
[00:10:43.480 --> 00:10:47.240]  你為什麼東西不擺好
[00:10:47.240 --> 00:10:51.120]  或者你的東西用完之後為什麼這麼髒
[00:10:51.120 --> 00:10:54.680]  當然這些需要大家協調
[00:10:54.680 --> 00:10:56.480]  如果不對就要改
[00:10:56.480 --> 00:10:57.520]  要糾正
[00:10:57.520 --> 00:11:00.440]  但是當中很多是牽涉到接納的
[00:11:00.440 --> 00:11:02.440]  因為我們不是擦身而過
[00:11:02.440 --> 00:11:05.280]  我們是大家有這個關係的時候
[00:11:05.280 --> 00:11:07.640]  既然有這個關係我們就要接納
[00:11:07.640 --> 00:11:09.120]  而且聖經講到
[00:11:09.120 --> 00:11:12.400]  而且神已經接納了這個人
[00:11:12.400 --> 00:11:16.360]  我們需要有一個這樣的眼光來看
[00:11:16.360 --> 00:11:20.160]  有些人事實上是和我們非常不同的
[00:11:20.720 --> 00:11:23.760]  但是我們需要有的眼光就是說
[00:11:23.760 --> 00:11:26.040]  神都接納他
[00:11:26.040 --> 00:11:27.560]  為什麼我不可以接納他呢?
[00:11:27.560 --> 00:11:30.080]  就是這個觀點
[00:11:30.080 --> 00:11:32.200]  很多時候我們看到一些人和我們不同
[00:11:32.200 --> 00:11:36.040]  或者甚至有些事情是我們覺得很不合理
[00:11:36.040 --> 00:11:38.920]  但是我們要多想一步
[00:11:38.920 --> 00:11:41.240]  就是神都接納這個人
[00:11:41.240 --> 00:11:43.240]  他也是神家裡的人
[00:11:43.240 --> 00:11:45.640]  既然神接納了他
[00:11:45.640 --> 00:11:47.040]  我也要接納他
[00:11:47.880 --> 00:11:53.720]  這就是第一個在這段聖經給我們的教導
[00:11:53.720 --> 00:11:55.600]  如果神接納得了
[00:11:55.600 --> 00:11:57.000]  我們也要接納
[00:11:57.000 --> 00:11:58.320]  接著
[00:11:58.320 --> 00:12:02.520]  就說了
[00:12:02.520 --> 00:12:05.720]  「你是誰竟敢論斷別人的僕人呢?
[00:12:05.720 --> 00:12:08.240]  他或暫住或跌倒自有他的主人在
[00:12:08.240 --> 00:12:10.240]  而且他也必要暫住
[00:12:10.240 --> 00:12:12.480]  因為主能使他暫住」
[00:12:12.480 --> 00:12:15.440]  這裡就說到
[00:12:16.320 --> 00:12:20.520]  神才是那個人的主人
[00:12:20.520 --> 00:12:22.480]  剛才說到其中一個精神
[00:12:22.480 --> 00:12:24.800]  或者其中一個態度就是批評
[00:12:24.800 --> 00:12:26.680]  很多時候我們批評別人的時候
[00:12:26.680 --> 00:12:28.400]  其實我們是暫住一個位置
[00:12:28.400 --> 00:12:33.280]  好像覺得我是高過這個人
[00:12:33.280 --> 00:12:39.120]  我可以對於他有一個判斷
[00:12:39.120 --> 00:12:41.120]  我就可以批評他
[00:12:41.120 --> 00:12:43.120]  但是聖經這裡就說
[00:12:43.120 --> 00:12:46.160]  我們沒有資格批評別人
[00:12:46.320 --> 00:12:47.560]  為什麼呢?
[00:12:47.560 --> 00:12:50.840]  因為我們是誰呢?
[00:12:50.840 --> 00:12:54.600]  那個是別人的僕人的時候
[00:12:54.600 --> 00:12:58.680]  「他或暫住或跌倒自有他的主人在」
[00:12:58.680 --> 00:13:03.440]  這一點其實也給我們一個很重要的反思
[00:13:03.440 --> 00:13:07.120]  很多時候我們批評別人的時候
[00:13:07.120 --> 00:13:10.280]  我們好像站在神的位置
[00:13:10.280 --> 00:13:13.240]  我們以為我們知道所有事情
[00:13:13.240 --> 00:13:17.000]  我們以為我們自己就像神那樣
[00:13:17.000 --> 00:13:21.360]  可以有一個正確的判斷
[00:13:21.360 --> 00:13:23.400]  我們也以為我們自己像神那樣
[00:13:23.400 --> 00:13:25.120]  對於這個人
[00:13:25.120 --> 00:13:27.360]  我給他任何的評價
[00:13:27.360 --> 00:13:30.840]  這就是這個人真實的
[00:13:30.840 --> 00:13:33.320]  應該要暫住的位置
[00:13:33.320 --> 00:13:36.240]  但其實我們沒有一個人是這樣的
[00:13:36.240 --> 00:13:39.200]  只有神才可以這樣做
[00:13:39.200 --> 00:13:41.440]  當我們明白了有很多事情
[00:13:41.440 --> 00:13:43.880]  其實當你想批評別人的時候
[00:13:43.880 --> 00:13:45.880]  你也要問問自己
[00:13:45.880 --> 00:13:48.880]  這是不是我的位置批評呢?
[00:13:48.880 --> 00:13:52.440]  這是不是我的位置批評呢?
[00:13:52.440 --> 00:13:55.280]  其實可能只有神才可以批評
[00:13:55.280 --> 00:13:57.280]  有很多時候
[00:13:57.280 --> 00:13:58.480]  第一我又不是神
[00:13:58.480 --> 00:13:59.560]  我不知道所有事情
[00:13:59.560 --> 00:14:02.800]  但更加他這個人是他和神負責
[00:14:02.800 --> 00:14:05.280]  不是他和我負責
[00:14:05.280 --> 00:14:09.320]  我絕對沒有資格來批評他
[00:14:09.320 --> 00:14:12.320]  這一點我們需要非常清楚
[00:14:12.320 --> 00:14:16.320]  很多時候我們有很多批評的說話
[00:14:16.320 --> 00:14:17.840]  妄下判斷的說話
[00:14:17.840 --> 00:14:19.080]  第一我們不清楚
[00:14:19.080 --> 00:14:20.280]  我們以為自己是神
[00:14:20.280 --> 00:14:21.480]  知道所有事情的時候
[00:14:21.480 --> 00:14:23.600]  我們第一亂說批評
[00:14:23.600 --> 00:14:25.040]  就說錯了
[00:14:25.040 --> 00:14:26.720]  第二就是我們也要問
[00:14:26.720 --> 00:14:28.720]  我們有沒有這樣的位置批評
[00:14:28.720 --> 00:14:32.160]  如果我們也沒有這樣的位置批評的時候
[00:14:32.160 --> 00:14:35.080]  那不如不要說了
[00:14:35.080 --> 00:14:37.480]  其實這是一個要學習的功課
[00:14:37.480 --> 00:14:39.480]  有很多時候我們說的說話
[00:14:39.480 --> 00:14:41.040]  我們需要想一想
[00:14:41.040 --> 00:14:43.440]  究竟這個說話是否值得說
[00:14:43.440 --> 00:14:46.440]  有沒有意義去說
[00:14:46.440 --> 00:14:48.200]  特別是很多批評的說話
[00:14:48.200 --> 00:14:49.560]  說出來其實是沒有意義的
[00:14:49.560 --> 00:14:50.560]  沒有任何意義的
[00:14:50.560 --> 00:14:51.040]  為什麼呢?
[00:14:51.040 --> 00:14:52.560]  你對於這個人不會得到造就
[00:14:52.560 --> 00:14:54.560]  對於這個事情不會得到改善
[00:14:54.560 --> 00:14:55.760]  對於這個關係
[00:14:55.760 --> 00:14:59.960]  甚至乎你的位置更加不是
[00:14:59.960 --> 00:15:06.600]  更加不是諸多批評的位置
[00:15:06.600 --> 00:15:10.840]  因為那個事情是神去看著的
[00:15:10.840 --> 00:15:13.360]  那個人也是神去看著的
[00:15:13.360 --> 00:15:17.200]  接著保羅去教導他
[00:15:17.200 --> 00:15:20.720]  就說其實在這些事情上
[00:15:20.720 --> 00:15:24.160]  其實是不需要有辯論的
[00:15:24.160 --> 00:15:27.680]  大家不同意見的事情方面
[00:15:27.680 --> 00:15:29.360]  其實是不需要有辯論的
[00:15:29.360 --> 00:15:32.040]  他說信心軟弱的你們要接納
[00:15:32.040 --> 00:15:34.720]  但不要辯論所疑惑的事
[00:15:34.720 --> 00:15:36.000]  你們接納就可以了
[00:15:36.000 --> 00:15:38.920]  不需要去辯論的
[00:15:38.920 --> 00:15:41.600]  不需要辯論所疑惑的事
[00:15:41.600 --> 00:15:43.480]  為什麼呢?
[00:15:43.480 --> 00:15:48.520]  這裡其實是一個非常有智慧的教導
[00:15:48.520 --> 00:15:50.080]  這個教導就是說
[00:15:50.080 --> 00:15:56.080]  很多時候我們見到別人和我們不同
[00:15:56.080 --> 00:15:59.920]  我們也覺得自己的想法更好的時候
[00:15:59.920 --> 00:16:05.960]  我們嘗試去藉著辯論來說服別人
[00:16:05.960 --> 00:16:09.280]  保羅說這樣不必
[00:16:09.280 --> 00:16:11.160]  我們接納這個人就可以了
[00:16:11.160 --> 00:16:13.560]  用他們的例子
[00:16:13.560 --> 00:16:15.920]  吃肉、吃素的問題
[00:16:15.920 --> 00:16:22.000]  那些吃素的人可能不斷嘗試去說服那些吃肉的人
[00:16:22.000 --> 00:16:23.800]  或者反過來也是一樣
[00:16:23.800 --> 00:16:26.640]  那些吃素的人嘗試不斷說服那些吃肉的人
[00:16:26.640 --> 00:16:29.920]  吃肉的人也嘗試不斷說服那些吃素的人
[00:16:29.920 --> 00:16:31.560]  他們大家想去辯論
[00:16:31.560 --> 00:16:39.000]  也藉著辯論來說服對方去接受自己的觀點
[00:16:39.000 --> 00:16:42.680]  保羅說其實有時候不必需要是這樣
[00:16:42.680 --> 00:16:46.320]  有些事情總是這樣
[00:16:46.320 --> 00:16:48.240]  吃素的人有吃素的人
[00:16:48.240 --> 00:16:49.320]  他的看法
[00:16:49.320 --> 00:16:52.000]  吃肉的人有吃肉的人有這樣的看法
[00:16:52.000 --> 00:16:57.400]  如果你硬是要藉著一些討論
[00:16:57.400 --> 00:16:58.640]  其實討論是可以的
[00:16:58.640 --> 00:17:01.720]  但藉著一些辯論甚至是爭辯
[00:17:01.720 --> 00:17:03.640]  去嘗試去說服別人
[00:17:03.640 --> 00:17:05.200]  去接受你的想法
[00:17:05.200 --> 00:17:09.200]  保羅說其實這樣是沒有用的
[00:17:09.200 --> 00:17:13.840]  或者這是不必要的討論
[00:17:13.840 --> 00:17:15.640]  為什麼呢?
[00:17:15.640 --> 00:17:18.440]  因為其實歸根結底
[00:17:18.440 --> 00:17:20.640]  用他們的例子
[00:17:20.640 --> 00:17:25.960]  吃肉和吃素是跟性格有關係的
[00:17:25.960 --> 00:17:27.760]  不是有些人天生愛吃肉
[00:17:27.760 --> 00:17:29.400]  天生愛吃素
[00:17:29.400 --> 00:17:31.400]  而是有些人可能性格
[00:17:31.400 --> 00:17:33.880]  在《哥林多前書》也有說過
[00:17:33.880 --> 00:17:37.640]  可能有些人的性格是比較謹慎的
[00:17:37.640 --> 00:17:39.000]  他怕一件事
[00:17:39.000 --> 00:17:44.040]  都怕做多了會得罪神的時候
[00:17:44.040 --> 00:17:46.920]  他也是很嚴謹
[00:17:46.920 --> 00:17:50.760]  他也是很敬畏神的
[00:17:50.760 --> 00:17:52.960]  所以他怕做多了
[00:17:52.960 --> 00:17:55.960]  做了一些事情很容易會得罪神
[00:17:55.960 --> 00:17:59.440]  因為他有謹慎的性格
[00:17:59.440 --> 00:18:01.320]  所以他寧願選擇
[00:18:01.320 --> 00:18:02.920]  我寧願不吃了
[00:18:02.920 --> 00:18:03.680]  我寧願不吃
[00:18:03.680 --> 00:18:07.720]  也比我選擇錯了
[00:18:07.720 --> 00:18:09.720]  吃了就得罪神
[00:18:09.720 --> 00:18:12.000]  這是他的性格的問題
[00:18:12.000 --> 00:18:16.560]  另外有些人的性格可能是
[00:18:16.560 --> 00:18:18.680]  每件事都不拘小節的
[00:18:18.680 --> 00:18:20.160]  豪爽一點的
[00:18:20.160 --> 00:18:23.320]  哪裡有事
[00:18:23.320 --> 00:18:26.120]  爆炸的哪裡有事
[00:18:26.120 --> 00:18:28.920]  只不過是那些人迷信
[00:18:28.920 --> 00:18:32.440]  拜祭而已
[00:18:32.440 --> 00:18:33.280]  沒什麼的
[00:18:33.280 --> 00:18:34.880]  等於有些基督徒
[00:18:34.880 --> 00:18:38.560]  都不進那些泰國餐廳
[00:18:38.560 --> 00:18:40.360]  我知道有些人是不進的
[00:18:40.360 --> 00:18:41.640]  為什麼?
[00:18:41.640 --> 00:18:42.560]  一進去
