
[00:00:00.000 --> 00:00:03.000]  在古代有一個詩人和一個修士
[00:02:47.000 --> 00:02:49.000]  終有一天,丙姐妹要在Youtube裏面
[00:02:49.000 --> 00:02:53.000]  見到豐盛生命的同學的牧師會因為被扼請
[00:02:53.000 --> 00:02:59.000]  或者買一碟乾炒牛河裏面沒有牛肉而跟人爭執的畫面
[00:02:59.000 --> 00:03:02.000]  很感謝神,祂憐憫自己
[00:03:02.000 --> 00:03:05.000]  透過好幾次預備講道的時候
[00:03:05.000 --> 00:03:08.000]  首先來對付自己的心
[00:03:08.000 --> 00:03:12.000]  告訴自己,人的憤怒不能夠成就神的義
[00:03:12.000 --> 00:03:19.000]  唯有栽種和平才能夠種出公義的果實
[00:03:19.000 --> 00:03:23.000]  但確實這樣的掙扎是持續的
[00:03:23.000 --> 00:03:26.000]  仍需要神很多的憐憫
[00:03:26.000 --> 00:03:29.000]  今天和大家分享從內而外的生命
[00:03:29.000 --> 00:03:35.000]  我們內在的生命,我們內在的生活
[00:03:35.000 --> 00:03:37.000]  有一個先賢穆安德烈
[00:03:37.000 --> 00:03:40.000]  他尊嚴這個內在的生命
[00:03:40.000 --> 00:03:43.000]  他說他一個人內心所想的
[00:03:43.000 --> 00:03:45.000]  表現在外面的就是他生命的行為
[00:03:45.000 --> 00:03:47.000]  一旦他心被潔淨的時候
[00:03:47.000 --> 00:03:50.000]  整個生命都潔淨,都完全
[00:03:50.000 --> 00:03:52.000]  什麼是完全?
[00:03:52.000 --> 00:03:54.000]  就是踐行了義
[00:03:54.000 --> 00:03:58.000]  耶穌說你的義要勝過民事和法理錯人的義
[00:03:58.000 --> 00:04:00.000]  在《馬達福音》第五章登山補法裏面
[00:04:00.000 --> 00:04:02.000]  耶穌就講了六個事例
[00:04:02.000 --> 00:04:06.000]  告訴我們在倫理上的義應該怎樣去踐行
[00:04:06.000 --> 00:04:08.000]  來實踐完全
[00:04:08.000 --> 00:04:10.000]  好像人際關係裏面不要恨
[00:04:10.000 --> 00:04:13.000]  在婚姻關係裏面不要有姦淫,不要休妻
[00:04:13.000 --> 00:04:16.000]  聽著聽著會不會覺得
[00:04:16.000 --> 00:04:19.000]  當我踐行這個義的時候
[00:04:19.000 --> 00:04:23.000]  會不會就好像別人看我越來越高尚
[00:04:23.000 --> 00:04:25.000]  越來越尊敬我一樣
[00:04:25.000 --> 00:04:30.000]  我自己就彷彿耶穌所講述的原傳人一樣
[00:04:30.000 --> 00:04:33.000]  所以一去到六章一節話鋒一轉
[00:04:33.000 --> 00:04:35.000]  耶穌就當頭棒喝
[00:04:35.000 --> 00:04:37.000]  好像剛才林永展會講的
[00:04:37.000 --> 00:04:39.000]  你們要謹慎
[00:04:39.000 --> 00:04:40.000]  你們要謹慎
[00:04:40.000 --> 00:04:44.000]  不可故意在別人面前表現你的虔誠
[00:04:44.000 --> 00:04:46.000]  叫他們看到
[00:04:46.000 --> 00:04:47.000]  若是這樣的時候
[00:04:47.000 --> 00:04:51.000]  你們就不能得到天父的賞賜
[00:04:51.000 --> 00:04:57.000]  如果有聖經可以打開聖經馬達福音第六章第一節
[00:04:57.000 --> 00:05:00.000]  虔誠
[00:05:00.000 --> 00:05:07.000]  話本亦為善事,但原文是righteousness,就是義
[00:05:07.000 --> 00:05:10.000]  就是說我們要將我們的義
[00:05:10.000 --> 00:05:13.000]  有時候就要顯明在人的面前
[00:05:13.000 --> 00:05:17.000]  這個義就是耶穌在馬達福音第五章登山裏面
[00:05:17.000 --> 00:05:19.000]  登山寶範裏面一直所講的義
[00:05:19.000 --> 00:05:22.000]  耶穌說你的義要勝過罰你錯人的義
[00:05:22.000 --> 00:05:24.000]  若是這樣的時候你不能進天國
[00:05:24.000 --> 00:05:26.000]  耶穌說在這五章裏面
[00:05:26.000 --> 00:05:30.000]  剛才說了很多側重人際關係的倫理裏面的義
[00:05:30.000 --> 00:05:32.000]  但當一去到第六章的時候
[00:05:32.000 --> 00:05:34.000]  耶穌就透過三個的比喻
[00:05:34.000 --> 00:05:39.000]  三個的例子跟我們講到信仰裏面的義
[00:05:39.000 --> 00:05:41.000]  耶穌提出這三個的例子
[00:05:41.000 --> 00:05:45.000]  是施捨、禱告和禁食
[00:05:45.000 --> 00:05:46.000]  耶穌沒有問門徒
[00:05:46.000 --> 00:05:48.000]  你們有沒有做
[00:05:48.000 --> 00:05:51.000]  好像剛才一開始主席問我們
[00:05:51.000 --> 00:05:54.000]  有沒有用那本靈修冊子
[00:05:54.000 --> 00:05:55.000]  耶穌沒有這樣問
[00:05:55.000 --> 00:05:57.000]  耶穌說你們施捨的時候
[00:05:57.000 --> 00:05:59.000]  你們禱告的時候
[00:05:59.000 --> 00:06:01.000]  你們禁食的時候
[00:06:01.000 --> 00:06:03.000]  他預期我們每一個都是這樣做
[00:06:03.000 --> 00:06:05.000]  因為這個是信仰上的責任
[00:06:05.000 --> 00:06:07.000]  施捨是對人的
[00:06:07.000 --> 00:06:09.000]  是服侍我們的靈石
[00:06:09.000 --> 00:06:12.000]  禱告是對神承認我們需要祂
[00:06:12.000 --> 00:06:16.000]  而禁食是黑己的一個這樣的操練
[00:06:16.000 --> 00:06:21.000]  這些都是當時的猶太人稱為敬虔信仰的三大儲石
[00:06:21.000 --> 00:06:24.000]  耶穌要指向我們的內心
[00:06:24.000 --> 00:06:27.000]  問我們在座的每一個弟兄姊妹
[00:06:27.000 --> 00:06:30.000]  在我們敬虔行動的底下
[00:06:30.000 --> 00:06:33.000]  我們有一個怎樣的內心
[00:06:33.000 --> 00:06:36.000]  是不是一個真正的行義呢
[00:06:36.000 --> 00:06:39.000]  我們今天這個經文要告訴我們
[00:06:39.000 --> 00:06:41.000]  我們有三個的轉向
[00:06:41.000 --> 00:06:44.000]  三個的repent就是悔改的意思
[00:06:44.000 --> 00:06:45.000]  三個的轉向
[00:06:45.000 --> 00:06:48.000]  第一是由外面要轉向內心
[00:06:48.000 --> 00:06:51.000]  聖經裏面第六章第二節說
[00:06:51.000 --> 00:06:53.000]  所以你們要施捨的時候
[00:06:53.000 --> 00:06:56.000]  叫人在面前來吹號
[00:06:56.000 --> 00:06:58.000]  故意要得人的稱讚
[00:06:58.000 --> 00:06:59.000]  第五節你們禱告的時候
[00:06:59.000 --> 00:07:03.000]  不可外站在會堂裏十和十字架的路口
[00:07:03.000 --> 00:07:04.000]  故意讓人看見
[00:07:04.000 --> 00:07:06.000]  十六節你們禁食的時候
[00:07:06.000 --> 00:07:09.000]  不可臉上戴著壽用
[00:07:09.000 --> 00:07:11.000]  弄得鳳頭舊面一樣
[00:07:11.000 --> 00:07:15.000]  故意讓人看出你們在禁食
[00:07:15.000 --> 00:07:18.000]  施捨叫人在你面前吹號
[00:07:18.000 --> 00:07:20.000]  要大家都見得到
[00:07:20.000 --> 00:07:24.000]  這些就是慈善家一些令人厭惡的嘴臉
[00:07:24.000 --> 00:07:26.000]  但今日竟然在現代社會裏面
[00:07:26.000 --> 00:07:30.000]  都以手善的姿態出來
[00:07:30.000 --> 00:07:32.000]  虔誠的猶太人
[00:07:32.000 --> 00:07:37.000]  其實一天三次的祈禱
[00:07:37.000 --> 00:07:38.000]  通常都是在公眾場合裏面
[00:07:38.000 --> 00:07:39.000]  去到會堂裏面
[00:07:39.000 --> 00:07:42.000]  見到他們就是站在會堂中間來祈禱
[00:07:42.000 --> 00:07:43.000]  是引人注目的
[00:07:43.000 --> 00:07:44.000]  又或者是每一天
[00:07:44.000 --> 00:07:46.000]  下午聖經獻祭的時候
[00:07:46.000 --> 00:07:47.000]  吹響號角的時候
[00:07:47.000 --> 00:07:49.000]  當他們去到哪一處
[00:07:49.000 --> 00:07:50.000]  正在路上的時候
[00:07:50.000 --> 00:07:54.000]  他們就在那裏看著聖殿來祈禱
[00:07:54.000 --> 00:07:55.000]  或者在猶太年裏面
[00:07:55.000 --> 00:07:58.000]  有好幾個特別禁食的日子
[00:07:58.000 --> 00:08:00.000]  譬如贖罪日
[00:08:00.000 --> 00:08:01.000]  猶太人的新年
[00:08:01.000 --> 00:08:04.000]  他們就會來禁食
[00:08:04.000 --> 00:08:06.000]  但有些人就是
[00:08:06.000 --> 00:08:08.000]  弄得自己壽容苦面
[00:08:08.000 --> 00:08:09.000]  又不梳洗
[00:08:09.000 --> 00:08:11.000]  又弄些灰在頭上去工作
[00:08:11.000 --> 00:08:14.000]  讓人都知道他在禁食
[00:08:14.000 --> 00:08:15.000]  施禦
[00:08:15.000 --> 00:08:16.000]  禱告
[00:08:16.000 --> 00:08:17.000]  禁食
[00:08:17.000 --> 00:08:20.000]  原先都是一個美事
[00:08:20.000 --> 00:08:23.000]  但這三類人的目的
[00:08:23.000 --> 00:08:25.000]  主耶穌都說他們是故意的
[00:08:25.000 --> 00:08:27.000]  故意要得人的稱讚
[00:08:27.000 --> 00:08:29.000]  故意要得人的看見
[00:08:29.000 --> 00:08:32.000]  故意要讓人看出他們正在禁食
[00:08:32.000 --> 00:08:35.000]  他們要得的是從人而來的肯定
[00:08:35.000 --> 00:08:36.000]  看看我
[00:08:36.000 --> 00:08:38.000]  多愛護貧窮人
[00:08:38.000 --> 00:08:40.000]  來,拍張照片
[00:08:40.000 --> 00:08:43.000]  看看我多愛神
[00:08:43.000 --> 00:08:47.000]  看看我多虔誠
[00:08:47.000 --> 00:08:49.000]  為什麼我們這麼喜歡人的稱讚呢?
[00:08:49.000 --> 00:08:51.000]  突然之間
[00:08:51.000 --> 00:08:53.000]  甚至我們會做一些事
[00:08:53.000 --> 00:08:55.000]  為了取悅別人
[00:08:55.000 --> 00:08:56.000]  給別人看
[00:08:56.000 --> 00:08:57.000]  有人認為
[00:08:57.000 --> 00:08:59.000]  可能是我們在這個重要世界裏面
[00:08:59.000 --> 00:09:00.000]  自由的世界
[00:09:00.000 --> 00:09:02.000]  培養給我們一個這樣的價值觀
[00:09:02.000 --> 00:09:03.000]  你表現好
[00:09:03.000 --> 00:09:04.000]  就得到肯定
[00:09:04.000 --> 00:09:05.000]  你表現不好
[00:09:05.000 --> 00:09:06.000]  就得不到肯定
[00:09:06.000 --> 00:09:07.000]  無論在學校
[00:09:07.000 --> 00:09:08.000]  在家庭
[00:09:08.000 --> 00:09:09.000]  或在職場裏面
[00:09:09.000 --> 00:09:10.000]  表現好
[00:09:10.000 --> 00:09:12.000]  你的價值就增多
[00:09:12.000 --> 00:09:13.000]  表現不好
[00:09:13.000 --> 00:09:16.000]  你的價值就減少
[00:09:16.000 --> 00:09:19.000]  我們都缺乏了安全感
[00:09:19.000 --> 00:09:21.000]  我們渴望被愛
[00:09:21.000 --> 00:09:23.000]  被接納
[00:09:23.000 --> 00:09:24.000]  當這個社會
[00:09:24.000 --> 00:09:25.000]  或甚至信仰群體
[00:09:25.000 --> 00:09:27.000]  認為那些是好事
[00:09:27.000 --> 00:09:29.000]  而那些很多都是外在的行為
[00:09:29.000 --> 00:09:30.000]  看得到的行為的時候
[00:09:30.000 --> 00:09:32.000]  無論我們是否有真心
[00:09:32.000 --> 00:09:34.000]  我們都願意去做
[00:09:34.000 --> 00:09:35.000]  並且要讓人知道
[00:09:35.000 --> 00:09:38.000]  我們去做
[00:09:38.000 --> 00:09:40.000]  如果這個觀點是真的時候
[00:09:40.000 --> 00:09:41.000]  我們的價值
[00:09:41.000 --> 00:09:46.000]  往往是取決了別人的評價
[00:09:46.000 --> 00:09:47.000]  當別人說我們好
[00:09:47.000 --> 00:09:49.000]  就表示我們真的好
[00:09:49.000 --> 00:09:50.000]  在這個世界裏面
[00:09:50.000 --> 00:09:53.000]  形象似乎代表了一切
[00:09:53.000 --> 00:09:54.000]  所以我們所做的事
[00:09:54.000 --> 00:09:55.000]  要被人看見
[00:09:55.000 --> 00:09:56.000]  被稱讚
[00:09:56.000 --> 00:09:57.000]  被肯定
[00:09:57.000 --> 00:10:01.000]  這樣我們就有一個美好的自我形象
[00:10:01.000 --> 00:10:02.000]  而這個渴望被愛
[00:10:02.000 --> 00:10:04.000]  被肯定的需求
[00:10:04.000 --> 00:10:07.000]  暫時就被讚美所取代
[00:10:07.000 --> 00:10:08.000]  所滿足
[00:10:08.000 --> 00:10:11.000]  而根據我們外在行為而得的讚美
[00:10:11.000 --> 00:10:15.000]  往往這些都是短暫和無常
[00:10:15.000 --> 00:10:17.000]  怎樣會察覺到
[00:10:17.000 --> 00:10:18.000]  我們其實是很渴望
[00:10:18.000 --> 00:10:20.000]  別人知道自己的好行為
[00:10:20.000 --> 00:10:21.000]  好像在婚禮
[00:10:21.000 --> 00:10:22.000]  在喪禮
[00:10:22.000 --> 00:10:25.000]  在一些週年慶典致謝的時候
[00:10:25.000 --> 00:10:26.000]  我們有沒有著緊
[00:10:26.000 --> 00:10:29.000]  別人有沒有提到我的名字呢
[00:10:29.000 --> 00:10:30.000]  好像一對新人
[00:10:30.000 --> 00:10:31.000]  他們去到最後
[00:10:31.000 --> 00:10:32.000]  流著眼淚
[00:10:32.000 --> 00:10:35.000]  多謝他的父母之後
[00:10:35.000 --> 00:10:38.000]  多謝哪位為我們做這個佈置
[00:10:38.000 --> 00:10:40.000]  多謝哪位為我們預備茶點
[00:10:40.000 --> 00:10:43.000]  多謝我們那些叫什麼
[00:10:43.000 --> 00:10:44.000]  花仔花女
[00:10:44.000 --> 00:10:45.000]  多謝那些主席
[00:10:45.000 --> 00:10:46.000]  多謝很多很多的人
[00:10:46.000 --> 00:10:47.000]  唯獨
[00:10:47.000 --> 00:10:48.000]  咦我呢
[00:10:48.000 --> 00:10:49.000]  去到最後
[00:10:49.000 --> 00:10:50.000]  我在這裡
[00:10:50.000 --> 00:10:52.000]  好像沒有提到我的
[00:10:52.000 --> 00:10:54.000]  我們很探訪這個人
[00:10:54.000 --> 00:10:55.000]  很關心這個人
[00:10:55.000 --> 00:10:56.000]  為什麼家屬沒有提到我
[00:10:56.000 --> 00:10:58.000]  對他的關心
[00:10:58.000 --> 00:10:59.000]  在整個典典裏面
[00:10:59.000 --> 00:11:00.000]  我付出了很多
[00:11:00.000 --> 00:11:02.000]  為什麼好像沒有提到我
[00:11:06.000 --> 00:11:09.000]  但是我們想一想
[00:11:09.000 --> 00:11:12.000]  當我們答應幫助弟兄姊妹的時候
[00:11:12.000 --> 00:11:14.000]  我們答應參與當中的時候
[00:11:14.000 --> 00:11:17.000]  我們有沒有要求過
[00:11:17.000 --> 00:11:19.000]  去到最後要致謝我
[00:11:19.000 --> 00:11:21.000]  好像一些商業贊助一樣
[00:11:21.000 --> 00:11:23.000]  我們有沒有
[00:11:23.000 --> 00:11:24.000]  我們全然的
[00:11:24.000 --> 00:11:26.000]  都是付出一顆真心
[00:11:26.000 --> 00:11:28.000]  去幫助我們的弟兄姊妹
[00:11:28.000 --> 00:11:29.000]  一個真心去參與
[00:11:29.000 --> 00:11:31.000]  在整個典禮的裏面
[00:11:31.000 --> 00:11:32.000]  真正關懷
[00:11:32.000 --> 00:11:35.000]  這個有需要而離世的人
[00:11:35.000 --> 00:11:37.000]  但是為什麼去到最後的時候
[00:11:37.000 --> 00:11:39.000]  我們這樣渴望
[00:11:39.000 --> 00:11:40.000]  得人的稱讚
[00:11:40.000 --> 00:11:42.000]  得人的肯定
[00:11:42.000 --> 00:11:43.000]  另一方面
[00:11:43.000 --> 00:11:45.000]  有時候我們跟別人接觸的時候
[00:11:45.000 --> 00:11:47.000]  我們會裝作謙虛的樣子
[00:11:47.000 --> 00:11:49.000]  但是在言語之間
[00:11:49.000 --> 00:11:52.000]  無意有意地告訴別人
[00:11:52.000 --> 00:11:54.000]  自己其實是多麼成功
[00:11:54.000 --> 00:11:56.000]  多麼熟練
[00:11:56.000 --> 00:11:58.000]  有時候
[00:11:58.000 --> 00:11:59.000]  我們也更加
[00:11:59.000 --> 00:12:00.000]  從來不會讓別人知道
[00:12:00.000 --> 00:12:02.000]  我們的軟弱
[00:12:02.000 --> 00:12:03.000]  或者失敗
[00:12:03.000 --> 00:12:06.000]  因為這樣會破壞我們的形象
[00:12:06.000 --> 00:12:10.000]  這樣別人就不會喜歡自己
[00:12:10.000 --> 00:12:11.000]  耶穌說
[00:12:11.000 --> 00:12:13.000]  這些這樣故意的人
[00:12:13.000 --> 00:12:15.000]  他們已經得到他們的賞賜
[00:12:15.000 --> 00:12:16.000]  是單數的
[00:12:16.000 --> 00:12:17.000]  是一次過的
[00:12:17.000 --> 00:12:18.000]  就是這樣
[00:12:18.000 --> 00:12:19.000]  NIV說
[00:12:19.000 --> 00:12:21.000]  英文寫的Full Payment
[00:12:21.000 --> 00:12:22.000]  就是他們一次過已經給你了
[00:12:22.000 --> 00:12:26.000]  就是那些群眾的讚賞和目光
[00:12:26.000 --> 00:12:27.000]  That's it
[00:12:27.000 --> 00:12:29.000]  就是那些
[00:12:29.000 --> 00:12:32.000]  再沒有其他的東西
[00:12:32.000 --> 00:12:37.000]  他們不能夠得到天賦的賞賜
[00:12:37.000 --> 00:12:39.000]  看看我們的內心世界是怎樣
[00:12:39.000 --> 00:12:42.000]  我們每個星期都回來了
[00:12:42.000 --> 00:12:43.000]  我們有沒有花時間去看過
[00:12:43.000 --> 00:12:46.000]  我們裡面的人是怎樣
[00:12:46.000 --> 00:12:48.000]  有時候人就千方百計地避開
[00:12:48.000 --> 00:12:51.000]  來看見真正的自己
[00:12:51.000 --> 00:12:52.000]  透過工作
[00:12:52.000 --> 00:12:53.000]  娛樂
[00:12:53.000 --> 00:12:54.000]  繁忙的生活
[00:12:54.000 --> 00:12:56.000]  甚至信仰的活動
[00:12:56.000 --> 00:12:58.000]  來自我感覺良好
[00:12:58.000 --> 00:13:00.000]  而那些外在的宗教行為
[00:13:00.000 --> 00:13:03.000]  更加令我們容易偽裝
[00:13:03.000 --> 00:13:09.000]  更加令我們容易逃避神的審查
[00:13:09.000 --> 00:13:12.000]  但其實我們心底裡最深的深處
[00:13:12.000 --> 00:13:17.000]  是渴望被神所尋見
[00:13:17.000 --> 00:13:19.000]  我記得我小朋友被流淌
[00:13:19.000 --> 00:13:21.000]  不敢回家
[00:13:21.000 --> 00:13:25.000]  因為功課忘記寫日期
[00:13:25.000 --> 00:13:26.000]  不敢回家
[00:13:26.000 --> 00:13:28.000]  但我又怕走得遠
[00:13:28.000 --> 00:13:30.000]  我媽媽找不到我
[00:13:30.000 --> 00:13:34.000]  所以我就在家裡不遠的公園留念
[00:13:34.000 --> 00:13:38.000]  直到我聽到我媽呼喚我的名字
[00:13:38.000 --> 00:13:39.000]  但我又怕遠
[00:13:39.000 --> 00:13:41.000]  不敢自己走過去
[00:13:41.000 --> 00:13:43.000]  於是我在那裡等
[00:13:43.000 --> 00:13:46.000]  直到我媽媽見到我的時候
[00:13:46.000 --> 00:13:47.000]  捉到我
[00:13:47.000 --> 00:13:50.000]  終於我回到家裡
[00:13:50.000 --> 00:13:55.000]  要面對流淌和不回家的責任
[00:13:55.000 --> 00:14:00.000]  但其實我心裡感到如釋重負
[00:14:00.000 --> 00:14:01.000]  我心裡說
[00:14:01.000 --> 00:14:03.000]  終於不用在外面捱難
[00:14:03.000 --> 00:14:06.000]  可以回家了
[00:14:06.000 --> 00:14:08.000]  頂尖我們都渴望歸家
[00:14:08.000 --> 00:14:12.000]  我們渴望神的被尋找到我們
[00:14:12.000 --> 00:14:13.000]  因為在神的家裡
[00:14:13.000 --> 00:14:16.000]  有一個渴望要賜福給我們的一位主
[00:14:16.000 --> 00:14:18.000]  只要我們以真面目
[00:14:18.000 --> 00:14:19.000]  來面對他的時候
[00:14:19.000 --> 00:14:22.000]  告訴他我們全部的事情
[00:14:22.000 --> 00:14:24.000]  我們裡面是一個怎樣的人
[00:14:24.000 --> 00:14:25.000]  真正的自己
[00:14:25.000 --> 00:14:27.000]  將我們真實的實情
[00:14:27.000 --> 00:14:29.000]  無保留的跟我們的神說
[00:14:29.000 --> 00:14:34.000]  不再戴上虔誠的二人面具
[00:14:34.000 --> 00:14:36.000]  或者埋首在我們的自怨自艾中間
[00:14:36.000 --> 00:14:38.000]  承認我們此刻的本相
[00:14:38.000 --> 00:14:40.000]  沒有什麼藉口
[00:14:40.000 --> 00:14:41.000]  沒有什麼狡辯
[00:14:41.000 --> 00:14:42.000]  沒有什麼偽裝
[00:14:42.000 --> 00:14:44.000]  沒有什麼誇張的東西
[00:14:44.000 --> 00:14:47.000]  只要我們的本相來到那位慈愛
[00:14:47.000 --> 00:14:50.000]  願意居在我們心裡的神那裡
[00:14:50.000 --> 00:14:54.000]  讓祂尋見你
[00:14:54.000 --> 00:14:55.000]  我們能夠誠實
[00:14:55.000 --> 00:14:56.000]  沒有偽裝的
[00:14:56.000 --> 00:15:00.000]  因為神只祝福那些真實的人
[00:15:00.000 --> 00:15:03.000]  祂不能夠祝福那些形象
[00:15:03.000 --> 00:15:08.000]  祂在裡面讓我們一同撫摸我們的心
[00:15:08.000 --> 00:15:12.000]  去問我們自己幾個的問題
[00:15:12.000 --> 00:15:14.000]  如果你願意的話可以閉上眼
[00:15:14.000 --> 00:15:18.000]  我們一起去撫心自問
[00:15:18.000 --> 00:15:24.000]  為什麼我對批評這麼敏感
[00:15:24.000 --> 00:15:26.000]  為什麼我覺得放棄某一些的名位
[00:15:26.000 --> 00:15:30.000]  或者職涵這麼困難
[00:15:30.000 --> 00:15:32.000]  為什麼我總是不經意地批評別人
[00:15:32.000 --> 00:15:38.000]  來抬舉自己
[00:15:38.000 --> 00:15:44.000]  為什麼我這麼好勝
[00:15:44.000 --> 00:15:50.000]  為什麼我這麼渴望別人的稱讚
[00:15:50.000 --> 00:15:57.000]  為什麼我這麼渴望別人提我的名
[00:15:57.000 --> 00:16:00.000]  為什麼我不能夠與別人分享
[00:16:00.000 --> 00:16:04.000]  其他人的成功
[00:16:04.000 --> 00:16:10.000]  在主我們撫心自問
[00:16:10.000 --> 00:16:13.000]  求祢光照我們的內心
[00:16:13.000 --> 00:16:18.000]  幫我們由我們外在的行為
[00:16:18.000 --> 00:16:23.000]  好好地去審查我們的內心世界
[00:16:23.000 --> 00:16:25.000]  因為詩人都說
[00:16:25.000 --> 00:16:27.000]  求祢監察我
[00:16:27.000 --> 00:16:30.000]  知道我的心思意念
[00:16:30.000 --> 00:16:31.000]  試驗我
[00:16:31.000 --> 00:16:35.000]  幫助我能夠看在我們的裡面
[00:16:35.000 --> 00:16:39.000]  因為裡面才是最真實的地方
[00:16:39.000 --> 00:16:40.000]  求主憐憫
[00:16:40.000 --> 00:16:44.000]  打開這裡往來漢的通道
[00:16:44.000 --> 00:16:46.000]  幫助我們
[00:16:46.000 --> 00:16:49.000]  奉耶穌的名祈禱
[00:16:49.000 --> 00:16:51.000]  所以我們不單止要由外面
[00:16:51.000 --> 00:16:55.000]  轉向我們的內心
[00:16:55.000 --> 00:16:58.000]  第二點我們要由虛假
[00:16:58.000 --> 00:17:02.000]  轉向真實
[00:17:02.000 --> 00:17:05.000]  耶穌說你們千萬不要學那種人
[00:17:05.000 --> 00:17:09.000]  他稱呼那種人叫做假冒為善的人
[00:17:09.000 --> 00:17:12.000]  假冒為善的人就好像在舞台上演戲
[00:17:12.000 --> 00:17:16.000]  他根據劇本來做一個角色出來
[00:17:16.000 --> 00:17:18.000]  第一幕可以演皇帝
[00:17:18.000 --> 00:17:21.000]  第二幕可以演一個黑蓋
[00:17:21.000 --> 00:17:25.000]  假冒為善的人根本是根據劇本來演出
[00:17:25.000 --> 00:17:27.000]  不是真正的他自己
[00:17:27.000 --> 00:17:30.000]  這個字原先沒有惡意
[00:17:30.000 --> 00:17:31.000]  是很忠誠的
[00:17:31.000 --> 00:17:36.000]  耶穌在那一刻用他來批評法利賽人和文士
[00:17:36.000 --> 00:17:41.000]  他們那種虛假
[00:17:41.000 --> 00:17:44.000]  這裡有一個外面的我
[00:17:44.000 --> 00:17:46.000]  每個人在這一刻都看得到
[00:17:46.000 --> 00:17:48.000]  大部分人可能都認識
[00:17:48.000 --> 00:17:51.000]  這個外面的我叫羅牧師
