
[00:00:00.000 --> 00:00:02.000]  希望我們的家是一個溫室
[00:09:02.000 --> 00:09:07.000]  矛盾衝突變得越來越惡化
[00:09:07.000 --> 00:09:08.000]  爲什麼我們說
[00:09:08.000 --> 00:09:11.000]  這兩姐妹有這樣的問題出現呢?
[00:09:11.000 --> 00:09:15.000]  提醒我們不要逃避衝突呢?
[00:09:15.000 --> 00:09:16.000]  大家有沒有留意到
[00:09:16.000 --> 00:09:19.000]  馬大和馬尼雅的問題是什麼呢?
[00:09:19.000 --> 00:09:21.000]  首先這兩姐妹
[00:09:21.000 --> 00:09:23.000]  兩個都愛耶穌
[00:09:23.000 --> 00:09:24.000]  不要誤會
[00:09:24.000 --> 00:09:25.000]  兩個都同樣愛耶穌
[00:09:25.000 --> 00:09:28.000]  兩個都很希望接待耶穌到家裏
[00:09:28.000 --> 00:09:29.000]  都很開心的
[00:09:29.000 --> 00:09:31.000]  哇 耶穌來我家裏
[00:09:31.000 --> 00:09:33.000]  耶穌去你家裏會開不開心呢?
[00:09:33.000 --> 00:09:34.000]  事的而止
[00:09:34.000 --> 00:09:36.000]  未來的救主在那個時間
[00:09:36.000 --> 00:09:38.000]  開心快樂
[00:09:38.000 --> 00:09:40.000]  大家開心
[00:09:40.000 --> 00:09:41.000]  問題是
[00:09:41.000 --> 00:09:44.000]  她們對接待耶穌的方法
[00:09:44.000 --> 00:09:46.000]  即是她們的看法
[00:09:46.000 --> 00:09:47.000]  怎麼去接待耶穌呢?
[00:09:47.000 --> 00:09:49.000]  她們的看法不一樣
[00:09:49.000 --> 00:09:51.000]  馬大我們看到
[00:09:51.000 --> 00:09:53.000]  她可能很喜歡烹飪
[00:09:53.000 --> 00:09:55.000]  哇 耶穌來我家裏
[00:09:55.000 --> 00:09:57.000]  神的兒子來我們家裏
[00:09:57.000 --> 00:10:00.000]  一定要盡心去招待他
[00:10:00.000 --> 00:10:02.000]  做幾道拿手好菜
[00:10:02.000 --> 00:10:04.000]  款待耶穌基督
[00:10:04.000 --> 00:10:08.000]  這是理所當然的
[00:10:08.000 --> 00:10:12.000]  不過大家不要留意到一件事
[00:10:12.000 --> 00:10:14.000]  當她們接待耶穌的時候
[00:10:14.000 --> 00:10:16.000]  一打開門
[00:10:16.000 --> 00:10:19.000]  耶穌後面還有十二個人
[00:10:19.000 --> 00:10:21.000]  大家知道嗎?
[00:10:21.000 --> 00:10:23.000]  耶穌和門徒一起去的
[00:10:23.000 --> 00:10:25.000]  所以她們不只是接待耶穌
[00:10:25.000 --> 00:10:27.000]  煮一個人喫就容易了
[00:10:27.000 --> 00:10:29.000]  你煮十三個大男人
[00:10:29.000 --> 00:10:31.000]  走完路又累
[00:10:31.000 --> 00:10:33.000]  來到你家裏
[00:10:33.000 --> 00:10:34.000]  你要招呼他們喫飯
[00:10:34.000 --> 00:10:36.000]  大家有請過客嗎?
[00:10:36.000 --> 00:10:37.000]  請十幾人回家
[00:10:37.000 --> 00:10:39.000]  你知道太太多辛苦
[00:10:39.000 --> 00:10:40.000]  如果你有妻子
[00:10:40.000 --> 00:10:41.000]  如果你自己煮你都知道
[00:10:41.000 --> 00:10:43.000]  十幾個人來喫飯
[00:10:43.000 --> 00:10:45.000]  要煮很多東西
[00:10:45.000 --> 00:10:46.000]  不單如此
[00:10:46.000 --> 00:10:47.000]  桌子夠不夠?凳子夠不夠?
[00:10:47.000 --> 00:10:49.000]  凳子怎麼放在一起呢?
[00:10:49.000 --> 00:10:51.000]  怎麼跟鄰居借呢?
[00:10:51.000 --> 00:10:53.000]  大家明白我說什麼嗎?
[00:10:53.000 --> 00:10:55.000]  所以馬大真的很忙
[00:10:55.000 --> 00:10:57.000]  如果你瞭解這個背景
[00:10:57.000 --> 00:10:58.000]  難怪他說
[00:10:58.000 --> 00:11:00.000]  哇!我就搞這樣搞那樣
[00:11:00.000 --> 00:11:02.000]  又煮飯又要安排各樣的東西
[00:11:02.000 --> 00:11:04.000]  妹妹坐着什麼都不做
[00:11:04.000 --> 00:11:05.000]  如果你是馬大
[00:11:05.000 --> 00:11:07.000]  你妹妹去投訴
[00:11:07.000 --> 00:11:08.000]  會不會啊?
[00:11:08.000 --> 00:11:09.000]  很正常吧?
[00:11:09.000 --> 00:11:10.000]  所以其實
[00:11:10.000 --> 00:11:13.000]  馬大這樣去投訴
[00:11:13.000 --> 00:11:15.000]  我覺得我們是應該明白的
[00:11:15.000 --> 00:11:19.000]  有道理在這裏
[00:11:19.000 --> 00:11:22.000]  但是瑪利亞呢?
[00:11:22.000 --> 00:11:25.000]  瑪利亞其實呢
[00:11:25.000 --> 00:11:27.000]  也不是說沒有道理
[00:11:27.000 --> 00:11:28.000]  爲什麼呢?
[00:11:28.000 --> 00:11:29.000]  瑪利亞說
[00:11:29.000 --> 00:11:31.000]  難得耶穌來我的家
[00:11:31.000 --> 00:11:32.000]  要怎麼接待他呢?
[00:11:32.000 --> 00:11:33.000]  最好不過就是
[00:11:33.000 --> 00:11:35.000]  讓耶穌講道讓我們聽
[00:11:35.000 --> 00:11:37.000]  平時耶穌去到哪裏
[00:11:37.000 --> 00:11:39.000]  一大羣人嘛
[00:11:39.000 --> 00:11:40.000]  耶穌去到哪裏
[00:11:40.000 --> 00:11:42.000]  很多羣衆跟着他
[00:11:42.000 --> 00:11:43.000]  不只是十二個門徒
[00:11:43.000 --> 00:11:45.000]  很多人跟着
[00:11:45.000 --> 00:11:48.000]  難得現在耶穌和十二個門徒來我們家
[00:11:48.000 --> 00:11:49.000]  很exclusive
[00:11:49.000 --> 00:11:51.000]  外面的人進不來
[00:11:51.000 --> 00:11:53.000]  我當然把握這個機會
[00:11:53.000 --> 00:11:56.000]  這個瑪利亞很希望能夠聽到耶穌講道
[00:11:56.000 --> 00:11:58.000]  很希望能夠和耶穌面對面
[00:11:58.000 --> 00:12:01.000]  看看耶穌教我們些什麼
[00:12:01.000 --> 00:12:04.000]  去學習和耶穌親近
[00:12:04.000 --> 00:12:05.000]  OK
[00:12:05.000 --> 00:12:08.000]  所以從瑪利亞的角度來說
[00:12:08.000 --> 00:12:10.000]  我們又明白他爲什麼會這樣做
[00:12:10.000 --> 00:12:11.000]  是不是?
[00:12:11.000 --> 00:12:14.000]  因爲大家來聽道
[00:12:14.000 --> 00:12:15.000]  感謝主
[00:12:15.000 --> 00:12:17.000]  你們都很pay attention
[00:12:17.000 --> 00:12:18.000]  但如果你旁邊那個
[00:12:18.000 --> 00:12:19.000]  經常動不動的
[00:12:19.000 --> 00:12:20.000]  在旁邊那個
[00:12:20.000 --> 00:12:22.000]  或者打開手機
[00:12:22.000 --> 00:12:24.000]  嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟
[00:12:24.000 --> 00:12:25.000]  OK
[00:12:25.000 --> 00:12:29.000]  或者再嚴重些
[00:12:29.000 --> 00:12:30.000]  和你旁邊那個
[00:12:30.000 --> 00:12:32.000]  滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴
[00:12:32.000 --> 00:12:33.000]  那你發現你怎麼樣?
[00:12:33.000 --> 00:12:34.000]  你很不喜歡
[00:12:34.000 --> 00:12:35.000]  是不是?
[00:12:35.000 --> 00:12:37.000]  不能專心聽道
[00:12:37.000 --> 00:12:39.000]  所以我們其實也明白到
[00:12:39.000 --> 00:12:41.000]  瑪利亞爲什麼會把握這個機會
[00:12:41.000 --> 00:12:42.000]  難得有這個機會
[00:12:42.000 --> 00:12:44.000]  沒有人去影響
[00:12:44.000 --> 00:12:45.000]  只有耶穌和他的門徒
[00:12:45.000 --> 00:12:47.000]  我們在聽耶穌的道
[00:12:47.000 --> 00:12:50.000]  多好啊
[00:12:50.000 --> 00:12:52.000]  所以如果我們明白了
[00:12:52.000 --> 00:12:53.000]  你會發覺
[00:12:53.000 --> 00:12:55.000]  其實這兩姐妹來說
[00:12:55.000 --> 00:12:56.000]  大家尊敬到耶穌
[00:12:56.000 --> 00:12:58.000]  不過是有不同的看法
[00:12:58.000 --> 00:13:01.000]  於是造成了這樣的
[00:13:01.000 --> 00:13:03.000]  好像大家
[00:13:03.000 --> 00:13:04.000]  你不喜歡
[00:13:04.000 --> 00:13:05.000]  我不喜歡
[00:13:05.000 --> 00:13:07.000]  這些感覺
[00:13:07.000 --> 00:13:10.000]  其實他的問題很簡單
[00:13:10.000 --> 00:13:12.000]  我們可以怎麼解決
[00:13:12.000 --> 00:13:14.000]  他們缺乏的是什麼
[00:13:14.000 --> 00:13:16.000]  缺乏溝通
[00:13:16.000 --> 00:13:17.000]  只要大家說
[00:13:17.000 --> 00:13:18.000]  耶穌來喫飯
[00:13:18.000 --> 00:13:19.000]  和他們都要來
[00:13:19.000 --> 00:13:21.000]  我們應該怎麼安排
[00:13:21.000 --> 00:13:23.000]  應該夠不夠等
[00:13:23.000 --> 00:13:24.000]  怎麼喫飯
[00:13:24.000 --> 00:13:25.000]  怎麼煮飯
[00:13:25.000 --> 00:13:26.000]  喫些什麼
[00:13:26.000 --> 00:13:28.000]  大家如果能夠有機會坐下
[00:13:28.000 --> 00:13:29.000]  去談談
[00:13:29.000 --> 00:13:30.000]  誰會做什麼
[00:13:30.000 --> 00:13:32.000]  誰會做些什麼
[00:13:32.000 --> 00:13:33.000]  其實這些問題
[00:13:33.000 --> 00:13:34.000]  很容易解決
[00:13:34.000 --> 00:13:36.000]  搞定這些之後
[00:13:36.000 --> 00:13:39.000]  兩姐妹都可以一起坐在耶穌的腳前
[00:13:39.000 --> 00:13:41.000]  聽耶穌的說道
[00:13:41.000 --> 00:13:43.000]  但是由於他們缺乏溝通
[00:13:43.000 --> 00:13:46.000]  逃避去處理這個問題
[00:13:46.000 --> 00:13:48.000]  而更糟糕的是什麼
[00:13:48.000 --> 00:13:50.000]  更糟糕的是什麼
[00:13:50.000 --> 00:13:52.000]  這是馬大投訴
[00:13:52.000 --> 00:13:53.000]  明白了
[00:13:53.000 --> 00:13:54.000]  投訴我們都會
[00:13:54.000 --> 00:13:56.000]  但他不是和妹妹說
[00:13:56.000 --> 00:13:58.000]  他不是和妹妹說
[00:13:58.000 --> 00:14:01.000]  他是和耶穌說
[00:14:01.000 --> 00:14:02.000]  和耶穌說
[00:14:02.000 --> 00:14:05.000]  所有門徒都坐在這裏
[00:14:05.000 --> 00:14:06.000]  即是公開
[00:14:06.000 --> 00:14:07.000]  耶穌說
[00:14:07.000 --> 00:14:08.000]  我這麼辛苦招待你
[00:14:08.000 --> 00:14:09.000]  你看妹妹坐在這裏
[00:14:09.000 --> 00:14:11.000]  什麼都不做
[00:14:11.000 --> 00:14:13.000]  每個人都聽到了
[00:14:13.000 --> 00:14:15.000]  妹妹是不是覺得很難爲情
