
[00:00:00.000 --> 00:00:06.540]  我們首先在講道之先有一個祈禱
[00:06:34.120 --> 00:06:36.600]  不知星期五晚上八點鐘
[00:06:36.600 --> 00:06:39.520]  你有沒有為香港鼓掌呢?
[00:06:39.520 --> 00:06:41.160]  可能你不知道是什麼
[00:06:41.160 --> 00:06:43.720]  就是有人鼓勵大家在八點鐘
[00:06:43.720 --> 00:06:46.680]  為香港很多的抗疫的英雄
[00:06:46.680 --> 00:06:50.760]  特別是醫護的人來鼓掌
[00:06:50.760 --> 00:06:51.960]  當我聽到這個消息的時候
[00:06:51.960 --> 00:06:54.920]  我覺得可以在任何地方鼓掌嗎?
[00:06:54.920 --> 00:06:55.920]  在家裡鼓掌都可以
[00:06:55.920 --> 00:07:01.040]  好像有什麼效用呢?
[00:07:01.040 --> 00:07:03.880]  那一晚
[00:07:03.880 --> 00:07:06.080]  八點鐘之後過了十分鐘
[00:07:06.080 --> 00:07:09.480]  我們收到有教會的肢體
[00:07:09.480 --> 00:07:11.360]  他是醫護界的
[00:07:11.360 --> 00:07:14.720]  他說他那一天經過了很長時間
[00:07:14.720 --> 00:07:16.400]  差不多兩個月
[00:07:16.400 --> 00:07:19.000]  在醫院很大壓力之下
[00:07:19.000 --> 00:07:21.760]  那種每天工作
[00:07:21.760 --> 00:07:24.880]  身心靈都很疲倦
[00:07:24.880 --> 00:07:29.840]  那天他想上街去買東西
[00:07:29.840 --> 00:07:35.440]  然後他聽到附近有掌聲
[00:07:35.440 --> 00:07:37.600]  他忘記了是什麼
[00:07:37.600 --> 00:07:39.040]  但又提醒他
[00:07:39.040 --> 00:07:40.640]  因為我們在WhatsApp
[00:07:40.640 --> 00:07:46.480]  馬上發一堆手掌、拍掌的標誌給他
[00:07:46.480 --> 00:07:48.240]  他突然想起
[00:07:48.240 --> 00:07:50.440]  原來就是八點鐘
[00:07:50.440 --> 00:07:54.040]  有很多人在為他們鼓掌
[00:07:54.040 --> 00:07:56.480]  他說疲憊的心
[00:07:56.480 --> 00:07:57.800]  沉重的心
[00:07:57.800 --> 00:08:00.680]  重新一次得力
[00:08:00.680 --> 00:08:02.480]  就是這些很有創意的
[00:08:02.480 --> 00:08:03.840]  在不可能的裡面
[00:08:03.840 --> 00:08:06.640]  在好像沒什麼效用的裡面
[00:08:06.640 --> 00:08:08.360]  小小的心意
[00:08:08.360 --> 00:08:10.240]  你就能夠發揮
[00:08:10.240 --> 00:08:14.040]  充滿著愛的生活
[00:08:14.040 --> 00:08:17.360]  接著保羅就提醒我們不應該做的事
[00:08:17.360 --> 00:08:18.960]  不如我們一起讀
[00:08:18.960 --> 00:08:22.760]  至於淫亂並一切污穢或是貪婪
[00:08:22.760 --> 00:08:25.720]  在你們中間連提都不可
[00:08:25.720 --> 00:08:29.840]  方合聖徒的體統
[00:08:29.840 --> 00:08:33.720]  愛心、淫亂、貪婪
[00:08:33.720 --> 00:08:36.840]  這三樣不應該做的事
[00:08:36.840 --> 00:08:38.560]  好像沒什麼相關
[00:08:38.560 --> 00:08:41.080]  為什麼會將它們放在一起呢?
[00:08:41.080 --> 00:08:43.800]  原來當我們細心去看這三樣事物的時候
[00:08:43.800 --> 00:08:46.680]  它們是很有關連的
[00:08:46.680 --> 00:08:47.720]  因為真正的愛
[00:08:47.720 --> 00:08:48.800]  剛才我們所說
[00:08:48.800 --> 00:08:50.480]  去學校基督的愛
[00:08:50.480 --> 00:08:51.680]  那份犧牲
[00:08:51.680 --> 00:08:53.200]  那份去為別人
[00:08:53.200 --> 00:08:56.960]  那份成為祭
[00:08:56.960 --> 00:08:59.160]  但是貪婪
[00:08:59.160 --> 00:09:00.120]  剛好相反
[00:09:00.120 --> 00:09:02.400]  是為自己自私的
[00:09:02.400 --> 00:09:06.680]  貪婪是為了擁有不屬於自己的一些事物
[00:09:06.680 --> 00:09:09.560]  那種慾望就是希望得到更多
[00:09:09.560 --> 00:09:12.760]  更多那種慾望
[00:09:12.760 --> 00:09:14.160]  至於淫亂
[00:09:14.160 --> 00:09:16.080]  也是貪婪的一種
[00:09:16.080 --> 00:09:19.520]  就是得到一些他不應該得的人
[00:09:19.520 --> 00:09:21.640]  例如別人的妻子
[00:09:21.640 --> 00:09:24.440]  所以在《教育聖經》第十誡
[00:09:24.440 --> 00:09:26.920]  第十誡這樣說
[00:09:26.920 --> 00:09:28.960]  《出雁及記》第二十章第十七字說
[00:09:28.960 --> 00:09:30.920]  不可貪戀人的房屋
[00:09:30.920 --> 00:09:33.400]  也不可貪戀人的妻子
[00:09:33.400 --> 00:09:35.160]  瀑皮、牛奴
[00:09:35.160 --> 00:09:38.520]  並他一切所有的
[00:09:38.520 --> 00:09:41.120]  在這裡保羅從一個自我犧牲
[00:09:41.120 --> 00:09:43.200]  耶穌基督那份的愛
[00:09:43.200 --> 00:09:46.560]  轉一轉去說完全相反的
[00:09:46.560 --> 00:09:49.240]  就是那份自我放縱的愛
[00:09:49.240 --> 00:09:51.040]  從一個真誠的愛
[00:09:51.040 --> 00:09:53.520]  轉移去說一種變了質
[00:09:53.520 --> 00:09:57.040]  就是那份慾望的愛
[00:09:57.040 --> 00:09:58.960]  所以當三者放在一起的時候
[00:09:58.960 --> 00:10:00.920]  我們就明白當中的關係
[00:10:00.920 --> 00:10:04.840]  為什麼所強調的是那份的愛心
[00:10:04.840 --> 00:10:05.920]  經文繼續下去
[00:10:05.920 --> 00:10:07.440]  第五章第四節就說
[00:10:07.440 --> 00:10:10.800]  淫慈妄語和嬉笑的話都不相宜
[00:10:10.800 --> 00:10:14.880]  總要說感謝的說話
[00:10:14.880 --> 00:10:17.600]  相信大部分聖經學者都形容
[00:10:17.600 --> 00:10:21.760]  那些淫慈就是我們今天所說的說壞話
[00:10:21.760 --> 00:10:23.480]  色情的笑話
[00:10:23.480 --> 00:10:28.160]  而妄語就是指缺乏神的眼光
[00:10:28.160 --> 00:10:31.080]  來看待各樣的事物
[00:10:31.080 --> 00:10:33.240]  為什麼淫慈和妄語
[00:10:33.240 --> 00:10:36.040]  嬉笑的話都不相宜呢
[00:10:36.040 --> 00:10:38.120]  是因為重點在於
[00:10:38.120 --> 00:10:44.840]  這些說話和我們信徒的身份是不相稱的
[00:10:44.840 --> 00:10:47.080]  我們已經相信了
[00:10:47.080 --> 00:10:49.320]  就像我開始的時候說的對比
[00:10:49.320 --> 00:10:51.360]  以前黑暗現在是光明的
[00:10:51.360 --> 00:10:54.000]  以前是舊人現在是新人
[00:10:54.000 --> 00:10:55.920]  如果我們再說這些說話的時候
[00:10:55.920 --> 00:11:00.120]  就已經和我們這個身份不相稱了
[00:11:00.120 --> 00:11:03.480]  本來提醒我們不要說污言穢語
[00:11:03.480 --> 00:11:06.720]  總要說感謝的說話
[00:11:06.720 --> 00:11:08.600]  你看污言穢語說的
[00:11:08.600 --> 00:11:10.560]  為了大家在那裡說笑
[00:11:10.560 --> 00:11:13.320]  為了滿足自己那種慾望
[00:11:13.320 --> 00:11:16.960]  但是感謝的說話的重點
[00:11:16.960 --> 00:11:20.000]  焦點在上帝那裡
[00:11:20.000 --> 00:11:23.120]  因為當我們能夠說出感謝的說話的時候
[00:11:23.120 --> 00:11:26.200]  當我們懂得怎樣去多謝神的時候
[00:11:26.200 --> 00:11:28.040]  其實我們去承認
[00:11:28.040 --> 00:11:30.520]  我們已經接受了上帝的恩典
[00:11:30.520 --> 00:11:32.800]  我們接受了本來我們是沒有的
[00:11:32.800 --> 00:11:37.080]  但是上帝他是後來的恩代我們
[00:11:37.080 --> 00:11:41.320]  所以感謝的說話是數靈的標記
[00:11:41.320 --> 00:11:43.560]  去催促我們將我們的眼光
[00:11:43.560 --> 00:11:46.920]  再一次放回在上帝的身上
[00:11:46.920 --> 00:11:49.120]  第五章第五節那裡說
[00:11:49.120 --> 00:11:52.920]  在基督和神的國都是沒有份的
[00:11:52.920 --> 00:11:56.360]  是 因為這些說話和我們身份不相稱
[00:11:56.360 --> 00:11:59.840]  所以在國道裡面是沒有份的
[00:11:59.840 --> 00:12:01.920]  或者另外一個形容就是
[00:12:01.920 --> 00:12:05.760]  不能夠承受上帝的國
[00:12:05.760 --> 00:12:10.120]  不能夠承受上帝的國就是沒有機會上天堂
[00:12:10.120 --> 00:12:12.240]  因為你是無理份
[00:12:12.240 --> 00:12:16.160]  牧師啊 說一句這樣的淫詞妄語
[00:12:16.160 --> 00:12:18.560]  就已經失去身份了
[00:12:18.560 --> 00:12:21.200]  我相信保羅的意思不是說一句說話
[00:12:21.200 --> 00:12:22.920]  就我們完全沒有了
[00:12:22.920 --> 00:12:25.000]  而是你不斷去說
[00:12:25.000 --> 00:12:27.920]  你的心思意念都被這些淫詞妄語
[00:12:27.920 --> 00:12:30.640]  全部來操控著
[00:12:30.640 --> 00:12:32.320]  你一出口
[00:12:32.320 --> 00:12:33.440]  你就是在說這些話
[00:12:33.440 --> 00:12:35.560]  你整個思想都是在說這些話的時候
[00:12:35.560 --> 00:12:41.240]  你已經被這些屬世的淫亂等等的迷惑了
[00:12:41.240 --> 00:12:44.960]  所以你是沒有份的
[00:12:44.960 --> 00:12:46.840]  接著經文第六節那裡說
[00:12:46.840 --> 00:12:52.640]  不要被人「虛浮的話」來氣洪
[00:12:52.640 --> 00:12:58.480]  「虛浮的話」新漢語譯本譯道是「空洞的話」
[00:12:58.480 --> 00:13:01.440]  「空洞的話」就是說一些沒什麼理據
[00:13:01.440 --> 00:13:04.160]  一些似是而非的
[00:13:04.160 --> 00:13:09.840]  聖經也多次提醒我們要小心那些假教師
[00:13:09.840 --> 00:13:11.600]  本來是教師來的
[00:13:11.600 --> 00:13:14.680]  但是最糟糕的是他是假的
[00:13:14.680 --> 00:13:17.400]  我們現在最懂的 什麼A4
[00:13:17.400 --> 00:13:19.680]  表面是紫層層的
[00:13:19.680 --> 00:13:23.360]  不過裡面原來是假的
[00:13:23.360 --> 00:13:27.480]  「虛浮的話」也包括上帝
[00:13:27.480 --> 00:13:30.640]  常常我們聽到「虛浮的話」提醒我們
[00:13:30.640 --> 00:13:33.560]  上帝是很仁慈的 很愛我們的
[00:13:33.560 --> 00:13:34.680]  所以我們不要緊的
[00:13:34.680 --> 00:13:36.840]  犯罪他一定會寬恕我們的
[00:13:36.840 --> 00:13:40.080]  沒錯 上帝是會寬恕我們
[00:13:40.080 --> 00:13:44.160]  但是我們不要忘記 我們不要再犯
[00:13:44.160 --> 00:13:48.360]  又或者近年我們常說的那些成功的神學告訴我們
[00:13:48.360 --> 00:13:51.640]  只要我們信我們祈禱就一定會成功的
[00:13:51.640 --> 00:13:53.440]  一定會改變的
[00:13:53.440 --> 00:13:55.320]  但現實生活告訴我們
[00:13:55.320 --> 00:13:57.520]  這只不過是信仰的一部份
[00:13:57.520 --> 00:13:59.440]  不是整全的信仰
[00:13:59.440 --> 00:14:01.040]  因為在祈禱之後
[00:14:01.040 --> 00:14:04.120]  可能我們未必上帝是英文
[00:14:04.120 --> 00:14:06.600]  因為上帝有祂自己的心意
[00:14:06.600 --> 00:14:10.720]  這些就是一些似是而非的空洞的話
[00:14:10.720 --> 00:14:14.200]  「虛浮的話」新普及譯本這樣去譯
[00:14:14.200 --> 00:14:16.520]  「你們不要被那些想找藉口
[00:14:16.520 --> 00:14:21.280]  為這些罪開脫的人來欺騙」
[00:14:21.280 --> 00:14:25.480]  什麼找藉口為罪開脫的人
[00:14:25.480 --> 00:14:28.120]  意思就是那些推卸責任
[00:14:28.120 --> 00:14:30.800]  委過於人的那些人
[00:14:30.800 --> 00:14:34.000]  是 我們都會犯罪的
[00:14:34.000 --> 00:14:38.160]  但是知道有錯 我們去承認
[00:14:38.160 --> 00:14:40.120]  但這些人是怎樣的
[00:14:40.120 --> 00:14:42.600]  是明知自己錯
[00:14:42.600 --> 00:14:44.960]  都盡量去掩飾
[00:14:44.960 --> 00:14:46.920]  用各樣的藉口
[00:14:46.920 --> 00:14:50.560]  希望為自己來掩飾
[00:14:50.560 --> 00:14:53.640]  又或者將所有的事一夜推給別人
[00:14:53.640 --> 00:14:55.840]  將所有的責任推在那裡
[00:14:55.840 --> 00:14:58.360]  這才是問題的所在
[00:14:58.360 --> 00:15:00.560]  為什麼這是問題的所在
[00:15:00.560 --> 00:15:02.240]  經文說「因這些事
[00:15:02.240 --> 00:15:05.280]  神的憤怒必臨到那潑液之子
[00:15:05.280 --> 00:15:09.040]  所以你們不要與他們同火」
[00:15:09.040 --> 00:15:11.320]  是啊 因為這些事
[00:15:11.320 --> 00:15:13.160]  上帝的憤怒就來到了
[00:15:13.160 --> 00:15:14.240]  來到哪些人呢
[00:15:14.240 --> 00:15:16.000]  來到潑液之子
[00:15:16.000 --> 00:15:17.920]  潑液之子的意思就是
[00:15:17.920 --> 00:15:21.000]  違抗命令的人
[00:15:21.000 --> 00:15:23.880]  也就是說明知故犯
[00:15:23.880 --> 00:15:25.920]  他們明知上帝的心意是這樣
[00:15:25.920 --> 00:15:27.960]  明知上帝的律法是這樣
[00:15:27.960 --> 00:15:30.640]  但他們專門去試一試
[00:15:30.640 --> 00:15:32.520]  專門去試底線
[00:15:32.520 --> 00:15:36.080]  專門去踩一踩
[00:15:36.080 --> 00:15:38.640]  我們很多時候犯罪都是這樣
[00:15:38.640 --> 00:15:40.240]  試一次吧
[00:15:40.240 --> 00:15:41.840]  咦 好像可以
[00:15:41.840 --> 00:15:43.720]  上帝沒有了 特別怎樣的懲罰
[00:15:43.720 --> 00:15:46.160]  再試吧 繼續試吧
[00:15:46.160 --> 00:15:47.640]  兄弟姐妹
[00:15:47.640 --> 00:15:50.840]  我奉勸你 我提醒你
[00:15:50.840 --> 00:15:52.400]  當你這樣去試的時候
[00:15:52.400 --> 00:15:55.800]  你不知道上帝的懲罰和憤怒
[00:15:55.800 --> 00:15:58.640]  是突然臨到
[00:15:58.640 --> 00:16:00.640]  所以
[00:16:00.640 --> 00:16:02.120]  好了 提醒我們
[00:16:02.120 --> 00:16:05.240]  神的憤怒必臨到
[00:16:05.240 --> 00:16:08.120]  是按照上帝的時間
[00:16:08.120 --> 00:16:11.280]  這裡也說到不要與他們同夥
[00:16:11.280 --> 00:16:13.360]  同夥的意思就是
[00:16:13.360 --> 00:16:16.520]  不要去參與他們的惡行
[00:16:16.520 --> 00:16:18.560]  我相信在我們的職場上
[00:16:18.560 --> 00:16:20.960]  我們總會發覺公司或者
[00:16:20.960 --> 00:16:22.600]  同一team的人裡面
[00:16:22.600 --> 00:16:25.080]  都有很多不同做事的作風
[00:16:25.080 --> 00:16:26.440]  他們不是信主的人
[00:16:26.440 --> 00:16:30.320]  可能他們有不同的價值觀去行事
[00:16:30.320 --> 00:16:32.160]  這裡同夥的意思
[00:16:32.160 --> 00:16:33.400]  不是因為這樣
[00:16:33.400 --> 00:16:35.440]  於是你就馬上走人了
[00:16:35.440 --> 00:16:38.440]  離開公司 轉工了
[00:16:38.440 --> 00:16:40.480]  我相信這樣是不可能的
[00:16:40.480 --> 00:16:41.760]  不同夥的意思就是
[00:16:41.760 --> 00:16:43.200]  你明白那些事情
[00:16:43.200 --> 00:16:45.600]  你作為信徒不應該去做的時候
[00:16:45.600 --> 00:16:48.600]  你就不要去參與那些事情
[00:16:48.600 --> 00:16:52.440]  我覺得有兩個字是說得非常好的
[00:16:52.440 --> 00:16:56.440]  就是我們不是與世界分隔
[00:16:56.440 --> 00:16:58.040]  Separation
[00:16:58.040 --> 00:16:59.240]  我們是怎樣的
[00:16:59.240 --> 00:17:01.600]  我們是與世界分別
[00:17:01.600 --> 00:17:03.240]  是有distinction的
[00:17:03.240 --> 00:17:05.200]  意思就是說
[00:17:05.200 --> 00:17:06.720]  在世界裡面
[00:17:06.720 --> 00:17:08.560]  一看就被人看得到
[00:17:08.560 --> 00:17:11.280]  你是和其他人是不同的
[00:17:11.280 --> 00:17:13.320]  是有分別的
[00:17:13.320 --> 00:17:14.640]  我就想起一句話就是
[00:17:14.640 --> 00:17:17.680]  出於泥而不染
[00:17:17.680 --> 00:17:23.680]  那棵蓮花在那些池塘的泥板裡面
[00:17:23.680 --> 00:17:25.600]  生長上來
[00:17:25.600 --> 00:17:27.080]  多麼美麗
[00:17:27.080 --> 00:17:29.400]  但是它沒有受到污染
[00:17:29.400 --> 00:17:32.560]  出於泥而不染的生命
[00:17:32.560 --> 00:17:34.760]  在最近疫情裡面
[00:17:34.760 --> 00:17:40.320]  我們都看到很多善與惡的生命
[00:17:40.320 --> 00:17:41.880]  有醫護界的
[00:17:41.880 --> 00:17:43.680]  他會謹守自己的崗位
[00:17:43.680 --> 00:17:46.600]  I stay at work for you
[00:17:46.600 --> 00:17:50.440]  我在自己的工作崗位上盡忠為你們
[00:17:50.440 --> 00:17:52.360]  But you stay home for us
[00:17:52.360 --> 00:17:56.080]  請你留在家裡是為了大家
[00:17:56.080 --> 00:17:56.960]  是的
[00:17:56.960 --> 00:17:59.160]  他們沒有因疫症而退避
[00:17:59.160 --> 00:18:02.640]  相反在工作崗位上盡忠
[00:18:02.640 --> 00:18:06.600]  但是有人違反這些隔離令
[00:18:06.600 --> 00:18:11.360]  到處散播這些病菌
[00:18:11.360 --> 00:18:12.880]  兄弟姐妹
[00:18:12.880 --> 00:18:15.880]  這就是一個人的選擇
[00:18:15.880 --> 00:18:17.840]  是你的選擇
[00:18:17.840 --> 00:18:20.480]  信徒常常需要作出選擇
[00:18:20.480 --> 00:18:22.680]  你怎樣能夠在你的生命中
[00:18:22.680 --> 00:18:24.120]  是distinction
[00:18:24.120 --> 00:18:25.840]  是distinctive
[00:18:25.840 --> 00:18:30.320]  我相信我們每個人都可以作出這個選擇
[00:18:30.320 --> 00:18:32.480]  這個不是容易的選擇
[00:18:32.480 --> 00:18:36.400]  但是這是合乎上帝的心意
[00:18:36.400 --> 00:18:37.600]  由經文再去說
[00:18:37.600 --> 00:18:39.560]  「從前你們是暗昧的
[00:18:39.560 --> 00:18:42.640]  但如今在主裡面是光明的
[00:18:42.640 --> 00:18:47.920]  行事為人就當像光明的兒女」
[00:18:47.920 --> 00:18:52.160]  我嘗試將另一個新普及譯本放上來
[00:18:52.160 --> 00:18:55.400]  「雖然你們裡面曾經充滿黑暗
[00:18:55.400 --> 00:19:01.200]  但現在卻有從主而來的光」
[00:19:01.200 --> 00:19:06.840]  是的 以前是與主的生命隔絕的
[00:19:06.840 --> 00:19:12.440]  但是今天我們卻是有光
[00:19:12.440 --> 00:19:16.160]  《耶福所書》第四章十八字那裡這樣說
[00:19:16.160 --> 00:19:19.360]  「他們心地昏暗昏昧
[00:19:19.360 --> 00:19:23.280]  與神所賜的生命隔絕了」
[00:19:23.280 --> 00:19:26.440]  隔絕 隔離 隔開
[00:19:26.440 --> 00:19:30.480]  在今天來說對我們來說絕對不陌生
[00:19:30.480 --> 00:19:35.240]  最近那些茶餐廳很多的食肆都怎樣
[00:19:35.240 --> 00:19:39.880]  有一個安全的距離 是吧
[00:19:39.880 --> 00:19:42.160]  有一個社交的距離
[00:19:42.160 --> 00:19:45.200]  你看看那些食肆
[00:19:45.200 --> 00:19:50.600]  是用膠板 用膠紙將人分隔開
[00:19:50.600 --> 00:19:52.120]  為什麼要分隔開
[00:19:52.120 --> 00:19:56.920]  就是因為我們不想被這些病毒所感染
[00:19:56.920 --> 00:20:01.160]  是不好的 所以我們要分隔開
[00:20:01.160 --> 00:20:04.520]  兄弟姐妹是否想與上帝這樣分隔開
[00:20:04.520 --> 00:20:07.320]  是沒有份的
[00:20:07.320 --> 00:20:08.320]  經文繼續形容
