
[00:00:00.000 --> 00:00:06.500]  今天跟大家分享的是彼得厚書開頭的一個大的段落
[00:08:01.000 --> 00:08:03.000]  我就是耶穌基督的僕人
[00:08:03.000 --> 00:08:05.000]  以及使徒
[00:08:05.000 --> 00:08:08.000]  僕人就是聽命於主人的吩咐
[00:08:08.000 --> 00:08:10.000]  不是照自己的議程
[00:08:10.000 --> 00:08:13.000]  一切你人生的規劃
[00:08:13.000 --> 00:08:15.000]  都是靠著上帝的引導
[00:08:15.000 --> 00:08:17.000]  而作上帝要你作的事
[00:08:17.000 --> 00:08:20.000]  而使徒是蒙主人差演他
[00:08:20.000 --> 00:08:22.000]  去建立教會
[00:08:22.000 --> 00:08:24.000]  所以他甚至到最後
[00:08:24.000 --> 00:08:26.000]  倒釘十字架
[00:08:26.000 --> 00:08:28.000]  他都是不忘記主
[00:08:28.000 --> 00:08:30.000]  給過他這個託付
[00:08:30.000 --> 00:08:33.000]  他也知道他原本的名字叫西門
[00:08:33.000 --> 00:08:35.000]  但是耶穌說
[00:08:35.000 --> 00:08:40.000]  你要成為得人如得魚的一個彼得
[00:08:40.000 --> 00:08:44.000]  而教會是要建立在這個盤石上面
[00:08:44.000 --> 00:08:47.000]  不是建立在彼得的上面
[00:08:47.000 --> 00:08:49.000]  可惜天主教就將
[00:08:49.000 --> 00:08:52.000]  馬大福那一節的經文曲解了
[00:08:52.000 --> 00:08:56.000]  他說教會的根基
[00:08:56.000 --> 00:08:59.000]  就是在這個彼得教皇
[00:08:59.000 --> 00:09:01.000]  在第一世紀建立了
[00:09:01.000 --> 00:09:03.000]  我絕對不同意這種解經
[00:09:03.000 --> 00:09:05.000]  因為前文後理
[00:09:05.000 --> 00:09:07.000]  很清楚給我們看見
[00:09:07.000 --> 00:09:11.000]  就算考究希臘文的字眼
[00:09:11.000 --> 00:09:13.000]  彼得這個petros這個字
[00:09:13.000 --> 00:09:15.000]  就是一個小石的意思
[00:09:15.000 --> 00:09:17.000]  little stone 石仔
[00:09:17.000 --> 00:09:21.000]  教會怎會建立根基在石仔上面
[00:09:21.000 --> 00:09:24.000]  教會的根基就在盤石
[00:09:24.000 --> 00:09:27.000]  盤石就是彼得去認信耶穌基督
[00:09:27.000 --> 00:09:30.000]  你就是神的兒子
[00:09:30.000 --> 00:09:33.000]  教會的根基就是建立在這個認信
[00:09:33.000 --> 00:09:35.000]  confession 上面
[00:09:35.000 --> 00:09:38.000]  所以當我們有這些根據的時候
[00:09:38.000 --> 00:09:40.000]  我們看見彼得說我寫這封信
[00:09:40.000 --> 00:09:42.000]  是因我們的神
[00:09:42.000 --> 00:09:45.000]  和救主耶穌基督的義
[00:09:45.000 --> 00:09:46.000]  我們很清楚知道
[00:09:46.000 --> 00:09:49.000]  這個是說因信稱義的道理
[00:09:49.000 --> 00:09:52.000]  同德一樣寶貴信心的義人
[00:09:52.000 --> 00:09:56.000]  第一節他這樣介紹的時候很特別
[00:09:56.000 --> 00:09:59.000]  他說神救主耶穌基督
[00:09:59.000 --> 00:10:01.000]  其實在希臘文
[00:10:01.000 --> 00:10:04.000]  在中文和英文翻譯是看不到的
[00:10:04.000 --> 00:10:07.000]  很難去看見的
[00:10:07.000 --> 00:10:10.000]  我們都以為他在說神和救主耶穌
[00:10:10.000 --> 00:10:13.000]  但其實希臘文在形容這個義
[00:10:13.000 --> 00:10:15.000]  是在說同一個對象
[00:10:15.000 --> 00:10:17.000]  就是耶穌基督的義
[00:10:17.000 --> 00:10:19.000]  而耶穌基督就是神
[00:10:19.000 --> 00:10:22.000]  其實這個是新約聖經裡面
[00:10:22.000 --> 00:10:26.000]  一段算是罕有的一節經文
[00:10:26.000 --> 00:10:30.000]  特別是介紹到耶穌基督其實就是神
[00:10:30.000 --> 00:10:32.000]  他和神是同等的
[00:10:32.000 --> 00:10:34.000]  同尊同榮的
[00:10:34.000 --> 00:10:37.000]  而我們今天是同德一樣寶貴信心的人
[00:10:37.000 --> 00:10:38.000]  到第二節
[00:10:38.000 --> 00:10:41.000]  你有了這樣的關係的時候
[00:10:41.000 --> 00:10:44.000]  你因著信靠耶穌基督的緣故
[00:10:44.000 --> 00:10:47.000]  有恩惠有平安
[00:10:47.000 --> 00:10:51.000]  就給過我們這一班認識神和主耶穌
[00:10:51.000 --> 00:10:54.000]  多多加給我們
[00:10:54.000 --> 00:10:57.000]  我們能夠得著上帝和主耶穌
[00:10:57.000 --> 00:11:00.000]  這種恩惠和平安
[00:11:00.000 --> 00:11:02.000]  這個次序都很重要
[00:11:02.000 --> 00:11:03.000]  先有神的恩典
[00:11:03.000 --> 00:11:05.000]  這個救贖的恩典
[00:11:05.000 --> 00:11:07.000]  我們能夠與神與人
[00:11:07.000 --> 00:11:09.000]  甚至與自己和好
[00:11:09.000 --> 00:11:13.000]  我們真正能夠享受這份salome
[00:11:13.000 --> 00:11:15.000]  在基督耶穌裡面
[00:11:15.000 --> 00:11:17.000]  真正的那種平安
[00:11:17.000 --> 00:11:19.000]  關鍵在哪裡呢
[00:11:19.000 --> 00:11:22.000]  關鍵就在整卷書裡面
[00:11:22.000 --> 00:11:24.000]  有一個字眼
[00:11:24.000 --> 00:11:28.000]  是我們捲首和捲尾都會出現的
[00:11:28.000 --> 00:11:30.000]  就是這個字
[00:11:30.000 --> 00:11:31.000]  認識
[00:11:31.000 --> 00:11:32.000]  認識
[00:11:32.000 --> 00:11:35.000]  在後文第三節第八節
[00:11:35.000 --> 00:11:38.000]  和三章十八節的結尾
[00:11:38.000 --> 00:11:39.000]  他都說願意
[00:11:39.000 --> 00:11:43.000]  弟兄姊妹你們在主耶穌基督的恩典
[00:11:43.000 --> 00:11:48.000]  和認識上面是不斷長進的
[00:11:48.000 --> 00:11:50.000]  究竟這個認識是指什麼呢
[00:11:50.000 --> 00:11:53.000]  不是指我們只是頭腦知識
[00:11:53.000 --> 00:11:54.000]  你是神的兒子
[00:11:54.000 --> 00:11:57.000]  今天我們說你信耶穌
[00:11:57.000 --> 00:11:59.000]  你只是信耶穌
[00:11:59.000 --> 00:12:02.000]  你就得著拯救是真的
[00:12:02.000 --> 00:12:03.000]  這個決志是真的
[00:12:03.000 --> 00:12:05.000]  這個立志都是真的
[00:12:05.000 --> 00:12:07.000]  但問題是你怎樣走下去呢
[00:12:07.000 --> 00:12:09.000]  那條人生的路
[00:12:09.000 --> 00:12:12.000]  就是跟著我們要看的下文
[00:12:12.000 --> 00:12:14.000]  就是彼得要講的這些事
[00:12:14.000 --> 00:12:16.000]  這些是最重要的
[00:12:16.000 --> 00:12:20.000]  今天地上的教會最失敗的地方
[00:12:20.000 --> 00:12:22.000]  除了又不傳福音
[00:12:22.000 --> 00:12:24.000]  然後連這件事都不做
[00:12:24.000 --> 00:12:26.000]  那就是死定了
[00:12:26.000 --> 00:12:27.000]  是什麼
[00:12:27.000 --> 00:12:28.000]  不去建立人的生命
[00:12:28.000 --> 00:12:31.000]  作真實跟隨主的門徒
[00:12:31.000 --> 00:12:34.000]  這件事是怎樣發生的呢
[00:12:34.000 --> 00:12:36.000]  我們一路再看下去
[00:12:36.000 --> 00:12:39.000]  我們說回認識那裡
[00:12:39.000 --> 00:12:43.000]  給大家一點點的看法
[00:12:43.000 --> 00:12:45.000]  大家看到這一張的照片
[00:12:45.000 --> 00:12:46.000]  真的是照片
[00:12:46.000 --> 00:12:47.000]  你看到什麼
[00:12:47.000 --> 00:12:49.000]  這張照片
[00:12:49.000 --> 00:12:52.000]  看到什麼
[00:12:52.000 --> 00:12:55.000]  看到一個人在海邊
[00:12:55.000 --> 00:12:57.000]  好像打開一本書
[00:12:57.000 --> 00:12:59.000]  如果你開退休會
[00:12:59.000 --> 00:13:01.000]  找這張照片也不錯
[00:13:01.000 --> 00:13:04.000]  好像靈修、墨相神的話
[00:13:04.000 --> 00:13:06.000]  你看清楚一點
[00:13:06.000 --> 00:13:08.000]  如果你放近去
[00:13:08.000 --> 00:13:10.000]  其實那張照片
[00:13:10.000 --> 00:13:12.000]  根本就什麼都不是
[00:13:12.000 --> 00:13:14.000]  沒有人在那裡
[00:13:14.000 --> 00:13:15.000]  沒有人在那裡看書
[00:13:15.000 --> 00:13:17.000]  只是一些石頭
[00:13:17.000 --> 00:13:18.000]  放在那裡
[00:13:18.000 --> 00:13:19.000]  不過那個攝影師
[00:13:19.000 --> 00:13:20.000]  很有技巧地
[00:13:20.000 --> 00:13:22.000]  透過一些鏡頭的角度
[00:13:22.000 --> 00:13:25.000]  拍出來就給你剛剛好
[00:13:25.000 --> 00:13:26.000]  我想說什麼呢
[00:13:26.000 --> 00:13:28.000]  就是往往我們人
[00:13:28.000 --> 00:13:30.000]  對一個人的認識
[00:13:30.000 --> 00:13:32.000]  或者對一件事的理解
[00:13:32.000 --> 00:13:35.000]  當我們只是看表面的現象
[00:13:35.000 --> 00:13:37.000]  我們不能夠是
[00:13:37.000 --> 00:13:41.000]  全面的認識真相的時候
[00:13:41.000 --> 00:13:42.000]  你就被誤導
[00:13:42.000 --> 00:13:44.000]  甚至誤解了
[00:13:44.000 --> 00:13:45.000]  最後你得出來的
[00:13:45.000 --> 00:13:47.000]  是一個錯誤的判斷
[00:13:47.000 --> 00:13:50.000]  這個就很危險了
[00:13:50.000 --> 00:13:52.000]  明明我想要說什麼
[00:13:52.000 --> 00:13:54.000]  所以為什麼我們今天說
[00:13:54.000 --> 00:13:56.000]  你不只是信耶穌的
[00:13:56.000 --> 00:13:57.000]  你信了耶穌
[00:13:57.000 --> 00:13:58.000]  你要追求的
[00:13:58.000 --> 00:13:59.000]  你要竭力
[00:13:59.000 --> 00:14:01.000]  去認識我們這位主耶穌
[00:14:01.000 --> 00:14:03.000]  是怎樣又真又活
[00:14:03.000 --> 00:14:05.000]  他怎樣美善
[00:14:05.000 --> 00:14:06.000]  他跟我自己
[00:14:06.000 --> 00:14:07.000]  和我的家人
[00:14:07.000 --> 00:14:09.000]  和我的事業
[00:14:09.000 --> 00:14:10.000]  和我人生的一切
[00:14:10.000 --> 00:14:12.000]  有什麼關係的
[00:14:12.000 --> 00:14:14.000]  究竟是不是只是
[00:14:14.000 --> 00:14:15.000]  星期六星期日
[00:14:15.000 --> 00:14:17.000]  我回教會就很好
[00:14:17.000 --> 00:14:19.000]  其他一至五的時間
[00:14:19.000 --> 00:14:21.000]  上帝你走在一旁
[00:14:21.000 --> 00:14:23.000]  那些完全和信仰無關
[00:14:23.000 --> 00:14:24.000]  如果我們今天
[00:14:24.000 --> 00:14:25.000]  是這樣設角色的
[00:14:25.000 --> 00:14:26.000]  這個不是
[00:14:26.000 --> 00:14:29.000]  真正作主門徒的生活
[00:14:29.000 --> 00:14:31.000]  我在這裡舉
[00:14:31.000 --> 00:14:33.000]  另外一個例證
[00:14:33.000 --> 00:14:35.000]  如果大家知道
[00:14:35.000 --> 00:14:36.000]  我們中國文化
[00:14:36.000 --> 00:14:38.000]  都是流長久遠
[00:14:38.000 --> 00:14:40.000]  但是有些說話
[00:14:40.000 --> 00:14:42.000]  經常聽來聽去
[00:14:42.000 --> 00:14:43.000]  但是你以為
[00:14:43.000 --> 00:14:45.000]  就是這樣
[00:14:45.000 --> 00:14:46.000]  我問大家一句說話
[00:14:46.000 --> 00:14:47.000]  有沒有聽過
[00:14:47.000 --> 00:14:49.000]  男尊女卑
[00:14:49.000 --> 00:14:51.000]  來自我們中國的
[00:14:51.000 --> 00:14:53.000]  一個古籍
[00:14:53.000 --> 00:14:55.000]  是來自《易經》
[00:14:55.000 --> 00:14:59.000]  你說中國人這麼男女歧視
[00:14:59.000 --> 00:15:01.000]  男尊女卑
[00:15:01.000 --> 00:15:03.000]  你誤會了
[00:15:03.000 --> 00:15:05.000]  其實我們中國古代的聖賢
[00:15:05.000 --> 00:15:07.000]  並非這樣的意思
[00:15:07.000 --> 00:15:09.000]  男尊女卑
[00:15:09.000 --> 00:15:10.000]  他說男人就要
[00:15:10.000 --> 00:15:12.000]  好像天一樣
[00:15:12.000 --> 00:15:15.000]  要自尊要公正
[00:15:15.000 --> 00:15:16.000]  而女人呢
[00:15:16.000 --> 00:15:18.000]  她說我們必須要
[00:15:18.000 --> 00:15:21.000]  好像地一樣謙卑包容
[00:15:21.000 --> 00:15:24.000]  所以男女可以和諧相處
[00:15:24.000 --> 00:15:26.000]  有時候我們說夫妻之道
[00:15:26.000 --> 00:15:28.000]  你也要學習
[00:15:28.000 --> 00:15:30.000]  所有的婚姻專家都說
[00:15:30.000 --> 00:15:32.000]  夫妻要婚姻美滿
[00:15:32.000 --> 00:15:35.000]  男人要愛太太
[00:15:35.000 --> 00:15:36.000]  而女人呢
[00:15:36.000 --> 00:15:39.000]  妻子要尊重丈夫
[00:15:39.000 --> 00:15:41.000]  其實這就是聖經的教導
[00:15:41.000 --> 00:15:42.000]  聖經說
[00:15:42.000 --> 00:15:44.000]  丈夫你要愛你的妻子
[00:15:44.000 --> 00:15:46.000]  如同愛你自己
[00:15:46.000 --> 00:15:48.000]  保養顧惜你的身體一樣
[00:15:48.000 --> 00:15:49.000]  愛到一個地步
[00:15:49.000 --> 00:15:51.000]  甚至願意為她死
[00:15:51.000 --> 00:15:52.000]  為她犧牲
[00:15:52.000 --> 00:15:54.000]  好像基督愛教會一樣
[00:15:54.000 --> 00:15:56.000]  你還想得到嗎
[00:15:56.000 --> 00:15:59.000]  這些弟兄是不投降的
[00:15:59.000 --> 00:16:00.000]  有沒有搞錯
[00:16:00.000 --> 00:16:02.000]  回想你那天
[00:16:02.000 --> 00:16:04.000]  你怎樣去納約
[00:16:04.000 --> 00:16:06.000]  你在牧師面前
[00:16:06.000 --> 00:16:08.000]  你已經投降了
[00:16:08.000 --> 00:16:10.000]  你不要不認帳
[00:16:10.000 --> 00:16:12.000]  他是這樣的
[00:16:12.000 --> 00:16:14.000]  試問一個太太
[00:16:14.000 --> 00:16:16.000]  如果一個這樣
[00:16:16.000 --> 00:16:18.000]  愛她愛到底
[00:16:18.000 --> 00:16:20.000]  連自己的性命都願意犧牲
[00:16:20.000 --> 00:16:22.000]  一個這樣的丈夫
[00:16:22.000 --> 00:16:23.000]  你做太太怎樣
[00:16:23.000 --> 00:16:24.000]  你就會完蛋了
[00:16:24.000 --> 00:16:27.000]  你真的會處處為她著想
[00:16:27.000 --> 00:16:28.000]  關心她
[00:16:28.000 --> 00:16:29.000]  敬重她
[00:16:29.000 --> 00:16:31.000]  想想很和諧的
[00:16:31.000 --> 00:16:34.000]  兩夫妻可以這樣生活
[00:16:34.000 --> 00:16:36.000]  但有另外一句說話
[00:16:36.000 --> 00:16:38.000]  也給大家聽聽
[00:16:38.000 --> 00:16:41.000]  這句說話其實不是很好聽
[00:16:41.000 --> 00:16:43.000]  它是最毒婦人心
[00:16:43.000 --> 00:16:44.000]  有沒有聽過
[00:16:44.000 --> 00:16:46.000]  最毒婦人心
[00:16:46.000 --> 00:16:48.000]  我們聽得很多
[00:16:48.000 --> 00:16:50.000]  但其實完全誤解了
[00:16:50.000 --> 00:16:52.000]  什麼最毒婦人心
[00:16:52.000 --> 00:16:54.000]  無毒不丈夫
[00:16:54.000 --> 00:16:56.000]  但是最毒婦人心
[00:16:56.000 --> 00:16:59.000]  是來自明代
[00:16:59.000 --> 00:17:03.000]  一個封神榜的小說
[00:17:03.000 --> 00:17:06.000]  這個姜子牙
[00:17:06.000 --> 00:17:08.000]  姜子牙她七十二歲的時候
[00:17:08.000 --> 00:17:10.000]  娶了六十八歲
[00:17:10.000 --> 00:17:14.000]  一個姓馬的女人為妻
[00:17:14.000 --> 00:17:16.000]  誰知這個老婆很惡
[00:17:16.000 --> 00:17:19.000]  又刻薄又貪慕虛榮
