
[00:00:00.000 --> 00:00:02.000]  丁少明晚安
[00:05:02.000 --> 00:05:04.000]  我有一件事一定要做的
[00:05:04.000 --> 00:05:06.000]  就是因為當時我進修
[00:05:06.000 --> 00:05:07.000]  進修就是單身
[00:05:07.000 --> 00:05:09.000]  除了上班又上學
[00:05:09.000 --> 00:05:11.000]  但是一拍拖之後就不行了
[00:05:11.000 --> 00:05:14.000]  很快就取消了正在讀的書
[00:05:14.000 --> 00:05:17.000]  不知道你聽我這樣說的時候
[00:05:17.000 --> 00:05:18.000]  你會不會覺得
[00:05:18.000 --> 00:05:21.000]  這麼辛苦值不值得呢
[00:05:21.000 --> 00:05:24.000]  不過如果你和我處於同一個處境
[00:05:24.000 --> 00:05:25.000]  我想大家都同意的
[00:05:25.000 --> 00:05:27.000]  你會覺得很值得
[00:05:27.000 --> 00:05:29.000]  真的很值得
[00:05:29.000 --> 00:05:34.000]  因為就是這樣的日子過去之後
[00:05:34.000 --> 00:05:35.000]  剛剛在星期三晚
[00:05:35.000 --> 00:05:38.000]  我就和這位姐妹慶祝了
[00:05:38.000 --> 00:05:40.000]  我的第25個情人節
[00:05:40.000 --> 00:05:42.000]  和她共聚
[00:05:42.000 --> 00:05:43.000]  當然她是我太太
[00:05:43.000 --> 00:05:44.000]  不然不會
[00:05:44.000 --> 00:05:48.000]  六月份就慶祝我和她的銀婚
[00:05:48.000 --> 00:05:49.000]  我們很快就結婚的
[00:05:49.000 --> 00:05:51.000]  合博多沒多久就結婚了
[00:05:51.000 --> 00:05:54.000]  當我們想想
[00:05:54.000 --> 00:05:56.000]  心之所係情之所願這句話
[00:05:56.000 --> 00:05:59.000]  我覺得除了說到男女之間那種感情
[00:05:59.000 --> 00:06:00.000]  其實真的很適合
[00:06:00.000 --> 00:06:02.000]  今天我們細看這段經文
[00:06:02.000 --> 00:06:05.000]  裡面這一位作者就是司徒保羅
[00:06:05.000 --> 00:06:07.000]  這位神所重用的僕人
[00:06:07.000 --> 00:06:10.000]  我覺得用在他身上也很適合
[00:06:10.000 --> 00:06:11.000]  因為從我們今天所看的
[00:06:11.000 --> 00:06:12.000]  《貼散流離家》前書
[00:06:12.000 --> 00:06:15.000]  二章十七節到三章十三節
[00:06:15.000 --> 00:06:17.000]  我們真的看到
[00:06:17.000 --> 00:06:18.000]  他將弟兄姐妹
[00:06:18.000 --> 00:06:22.000]  將他所 全方所大信主的人
[00:06:22.000 --> 00:06:25.000]  是時刻繫在心上
[00:06:25.000 --> 00:06:28.000]  並且不斷想辦法
[00:06:28.000 --> 00:06:30.000]  有一些相應的行動
[00:06:30.000 --> 00:06:32.000]  來去回應
[00:06:32.000 --> 00:06:38.000]  這些他放在心上的人的需要
[00:06:38.000 --> 00:06:40.000]  保羅在這段經文裡面
[00:06:40.000 --> 00:06:42.000]  他做了一點回顧
[00:06:42.000 --> 00:06:44.000]  又或者說我們可以回想一點
[00:06:44.000 --> 00:06:46.000]  他裡面所說
[00:06:46.000 --> 00:06:47.000]  保羅就說
[00:06:47.000 --> 00:06:51.000]  他說當他上次
[00:06:51.000 --> 00:06:52.000]  或者前一點
[00:06:52.000 --> 00:06:53.000]  因為我上次講到的時候也提到
[00:06:53.000 --> 00:06:54.000]  第一章一開始的時候
[00:06:54.000 --> 00:06:55.000]  他就說
[00:06:55.000 --> 00:06:56.000]  保羅提到
[00:06:56.000 --> 00:06:57.000]  他說在《貼散流離家》
[00:06:57.000 --> 00:06:59.000]  他在猶太會堂裡面講到
[00:06:59.000 --> 00:07:00.000]  他去到的地方都是這樣
[00:07:00.000 --> 00:07:01.000]  他去到猶太會堂講到
[00:07:01.000 --> 00:07:03.000]  就帶了猶太人
[00:07:03.000 --> 00:07:05.000]  帶了一些對猶太的信仰
[00:07:05.000 --> 00:07:08.000]  有渴慕之情的希臘人
[00:07:08.000 --> 00:07:10.000]  以及一些尊貴的婦女信了耶穌
[00:07:10.000 --> 00:07:11.000]  不過因為這樣做
[00:07:11.000 --> 00:07:14.000]  就觸怒了猶太人的領袖
[00:07:14.000 --> 00:07:16.000]  就聳動市政之徒
[00:07:16.000 --> 00:07:19.000]  就向當地的法院去控告耶穌
[00:07:19.000 --> 00:07:20.000]  控告保羅
[00:07:20.000 --> 00:07:21.000]  以及他的團隊就說
[00:07:21.000 --> 00:07:22.000]  我們這個城市
[00:07:22.000 --> 00:07:23.000]  本來大家很好
[00:07:23.000 --> 00:07:24.000]  很和諧的
[00:07:24.000 --> 00:07:25.000]  就是這幫人來了之後
[00:07:25.000 --> 00:07:26.000]  搞亂當
[00:07:26.000 --> 00:07:27.000]  搞到我們的城市裡面
[00:07:27.000 --> 00:07:28.000]  大家不再和諧
[00:07:28.000 --> 00:07:30.000]  大家有很多的衝突
[00:07:30.000 --> 00:07:32.000]  結果在這樣的情況下
[00:07:32.000 --> 00:07:33.000]  保羅和他的團隊
[00:07:33.000 --> 00:07:35.000]  或者是避免自己
[00:07:35.000 --> 00:07:37.000]  以及剛剛信主的信徒受到傷害
[00:07:37.000 --> 00:07:40.000]  他們就匆匆忙忙的離開
[00:07:40.000 --> 00:07:42.000]  逃走去到不是很遠的地方
[00:07:42.000 --> 00:07:43.000]  就是比利亞
[00:07:43.000 --> 00:07:44.000]  不知道大家看不看得到
[00:07:44.000 --> 00:07:46.000]  這個圖畫在你左上角
[00:07:46.000 --> 00:07:48.000]  你看到一個叫做薩諾尼加城
[00:07:48.000 --> 00:07:49.000]  然後再過一點點
[00:07:49.000 --> 00:07:50.000]  很少地
[00:07:50.000 --> 00:07:51.000]  很短的地圖
[00:07:51.000 --> 00:07:53.000]  就是比利亞那個地方
[00:07:53.000 --> 00:07:56.000]  保羅走到這個地方
[00:07:56.000 --> 00:07:59.000]  他的原意是希望
[00:07:59.000 --> 00:08:01.000]  等帖薩諾尼加城的騷亂
[00:08:01.000 --> 00:08:02.000]  平定下來之後
[00:08:02.000 --> 00:08:04.000]  試過景遷
[00:08:04.000 --> 00:08:06.000]  為什麼他走到比利亞那麼近呢
[00:08:06.000 --> 00:08:07.000]  就是希望他
[00:08:07.000 --> 00:08:09.000]  那個城市一平定下來
[00:08:09.000 --> 00:08:11.000]  他就和團隊再回去
[00:08:11.000 --> 00:08:14.000]  繼續他們未完成的福音傳播
[00:08:14.000 --> 00:08:18.000]  以及牧羊群羊建立教會的工作
[00:08:18.000 --> 00:08:20.000]  所以保羅在聖經裡面強調
[00:08:20.000 --> 00:08:21.000]  他說雖然他的身體
[00:08:21.000 --> 00:08:23.000]  因為環境的因素
[00:08:23.000 --> 00:08:26.000]  不可以不離開帖薩諾尼加
[00:08:26.000 --> 00:08:31.000]  不過他對當地的初信者
[00:08:31.000 --> 00:08:33.000]  是真的心有所係
[00:08:33.000 --> 00:08:34.000]  他不會覺得既然是這樣
[00:08:34.000 --> 00:08:35.000]  都沒有機會了
[00:08:35.000 --> 00:08:36.000]  這麼麻煩
[00:08:36.000 --> 00:08:37.000]  算了我走去別的地方
[00:08:37.000 --> 00:08:38.000]  他離開了比利亞之後
[00:08:38.000 --> 00:08:39.000]  他在那裡等一等
[00:08:39.000 --> 00:08:40.000]  他停一停
[00:08:40.000 --> 00:08:41.000]  他覺得這些人
[00:08:41.000 --> 00:08:43.000]  仍然有很大的需要
[00:08:43.000 --> 00:08:44.000]  所以他不斷想辦法
[00:08:44.000 --> 00:08:45.000]  希望回去
[00:08:45.000 --> 00:08:46.000]  希望重新回去
[00:08:46.000 --> 00:08:47.000]  帖薩諾尼加這個城市
[00:08:47.000 --> 00:08:49.000]  不過很可惜
[00:08:49.000 --> 00:08:53.000]  那些住在帖薩諾尼加城的猶太人
[00:08:53.000 --> 00:08:55.000]  當時知道保羅原來走得不遠
[00:08:55.000 --> 00:08:56.000]  只不過去了比利亞而已
[00:08:56.000 --> 00:09:00.000]  於是這幫人又走到比利亞裡面
[00:09:00.000 --> 00:09:02.000]  同樣的聳動當地的人
[00:09:02.000 --> 00:09:05.000]  搞擾保羅
[00:09:05.000 --> 00:09:06.000]  所以保羅沒有辦法
[00:09:06.000 --> 00:09:09.000]  他唯有走去更遠的地方逃難
[00:09:09.000 --> 00:09:10.000]  一直走到雅典
[00:09:10.000 --> 00:09:11.000]  如果你看地圖
[00:09:11.000 --> 00:09:14.000]  你會看到他從水路走得很遠
[00:09:14.000 --> 00:09:15.000]  走到雅典
[00:09:15.000 --> 00:09:20.000]  還有很多的地方
[00:09:20.000 --> 00:09:21.000]  很可惜
[00:09:21.000 --> 00:09:23.000]  保羅就說撒旦攔了他們
[00:09:23.000 --> 00:09:25.000]  使他們沒有辦法按心願
[00:09:25.000 --> 00:09:27.000]  回去帖薩諾尼加城
[00:09:27.000 --> 00:09:28.000]  他很想去
[00:09:28.000 --> 00:09:29.000]  不過有些事阻礙他
[00:09:29.000 --> 00:09:30.000]  保羅就說
[00:09:30.000 --> 00:09:32.000]  好像撒旦在他前面
[00:09:32.000 --> 00:09:33.000]  有些關卡
[00:09:33.000 --> 00:09:35.000]  令到他沒有辦法回去
[00:09:35.000 --> 00:09:37.000]  但我們不知道
[00:09:37.000 --> 00:09:38.000]  究竟保羅所說
[00:09:38.000 --> 00:09:40.000]  撒旦攔了他們的是什麼
[00:09:40.000 --> 00:09:41.000]  因為聖經裡面沒有說
[00:09:41.000 --> 00:09:44.000]  不過有些學者就告訴我們
[00:09:44.000 --> 00:09:46.000]  其中有幾個可能性
[00:09:46.000 --> 00:09:47.000]  第一
[00:09:47.000 --> 00:09:48.000]  就是帖薩諾尼加城
[00:09:48.000 --> 00:09:50.000]  在保羅被控訴的時候
[00:09:50.000 --> 00:09:53.000]  官員可能將保羅這幫團隊
[00:09:53.000 --> 00:09:56.000]  定性為這個城市不受歡迎的人物
[00:09:56.000 --> 00:09:57.000]  在法律上
[00:09:57.000 --> 00:09:59.000]  他不能夠再回去
[00:09:59.000 --> 00:10:01.000]  那個城市不歡迎他
[00:10:01.000 --> 00:10:02.000]  第二
[00:10:02.000 --> 00:10:03.000]  可能性就是
[00:10:03.000 --> 00:10:05.000]  那些從帖薩諾尼加城
[00:10:05.000 --> 00:10:06.000]  去到比利亞
[00:10:06.000 --> 00:10:08.000]  迫迫保羅團隊的猶太人
[00:10:08.000 --> 00:10:10.000]  對保羅亦暴亦催
[00:10:10.000 --> 00:10:12.000]  以致保羅沒有辦法
[00:10:12.000 --> 00:10:13.000]  回去帖薩諾尼加城
[00:10:13.000 --> 00:10:15.000]  來探望信徒
[00:10:15.000 --> 00:10:17.000]  不過當然我們知道
[00:10:17.000 --> 00:10:18.000]  保羅這個心願
[00:10:18.000 --> 00:10:21.000]  後來在他的第三次來到宣戒行程裡面
[00:10:21.000 --> 00:10:22.000]  他是真的可以再回去
[00:10:22.000 --> 00:10:24.000]  不過在這個時候他沒有辦法
[00:10:24.000 --> 00:10:26.000]  所以他走到雅典的地方
[00:10:26.000 --> 00:10:27.000]  第三個原因
[00:10:27.000 --> 00:10:30.000]  有人就說可能是保羅身體的軟弱
[00:10:30.000 --> 00:10:31.000]  他很想去
[00:10:31.000 --> 00:10:32.000]  但是身體不好
[00:10:32.000 --> 00:10:33.000]  沒有辦法承行
[00:10:33.000 --> 00:10:35.000]  以致保羅就覺得
[00:10:35.000 --> 00:10:37.000]  這些可能就是保羅覺得
[00:10:37.000 --> 00:10:40.000]  是出於撒旦的工作
[00:10:40.000 --> 00:10:41.000]  以致他沒有辦法
[00:10:41.000 --> 00:10:43.000]  回去帖薩諾尼加城裡面
[00:10:43.000 --> 00:10:44.000]  來探這些
[00:10:44.000 --> 00:10:47.000]  他在心裡面很記掛的信徒
[00:10:47.000 --> 00:10:49.000]  然後去到三章第一節
[00:10:49.000 --> 00:10:51.000]  保羅說既然我們不能再忍
[00:10:51.000 --> 00:10:54.000]  就決定獨自留在雅典
[00:10:54.000 --> 00:10:57.000]  保羅在帖薩諾尼加前書
[00:10:57.000 --> 00:10:59.000]  第三章一到五節
[00:10:59.000 --> 00:11:02.000]  將他自己的心聲去表達了出來
[00:11:02.000 --> 00:11:05.000]  他說他對帖薩諾尼加信徒的記掛
[00:11:05.000 --> 00:11:08.000]  去到一個沒有辦法忍耐的地步
[00:11:08.000 --> 00:11:11.000]  這種情感令他
[00:11:11.000 --> 00:11:13.000]  感受到他一定要做些事
[00:11:13.000 --> 00:11:15.000]  以致他能夠將他
[00:11:15.000 --> 00:11:18.000]  心裡面很想很記掛的這幫人
[00:11:18.000 --> 00:11:21.000]  真的能夠給到他一些幫助
[00:11:21.000 --> 00:11:22.000]  是的 在當時來說
[00:11:22.000 --> 00:11:25.000]  他和西拉一定回不去
[00:11:25.000 --> 00:11:28.000]  不過保羅卻發現
[00:11:28.000 --> 00:11:29.000]  在他的宣教團隊裡面
[00:11:29.000 --> 00:11:30.000]  有一個同工
[00:11:30.000 --> 00:11:32.000]  這個同工叫提摩太
[00:11:32.000 --> 00:11:33.000]  是沒有和他一起去過
[00:11:33.000 --> 00:11:34.000]  帖薩諾尼加城
[00:11:34.000 --> 00:11:36.000]  就是說
[00:11:36.000 --> 00:11:39.000]  提摩太並不會受任何的禁止
[00:11:39.000 --> 00:11:40.000]  進入帖薩諾尼加城
[00:11:40.000 --> 00:11:42.000]  於是保羅最後決定
[00:11:42.000 --> 00:11:44.000]  就說他派提摩太做他的代表
[00:11:44.000 --> 00:11:46.000]  去到帖薩諾尼加城裡面
[00:11:46.000 --> 00:11:48.000]  探望那些門徒
[00:11:48.000 --> 00:11:49.000]  而探望的目的
[00:11:49.000 --> 00:11:52.000]  一方面是為了兼顧信徒
[00:11:52.000 --> 00:11:53.000]  因為你想想
[00:11:53.000 --> 00:11:54.000]  上次說過了
[00:11:54.000 --> 00:11:56.000]  保羅可能住在帖薩諾尼加城
[00:11:56.000 --> 00:11:57.000]  一個多月而已
[00:11:57.000 --> 00:11:58.000]  很短的時間
[00:11:58.000 --> 00:11:59.000]  那些人上去住
[00:11:59.000 --> 00:12:01.000]  保羅沒有機會兼顧信心
[00:12:01.000 --> 00:12:03.000]  所以保羅提摩太回去
[00:12:03.000 --> 00:12:05.000]  兼顧這個字
[00:12:05.000 --> 00:12:08.000]  就說信徒不單止悔改就足夠
[00:12:08.000 --> 00:12:11.000]  而是他們必須將信仰持守下去
[00:12:11.000 --> 00:12:14.000]  並且在信心上被建立起來
[00:12:14.000 --> 00:12:16.000]  這個才是兼顧的意思
[00:12:16.000 --> 00:12:18.000]  不只是缺節信主舉手
[00:12:18.000 --> 00:12:20.000]  所以為什麼呢
[00:12:20.000 --> 00:12:22.000]  我們教會有101班、102班
[00:12:22.000 --> 00:12:24.000]  103班會友班
[00:12:24.000 --> 00:12:26.000]  然後有很多聖經的課程
[00:12:26.000 --> 00:12:27.000]  因為我們知道
[00:12:27.000 --> 00:12:28.000]  我們不是只相信主
[00:12:28.000 --> 00:12:29.000]  按了印
[00:12:29.000 --> 00:12:30.000]  拿了的
[00:12:30.000 --> 00:12:31.000]  我們那時候說笑
[00:12:31.000 --> 00:12:33.000]  拿了個天堂計入場券
[00:12:33.000 --> 00:12:35.000]  或者買了一張高鐵票
[00:12:35.000 --> 00:12:37.000]  穿了一張高鐵上去
[00:12:37.000 --> 00:12:38.000]  不是
[00:12:38.000 --> 00:12:39.000]  保羅覺得要兼顧他們
[00:12:39.000 --> 00:12:40.000]  所以要回去
[00:12:40.000 --> 00:12:41.000]  另一方面
[00:12:41.000 --> 00:12:43.000]  保羅說要勸勉這些信徒
[00:12:43.000 --> 00:12:47.000]  就是要幫助鼓勵他們迎難而上
[00:12:47.000 --> 00:12:49.000]  繼續在信仰路上前行
[00:12:49.000 --> 00:12:51.000]  上次講到講過了
[00:12:51.000 --> 00:12:55.000]  就是保羅當他被逼迫逃走的時候
[00:12:55.000 --> 00:12:57.000]  其實那些留在帖薩諾里加信徒
[00:12:57.000 --> 00:13:01.000]  同樣受到其他人的逼迫和挑戰
[00:13:01.000 --> 00:13:02.000]  所以保羅說
[00:13:02.000 --> 00:13:04.000]  他要派提摩太回去
[00:13:04.000 --> 00:13:05.000]  去勉勵他們
[00:13:05.000 --> 00:13:07.000]  去勸勉他們
[00:13:07.000 --> 00:13:09.000]  然後保羅用自己和團隊
[00:13:09.000 --> 00:13:11.000]  必須經歷患難
[00:13:11.000 --> 00:13:14.000]  就是他在帖薩諾里加城受到攻擊
[00:13:14.000 --> 00:13:16.000]  他講明一件事
[00:13:16.000 --> 00:13:17.000]  他說
[00:13:17.000 --> 00:13:20.000]  信徒經歷患難不是一件奇怪的事
[00:13:20.000 --> 00:13:21.000]  也不是一件稀有的事
[00:13:21.000 --> 00:13:23.000]  反而是常常都會出現
[00:13:23.000 --> 00:13:25.000]  是非常普遍
[00:13:25.000 --> 00:13:26.000]  保羅怎麼這麼說
[00:13:26.000 --> 00:13:27.000]  是的 我們看回保羅
[00:13:27.000 --> 00:13:29.000]  其實他幾次的宣教旅程裡面
[00:13:29.000 --> 00:13:30.000]  他都是遇到很多的難處
[00:13:30.000 --> 00:13:31.000]  很多的挑戰
[00:13:31.000 --> 00:13:33.000]  如果我們看回其他聖經
[00:13:33.000 --> 00:13:34.000]  就會說他又被人打
[00:13:34.000 --> 00:13:35.000]  又沉船
[00:13:35.000 --> 00:13:36.000]  又被蛇咬
[00:13:36.000 --> 00:13:38.000]  很多很多的苦難
[00:13:38.000 --> 00:13:39.000]  但是保羅在這裡說
[00:13:39.000 --> 00:13:40.000]  他說他這麼做
[00:13:40.000 --> 00:13:41.000]  要說這句話
[00:13:41.000 --> 00:13:42.000]  就是他很想作為
[00:13:42.000 --> 00:13:45.000]  對帖薩諾里加城信徒的一個激勵
[00:13:45.000 --> 00:13:47.000]  就是激勵他們不要
[00:13:47.000 --> 00:13:51.000]  因為仍然面對患難逼迫而去旅
[00:13:51.000 --> 00:13:53.000]  在帖薩諾里加城前面三章
[00:13:53.000 --> 00:13:54.000]  三四節這麼說
[00:13:54.000 --> 00:13:55.000]  他說
[00:13:55.000 --> 00:13:56.000]  因為你們自己知道
[00:13:56.000 --> 00:13:59.000]  我們受患難完善命定的
[00:13:59.000 --> 00:14:00.000]  我們在你們那裡的時候
[00:14:00.000 --> 00:14:02.000]  曾預先告訴你們
[00:14:02.000 --> 00:14:03.000]  我們必受患難
[00:14:03.000 --> 00:14:07.000]  你們知道這果然發生了
[00:14:07.000 --> 00:14:11.000]  就是保羅說他預了患難
[00:14:11.000 --> 00:14:13.000]  所以我們傳福音千萬不要告訴別人
[00:14:13.000 --> 00:14:14.000]  相信吧
[00:14:14.000 --> 00:14:16.000]  相信了之後凡事順利
[00:14:16.000 --> 00:14:19.000]  我很怕聽到別人這樣傳福音
[00:14:19.000 --> 00:14:20.000]  因為如果我信了主
[00:14:20.000 --> 00:14:21.000]  接著他遇到患難的時候
[00:14:21.000 --> 00:14:22.000]  他就會問你
[00:14:22.000 --> 00:14:23.000]  又說你又說凡事順利
[00:14:23.000 --> 00:14:24.000]  為什麼我信了主
[00:14:24.000 --> 00:14:29.000]  現在這麼多事情出現呢
[00:14:29.000 --> 00:14:32.000]  保羅他為了知道帖薩諾里加城的信徒
[00:14:32.000 --> 00:14:33.000]  在面對逼迫患難的時候
