
[00:00:00.000 --> 00:00:07.060]  有人說禱告是被動、消極和離地的
[00:03:56.220 --> 00:03:58.140]  所以除了少數的飛機之外
[00:03:58.140 --> 00:04:01.380]  其餘德國空軍的飛機完全飛不到
[00:04:01.380 --> 00:04:02.940]  第二個神蹟
[00:04:02.940 --> 00:04:04.360]  第三個神蹟
[00:04:04.360 --> 00:04:05.920]  英倫海峽
[00:04:05.920 --> 00:04:09.240]  可能大家都知道
[00:04:09.240 --> 00:04:11.160]  數來都大風大浪
[00:04:11.160 --> 00:04:12.760]  驚濤駭浪
[00:04:12.760 --> 00:04:17.620]  你坐的船小一點也會雲浪作嘔
[00:04:17.620 --> 00:04:19.580]  但竟然在那三天
[00:04:19.580 --> 00:04:23.140]  遇上20年難得一遇的風平浪靜
[00:04:23.140 --> 00:04:26.260]  所以你見那些海
[00:04:26.260 --> 00:04:28.840]  平時好像山一樣的浪
[00:04:28.840 --> 00:04:32.480]  但好像平靜了一樣
[00:04:32.480 --> 00:04:36.080]  英國出動800隻船
[00:04:36.080 --> 00:04:39.020]  由遊艇到大輪船
[00:04:39.020 --> 00:04:40.660]  總之行得出的船
[00:04:40.660 --> 00:04:41.880]  動得到的船
[00:04:41.880 --> 00:04:43.820]  都渡過英倫海峽
[00:04:43.820 --> 00:04:45.020]  在三天之內
[00:04:45.020 --> 00:04:46.260]  將33萬
[00:04:46.260 --> 00:04:47.640]  你記住不是3000人
[00:04:47.640 --> 00:04:50.640]  是33萬8千的軍隊
[00:04:50.640 --> 00:04:54.700]  安全地撤退回英國
[00:04:54.700 --> 00:04:55.640]  兩年之後
[00:04:55.640 --> 00:04:57.180]  1942年
[00:04:57.180 --> 00:05:00.800]  英軍就在北非大敗得軍
[00:05:00.800 --> 00:05:04.500]  當全國人民同心合意
[00:05:04.500 --> 00:05:05.980]  當他的領袖
[00:05:05.980 --> 00:05:08.600]  帶領全國人民同心合意去禱告
[00:05:08.600 --> 00:05:12.880]  竟然可以扭轉一個國家的命運
[00:05:12.880 --> 00:05:15.380]  當時倫敦有這樣的報道
[00:05:15.380 --> 00:05:20.000]  就算不需要太強勁的觸覺
[00:05:20.000 --> 00:05:24.540]  你都感受到神大能的手正在工作
[00:05:24.540 --> 00:05:27.460]  今天可能我們都遇到
[00:05:27.460 --> 00:05:30.400]  一個人沒辦法解決到的困難
[00:05:30.400 --> 00:05:31.380]  人的能力
[00:05:31.380 --> 00:05:33.440]  人的腦筋沒辦法解決到
[00:05:33.440 --> 00:05:36.240]  沒任何的解決方案可以出來
[00:05:36.240 --> 00:05:39.800]  但這是最重要的時刻
[00:05:39.800 --> 00:05:42.000]  今天可能是最黑暗的時刻
[00:05:42.000 --> 00:05:46.700]  但可能也是黎明將到的時刻
[00:05:46.700 --> 00:05:47.800]  所以頂姐妹
[00:05:47.800 --> 00:05:48.700]  我呼籲大家
[00:05:48.700 --> 00:05:49.600]  我邀請大家
[00:05:49.600 --> 00:05:50.880]  我懇請大家
[00:05:50.880 --> 00:05:52.400]  我放下那些顏色
[00:05:52.400 --> 00:05:54.140]  放下那些意見
[00:05:54.140 --> 00:05:55.300]  神興起他的子民
[00:05:55.300 --> 00:05:56.840]  是要同心合意去禱告
[00:05:56.840 --> 00:05:58.880]  讓我們一起去呼求我們的神
[00:05:58.880 --> 00:06:02.200]  我很相信今天人沒辦法解決的問題
[00:06:02.200 --> 00:06:04.500]  在主凡事都能
[00:06:04.500 --> 00:06:05.640]  Amen
[00:06:05.640 --> 00:06:07.280]  讓神讓我們見到
[00:06:07.280 --> 00:06:10.400]  我們今天不只是見到這個世界
[00:06:10.400 --> 00:06:12.400]  這個見到的東西
[00:06:12.400 --> 00:06:14.740]  而是神打開我們屬靈的眼
[00:06:14.740 --> 00:06:17.740]  讓我們見到神大能的手正在介入我們當中
[00:06:17.740 --> 00:06:19.480]  當我們呼求神
[00:06:19.480 --> 00:06:22.000]  神一定會臨到我們當中
[00:06:22.000 --> 00:06:23.380]  只要我們呼求祢臨在
[00:06:23.380 --> 00:06:25.880]  祢繼續在我們當中光照我們
[00:06:25.880 --> 00:06:29.600]  真祢的靈來到讓我們更加明白祢的旨意
[00:06:29.600 --> 00:06:31.300]  明白祢的心腸
[00:06:31.300 --> 00:06:33.540]  記得並且領受
[00:06:33.540 --> 00:06:35.340]  擁抱主祢的說話
[00:06:35.340 --> 00:06:38.440]  我奉耶穌的名去宣告一切
[00:06:38.440 --> 00:06:39.880]  難了我們親近祢的
[00:06:39.880 --> 00:06:41.280]  難了我們認識祢
[00:06:41.280 --> 00:06:42.440]  難了我們見到祢的
[00:06:42.440 --> 00:06:44.640]  這一切黑暗勢力要離開頂姐妹
[00:06:44.640 --> 00:06:47.140]  我奉耶穌的名去宣告一切的心額
[00:06:47.140 --> 00:06:50.400]  一切的驕傲要離開頂姐妹
[00:06:50.400 --> 00:06:52.740]  主要是讓我們每一位都分別為聖
[00:06:52.740 --> 00:06:55.540]  是每一位頂姐妹都分別為聖跪向祢
[00:06:55.540 --> 00:06:56.880]  聽見祢的聲音
[00:06:56.880 --> 00:07:00.000]  見到神要我們跟祢說的話
[00:07:00.000 --> 00:07:01.100]  親愛主我感謝祢
[00:07:01.100 --> 00:07:02.140]  聽我們禱告
[00:07:02.140 --> 00:07:04.140]  奉耶穌基督特性行明
[00:07:04.140 --> 00:07:04.940]  在講到之前
[00:07:04.940 --> 00:07:08.940]  我很想大家看一條很短的短片
[00:07:08.940 --> 00:07:14.380]  這個短片大家看完要回答一個問題
[00:07:14.380 --> 00:07:15.980]  這個問題是什麼呢?
[00:07:15.980 --> 00:07:18.240]  這個問題是短片裡面
[00:07:18.240 --> 00:07:22.080]  這三個穿白色衣服的人
[00:07:22.080 --> 00:07:25.640]  一共傳了多少次籃球呢?
[00:07:25.640 --> 00:07:26.880]  我再講一次
[00:07:26.880 --> 00:07:30.580]  在這個短片裡面穿著白色衣服的三個人
[00:07:30.580 --> 00:07:34.340]  一共傳了多少次籃球呢?
[00:07:34.340 --> 00:07:38.040]  大家聽不聽得清楚?
[00:07:38.040 --> 00:07:38.780]  清楚吧?
[00:07:38.780 --> 00:07:41.240]  好,那我們看片段
[00:07:52.080 --> 00:07:56.140]  這三個穿白色衣服的三個人
[00:07:56.140 --> 00:07:59.540]  一共傳了多少次籃球呢?
[00:07:59.540 --> 00:08:01.780]  聽不聽得清楚?
[00:08:01.780 --> 00:08:03.080]  好,那我們看片段
[00:08:03.080 --> 00:08:05.340]  這三個穿白色衣服的三個人
[00:08:05.340 --> 00:08:07.940]  一共傳了多少次籃球呢?
[00:08:07.940 --> 00:08:09.140]  聽不聽得清楚?
[00:08:09.140 --> 00:08:10.080]  好,那我們看片段
[00:08:10.080 --> 00:08:12.120]  這三個穿白色衣服的三個人
[00:08:12.120 --> 00:08:14.220]  一共傳了多少次籃球呢?
[00:08:14.220 --> 00:08:15.340]  聽不聽得清楚?
[00:08:15.340 --> 00:08:16.540]  好,那我們看片段
[00:08:16.540 --> 00:08:18.580]  這三個穿白色衣服的三個人
[00:08:18.580 --> 00:08:20.340]  一共傳了多少次籃球呢?
[00:08:20.340 --> 00:08:21.420]  聽不聽得清楚?
[00:08:21.420 --> 00:08:24.420]  聽不聽得清楚?
[00:08:24.420 --> 00:08:27.740]  有些是十三,有些十四,十五,十七都有
[00:08:27.740 --> 00:08:29.740]  有些是二十一
[00:08:29.740 --> 00:08:31.240]  好了,開估了
[00:08:31.240 --> 00:08:34.280]  答案是十五次
[00:08:34.280 --> 00:08:38.380]  好,大家有沒有留意有隻星星經過?
[00:08:38.380 --> 00:08:40.340]  有些有,有些沒有,是不是?
[00:08:40.340 --> 00:08:43.940]  這個是一個心理的測驗
[00:08:43.940 --> 00:08:45.980]  為什麼有些人看到,有些人看不到呢?
[00:08:45.980 --> 00:08:49.940]  因為人是有盲點的
[00:08:49.940 --> 00:08:54.740]  心理學家說,平均每個人有3.4個盲點
[00:08:54.740 --> 00:08:56.140]  盲點是什麼呢?
[00:08:56.140 --> 00:09:00.440]  你想看到的東西
[00:09:00.440 --> 00:09:07.240]  如果一個太太、一個老婆懷疑她的老公不忠
[00:09:07.240 --> 00:09:11.940]  那個老公做任何事情都有可疑的
[00:09:11.940 --> 00:09:15.840]  你這麼晚才回來
[00:09:15.840 --> 00:09:18.340]  一個星期四晚這麼晚才回來
[00:09:18.340 --> 00:09:20.140]  又不回來吃飯
[00:09:20.140 --> 00:09:22.140]  一定有古怪
[00:09:22.140 --> 00:09:23.840]  你看,整天看著手機
[00:09:23.840 --> 00:09:25.240]  整天進房間
[00:09:25.240 --> 00:09:26.640]  回覆電話
[00:09:26.640 --> 00:09:28.840]  又回覆不知是誰發來的whatsapp
[00:09:28.840 --> 00:09:30.840]  一定有古怪
[00:09:30.840 --> 00:09:32.240]  先拆開衣服
[00:09:32.240 --> 00:09:35.440]  哦!衣服黏著你的長頭髮
[00:09:35.440 --> 00:09:38.040]  你的壞工作一定有古怪
[00:09:38.040 --> 00:09:40.240]  一定有古惑
[00:09:40.240 --> 00:09:42.940]  但是老婆只是看見這件事
[00:09:42.940 --> 00:09:48.540]  她忘記了老公在他們結婚周年的時候
[00:09:48.540 --> 00:09:51.440]  記得一起去吃飯慶祝
[00:09:51.440 --> 00:09:54.040]  並且在她生日的時候送花給她
[00:09:54.040 --> 00:09:56.040]  但是她心裡面一直在想
[00:09:56.040 --> 00:09:58.040]  當然是作賊心虛
[00:09:58.040 --> 00:10:00.840]  做一些事情來補償
[00:10:00.840 --> 00:10:02.740]  這個就是盲點
[00:10:02.740 --> 00:10:04.340]  人是有盲點的
[00:10:04.340 --> 00:10:07.040]  但是人也有熟齡的盲點
[00:10:07.040 --> 00:10:08.540]  1961年
[00:10:08.540 --> 00:10:12.340]  第一個環繞地球飛行的前蘇聯太空人
[00:10:12.340 --> 00:10:13.940]  回到地球的時候
[00:10:13.940 --> 00:10:15.340]  記者訪問他
[00:10:15.340 --> 00:10:16.440]  究竟有沒有神?
[00:10:16.440 --> 00:10:17.540]  他說沒有神
[00:10:17.540 --> 00:10:19.340]  我在上面什麼都看不到
[00:10:19.340 --> 00:10:20.740]  但是八年之後
[00:10:20.740 --> 00:10:22.340]  1969年
[00:10:22.340 --> 00:10:25.740]  美國成功登陸月球的太空人
[00:10:25.740 --> 00:10:29.140]  當他的太空船重返大氣層的時候
[00:10:29.140 --> 00:10:31.940]  太空人就用詩篇去讚美神
[00:10:31.940 --> 00:10:34.440]  《朱天述說神的榮耀》
[00:10:34.440 --> 00:10:37.340]  《窮倉傳揚他的手段》
[00:10:37.340 --> 00:10:40.640]  為什麼兩個太空人看的東西這麼不同呢?
[00:10:40.640 --> 00:10:42.940]  因為第一個太空人有熟齡的盲點
[00:10:42.940 --> 00:10:44.440]  他看不到神
[00:10:44.440 --> 00:10:46.440]  肉眼看不到他就看不到
[00:10:46.440 --> 00:10:47.440]  同樣
[00:10:47.440 --> 00:10:48.840]  耶穌在《路加福音》裡面
[00:10:48.840 --> 00:10:51.740]  也提及熟齡的盲點
[00:10:51.740 --> 00:10:55.240]  我們一起看看今天第一段聖經
[00:10:55.240 --> 00:10:57.540]  《路加福音》十一章三十三節
[00:10:57.540 --> 00:10:58.140]  我們一起讀
[00:10:58.140 --> 00:10:59.340]  一二三
[00:10:59.340 --> 00:11:02.340]  每有人點燈放在地陰子裡
[00:11:02.340 --> 00:11:04.040]  或是斗底下
[00:11:04.040 --> 00:11:06.440]  總是放在燈台上
[00:11:06.440 --> 00:11:09.540]  使進來的人得見亮光
[00:11:09.540 --> 00:11:11.740]  點燈的目的是什麼?
[00:11:11.740 --> 00:11:12.940]  照明
[00:11:12.940 --> 00:11:14.740]  大家回家的時候
[00:11:14.740 --> 00:11:16.740]  今晚天黑了
[00:11:16.740 --> 00:11:17.740]  你就開燈
[00:11:17.740 --> 00:11:19.540]  因為你一開燈
[00:11:19.540 --> 00:11:21.240]  就全屋都亮了
[00:11:21.240 --> 00:11:24.740]  既然點燈是用來照明的
[00:11:24.740 --> 00:11:28.440]  地陰子希臘原文是指隱蔽的地方
[00:11:28.440 --> 00:11:30.340]  既然點燈是照明
[00:11:30.340 --> 00:11:31.540]  你就開了燈
[00:11:31.540 --> 00:11:33.740]  耶穌的示範不是用電燈
[00:11:33.740 --> 00:11:34.940]  是用油燈
[00:11:34.940 --> 00:11:36.440]  你點了油燈
[00:11:36.440 --> 00:11:40.240]  你不會放在枱底、床底
[00:11:40.240 --> 00:11:42.940]  或是陰暗、隱蔽的地方遮住
[00:11:42.940 --> 00:11:44.940]  你不會用蓋子在斗底下
[00:11:44.940 --> 00:11:46.540]  用蓋子蓋住
[00:11:46.540 --> 00:11:53.340]  因為點燈的目的是讓全屋光亮
[00:11:53.340 --> 00:11:55.140]  所以你應該放在顯瓦的地方
[00:11:55.140 --> 00:11:56.740]  放在燈台上
[00:11:56.740 --> 00:11:58.340]  所有人都見到
[00:11:58.340 --> 00:11:59.940]  讓全屋明亮
[00:11:59.940 --> 00:12:01.340]  點燈的目的是這樣
[00:12:01.340 --> 00:12:02.540]  所以耶穌說
[00:12:02.540 --> 00:12:07.640]  我說的真理的目的是讓全世界人明白
[00:12:07.640 --> 00:12:09.240]  我的身份是基督
[00:12:09.240 --> 00:12:11.340]  是拯救每一個人
[00:12:11.340 --> 00:12:14.640]  這個身份是要讓全世界明白的
[00:12:14.640 --> 00:12:17.340]  所有人都看得見、明白的
[00:12:17.340 --> 00:12:18.640]  但是為什麼人看不見呢?
[00:12:18.640 --> 00:12:19.340]  我們繼續看
[00:12:19.340 --> 00:12:20.940]  11章34節
[00:12:20.940 --> 00:12:21.640]  我們一起讀
[00:12:21.640 --> 00:12:22.540]  1、2、3
[00:12:22.540 --> 00:12:25.440]  你的眼睛就是身上的燈
[00:12:25.440 --> 00:12:27.540]  你的眼睛若亮亮
[00:12:27.540 --> 00:12:29.440]  全身就光明
[00:12:29.440 --> 00:12:31.440]  眼睛若分花
[00:12:31.440 --> 00:12:33.440]  全身就黑暗
[00:12:33.440 --> 00:12:35.040]  黃色日子的眼睛
[00:12:35.040 --> 00:12:36.940]  就是屬靈的眼睛
[00:12:36.940 --> 00:12:41.940]  屬靈的眼睛就等於一盞油燈在屋裡的作用
[00:12:41.940 --> 00:12:44.340]  如果油燈點著了
[00:12:44.340 --> 00:12:45.340]  全屋都光亮
[00:12:45.340 --> 00:12:46.340]  換句話說
[00:12:46.340 --> 00:12:48.740]  屬靈的眼睛在我們人生裡
[00:12:48.740 --> 00:12:51.640]  就是人生的指引
[00:12:51.640 --> 00:12:53.240]  屬靈的眼睛明亮
[00:12:53.240 --> 00:12:56.140]  你就見到要你走什麼路
[00:12:56.140 --> 00:12:58.040]  帶你去什麼地方
[00:12:58.040 --> 00:13:02.040]  「亮亮」希臘原文是說健康
[00:13:02.040 --> 00:13:05.440]  會說如果你有健康的屬靈的眼睛
[00:13:05.440 --> 00:13:08.540]  我們就好像一盞油燈正常運作
[00:13:08.540 --> 00:13:10.540]  讓全間屋光亮
[00:13:10.540 --> 00:13:12.040]  我們有健康的屬靈眼睛
[00:13:12.040 --> 00:13:15.040]  我們的人生都會充滿光亮
[00:13:15.040 --> 00:13:17.340]  你會知道、你會感受到
[00:13:17.340 --> 00:13:18.540]  神要你走什麼路
[00:13:18.540 --> 00:13:19.840]  祂對你的計劃
[00:13:19.840 --> 00:13:21.740]  一步一步向你揭示
[00:13:21.740 --> 00:13:24.740]  你一路一路吸收祂的真理
[00:13:24.740 --> 00:13:27.140]  讓聖靈提醒你
[00:13:27.140 --> 00:13:30.140]  你的人生走在神的道路裡面
[00:13:30.140 --> 00:13:32.440]  有祂同在這一份的平安
[00:13:32.440 --> 00:13:35.540]  這個就是健康的屬靈眼睛
[00:13:35.540 --> 00:13:40.640]  「芬花」是說希臘原文是說有病
[00:13:40.640 --> 00:13:41.640]  就是相反
[00:13:41.640 --> 00:13:43.840]  如果你的屬靈眼睛有病
[00:13:43.840 --> 00:13:45.640]  就好像一盞油燈壞了
[00:13:45.640 --> 00:13:47.040]  全屋黑暗
[00:13:47.040 --> 00:13:49.040]  我們的人生都是黑暗
[00:13:49.040 --> 00:13:50.240]  耶穌在說什麼
[00:13:50.240 --> 00:13:51.440]  耶穌在說
[00:13:51.440 --> 00:13:52.940]  為什麼人們見不到祂
[00:13:52.940 --> 00:13:55.540]  是因為人有屬靈的盲點
[00:13:55.540 --> 00:13:58.640]  屬靈的盲點讓人看不見耶穌所說的真理
[00:13:58.640 --> 00:14:01.640]  讓人看不見耶穌是神
[00:14:01.640 --> 00:14:03.240]  為什麼耶穌會這樣說
[00:14:03.240 --> 00:14:05.140]  我們要看回之前
[00:14:05.140 --> 00:14:08.640]  我們今天是說路加福音11章33至36字
[00:14:08.640 --> 00:14:10.940]  我們看回33節之前
[00:14:10.940 --> 00:14:12.640]  究竟發生什麼事
[00:14:12.640 --> 00:14:15.140]  原來耶穌之前做過幾件事
[00:14:15.140 --> 00:14:16.340]  做一件事就是
[00:14:16.340 --> 00:14:18.340]  祂在一個人身上
[00:14:18.340 --> 00:14:20.840]  將一隻啞巴鬼趕了出來
[00:14:20.840 --> 00:14:22.040]  那個邪靈走了之後
[00:14:22.040 --> 00:14:23.240]  這個人就說了話
[00:14:23.240 --> 00:14:25.940]  但是圍觀那群人
[00:14:25.940 --> 00:14:29.040]  完全看不到這個神跡是指向耶穌
[00:14:29.040 --> 00:14:30.240]  指向祂是基督
[00:14:30.240 --> 00:14:31.440]  指向祂是神
[00:14:31.440 --> 00:14:33.140]  那些人就在說什麼
[00:14:33.140 --> 00:14:37.440]  他靠著鬼王別西卜的靈
[00:14:37.440 --> 00:14:39.740]  那些是邪靈出來的
[00:14:39.740 --> 00:14:41.640]  還要人挑釁耶穌
[00:14:41.640 --> 00:14:42.340]  你說不是
[00:14:42.340 --> 00:14:43.940]  你就證明一下
[00:14:43.940 --> 00:14:47.140]  你就變個由神來的神跡
[00:14:47.140 --> 00:14:48.940]  看我們信不信
[00:14:48.940 --> 00:14:50.540]  在挑釁祂
[00:14:50.540 --> 00:14:52.240]  於是耶穌就這樣說
[00:14:52.240 --> 00:14:56.140]  如果你只是看到雞毛蒜皮
[00:14:56.140 --> 00:14:58.340]  一些這麼表面的東西
[00:14:58.340 --> 00:15:01.940]  你看不到這個神跡是指向我基督的身份
[00:15:01.940 --> 00:15:04.440]  指向我要拯救這個世界的計劃
[00:15:04.440 --> 00:15:06.640]  拯救這一份的愛
[00:15:06.640 --> 00:15:08.340]  就再沒有神跡給你看
[00:15:08.340 --> 00:15:09.940]  然後耶穌繼續說
[00:15:09.940 --> 00:15:10.640]  他說
[00:15:10.640 --> 00:15:12.740]  舊約聖經所羅門時代
[00:15:12.740 --> 00:15:14.140]  那個士巴女王
[00:15:14.140 --> 00:15:16.840]  可以指證這個世界人的罪
[00:15:16.840 --> 00:15:17.640]  為什麼
[00:15:17.640 --> 00:15:19.940]  因為士巴女王聽見是神的話
[00:15:19.940 --> 00:15:21.540]  就馬上悔改
[00:15:21.540 --> 00:15:23.840]  但是今天有這麼大的神跡在
[00:15:23.840 --> 00:15:25.540]  有這麼大的耶穌洞在
[00:15:25.540 --> 00:15:26.940]  你們都看不到
[00:15:26.940 --> 00:15:28.940]  然後耶穌繼續說
[00:15:28.940 --> 00:15:29.940]  利利未成
[00:15:29.940 --> 00:15:31.440]  同樣利利未成的人
[00:15:31.440 --> 00:15:34.240]  也可以指證這個世界的人的罪
[00:15:34.240 --> 00:15:35.140]  為什麼
[00:15:35.140 --> 00:15:36.240]  因為
[00:15:36.240 --> 00:15:40.840]  神叫先知約拿向利利未成的人傳福音
[00:15:40.840 --> 00:15:43.440]  約拿是敷衍著傳福音
[00:15:43.440 --> 00:15:45.540]  什麼叫敷衍著傳福音呢
[00:15:45.540 --> 00:15:46.640]  信耶穌嗎
[00:15:46.640 --> 00:15:47.440]  信不信
[00:15:47.440 --> 00:15:48.540]  不信就罷
[00:15:48.540 --> 00:15:49.440]  看樣子都不信
[00:15:49.440 --> 00:15:50.140]  信不信
[00:15:50.140 --> 00:15:51.140]  不信就罷
[00:15:51.140 --> 00:15:52.440]  敷衍著傳福音
[00:15:52.440 --> 00:15:53.640]  但很奇怪
[00:15:53.640 --> 00:15:55.640]  他雖然敷衍著傳福音
[00:15:55.640 --> 00:15:56.740]  但是
[00:15:56.740 --> 00:15:58.340]  傳過利利未成的人
[00:15:58.340 --> 00:15:59.440]  聽到是神的話
[00:15:59.440 --> 00:16:01.040]  就馬上悔改
[00:16:01.040 --> 00:16:01.740]  耶穌就說
[00:16:01.740 --> 00:16:03.640]  可以指證這個世代的人的罪
[00:16:03.640 --> 00:16:04.040]  為什麼
[00:16:04.040 --> 00:16:05.940]  因為他見到這麼大的神蹟騎士
[00:16:05.940 --> 00:16:07.340]  見到這麼大的耶穌基督
[00:16:07.340 --> 00:16:09.240]  在他們面前都見不到
[00:16:09.240 --> 00:16:11.240]  好像見不到一樣
[00:16:11.240 --> 00:16:12.940]  所以耶穌就總結
[00:16:12.940 --> 00:16:13.640]  他說
[00:16:13.640 --> 00:16:16.140]  凡是聽見我的說話
[00:16:16.140 --> 00:16:17.640]  然後遵守的
[00:16:17.640 --> 00:16:19.840]  這些人就是看得見的人
[00:16:19.840 --> 00:16:21.840]  看得見的人是非常有福
[00:16:21.840 --> 00:16:24.540]  耶穌在說他來到這個世界的使命
[00:16:24.540 --> 00:16:26.840]  是要將他的真理跟所有人說
[00:16:26.840 --> 00:16:29.140]  讓所有人都明白看得見
[00:16:29.140 --> 00:16:31.040]  也都讓所有人都見到
[00:16:31.040 --> 00:16:32.440]  他是基督的身份
[00:16:32.440 --> 00:16:33.340]  他是神
[00:16:33.340 --> 00:16:36.040]  但為什麼那些人見不到呢
[00:16:36.040 --> 00:16:38.740]  因為他們有屬靈的盲點
[00:16:38.740 --> 00:16:41.340]  什麼是屬靈的盲點呢
[00:16:41.340 --> 00:16:42.240]  有些啟稟家說
[00:16:42.240 --> 00:16:44.940]  屬靈的盲點是你自己見不到的弱點
[00:16:44.940 --> 00:16:46.540]  在聖靈一定見到
[00:16:46.540 --> 00:16:48.440]  其他人都可能見到
[00:16:48.440 --> 00:16:52.040]  但是他們不敢跟你說
[00:16:52.040 --> 00:16:56.840]  我曾經有同一對夫婦討告
[00:16:56.840 --> 00:16:58.940]  我太太一開始聊天
[00:16:58.940 --> 00:17:01.340]  那個太太怎樣形容她的老公呢
[00:17:01.340 --> 00:17:03.240]  她說我老公
