
[00:00:00.000 --> 00:00:05.480]  好 今天我們也會有一個比較特別的題目
[00:01:34.440 --> 00:01:36.200]  因為接下來你會赤腳的
[00:01:36.200 --> 00:01:38.440]  所以你要有一個裝鞋的袋子
[00:01:38.440 --> 00:01:40.440]  你要有一把雨傘
[00:01:40.440 --> 00:01:45.000]  以防萬一下雨的時候會怎樣
[00:01:45.000 --> 00:01:46.240]  你要有水樽
[00:01:46.240 --> 00:01:50.680]  因為我們去斯達赤腳行一定會濕
[00:01:50.680 --> 00:01:52.920]  一定會需要擦汗
[00:01:52.920 --> 00:01:55.520]  而且我們也需要毛巾
[00:01:55.520 --> 00:01:57.920]  很多時候我們預備一個旅程
[00:01:57.920 --> 00:02:03.320]  我們也會預備帶一些東西讓我們完成那個旅程
[00:02:03.320 --> 00:02:05.600]  但你問我那天我不知道大家有沒有感覺
[00:02:05.600 --> 00:02:07.840]  我覺得帶少了一件東西
[00:02:07.840 --> 00:02:09.000]  赤腳行
[00:02:09.000 --> 00:02:12.080]  就是帶少了濕紙巾
[00:02:12.080 --> 00:02:14.720]  因為那天腳底很黑
[00:02:14.720 --> 00:02:15.840]  如果大家記得
[00:02:15.840 --> 00:02:19.040]  如果那天記得帶濕紙巾就好了
[00:02:19.040 --> 00:02:21.720]  但起碼我們有這四寶
[00:02:21.720 --> 00:02:24.880]  我們也完成了我們的旅程
[00:02:24.880 --> 00:02:28.440]  人生我們跟隨神的旅程
[00:02:28.440 --> 00:02:30.920]  有什麼很重要的東西呢?
[00:02:30.920 --> 00:02:34.720]  今天我想和你們說生命旅程三樣很重要的東西
[00:02:34.720 --> 00:02:37.240]  這三樣東西特別也很想鼓勵
[00:02:37.240 --> 00:02:41.040]  將要踏入人生新階段的弟兄姊妹
[00:02:41.040 --> 00:02:42.680]  但是當我們去看的時候
[00:02:42.680 --> 00:02:47.720]  我想先看看約翰福音十六章這裡的背景好不好
[00:02:47.720 --> 00:02:50.400]  我們一起去讀這段聖經好嗎?
[00:02:50.400 --> 00:02:52.040]  約翰福音十六章一至四節
[00:02:52.040 --> 00:02:52.600]  我們一起讀
[00:02:52.600 --> 00:02:53.560]  一二三
[00:02:53.560 --> 00:02:56.480]  我已將這些事告訴你們
[00:02:56.480 --> 00:02:58.880]  使你們不至於跌倒
[00:02:58.880 --> 00:03:01.680]  人要把你們趕出會堂
[00:03:01.680 --> 00:03:03.760]  並且時候將到
[00:03:03.760 --> 00:03:07.600]  凡殺你們的就以為是侍奉神
[00:03:07.600 --> 00:03:09.280]  他們這樣行
[00:03:09.280 --> 00:03:11.600]  是因未曾認識父
[00:03:11.600 --> 00:03:13.680]  也未曾認識我
[00:03:13.680 --> 00:03:16.240]  我將這些事告訴你們
[00:03:16.240 --> 00:03:18.160]  使叫你們到了時候
[00:03:18.160 --> 00:03:21.320]  可以想起我對你們說過了
[00:03:21.320 --> 00:03:24.480]  我起司沒有將這些事告訴你們
[00:03:24.480 --> 00:03:27.240]  因為我與你們同在
[00:03:27.240 --> 00:03:30.320]  很特別耶穌在一開始
[00:03:30.320 --> 00:03:34.080]  首先跟他們說原來你們跟隨耶穌
[00:03:34.080 --> 00:03:36.640]  你們會面對困難的
[00:03:36.640 --> 00:03:38.720]  所以我們也要搞清楚一件事
[00:03:38.720 --> 00:03:41.280]  原來我們今天走耶穌的路
[00:03:41.280 --> 00:03:43.400]  我們也會面對困難的
[00:03:43.400 --> 00:03:45.000]  但今天面對困難
[00:03:45.000 --> 00:03:51.880]  其實不是最重要的一件事
[00:03:51.880 --> 00:03:55.480]  而今天我們不要離開真理
[00:03:55.480 --> 00:03:57.240]  曾經有位牧師說過
[00:03:57.240 --> 00:04:00.920]  人生最大的危機不是死亡
[00:04:00.920 --> 00:04:04.560]  人生最大的危機是離開真理
[00:04:04.560 --> 00:04:06.640]  因為我們知道死亡
[00:04:06.640 --> 00:04:09.440]  不能叫我們與神隔絕
[00:04:09.440 --> 00:04:13.160]  但如果你離開真理
[00:04:13.160 --> 00:04:16.120]  我們就永遠與神隔絕
[00:04:16.120 --> 00:04:20.160]  我們確實知道我們的生命會面對困難和挑戰
[00:04:20.160 --> 00:04:21.320]  今天你作為基督徒
[00:04:21.320 --> 00:04:23.560]  你也會面對困難和挑戰
[00:04:23.560 --> 00:04:25.360]  而也有另一位牧師說過
[00:04:25.360 --> 00:04:28.280]  今天基督徒面對最大的挑戰
[00:04:28.280 --> 00:04:31.280]  不是那些懶惰的信徒
[00:04:31.280 --> 00:04:34.760]  有很多人覺得今天基督徒最大的挑戰就是他們懶惰
[00:04:34.760 --> 00:04:35.480]  不是的
[00:04:35.480 --> 00:04:37.400]  如果你看新聞你就知道
[00:04:37.400 --> 00:04:38.960]  其實今天作為基督徒
[00:04:38.960 --> 00:04:40.760]  你可能面對最大的危機
[00:04:40.760 --> 00:04:45.200]  是來自其他信仰的忠心跟隨者
[00:04:45.200 --> 00:04:49.040]  我們知道這個世界有很多基督徒
[00:04:49.040 --> 00:04:51.880]  是因著他們的信仰而受到逼迫
[00:04:51.880 --> 00:04:54.560]  剛剛過去在我們體驗雙周裡面
[00:04:54.560 --> 00:04:55.560]  其實有一天
[00:04:55.560 --> 00:04:59.160]  我們有機會與一些來自非洲
[00:04:59.160 --> 00:05:02.600]  來自埃及的信徒分享
[00:05:02.600 --> 00:05:06.040]  他們也因為他們的信仰而受到逼迫
[00:05:06.040 --> 00:05:09.000]  而另外一件事是當我們走神的路
[00:05:09.000 --> 00:05:14.520]  我們會面對的困難就是一些政治思想的追隨者
[00:05:14.520 --> 00:05:18.760]  我們又看到另外有一些來自非洲的難民
[00:05:18.760 --> 00:05:21.920]  他們所面對很多很慘痛的經歷
[00:05:21.920 --> 00:05:26.720]  是因為另外一些政治的追隨者去逼迫他們
[00:05:26.720 --> 00:05:32.120]  所以耶穌已經說了我們的生命是會面對困難的
[00:05:32.120 --> 00:05:34.760]  但是當你面對困難的時候
[00:05:34.760 --> 00:05:37.320]  你需要有什麼在你生命裡面
[00:05:37.320 --> 00:05:39.040]  去與你渡過
[00:05:39.040 --> 00:05:42.440]  讓你能夠繼續走下去呢?
[00:05:42.440 --> 00:05:44.040]  今天我們看一件事
[00:05:44.040 --> 00:05:48.680]  第一件事是我們要信靠聖靈的工作
[00:05:48.680 --> 00:05:51.040]  我想我們一起去讀
[00:05:51.040 --> 00:05:54.280]  我們由第四節讀到第七節
[00:05:54.280 --> 00:05:54.760]  我們一起讀
[00:05:54.760 --> 00:05:55.800]  一二三
[00:05:55.800 --> 00:05:57.960]  我將這事告訴你們
[00:05:57.960 --> 00:05:59.920]  是叫你們到了時候
[00:05:59.920 --> 00:06:02.880]  可以想起我對你們說過了
[00:06:02.880 --> 00:06:06.080]  我起司沒有將這事告訴你們
[00:06:06.080 --> 00:06:08.280]  因為我與你們同在
[00:06:08.280 --> 00:06:11.880]  現今我往差我來的父那裡去
[00:06:11.880 --> 00:06:14.520]  你們中間並沒有人問我
[00:06:14.520 --> 00:06:16.200]  你往那裡去
[00:06:16.200 --> 00:06:18.760]  只因我將這事告訴你們
[00:06:18.760 --> 00:06:21.080]  你們就滿心憂愁
[00:06:21.080 --> 00:06:24.160]  然而我將真情告訴你們
[00:06:24.160 --> 00:06:26.880]  我去是與你們有益的
[00:06:26.880 --> 00:06:28.080]  我若不去
[00:06:28.080 --> 00:06:30.920]  保衛司就不到你們這裡來
[00:06:30.920 --> 00:06:34.800]  我若去就差他來
[00:06:34.800 --> 00:06:36.200]  這裡很有趣
[00:06:36.200 --> 00:06:37.120]  這裡在說什麼呢?
[00:06:37.120 --> 00:06:39.200]  這裡耶穌告訴門徒
[00:06:39.200 --> 00:06:41.640]  我快要釘十字架了
[00:06:41.640 --> 00:06:43.200]  如果你是門徒
[00:06:43.200 --> 00:06:44.680]  你聽到快要釘十字架
[00:06:44.680 --> 00:06:45.760]  可能你會覺得
[00:06:45.760 --> 00:06:47.160]  那怎麼辦?
[00:06:47.160 --> 00:06:48.200]  但耶穌在這裡說一件事
[00:06:48.200 --> 00:06:50.480]  其實我之前有告訴你們
[00:06:50.480 --> 00:06:52.480]  不過我之前告訴你們的時候
[00:06:52.480 --> 00:06:54.400]  你們又不明白真正的意義
[00:06:54.400 --> 00:06:56.080]  現在我快要離開了
[00:06:56.080 --> 00:06:58.120]  你們又問我怎麼辦?
[00:06:58.120 --> 00:06:59.680]  但其實耶穌還有一次說
[00:06:59.680 --> 00:07:02.280]  我去是與你們有益的
[00:07:02.280 --> 00:07:03.480]  因為耶穌說
[00:07:03.480 --> 00:07:07.360]  當我在十字架為你們死
[00:07:07.360 --> 00:07:09.800]  你們的罪就得到赦免
[00:07:09.800 --> 00:07:12.000]  而我是復活的耶穌
[00:07:12.000 --> 00:07:13.480]  所以今天
[00:07:13.480 --> 00:07:16.360]  祂要進到我們的生命裡
[00:07:16.360 --> 00:07:17.760]  與我們同行
[00:07:17.760 --> 00:07:19.800]  但祂更加說一件事
[00:07:19.800 --> 00:07:21.960]  當祂升天的時候
[00:07:21.960 --> 00:07:26.280]  祂會猜聖靈來到我們生命裡
[00:07:26.280 --> 00:07:28.880]  而聖靈來到我們生命裡的時候
[00:07:28.880 --> 00:07:32.920]  就展開改變人生命的工作
[00:07:32.920 --> 00:07:35.400]  所以今天我們首先要盼望
[00:07:35.400 --> 00:07:36.400]  我們信耶穌
[00:07:36.400 --> 00:07:38.480]  我們有聖靈在我們生命裡
[00:07:38.480 --> 00:07:43.480]  而聖靈是要幫助我們的生命改變
[00:07:43.480 --> 00:07:46.240]  那麼聖靈怎樣幫助我們的生命改變呢?
[00:07:46.240 --> 00:07:48.320]  如果我們看第八節
[00:07:48.320 --> 00:07:49.760]  我們一起讀第八節
[00:07:49.760 --> 00:07:50.960]  一二三
[00:07:50.960 --> 00:07:58.240]  「他既來了,就要叫世人為罪為義,為審判,自己責備自己。」
[00:07:58.240 --> 00:08:03.400]  原來聖靈第一件工作是要讓我們知道我們有罪
[00:08:03.400 --> 00:08:06.120]  我們知道我們做得不好的地方
[00:08:06.120 --> 00:08:09.400]  但如果我們看第九節
[00:08:09.400 --> 00:08:12.720]  到第十和第十一節
[00:08:12.720 --> 00:08:14.840]  其實祂更加告訴我們
[00:08:14.840 --> 00:08:16.160]  我們有罪了
[00:08:16.160 --> 00:08:18.200]  但我們要跟隨誰呢?
[00:08:18.200 --> 00:08:21.640]  今天我們就要跟隨耶穌
[00:08:21.640 --> 00:08:24.480]  原來聖靈叫我們知道我們有罪
[00:08:24.480 --> 00:08:26.040]  但不是只叫我們知道有罪
[00:08:26.040 --> 00:08:29.440]  因為如果我們只知道有罪的時候,我們不知道我們的生命怎樣走
[00:08:29.440 --> 00:08:31.640]  但原來聖靈在我們生命裡
[00:08:31.640 --> 00:08:33.600]  祂不單讓我們知道有罪
[00:08:33.600 --> 00:08:40.200]  我們更加知道今天我們要跟隨的是誰
[00:08:40.200 --> 00:08:42.240]  而今天我們要跟隨誰
[00:08:42.240 --> 00:08:47.560]  我們的生命才會得到真正的義
[00:08:47.560 --> 00:08:55.040]  所以今天原來我們的生命很需要去跟隨聖靈的工作
[00:08:55.040 --> 00:08:58.440]  我們不要像剛才第十一節所說
[00:08:58.440 --> 00:09:02.120]  我們不要跟隨了這個世界的價值觀
[00:09:02.120 --> 00:09:05.840]  然後當我們有聖靈在裡面的時候
[00:09:05.840 --> 00:09:08.320]  我們知道我們要跟隨耶穌
[00:09:08.320 --> 00:09:10.880]  但今天我們要怎樣跟隨耶穌呢?
[00:09:10.880 --> 00:09:13.400]  我們知道要怎樣跟隨耶穌呢?
[00:09:13.400 --> 00:09:15.200]  聖靈來到我們生命裡
[00:09:15.200 --> 00:09:17.000]  但另外一件很重要的事情
[00:09:17.000 --> 00:09:22.120]  聖靈是讓我們看到這個世界的門徒
[00:09:22.120 --> 00:09:23.840]  他們怎樣跟隨耶穌
[00:09:23.840 --> 00:09:29.440]  然後我們也效法那些怎樣去作耶穌門徒的人去跟隨耶穌
[00:09:29.440 --> 00:09:33.240]  所以保羅常常在他的聖經裡面說
[00:09:33.240 --> 00:09:34.960]  你要效法我
[00:09:34.960 --> 00:09:36.920]  因為我跟隨耶穌
[00:09:36.920 --> 00:09:38.360]  所以今天我們的生命
[00:09:38.360 --> 00:09:41.640]  聖靈另一個在我們生命裡的工作
[00:09:41.640 --> 00:09:47.080]  是要叫我們學習怎樣跟隨耶穌
[00:09:47.080 --> 00:09:48.360]  但聖靈另一件事
[00:09:48.360 --> 00:09:50.000]  我們讀第十二至十四節
[00:09:50.000 --> 00:09:50.720]  好嗎?我們一起讀
[00:09:50.720 --> 00:09:54.960]  一二三「我還有好些事要告訴你們
[00:09:54.960 --> 00:09:57.720]  但你們現在擔當不了
[00:09:57.720 --> 00:10:00.360]  只等真理的聖靈來了
[00:10:00.360 --> 00:10:04.280]  祂要引導你們明白一切的真理
[00:10:04.280 --> 00:10:08.120]  因為祂不是憑自己說的
[00:10:08.120 --> 00:10:11.320]  乃是把祂所聽見的都說出來
[00:10:11.320 --> 00:10:14.400]  並要把將來的事告訴你們
[00:10:14.400 --> 00:10:16.240]  祂要榮耀我
[00:10:16.240 --> 00:10:19.840]  因為祂要將授予我的告訴你們」
[00:10:19.840 --> 00:10:24.160]  原來是聖靈會叫我們明白聖經
[00:10:24.160 --> 00:10:28.080]  明白耶穌所說的話
[00:10:28.080 --> 00:10:30.800]  所以今天我們需要聖靈
[00:10:30.800 --> 00:10:32.720]  聖靈會改變我們的生命
[00:10:32.720 --> 00:10:35.240]  我們不再走在罪的裡面
[00:10:35.240 --> 00:10:38.440]  聖靈會叫我們知道我們要跟隨耶穌
[00:10:38.440 --> 00:10:39.920]  而當我們見到其他人
[00:10:39.920 --> 00:10:42.240]  作耶穌的門徒去跟隨耶穌的時候
[00:10:42.240 --> 00:10:46.080]  我們都會效法那些人去跟隨耶穌
[00:10:46.080 --> 00:10:51.720]  所以今天我們的生命要繼續被聖靈去改變
[00:10:51.720 --> 00:10:53.480]  我記得我應該說過
[00:10:53.480 --> 00:10:57.560]  我第一次上台講道的時候
[00:10:57.560 --> 00:11:03.280]  我的中學同學組了一個團來聽我講道
[00:11:03.280 --> 00:11:05.680]  他們組了一個團來聽我講道
[00:11:05.680 --> 00:11:07.560]  是因為他們不可能相信
[00:11:07.560 --> 00:11:09.880]  以前他們認識的那個肥城
[00:11:09.880 --> 00:11:12.080]  會做了傳道
[00:11:12.080 --> 00:11:13.800]  因為我在中學的時期
[00:11:13.800 --> 00:11:16.920]  我是一個哈哈爸爸的人
[00:11:16.920 --> 00:11:20.680]  我被稱為Big Bully
[00:11:20.680 --> 00:11:22.520]  Big Bully就是那個什麼
[00:11:22.520 --> 00:11:24.800]  那個專題是哈哈爸爸那個
[00:11:24.800 --> 00:11:26.480]  哈哈爸爸那個又很大份
[00:11:26.480 --> 00:11:28.000]  所以Big Bully
[00:11:28.000 --> 00:11:31.320]  我同學開了一個電郵
[00:11:31.320 --> 00:11:33.080]  那時候還沒有WhatsApp
[00:11:33.080 --> 00:11:35.520]  開了一個電郵群
[00:11:35.520 --> 00:11:37.880]  那個題目叫做什麼呢
[00:11:37.880 --> 00:11:42.880]  The Big Bully Has Turned Into A Priest
[00:11:42.880 --> 00:11:44.720]  因為他們聖公會的背景
[00:11:44.720 --> 00:11:47.720]  他們傳道就用Priest這個字
[00:11:47.720 --> 00:11:49.440]  對於他們來講
[00:11:49.440 --> 00:11:52.080]  他們不能夠相信
[00:11:52.080 --> 00:11:55.160]  認識的哈哈爸爸的肥城
[00:11:55.160 --> 00:11:57.720]  今天居然變成了一個講道的傳道
[00:11:57.720 --> 00:11:58.320]  所以很好
[00:11:58.320 --> 00:12:00.600]  我的中學同學組了一個團來看
[00:12:00.600 --> 00:12:03.760]  但是接著我發現兩年之前
[00:12:03.760 --> 00:12:07.080]  我收到一個中學的同學的邀請
[00:12:07.080 --> 00:12:11.760]  我中學同學邀請我去他的浸禮
[00:12:11.760 --> 00:12:13.960]  哇,這麼好,你受浸嗎?
[00:12:13.960 --> 00:12:15.040]  是啊是啊
[00:12:15.040 --> 00:12:17.680]  他說為什麼我特別想邀請你呢
[00:12:17.680 --> 00:12:20.480]  他說因為我信耶穌
[00:12:20.480 --> 00:12:24.880]  是從看你講道那天開始的
[00:12:24.880 --> 00:12:27.360]  其實我不太記得我那天講什麼
[00:12:27.360 --> 00:12:28.440]  我只記得我唱回應
[00:12:28.440 --> 00:12:30.000]  就是唱活出愛
[00:12:30.000 --> 00:12:32.440]  我連聖經都忘記了那一段
[00:12:32.440 --> 00:12:35.600]  我問他為什麼我講道會叫你信耶穌
[00:12:35.600 --> 00:12:38.600]  他說我真的看到原來耶穌是改變人的
[00:12:38.600 --> 00:12:41.400]  我以前真的沒想過你那天是信耶穌的
[00:12:41.400 --> 00:12:43.720]  我更加沒想過原來你會做傳道
[00:12:43.720 --> 00:12:45.880]  你以前這麼壞
[00:12:45.880 --> 00:12:49.280]  他說哦,原來是這樣
[00:12:49.280 --> 00:12:51.840]  但是原來那天
[00:12:51.840 --> 00:12:55.760]  他看到耶穌改變人生命的能力
[00:12:55.760 --> 00:12:57.320]  於是聖靈感動他
[00:12:57.320 --> 00:13:00.080]  他說Eugene也這樣改變
[00:13:00.080 --> 00:13:03.200]  你也應該信耶穌
[00:13:03.200 --> 00:13:04.520]  那天聖靈感動他
[00:13:04.520 --> 00:13:07.160]  他那天就決志信耶穌
[00:13:07.160 --> 00:13:09.400]  之後原來他跟他的太太
[00:13:09.400 --> 00:13:12.240]  回到我們播道會另一間教會
[00:13:12.240 --> 00:13:14.080]  他在那裡成長
[00:13:14.080 --> 00:13:15.600]  然後願意在那裡受浸
[00:13:15.600 --> 00:13:19.360]  他現在還開始兩夫婦一起服侍
[00:13:19.360 --> 00:13:22.520]  那些有小朋友的年輕情侶
[00:13:22.520 --> 00:13:26.400]  今天我們的生命無論去到哪裡
[00:13:26.400 --> 00:13:28.040]  我們都要怎樣?
[00:13:28.040 --> 00:13:30.280]  信服聖靈的工作
[00:13:30.280 --> 00:13:32.360]  因為聖靈今天來到我們的生命
[00:13:32.360 --> 00:13:35.760]  是要叫我們知道我們做得不好的地方
[00:13:35.760 --> 00:13:40.160]  但更重要的是他叫我們不要跟隨這個世界
[00:13:40.160 --> 00:13:44.960]  而接著聖靈就會將神的話告訴我們
[00:13:44.960 --> 00:13:47.600]  所以無論去到哪裡
[00:13:47.600 --> 00:13:50.840]  一定要繼續信服聖靈的帶領
[00:13:50.840 --> 00:13:52.320]  所以我們要問自己
[00:13:52.320 --> 00:13:55.080]  你願不願意相信
[00:13:55.080 --> 00:14:01.120]  並且繼續跟隨聖靈在我們生命裡的帶領
[00:14:01.120 --> 00:14:02.600]  好了,我們看了第一寶
[00:14:02.600 --> 00:14:05.400]  我們看看第二寶是什麼,好不好?
[00:14:05.400 --> 00:14:11.080]  原來第二寶是我們要得著超越環境的喜樂
[00:14:11.080 --> 00:14:15.200]  我們繼續看看究竟門徒和耶穌的對話是怎樣
[00:14:15.200 --> 00:14:16.840]  我們讀這段聖經,好不好?
[00:14:16.840 --> 00:14:18.040]  一二三
[00:14:18.040 --> 00:14:21.520]  「等不多時,你們就不得見我,
[00:14:21.520 --> 00:14:25.040]  再等不多時,你們還要見我。」
[00:14:25.040 --> 00:14:27.400]  「有幾個門徒就彼此說,
[00:14:27.400 --> 00:14:28.760]  他對我們說:
[00:14:28.760 --> 00:14:31.480]  「等不多時,你們就不得見我,
[00:14:31.480 --> 00:14:34.320]  再等不多時,你們還要見我。」
[00:14:34.320 --> 00:14:37.040]  又說:因我往乎那裡去?
[00:14:37.040 --> 00:14:38.840]  這是什麼意思呢?
[00:14:38.840 --> 00:14:40.440]  門徒彼此說:
[00:14:40.440 --> 00:14:43.720]  他說等不多時,到底是什麼意思呢?
[00:14:43.720 --> 00:14:46.480]  我們不明白他所說的話。」
[00:14:46.480 --> 00:14:49.080]  耶穌看出他們要問祂
[00:14:49.080 --> 00:14:49.920]  就說:
[00:14:49.920 --> 00:14:53.520]  「我說,等不多時,你們就不得見我,
[00:14:53.520 --> 00:14:56.600]  再等不多時,你們還要見我,
[00:14:56.600 --> 00:14:59.920]  你們為這話彼此相問嗎?」
[00:14:59.920 --> 00:15:01.680]  當他們繼續說話的時候
[00:15:01.680 --> 00:15:02.840]  耶穌跟他們說了一樣東西
[00:15:02.840 --> 00:15:07.240]  祂說:「等不多時,你們就不見我,
[00:15:07.240 --> 00:15:09.680]  再等不多時,你們還要見我。」
[00:15:09.680 --> 00:15:11.560]  我不知道如果今天我跟你們說這番話
[00:15:11.560 --> 00:15:13.080]  你們會有什麼回應
[00:15:13.080 --> 00:15:15.480]  如果我說:
[00:15:15.480 --> 00:15:17.680]  「等不多時,你們就不得見我。」
[00:15:17.680 --> 00:15:18.960]  於是就這樣
[00:15:18.960 --> 00:15:19.640]  可以嗎?
[00:15:19.640 --> 00:15:21.320]  大家應該都見到我吧?
[00:15:21.320 --> 00:15:22.120]  但是:
[00:15:22.120 --> 00:15:26.160]  「到再等不多時,你們還要見我。」
[00:15:26.160 --> 00:15:27.200]  可能你會覺得:
[00:15:27.200 --> 00:15:28.560]  說什麼?
[00:15:28.560 --> 00:15:29.480]  可以嗎?
[00:15:29.480 --> 00:15:32.080]  同樣門徒也在問耶穌這個問題
[00:15:32.080 --> 00:15:33.640]  祂說祂跟我們說:
[00:15:33.640 --> 00:15:36.920]  「等不多時,你們就不見我,
[00:15:36.920 --> 00:15:39.520]  再等不多時,你們還要見我。」
[00:15:39.520 --> 00:15:40.720]  究竟祂在說什麼?
[00:15:40.720 --> 00:15:43.200]  你們知道耶穌在說什麼嗎?
[00:15:43.200 --> 00:15:45.920]  耶穌在說什麼?
[00:15:45.920 --> 00:15:47.000]  大家知道的吧?
[00:15:47.000 --> 00:15:49.440]  大家有沒有人猜到?
[00:15:49.440 --> 00:15:51.240]  其實耶穌在說什麼呢?
[00:15:51.240 --> 00:15:53.760]  祂將要上十字架
[00:15:53.760 --> 00:15:56.960]  所以當祂上十字架的時候
[00:15:56.960 --> 00:15:58.920]  你們就看不到了
[00:15:58.920 --> 00:16:01.720]  但是耶穌不只是說祂上十字架
[00:16:01.720 --> 00:16:02.840]  耶穌怎麼說
[00:16:02.840 --> 00:16:05.800]  為什麼你們會見到祂呢?
[00:16:05.800 --> 00:16:06.760]  「復活」
[00:16:06.760 --> 00:16:10.200]  見到有人說就給點掌聲好嗎?
[00:16:10.200 --> 00:16:12.680]  就是說今天耶穌跟你說
[00:16:12.680 --> 00:16:15.320]  「我是會上十字架的」
[00:16:15.320 --> 00:16:18.120]  「但是我上十字架,你不需要擔心」
[00:16:18.120 --> 00:16:20.480]  「因為我會復活」
[00:16:20.480 --> 00:16:22.400]  耶穌復活
[00:16:22.400 --> 00:16:24.280]  這個對於門徒
[00:16:24.280 --> 00:16:26.720]  對於我們是一個很重要
[00:16:26.720 --> 00:16:29.880]  很重要的訊息
[00:16:29.880 --> 00:16:32.600]  因為如果今天耶穌不復活
[00:16:32.600 --> 00:16:35.400]  我們的生命是沒有盼望的
[00:16:35.400 --> 00:16:37.880]  但是如果今天耶穌復活
[00:16:37.880 --> 00:16:41.800]  祂就成為我們生命永恆的盼望
[00:16:41.800 --> 00:16:45.800]  因為祂是超越死亡的神
[00:16:45.800 --> 00:16:47.880]  所以今天我們要知道
[00:16:47.880 --> 00:16:49.880]  原來我們有耶穌
[00:16:49.880 --> 00:16:52.440]  耶穌賜給我們這個喜樂
[00:16:52.440 --> 00:16:54.280]  是超越環境的
[00:16:54.280 --> 00:16:57.800]  因為耶穌本身就是超越死亡並且復活的主
[00:16:57.800 --> 00:17:00.920]  所以如果我們繼續看這段聖經
[00:17:00.920 --> 00:17:02.120]  我們一起讀好嗎?
[00:17:02.120 --> 00:17:03.240]  一二三
[00:17:03.240 --> 00:17:05.880]  「我實實在在地告訴你們」
[00:17:05.880 --> 00:17:08.600]  「你們將要痛哭哀號」
[00:17:08.600 --> 00:17:10.200]  「世人都要喜樂」
[00:17:10.200 --> 00:17:11.800]  「你們將要憂愁」
[00:17:11.800 --> 00:17:14.920]  「然而你們的憂愁要變為喜樂」
[00:17:14.920 --> 00:17:17.800]  「婦人生產的時候就憂愁」
[00:17:17.800 --> 00:17:19.960]  「因為她的時候到了」
[00:17:19.960 --> 00:17:21.800]  「既生了孩子」
[00:17:21.800 --> 00:17:24.520]  「就不再記念那苦楚」
[00:17:24.520 --> 00:17:27.640]  「因為歡喜世上生了一個人」
[00:17:27.640 --> 00:17:30.200]  「你們現在也是憂愁」
[00:17:30.200 --> 00:17:32.280]  「但我要再見你們」
[00:17:32.280 --> 00:17:34.440]  「你們的心就喜樂了」
[00:17:34.440 --> 00:17:37.880]  「這喜樂也沒有人能奪去」
[00:17:37.880 --> 00:17:39.160]  「到那一天」
[00:17:39.160 --> 00:17:41.880]  「你們什麼也就不問我了」
[00:17:41.880 --> 00:17:44.280]  「我實實在在地告訴你們」
[00:17:44.280 --> 00:17:46.600]  「你們若向父求什麼」
[00:17:46.600 --> 00:17:49.400]  「祂必因我的名賜給你們」
[00:17:49.400 --> 00:17:52.840]  「向來你們沒有奉我的名求什麼」
[00:17:52.840 --> 00:17:55.560]  「如今你們求就必得著」
[00:17:55.560 --> 00:17:58.600]  「叫你們的喜樂可以滿足」
[00:17:58.600 --> 00:18:01.320]  「但原來今天我們信耶穌」
[00:18:01.320 --> 00:18:04.840]  「神給我們的喜樂是超越環境的」
[00:18:04.840 --> 00:18:06.600]  「所以你們不需要害怕」
[00:18:06.600 --> 00:18:10.520]  「但為什麼是超越環境呢?」
[00:18:10.520 --> 00:18:11.560]  「耶穌解釋的」
