
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,早安,平安
[00:02:04.760 --> 00:02:07.760]  這麼肯定地跟我說
[00:02:07.760 --> 00:02:10.760]  我就跟她說,你這麼肯定
[00:02:10.760 --> 00:02:14.760]  相信神在你生命當中會有一個美好的計劃
[00:02:14.760 --> 00:02:19.760]  說不定你到最後生三個,或者更多呢?
[00:02:19.760 --> 00:02:23.760]  我就祝福她,然後她就很無奈地走了
[00:02:23.760 --> 00:02:29.760]  這兩件事讓我想起一個夢想的家是怎樣的呢?
[00:02:29.760 --> 00:02:31.760]  一頭家是怎樣?
[00:02:31.760 --> 00:02:35.760]  我想到無論我們單身或者已婚
[00:02:35.760 --> 00:02:37.760]  對家都是一種夢想的
[00:02:37.760 --> 00:02:42.760]  加上剛剛這個月頭,牧師說到與神立約
[00:02:42.760 --> 00:02:44.760]  其中提到家的侍奉
[00:02:44.760 --> 00:02:47.760]  說到我和我家必侍奉耶和華
[00:02:47.760 --> 00:02:51.760]  而前兩星期,李德怡牧師也說到跨代的同黑
[00:02:51.760 --> 00:02:54.760]  也讓我想到家庭在這個世代
[00:02:54.760 --> 00:02:57.760]  在這個時間裏面是一個很重要的一環
[00:02:57.760 --> 00:03:00.760]  家庭亦是社會的基礎
[00:03:00.760 --> 00:03:04.760]  就這樣,今天我很想跟大家看看聖經怎樣說「家」
[00:03:04.760 --> 00:03:09.760]  在說之前,也跟大家說一下「家」的定義
[00:03:09.760 --> 00:03:12.760]  我們現在這個年代裏定義「家」
[00:03:12.760 --> 00:03:14.760]  是一件非常複雜的事
[00:03:14.760 --> 00:03:16.760]  我們先看看
[00:03:16.760 --> 00:03:19.760]  我找一個劍橋大學的字典這樣說
[00:03:19.760 --> 00:03:21.760]  「家」的定義是怎樣呢?
[00:03:21.760 --> 00:03:24.760]  就是一群彼此有親屬關係的人
[00:03:24.760 --> 00:03:28.760]  例如母親、父親和他們的孩子
[00:03:28.760 --> 00:03:31.760]  組成一個家庭,是很直接的
[00:03:31.760 --> 00:03:33.760]  英文有一個這樣的教導
[00:03:33.760 --> 00:03:36.760]  原來「family」的解釋是甚麼呢?
[00:03:36.760 --> 00:03:39.760]  就是「father and mother, I love you」
[00:03:39.760 --> 00:03:42.760]  這也是我最近先領悟到
[00:03:42.760 --> 00:03:44.760]  原來「family」是這樣解釋的
[00:03:44.760 --> 00:03:47.760]  由「爸爸媽媽」有「我」,並且中間有「愛」
[00:03:47.760 --> 00:03:49.760]  我也會想到
[00:03:49.760 --> 00:03:52.760]  若果叫一個小朋友去畫一個家庭的話
[00:03:52.760 --> 00:03:54.760]  可能也好像上面那幅畫那樣
[00:03:54.760 --> 00:03:57.760]  有「爸爸媽媽」有「小朋友」
[00:03:57.760 --> 00:04:00.760]  這也是小朋友夢想的「家」
[00:04:00.760 --> 00:04:03.760]  但是想跟大家說,現在的定義已經不同了
[00:04:03.760 --> 00:04:05.760]  因為現在有很多東西
[00:04:05.760 --> 00:04:08.760]  我們都要去想到多元的問題
[00:04:08.760 --> 00:04:11.760]  我們要接納不同人有不同的取向
[00:04:11.760 --> 00:04:13.760]  家庭要重新的定義
[00:04:13.760 --> 00:04:16.760]  包括由伴侶開始
[00:04:16.760 --> 00:04:19.760]  可能是同性,或者是其他性別
[00:04:19.760 --> 00:04:23.760]  同居的伴侶,單親,沒有血緣關係的子女
[00:04:23.760 --> 00:04:25.760]  組成也可以叫做家庭
[00:04:25.760 --> 00:04:28.760]  還有現在的小朋友看的卡通
[00:04:28.760 --> 00:04:30.760]  「拍拍屁」知不知道是甚麼?
[00:04:30.760 --> 00:04:33.760]  「拍拍屁」裏面都有提到
[00:04:33.760 --> 00:04:37.760]  在故事裏面說到兩個媽媽都可以成為一個家庭
[00:04:37.760 --> 00:04:39.760]  兩個爸爸都可以成為一個家庭
[00:04:39.760 --> 00:04:43.760]  小朋友都在灌輸一個新的定義對家庭裏面
[00:04:43.760 --> 00:04:46.760]  這些都是世間定義甚麼是家庭
[00:04:46.760 --> 00:04:48.760]  而我們作為基督徒的時候
[00:04:48.760 --> 00:04:50.760]  我們又怎樣去定義呢?
[00:04:50.760 --> 00:04:52.760]  我們看一下,再看一看
[00:04:52.760 --> 00:04:58.760]  我們相信家庭的起源是源自於神起初的創造
[00:04:58.760 --> 00:05:00.760]  是神所設計的
[00:05:00.760 --> 00:05:02.760]  在《創世紀》中這樣提到
[00:05:02.760 --> 00:05:06.760]  萬物和人類的起源是源自於上帝的創造
[00:05:06.760 --> 00:05:08.760]  神創造了亞當夏娃
[00:05:08.760 --> 00:05:10.760]  為一男一女設立了婚姻
[00:05:10.760 --> 00:05:13.760]  使夫婦結合二人成為一體
[00:05:13.760 --> 00:05:15.760]  成為彼此之間的幫助
[00:05:15.760 --> 00:05:17.760]  又讓夫婦多多繁衍
[00:05:17.760 --> 00:05:19.760]  遍滿大地
[00:05:19.760 --> 00:05:22.760]  目的是管理地上的一切
[00:05:22.760 --> 00:05:24.760]  這裏提到
[00:05:24.760 --> 00:05:28.760]  我們很多時候都會想到一家之主
[00:05:28.760 --> 00:05:30.760]  我們可能都會想到
[00:05:30.760 --> 00:05:32.760]  一家之主一定是在說丈夫
[00:05:32.760 --> 00:05:35.760]  一定是在說爸爸的責任
[00:05:35.760 --> 00:05:36.760]  但我們看裏面
[00:05:36.760 --> 00:05:40.760]  原來一家之主的角色不在丈夫的裏面
[00:05:40.760 --> 00:05:42.760]  而是神自己
[00:05:42.760 --> 00:05:44.760]  因為是神創造了我們
[00:05:44.760 --> 00:05:46.760]  創造了家庭
[00:05:46.760 --> 00:05:48.760]  《詩篇》127亦這樣說
[00:05:48.760 --> 00:05:51.760]  祂說兒女是耶和華所賜的產業
[00:05:51.760 --> 00:05:55.760]  所生的兒子亦都是神所賜
[00:05:55.760 --> 00:05:56.760]  我們的生命
[00:05:56.760 --> 00:05:57.760]  不論自己
[00:05:57.760 --> 00:05:59.760]  我們的兒女的生命
[00:05:59.760 --> 00:06:00.760]  都是耶和華所賜
[00:06:00.760 --> 00:06:01.760]  因此
[00:06:01.760 --> 00:06:03.760]  神在這個家庭裏面
[00:06:03.760 --> 00:06:06.760]  祂應該具有一個一家之主的地位
[00:06:06.760 --> 00:06:08.760]  今天剛剛讀的經文
[00:06:08.760 --> 00:06:10.760]  都很想和大家一起看看
[00:06:10.760 --> 00:06:12.760]  家的角色
[00:06:12.760 --> 00:06:13.760]  家裏面有的責任
[00:06:13.760 --> 00:06:16.760]  很想大家一起去想一想
[00:06:16.760 --> 00:06:18.760]  我們的夢想家
[00:06:18.760 --> 00:06:21.760]  亦都是不是聖經裏面所說的夢想家呢
[00:06:21.760 --> 00:06:22.760]  我們一起祈禱
[00:06:22.760 --> 00:06:25.760]  親愛的天父
[00:06:25.760 --> 00:06:26.760]  多謝祢讚美祢
[00:06:26.760 --> 00:06:28.760]  讓我們今天能夠在教會裏面
[00:06:28.760 --> 00:06:29.760]  去聆聽祢的話語
[00:06:29.760 --> 00:06:32.760]  常常當我們想到家庭的時候
[00:06:32.760 --> 00:06:34.760]  想到這個世代的裏面
[00:06:34.760 --> 00:06:36.760]  我們看到有不同的需要
[00:06:36.760 --> 00:06:37.760]  我們亦都看到
[00:06:37.760 --> 00:06:38.760]  我們自己肉身的家庭
[00:06:38.760 --> 00:06:41.760]  我們都可能會有很多面對的問題
[00:06:41.760 --> 00:06:42.760]  但是神啊
[00:06:42.760 --> 00:06:43.760]  求祢今天藉著經文
[00:06:43.760 --> 00:06:45.760]  成為我們生命裏面的激勵
[00:06:45.760 --> 00:06:46.760]  亦都讓我們看見
[00:06:46.760 --> 00:06:48.760]  神祢的心意是甚麼
[00:06:48.760 --> 00:06:50.760]  讓我們看見主耶穌
[00:06:50.760 --> 00:06:52.760]  祢怎樣去鼓勵我們
[00:06:52.760 --> 00:06:53.760]  多謝主
[00:06:53.760 --> 00:06:54.760]  求祢越立
[00:06:54.760 --> 00:06:55.760]  聽我們祈禱
[00:06:55.760 --> 00:06:56.760]  奉教主耶穌
[00:06:56.760 --> 00:06:57.760]  得成名自其吸
[00:06:57.760 --> 00:06:58.760]  阿們
[00:06:58.760 --> 00:07:00.760]  當說到家庭
[00:07:00.760 --> 00:07:02.760]  就會想起保羅
[00:07:02.760 --> 00:07:04.760]  在《爾忽所書》所提及的一段經文
[00:07:04.760 --> 00:07:06.760]  就是剛剛讀過的經文
[00:07:06.760 --> 00:07:08.760]  保羅寫的《爾忽所書》
[00:07:08.760 --> 00:07:11.760]  其當中除了講到
[00:07:11.760 --> 00:07:14.760]  基督教信仰的基礎之外
[00:07:14.760 --> 00:07:16.760]  亦都講到有很多關於基督徒
[00:07:16.760 --> 00:07:20.760]  應該怎樣實踐祂的信仰態度
[00:07:20.760 --> 00:07:23.760]  在《爾忽所書》第四章開始的時候
[00:07:23.760 --> 00:07:26.760]  就講到基督徒的社會生活
[00:07:26.760 --> 00:07:28.760]  他強調一個信耶穌的人
[00:07:28.760 --> 00:07:30.760]  除了遵守教義之外
[00:07:30.760 --> 00:07:33.760]  更加有一個不一樣的生活態度
[00:07:33.760 --> 00:07:37.760]  就好像之前周全道所提醒我們的
[00:07:37.760 --> 00:07:40.760]  我們稱為義不單止是因為
[00:07:40.760 --> 00:07:42.760]  信靠耶穌基督的信實
[00:07:42.760 --> 00:07:45.760]  更加要有一個跟隨神的信仰生活
[00:07:45.760 --> 00:07:48.760]  走一條成聖的路
[00:07:48.760 --> 00:07:51.760]  所以我們這班信了耶穌的人
[00:07:51.760 --> 00:07:53.760]  在我們生命的價值觀上面
[00:07:53.760 --> 00:07:56.760]  應該和那些未信的人有不一樣
[00:07:56.760 --> 00:07:59.760]  我們應該有一個不斷被神更生的態度
[00:07:59.760 --> 00:08:01.760]  活出一個新的生命
[00:08:01.760 --> 00:08:03.760]  一個新我
[00:08:03.760 --> 00:08:05.760]  我們要成為光明的兒女
[00:08:05.760 --> 00:08:07.760]  效法主榜樣
[00:08:07.760 --> 00:08:09.760]  活在這個光中
[00:08:09.760 --> 00:08:12.760]  在《爾忽所書》五章十五節更加提到
[00:08:12.760 --> 00:08:14.760]  保羅提出了
[00:08:14.760 --> 00:08:16.760]  能夠活出這個新我
[00:08:16.760 --> 00:08:19.760]  效法基督的樣式關鍵在於一樣東西
[00:08:19.760 --> 00:08:22.760]  就是我們多多依靠聖靈的能力
[00:08:22.760 --> 00:08:25.760]  以至到我們可以被聖靈充滿
[00:08:25.760 --> 00:08:27.760]  要口唱心和
[00:08:27.760 --> 00:08:30.760]  心裡面時常去歌頌主
[00:08:30.760 --> 00:08:32.760]  凡事去謝恩
[00:08:32.760 --> 00:08:35.760]  這些都是《爾忽所書》的背景
[00:08:35.760 --> 00:08:37.760]  說到今天的經文
[00:08:37.760 --> 00:08:41.760]  保羅很落地地說到信徒生活的處境
[00:08:41.760 --> 00:08:43.760]  怎樣被聖靈充滿引導
[00:08:43.760 --> 00:08:45.760]  結果是什麼呢
[00:08:45.760 --> 00:08:47.760]  而第一樣東西他提到
[00:08:47.760 --> 00:08:49.760]  就是今天的家庭
[00:08:49.760 --> 00:08:51.760]  今天所提到的家庭
[00:08:51.760 --> 00:08:56.760]  這一段經文也是很多婚禮上會聽到的訓練經文
[00:08:56.760 --> 00:08:59.760]  我們一起看看今天的經文
[00:08:59.760 --> 00:09:03.760]  保羅一開始提到做妻子的角色
[00:09:03.760 --> 00:09:05.760]  在二十二節這樣說
[00:09:05.760 --> 00:09:07.760]  你們做妻子的
[00:09:07.760 --> 00:09:09.760]  要去信服自己的丈夫
[00:09:09.760 --> 00:09:11.760]  好像信復主一樣
[00:09:11.760 --> 00:09:13.760]  因為丈夫是妻子的頭
[00:09:13.760 --> 00:09:16.760]  就像基督是教會的頭
[00:09:16.760 --> 00:09:19.760]  基督也是教會全體的救主
[00:09:19.760 --> 00:09:21.760]  教會怎樣去信服基督
[00:09:21.760 --> 00:09:25.760]  妻子亦都這樣凡事去信服丈夫
[00:09:25.760 --> 00:09:29.760]  妻子在這個神所設定的家庭裡面
[00:09:29.760 --> 00:09:33.760]  有一種很重要的責任要去做
[00:09:33.760 --> 00:09:34.760]  是什麼呢
[00:09:34.760 --> 00:09:36.760]  就是去信服丈夫
[00:09:36.760 --> 00:09:40.760]  還要說到凡事都要信服
[00:09:40.760 --> 00:09:42.760]  問問大家一個問題
[00:09:42.760 --> 00:09:47.760]  大家覺得信服是什麼意思呢
[00:09:47.760 --> 00:09:50.760]  會不會是聽話呢
[00:09:50.760 --> 00:09:52.760]  如果這樣說
[00:09:52.760 --> 00:09:55.760]  做一個妻子的時候
[00:09:55.760 --> 00:09:57.760]  是不是聽了丈夫的話
[00:09:57.760 --> 00:09:59.760]  丈夫說什麼就是什麼
[00:09:59.760 --> 00:10:01.760]  就等於信服呢
[00:10:01.760 --> 00:10:03.760]  如果是這樣的話
[00:10:03.760 --> 00:10:05.760]  又想問問在座的姐妹
[00:10:05.760 --> 00:10:06.760]  作為妻子的時候
[00:10:06.760 --> 00:10:08.760]  你又認不認同呢
[00:10:08.760 --> 00:10:10.760]  很搞笑
[00:10:10.760 --> 00:10:12.760]  我在Facebook
[00:10:12.760 --> 00:10:15.760]  無聊的時候會看影片
[00:10:15.760 --> 00:10:17.760]  我覺得很搞笑的地方是什麼呢
[00:10:17.760 --> 00:10:19.760]  當我現在看Facebook
[00:10:19.760 --> 00:10:20.760]  很多影片看的
[00:10:20.760 --> 00:10:23.760]  我看的影片多數是什麼呢
[00:10:23.760 --> 00:10:26.760]  就是那些不是丈夫被人打
[00:10:26.760 --> 00:10:30.760]  或者就是那些丈夫被人呼呼喝喝
[00:10:30.760 --> 00:10:33.760]  爸爸在家裡是沒有什麼惰色的
[00:10:33.760 --> 00:10:36.760]  我不知道為什麼Facebook
[00:10:36.760 --> 00:10:39.760]  會不斷給我這些東西看
[00:10:39.760 --> 00:10:42.760]  可能提醒我在家裡的地位
[00:10:42.760 --> 00:10:44.760]  可能是比較低
[00:10:44.760 --> 00:10:48.760]  最近去過一個弟兄的家裡
[00:10:48.760 --> 00:10:50.760]  去做家庭溫暖
[00:10:50.760 --> 00:10:53.760]  留意到爸爸在家裡
[00:10:53.760 --> 00:10:54.760]  經常被人說什麼
[00:10:54.760 --> 00:10:56.760]  就說你很煩
[00:10:56.760 --> 00:10:58.760]  你閉嘴吧
[00:10:58.760 --> 00:10:59.760]  爸爸是怎樣的呢
[00:10:59.760 --> 00:11:02.760]  爸爸是大大隻 凶神惡煞的
[00:11:02.760 --> 00:11:05.760]  是我們當中的弟兄
[00:11:05.760 --> 00:11:06.760]  我不說是誰了
[00:11:06.760 --> 00:11:08.760]  我又發現
[00:11:08.760 --> 00:11:10.760]  現在要面對家裡
[00:11:10.760 --> 00:11:11.760]  整個家都是女人
[00:11:11.760 --> 00:11:15.760]  我的女兒都已經命令我要做一些事
[00:11:15.760 --> 00:11:17.760]  我發現我作為爸爸
[00:11:17.760 --> 00:11:20.760]  或者是一個在家裡的角色
[00:11:20.760 --> 00:11:23.760]  好像食物鏈的最低層
[00:11:23.760 --> 00:11:25.760]  我就想起
[00:11:25.760 --> 00:11:28.760]  其實可能這一刻的社會都不同了
[00:11:28.760 --> 00:11:31.760]  可能說妻子去馴服丈夫
[00:11:31.760 --> 00:11:33.760]  我們以前聽到
[00:11:33.760 --> 00:11:35.760]  我沒有看過這套劇
[00:11:35.760 --> 00:11:38.760]  說到阿信的故事
[00:11:38.760 --> 00:11:41.760]  說阿信是千依百順
[00:11:41.760 --> 00:11:44.760]  很謙卑地拖地 抹地
[00:11:44.760 --> 00:11:46.760]  跪著去服侍
[00:11:46.760 --> 00:11:50.760]  但現在社會不是說這種氣氛
[00:11:50.760 --> 00:11:52.760]  說什麼呢 我們看看
[00:11:52.760 --> 00:11:55.760]  他說得好像要去馴服丈夫
[00:11:55.760 --> 00:11:57.760]  不知道大家認不認同
[00:11:57.760 --> 00:11:58.760]  不是說馴服
[00:11:58.760 --> 00:11:59.760]  是說馴服
[00:11:59.760 --> 00:12:02.760]  我覺得這件事就很好笑了
[00:12:02.760 --> 00:12:03.760]  因為怎樣呢
[00:12:03.760 --> 00:12:05.760]  如果今天的氣氛
[00:12:05.760 --> 00:12:07.760]  社會氣氛是說馴服
[00:12:07.760 --> 00:12:08.760]  那個是丈夫
[00:12:08.760 --> 00:12:10.760]  經文就很恐怖了
[00:12:10.760 --> 00:12:13.760]  說到妻子要去馴服丈夫
[00:12:13.760 --> 00:12:15.760]  這個想法
[00:12:15.760 --> 00:12:19.760]  真的很不行
[00:12:19.760 --> 00:12:21.760]  但是最不行的地方是什麼呢
[00:12:21.760 --> 00:12:23.760]  經文更加說到
[00:12:23.760 --> 00:12:26.760]  教會都要去馴服基督
[00:12:26.760 --> 00:12:28.760]  這個對於我自己來說
[00:12:28.760 --> 00:12:30.760]  是一個很大的提醒
[00:12:30.760 --> 00:12:31.760]  到底今天的服侍
[00:12:31.760 --> 00:12:34.760]  我們是有一個什麼態度去服侍主呢
[00:12:34.760 --> 00:12:37.760]  到底是馴服基督
[00:12:37.760 --> 00:12:38.760]  還是我們很多事情的時候
[00:12:38.760 --> 00:12:40.760]  我們都很想
[00:12:40.760 --> 00:12:42.760]  耶穌你這樣做那樣做
[00:12:42.760 --> 00:12:44.760]  實踐我們夢想的教會
[00:12:44.760 --> 00:12:46.760]  實踐我們的侍宮
[00:12:46.760 --> 00:12:48.760]  如果這樣的話
[00:12:48.760 --> 00:12:52.760]  我相信這個不是出於神的旨意
[00:12:52.760 --> 00:12:54.760]  所以我求主給我們教會
[00:12:54.760 --> 00:12:57.760]  是一間馴服主的教會
[00:12:57.760 --> 00:13:01.760]  不是馴服基督的教會
[00:13:01.760 --> 00:13:03.760]  正經一點說
[00:13:03.760 --> 00:13:05.760]  我們看看馴服的意思是什麼
[00:13:05.760 --> 00:13:08.760]  順番一頁
[00:13:08.760 --> 00:13:11.760]  原來英文聖經說這種馴服
[00:13:11.760 --> 00:13:14.760]  是說一種understand和support
[00:13:14.760 --> 00:13:16.760]  就是說一種明白和支持
[00:13:16.760 --> 00:13:17.760]  這樣就很不同了
[00:13:17.760 --> 00:13:19.760]  我們能夠理解經文
[00:13:19.760 --> 00:13:23.760]  妻子要明白和支持丈夫
[00:13:23.760 --> 00:13:25.760]  我想到這個關係
[00:13:25.760 --> 00:13:27.760]  一個人能夠馴服
[00:13:27.760 --> 00:13:29.760]  能夠彼此明白和支持
[00:13:29.760 --> 00:13:31.760]  基於他們彼此之間
[00:13:31.760 --> 00:13:33.760]  有一個很深厚的認識
[00:13:33.760 --> 00:13:36.760]  三不識七你不會去幫他
[00:13:36.760 --> 00:13:37.760]  你不會去明白他
[00:13:37.760 --> 00:13:39.760]  你不會去支持他
[00:13:39.760 --> 00:13:41.760]  這裡保羅用了一個
[00:13:41.760 --> 00:13:43.760]  很親密的關係
[00:13:43.760 --> 00:13:45.760]  一個夫婦之間的關係
[00:13:45.760 --> 00:13:47.760]  不是一個說一個做
[00:13:47.760 --> 00:13:50.760]  而是一個很親密的關係之間
[00:13:50.760 --> 00:13:52.760]  你有多明白對方
[00:13:52.760 --> 00:13:55.760]  你就會怎樣去支持支援對方
[00:13:55.760 --> 00:13:58.760]  而我發現作為丈夫的自己人
[00:13:58.760 --> 00:13:59.760]  在這種關係裡面
[00:13:59.760 --> 00:14:01.760]  一種被明白被支持
[00:14:01.760 --> 00:14:04.760]  對於這個關係是很重要的
[00:14:04.760 --> 00:14:06.760]  所以原來經文提醒我們
[00:14:06.760 --> 00:14:09.760]  要在當中彼此明白支持
[00:14:09.760 --> 00:14:11.760]  然後說到丈夫
[00:14:11.760 --> 00:14:14.760]  經文也說到妻子馴服丈夫
[00:14:14.760 --> 00:14:16.760]  因為丈夫是頭
[00:14:16.760 --> 00:14:19.760]  我想到一頭家必定有頭作主
[00:14:19.760 --> 00:14:21.760]  也要有人作領導
[00:14:21.760 --> 00:14:25.760]  然後以致各人去順從這個頭
[00:14:25.760 --> 00:14:27.760]  而經文沒有特別解釋
[00:14:27.760 --> 00:14:29.760]  到底做頭是什麼意思呢
[00:14:29.760 --> 00:14:31.760]  我想起有一次
[00:14:31.760 --> 00:14:35.760]  在一個夫婦的聚會裡面
[00:14:35.760 --> 00:14:37.760]  我們一班丈夫
[00:14:37.760 --> 00:14:38.760]  我們看這段經文
[00:14:38.760 --> 00:14:41.760]  討論到頭是什麼意思呢
[00:14:41.760 --> 00:14:42.760]  每個人都在想
[00:14:42.760 --> 00:14:45.760]  做頭經文有沒有解釋
[00:14:45.760 --> 00:14:49.760]  會不會是話事是做頭
[00:14:49.760 --> 00:14:50.760]  會不會決定
[00:14:50.760 --> 00:14:52.760]  要在家裡面做決定
[00:14:52.760 --> 00:14:54.760]  就是丈夫的角色
[00:14:54.760 --> 00:14:55.760]  我們討論了很久
[00:14:55.760 --> 00:14:57.760]  但有一次不是這樣
[00:14:57.760 --> 00:14:59.760]  因為我們發現
[00:14:59.760 --> 00:15:02.760]  有些時候太太做決定
[00:15:02.760 --> 00:15:04.760]  是比丈夫做得更加精明
[00:15:04.760 --> 00:15:05.760]  例如什麼呢
[00:15:05.760 --> 00:15:07.760]  就是去街市的時候
[00:15:07.760 --> 00:15:10.760]  丈夫全部都站在旁邊去拿菜
[00:15:10.760 --> 00:15:13.760]  妻子大部分都是做決定的
[00:15:13.760 --> 00:15:15.760]  或者我現在面對的是什麼呢
[00:15:15.760 --> 00:15:18.760]  就是小朋友要準備讀小學
[00:15:18.760 --> 00:15:21.760]  但是讀小學的問題
[00:15:21.760 --> 00:15:23.760]  又要很多資料搜集
[00:15:23.760 --> 00:15:26.760]  叫做哪間學校哪一區
[00:15:26.760 --> 00:15:27.760]  上次有一個姐妹問我
[00:15:27.760 --> 00:15:28.760]  你知不知道
[00:15:28.760 --> 00:15:33.760]  我的女兒在報讀哪一區的號碼
[00:15:33.760 --> 00:15:34.760]  我是答不到的
[00:15:34.760 --> 00:15:38.760]  這些都是太太比較精明
[00:15:38.760 --> 00:15:41.760]  比較知道怎麼做
[00:15:41.760 --> 00:15:44.760]  我再看一看英文的《聖經》
[00:15:44.760 --> 00:15:46.760]  它說到原來
[00:15:46.760 --> 00:15:49.760]  丈夫的責任不是去管制
[00:15:49.760 --> 00:15:52.760]  而是當中提到
[00:15:52.760 --> 00:15:56.760]  丈夫的責任是要在當中去愛
[00:15:56.760 --> 00:15:58.760]  去愛護我們家人
[00:15:58.760 --> 00:15:59.760]  為什麼這樣說呢
[00:15:59.760 --> 00:16:01.760]  在之後的經文裡也有提到
[00:16:01.760 --> 00:16:02.760]  第25節
[00:16:02.760 --> 00:16:04.760]  你們做丈夫的
[00:16:04.760 --> 00:16:06.760]  要愛妻子正如基督愛教會
[00:16:06.760 --> 00:16:08.760]  為教會捨己
[00:16:08.760 --> 00:16:10.760]  第28節也跟人家這樣說
[00:16:10.760 --> 00:16:12.760]  同樣丈夫也應該愛妻子
[00:16:12.760 --> 00:16:14.760]  好像愛自己的身體一樣
[00:16:14.760 --> 00:16:17.760]  愛妻子就是愛自己
[00:16:17.760 --> 00:16:23.760]  原來做一頭家的角色
[00:16:23.760 --> 00:16:25.760]  丈夫有一個很重要的責任
[00:16:25.760 --> 00:16:28.760]  那個責任就是帶頭去愛
[00:16:28.760 --> 00:16:32.760]  愛你的妻子去學這個捨己
[00:16:32.760 --> 00:16:34.760]  正如基督愛教會一樣
[00:16:34.760 --> 00:16:36.760]  捨己是什麼意思呢
[00:16:36.760 --> 00:16:39.760]  當我們進入到受苦期的時候
[00:16:39.760 --> 00:16:42.760]  我們又想到耶穌基督的捨己
[00:16:42.760 --> 00:16:43.760]  耶穌為了教會
[00:16:43.760 --> 00:16:46.760]  為了你和我犧牲了自己
[00:16:46.760 --> 00:16:48.760]  耶穌不是輕鬆地
[00:16:48.760 --> 00:16:50.760]  換取你和我的生命
[00:16:50.760 --> 00:16:51.760]  剛剛提到
[00:16:51.760 --> 00:16:53.760]  我們接下來受苦節的主題
[00:16:53.760 --> 00:16:55.760]  受苦的君王
[00:16:55.760 --> 00:16:56.760]  耶穌是一個君王
[00:16:56.760 --> 00:16:58.760]  祂作為神的兒子
[00:16:58.760 --> 00:17:00.760]  祂犧牲了自己的生命
[00:17:00.760 --> 00:17:02.760]  祂忍受了世人的唾棄
[00:17:02.760 --> 00:17:04.760]  忍受了十字架的刑罰
[00:17:04.760 --> 00:17:06.760]  換取你和我的生命
[00:17:06.760 --> 00:17:10.760]  這是祂的犧牲社紀
[00:17:10.760 --> 00:17:13.760]  祂展示了什麼是愛
[00:17:13.760 --> 00:17:16.760]  丈夫作為這個頭
[00:17:16.760 --> 00:17:17.760]  是帶頭
[00:17:17.760 --> 00:17:19.760]  帶頭去帶領家人
[00:17:19.760 --> 00:17:20.760]  怎樣去珍重
[00:17:20.760 --> 00:17:21.760]  去愛惜這頭家
[00:17:21.760 --> 00:17:22.760]  去愛太太
[00:17:22.760 --> 00:17:23.760]  去愛子女
[00:17:23.760 --> 00:17:26.760]  甚或為所愛的人去捨己
[00:17:26.760 --> 00:17:29.760]  這是一個很親密的關係
