
[00:00:00.000 --> 00:00:02.000]  請支配平安
[00:02:20.000 --> 00:02:23.000]  其實這些地方今天依然存在
[00:02:23.000 --> 00:02:26.000]  如果大家要去聖地旅遊
[00:02:26.000 --> 00:02:29.000]  很可能都會去到加利利湖
[00:02:29.000 --> 00:02:31.000]  但是從今日的經文當中
[00:02:31.000 --> 00:02:35.000]  我們知道馬太的職業不是漁夫
[00:02:35.000 --> 00:02:38.000]  而是一名收稅的官員
[00:02:38.000 --> 00:02:44.000]  所以在華本聖經又叫稅利馬太
[00:02:44.000 --> 00:02:49.000]  我們先從今日的經文來了解這位稅利馬太
[00:02:49.000 --> 00:02:52.000]  第九節告訴我們
[00:02:52.000 --> 00:02:54.000]  馬太是一位收稅官
[00:02:54.000 --> 00:03:00.000]  一位收稅官的背景有點像今天的會計師
[00:03:00.000 --> 00:03:06.000]  他對數字比較敏感或留心
[00:03:06.000 --> 00:03:14.000]  並且他的思維比較有邏輯性、系統性
[00:03:14.000 --> 00:03:18.000]  而不是像讀文學的人比較感性
[00:03:18.000 --> 00:03:24.000]  馬太這些性格從馬可福音可以看得出
[00:03:24.000 --> 00:03:30.000]  首先馬太福音一開始就有一個有關基督的族譜
[00:03:30.000 --> 00:03:34.000]  路加福音都有一個主耶穌的族譜
[00:03:34.000 --> 00:03:39.000]  但是路加福音的族譜裡面就沒有數字
[00:03:39.000 --> 00:03:41.000]  而馬太福音就有
[00:03:41.000 --> 00:03:42.000]  我讀一節給大家聽
[00:03:42.000 --> 00:03:45.000]  馬太福音第一章十七節
[00:03:45.000 --> 00:03:48.000]  這樣算起來
[00:03:48.000 --> 00:03:52.000]  從阿伯拉罕到大衛共十四代
[00:03:52.000 --> 00:03:54.000]  從大衛到以色列人
[00:03:54.000 --> 00:03:57.000]  秘魯到巴比倫也是十四代
[00:03:57.000 --> 00:04:02.000]  從秘魯到基督的誕生又是十四代
[00:04:02.000 --> 00:04:06.000]  我們留意到馬太喜歡計算
[00:04:06.000 --> 00:04:10.000]  從主耶穌的族譜數到有三個十四代
[00:04:10.000 --> 00:04:14.000]  其實就可以反映出馬太對數字的興趣
[00:04:14.000 --> 00:04:20.000]  相對來說路加福音的作者是一位醫生
[00:04:20.000 --> 00:04:23.000]  他對人體就比較有興趣
[00:04:23.000 --> 00:04:30.000]  當他記載彼得和約翰醫好一位一生出來跛腳的人的時候
[00:04:30.000 --> 00:04:32.000]  他是這樣描寫的
[00:04:32.000 --> 00:04:35.000]  在《士郎記》三章七節到八節
[00:04:35.000 --> 00:04:40.000]  哪個人的腳和裸骨立刻有了力氣
[00:04:40.000 --> 00:04:45.000]  就跳起來站直了開始走路
[00:04:45.000 --> 00:04:48.000]  如果沒有受過醫學訓練的背景
[00:04:48.000 --> 00:04:50.000]  一個人可以輕輕鬆鬆
[00:04:50.000 --> 00:04:54.000]  立即起來就跳著開始走路
[00:04:54.000 --> 00:04:57.000]  但是路加福音就特別描寫
[00:04:57.000 --> 00:05:02.000]  哪個人的腳和裸骨立刻有了力氣
[00:05:02.000 --> 00:05:07.000]  就跳著開始站直了開始走路
[00:05:07.000 --> 00:05:11.000]  此外馬太是比較系統性思想
[00:05:11.000 --> 00:05:13.000]  所以馬太福音的折扣
[00:05:13.000 --> 00:05:18.000]  很明顯是有五大段主耶穌講論的記載
[00:05:18.000 --> 00:05:24.000]  那五段的經文就是第五到第七章登山補佛
[00:05:24.000 --> 00:05:28.000]  第十章是對十二使徒的指示
[00:05:28.000 --> 00:05:31.000]  第十三章是有關天國的比喻
[00:05:31.000 --> 00:05:35.000]  第十八章是對門徒的教導
[00:05:35.000 --> 00:05:42.000]  第十四至二十五章是在橄欖山上對末世的講論
[00:05:42.000 --> 00:05:45.000]  用登山補佛做個例子
[00:05:45.000 --> 00:05:48.000]  在第五至第七章的教訓
[00:05:48.000 --> 00:05:53.000]  其實在其他福音書都是分散記載
[00:05:53.000 --> 00:05:56.000]  在不同的場合不同的場景
[00:05:56.000 --> 00:06:01.000]  而馬太就將那些教訓集中在一起
[00:06:01.000 --> 00:06:06.000]  方便讀者容易記得主耶穌的教訓
[00:06:06.000 --> 00:06:10.000]  馬太除了是一位有思想的人之外
[00:06:10.000 --> 00:06:14.000]  我相信她還是相當富裕的
[00:06:14.000 --> 00:06:17.000]  因為羅馬人的稅務制度
[00:06:17.000 --> 00:06:20.000]  不像我們今天澳洲的制度
[00:06:20.000 --> 00:06:24.000]  是由中央政府負責收稅
[00:06:24.000 --> 00:06:28.000]  所有稅務官都是公務員
[00:06:28.000 --> 00:06:30.000]  是政府的僱員
[00:06:30.000 --> 00:06:35.000]  羅馬政府是採用承包制
[00:06:35.000 --> 00:06:40.000]  收稅的官員其實個個都是自己做老闆
[00:06:40.000 --> 00:06:42.000]  或者是個體戶
[00:06:42.000 --> 00:06:47.000]  他們要去投標來拿收稅權來做
[00:06:47.000 --> 00:06:52.000]  所以收稅對他們來說不單止是一種職業
[00:06:52.000 --> 00:06:54.000]  更加是一盤生意
[00:06:54.000 --> 00:06:56.000]  他們投標之後
[00:06:56.000 --> 00:07:01.000]  就要將可以收到的稅先交給羅馬政府
[00:07:01.000 --> 00:07:04.000]  然後他們才在那個地方收稅
[00:07:04.000 --> 00:07:07.000]  收回自己的成本和利潤
[00:07:07.000 --> 00:07:11.000]  所以馬太也都一定要有一筆資本
[00:07:11.000 --> 00:07:15.000]  才可以去投標做收稅官
[00:07:15.000 --> 00:07:17.000]  為了要賺錢
[00:07:17.000 --> 00:07:23.000]  收稅官往往就會收稅比法律規定高一些的稅
[00:07:23.000 --> 00:07:27.000]  來使自己不至於血本無歸
[00:07:27.000 --> 00:07:32.000]  結果他們的行為就會比一般民眾很鎮嚴
[00:07:32.000 --> 00:07:37.000]  更加比法利塞人說他們不潔淨
[00:07:37.000 --> 00:07:40.000]  因為他們是為羅馬人服務
[00:07:40.000 --> 00:07:44.000]  並且欺壓自己的同胞
[00:07:44.000 --> 00:07:46.000]  如果是中國人罵他們
[00:07:46.000 --> 00:07:48.000]  可能會說他們是漢奸
[00:07:48.000 --> 00:07:50.000]  或者這些是遊奸
[00:07:50.000 --> 00:07:52.000]  走狗來的
[00:07:52.000 --> 00:07:55.000]  所以在第十節經文提到
[00:07:55.000 --> 00:07:57.000]  許多「稅棍無壞人」
[00:07:57.000 --> 00:08:00.000]  「稅棍無壞人」不是說兩種人
[00:08:00.000 --> 00:08:03.000]  就是罵那些稅棍都是壞人
[00:08:03.000 --> 00:08:07.000]  我不知道有沒有人很喜歡
[00:08:07.000 --> 00:08:11.000]  整天坐在那裏工作的時候都被人罵
[00:08:11.000 --> 00:08:14.000]  我相信如果馬太有更好的選擇
[00:08:14.000 --> 00:08:19.000]  他都不一定很想做稅棍的壞人
[00:08:19.000 --> 00:08:22.000]  不過他可能像耶穌說的
[00:08:22.000 --> 00:08:25.000]  一個比喻中提到的僕人
[00:08:25.000 --> 00:08:27.000]  坐地就沒力
[00:08:27.000 --> 00:08:30.000]  吃吃可能怕醜
[00:08:30.000 --> 00:08:33.000]  打魚可能會暈船浪
[00:08:33.000 --> 00:08:38.000]  於是迫於無奈就只好做收稅
[00:08:38.000 --> 00:08:43.000]  但是有一天耶穌經過他的稅棍
[00:08:43.000 --> 00:08:45.000]  竟然呼召他說
[00:08:45.000 --> 00:08:47.000]  來跟從我
[00:08:47.000 --> 00:08:51.000]  他毫不猶豫馬上不做他的工作
[00:08:51.000 --> 00:08:53.000]  跟從了耶穌
[00:08:53.000 --> 00:08:57.000]  我相信他應該聽過一些耶穌所說的道
[00:08:57.000 --> 00:09:00.000]  和所做過的神蹟
[00:09:00.000 --> 00:09:05.000]  他認識耶穌不是一位普通的聖經教師
[00:09:05.000 --> 00:09:09.000]  耶穌很可能就是上帝答應了
[00:09:09.000 --> 00:09:14.000]  要差派來拯救猶太人的救世主彌賽
[00:09:14.000 --> 00:09:18.000]  而馬太他也很可能覺得自己
[00:09:18.000 --> 00:09:22.000]  是一個被人看不起的稅棍和壞人
[00:09:22.000 --> 00:09:28.000]  而耶穌是普遍受人民尊崇的一位教師
[00:09:28.000 --> 00:09:31.000]  而耶穌竟然沒有看低他
[00:09:31.000 --> 00:09:35.000]  還呼召他去祖門道
[00:09:35.000 --> 00:09:37.000]  對他來說
[00:09:37.000 --> 00:09:41.000]  這可能是他心中的一個神蹟
[00:09:41.000 --> 00:09:47.000]  因此在馬太當寫到他自己門召的經歷的時候
[00:09:47.000 --> 00:09:51.000]  他有意安排了前四段經文
[00:09:51.000 --> 00:09:55.000]  然後才記載他的門召
[00:09:55.000 --> 00:10:01.000]  或者讓我們很快看看前四段經文記載了什麼事情
[00:10:01.000 --> 00:10:06.000]  在8章18至22節
[00:10:06.000 --> 00:10:11.000]  記載了有兩個沒有跟隨耶穌的人
[00:10:11.000 --> 00:10:14.000]  其中一位是經學教師
[00:10:14.000 --> 00:10:16.000]  他想跟隨耶穌
[00:10:16.000 --> 00:10:19.000]  但是耶穌告訴他
[00:10:19.000 --> 00:10:27.000]  狐狸有道,飛鳥有窩,可使人子連枕頭的地方都會有
[00:10:27.000 --> 00:10:30.000]  耶穌說什麼呢?
[00:10:30.000 --> 00:10:33.000]  耶穌說你作為一位經學教師
[00:10:33.000 --> 00:10:37.000]  你有好的收入,有舒適的生活
[00:10:37.000 --> 00:10:39.000]  你要跟從我的話
[00:10:39.000 --> 00:10:43.000]  你準備好過刻苦的生活了嗎?
[00:10:43.000 --> 00:10:47.000]  那位經學教師沒有跟隨耶穌
[00:10:47.000 --> 00:10:50.000]  此外又記載了另外一個人
[00:10:50.000 --> 00:10:53.000]  本來是已經跟隨耶穌的
[00:10:53.000 --> 00:10:56.000]  但是他改變主意
[00:10:56.000 --> 00:10:59.000]  找一個藉口告訴耶穌
[00:10:59.000 --> 00:11:03.000]  我要先回去埋葬我的父親
[00:11:03.000 --> 00:11:06.000]  意思不是說他爸爸剛剛死了
[00:11:06.000 --> 00:11:08.000]  他要回家埋葬父親
[00:11:08.000 --> 00:11:12.000]  而是說他爸爸其實生剛剛活著
[00:11:12.000 --> 00:11:15.000]  不過他要回去奉養他爸爸
[00:11:15.000 --> 00:11:18.000]  等到他爸爸將來死了之後
[00:11:18.000 --> 00:11:20.000]  才去跟隨耶穌
[00:11:20.000 --> 00:11:24.000]  二三十年說不完,有多長時間
[00:11:24.000 --> 00:11:31.000]  這段記載不是任何人都可以有福氣去跟隨耶穌
[00:11:31.000 --> 00:11:36.000]  有些人想跟,但是耶穌不收他
[00:11:36.000 --> 00:11:39.000]  而有些人就是貪愛世界
[00:11:39.000 --> 00:11:42.000]  不肯跟隨耶穌
[00:11:42.000 --> 00:11:47.000]  但是耶穌確實是上帝的兒子
[00:11:47.000 --> 00:11:52.000]  所以接著馬太又記載了三個神蹟
[00:11:52.000 --> 00:11:55.000]  去表明耶穌的身份
[00:11:55.000 --> 00:11:59.000]  證明祂不是一位平常人
[00:11:59.000 --> 00:12:05.000]  第一個記載在馬太第八章23-27
[00:12:05.000 --> 00:12:08.000]  主耶穌用言語斥責風浪
[00:12:08.000 --> 00:12:11.000]  風浪就平息了
[00:12:11.000 --> 00:12:15.000]  表明耶穌有控制大自然的能力
[00:12:15.000 --> 00:12:19.000]  第二個就在八章28-34
[00:12:19.000 --> 00:12:22.000]  主耶穌為一個人趕鬼
[00:12:22.000 --> 00:12:26.000]  又准許那些鬼進入豬群
[00:12:26.000 --> 00:12:30.000]  表明耶穌有控制邪靈的能力
[00:12:30.000 --> 00:12:34.000]  第三個是九章1-8
[00:12:34.000 --> 00:12:40.000]  主耶穌用言語去醫好一位癱瘓的病人
[00:12:40.000 --> 00:12:43.000]  表明耶穌就是上帝
[00:12:43.000 --> 00:12:46.000]  既能夠給人有新的生命
[00:12:46.000 --> 00:12:50.000]  祂也有赦罪的權柄
[00:12:50.000 --> 00:12:54.000]  我留意到其實馬可和路加福音
[00:12:54.000 --> 00:12:56.000]  都有記載這些神蹟
[00:12:56.000 --> 00:12:59.000]  但是記載次序是不同的
[00:12:59.000 --> 00:13:01.000]  也不是連在一起的
[00:13:01.000 --> 00:13:04.000]  因此我認為馬太這樣記載
[00:13:04.000 --> 00:13:08.000]  是刻意去表達祂的夢照
[00:13:08.000 --> 00:13:12.000]  是耶穌給他生命的一份神蹟的禮物
[00:13:12.000 --> 00:13:14.000]  不是人人都有這個福氣
[00:13:14.000 --> 00:13:16.000]  可以被耶穌呼召的
[00:13:16.000 --> 00:13:20.000]  所以我相信他是懷著感恩的心
[00:13:20.000 --> 00:13:24.000]  請耶穌去他家吃飯
[00:13:24.000 --> 00:13:28.000]  同時也請了其他同事
[00:13:28.000 --> 00:13:30.000]  全部都是收稅的
[00:13:30.000 --> 00:13:32.000]  因為所有收稅的人
[00:13:32.000 --> 00:13:35.000]  都被當時的猶太人叫做稅棍和壞人
[00:13:35.000 --> 00:13:40.000]  他們除了自己同行的同事之外
[00:13:40.000 --> 00:13:44.000]  大概也沒有其他朋友了
[00:13:44.000 --> 00:13:46.000]  有些法利塞人
[00:13:46.000 --> 00:13:48.000]  看見耶穌的門徒
[00:13:48.000 --> 00:13:50.000]  竟然跟稅棍和壞人吃飯
[00:13:50.000 --> 00:13:53.000]  就大聲質問耶穌的門徒
[00:13:53.000 --> 00:13:58.000]  我想他們也是故意去給耶穌聽見
[00:13:58.000 --> 00:14:00.000]  耶穌就講明
[00:14:00.000 --> 00:14:04.000]  祂來的目的是召喚人
[00:14:04.000 --> 00:14:06.000]  並且教訓他們
[00:14:06.000 --> 00:14:10.000]  最主要的是仁慈
[00:14:10.000 --> 00:14:14.000]  而不是心濟
[00:14:14.000 --> 00:14:18.000]  我們看過馬太的夢照
[00:14:18.000 --> 00:14:22.000]  有什麼值得我們反省的呢?
[00:14:22.000 --> 00:14:23.000]  第一點
[00:14:23.000 --> 00:14:27.000]  從馬太將事件的安排看上來
[00:14:27.000 --> 00:14:32.000]  我認為要認識信仰的對象是非常重要的
[00:14:32.000 --> 00:14:36.000]  馬太從耶穌所行的神蹟
[00:14:36.000 --> 00:14:40.000]  她肯定耶穌是上帝的兒子
[00:14:40.000 --> 00:14:42.000]  不是壞人
[00:14:42.000 --> 00:14:46.000]  我相信她也感覺自己是壞人
[00:14:46.000 --> 00:14:49.000]  每天都被人罵她是壞人
[00:14:49.000 --> 00:14:53.000]  一個壞人能夠得到耶穌的呼召
[00:14:53.000 --> 00:14:55.000]  她做門徒
[00:14:55.000 --> 00:14:57.000]  她真是喜出望外
[00:14:57.000 --> 00:15:01.000]  因此她馬上離開工作崗位
[00:15:01.000 --> 00:15:03.000]  去跟隨耶穌
[00:15:03.000 --> 00:15:06.000]  她是付出了很大的代價
[00:15:06.000 --> 00:15:11.000]  因為她已經將那一年的稅收交給羅馬政府
[00:15:11.000 --> 00:15:13.000]  她不再做收稅的工作
[00:15:13.000 --> 00:15:16.000]  就一定是血本無歸
[00:15:16.000 --> 00:15:18.000]  但對她來說
[00:15:18.000 --> 00:15:22.000]  她不敢覺得代價太大
[00:15:22.000 --> 00:15:25.000]  馬太是會計師的背景
[00:15:25.000 --> 00:15:28.000]  她明白錢財和生命比較
[00:15:28.000 --> 00:15:33.000]  生命才是最重要、最有價值的
[00:15:33.000 --> 00:15:36.000]  所以在《馬太福音》十五章26節
[00:15:36.000 --> 00:15:38.000]  她也記載了主耶穌所說
[00:15:38.000 --> 00:15:42.000]  一個人就是贏得了全世界
[00:15:42.000 --> 00:15:45.000]  卻賠償了自己的生命
[00:15:45.000 --> 00:15:48.000]  有什麼好處呢?
[00:15:48.000 --> 00:15:49.000]  沒有
[00:15:49.000 --> 00:15:54.000]  她能夠拿什麼去換回自己的生命呢?
[00:15:54.000 --> 00:16:00.000]  馬太的信傳令我想起一位師兄牧師
[00:16:00.000 --> 00:16:02.000]  他叫梁定仁
[00:16:02.000 --> 00:16:07.000]  他未信耶穌之前是一位外科醫生
[00:16:07.000 --> 00:16:10.000]  十幾年前的外科醫生
[00:16:10.000 --> 00:16:14.000]  在澳洲一年至少有二、三十萬的入息
[00:16:14.000 --> 00:16:17.000]  但當他信了主之後
[00:16:17.000 --> 00:16:19.000]  他決定不做醫生
[00:16:19.000 --> 00:16:23.000]  比我早一年去了神學院讀神學
[00:16:23.000 --> 00:16:27.000]  所以他是我的童年師兄
[00:16:27.000 --> 00:16:31.000]  弟兄姊妹和未信主的朋友
[00:16:31.000 --> 00:16:33.000]  我們有沒有思想過
[00:16:33.000 --> 00:16:38.000]  錢財、生命和健康
[00:16:38.000 --> 00:16:41.000]  這三樣東西的優先次序呢?
[00:16:41.000 --> 00:16:45.000]  世界上有很多人為了賺錢
[00:16:45.000 --> 00:16:48.000]  而出賣自己的靈魂和健康
[00:16:48.000 --> 00:16:52.000]  到頭來什麼都得不到
[00:16:52.000 --> 00:16:55.000]  最近我讀了一段對聯
[00:16:55.000 --> 00:16:57.000]  和大家分享一下
[00:16:57.000 --> 00:17:03.000]  上聯就是愛妻愛子愛家庭
[00:17:03.000 --> 00:17:06.000]  不愛身體等於零
[00:17:06.000 --> 00:17:12.000]  下聯就是有錢有權有成功
[00:17:12.000 --> 00:17:15.000]  沒有永生一場空
[00:17:15.000 --> 00:17:17.000]  本身是我改的
[00:17:17.000 --> 00:17:23.000]  我希望大家要走馬太的智慧和信心
[00:17:23.000 --> 00:17:28.000]  願意不顧一切來跟從耶穌
[00:17:28.000 --> 00:17:30.000]  第二方面
[00:17:30.000 --> 00:17:33.000]  馬太除了有信心之外
[00:17:33.000 --> 00:17:37.000]  她也是很慷慨和熱心傳福音
[00:17:37.000 --> 00:17:42.000]  經文記載她馬上請耶穌和壞朋友吃飯
[00:17:42.000 --> 00:17:44.000]  我做了牧師十五年
[00:17:44.000 --> 00:17:48.000]  很少人因為我將福音傳給他們
[00:17:48.000 --> 00:17:51.000]  而說我真的要請他們吃飯
[00:17:51.000 --> 00:17:53.000]  只有一位弟兄
[00:17:53.000 --> 00:17:59.000]  由於我是單獨約時間和他解釋我的信仰
[00:17:59.000 --> 00:18:00.000]  他就問我
[00:18:00.000 --> 00:18:04.000]  牧師你花時間教我聖經和認識耶穌
[00:18:04.000 --> 00:18:06.000]  要不要我給你一些學費呢?
[00:18:06.000 --> 00:18:08.000]  我就告訴他
[00:18:08.000 --> 00:18:11.000]  我傳福音是不收錢的
[00:18:11.000 --> 00:18:13.000]  教會已經給了我工資
[00:18:13.000 --> 00:18:15.000]  是我很樂意做的事
[00:18:15.000 --> 00:18:19.000]  只要你是跟耶穌的話
[00:18:19.000 --> 00:18:21.000]  我很開心的
[00:18:21.000 --> 00:18:23.000]  但是你不用給我錢
[00:18:23.000 --> 00:18:25.000]  你要跟耶穌的話
[00:18:25.000 --> 00:18:27.000]  是要付代價的
[00:18:27.000 --> 00:18:29.000]  不要為了敷衍我去信耶穌
[00:18:29.000 --> 00:18:33.000]  而是要用真心誠意實踐聖經的教導
[00:18:33.000 --> 00:18:37.000]  願意將自己的生命交給耶穌
[00:18:37.000 --> 00:18:41.000]  那個才是真正的信
[00:18:41.000 --> 00:18:43.000]  馬太做得到
[00:18:43.000 --> 00:18:45.000]  他願意付代價
[00:18:45.000 --> 00:18:47.000]  更加樂意傳福音
[00:18:47.000 --> 00:18:51.000]  我們又如何呢?
[00:18:51.000 --> 00:18:55.000]  最後我也想挑戰我們當中一些還未信主的人
[00:18:55.000 --> 00:18:59.000]  去想一想耶穌的身份
[00:18:59.000 --> 00:19:01.000]  如果祂是上帝
[00:19:01.000 --> 00:19:04.000]  你為什麼不跟隨祂呢?
[00:19:04.000 --> 00:19:08.000]  有些人可能以為馬太是壞人
[00:19:08.000 --> 00:19:10.000]  所以他就要信耶穌
[00:19:10.000 --> 00:19:12.000]  而我就是好人
[00:19:12.000 --> 00:19:13.000]  我這麼好
[00:19:13.000 --> 00:19:14.000]  我做人做得這麼好
[00:19:14.000 --> 00:19:15.000]  我不用信耶穌
[00:19:15.000 --> 00:19:18.000]  上帝也會讓我進天堂的
[00:19:18.000 --> 00:19:21.000]  如果真的有人有這種說法
[00:19:21.000 --> 00:19:23.000]  我想告訴你
[00:19:23.000 --> 00:19:26.000]  天堂是上帝的家
[00:19:26.000 --> 00:19:31.000]  上帝只會讓自己的子女進去
[00:19:31.000 --> 00:19:34.000]  而要成為上帝的兒女
[00:19:34.000 --> 00:19:36.000]  就一定要接受耶穌
[00:19:36.000 --> 00:19:38.000]  跟隨耶穌
[00:19:38.000 --> 00:19:43.000]  否則好人都是不能夠進天堂的
[00:19:43.000 --> 00:19:46.000]  其實這個道理很容易明白
[00:19:46.000 --> 00:19:48.000]  正如我們每個人
[00:19:48.000 --> 00:19:55.000]  都不會讓一個好人進你的家裡長住
[00:19:55.000 --> 00:19:58.000]  但假如是你自己的兒子
[00:19:58.000 --> 00:19:59.000]  他可能有點壞
[00:19:59.000 --> 00:20:01.000]  他可能吸毒
[00:20:01.000 --> 00:20:04.000]  甚至在外面時時跟朋友打架
[00:20:04.000 --> 00:20:06.000]  跟人打架
[00:20:06.000 --> 00:20:08.000]  但做父母的會不會說
[00:20:08.000 --> 00:20:10.000]  哎呀,你不要做我兒子
[00:20:10.000 --> 00:20:11.000]  你今天不回來睡覺
[00:20:11.000 --> 00:20:13.000]  會不會這樣呢?
[00:20:13.000 --> 00:20:14.000]  不是的
[00:20:14.000 --> 00:20:16.000]  因為他是兒子
[00:20:16.000 --> 00:20:17.000]  雖然有點壞
[00:20:17.000 --> 00:20:21.000]  他仍然可以回家
[00:20:21.000 --> 00:20:25.000]  上帝為了要讓世人成為他的兒女
[00:20:25.000 --> 00:20:29.000]  已經把自己的獨生子賜給世人
[00:20:29.000 --> 00:20:32.000]  並且耶穌也為世人的罪
[00:20:32.000 --> 00:20:37.000]  在十字架上接受了罪的懲罰
[00:20:37.000 --> 00:20:41.000]  如今只要我們真心跟隨主耶穌
[00:20:41.000 --> 00:20:45.000]  就可以成為上帝的兒女
[00:20:45.000 --> 00:20:49.000]  我鼓勵你不要再猶豫了
[00:20:49.000 --> 00:20:53.000]  今天就下定決心相信主
[00:20:53.000 --> 00:20:55.000]  如果你願意的話
[00:20:55.000 --> 00:20:58.000]  散會之後你來跟我說
[00:20:58.000 --> 00:21:00.000]  我會幫助你的
[00:21:00.000 --> 00:21:02.000]  我們一起祈禱
[00:21:02.000 --> 00:21:03.000]  親愛的主耶穌
[00:21:03.000 --> 00:21:07.000]  感謝祢是那位能夠行神蹟奇事的主
[00:21:07.000 --> 00:21:11.000]  求祢幫助我們願意付代價的來跟隨我們
[00:21:11.000 --> 00:21:15.000]  也求祢幫助我們中間未信祢的朋友
[00:21:15.000 --> 00:21:17.000]  打開他們的心
[00:21:17.000 --> 00:21:19.000]  讓他們可以早日確定
[00:21:19.000 --> 00:21:23.000]  祢的而且確是上帝的兒子
[00:21:23.000 --> 00:21:26.000]  願意早日相信耶穌
[00:21:26.000 --> 00:21:28.000]  獲得永恆的生命
[00:21:28.000 --> 00:21:32.000]  奉耶穌基督的名祈禱,阿門。
