
[00:00:00.000 --> 00:00:01.320]  各位大眾朋友好
[00:01:30.280 --> 00:01:34.800]  以致吸引更多人來教會
[00:01:34.800 --> 00:01:35.720]  還有
[00:01:35.720 --> 00:01:37.340]  叫人信主
[00:01:37.340 --> 00:01:39.680]  不強調神的主權
[00:01:39.680 --> 00:01:41.160]  你信得主
[00:01:41.160 --> 00:01:43.160]  神會帶領你、祝福你
[00:01:43.160 --> 00:01:45.020]  於是乎
[00:01:45.020 --> 00:01:46.020]  一層一層
[00:01:46.020 --> 00:01:48.020]  教會要走去世俗化
[00:01:48.020 --> 00:01:51.680]  然後信徒信得不清不楚的時候
[00:01:51.680 --> 00:01:53.200]  教會整個群體
[00:01:53.200 --> 00:01:57.360]  就更加一步步世俗化了
[00:01:57.360 --> 00:02:00.520]  這位作者強調關鍵在哪裏呢?
[00:02:00.520 --> 00:02:02.420]  就是傳福音的人
[00:02:02.420 --> 00:02:04.640]  不再相信神的話語
[00:02:04.640 --> 00:02:07.100]  他反而用了世界的方法
[00:02:07.100 --> 00:02:09.940]  以致將教會走向世俗化
[00:02:09.940 --> 00:02:12.340]  我不知道大家有沒有這樣的感覺
[00:02:12.340 --> 00:02:14.840]  教會是一個取人喜悅的地方
[00:02:14.840 --> 00:02:18.320]  還是有神給我們的福祿
[00:02:18.320 --> 00:02:20.120]  但我們也要提醒信徒
[00:02:20.120 --> 00:02:22.520]  我們要小心我們的生命
[00:02:22.520 --> 00:02:24.060]  跟隨耶穌基督
[00:02:24.060 --> 00:02:26.560]  是要背十字架的
[00:02:26.560 --> 00:02:28.720]  其實在我們的世界裏面
[00:02:28.720 --> 00:02:30.680]  我們今天的社會
[00:02:30.680 --> 00:02:33.400]  我們現在叫做全球一體化
[00:02:33.400 --> 00:02:37.940]  即是很多和諧、融合的觀念
[00:02:37.940 --> 00:02:40.720]  所以很多世界的價值觀
[00:02:40.720 --> 00:02:42.220]  會衝擊著我們的教會
[00:02:42.220 --> 00:02:44.220]  衝擊著每一個信徒
[00:02:44.220 --> 00:02:47.340]  譬如我們的道德觀念
[00:02:47.340 --> 00:02:50.280]  同性戀的議題
[00:02:50.280 --> 00:02:53.760]  我想今天已經成為一個非常
[00:02:53.760 --> 00:02:57.800]  不同的教會取出不同的立場
[00:02:57.800 --> 00:02:59.960]  在北美因為這個浪很厲害
[00:02:59.960 --> 00:03:02.640]  教會也寫明我們是甚麼立場
[00:03:02.640 --> 00:03:05.080]  因為我們始終都要面對
[00:03:05.080 --> 00:03:07.120]  香港似乎還未去到這樣的境況
[00:03:07.120 --> 00:03:09.140]  但我們知道在報章
[00:03:09.140 --> 00:03:11.460]  很多基督教的機構
[00:03:11.460 --> 00:03:14.280]  是很留意這件事
[00:03:14.280 --> 00:03:16.760]  教會有沒有關注呢?
[00:03:16.760 --> 00:03:21.700]  還有一些提倡科學
[00:03:21.700 --> 00:03:25.660]  人類的知識等等
[00:03:25.660 --> 00:03:29.000]  慢慢地將聖經裏面的神蹟、權威
[00:03:29.000 --> 00:03:30.840]  慢慢地減弱
[00:03:30.840 --> 00:03:34.240]  聖經的確實、真實性
[00:03:34.240 --> 00:03:36.240]  我們開始否定
[00:03:36.240 --> 00:03:40.240]  這就是教會慢慢世俗化的跡象
[00:03:40.240 --> 00:03:41.720]  或者說近一點
[00:03:41.720 --> 00:03:46.880]  我們其實都面對著很多世俗的影響
[00:03:46.880 --> 00:03:49.720]  我們是怎樣去蕾析呢?
[00:03:49.720 --> 00:03:51.720]  有沒有一個辨識的能力
[00:03:51.720 --> 00:03:56.040]  並且持守我們信徒的特質呢?
[00:03:56.040 --> 00:03:59.020]  這個很需要我們去思想
[00:03:59.020 --> 00:04:01.820]  或者今天看《創世紀》十七章
[00:04:01.820 --> 00:04:03.820]  這段經文一至十四節
[00:04:03.820 --> 00:04:06.080]  我們看到羅德這個人物
[00:04:06.080 --> 00:04:12.540]  他在面對一個被世俗侵蝕的生命
[00:04:12.540 --> 00:04:13.800]  他怎樣去自處?
[00:04:13.800 --> 00:04:17.220]  給你和我有什麼提醒呢?
[00:04:17.220 --> 00:04:20.220]  聖經有什麼提醒我們呢?
[00:04:20.220 --> 00:04:24.800]  或者我們看看羅德為何之前會去到索多瑪
[00:04:24.800 --> 00:04:28.720]  我們知道本來阿伯蘭
[00:04:28.720 --> 00:04:29.720]  當時叫阿伯蘭
[00:04:29.720 --> 00:04:31.480]  在迦勒底的吾爾
[00:04:31.480 --> 00:04:33.140]  得到神的呼召
[00:04:33.140 --> 00:04:36.180]  去到迦南地帶有使命
[00:04:36.180 --> 00:04:38.180]  和羅德一起
[00:04:38.180 --> 00:04:41.700]  我想他不多不少都會受到叔叔的影響
[00:04:41.700 --> 00:04:44.540]  但是因為財物很多
[00:04:44.540 --> 00:04:45.940]  生畜又很多
[00:04:45.940 --> 00:04:48.340]  他們不能夠全部融入
[00:04:48.340 --> 00:04:52.460]  所以當時叫阿伯蘭
[00:04:52.460 --> 00:04:54.460]  就說你選擇吧
[00:04:54.460 --> 00:04:57.820]  羅德都很聖目的
[00:04:57.820 --> 00:05:00.800]  看到約旦河的平原
[00:05:00.800 --> 00:05:02.380]  很肥沃的
[00:05:02.380 --> 00:05:04.320]  水源充足
[00:05:04.320 --> 00:05:08.900]  於是就搬到約旦的平原
[00:05:08.900 --> 00:05:17.040]  漸漸地他的帳篷移來移去索多瑪的地方
[00:05:17.040 --> 00:05:20.240]  但是聖經已經馬上提示
[00:05:20.240 --> 00:05:22.500]  當去到這個地方的時候
[00:05:22.500 --> 00:05:27.460]  在第十三章提到
[00:05:27.460 --> 00:05:32.780]  索多瑪人在耶和華面前罪大惡極
[00:05:32.780 --> 00:05:34.780]  好地方
[00:05:34.780 --> 00:05:40.060]  不過這是一個滿佈黑暗罪惡的世界
[00:05:40.060 --> 00:05:43.820]  然後我們看第十八章這段之前
[00:05:43.820 --> 00:05:46.380]  就神開始向阿伯拉罕
[00:05:46.380 --> 00:05:49.660]  改了名叫阿伯拉罕
[00:05:49.660 --> 00:05:51.660]  因為他是萬國恩具得福
[00:05:51.660 --> 00:05:59.080]  現在他就跟阿伯拉罕說索多瑪的情況要看看
[00:05:59.080 --> 00:06:02.320]  罪大很多的罪惡
[00:06:02.320 --> 00:06:04.320]  在第十八章提到
[00:06:04.320 --> 00:06:08.180]  索多瑪和阿摩拉罪惡極其嚴重
[00:06:08.180 --> 00:06:10.180]  控告他們的聲音很大
[00:06:10.180 --> 00:06:12.180]  所以要去看看
[00:06:12.180 --> 00:06:16.740]  於是這段經文的前奏很緊張
[00:06:16.740 --> 00:06:21.720]  神就派兩個天使去到
[00:06:21.720 --> 00:06:26.260]  這個情況一方面兩個天使離開那個地方去索多瑪
[00:06:26.260 --> 00:06:31.000]  而耶和華神就跟阿伯拉罕去解釋這件事
[00:06:31.000 --> 00:06:33.000]  講解這件事
[00:06:33.000 --> 00:06:36.300]  因為萬國都跟阿伯拉罕有關
[00:06:36.300 --> 00:06:38.300]  這件這麼大的事情
[00:06:38.300 --> 00:06:40.300]  阿伯拉罕知道的時候就求情
[00:06:40.300 --> 00:06:43.340]  於是大家記得上一次這段經文
[00:06:43.340 --> 00:06:47.220]  最後求情有多少人不滅這個地方呢?
[00:06:47.220 --> 00:06:49.220]  最後十個
[00:06:49.220 --> 00:06:52.420]  阿伯拉罕最後都覺得夠數了
[00:06:52.420 --> 00:06:54.420]  如果神能夠這樣也算了
[00:06:54.420 --> 00:06:56.420]  就十個
[00:06:56.420 --> 00:06:59.220]  但我們看到原來去到第十九章
[00:06:59.220 --> 00:07:02.220]  最後十個都沒有當然
[00:07:02.220 --> 00:07:04.220]  要滅絕這個地方
[00:07:04.220 --> 00:07:08.220]  所以我們就看看這段經歷
[00:07:08.220 --> 00:07:13.420]  就是阿伯拉罕一方面為了萬民的緣故求情
[00:07:13.420 --> 00:07:16.220]  因為求情索多瑪不要滅絕
[00:07:16.220 --> 00:07:19.520]  另一方面因為羅德正在這裡居住
[00:07:19.520 --> 00:07:21.520]  所以為公為私
[00:07:21.520 --> 00:07:25.520]  很緊張的局面來到十九章
[00:07:25.520 --> 00:07:30.520]  十九章我們看看第一至第三節
[00:07:30.520 --> 00:07:34.520]  當時兩個天使在日間
[00:07:34.520 --> 00:07:38.520]  來到這裡很快的 你看看聖經的描述
[00:07:38.520 --> 00:07:40.520]  去到傍晚
[00:07:40.520 --> 00:07:42.520]  一到第三節
[00:07:42.520 --> 00:07:45.520]  來到這裡就遇到一個羅德
[00:07:45.520 --> 00:07:49.520]  這個羅德是一個異人
[00:07:49.520 --> 00:07:51.520]  我們看看這段經文
[00:07:51.520 --> 00:07:54.520]  「兩個天使在傍晚到了索多瑪
[00:07:54.520 --> 00:07:58.520]  羅德正坐在索多瑪的城門口」
[00:07:58.520 --> 00:08:00.520]  我們留意一下
[00:08:00.520 --> 00:08:03.520]  城門口是有身份的人
[00:08:03.520 --> 00:08:05.520]  因為他坐在這裡
[00:08:05.520 --> 00:08:10.520]  城門口通常是城市講生意、交易的地方
[00:08:10.520 --> 00:08:15.520]  和一些訴訟、法律訴訟、仲裁的地方
[00:08:15.520 --> 00:08:17.520]  而他坐在這裡
[00:08:17.520 --> 00:08:23.520]  哇 羅德在這個世界裡做得不錯
[00:08:23.520 --> 00:08:25.520]  發跡
[00:08:25.520 --> 00:08:28.520]  在這裡竟然做了一個領袖
[00:08:28.520 --> 00:08:32.520]  有一個審判官的身份
[00:08:32.520 --> 00:08:34.520]  哇 你說真的很厲害
[00:08:34.520 --> 00:08:37.520]  還有看羅德的為人也不錯
[00:08:37.520 --> 00:08:41.520]  你看羅德一眼看就站起來迎接他們
[00:08:41.520 --> 00:08:44.520]  「俯伏於地下拜」
[00:08:44.520 --> 00:08:48.520]  「下拜」這個描述好像很嚴重
[00:08:48.520 --> 00:08:51.520]  為什麼他會見到人就下拜呢?
[00:08:51.520 --> 00:08:55.520]  很可能這些天使的樣貌比較尊貴
[00:08:55.520 --> 00:08:59.520]  而在舊約也有類似的描述
[00:08:59.520 --> 00:09:01.520]  一些很尊貴的人
[00:09:01.520 --> 00:09:03.520]  很崇高的人
[00:09:03.520 --> 00:09:05.520]  有些人會這樣下拜
[00:09:05.520 --> 00:09:07.520]  所以可能是這樣的情況
[00:09:07.520 --> 00:09:14.520]  羅德這樣很謙卑的俯伏於地下去拜
[00:09:14.520 --> 00:09:16.520]  代表他是一個謙卑的人
[00:09:16.520 --> 00:09:19.520]  又願意去接待
[00:09:19.520 --> 00:09:20.520]  第二節說
[00:09:20.520 --> 00:09:25.520]  「看!我主請你們轉到僕人家裡過夜
[00:09:25.520 --> 00:09:26.520]  洗你們的腳
[00:09:26.520 --> 00:09:29.520]  清早起來再上路」
[00:09:29.520 --> 00:09:31.520]  非常之難得
[00:09:31.520 --> 00:09:35.520]  你會看到有好客接待客旅
[00:09:35.520 --> 00:09:41.520]  因為當時古時代沒有這些旅店的地方
[00:09:41.520 --> 00:09:44.520]  在外面過夜是危險的
[00:09:44.520 --> 00:09:47.520]  特別是所多瑪利的地方是罪惡之城
[00:09:47.520 --> 00:09:51.520]  更加給他一個安心的地方
[00:09:51.520 --> 00:09:53.520]  非常之好客
[00:09:53.520 --> 00:09:59.520]  還有你會發覺只有他
[00:09:59.520 --> 00:10:01.520]  你想想如果他坐在城門口
[00:10:01.520 --> 00:10:05.520]  一定還有其他人在說生意、議論
[00:10:05.520 --> 00:10:07.520]  只有他一個
[00:10:07.520 --> 00:10:12.520]  代表整個所羅馬城是一個很獨特
[00:10:12.520 --> 00:10:14.520]  一個比較公義的人
[00:10:14.520 --> 00:10:19.520]  還有他的款待也很慷慨
[00:10:19.520 --> 00:10:20.520]  第三節說
[00:10:20.520 --> 00:10:23.520]  「懇切地請他們」
[00:10:23.520 --> 00:10:25.520]  「懇切」這個字很重
[00:10:25.520 --> 00:10:27.520]  好像在催逼人
[00:10:27.520 --> 00:10:29.520]  你不來?不行,你一定要來
[00:10:29.520 --> 00:10:36.520]  好像迫使人家要聽你的邀請
[00:10:36.520 --> 00:10:38.520]  很盛情
[00:10:38.520 --> 00:10:43.520]  很明顯這不是客套的一件事情
[00:10:43.520 --> 00:10:47.520]  是他內心表達一個很友善的
[00:10:47.520 --> 00:10:50.520]  你去到他的家的時候
[00:10:50.520 --> 00:10:51.520]  於是他們就轉向他
[00:10:51.520 --> 00:10:53.520]  進到他屋內
[00:10:53.520 --> 00:10:57.520]  即是有一個非常穩定的地方
[00:10:57.520 --> 00:11:00.520]  然後很慷慨很熱情地招呼
[00:11:00.520 --> 00:11:03.520]  「羅德偉他們預備筵席」
[00:11:03.520 --> 00:11:05.520]  「筵席」這個字
[00:11:05.520 --> 00:11:07.520]  很豐富的食物
[00:11:07.520 --> 00:11:08.520]  還有些無糕餅
[00:11:08.520 --> 00:11:10.520]  可能因為很急
[00:11:10.520 --> 00:11:13.520]  要烤有膠的
[00:11:13.520 --> 00:11:14.520]  要弄一段時間
[00:11:14.520 --> 00:11:16.520]  所以無糕餅先招呼他
[00:11:16.520 --> 00:11:18.520]  他們就吃了
[00:11:18.520 --> 00:11:21.520]  你看看有什麼景象
[00:11:21.520 --> 00:11:23.520]  多好啊
[00:11:23.520 --> 00:11:25.520]  一個大好人
[00:11:25.520 --> 00:11:27.520]  這個城市裏面有一個義人
[00:11:27.520 --> 00:11:30.520]  羅德怎麼樣?
[00:11:30.520 --> 00:11:32.520]  似乎也不錯
[00:11:32.520 --> 00:11:36.520]  他的宿靈的生命
[00:11:36.520 --> 00:11:38.520]  他的品格也不錯
[00:11:38.520 --> 00:11:40.520]  有誰像他這樣
[00:11:40.520 --> 00:11:44.520]  還有他要找的世界也不錯
[00:11:44.520 --> 00:11:48.520]  又做了一個領袖
[00:11:48.520 --> 00:11:50.520]  又做了一個官
[00:11:50.520 --> 00:11:51.520]  很厲害啊
[00:11:51.520 --> 00:11:53.520]  但你要同時留意
[00:11:53.520 --> 00:11:57.520]  整個社區是一個罪惡之城
[00:11:57.520 --> 00:12:00.520]  現在面臨著神的審判
[00:12:00.520 --> 00:12:02.520]  這麼說
[00:12:02.520 --> 00:12:04.520]  羅德在這裡做什麼?
[00:12:04.520 --> 00:12:06.520]  他好像一個人
[00:12:06.520 --> 00:12:08.520]  搭了兩個世界
[00:12:08.520 --> 00:12:09.520]  一方面是神的世界
[00:12:09.520 --> 00:12:10.520]  但另一方面
[00:12:10.520 --> 00:12:12.520]  他不太行
[00:12:12.520 --> 00:12:15.520]  這個世界是怎樣的呢?
[00:12:15.520 --> 00:12:16.520]  你發覺
[00:12:16.520 --> 00:12:19.520]  羅德是一個怎樣的生命呢?
[00:12:19.520 --> 00:12:20.520]  也不錯啊
[00:12:20.520 --> 00:12:22.520]  我也有腳圖
[00:12:22.520 --> 00:12:23.520]  不過
[00:12:23.520 --> 00:12:24.520]  世間發生的事
[00:12:24.520 --> 00:12:26.520]  我不管那麼多了
[00:12:26.520 --> 00:12:28.520]  我只要穩定自己的生意
[00:12:28.520 --> 00:12:30.520]  我能夠有生活
[00:12:30.520 --> 00:12:32.520]  這是我所關注的
[00:12:32.520 --> 00:12:34.520]  神的角度的事情
[00:12:34.520 --> 00:12:36.520]  不太重要
[00:12:36.520 --> 00:12:38.520]  神保守我
[00:12:38.520 --> 00:12:40.520]  我就能夠這樣做
[00:12:40.520 --> 00:12:42.520]  我不知道
[00:12:42.520 --> 00:12:44.520]  會不會有很多基督徒的心態
[00:12:44.520 --> 00:12:46.520]  我們到了社會裡面
[00:12:46.520 --> 00:12:50.520]  我們會做很多順德人
[00:12:50.520 --> 00:12:52.520]  很多妥協
[00:12:52.520 --> 00:12:55.520]  我們甚至接受了世人的價值觀
[00:12:55.520 --> 00:12:58.520]  一些未必是神的心意的事情
[00:12:58.520 --> 00:13:00.520]  我們的職場的操守
[00:13:00.520 --> 00:13:02.520]  界線越來越模糊
[00:13:02.520 --> 00:13:04.520]  這個世界就是這樣
[00:13:04.520 --> 00:13:06.520]  我們要接受
[00:13:06.520 --> 00:13:08.520]  我不想得罪別人
[00:13:08.520 --> 00:13:10.520]  我不管那麼多
[00:13:10.520 --> 00:13:12.520]  所以
[00:13:12.520 --> 00:13:14.520]  大家是否知道我的基督徒
[00:13:14.520 --> 00:13:16.520]  也不太重要
[00:13:16.520 --> 00:13:18.520]  這是滿足
[00:13:18.520 --> 00:13:20.520]  我就是一個基督徒
[00:13:20.520 --> 00:13:22.520]  在神的角度裡面
[00:13:22.520 --> 00:13:24.520]  沒有任何的參與
[00:13:24.520 --> 00:13:26.520]  如果我是一個基督徒
[00:13:26.520 --> 00:13:28.520]  我們就發覺
[00:13:28.520 --> 00:13:30.520]  好像羅德一樣
[00:13:30.520 --> 00:13:32.520]  整個屬靈的生命
[00:13:32.520 --> 00:13:34.520]  在這個社會裡面
[00:13:34.520 --> 00:13:36.520]  是被淹沒的
[00:13:36.520 --> 00:13:38.520]  完全發揮不了作用
[00:13:38.520 --> 00:13:40.520]  不知道會不會有基督徒
[00:13:40.520 --> 00:13:42.520]  我們會是這樣的
[00:13:42.520 --> 00:13:44.520]  我們就覺得
[00:13:44.520 --> 00:13:46.520]  不錯的
[00:13:46.520 --> 00:13:48.520]  你看我多好
[00:13:48.520 --> 00:13:50.520]  我個人的操守
[00:13:50.520 --> 00:13:52.520]  我的道德很好
[00:13:52.520 --> 00:13:54.520]  羅德就是一個這樣猜著兩個世界的人
[00:13:54.520 --> 00:13:56.520]  還艱難
[00:13:56.520 --> 00:14:00.520]  我看過一篇文章
[00:14:00.520 --> 00:14:02.520]  有一位陳忠清弟兄
[00:14:02.520 --> 00:14:04.520]  寫過類似
[00:14:04.520 --> 00:14:06.520]  世俗化
[00:14:06.520 --> 00:14:08.520]  我們信徒如何在信徒裡面生活
[00:14:08.520 --> 00:14:10.520]  他講過一個人物
[00:14:10.520 --> 00:14:12.520]  姓蕭
[00:14:12.520 --> 00:14:14.520]  他稱為蕭弟兄
[00:14:14.520 --> 00:14:16.520]  這個蕭弟兄是一個很厲害的
[00:14:16.520 --> 00:14:18.520]  很聰明的
[00:14:18.520 --> 00:14:20.520]  很精明的
[00:14:20.520 --> 00:14:22.520]  在一個大公司裡面
[00:14:22.520 --> 00:14:24.520]  做一個資源的管理
[00:14:24.520 --> 00:14:26.520]  後來他信了耶穌
[00:14:26.520 --> 00:14:28.520]  在佛羅里達州
[00:14:28.520 --> 00:14:30.520]  在美國
[00:14:30.520 --> 00:14:32.520]  是一個中國人
[00:14:32.520 --> 00:14:34.520]  去了美國
[00:14:34.520 --> 00:14:36.520]  非常成功
[00:14:36.520 --> 00:14:38.520]  後來信了耶穌
[00:14:38.520 --> 00:14:40.520]  但是觀念沒有改變
[00:14:40.520 --> 00:14:42.520]  他覺得我仍然是用我的雙手
[00:14:42.520 --> 00:14:44.520]  創我的世界
[00:14:44.520 --> 00:14:46.520]  掌管我自己的人生
[00:14:46.520 --> 00:14:48.520]  於是他想了一件事
[00:14:48.520 --> 00:14:50.520]  在2003年
[00:14:50.520 --> 00:14:52.520]  他就舉家回中國
[00:14:52.520 --> 00:14:54.520]  因為覺得
[00:14:54.520 --> 00:14:56.520]  自己的地頭
[00:14:56.520 --> 00:14:58.520]  壓力可能沒那麼大
[00:14:58.520 --> 00:15:00.520]  那些股票的投資
[00:15:00.520 --> 00:15:02.520]  項目有很多選擇
[00:15:02.520 --> 00:15:04.520]  他可能會知道
[00:15:04.520 --> 00:15:06.520]  能夠創業的機會大
[00:15:06.520 --> 00:15:08.520]  於是去了深圳
[00:15:08.520 --> 00:15:10.520]  幾年
[00:15:10.520 --> 00:15:12.520]  美夢幻滅
[00:15:12.520 --> 00:15:14.520]  哪有那麼理想
[00:15:14.520 --> 00:15:16.520]  去到那裡
[00:15:16.520 --> 00:15:18.520]  瘦了十磅
[00:15:18.520 --> 00:15:20.520]  整個人消瘦
[00:15:20.520 --> 00:15:22.520]  接著他
[00:15:22.520 --> 00:15:24.520]  尋求神
[00:15:24.520 --> 00:15:26.520]  神啊,你帶領我
[00:15:26.520 --> 00:15:28.520]  開始想到主權在神的手裡
[00:15:28.520 --> 00:15:30.520]  我能夠做到多少
[00:15:30.520 --> 00:15:32.520]  整個人開始有些改變
[00:15:32.520 --> 00:15:34.520]  在2006年
[00:15:34.520 --> 00:15:36.520]  回到美國
[00:15:36.520 --> 00:15:38.520]  在教會裡面受栽培
[00:15:38.520 --> 00:15:40.520]  價值觀
[00:15:40.520 --> 00:15:42.520]  慢慢得以重整
[00:15:42.520 --> 00:15:44.520]  我不是說哪個地方住的問題
[00:15:44.520 --> 00:15:46.520]  是究竟
[00:15:46.520 --> 00:15:48.520]  你被世界影響你
[00:15:48.520 --> 00:15:50.520]  為什麼你在影響世界
[00:15:50.520 --> 00:15:52.520]  如果你的生命
[00:15:52.520 --> 00:15:54.520]  眼光是指付今生
[00:15:54.520 --> 00:15:56.520]  搞好我的生活
[00:15:56.520 --> 00:15:58.520]  能夠取得
[00:15:58.520 --> 00:16:00.520]  這個世界和我
[00:16:00.520 --> 00:16:02.520]  似乎沒有什麼
[00:16:02.520 --> 00:16:04.520]  我的屬靈生命
[00:16:04.520 --> 00:16:06.520]  我的使命
[00:16:06.520 --> 00:16:08.520]  沒有什麼關係的時候
[00:16:08.520 --> 00:16:10.520]  我們就會好像
[00:16:10.520 --> 00:16:12.520]  這個弟兄那樣
[00:16:12.520 --> 00:16:14.520]  以為沒事,也不錯
[00:16:14.520 --> 00:16:16.520]  我仍然有神的祝福
[00:16:16.520 --> 00:16:18.520]  但問題是
[00:16:18.520 --> 00:16:20.520]  很多世俗的侵襲
[00:16:20.520 --> 00:16:22.520]  我們慢慢好像青蛙
[00:16:22.520 --> 00:16:24.520]  在魚裡面被煮熟
[00:16:24.520 --> 00:16:26.520]  很多生命的危機
[00:16:26.520 --> 00:16:28.520]  慢慢出現
[00:16:28.520 --> 00:16:30.520]  我們不前
[00:16:30.520 --> 00:16:32.520]  就會後退
[00:16:32.520 --> 00:16:34.520]  沒有在中間
[00:16:34.520 --> 00:16:36.520]  沒有一回事
[00:16:36.520 --> 00:16:38.520]  是站在中間
[00:16:38.520 --> 00:16:40.520]  我們再看看
[00:16:40.520 --> 00:16:42.520]  危機四伏是怎麼來的
[00:16:42.520 --> 00:16:44.520]  在第四節開始
[00:16:44.520 --> 00:16:46.520]  人們還沒躺下
[00:16:46.520 --> 00:16:48.520]  第四節到第十一節
[00:16:48.520 --> 00:16:50.520]  我們看看危機的來臨
[00:16:50.520 --> 00:16:52.520]  如果說第一節到三節
[00:16:52.520 --> 00:16:54.520]  我們看到一個比較公義
[00:16:54.520 --> 00:16:56.520]  比較敬虔的人
[00:16:56.520 --> 00:16:58.520]  看盡所多瑪俄摩拉
[00:16:58.520 --> 00:17:00.520]  或者這一帶的
[00:17:00.520 --> 00:17:02.520]  醜惡
[00:17:02.520 --> 00:17:04.520]  罪惡的
[00:17:04.520 --> 00:17:06.520]  很大的
[00:17:06.520 --> 00:17:08.520]  一些敗壞
[00:17:08.520 --> 00:17:10.520]  第四節這裡說
[00:17:10.520 --> 00:17:12.520]  他們還沒有躺下
[00:17:12.520 --> 00:17:14.520]  這班人已經注視到了
[00:17:14.520 --> 00:17:16.520]  所羅馬的人連老帶少
[00:17:16.520 --> 00:17:18.520]  所有的人
[00:17:18.520 --> 00:17:20.520]  原文是說所有角落的人
[00:17:20.520 --> 00:17:22.520]  簡單來說聖經描述
[00:17:22.520 --> 00:17:24.520]  既然天使會看看
[00:17:24.520 --> 00:17:26.520]  這個罪惡是去到哪裡
[00:17:26.520 --> 00:17:28.520]  現在就顯出來了
[00:17:28.520 --> 00:17:30.520]  所有人來到
[00:17:30.520 --> 00:17:32.520]  個個都圍著這個屋子
[00:17:32.520 --> 00:17:34.520]  他們呼叫羅德對他說
[00:17:34.520 --> 00:17:36.520]  今天晚上到你這裡來的人
[00:17:36.520 --> 00:17:38.520]  在哪裡
[00:17:38.520 --> 00:17:40.520]  把他們帶出來
[00:17:40.520 --> 00:17:42.520]  讓我們親近他們
[00:17:42.520 --> 00:17:44.520]  你突然間看看
[00:17:44.520 --> 00:17:46.520]  輕描淡寫的親近他們
[00:17:46.520 --> 00:17:48.520]  什麼一回事
[00:17:48.520 --> 00:17:50.520]  我們看下文親近這個字
[00:17:50.520 --> 00:17:52.520]  是代表有性的行為
[00:17:52.520 --> 00:17:54.520]  而這些男的來到
[00:17:54.520 --> 00:17:56.520]  很明顯是和性戀
[00:17:56.520 --> 00:17:58.520]  聖經在
[00:17:58.520 --> 00:18:00.520]  史詩記十九章
[00:18:00.520 --> 00:18:02.520]  一樣形容這樣的情況
[00:18:02.520 --> 00:18:04.520]  又是一個敗壞
[00:18:04.520 --> 00:18:06.520]  在以色列境內
[00:18:06.520 --> 00:18:08.520]  又是有這樣的
[00:18:08.520 --> 00:18:10.520]  有些訪客
[00:18:10.520 --> 00:18:12.520]  你沒人經過
[00:18:12.520 --> 00:18:14.520]  如果大家留意
[00:18:14.520 --> 00:18:16.520]  那些人要欲辱男性
[00:18:16.520 --> 00:18:18.520]  即是很普遍
[00:18:18.520 --> 00:18:22.520]  這裡是役性
[00:18:22.520 --> 00:18:24.520]  你沒記清楚
[00:18:24.520 --> 00:18:26.520]  這是役性神不起悅
[00:18:26.520 --> 00:18:28.520]  於是羅德怎樣呢?
[00:18:28.520 --> 00:18:30.520]  羅德就說
[00:18:30.520 --> 00:18:32.520]  羅德第六節
