
[00:00:00.000 --> 00:00:11.000]  上個禮拜我們看過馬太福音24章42到47節
[00:02:59.000 --> 00:03:03.000]  首先讓我們看另一個主耶穌所講的比喻
[00:03:03.000 --> 00:03:06.000]  首先我們看一看另外一個主耶穌所講的比喻
[00:03:06.000 --> 00:03:09.000]  就是三十五三十六節請聽我來念
[00:03:09.000 --> 00:03:14.000]  你們腰裡要束上帶,燈也要點著,這就好像僕人等候主人
[00:03:14.000 --> 00:03:19.000]  從婚姻的儀式上回來,他來到後門就立刻給他開門
[00:03:19.000 --> 00:03:27.000]  這兩節的經文是提到門徒要好像僕人等候主人一樣
[00:03:27.000 --> 00:03:30.000]  這好像提到門徒要好像僕人等候主人一樣
[00:03:30.000 --> 00:03:40.000]  當主人享用完婚宴的筵席之後
[00:03:40.000 --> 00:03:47.000]  他回到家裡去叩門的時候
[00:03:47.000 --> 00:03:54.000]  僕人就要立刻給主人開門
[00:03:54.000 --> 00:04:01.000]  重點就是開門給主人的時間要抓緊
[00:04:01.000 --> 00:04:04.000]  不能有任何的延誤
[00:04:04.000 --> 00:04:08.000]  因為這是一個非常重要的時刻
[00:04:08.000 --> 00:04:16.000]  僕人不能讓主人在門外呆等著
[00:04:16.000 --> 00:04:18.000]  接著是三十七、三十八節
[00:04:18.000 --> 00:04:20.000]  我們看第三十七、三十八節
[00:04:20.000 --> 00:04:23.000]  主人來了,看見僕人警醒,那僕人就有福了
[00:04:23.000 --> 00:04:25.000]  我實在告訴你們
[00:04:25.000 --> 00:04:29.000]  主人必叫他們坐席,即梳上袋,進前侍候他們
[00:04:29.000 --> 00:04:32.000]  或是二更天來,或是三更天來
[00:04:32.000 --> 00:04:35.000]  看見僕人這樣,那僕人就有福了
[00:04:35.000 --> 00:04:39.000]  主人回來的時間是不能預先知道的
[00:04:39.000 --> 00:04:42.000]  主人回來的時間我們是不能預先知道的
[00:04:42.000 --> 00:04:49.000]  但是如果主人來到看到僕人警醒的話
[00:04:49.000 --> 00:04:54.000]  聖經說那僕人就有福了
[00:04:54.000 --> 00:04:58.000]  由此可見在這個比喻當中
[00:04:58.000 --> 00:05:03.000]  主人對僕人的要求非常清楚
[00:05:03.000 --> 00:05:09.000]  就是要求僕人警醒預備好
[00:05:09.000 --> 00:05:16.000]  因為他會在僕人想不到的時候回來
[00:05:16.000 --> 00:05:19.000]  接著是三十九、四十節
[00:05:19.000 --> 00:05:21.000]  我們看三十九、四十節
[00:05:21.000 --> 00:05:25.000]  家主若知道賊什麼時候來,就必警醒
[00:05:25.000 --> 00:05:28.000]  不用賊挖透房屋,這是你們所知道的
[00:05:28.000 --> 00:05:32.000]  你們也要預備,因為你們想不到的時候,人質就來了
[00:05:32.000 --> 00:05:36.000]  留意三十九節再次出現兩個字
[00:05:36.000 --> 00:05:40.000]  我們留意到三十九節再出現這兩個字
[00:05:40.000 --> 00:05:43.000]  就是警醒和預備
[00:05:43.000 --> 00:05:50.000]  主耶穌說你們也要預備
[00:05:50.000 --> 00:05:55.000]  在剛才這個比喻當中
[00:05:55.000 --> 00:05:59.000]  主耶穌是指出了門徒在等候
[00:05:59.000 --> 00:06:03.000]  作為人質的他再次來到這個世界的時候
[00:06:03.000 --> 00:06:11.000]  預備警醒是很重要的
[00:06:11.000 --> 00:06:18.000]  是一個僕人必須具備的侍奉態度
[00:06:18.000 --> 00:06:23.000]  接著主耶穌就挑戰門徒
[00:06:23.000 --> 00:06:29.000]  能否做一個忠心和有見識的管家
[00:06:29.000 --> 00:06:36.000]  就是四十二到四十四節
[00:06:36.000 --> 00:06:41.000]  主說誰是那忠心有見識的管家,主人派他管理家裡的人
[00:06:41.000 --> 00:06:43.000]  按時分糧給他們
[00:06:43.000 --> 00:06:46.000]  主人來到,看見僕人這樣行,那僕人就有福了
[00:06:46.000 --> 00:06:50.000]  我實在告訴你們,主人要派他管理一切所有的
[00:06:50.000 --> 00:06:57.000]  主耶穌派門徒去管理家裡的人
[00:06:57.000 --> 00:06:59.000]  作為管家的
[00:06:59.000 --> 00:07:05.000]  除了要管理僕人侍女之外
[00:07:05.000 --> 00:07:09.000]  還要按時分糧給他們
[00:07:09.000 --> 00:07:19.000]  門徒好像僕人管家要好好地做好主所吩咐的工作
[00:07:19.000 --> 00:07:22.000]  如果他做得到的話
[00:07:22.000 --> 00:07:28.000]  就得到主人的稱讚和獎賞
[00:07:28.000 --> 00:07:36.000]  還有主耶穌說主人要派他管理所有的
[00:07:36.000 --> 00:07:47.000]  換言之好僕人可以得到更尊貴的職位
[00:07:47.000 --> 00:07:50.000]  可以管理一切的事
[00:07:50.000 --> 00:07:53.000]  這個是主人的應許
[00:07:53.000 --> 00:08:07.000]  也可以說是主耶穌或神賜給那些忠心有見識的僕人的福氣
[00:08:07.000 --> 00:08:10.000]  有賞必有罰
[00:08:10.000 --> 00:08:16.000]  如果僕人管家做得不好,那怎麼辦呢?
[00:08:16.000 --> 00:08:34.000]  我們看45到46節
[00:08:34.000 --> 00:08:39.000]  我們仔細一點去看45節
[00:08:39.000 --> 00:08:45.000]  這節的經文是描寫僕人犯罪的因由和表現
[00:08:45.000 --> 00:08:50.000]  我們可以看到45節講的是僕人犯罪的原因和表現
[00:08:50.000 --> 00:08:52.000]  45節
[00:08:52.000 --> 00:08:57.000]  那僕人若心裡說我的主人逼來的詞就動手打僕人和侍女
[00:08:57.000 --> 00:08:59.000]  並且吃喝醉酒
[00:08:59.000 --> 00:09:07.000]  這個惡的僕人不按主人交託他的工作辦好他所做的事
[00:09:07.000 --> 00:09:12.000]  這個惡的僕人他不按主人所交託給他的工作辦好他要做的事情
[00:09:12.000 --> 00:09:20.000]  原因是他心裡說我的主人逼來的詞
[00:09:20.000 --> 00:09:25.000]  主人可能不會那麼快回來
[00:09:25.000 --> 00:09:34.000]  基本上這是出於一種趁機犯事的心態
[00:09:34.000 --> 00:09:36.000]  我舉個例子
[00:09:36.000 --> 00:09:45.000]  去年歐洲收容了大批從敘利亞、阿富汗等地來的難民
[00:09:45.000 --> 00:09:50.000]  去年歐洲收容了很大批從阿富汗、敘利亞來的難民
[00:09:50.000 --> 00:09:56.000]  但是去年除夕夜的時候
[00:09:56.000 --> 00:10:03.000]  當民眾聚集慶祝除夕的時候
[00:10:03.000 --> 00:10:08.000]  當時因為警力不足
[00:10:08.000 --> 00:10:19.000]  其中有些難民趁機性侵犯一些婦女
[00:10:19.000 --> 00:10:24.000]  包括德國和奧地利
[00:10:24.000 --> 00:10:31.000]  這些難民可能認為當時是沒有人管的
[00:10:31.000 --> 00:10:35.000]  所以他們就以身試法
[00:10:35.000 --> 00:10:41.000]  在黑暗當中趁機犯事
[00:10:41.000 --> 00:10:44.000]  很簡單
[00:10:44.000 --> 00:10:49.000]  就算我做了警察也來不及管理
[00:10:49.000 --> 00:10:54.000]  他沒那麼快來到
[00:10:54.000 --> 00:11:04.000]  由於惡僕輕忽了主人隨時回來的警戒
[00:11:04.000 --> 00:11:08.000]  主人是會隨時回來的
[00:11:08.000 --> 00:11:11.000]  但他並沒有當一回事
[00:11:11.000 --> 00:11:20.000]  所以惡僕就隨從個人的私慾任意妄為
[00:11:20.000 --> 00:11:23.000]  他採取一些具體的犯罪行為
[00:11:23.000 --> 00:11:27.000]  一方面他出於自大
[00:11:27.000 --> 00:11:34.000]  欺凌其他弱小的同伴
[00:11:34.000 --> 00:11:39.000]  另一方面他飲宴放蕩
[00:11:39.000 --> 00:11:49.000]  完全忽略了他應該要分糧給其他人的責任
[00:11:49.000 --> 00:11:52.000]  因為他已經喝醉了
[00:11:52.000 --> 00:11:58.000]  他怎麼能夠分糧給家裡的其他人呢?
[00:11:58.000 --> 00:12:04.000]  到了這裡我們可以從經文當中
[00:12:04.000 --> 00:12:14.000]  去推敲出如何做一個有見識的僕人的其中一個重要條件
[00:12:14.000 --> 00:12:19.000]  第一要愛人慮己
[00:12:19.000 --> 00:12:21.000]  什麼意思呢?
[00:12:21.000 --> 00:12:29.000]  就是要遵行主的命令去盡自己的責任
[00:12:29.000 --> 00:12:37.000]  我們不要像惡的僕人一樣自大
[00:12:37.000 --> 00:12:39.000]  我們要謙卑
[00:12:39.000 --> 00:12:42.000]  我們不輕易發怒
[00:12:42.000 --> 00:12:49.000]  同時我們要盡責去分糧侍奉主
[00:12:49.000 --> 00:12:55.000]  或者大家可以思考一下我們可以怎樣分糧給其他家裡的人
[00:12:55.000 --> 00:12:58.000]  我們可以思考一下我們怎樣分糧給其他家裡的人
[00:12:58.000 --> 00:13:03.000]  作為僕人管家的門徒
[00:13:03.000 --> 00:13:07.000]  如果是沒有見識
[00:13:07.000 --> 00:13:11.000]  如果不愛人慮己的話
[00:13:11.000 --> 00:13:15.000]  可能就要面對主人的重罰
[00:13:15.000 --> 00:13:20.000]  僕人犯罪的結果是什麼呢?
[00:13:20.000 --> 00:13:23.000]  就是第46節
[00:13:23.000 --> 00:13:25.000]  在他想不到的日子
[00:13:25.000 --> 00:13:26.000]  不知道的時辰
[00:13:26.000 --> 00:13:28.000]  那僕人的主人要來
[00:13:28.000 --> 00:13:30.000]  重重的處置他
[00:13:30.000 --> 00:13:32.000]  令他和不忠心的人同罪
[00:13:32.000 --> 00:13:36.000]  因為在想不到的日子
[00:13:36.000 --> 00:13:39.000]  當主人出現的時候
[00:13:39.000 --> 00:13:48.000]  他要重重的處罰那些無作非為的僕人
[00:13:48.000 --> 00:13:51.000]  另外一方面
[00:13:51.000 --> 00:13:57.000]  我們也要留意主人的要求和懲罰的準則是什麼呢?
[00:13:57.000 --> 00:14:00.000]  另外一方面我們也要注意一下
[00:14:00.000 --> 00:14:04.000]  留意到主人的要求和他懲罰的準則是怎麼樣
[00:14:04.000 --> 00:14:07.000]  我們看47、48節
[00:14:07.000 --> 00:14:10.000]  主人知道主人的意思卻不預備
[00:14:10.000 --> 00:14:12.000]  也不順他的意思行
[00:14:12.000 --> 00:14:14.000]  那僕人多必多受責打
[00:14:14.000 --> 00:14:15.000]  唯有那不知道的
[00:14:15.000 --> 00:14:17.000]  做了當受責打的事
[00:14:17.000 --> 00:14:19.000]  必少受責打
[00:14:19.000 --> 00:14:22.000]  因為多給誰就向誰多取
[00:14:22.000 --> 00:14:25.000]  多託誰就向誰多要
[00:14:25.000 --> 00:14:30.000]  這裡提出的懲罰是有輕重之分
[00:14:30.000 --> 00:14:33.000]  這邊提出的懲罰是有輕重的分別
[00:14:33.000 --> 00:14:37.000]  有些是知道主人或神的意思
[00:14:37.000 --> 00:14:41.000]  有些是知道主人或神的意思
[00:14:41.000 --> 00:14:44.000]  如果他不去行就會被重重的懲罰
[00:14:44.000 --> 00:14:47.000]  如果他不去行就會被重重的懲罰
[00:14:47.000 --> 00:14:52.000]  另一方面如果僕人是不知道主的意思
[00:14:52.000 --> 00:14:53.000]  另外一方面就是
[00:14:53.000 --> 00:14:56.000]  如果說僕人不知道主人的意思
[00:14:56.000 --> 00:15:01.000]  同樣犯了欺凌或忽略人的惡行的話
[00:15:01.000 --> 00:15:05.000]  如果說他犯了同樣是欺凌或忽略別人的惡行的話
[00:15:05.000 --> 00:15:08.000]  就會接受較輕的懲罰
[00:15:08.000 --> 00:15:12.000]  他就會接受一個較輕的懲罰
[00:15:12.000 --> 00:15:14.000]  與此同時
[00:15:14.000 --> 00:15:20.000]  知道主人的意思有預備好要做的事
[00:15:20.000 --> 00:15:23.000]  知道主人的意思要預備好要做的事
[00:15:23.000 --> 00:15:27.000]  是有見識的僕人的另外一個重要的條件
[00:15:27.000 --> 00:15:29.000]  是作為一個有見識的僕人
[00:15:29.000 --> 00:15:30.000]  另外一個重要的條件
[00:15:30.000 --> 00:15:35.000]  所以第二個條件就是忠於所託
[00:15:35.000 --> 00:15:37.000]  第二個條件就是忠於所託
[00:15:37.000 --> 00:15:42.000]  我們要知道主在自己身上的要求是什麼
[00:15:42.000 --> 00:15:45.000]  我們要知道主在我們自己身上的要求是什麼
[00:15:45.000 --> 00:15:49.000]  我們應該要好好地管理神的家
[00:15:49.000 --> 00:15:51.000]  我們應該要好好地去管理神的家
[00:15:51.000 --> 00:15:53.000]  當然我們知道這段經文
[00:15:53.000 --> 00:15:56.000]  不單止是指教會的領袖而講的
[00:15:56.000 --> 00:16:00.000]  我們知道這段經文不單止是指教會的領袖而講的
[00:16:00.000 --> 00:16:04.000]  是對每一個聽到聖經的人
[00:16:04.000 --> 00:16:07.000]  我們每一個門徒所講的
[00:16:07.000 --> 00:16:12.000]  而是對每一個聽到這段經文的每一個門徒所講的
[00:16:12.000 --> 00:16:14.000]  我們要忠於所託
[00:16:14.000 --> 00:16:15.000]  我們要忠於所託的
[00:16:15.000 --> 00:16:17.000]  我們要明白主人的心意是怎樣
[00:16:17.000 --> 00:16:22.000]  我們必須要明白主人的心意是怎樣
[00:16:22.000 --> 00:16:25.000]  然後才去做出來
[00:16:25.000 --> 00:16:29.000]  最近讀者文宅有一篇文章
[00:16:29.000 --> 00:16:31.000]  最近讀者文宅有一篇文章
[00:16:31.000 --> 00:16:32.000]  很吸引我
[00:16:32.000 --> 00:16:33.000]  很吸引我
[00:16:33.000 --> 00:16:37.000]  叫做慈悲的陌生人
[00:16:37.000 --> 00:16:39.000]  叫做慈悲的陌生人
[00:16:39.000 --> 00:16:46.000]  他說外地來的一個家庭
[00:16:46.000 --> 00:16:51.000]  幫助了一對遇上車禍的受傷者
[00:16:51.000 --> 00:16:53.000]  幫助了一對遇上車禍的受傷者
[00:16:53.000 --> 00:16:57.000]  這個外來的家庭
[00:16:57.000 --> 00:16:58.000]  這個外來的家庭
[00:16:58.000 --> 00:17:03.000]  不單止送車禍的受傷者去醫院
[00:17:03.000 --> 00:17:05.000]  不單止送車禍的受傷者去醫院
[00:17:05.000 --> 00:17:09.000]  還陪伴他們出院
[00:17:09.000 --> 00:17:10.000]  還陪伴他們出院
[00:17:10.000 --> 00:17:11.000]  還陪伴他們出院
[00:17:11.000 --> 00:17:12.000]  還陪伴他們出院
[00:17:12.000 --> 00:17:13.000]  還陪伴他們出院
[00:17:13.000 --> 00:17:14.000]  還陪伴他們出院
[00:17:14.000 --> 00:17:15.000]  還陪伴他們出院
[00:17:15.000 --> 00:17:16.000]  還陪伴他們出院
[00:17:16.000 --> 00:17:17.000]  還陪伴他們出院
[00:17:17.000 --> 00:17:18.000]  還陪伴他們出院
[00:17:18.000 --> 00:17:19.000]  還陪伴他們出院
[00:17:19.000 --> 00:17:20.000]  還陪伴他們出院
[00:17:20.000 --> 00:17:21.000]  還陪伴他們出院
[00:17:21.000 --> 00:17:22.000]  還陪伴他們出院
[00:17:22.000 --> 00:17:23.000]  還陪伴他們出院
[00:17:23.000 --> 00:17:24.000]  還陪伴他們出院
[00:17:24.000 --> 00:17:25.000]  還陪伴他們出院
[00:17:25.000 --> 00:17:26.000]  還陪伴他們出院
[00:17:26.000 --> 00:17:27.000]  還陪伴他們出院
[00:17:27.000 --> 00:17:28.000]  還陪伴他們出院
[00:17:28.000 --> 00:17:29.000]  還陪伴他們出院
[00:17:29.000 --> 00:17:30.000]  還陪伴他們出院
[00:17:30.000 --> 00:17:31.000]  還陪伴他們出院
[00:17:31.000 --> 00:17:32.000]  還陪伴他們出院
[00:17:32.000 --> 00:17:33.000]  還陪伴他們出院
[00:17:33.000 --> 00:17:34.000]  還陪伴他們出院
[00:17:34.000 --> 00:17:35.000]  還陪伴他們出院
[00:17:35.000 --> 00:17:36.000]  還陪伴他們出院
[00:17:36.000 --> 00:17:37.000]  還陪伴他們出院
[00:17:37.000 --> 00:17:38.000]  還陪伴他們出院
[00:17:38.000 --> 00:17:39.000]  還陪伴他們出院
[00:17:39.000 --> 00:17:40.000]  還陪伴他們出院
[00:17:40.000 --> 00:17:41.000]  還陪伴他們出院
[00:17:41.000 --> 00:17:42.000]  還陪伴他們出院
[00:17:42.000 --> 00:17:43.000]  還陪伴他們出院
[00:17:43.000 --> 00:17:44.000]  還陪伴他們出院
[00:17:52.000 --> 00:17:54.000]  好撒瑪利亞人
[00:17:54.000 --> 00:17:56.000]  好撒瑪利亞人的故事
[00:17:56.000 --> 00:17:58.000]  基督徒得救是本福恩
[00:17:58.000 --> 00:18:00.000]  基督徒得救是本福恩
[00:18:00.000 --> 00:18:03.000]  神將救恩賜給我們之後
[00:18:03.000 --> 00:18:05.000]  神將救恩賜給我們之後
[00:18:05.000 --> 00:18:07.000]  是要叫我們行善
[00:18:07.000 --> 00:18:08.000]  是要我們去行善
[00:18:08.000 --> 00:18:10.000]  這些具體的善行
[00:18:10.000 --> 00:18:12.000]  這些具體的善行
[00:18:12.000 --> 00:18:14.000]  是為我們預備好
[00:18:14.000 --> 00:18:16.000]  要我們去行的
[00:18:16.000 --> 00:18:17.000]  是為我們預備好
[00:18:17.000 --> 00:18:18.000]  要我們去做的
[00:18:18.000 --> 00:18:20.000]  關心和幫助陌生人
[00:18:20.000 --> 00:18:22.000]  我們將傳福音
[00:18:22.000 --> 00:18:25.000]  為我們傳福音和作見證的途徑
[00:18:25.000 --> 00:18:27.000]  關心或者是幫助一些陌生人
[00:18:27.000 --> 00:18:29.000]  是為我們傳福音
[00:18:29.000 --> 00:18:31.000]  或者做見證的一些途徑
[00:18:31.000 --> 00:18:33.000]  但是我們要有心理準備
[00:18:33.000 --> 00:18:34.000]  但是我們必須要有心理準備
[00:18:34.000 --> 00:18:36.000]  要無條件地付出
[00:18:36.000 --> 00:18:37.000]  我們必須要無條件地付出
[00:18:37.000 --> 00:18:38.000]  我們必須要無條件地付出
[00:18:38.000 --> 00:18:40.000]  和願意自己的行事計劃
[00:18:40.000 --> 00:18:43.000]  我們要願意在自己的行事計劃
[00:18:43.000 --> 00:18:46.000]  在神的引導之下被干擾
[00:18:46.000 --> 00:18:48.000]  在神的引導下被干擾
[00:18:48.000 --> 00:18:49.000]  甚至被打斷
[00:18:49.000 --> 00:18:51.000]  甚至被打斷
[00:18:51.000 --> 00:18:53.000]  最後第三個
[00:18:53.000 --> 00:18:57.000]  作為有見識的僕人的重要條件是什麼呢?
[00:18:57.000 --> 00:18:58.000]  另外第三個
[00:18:58.000 --> 00:18:59.000]  作為有見識的僕人
[00:18:59.000 --> 00:19:00.000]  最重要的條件是什麼呢?
[00:19:00.000 --> 00:19:01.000]  就是請看
[00:19:01.000 --> 00:19:04.000]  首先看十二章五十四至五十六節
[00:19:04.000 --> 00:19:07.000]  我們看十二章五十四到五十六節
[00:19:07.000 --> 00:19:08.000]  耶穌要對眾人說
[00:19:08.000 --> 00:19:10.000]  你們看見西邊起了雲彩
[00:19:10.000 --> 00:19:12.000]  就說要下一陣雨
[00:19:12.000 --> 00:19:13.000]  果然就有
[00:19:13.000 --> 00:19:16.000]  起了南風就說將要照熱
[00:19:16.000 --> 00:19:17.000]  也就有了
[00:19:17.000 --> 00:19:20.000]  長貌為善的人你們知道分辨天地的氣色
[00:19:20.000 --> 00:19:23.000]  為什麼不知道分辨這些時候呢?
[00:19:23.000 --> 00:19:27.000]  住在巴勒斯坦的人
[00:19:27.000 --> 00:19:30.000]  他們懂得觀望天色
[00:19:30.000 --> 00:19:32.000]  他們知道可以觀望天色
[00:19:32.000 --> 00:19:37.000]  從天色的變化而作出一個準確的天氣預測
[00:19:37.000 --> 00:19:42.000]  他們觀望天色就能夠作出一個準確的天氣預測
[00:19:42.000 --> 00:19:51.000]  如果是從西方西面或者是地中海來的雲彩的話
[00:19:51.000 --> 00:19:56.000]  又說在西邊或者是地中海那邊起了一些雲彩的話
[00:19:56.000 --> 00:19:59.000]  一般都會帶來雨水
[00:19:59.000 --> 00:20:00.000]  一般都會帶來雨水的
[00:20:00.000 --> 00:20:04.000]  如果是風從西南面吹來的話
[00:20:04.000 --> 00:20:07.000]  又說風是從西南方吹來的話
[00:20:07.000 --> 00:20:09.000]  可能經過很灼熱的沙漠
[00:20:09.000 --> 00:20:12.000]  可能經過很灼熱的沙漠
[00:20:12.000 --> 00:20:15.000]  天氣就會很乾燥
[00:20:15.000 --> 00:20:17.000]  天氣就會變得很乾燥
[00:20:17.000 --> 00:20:20.000]  這些熱風會令草枯萎
[00:20:20.000 --> 00:20:23.000]  這些熱風會令草枯萎
[00:20:23.000 --> 00:20:26.000]  主耶穌就慨嘆當時的人
[00:20:26.000 --> 00:20:29.000]  主耶穌就慨嘆當時的人
[00:20:29.000 --> 00:20:34.000]  你們既然知道分辨天地的氣色
[00:20:34.000 --> 00:20:38.000]  祂說你們既然知道分辨天地的氣色
[00:20:38.000 --> 00:20:43.000]  怎麼不知道分辨這時候呢?
[00:20:43.000 --> 00:20:46.000]  怎麼不知道分辨這時候呢?
[00:20:46.000 --> 00:20:48.000]  我們作為主的門徒
[00:20:48.000 --> 00:20:49.000]  我們作為主的門徒
[00:20:49.000 --> 00:20:52.000]  需要懂得去辨識主耶穌的身份
[00:20:52.000 --> 00:20:55.000]  我們必須要懂得去辨識主耶穌的身份
[00:20:55.000 --> 00:20:56.000]  我們必須要懂得去辨識主耶穌的身份
[00:20:56.000 --> 00:20:58.000]  還有神在祂身上的旨意
[00:20:58.000 --> 00:21:01.000]  還有神在祂身上的旨意
[00:21:01.000 --> 00:21:02.000]  第57至59節
[00:21:02.000 --> 00:21:04.000]  我們看57到59節
[00:21:04.000 --> 00:21:08.000]  你們又為何不自己審量什麼是合理的呢?
[00:21:08.000 --> 00:21:12.000]  你通告你的對頭去見官
[00:21:12.000 --> 00:21:13.000]  還在路上
[00:21:13.000 --> 00:21:15.000]  勿要盡力和他了結
[00:21:15.000 --> 00:21:17.000]  恐怕他拉你到官面前
[00:21:17.000 --> 00:21:20.000]  官府交付差役
[00:21:20.000 --> 00:21:22.000]  差役把你下在監裡
[00:21:22.000 --> 00:21:23.000]  我告訴你
[00:21:23.000 --> 00:21:26.000]  若有半文錢沒有還清
[00:21:26.000 --> 00:21:28.000]  你斷不能從那裡出來
[00:21:28.000 --> 00:21:31.000]  這個例子是說一個人欠了債
[00:21:31.000 --> 00:21:34.000]  這個例子是說一個人欠了債
[00:21:34.000 --> 00:21:36.000]  他的對頭就拉他去見官
[00:21:36.000 --> 00:21:39.000]  他的對頭就拉他去見官
[00:21:39.000 --> 00:21:40.000]  主耶穌說
[00:21:40.000 --> 00:21:44.000]  他應該要趁早解決他的債務
[00:21:44.000 --> 00:21:47.000]  主耶穌說你要趁早去解決你的債務
[00:21:47.000 --> 00:21:51.000]  人有債就要盡早還清
[00:21:51.000 --> 00:21:53.000]  有債就要盡早去還清
[00:21:53.000 --> 00:21:56.000]  但這裡說的是
[00:21:56.000 --> 00:21:58.000]  我們可能是欠了神的債
[00:21:58.000 --> 00:22:01.000]  但這裡說的是我們可能是欠了神的債
[00:22:01.000 --> 00:22:04.000]  如果我們欠了神的債的話
[00:22:04.000 --> 00:22:06.000]  也就是說我們欠了神的債的話
[00:22:06.000 --> 00:22:08.000]  所欠的債款
[00:22:08.000 --> 00:22:13.000]  必須在主耶穌再來審判我們之前還清
[00:22:13.000 --> 00:22:16.000]  我們必須要在主耶穌再來審判我們之前要還清
[00:22:16.000 --> 00:22:17.000]  不能夠拖延
[00:22:17.000 --> 00:22:18.000]  不能拖延
[00:22:18.000 --> 00:22:20.000]  所以我們要把握時間
[00:22:20.000 --> 00:22:22.000]  所以我們要把握時間
[00:22:22.000 --> 00:22:25.000]  做好還清債項的工作
[00:22:25.000 --> 00:22:27.000]  我們要做好還清債項的工作
[00:22:27.000 --> 00:22:32.000]  但神已經提供了一個清還債項的方法
[00:22:32.000 --> 00:22:35.000]  但神已經提供了一個清還債項的方法
[00:22:35.000 --> 00:22:38.000]  就是人可以直接相信耶穌基督
[00:22:38.000 --> 00:22:41.000]  就是人可以直接相信耶穌基督
[00:22:41.000 --> 00:22:45.000]  就可以徹底解決個人欠神的債項
[00:22:45.000 --> 00:22:49.000]  就可以徹底的解決個人欠神的債項
[00:22:49.000 --> 00:22:55.000]  人可以憑著對主耶穌所說的話和所行的事
[00:22:55.000 --> 00:22:59.000]  人可以憑著對主耶穌所說的話和所行的事
[00:22:59.000 --> 00:23:03.000]  作出一個合理的審量
[00:23:03.000 --> 00:23:06.000]  作出一個合理的審量
[00:23:06.000 --> 00:23:12.000]  就可以相信他就是神差遣來拯救我們的神
[00:23:12.000 --> 00:23:17.000]  我們就可以相信他就是神所差遣來拯救他們的人
[00:23:17.000 --> 00:23:20.000]  我們要時刻認定主耶穌是誰
[00:23:20.000 --> 00:23:22.000]  我們要時刻認定主耶穌是誰
[00:23:22.000 --> 00:23:24.000]  藉著這個堅決的認順
[00:23:24.000 --> 00:23:27.000]  藉著這個堅決的認順
[00:23:27.000 --> 00:23:31.000]  我們得到從聖經,就是神的說話
[00:23:31.000 --> 00:23:34.000]  我們得到從聖經,就是神的說話
[00:23:34.000 --> 00:23:38.000]  還有在聖靈而來的幫助
[00:23:38.000 --> 00:23:42.000]  就可以警醒生活預備主的再來
[00:23:42.000 --> 00:23:45.000]  就可以警醒生活預備主的再來
[00:23:45.000 --> 00:23:48.000]  在這裡我想起下個禮拜我們有一個浸禮
