
[00:00:00.000 --> 00:00:02.420]  頂智慕月早晨!平安!
[00:09:24.060 --> 00:09:27.760]  剛才經文裏面33節的最後那個,
[00:09:27.760 --> 00:09:31.960]  你們不知道那個時刻何時來到,
[00:09:31.960 --> 00:09:37.060]  如果我們剛才程序表上面就是日期,
[00:09:37.060 --> 00:09:39.660]  第三個是日期那個字,
[00:09:39.660 --> 00:09:40.960]  在33節,
[00:09:40.960 --> 00:09:42.960]  無論是日期還是時刻,
[00:09:42.960 --> 00:09:46.260]  其實是轉了一個希臘文的字,
[00:09:46.260 --> 00:09:48.460]  可能大家都聽過,好像在螢幕上,
[00:09:48.460 --> 00:09:52.060]  所去寫出來Kairos,
[00:09:52.060 --> 00:09:55.560]  Kairos是一個很特別、很獨特的字,
[00:09:55.560 --> 00:10:00.260]  有它自己在希臘文的語境當中的意思,
[00:10:00.260 --> 00:10:02.760]  但是放在聖經當中,
[00:10:02.760 --> 00:10:07.060]  也有在信仰當中一個很獨特的意思,
[00:10:07.060 --> 00:10:10.960]  我就寫是一個考驗來到的時刻,
[00:10:10.960 --> 00:10:12.460]  或者用另一個字眼,
[00:10:12.460 --> 00:10:15.860]  我就再說是一個關鍵的時刻,
[00:10:15.860 --> 00:10:16.960]  什麼意思呢?
[00:10:16.960 --> 00:10:24.160]  是一個屬於你或者我人生當中關鍵的時刻,
[00:10:24.160 --> 00:10:25.160]  譬如舉個例子,
[00:10:25.160 --> 00:10:26.660]  譬如我不知道大家有沒有遇過,
[00:10:26.660 --> 00:10:31.860]  或者試過一些情況就是突然之間晴天霹靂,
[00:10:31.860 --> 00:10:33.360]  譬如我不想說一些空話,
[00:10:33.360 --> 00:10:34.460]  但是譬如真的會發生,
[00:10:34.460 --> 00:10:38.160]  譬如說突然之間家人很大的問題,
[00:10:38.160 --> 00:10:40.460]  生命上面很大的挑戰,
[00:10:40.460 --> 00:10:42.360]  或者突然之間你收到一封信,
[00:10:42.360 --> 00:10:44.460]  就是要面對財源,
[00:10:44.460 --> 00:10:48.060]  或者突然之間你要面對一些關係的破裂,
[00:10:48.060 --> 00:10:49.760]  我不知道大家有沒有面對過,
[00:10:49.760 --> 00:10:51.760]  你要放下手上的東西,
[00:10:51.760 --> 00:10:56.460]  集中精神要去處理那個kairos,
[00:10:56.460 --> 00:10:58.660]  但是你看看身邊的人,身邊的事,
[00:10:58.660 --> 00:11:00.260]  是如常發生的,
[00:11:00.260 --> 00:11:03.260]  是只有你自己或者你最親密的人,
[00:11:03.260 --> 00:11:07.060]  才明白你落在一個怎樣的處境,
[00:11:07.060 --> 00:11:10.660]  但是可能大家都明白我今天說的是什麼意思,
[00:11:10.660 --> 00:11:11.660]  是不多,是吧?
[00:11:11.660 --> 00:11:13.060]  有時候你都不想面對我們,
[00:11:13.060 --> 00:11:14.260]  但是會發生的,
[00:11:14.260 --> 00:11:16.960]  不在人的,不在我們掌握的裏面,
[00:11:16.960 --> 00:11:20.060]  會出現這些人生的kairos,
[00:11:20.060 --> 00:11:21.660]  所以我這樣說的時候,
[00:11:21.660 --> 00:11:23.060]  沒有特別從信仰的角度,
[00:11:23.060 --> 00:11:26.160]  但是其實你知道我們信上帝的人,
[00:11:26.160 --> 00:11:29.860]  一切的人生的經驗都在上帝的手中,
[00:11:29.860 --> 00:11:32.260]  有上帝給我們信仰的意思,
[00:11:32.260 --> 00:11:33.360]  我們就會明白,
[00:11:33.360 --> 00:11:34.160]  我們首先都會問,
[00:11:34.160 --> 00:11:36.060]  可能會首先去呼求上帝,
[00:11:36.060 --> 00:11:38.160]  首先會問一下這件事發生在我們身上的時候,
[00:11:38.160 --> 00:11:40.060]  有什麼,上帝有什麼心意,
[00:11:40.060 --> 00:11:41.260]  我們都會這樣去,
[00:11:41.260 --> 00:11:44.460]  從一個這樣的角度去揣摩,
[00:11:44.460 --> 00:11:49.460]  去領會那些kairos來到的意思。
[00:11:49.460 --> 00:11:52.860]  彼得三次不認主,
[00:11:52.860 --> 00:11:56.060]  一個不是很風光的事情,
[00:11:56.060 --> 00:11:58.460]  四卷的福音書,
[00:11:58.460 --> 00:12:02.560]  都有記載耶穌的得力弟子,
[00:12:02.560 --> 00:12:05.760]  他一個信仰跌倒,
[00:12:05.760 --> 00:12:13.360]  或者是一個不認主,與耶穌分離的幾個經歷,
[00:12:13.360 --> 00:12:16.360]  他當下面對一個kairos,
[00:12:16.360 --> 00:12:21.060]  一個人生的決定,
[00:12:21.060 --> 00:12:22.460]  是一個自我的需要,
[00:12:22.460 --> 00:12:24.660]  一個自我的安全感,
[00:12:24.660 --> 00:12:26.060]  而選擇了,
[00:12:26.060 --> 00:12:26.960]  或者是刻意,
[00:12:26.960 --> 00:12:28.660]  或者是怎樣都好,
[00:12:28.660 --> 00:12:32.360]  忘記了一些更高的信仰價值,
[00:12:32.360 --> 00:12:33.460]  生命的價值。
[00:12:33.460 --> 00:12:34.160]  你記得彼得,
[00:12:34.160 --> 00:12:36.060]  其實你再讀,有機會回去,
[00:12:36.060 --> 00:12:39.360]  大家再讀《馬福音》十三章之後的經文,
[00:12:39.360 --> 00:12:40.960]  耶穌預言了,
[00:12:40.960 --> 00:12:42.160]  你要三次不認我,
[00:12:42.160 --> 00:12:45.860]  但是當時彼得差不多可以說立下三文海誓,
[00:12:45.860 --> 00:12:47.060]  你去到死的地方,
[00:12:47.060 --> 00:12:48.960]  我都會跟你一起去死。
[00:12:48.960 --> 00:12:51.760]  你能夠想像彼得當時不是在演戲,
[00:12:51.760 --> 00:12:56.160]  彼得是真心真誠地去講出,
[00:12:56.160 --> 00:12:59.260]  向主表白他的信仰行動,
[00:12:59.260 --> 00:13:01.260]  但是當考驗來到,
[00:13:01.260 --> 00:13:05.060]  他是從善如流。
[00:13:05.060 --> 00:13:08.160]  他不是做了一件很大的錯事,
[00:13:08.160 --> 00:13:13.960]  但是換取了一個當下自我的一種安全感,
[00:13:13.960 --> 00:13:17.160]  一種選擇和群眾走在一起,
[00:13:17.160 --> 00:13:21.360]  不敢,也沒有勇氣走出來,
[00:13:21.360 --> 00:13:23.760]  為信仰去作見證,
[00:13:23.760 --> 00:13:27.560]  和在當時的院子裏面的眾人講,
[00:13:27.560 --> 00:13:30.460]  我是他的門徒。
[00:13:30.460 --> 00:13:31.660]  大家思考的就是,
[00:13:31.660 --> 00:13:34.160]  彼得當下被環境,
[00:13:34.160 --> 00:13:38.960]  被當時的外在的壓力去勝過了,
[00:13:38.960 --> 00:13:42.460]  亦都換取了他自己當下的安全感,
[00:13:42.460 --> 00:13:49.260]  成為他自己當下決擇的一個條件。
[00:13:49.260 --> 00:13:51.060]  每一個醒悟,
[00:13:51.060 --> 00:13:55.160]  每一個回想起耶穌曾經跟他的說話,
[00:13:55.160 --> 00:14:00.160]  被當時的形勢帶動了他內心的思緒,
[00:14:00.160 --> 00:14:01.860]  內心的情感,
[00:14:01.860 --> 00:14:05.360]  內心的決定。
[00:14:05.360 --> 00:14:07.760]  弟子們,
[00:14:07.760 --> 00:14:12.960]  我們不知道凱羅斯何時來到,
[00:14:12.960 --> 00:14:15.460]  但是耶穌基督提醒我們,
[00:14:15.460 --> 00:14:16.860]  要警醒,
[00:14:16.860 --> 00:14:18.360]  要醒悟,
[00:14:18.360 --> 00:14:20.660]  要當心。
[00:14:20.660 --> 00:14:22.860]  當凱羅斯來到的時候,
[00:14:22.860 --> 00:14:25.960]  我們就能夠有足夠的信仰,
[00:14:25.960 --> 00:14:29.060]  屬靈的資源來去應對,
[00:14:29.060 --> 00:14:30.860]  求主幫助。
[00:14:30.860 --> 00:14:34.060]  除了消極的一面之外,
[00:14:34.060 --> 00:14:35.460]  我們要警醒,
[00:14:35.460 --> 00:14:37.760]  其實都有積極的一面。
[00:14:37.760 --> 00:14:40.960]  在剛才讀經文裏面,
[00:14:40.960 --> 00:14:44.960]  都有提到積極的回應的一面。
[00:14:44.960 --> 00:14:46.160]  可能我們比較忽略了,
[00:14:46.160 --> 00:14:49.060]  就是在馬夫音的十三章,
[00:14:49.060 --> 00:14:51.260]  三十二至三十七節當中,
[00:14:51.260 --> 00:14:54.360]  是有一個比喻的,
[00:14:54.360 --> 00:14:55.960]  就是三十四節。
[00:14:55.960 --> 00:15:00.560]  「這事」的開始就是一個比喻。
[00:15:00.560 --> 00:15:03.060]  「這事正如一個人離家遠行,
[00:15:03.060 --> 00:15:04.360]  授權給仆人們,
[00:15:04.360 --> 00:15:05.660]  分派各人的工作,
[00:15:05.660 --> 00:15:08.160]  又吩咐康門的警醒,
[00:15:08.160 --> 00:15:10.860]  所以你們要警醒。」等等。
[00:15:10.860 --> 00:15:12.160]  這個就要大家留心了,
[00:15:12.160 --> 00:15:15.660]  其實在原本的希臘文裏面,
[00:15:15.660 --> 00:15:18.160]  其實沒有說「這事」,
[00:15:18.160 --> 00:15:19.160]  「這事」可能你想起,
[00:15:19.160 --> 00:15:21.160]  就是究竟是甚麼事呢?
[00:15:21.160 --> 00:15:23.360]  其實它那個三十四節,
[00:15:23.360 --> 00:15:26.160]  是緊接著三十三節。
[00:15:26.160 --> 00:15:31.160]  當它說到「你們不知道那個Kairos」的時候,
[00:15:31.160 --> 00:15:32.760]  就如這樣。
[00:15:32.760 --> 00:15:35.360]  即是你大概可以想像,
[00:15:35.360 --> 00:15:39.760]  耶穌基督再用一個具體的比喻,
[00:15:39.760 --> 00:15:43.460]  來向門徒解釋何謂Kairos。
[00:15:43.460 --> 00:15:45.060]  是這個意思。
[00:15:45.060 --> 00:15:47.260]  所以當祂再用一個具體的比喻的時候,
[00:15:47.260 --> 00:15:48.660]  大家留心的就是,
[00:15:48.660 --> 00:15:51.360]  有兩個很重要的動詞。
[00:15:51.360 --> 00:15:54.960]  這個人大概不是一個窮人,
[00:15:54.960 --> 00:15:58.260]  應該是一個很富裕的家主。
[00:15:58.260 --> 00:15:59.860]  他有一群的僕人,
[00:15:59.860 --> 00:16:02.660]  為著他家中忙碌的工作。
[00:16:02.660 --> 00:16:04.860]  大家留心這個家主離開的時候,
[00:16:04.860 --> 00:16:07.060]  有兩個很重要的動詞,
[00:16:07.060 --> 00:16:09.760]  是向著他的僕人所作的。
[00:16:09.760 --> 00:16:11.960]  第一個就是「授權」,
[00:16:11.960 --> 00:16:13.760]  authorize。
[00:16:13.760 --> 00:16:16.060]  第二個就是「分派」,
[00:16:16.060 --> 00:16:17.660]  assign。
[00:16:17.660 --> 00:16:20.260]  這兩個的動作相當重要。
[00:16:20.260 --> 00:16:24.460]  「授權」是一個我不在場,
[00:16:24.460 --> 00:16:26.960]  我授權了別人代表了我,
[00:16:26.960 --> 00:16:28.360]  大家明白這個意思。
[00:16:28.360 --> 00:16:29.960]  而且不單只是代表我,
[00:16:29.960 --> 00:16:32.760]  而且是有權柄。
[00:16:32.760 --> 00:16:34.360]  那個僕人在場的時候,
[00:16:34.360 --> 00:16:35.460]  我不知道是不是給他戒指,
[00:16:35.460 --> 00:16:37.360]  給他玉璽之類的東西,
[00:16:37.360 --> 00:16:38.560]  這是後話。
[00:16:38.560 --> 00:16:40.360]  但是他授權了他的時候,
[00:16:40.360 --> 00:16:42.460]  他就有那份的權柄,
[00:16:42.460 --> 00:16:44.060]  有那份的尊貴,
[00:16:44.060 --> 00:16:47.660]  來代表著這個家主去運作下去,
[00:16:47.660 --> 00:16:49.060]  工作下去。
[00:16:49.060 --> 00:16:53.060]  這個是第一個大家值得深思的動詞。
[00:16:53.060 --> 00:16:54.860]  第二個就是「分派」,
[00:16:54.860 --> 00:16:57.260]  分派就是有很多事情要做,
[00:16:57.260 --> 00:16:58.560]  各人各按其職。
[00:16:58.560 --> 00:16:59.860]  今天崇拜當中,
[00:16:59.860 --> 00:17:02.060]  有很多不同的讀經員,
[00:17:02.060 --> 00:17:03.860]  有主禮的,
[00:17:03.860 --> 00:17:04.560]  有講道的,
[00:17:04.560 --> 00:17:06.560]  有音樂的等等。
[00:17:06.560 --> 00:17:08.660]  很簡單,大家可能沒有留意,
[00:17:08.660 --> 00:17:11.860]  但是整個崇拜能夠運作到,
[00:17:11.860 --> 00:17:13.460]  是有不同人被分派,
[00:17:13.460 --> 00:17:15.260]  可能公牧師分派來工作,
[00:17:15.260 --> 00:17:18.260]  而去安排了崇拜能夠得以發生。
[00:17:18.260 --> 00:17:19.460]  所以大家都很重要,
[00:17:19.460 --> 00:17:21.860]  大家不是被動地參與這麼簡單,
[00:17:21.860 --> 00:17:23.360]  大家知道聆聽,
[00:17:23.360 --> 00:17:24.760]  和大家一起回應,
[00:17:24.760 --> 00:17:27.160]  禱告,敬拜,讚美,奉獻等等,
[00:17:27.160 --> 00:17:28.960]  都是一個很重要的信徒,
[00:17:28.960 --> 00:17:32.560]  應該在崇拜當中參與的一部分。
[00:17:32.560 --> 00:17:34.260]  分派工作,
[00:17:34.260 --> 00:17:38.360]  所以千萬不要被那個「康門口」放大了,
[00:17:38.360 --> 00:17:41.060]  「康門口」只是其中一個人,
[00:17:41.060 --> 00:17:42.660]  你住的大廈,
[00:17:42.660 --> 00:17:44.560]  最多都一個「康間叔叔」,
[00:17:44.560 --> 00:17:47.860]  你不會一棟大廈請十個在樓下一起工作,
[00:17:47.860 --> 00:17:49.360]  不會這麼多錢,這麼重,
[00:17:49.360 --> 00:17:50.160]  去這樣請。
[00:17:50.160 --> 00:17:52.960]  而且「康門口」那個不是等主人回來,
[00:17:52.960 --> 00:17:55.960]  不是跟著裡面那班人在作反,
[00:17:55.960 --> 00:17:58.060]  「康門口」真是為了安全,
[00:17:58.060 --> 00:18:01.060]  為了防止有人來偷渡,
[00:18:01.060 --> 00:18:04.060]  或者是,你明白嗎?純粹安全原因而已,
[00:18:04.060 --> 00:18:06.460]  就是防守著,看守著門口等等,
[00:18:06.460 --> 00:18:08.960]  陌生人或者其他不認識的人,
[00:18:08.960 --> 00:18:12.860]  偷偷摸摸進來,避免一些事情發生。
[00:18:12.860 --> 00:18:16.160]  兄弟姐妹,無論是授權或者分派,
[00:18:16.160 --> 00:18:20.660]  告訴我們,我們作為神的家的人,
[00:18:20.660 --> 00:18:24.560]  是需要很好的謹慎,
[00:18:24.560 --> 00:18:26.660]  持守自己的崗位,
[00:18:26.660 --> 00:18:28.560]  作好本分,
[00:18:28.560 --> 00:18:30.260]  彼此同工,
[00:18:30.260 --> 00:18:32.860]  彼此為上帝家,為上帝國道,
[00:18:32.860 --> 00:18:34.860]  一起去協作,
[00:18:34.860 --> 00:18:38.960]  一起成就上帝國道的事。
[00:18:38.960 --> 00:18:42.660]  這個就是我們要積極回應的一面。
[00:18:42.660 --> 00:18:45.160]  我們不是經常要想何時回來,
[00:18:45.160 --> 00:18:47.560]  或者不是要想Kaiwas何時到,
[00:18:47.560 --> 00:18:48.860]  沒有意思的,
[00:18:48.860 --> 00:18:51.860]  反而是我們知道我們被授權,
[00:18:51.860 --> 00:18:53.860]  我們有尊貴的身份,
[00:18:53.860 --> 00:18:56.460]  我們被上帝所愛所託付我們,
[00:18:56.460 --> 00:19:01.060]  我們就專注在上帝教會給我們的著意、著緊,
[00:19:01.060 --> 00:19:05.060]  我們需要用盡心盡力去做好的事情上,
[00:19:05.060 --> 00:19:07.560]  專注在耶穌基督的愛裡面,
[00:19:07.560 --> 00:19:11.360]  作盡心盡力的回應。
[00:19:11.360 --> 00:19:16.360]  所以這個積極的警醒是活在當下,
[00:19:16.360 --> 00:19:20.360]  我們要專心一意,
[00:19:20.360 --> 00:19:23.860]  受託、受分派的事情上。
[00:19:23.860 --> 00:19:26.660]  流心者說我們容易被其他的事情分心,
[00:19:26.660 --> 00:19:27.760]  沒錯,
[00:19:27.760 --> 00:19:31.760]  環境、自我、次要的價值、
[00:19:31.760 --> 00:19:33.060]  外來的壓力等等,
[00:19:33.060 --> 00:19:34.760]  會成為我們分心,
[00:19:34.760 --> 00:19:39.560]  不去留意上帝交託給我們的事情,
[00:19:39.560 --> 00:19:41.360]  我們要保持清醒,
[00:19:41.360 --> 00:19:43.460]  剛才說了是彼此分工的,
[00:19:43.460 --> 00:19:46.960]  和其他信徒、肢體之間的關係,
[00:19:46.960 --> 00:19:48.760]  能夠有一幅更大的圖畫,
[00:19:48.760 --> 00:19:50.760]  不要只看著自己手上的東西,
[00:19:50.760 --> 00:19:52.760]  有一幅更大的圖畫,
[00:19:52.760 --> 00:19:54.660]  有一個更大的慰藉香港教會,
[00:19:54.660 --> 00:19:56.160]  我們有什麼的參與,
[00:19:56.160 --> 00:19:57.660]  有什麼的部分在當中,
[00:19:57.660 --> 00:20:00.760]  你的部分不要看輕了自己的角色。
[00:20:00.760 --> 00:20:03.260]  最重要內心上我們要留心主的能力,
[00:20:03.260 --> 00:20:04.760]  主的說話,
[00:20:04.760 --> 00:20:06.460]  剛才我都說了彼得,
[00:20:06.460 --> 00:20:08.660]  他忘記了主的話,
[00:20:08.660 --> 00:20:10.560]  失卻了和主的結連,
[00:20:10.560 --> 00:20:13.960]  而當下選擇了自我的安全感,
[00:20:13.960 --> 00:20:15.560]  我們時刻記住,
[00:20:15.560 --> 00:20:19.060]  我們是主所愛的門徒,
[00:20:19.060 --> 00:20:22.060]  我們有很多的恩典所經歷,
[00:20:22.060 --> 00:20:24.260]  但真是我們回顧一生,
[00:20:24.260 --> 00:20:27.060]  如果不是主恩帶領,
[00:20:27.060 --> 00:20:31.360]  相信大家可能當下靜一靜想一想的時候,
[00:20:31.360 --> 00:20:33.960]  我們整個生命的路途來到今天,
[00:20:33.960 --> 00:20:36.260]  沒有主的同在,沒有主的保守,
[00:20:36.260 --> 00:20:38.060]  我們活不到今天,
[00:20:38.060 --> 00:20:39.660]  這就是一個很基本,
[00:20:39.660 --> 00:20:40.860]  我們作為信徒,
