
[00:00:00.000 --> 00:00:11.000]  早前我提及在法國巴黎發生的恐怖襲擊事件
[00:08:50.000 --> 00:08:57.000]  在發露的時候以憐憫為念
[00:08:57.000 --> 00:09:03.000]  你的明星不只是聽到祂的名字
[00:09:03.000 --> 00:09:07.000]  是指神的作為,神的性情
[00:09:07.000 --> 00:09:11.000]  人們怎樣認識神,怎樣描寫神的性情
[00:09:11.000 --> 00:09:13.000]  先知在上兩章
[00:09:13.000 --> 00:09:20.000]  他已經提到,他聽到神對罪的懲罰是非常之嚴厲的
[00:09:20.000 --> 00:09:24.000]  他也聽到,或者從祂的祖先聽到
[00:09:24.000 --> 00:09:26.000]  從歷史書,從摩西五經裡面
[00:09:26.000 --> 00:09:30.000]  他會看到神的作為是怎樣
[00:09:30.000 --> 00:09:33.000]  包括神彰顯祂的榮耀的時候
[00:09:33.000 --> 00:09:36.000]  彰顯祂的能力的時候,多麼的輝煌
[00:09:36.000 --> 00:09:39.000]  也都當神去私人請教的時候
[00:09:39.000 --> 00:09:44.000]  是多麼的有威嚴
[00:09:44.000 --> 00:09:50.000]  先知他心裡面很震驚
[00:09:50.000 --> 00:09:55.000]  當他知道神的性情,特別是對罪、對審判的執行
[00:09:55.000 --> 00:09:57.000]  他心裡面很震驚
[00:09:57.000 --> 00:10:02.000]  他一方面很希望神會復興他的百姓
[00:10:02.000 --> 00:10:06.000]  但另一方面他知道在復興之前
[00:10:06.000 --> 00:10:08.000]  神先會做什麼?
[00:10:08.000 --> 00:10:11.000]  先會搞清楚那些罪孽
[00:10:11.000 --> 00:10:15.000]  即是說神先會處理人的罪
[00:10:15.000 --> 00:10:19.000]  因此他就求神在處罰神的指紋的時候
[00:10:19.000 --> 00:10:21.000]  要施憐憫
[00:10:21.000 --> 00:10:23.000]  所謂不要將怒氣發盡
[00:10:23.000 --> 00:10:31.000]  否則我們人怎可以在神面前站得住
[00:10:31.000 --> 00:10:33.000]  說到復興
[00:10:33.000 --> 00:10:39.000]  我相信大家都想在這些年間
[00:10:39.000 --> 00:10:40.000]  這些年間是什麼意思?
[00:10:40.000 --> 00:10:41.000]  即是有生之年
[00:10:41.000 --> 00:10:44.000]  在我們有生之年,這些年間
[00:10:44.000 --> 00:10:47.000]  我們都希望在有生之年
[00:10:47.000 --> 00:10:52.000]  見到這個國家,見到這個社會能夠復興
[00:10:52.000 --> 00:10:55.000]  我們更加會希望在有生之年
[00:10:55.000 --> 00:10:59.000]  見到教會復興
[00:10:59.000 --> 00:11:04.000]  復興其實是指人的復興
[00:11:04.000 --> 00:11:07.000]  是指人對罪敏感
[00:11:07.000 --> 00:11:11.000]  而改變去對神更加親近
[00:11:11.000 --> 00:11:13.000]  這就是復興
[00:11:13.000 --> 00:11:14.000]  與神親近的時候
[00:11:14.000 --> 00:11:25.000]  你自然會做一些以神為樂的事
[00:11:25.000 --> 00:11:28.000]  我初步已經有一個計劃
[00:11:28.000 --> 00:11:30.000]  希望在明年裏面可以走出來
[00:11:30.000 --> 00:11:33.000]  遲些會和大家商討一下
[00:11:33.000 --> 00:11:35.000]  就是在明年我們做一個
[00:11:35.000 --> 00:11:39.000]  試圖去尋求復興的計劃
[00:11:39.000 --> 00:11:42.000]  復興是神的心意
[00:11:42.000 --> 00:11:44.000]  復興可以是人去尋求
[00:11:44.000 --> 00:11:46.000]  但是能否真的復興
[00:11:46.000 --> 00:11:48.000]  是聖靈的工作
[00:11:48.000 --> 00:11:53.000]  是人在神面前的認罪悔改
[00:11:53.000 --> 00:11:54.000]  所以我們要有心理準備
[00:11:54.000 --> 00:11:56.000]  什麼叫做復興?
[00:11:56.000 --> 00:12:01.000]  復興是先搞定自己的罪
[00:12:01.000 --> 00:12:06.000]  遲些會將這些計劃和大家分享
[00:12:06.000 --> 00:12:09.000]  第三節
[00:12:09.000 --> 00:12:15.000]  神從提曼而來,聖者從巴蘭山臨到
[00:12:15.000 --> 00:12:17.000]  這節聖經是出自
[00:12:17.000 --> 00:12:20.000]  《新命紀》三十三章二節
[00:12:20.000 --> 00:12:23.000]  三十三章二節的背景是說什麼?
[00:12:23.000 --> 00:12:27.000]  是說神人摩西臨終的時候
[00:12:27.000 --> 00:12:31.000]  對以色列人所說的祝福的說話
[00:12:31.000 --> 00:12:35.000]  是祝福裏面的其中一句說話
[00:12:35.000 --> 00:12:40.000]  現在看《新命紀》三十三章二節
[00:12:40.000 --> 00:12:41.000]  摩西話
[00:12:41.000 --> 00:12:44.000]  耶和華從西乃山而來
[00:12:44.000 --> 00:12:46.000]  從西耳向他們顯現
[00:12:46.000 --> 00:12:49.000]  從巴蘭山發出光輝
[00:12:49.000 --> 00:12:51.000]  從萬萬聖者中來臨
[00:12:51.000 --> 00:12:59.000]  從他右手為百姓傳出烈火的律法
[00:12:59.000 --> 00:13:09.000]  無論是提曼、巴蘭山、西耳
[00:13:09.000 --> 00:13:11.000]  其實這些一帶的地方
[00:13:11.000 --> 00:13:14.000]  都是在以東差不多的地方
[00:13:14.000 --> 00:13:19.000]  和西乃山的地方差不多
[00:13:19.000 --> 00:13:29.000]  其實意思是說神頒律法的情景
[00:13:29.000 --> 00:13:32.000]  摩西的心意是要他的百姓知道
[00:13:32.000 --> 00:13:42.000]  福氣是來自遵守神的律法
[00:13:42.000 --> 00:13:45.000]  那個道理很簡單
[00:13:45.000 --> 00:13:47.000]  就是遵守神的律法
[00:13:47.000 --> 00:13:50.000]  神就賜福賜平安
[00:13:50.000 --> 00:13:53.000]  背棄神不守神的律法
[00:13:53.000 --> 00:13:58.000]  神就降王
[00:13:58.000 --> 00:13:59.000]  我們看了這麼多
[00:13:59.000 --> 00:14:02.000]  之前說過很多的先知書
[00:14:02.000 --> 00:14:06.000]  我們看到他們以色列人
[00:14:06.000 --> 00:14:10.000]  猶大人歷代因為不聽神的話
[00:14:10.000 --> 00:14:11.000]  背棄神
[00:14:11.000 --> 00:14:13.000]  所以不斷有災難
[00:14:13.000 --> 00:14:17.000]  神藉著外敵不斷侵襲他們
[00:14:17.000 --> 00:14:19.000]  甚至北角以色列已經滅亡了
[00:14:19.000 --> 00:14:27.000]  猶大很快將會滅亡
[00:14:27.000 --> 00:14:31.000]  哈巴谷先知引述這段聖經
[00:14:31.000 --> 00:14:33.000]  是想提醒他的百姓
[00:14:33.000 --> 00:14:36.000]  記得要遵守神的律法
[00:14:36.000 --> 00:14:45.000]  一定要從心裏去倚靠神
[00:14:45.000 --> 00:14:49.000]  我們看哈巴谷書第三章第四節
[00:14:49.000 --> 00:14:51.000]  他的輝煌如同日光
[00:14:51.000 --> 00:14:54.000]  從他手裏射出光線
[00:14:54.000 --> 00:14:58.000]  在其中藏著他的能力
[00:14:58.000 --> 00:15:03.000]  剛才在新明紀說
[00:15:03.000 --> 00:15:09.000]  他的右手是持著律法
[00:15:09.000 --> 00:15:11.000]  賜給律法
[00:15:11.000 --> 00:15:14.000]  現在他說右手射出光線
[00:15:14.000 --> 00:15:17.000]  正正就是神的話語有光線
[00:15:17.000 --> 00:15:21.000]  光照人可以有能力
[00:15:21.000 --> 00:15:23.000]  是在說神的律法
[00:15:23.000 --> 00:15:25.000]  即是說遵行神的吩咐的人
[00:15:25.000 --> 00:15:31.000]  就能夠分享神的榮耀和能力
[00:15:31.000 --> 00:15:34.000]  第五節
[00:15:34.000 --> 00:15:36.000]  在他面前有瘟疫流行
[00:15:36.000 --> 00:15:39.000]  在他腳下有熱症發出
[00:15:39.000 --> 00:15:40.000]  說起來很令人害怕
[00:15:40.000 --> 00:15:43.000]  所以大家都很害怕神
[00:15:43.000 --> 00:15:44.000]  你害不害怕
[00:15:44.000 --> 00:15:47.000]  傳染病
[00:15:47.000 --> 00:15:49.000]  你一見到就馬上轉頭
[00:15:49.000 --> 00:15:53.000]  見到有人有瘟疫在身上
[00:15:53.000 --> 00:15:54.000]  有熱症在身上
[00:15:54.000 --> 00:15:57.000]  你為何要走過去
[00:15:57.000 --> 00:16:01.000]  這個聖經告訴我們
[00:16:01.000 --> 00:16:05.000]  之前是遵守神律法的人
[00:16:05.000 --> 00:16:07.000]  分享他的榮耀和能力
[00:16:07.000 --> 00:16:11.000]  但是如果不遵守他的律法的人
[00:16:11.000 --> 00:16:15.000]  神就會用災難懲罰
[00:16:15.000 --> 00:16:18.000]  這個一直都是歷代
[00:16:18.000 --> 00:16:22.000]  神先知告訴他的子民
[00:16:22.000 --> 00:16:24.000]  今天也是一樣
[00:16:24.000 --> 00:16:27.000]  聖經不斷告訴我們
[00:16:27.000 --> 00:16:29.000]  我們信服神
[00:16:29.000 --> 00:16:30.000]  神就賜福
[00:16:30.000 --> 00:16:31.000]  我們離棄神
[00:16:31.000 --> 00:16:37.000]  災難就會臨到我們身上
[00:16:37.000 --> 00:16:40.000]  接著的經文其實是講述
[00:16:40.000 --> 00:16:46.000]  先知在講述神曾經怎樣拯救以色列人
[00:16:46.000 --> 00:16:50.000]  因此叫以色列人放心去倚靠神
[00:16:50.000 --> 00:16:55.000]  我們跳去看第十一節
[00:16:55.000 --> 00:16:57.000]  因你的箭射出發光
[00:16:57.000 --> 00:16:59.000]  你的槍閃出光耀
[00:16:59.000 --> 00:17:03.000]  日月都在本宮停住
[00:17:03.000 --> 00:17:06.000]  這句聖經如果剛上了
[00:17:06.000 --> 00:17:11.000]  約書亞記主一學的同學
[00:17:11.000 --> 00:17:16.000]  就會馬上會意在講什麼
[00:17:16.000 --> 00:17:17.000]  這句聖經是講
[00:17:17.000 --> 00:17:23.000]  約書亞當時大戰五個阿摩利王的時候
[00:17:23.000 --> 00:17:25.000]  神聽約書亞的禱告
[00:17:25.000 --> 00:17:29.000]  將日月停在空中有一日之久
[00:17:29.000 --> 00:17:33.000]  等約書亞和以色列人有足夠的時間
[00:17:33.000 --> 00:17:38.000]  去殲滅他們的敵人
[00:17:38.000 --> 00:17:42.000]  第十三節
[00:17:42.000 --> 00:17:44.000]  你出來要拯救你的百姓
[00:17:44.000 --> 00:17:46.000]  拯救你的受告者
[00:17:46.000 --> 00:17:49.000]  打破惡人家長的頭
[00:17:49.000 --> 00:17:55.000]  惡人家長是指外敵的王或國家
[00:17:55.000 --> 00:17:59.000]  露出他的腳直到頸項
[00:17:59.000 --> 00:18:01.000]  這意思是徹底毀滅
[00:18:01.000 --> 00:18:06.000]  是完全毀滅的意思
[00:18:06.000 --> 00:18:08.000]  先知在這裡述說
[00:18:08.000 --> 00:18:10.000]  神的作為
[00:18:10.000 --> 00:18:16.000]  是要百姓放心專心去依靠神
[00:18:16.000 --> 00:18:18.000]  而我亦相信先知的這些說話
[00:18:18.000 --> 00:18:22.000]  也是對我們今天的信徒去講的
[00:18:22.000 --> 00:18:28.000]  要我們專心去依靠神
[00:18:28.000 --> 00:18:32.000]  我們跳去看第十六節
[00:18:32.000 --> 00:18:37.000]  我聽見耶和華的聲音身體震驚
[00:18:37.000 --> 00:18:41.000]  嘴唇發顫骨中擾攬
[00:18:41.000 --> 00:18:43.000]  我在所立之處震驚
[00:18:43.000 --> 00:18:46.000]  我只可安靜等候災難之日臨到
[00:18:46.000 --> 00:18:50.000]  犯警之民上來
[00:18:50.000 --> 00:18:56.000]  先知在這裡再次表達他內心的震驚
[00:18:56.000 --> 00:18:58.000]  他驚到什麼程度呢
[00:18:58.000 --> 00:19:01.000]  他全身打冷顫在顫抖
[00:19:01.000 --> 00:19:08.000]  周身骨痛腳軟站不穩在顫抖
[00:19:08.000 --> 00:19:13.000]  因為他知道神的懲罰很快會來到
[00:19:13.000 --> 00:19:18.000]  國家也將會滅亡
[00:19:18.000 --> 00:19:20.000]  但是在這個時候
[00:19:20.000 --> 00:19:22.000]  你可以說另一方面
[00:19:22.000 --> 00:19:26.000]  他心裡也有平安
[00:19:26.000 --> 00:19:29.000]  因為他知道神掌管一切
[00:19:29.000 --> 00:19:35.000]  神對敬畏他的人會施憐憫
[00:19:35.000 --> 00:19:40.000]  這個其實是很難的
[00:19:40.000 --> 00:19:43.000]  也是有衝突的
[00:19:43.000 --> 00:19:45.000]  在災難裡面
[00:19:45.000 --> 00:19:48.000]  但是仍然有平安
[00:19:48.000 --> 00:19:50.000]  這個只能夠
[00:19:50.000 --> 00:20:01.000]  心心信靠神的人才會經歷到
[00:20:01.000 --> 00:20:06.000]  先知他是懂得驚而不驚
[00:20:06.000 --> 00:20:12.000]  這樣他跟那些不懂得驚的人有很大分別
[00:20:12.000 --> 00:20:16.000]  不懂得驚神會懲罰犯罪的人
[00:20:16.000 --> 00:20:19.000]  那些人就會繼續犯罪
[00:20:19.000 --> 00:20:22.000]  直到審判來到的時候
[00:20:22.000 --> 00:20:25.000]  他才知道原來有審判
[00:20:25.000 --> 00:20:31.000]  那就後悔已太遲
[00:20:31.000 --> 00:20:34.000]  我們常說當基督再來的時候
[00:20:34.000 --> 00:20:37.000]  萬族都要哀哭
[00:20:37.000 --> 00:20:39.000]  就是這個意思
[00:20:39.000 --> 00:20:43.000]  世人都不相信神會有審判
[00:20:43.000 --> 00:20:46.000]  但是當審判真的來到的時候
[00:20:46.000 --> 00:20:53.000]  他們只能夠哀哭後悔
[00:20:53.000 --> 00:20:57.000]  我們是懂得驚而不驚的人
[00:20:57.000 --> 00:21:00.000]  還是不懂得驚的人呢?
[00:21:00.000 --> 00:21:08.000]  這個很值得我們想一想
[00:21:08.000 --> 00:21:14.000]  這次在巴黎被恐怖分子襲擊的其中一個地方
[00:21:14.000 --> 00:21:20.000]  是一間歌劇院
[00:21:20.000 --> 00:21:27.000]  當時裡面有一群來自美國的樂隊在演唱
[00:21:27.000 --> 00:21:31.000]  那些恐怖分子要襲擊這間劇院的其中一個原因
[00:21:31.000 --> 00:21:34.000]  他們說是因為裡面這群樂隊
[00:21:34.000 --> 00:21:38.000]  是演奏一些淫褻的歌曲
[00:21:38.000 --> 00:21:45.000]  所以他們要替天行道消滅他們
[00:21:45.000 --> 00:21:48.000]  我們當然不同意那些恐怖分子
[00:21:48.000 --> 00:21:50.000]  用這樣的理由來殺人
[00:21:50.000 --> 00:21:53.000]  怎麼可以呢?
[00:21:53.000 --> 00:21:58.000]  但是這件事是值得我們去反省的
[00:21:58.000 --> 00:22:04.000]  值得基督徒去想一想
[00:22:04.000 --> 00:22:09.000]  當我們去指責他們的暴行的時候
[00:22:09.000 --> 00:22:13.000]  我們很容易掩蓋了自己的行為
[00:22:13.000 --> 00:22:18.000]  或者是忘記了去反省自己的行為
[00:22:18.000 --> 00:22:23.000]  我不是在幫恐怖分子說話
[00:22:23.000 --> 00:22:27.000]  我深信我認為恐怖分子所犯的殺人罪
[00:22:27.000 --> 00:22:32.000]  是更加大更加惡的罪
[00:22:32.000 --> 00:22:35.000]  我只是在問
[00:22:35.000 --> 00:22:44.000]  有多少美國人會對這句話放在心裡呢?
[00:22:44.000 --> 00:22:47.000]  有多少人會認真去檢討一下
[00:22:47.000 --> 00:22:52.000]  現今這個社會的道德行為
[00:22:52.000 --> 00:23:00.000]  墮落到一個多麼恐怖多麼可怕可憎的地步呢?
[00:23:00.000 --> 00:23:04.000]  我相信不會有很多人關心這個題目
[00:23:04.000 --> 00:23:08.000]  因為現時社會的風氣潮流和道德標準
[00:23:08.000 --> 00:23:13.000]  是不會正視這些問題的
[00:23:13.000 --> 00:23:16.000]  他們唱不道德的歌嗎?
[00:23:16.000 --> 00:23:18.000]  他們拍不道德的電影嗎?
[00:23:18.000 --> 00:23:20.000]  你不喜歡就不要看了
[00:23:20.000 --> 00:23:23.000]  現在這個社會就是這樣
[00:23:23.000 --> 00:23:28.000]  何來罪之有呢?
[00:23:28.000 --> 00:23:30.000]  但是神不是這樣的罪
[00:23:30.000 --> 00:23:31.000]  大家不要明白
[00:23:31.000 --> 00:23:37.000]  我不是贊成恐怖分子去替天行道
[00:23:37.000 --> 00:23:40.000]  替天行道是犯罪
[00:23:40.000 --> 00:23:49.000]  身冤在神那裡
[00:23:49.000 --> 00:23:52.000]  聖經清楚告訴我們
[00:23:52.000 --> 00:23:56.000]  神的標準從來沒有改變
[00:23:56.000 --> 00:23:59.000]  人的法例可以改變
[00:23:59.000 --> 00:24:03.000]  人的道德標準可以改變
[00:24:03.000 --> 00:24:07.000]  但是神對罪的定義從來沒有改變
[00:24:07.000 --> 00:24:12.000]  神對罪的懲罰和審判也從來沒有改變
[00:24:12.000 --> 00:24:16.000]  所以我們不要被世俗潮流欺騙了
[00:24:16.000 --> 00:24:18.000]  雖然法例改變了
[00:24:18.000 --> 00:24:22.000]  但是神的審判標準沒有改變
[00:24:22.000 --> 00:24:25.000]  所以我們作為信徒要很小心
[00:24:25.000 --> 00:24:35.000]  不要隨波逐流犯了罪都不知道
[00:24:35.000 --> 00:24:36.000]  我們要很小心
[00:24:36.000 --> 00:24:38.000]  所以我們常常多看聖經
[00:24:38.000 --> 00:24:45.000]  要知道神的標準在哪裡
[00:24:45.000 --> 00:24:52.000]  今天這個社會的道德這麼敗壞
[00:24:52.000 --> 00:24:56.000]  是會帶來惡果的
[00:24:56.000 --> 00:24:58.000]  當災難臨到的時候
[00:24:58.000 --> 00:25:01.000]  犯罪的人或者沒有犯罪的人
[00:25:01.000 --> 00:25:04.000]  都會承擔這個惡果
[00:25:04.000 --> 00:25:06.000]  而我們基督徒就要很清醒
[00:25:06.000 --> 00:25:17.000]  我們要知道怎樣面對這些惡果臨到的時候
[00:25:17.000 --> 00:25:23.000]  我們可以做什麼呢?
[00:25:23.000 --> 00:25:25.000]  我相信很多基督徒都不想見到
[00:25:25.000 --> 00:25:31.000]  現時這麼敗壞的社會道德風氣
[00:25:31.000 --> 00:25:33.000]  但是我們又覺得好像很無奈
[00:25:33.000 --> 00:25:36.000]  因為我們覺得好像沒有能力去改變他們
[00:25:36.000 --> 00:25:40.000]  我們可以做什麼呢?
[00:25:40.000 --> 00:25:41.000]  答案很簡單
[00:25:41.000 --> 00:25:48.000]  就是學今天聖經裡面說先知這樣做
[00:25:48.000 --> 00:25:52.000]  先知在神面前做了一個決定
[00:25:52.000 --> 00:25:54.000]  是什麼決定?
[00:25:54.000 --> 00:25:58.000]  我們看第十七節
[00:25:58.000 --> 00:26:00.000]  雖然無花果樹不發黃
[00:26:00.000 --> 00:26:01.000]  葡萄樹不結果
[00:26:01.000 --> 00:26:03.000]  橄欖樹也不效力
