
[00:00:00.000 --> 00:00:02.280]  恭祝明文乃神之廟平安
[00:06:15.960 --> 00:06:17.080]  不是
[00:06:17.080 --> 00:06:20.200]  他要審判我們
[00:06:20.200 --> 00:06:21.360]  這個觀念很重要
[00:06:21.360 --> 00:06:23.720]  他要審判我們
[00:06:23.720 --> 00:06:25.280]  我們不可以任由他
[00:06:25.280 --> 00:06:29.200]  我喜歡怎樣就怎樣
[00:06:29.200 --> 00:06:33.360]  世人的文化是怎樣的?
[00:06:33.360 --> 00:06:36.480]  喜歡就去做
[00:06:36.480 --> 00:06:38.200]  對不起
[00:06:38.200 --> 00:06:40.560]  這本《聖經》沒有這樣講
[00:06:40.560 --> 00:06:43.360]  上帝有很多規矩
[00:06:43.360 --> 00:06:44.600]  規矩在哪裏?
[00:06:44.600 --> 00:06:45.360]  規矩在哪裏?
[00:06:45.360 --> 00:06:46.720]  《五經》
[00:06:46.720 --> 00:06:47.600]  Torah
[00:06:47.600 --> 00:06:48.800]  Law
[00:06:48.800 --> 00:06:50.360]  在《五經》裏面
[00:06:50.360 --> 00:06:51.800]  十誡
[00:06:51.800 --> 00:06:53.040]  是不是很多規矩?
[00:06:53.040 --> 00:06:55.160]  有很多的規矩
[00:06:55.160 --> 00:06:56.280]  那我就信耶穌
[00:06:56.280 --> 00:06:58.680]  我又不喜歡有守規矩
[00:06:58.680 --> 00:07:00.760]  我信耶穌又不喜歡守規矩
[00:07:00.760 --> 00:07:02.240]  那麻煩你不要信了
[00:07:02.240 --> 00:07:03.440]  那就不要信了
[00:07:03.440 --> 00:07:04.560]  OK
[00:07:04.560 --> 00:07:06.960]  弟兄姐妹
[00:07:06.960 --> 00:07:09.840]  天地要聽上帝話
[00:07:09.840 --> 00:07:13.480]  今天你見到那麼多暴風、地震
[00:07:13.480 --> 00:07:15.800]  是不是花蓮剛剛沒多久?
[00:07:15.800 --> 00:07:19.120]  今天很多的颶風、地震
[00:07:19.120 --> 00:07:20.720]  花蓮有多久?
[00:07:20.720 --> 00:07:22.760]  三個星期左右是嗎?
[00:07:22.760 --> 00:07:24.360]  沒有
[00:07:24.360 --> 00:07:27.320]  我見墨西哥昨天
[00:07:27.320 --> 00:07:28.760]  前兩天
[00:07:28.760 --> 00:07:30.160]  7.2
[00:07:30.160 --> 00:07:32.720]  7.2的地震
[00:07:32.720 --> 00:07:34.840]  你有沒有知道為甚麼有這些東西出現?
[00:07:34.840 --> 00:07:36.680]  為甚麼有這些出現?
[00:07:36.680 --> 00:07:38.560]  上帝
[00:07:38.560 --> 00:07:39.840]  在說話
[00:07:39.840 --> 00:07:40.920]  上帝在說話
[00:07:40.920 --> 00:07:41.920]  OK
[00:07:41.920 --> 00:07:43.080]  暴風雨
[00:07:43.080 --> 00:07:43.680]  暴風雨
[00:07:43.680 --> 00:07:44.520]  上帝在說話
[00:07:44.520 --> 00:07:45.080]  上帝在說話
[00:07:45.080 --> 00:07:45.960]  美國去年
[00:07:45.960 --> 00:07:47.440]  看颱風是否嚴重
[00:07:47.440 --> 00:07:48.160]  美國去年的
[00:07:48.160 --> 00:07:50.120]  香港去年的那隻天鴿
[00:07:50.120 --> 00:07:51.520]  香港去年的天鴿
[00:07:51.520 --> 00:07:53.840]  你知不知道這件事?
[00:07:53.840 --> 00:07:54.600]  我在香港
[00:07:54.600 --> 00:07:55.960]  你在香港
[00:07:55.960 --> 00:07:57.360]  嚴不嚴重?
[00:07:57.360 --> 00:07:58.280]  香港不是很嚴重
[00:07:58.280 --> 00:07:59.240]  不是很嚴重嗎?
[00:07:59.240 --> 00:08:00.520]  我在這裏看報紙
[00:08:00.520 --> 00:08:02.120]  我在香港的時候
[00:08:02.120 --> 00:08:03.160]  還說
[00:08:03.160 --> 00:08:06.360]  他說比溫黛更嚴重
[00:08:06.360 --> 00:08:08.520]  溫黛是1962年
[00:08:08.520 --> 00:08:13.120]  你還沒有出生
[00:08:13.120 --> 00:08:14.640]  所以很淒涼
[00:08:14.640 --> 00:08:15.960]  上帝在說話
[00:08:15.960 --> 00:08:16.800]  上帝在說話
[00:08:16.800 --> 00:08:19.600]  OK
[00:08:19.600 --> 00:08:22.000]  現在是一個教會的季節
[00:08:22.000 --> 00:08:24.080]  叫 Epiphany
[00:08:24.080 --> 00:08:26.240]  叫主顯節
[00:08:26.240 --> 00:08:29.400]  現在有的叫主顯
[00:08:29.400 --> 00:08:30.320]  現在教會
[00:08:30.320 --> 00:08:33.040]  現在大陸的教會的節期
[00:08:33.040 --> 00:08:35.000]  這個節期就叫 Epiphany
[00:08:35.000 --> 00:08:36.720]  叫做主顯節
[00:08:36.720 --> 00:08:40.160]  教會節期
[00:08:40.160 --> 00:08:43.480]  中文叫做主顯節
[00:08:43.480 --> 00:08:45.880]  裏面說些甚麼呢?
[00:08:45.880 --> 00:08:47.920]  主顯節裏面講的是甚麼呢?
[00:08:47.920 --> 00:08:49.320]  東方三博士
[00:08:49.320 --> 00:08:50.840]  講到東方的三博士
[00:08:50.840 --> 00:08:53.040]  剛剛上個星期
[00:08:53.040 --> 00:08:54.680]  你有沒有見到頭盒裏面
[00:08:54.680 --> 00:08:58.240]  有些東西頂著灰的?
[00:08:58.240 --> 00:09:00.920]  Ash Wednesday
[00:09:00.920 --> 00:09:01.720]  還要怎樣翻譯?
[00:09:01.720 --> 00:09:04.960]  看一看
[00:09:04.960 --> 00:09:06.160]  剛剛星期三
[00:09:06.160 --> 00:09:07.680]  剛剛上個星期三
[00:09:07.680 --> 00:09:09.840]  有些人的額頂有些灰頂
[00:09:09.840 --> 00:09:13.640]  如果你是在聖公會學校讀書的話
[00:09:13.640 --> 00:09:14.640]  他們好像說
[00:09:14.640 --> 00:09:15.880]  如果我沒有記錯的話
[00:09:15.880 --> 00:09:17.760]  是大齋節的開始
[00:09:17.760 --> 00:09:20.480]  是一個大齋節的開始
[00:09:20.480 --> 00:09:22.040]  大齋節即是紀念
[00:09:22.040 --> 00:09:24.640]  準備過一位復活節
[00:09:24.640 --> 00:09:26.000]  就是復活節即將來臨
[00:09:26.000 --> 00:09:29.800]  就是要準備一個復活節來臨
[00:09:29.800 --> 00:09:30.920]  在這個節期裏面
[00:09:30.920 --> 00:09:32.440]  除了講東方三博士
[00:09:32.440 --> 00:09:36.040]  另外還有一個很重要的訊息
[00:09:36.040 --> 00:09:37.200]  教會講的就是
[00:09:37.200 --> 00:09:40.200]  耶穌基督受浸
[00:09:40.200 --> 00:09:42.200]  這個節期還有一個重要的訊息
[00:09:42.200 --> 00:09:45.280]  就是講耶穌受浸
[00:09:45.280 --> 00:09:46.080]  耶穌受浸
[00:09:46.080 --> 00:09:49.080]  耶穌在水裏面上來的時候
[00:09:49.080 --> 00:09:51.480]  耶穌從水裏上來
[00:09:51.480 --> 00:09:54.640]  馬可福音第一章十四句說
[00:09:54.640 --> 00:09:59.040]  耶穌從水裏面看見天裂開了
[00:09:59.040 --> 00:10:01.240]  馬可福音一章十節
[00:10:01.240 --> 00:10:04.800]  就是耶穌一上來就看見天開了
[00:10:04.800 --> 00:10:07.680]  裂開了
[00:10:07.680 --> 00:10:13.400]  有聲音從天而降
[00:10:13.400 --> 00:10:17.160]  這些也是Element
[00:10:17.160 --> 00:10:18.360]  在動的
[00:10:18.360 --> 00:10:19.000]  這是元素
[00:10:19.000 --> 00:10:21.600]  上帝在講話
[00:10:21.600 --> 00:10:23.400]  耶穌基督受浸
[00:10:23.400 --> 00:10:24.600]  從水裏上來
[00:10:24.600 --> 00:10:26.120]  有聲音講話
[00:10:26.120 --> 00:10:27.320]  耶穌基督受浸
[00:10:27.320 --> 00:10:30.880]  從水裏上來有聲音講話
[00:10:30.880 --> 00:10:33.320]  弟兄姊妹
[00:10:33.320 --> 00:10:35.320]  當上帝講話的時候
[00:10:35.320 --> 00:10:37.640]  我們要聽
[00:10:37.640 --> 00:10:40.640]  但是耶穌來呢
[00:10:40.640 --> 00:10:44.040]  上帝直接是耶穌講話
[00:10:44.040 --> 00:10:48.360]  所以為甚麼你要讀新約聖經
[00:10:48.360 --> 00:10:51.120]  耶穌講上帝的事
[00:10:51.120 --> 00:10:53.080]  耶穌講話的內容是甚麼
[00:10:53.080 --> 00:10:56.960]  天國近了
[00:10:56.960 --> 00:10:59.400]  我們應該怎樣
[00:10:59.400 --> 00:11:00.880]  悔改
[00:11:00.880 --> 00:11:02.360]  順福音
[00:11:02.360 --> 00:11:07.800]  這些是一年一班的事
[00:11:07.800 --> 00:11:10.360]  我們要聽
[00:11:10.360 --> 00:11:12.640]  我提到的就是
[00:11:12.640 --> 00:11:16.280]  其實上帝不斷提醒我們
[00:11:16.280 --> 00:11:17.920]  就好像你們中間做媽媽
[00:11:17.920 --> 00:11:24.880]  兒子出街穿多件衣服
[00:11:24.880 --> 00:11:30.240]  如果上學你記得帶午餐
[00:11:30.240 --> 00:11:37.280]  上帝其實每時都在提醒他的子民
[00:11:37.280 --> 00:11:38.360]  在歷史上
[00:11:38.360 --> 00:11:43.840]  上帝會動用他的資源
[00:11:43.840 --> 00:11:46.560]  人和大自然
[00:11:46.560 --> 00:11:52.920]  來潔淨他和他有約的子民
[00:11:52.920 --> 00:11:55.520]  所以弟兄姊妹
[00:11:55.520 --> 00:11:58.560]  我們有這樣的認知的時候
[00:11:58.560 --> 00:12:03.200]  我們要想想上帝對我們說甚麼
[00:12:03.200 --> 00:12:06.760]  保羅是一個主的僕人
[00:12:06.760 --> 00:12:11.760]  非常有智慧
[00:12:11.760 --> 00:12:15.120]  他看到一件事
[00:12:15.120 --> 00:12:19.120]  他特別對提摩太郎
[00:12:19.120 --> 00:12:24.360]  我要好好地跑我們當跑的路
[00:12:24.360 --> 00:12:27.280]  要打美好的勝仗
[00:12:27.280 --> 00:12:28.720]  弟兄姊妹
[00:12:28.720 --> 00:12:30.400]  新年來了
[00:12:30.400 --> 00:12:33.360]  我都希望你
[00:12:33.360 --> 00:12:35.920]  跑當跑的路
[00:12:35.920 --> 00:12:38.280]  當信的道
[00:12:38.280 --> 00:12:41.240]  你要守住它
[00:12:41.240 --> 00:12:43.120]  甚麼願望都最好
[00:12:43.120 --> 00:12:47.160]  都不及用保羅說話
[00:12:47.160 --> 00:12:51.200]  保羅用這個面是全面提摩太郎
[00:12:51.200 --> 00:12:52.400]  因為你這樣做的時候
[00:12:52.400 --> 00:12:56.160]  上帝就會開心
[00:12:56.160 --> 00:13:01.440]  現在回來看耶利米茲大圖畫是甚麼呢
[00:13:01.440 --> 00:13:04.760]  我們來看到耶利米茲大圖畫是甚麼呢
[00:13:04.760 --> 00:13:09.080]  耶利米茲所講的大圖畫
[00:13:09.080 --> 00:13:13.960]  猶大國民拜偶像
[00:13:13.960 --> 00:13:16.360]  上帝很不喜歡
[00:13:16.360 --> 00:13:22.480]  上帝要用災禍來敬煉他們
[00:13:22.480 --> 00:13:27.520]  現在第六章是坐落猶大的國度末期
[00:13:27.520 --> 00:13:30.640]  在第六章是來到了猶大的末期
[00:13:30.640 --> 00:13:33.400]  南國末期
[00:13:33.400 --> 00:13:38.360]  耶利米茲奉上帝的差遣
[00:13:38.360 --> 00:13:42.320]  向猶大的國民講說話
[00:13:42.320 --> 00:13:45.200]  指出戰爭的風雲
[00:13:45.200 --> 00:13:46.320]  已經捲起了
[00:13:46.320 --> 00:13:48.000]  已經來臨了
[00:13:48.000 --> 00:13:49.160]  你看我的題目是甚麼
[00:13:49.160 --> 00:13:52.320]  災禍從北方來了
[00:13:52.320 --> 00:13:59.920]  會捲直到首都和全地
[00:13:59.920 --> 00:14:04.160]  愛國愛民的耶利米
[00:14:04.160 --> 00:14:12.480]  已經知道上帝策動了敵人要入侵了
[00:14:12.480 --> 00:14:18.640]  是為了審判犯罪的猶大
[00:14:18.640 --> 00:14:23.880]  深知上帝性情的耶利米
[00:14:23.880 --> 00:14:26.160]  一路盤算
[00:14:26.160 --> 00:14:35.280]  如果猶大國人悔改的話
[00:14:35.280 --> 00:14:39.840]  可不可以避免亡國呢
[00:14:39.840 --> 00:14:42.960]  等下姐妹你讀聖經看到
[00:14:42.960 --> 00:14:47.760]  耶利米他的說話雖然是很苛刻
[00:14:47.760 --> 00:14:52.640]  耶利米的話雖然很苛刻
[00:14:52.640 --> 00:14:55.920]  但是他經常在想我們有甚麼辦法避免
[00:14:55.920 --> 00:14:57.960]  他還在想我怎麼去避免呢
[00:14:57.960 --> 00:15:00.560]  This is the soft side of Jeremiah
[00:15:00.560 --> 00:15:02.720]  大家讀聖經讀不讀得到這些
[00:15:02.720 --> 00:15:05.600]  是耶利米的soft side
[00:15:05.600 --> 00:15:07.840]  柔 溫柔那一面
[00:15:07.840 --> 00:15:11.040]  這是耶利米他溫柔那一面
[00:15:11.040 --> 00:15:13.840]  所以讀這些耶利米的說話
[00:15:13.840 --> 00:15:17.240]  你要想到耶利米也有這個soft side
[00:15:17.240 --> 00:15:18.760]  讀這個耶利米胡書的話
[00:15:18.760 --> 00:15:21.120]  也想到耶利米胡他溫柔的一面
[00:15:21.120 --> 00:15:24.760]  本章我現在要開了一講
[00:15:24.760 --> 00:15:26.160]  有幾講的
[00:15:26.160 --> 00:15:29.080]  不過我現在要將整個結構
[00:15:29.080 --> 00:15:32.320]  在這個時候跟大家介紹
[00:15:32.320 --> 00:15:35.160]  先介紹一個整個章的結構
[00:15:35.160 --> 00:15:36.560]  災禍從北方來了
[00:15:36.560 --> 00:15:37.600]  這是第一節
[00:15:37.600 --> 00:15:38.800]  災禍從北方來了
[00:15:38.800 --> 00:15:39.680]  第一節
[00:15:39.680 --> 00:15:42.960]  這個災禍的進展是一到八節
[00:15:42.960 --> 00:15:44.720]  這個進展是一到八節
[00:15:44.720 --> 00:15:46.160]  我今天就講這裡
[00:15:46.160 --> 00:15:47.720]  今天只講了一到八節
[00:15:47.720 --> 00:15:48.920]  那現在我還想講
[00:15:48.920 --> 00:15:50.480]  九節之下是什麼呢?
[00:15:50.480 --> 00:15:51.840]  我現在也介紹給大家聽
[00:15:51.840 --> 00:15:53.720]  九節之下我先介紹一下
[00:15:53.720 --> 00:15:59.920]  這個一到八節是將進展刻劃到臨離進至
[00:15:59.920 --> 00:16:03.520]  一到八節是刻劃到臨離進至
[00:16:03.520 --> 00:16:06.360]  臨離進至
[00:16:06.360 --> 00:16:09.960]  二十六到二十二到二十六節
[00:16:09.960 --> 00:16:15.040]  是很生動描述以色列猶大人的反應
[00:16:15.040 --> 00:16:17.360]  二十六到二十二到二十六節
[00:16:17.360 --> 00:16:19.320]  生動地描述了以色列的回應
[00:16:19.320 --> 00:16:21.040]  在這兩段的後面
[00:16:21.040 --> 00:16:22.160]  在這兩段之後
[00:16:22.160 --> 00:16:25.840]  上帝和耶利米之間有交流
[00:16:25.840 --> 00:16:26.680]  聊天
[00:16:26.680 --> 00:16:29.080]  上帝和耶利米之間有交流
[00:16:29.080 --> 00:16:30.800]  九到十五節
[00:16:30.800 --> 00:16:31.840]  九到十五節
[00:16:31.840 --> 00:16:34.240]  第二段的交流是二十七到三十節
[00:16:34.240 --> 00:16:36.160]  第二段是在二十七到三十節
[00:16:36.160 --> 00:16:38.320]  這個交流中間的經文
[00:16:38.320 --> 00:16:39.520]  十六到二十一節
[00:16:39.520 --> 00:16:40.600]  在中間的經文
[00:16:40.600 --> 00:16:41.600]  十六到二十一節
[00:16:41.600 --> 00:16:44.080]  是上帝控告以色列的原因
[00:16:44.080 --> 00:16:48.000]  還有等於是一張狀紙
[00:16:48.000 --> 00:16:50.640]  是上帝控告以色列的原因
[00:16:50.640 --> 00:16:52.440]  相當於狀紙和宣判
[00:16:52.440 --> 00:16:54.760]  十六到十七節
[00:16:54.760 --> 00:16:56.200]  十六到十七節
[00:16:56.200 --> 00:17:02.320]  是上帝和百姓之間的交流回點
[00:17:02.320 --> 00:17:06.160]  十六到十七節是上帝和百姓之間的交會處
[00:17:06.160 --> 00:17:07.680]  我很文雅地說這個交流
[00:17:07.680 --> 00:17:09.400]  其實他們在駁嘴
[00:17:09.400 --> 00:17:11.800]  百姓在駁上帝的嘴
[00:17:11.800 --> 00:17:13.520]  很文雅地講交會處
[00:17:13.520 --> 00:17:17.440]  實際上是在吵架
[00:17:17.440 --> 00:17:19.520]  駁嘴
[00:17:19.520 --> 00:17:21.320]  反嘴
[00:17:21.320 --> 00:17:25.520]  奠定了上帝控告以色列的基礎
[00:17:25.520 --> 00:17:28.160]  奠定了上帝控告以色列的基礎
[00:17:28.160 --> 00:17:29.400]  十八到十九節
[00:17:29.400 --> 00:17:30.520]  十八到十九節
[00:17:30.520 --> 00:17:33.040]  上帝呼喚列國和大自然
[00:17:33.040 --> 00:17:35.800]  來見證發生了什麼事
[00:17:35.800 --> 00:17:39.480]  上帝呼喚列國和大自然來見證發生了什麼事
[00:17:39.480 --> 00:17:42.560]  其實這些東西不是耶利米茲的 monopoly
[00:17:42.560 --> 00:17:43.560]  它不是基礎
[00:17:43.560 --> 00:17:45.120]  以色列早就有了這種
