
[00:00:00.000 --> 00:00:04.840]  今天我們講到也有關係的訊息
[00:10:45.180 --> 00:10:48.140]  不是我們基督教的立場
[00:10:48.140 --> 00:10:49.020]  人體人是這樣
[00:10:49.020 --> 00:10:50.380]  很簡單
[00:10:50.380 --> 00:10:51.700]  有些人未至於知道
[00:10:51.700 --> 00:10:53.580]  好像不知一兩年前兩三年前
[00:10:53.580 --> 00:10:54.620]  談過一次
[00:10:54.620 --> 00:10:57.260]  有一天在說奇諾里維斯
[00:10:57.260 --> 00:10:58.140]  我不知道有沒有印象
[00:10:58.140 --> 00:10:59.180]  沒有印象
[00:10:59.180 --> 00:11:00.340]  大家認識他
[00:11:00.340 --> 00:11:03.980]  在荷里活頭五頭十個出名
[00:11:03.980 --> 00:11:05.020]  有《馬特克斯》
[00:11:05.020 --> 00:11:06.260]  《速度》
[00:11:06.260 --> 00:11:07.460]  做過很多電影
[00:11:07.460 --> 00:11:08.980]  John Wick可能比較少人看
[00:11:08.980 --> 00:11:10.980]  有一次我搜尋了他
[00:11:10.980 --> 00:11:11.860]  他人很有趣
[00:11:11.860 --> 00:11:13.220]  跟其他人很不一樣
[00:11:13.220 --> 00:11:16.740]  是一個很有名的明星
[00:11:16.740 --> 00:11:19.420]  他現在有多少財產呢?
[00:11:19.420 --> 00:11:24.180]  是380萬美元
[00:11:24.180 --> 00:11:26.180]  3億8千萬美元
[00:11:26.180 --> 00:11:27.060]  是什麼來的呢?
[00:11:27.060 --> 00:11:29.340]  數你不知道是什麼
[00:11:29.340 --> 00:11:31.220]  是一個很龐大的數字
[00:11:31.220 --> 00:11:32.380]  但很有趣的
[00:11:32.380 --> 00:11:33.700]  他沒有身體保護
[00:11:33.700 --> 00:11:35.220]  他沒有私人保鑣
[00:11:35.220 --> 00:11:37.100]  通常這些全部都是私人保鑣
[00:11:37.100 --> 00:11:39.580]  有錢的明星他沒有
[00:11:39.580 --> 00:11:40.620]  他很喜歡做什麼呢?
[00:11:40.620 --> 00:11:41.140]  人家不做
[00:11:41.140 --> 00:11:43.420]  他很喜歡坐地鐵
[00:11:43.420 --> 00:11:45.220]  所以人們在地鐵看到他拍照
[00:11:45.220 --> 00:11:46.700]  比喻所思
[00:11:46.700 --> 00:11:47.820]  有些人拍了照
[00:11:47.820 --> 00:11:51.660]  看到他拿食物給露宿者
[00:11:51.660 --> 00:11:52.700]  有些人記錄了
[00:11:52.700 --> 00:11:53.900]  有時候拍戲
[00:11:53.900 --> 00:11:55.660]  片酬很高
[00:11:55.660 --> 00:11:59.940]  但是監製等等不夠錢拍戲
[00:11:59.940 --> 00:12:01.980]  他就將片酬割一部分
[00:12:01.980 --> 00:12:03.140]  給演員等等
[00:12:03.140 --> 00:12:04.500]  讓大家有工作
[00:12:04.500 --> 00:12:06.020]  有一次有人記載
[00:12:06.020 --> 00:12:07.740]  就是當他
[00:12:07.740 --> 00:12:10.140]  有一次有人化妝做戲的時候
[00:12:10.140 --> 00:12:12.220]  有個化妝師說
[00:12:12.220 --> 00:12:15.300]  明天就不夠錢供樓了
[00:12:15.300 --> 00:12:17.380]  就是要供樓明天沒有錢
[00:12:17.380 --> 00:12:18.660]  這個化妝師就發現
[00:12:18.660 --> 00:12:22.300]  第二天銀行戶口有筆錢
[00:12:22.300 --> 00:12:23.540]  多棒啊
[00:12:23.540 --> 00:12:25.340]  明天有沒有錢供樓
[00:12:25.340 --> 00:12:28.260]  找奇諾李維斯去幫你
[00:12:28.260 --> 00:12:29.380]  當我分享的時候
[00:12:29.380 --> 00:12:30.580]  很興奮
[00:12:30.580 --> 00:12:31.620]  我都覺得很特別
[00:12:31.620 --> 00:12:33.140]  他不是基督徒
[00:12:33.140 --> 00:12:34.540]  他沒有說他是
[00:12:34.540 --> 00:12:37.260]  接著我們有位親愛的弟兄
[00:12:37.260 --> 00:12:39.020]  就發了一張照片來
[00:12:39.020 --> 00:12:40.060]  就是他跟他一起
[00:12:40.060 --> 00:12:40.780]  知道在哪裡嗎?
[00:12:40.780 --> 00:12:41.780]  拍的
[00:12:41.780 --> 00:12:44.260]  他今天坐在這裡
[00:12:44.260 --> 00:12:45.460]  他在哪裡拍的?
[00:12:45.460 --> 00:12:47.620]  就是說奇諾李維斯在香港拍戲
[00:12:47.620 --> 00:12:50.780]  跟他一起排隊吃雲吞麵
[00:12:50.780 --> 00:12:52.660]  哪一間?
[00:12:52.660 --> 00:12:54.060]  哪一間?
[00:12:54.060 --> 00:12:56.540]  銅鑼灣
[00:12:56.540 --> 00:12:57.380]  他排隊
[00:12:57.380 --> 00:12:58.900]  明星去吃是怎樣?
[00:12:58.900 --> 00:12:59.780]  清場
[00:12:59.780 --> 00:13:01.020]  我坐在這裡吃
[00:13:01.020 --> 00:13:02.220]  接著弟兄怎樣?
[00:13:02.220 --> 00:13:03.900]  馬上拍一張照片
[00:13:03.900 --> 00:13:05.780]  跟他一起
[00:13:05.780 --> 00:13:07.420]  很興奮的
[00:13:07.420 --> 00:13:09.220]  一些重要的人物
[00:13:09.220 --> 00:13:11.780]  好像在人民中
[00:13:11.780 --> 00:13:13.900]  很感受到那種很興奮
[00:13:13.900 --> 00:13:15.100]  你明白他說什麼嗎?
[00:13:15.100 --> 00:13:17.060]  不是一句
[00:13:17.060 --> 00:13:18.620]  一句反常的說話
[00:13:18.620 --> 00:13:20.140]  有沒有人喜歡跑步?
[00:13:20.140 --> 00:13:20.980]  給你一點感覺
[00:13:20.980 --> 00:13:22.660]  有沒有人喜歡跑步?
[00:13:22.660 --> 00:13:23.380]  沒有?
[00:13:23.380 --> 00:13:24.820]  有沒有搞錯?
[00:13:24.820 --> 00:13:26.180]  有是吧?
[00:13:26.180 --> 00:13:27.780]  如果你喜歡跑步
[00:13:27.780 --> 00:13:29.820]  有人跑步的時候看到
[00:13:29.820 --> 00:13:32.100]  嘟潤髮
[00:13:32.100 --> 00:13:34.540]  或者周嘟髮
[00:13:34.540 --> 00:13:36.500]  或者嘟嘟髮
[00:13:36.500 --> 00:13:37.780]  有沒有人碰過?
[00:13:37.780 --> 00:13:38.500]  大家很多
[00:13:38.500 --> 00:13:39.140]  那會怎樣?
[00:13:39.140 --> 00:13:40.740]  你就拿相機出來
[00:13:40.740 --> 00:13:41.500]  很特別
[00:13:41.500 --> 00:13:42.180]  拍照
[00:13:42.180 --> 00:13:43.580]  但是他不讓你拍
[00:13:43.580 --> 00:13:45.020]  他不讓你自拍
[00:13:45.020 --> 00:13:46.420]  他拿了你的相機
[00:13:46.420 --> 00:13:47.980]  跟他一起拍
[00:13:47.980 --> 00:13:49.220]  因為拍得他帥一點
[00:13:49.220 --> 00:13:50.420]  行不行?
[00:13:50.420 --> 00:13:51.100]  很有趣
[00:13:51.100 --> 00:13:52.780]  我想說什麼呢?
[00:13:52.780 --> 00:13:53.700]  有些事情
[00:13:53.700 --> 00:13:54.820]  我們覺得
[00:13:54.820 --> 00:13:56.540]  哇 人體有身份
[00:13:56.540 --> 00:13:58.420]  但是進入人群中
[00:13:58.420 --> 00:14:00.500]  你覺得很特別的
[00:14:00.500 --> 00:14:02.500]  當時的文化更加困難
[00:14:02.500 --> 00:14:04.140]  這樣來到
[00:14:04.140 --> 00:14:05.900]  很難的
[00:14:05.900 --> 00:14:07.860]  但是他超越了他
[00:14:07.860 --> 00:14:11.180]  知道他不是他的權勢有多少
[00:14:11.180 --> 00:14:13.100]  他的身份有多少
[00:14:13.100 --> 00:14:16.980]  那樣帶不到他見永生
[00:14:16.980 --> 00:14:17.740]  耶穌才行
[00:14:17.740 --> 00:14:19.980]  這是第一
[00:14:19.980 --> 00:14:22.900]  使得這個女人完全是另一件事
[00:14:22.900 --> 00:14:24.660]  她不是那個權勢
[00:14:24.660 --> 00:14:26.980]  她是完全一個軟弱
[00:14:26.980 --> 00:14:28.220]  疲弱
[00:14:28.220 --> 00:14:29.060]  貧乏
[00:14:29.060 --> 00:14:30.340]  錢都用光了
[00:14:30.340 --> 00:14:31.980]  很失望
[00:14:31.980 --> 00:14:32.860]  做不到
[00:14:32.860 --> 00:14:34.820]  跟別人隔絕一個身份
[00:14:34.820 --> 00:14:37.700]  一個血崩12年的人
[00:14:37.700 --> 00:14:39.500]  肯定是貧血的
[00:14:39.500 --> 00:14:42.060]  貧血是很難出街的
[00:14:42.060 --> 00:14:43.900]  有什麼症狀呢?
[00:14:43.900 --> 00:14:44.980]  第一貧血
[00:14:44.980 --> 00:14:47.980]  休息永遠都不足夠
[00:14:47.980 --> 00:14:49.620]  永遠都沒有精力
[00:14:49.620 --> 00:14:50.940]  很累的
[00:14:50.940 --> 00:14:52.940]  你說昨天我每一天
[00:14:52.940 --> 00:14:55.340]  每個星期一上班都是這樣
[00:14:55.340 --> 00:14:56.780]  那個不關事
[00:14:56.780 --> 00:14:58.060]  不同貧血
[00:14:58.060 --> 00:14:59.620]  會頭暈頭痛
[00:14:59.620 --> 00:15:01.780]  蹲下起來就見什麼
[00:15:01.780 --> 00:15:04.260]  頭暈你現在試一試
[00:15:04.260 --> 00:15:05.700]  還有呼吸急促
[00:15:05.700 --> 00:15:06.580]  困難
