
[00:00:00.000 --> 00:00:02.000]  感恩節剛剛過了
[00:02:43.000 --> 00:02:46.000]  不懂得面對面說甚麼
[00:02:46.000 --> 00:02:49.000]  就算是一家人也好
[00:02:49.000 --> 00:02:51.000]  同樣有這個問題
[00:02:51.000 --> 00:02:53.000]  不懂得怎樣面對面溝通
[00:02:53.000 --> 00:02:56.000]  很難相處
[00:02:56.000 --> 00:03:00.000]  關於這方面
[00:03:00.000 --> 00:03:02.000]  斯溫多
[00:03:02.000 --> 00:03:03.000]  Charles Wendel
[00:03:03.000 --> 00:03:06.000]  在他一本靈修的書裏面這樣說
[00:03:06.000 --> 00:03:11.000]  他說我們人生之中有很多的煎熬
[00:03:11.000 --> 00:03:14.000]  但是其中有一樣
[00:03:14.000 --> 00:03:18.000]  是比其他更加腐蝕我們的平安
[00:03:19.000 --> 00:03:22.000]  它會令我們更加煩惱
[00:03:22.000 --> 00:03:26.000]  令我們更加會消耗精神體力
[00:03:26.000 --> 00:03:28.000]  會令我們更加痛苦
[00:03:28.000 --> 00:03:34.000]  這就是家庭的不和諧
[00:03:34.000 --> 00:03:38.000]  你想想
[00:03:38.000 --> 00:03:41.000]  彼此的暗鬥
[00:03:41.000 --> 00:03:45.000]  那些諷刺和奚落人的說話
[00:03:48.000 --> 00:03:51.000]  用枯乾的眼神來對望
[00:03:51.000 --> 00:03:56.000]  好像濃了的那種靜默
[00:03:56.000 --> 00:04:02.000]  但是卻是突然間常常會發脾氣
[00:04:02.000 --> 00:04:04.000]  或者會情緒激動
[00:04:04.000 --> 00:04:10.000]  眼中還會有大暴力傾向的情緒發洩
[00:04:10.000 --> 00:04:16.000]  客廳裏面的電視機開得很大聲
[00:04:16.000 --> 00:04:19.000]  但是人卻覺得極度的孤獨
[00:04:19.000 --> 00:04:24.000]  廚房裏有一大堆未洗的污糟碗碟
[00:04:24.000 --> 00:04:29.000]  關門的時候很大力很大聲
[00:04:29.000 --> 00:04:36.000]  心裏面常常有一種莫名的恐懼
[00:04:36.000 --> 00:04:42.000]  很抱歉
[00:04:44.000 --> 00:04:50.000]  如果某一些說話能夠形容你現在的情況
[00:04:50.000 --> 00:04:53.000]  很抱歉
[00:04:53.000 --> 00:04:56.000]  他說我很同情你
[00:04:56.000 --> 00:04:59.000]  但是你不是唯一的一個
[00:04:59.000 --> 00:05:02.000]  因為在幾千年前
[00:05:02.000 --> 00:05:05.000]  所羅門王和以色列的智慧人
[00:05:05.000 --> 00:05:08.000]  他們已經很明白這些家庭的問題
[00:05:08.000 --> 00:05:12.000]  家庭不和諧所帶來的痛苦和破碎
[00:05:13.000 --> 00:05:16.000]  是很嚴重
[00:05:16.000 --> 00:05:23.000]  因此他們就寫出了他們的經驗
[00:05:23.000 --> 00:05:27.000]  給我們後世的人可以借鏡
[00:05:27.000 --> 00:05:31.000]  這個也是我今天想和大家講的
[00:05:31.000 --> 00:05:33.000]  想學的功課
[00:05:33.000 --> 00:05:38.000]  就是要學怎樣去建造一個和諧的家庭
[00:05:39.000 --> 00:05:44.000]  和建造一個和諧的家庭的希望指望在哪裏呢?
[00:05:44.000 --> 00:05:46.000]  在神那裏
[00:05:46.000 --> 00:05:49.000]  所以無論你是有家庭也好
[00:05:49.000 --> 00:05:50.000]  未有家庭也好
[00:05:50.000 --> 00:05:51.000]  結了婚也好
[00:05:51.000 --> 00:05:52.000]  未結婚也好
[00:05:52.000 --> 00:05:53.000]  有子女也好
[00:05:53.000 --> 00:05:54.000]  或者未有子女也好
[00:05:54.000 --> 00:05:56.000]  我們一起學
[00:05:56.000 --> 00:05:59.000]  或者你可以自己用
[00:05:59.000 --> 00:06:01.000]  或者你可以以愛來教人
[00:06:01.000 --> 00:06:06.000]  我們先看針研十九章十三節
[00:06:09.000 --> 00:06:12.000]  愚昧的兒子是父親的禍患
[00:06:12.000 --> 00:06:16.000]  妻子的爭吵如雨連連滴流
[00:06:16.000 --> 00:06:23.000]  首先我要為針研這本書來辯護一下
[00:06:23.000 --> 00:06:24.000]  澄清一下
[00:06:24.000 --> 00:06:29.000]  針研不是一本歧視女性的書
[00:06:29.000 --> 00:06:33.000]  雖然其中也有一些說話
[00:06:33.000 --> 00:06:35.000]  是會令到一些姐妹
[00:06:35.000 --> 00:06:37.000]  或者作為妻子的姐妹
[00:06:37.000 --> 00:06:38.000]  心裏面很不舒服
[00:06:40.000 --> 00:06:45.000]  針研大部份的作者是男性
[00:06:45.000 --> 00:06:48.000]  他們用男性的角度來教導
[00:06:48.000 --> 00:06:50.000]  而且他們期待
[00:06:50.000 --> 00:06:51.000]  或者他們期待
[00:06:51.000 --> 00:06:53.000]  他們教導的對象是男性
[00:06:53.000 --> 00:06:55.000]  看他們的針研的人
[00:06:55.000 --> 00:06:56.000]  大部份都是男性
[00:06:56.000 --> 00:07:02.000]  所以當他們想特別教導女性的時候
[00:07:02.000 --> 00:07:04.000]  他們會特別寫明
[00:07:04.000 --> 00:07:12.000]  是為女性為母親為妻子為女兒
[00:07:12.000 --> 00:07:17.000]  如果沒有指明的時候
[00:07:17.000 --> 00:07:20.000]  其實是指向男性
[00:07:20.000 --> 00:07:26.000]  當他不講明性別的時候
[00:07:26.000 --> 00:07:29.000]  其實他是在教導做丈夫的
[00:07:29.000 --> 00:07:30.000]  父親的
[00:07:30.000 --> 00:07:31.000]  兒子的
[00:07:33.000 --> 00:07:35.000]  所以如果我們用這樣的角度
[00:07:35.000 --> 00:07:37.000]  來看針研的時候
[00:07:37.000 --> 00:07:38.000]  我們就會發覺
[00:07:38.000 --> 00:07:41.000]  其實他責備男人
[00:07:41.000 --> 00:07:45.000]  或者做丈夫的那些說話
[00:07:45.000 --> 00:07:46.000]  其實是更加多
[00:07:46.000 --> 00:07:48.000]  而且是更加嚴厲
[00:07:48.000 --> 00:07:50.000]  比如
[00:07:50.000 --> 00:07:51.000]  針研上說
[00:07:51.000 --> 00:07:53.000]  愚昧人
[00:07:53.000 --> 00:07:55.000]  愚懵人
[00:07:55.000 --> 00:07:57.000]  愚妄人
[00:07:57.000 --> 00:07:58.000]  愚頑人
[00:07:58.000 --> 00:08:00.000]  洩慢人
[00:08:00.000 --> 00:08:01.000]  懶人
[00:08:01.000 --> 00:08:02.000]  惡人
[00:08:02.000 --> 00:08:03.000]  罪人
[00:08:03.000 --> 00:08:07.000]  如果全部加上男人在前面
[00:08:07.000 --> 00:08:10.000]  我們男人就會很生氣
[00:08:10.000 --> 00:08:12.000]  但其實他只是在講男人
[00:08:12.000 --> 00:08:20.000]  當他這麼嚴厲地責備弟兄的時候
[00:08:20.000 --> 00:08:22.000]  我們的弟兄其實已經開始麻木
[00:08:22.000 --> 00:08:25.000]  對責備可能已經沒什麼感覺
[00:08:25.000 --> 00:08:28.000]  其實
[00:08:28.000 --> 00:08:29.000]  這些字眼
[00:08:29.000 --> 00:08:30.000]  這些字句
[00:08:30.000 --> 00:08:31.000]  是很刺眼
[00:08:31.000 --> 00:08:32.000]  很刺耳
[00:08:32.000 --> 00:08:36.000]  除此之外
[00:08:36.000 --> 00:08:38.000]  針研裡面也有很多的教訓
[00:08:38.000 --> 00:08:41.000]  其實是男女的角色可以互調的
[00:08:41.000 --> 00:08:45.000]  或者父親兒子的角色可以互調的
[00:08:45.000 --> 00:08:46.000]  都是合用的
[00:08:46.000 --> 00:08:48.000]  一會兒我會這樣和大家去看
[00:08:48.000 --> 00:08:49.000]  比如
[00:08:49.000 --> 00:08:50.000]  先看看這個
[00:08:50.000 --> 00:08:52.000]  十九章十三節這裡
[00:08:52.000 --> 00:08:54.000]  如果將角色對調
[00:08:54.000 --> 00:08:57.000]  那個教訓就會更加精彩
[00:08:57.000 --> 00:09:00.000]  愚昧的父親
[00:09:01.000 --> 00:09:02.000]  是兒子的禍患
[00:09:02.000 --> 00:09:04.000]  丈夫的爭吵
[00:09:04.000 --> 00:09:07.000]  如雨連連滴漏
[00:09:07.000 --> 00:09:11.000]  丈夫何止怎爭吵
[00:09:11.000 --> 00:09:15.000]  他還會表現什麼
[00:09:15.000 --> 00:09:18.000]  暴怒最常見的
[00:09:18.000 --> 00:09:28.000]  如果想這句聖經再改寫我
[00:09:28.000 --> 00:09:29.000]  如果我要改寫
[00:09:29.000 --> 00:09:30.000]  我要作
[00:09:30.000 --> 00:09:32.000]  丈夫的火爆
[00:09:32.000 --> 00:09:35.000]  如暴風將屋頂揭去
[00:09:35.000 --> 00:09:38.000]  因為我小時候住在木屋區
[00:09:38.000 --> 00:09:40.000]  每逢颱風過後
[00:09:40.000 --> 00:09:43.000]  附近隔離一兩間木屋的屋頂
[00:09:43.000 --> 00:09:44.000]  就被颱風揭去
[00:09:44.000 --> 00:09:48.000]  我不是要改寫聖經
[00:09:48.000 --> 00:09:50.000]  我只是說
[00:09:50.000 --> 00:09:51.000]  聖經的教導
[00:09:51.000 --> 00:09:53.000]  很多時候是可以
[00:09:53.000 --> 00:09:55.000]  引伸去教導人
[00:09:55.000 --> 00:09:56.000]  教導自己
[00:09:58.000 --> 00:10:01.000]  不要因為有性別的問題
[00:10:01.000 --> 00:10:03.000]  或者角色的問題
[00:10:03.000 --> 00:10:05.000]  將整個教訓丟棄
[00:10:05.000 --> 00:10:07.000]  其實這個原則
[00:10:07.000 --> 00:10:10.000]  其他的經卷都可以這樣形容
[00:10:10.000 --> 00:10:13.000]  我再看十三節
[00:10:13.000 --> 00:10:15.000]  前面那句
[00:10:15.000 --> 00:10:17.000]  愚昧的兒子
[00:10:17.000 --> 00:10:19.000]  是父親的禍患
[00:10:19.000 --> 00:10:22.000]  這句意思是不是好像我們中國人說
[00:10:22.000 --> 00:10:24.000]  靈生敗家子
[00:10:24.000 --> 00:10:26.000]  莫生蠢鈍兒
[00:10:27.000 --> 00:10:28.000]  不是
[00:10:28.000 --> 00:10:30.000]  如果以我個人去看
[00:10:30.000 --> 00:10:32.000]  看中國人這句話
[00:10:32.000 --> 00:10:34.000]  我就覺得剛好相反
[00:10:34.000 --> 00:10:35.000]  我寧願是
[00:10:35.000 --> 00:10:37.000]  靈生蠢鈍兒
[00:10:37.000 --> 00:10:40.000]  莫生摧毀家庭的兒子
[00:10:40.000 --> 00:10:42.000]  是不是
[00:10:42.000 --> 00:10:44.000]  平平淡淡
[00:10:44.000 --> 00:10:46.000]  不是很富有過生活
[00:10:46.000 --> 00:10:50.000]  有一個和諧的家庭
[00:10:50.000 --> 00:10:51.000]  豈不是很富有
[00:10:51.000 --> 00:10:52.000]  卻是
[00:10:52.000 --> 00:10:54.000]  所有人都不在家裡
[00:10:57.000 --> 00:10:58.000]  是不是
[00:10:58.000 --> 00:11:03.000]  其實
[00:11:03.000 --> 00:11:06.000]  生這個字
[00:11:06.000 --> 00:11:10.000]  當然我們知道要包括教養
[00:11:10.000 --> 00:11:11.000]  生兒子
[00:11:11.000 --> 00:11:13.000]  其實是教養兒子
[00:11:13.000 --> 00:11:17.000]  愚昧的兒子
[00:11:17.000 --> 00:11:20.000]  不是指天生智商不夠高的兒子
[00:11:20.000 --> 00:11:22.000]  而是指這個兒子
[00:11:22.000 --> 00:11:23.000]  他不肯學好
[00:11:23.000 --> 00:11:25.000]  長大之後成為一個
[00:11:25.000 --> 00:11:27.000]  好日烏魯
[00:11:27.000 --> 00:11:28.000]  隨意犯罪
[00:11:28.000 --> 00:11:30.000]  不以神為神的兒子
[00:11:30.000 --> 00:11:33.000]  這樣的兒子
[00:11:33.000 --> 00:11:36.000]  就會成為他的父親
[00:11:36.000 --> 00:11:39.000]  日後無窮的後患
[00:11:39.000 --> 00:11:43.000]  這個父親如果愛這個兒子
[00:11:43.000 --> 00:11:45.000]  他就會一生跟著他
[00:11:45.000 --> 00:11:47.000]  為他修補他所闖的禍
[00:11:47.000 --> 00:11:48.000]  是不是
[00:11:48.000 --> 00:11:52.000]  可能要養他一輩子
[00:11:53.000 --> 00:11:55.000]  還可能要養他的兒女
[00:11:55.000 --> 00:11:59.000]  我們時時有聽聞
[00:11:59.000 --> 00:12:01.000]  兒子不生性
[00:12:01.000 --> 00:12:03.000]  孫子孫女怎樣
[00:12:03.000 --> 00:12:05.000]  祖父母養
[00:12:05.000 --> 00:12:06.000]  是不是
[00:12:06.000 --> 00:12:14.000]  如果我們將聖經的角色調轉
[00:12:14.000 --> 00:12:17.000]  看看怎樣
[00:12:17.000 --> 00:12:21.000]  愚昧的父親是兒子的禍患
[00:12:22.000 --> 00:12:23.000]  你信不信
[00:12:23.000 --> 00:12:29.000]  我們當然知道愚昧的父親
[00:12:29.000 --> 00:12:32.000]  不是指智商不夠高的父親
[00:12:32.000 --> 00:12:34.000]  而是指這個父親
[00:12:34.000 --> 00:12:36.000]  不肯做好榜樣
[00:12:36.000 --> 00:12:39.000]  在兒童的眼中
[00:12:39.000 --> 00:12:41.000]  他們不懂得分辨他們的父親
[00:12:41.000 --> 00:12:44.000]  究竟是好父親還是壞父親
[00:12:44.000 --> 00:12:46.000]  他們不知道他所做的是好榜樣
[00:12:46.000 --> 00:12:48.000]  還是壞榜樣
[00:12:48.000 --> 00:12:51.000]  總之他們就想學父親這樣的樣子
[00:12:51.000 --> 00:12:53.000]  這是兒童的天性
[00:12:53.000 --> 00:12:59.000]  很多心理學家或講員都會提到
[00:12:59.000 --> 00:13:01.000]  在這方面
[00:13:01.000 --> 00:13:05.000]  如果父親有嬰孕走嬰
[00:13:05.000 --> 00:13:07.000]  他的兒子長大後
[00:13:07.000 --> 00:13:09.000]  有嬰孕走嬰的可能性
[00:13:09.000 --> 00:13:11.000]  是極高極高
[00:13:11.000 --> 00:13:14.000]  如果這個父親在家中
[00:13:14.000 --> 00:13:16.000]  有暴力的表現
[00:13:16.000 --> 00:13:18.000]  或者是若妻若兒的表現
[00:13:19.000 --> 00:13:21.000]  他的兒子長大後
[00:13:21.000 --> 00:13:23.000]  有同樣表現的可能性
[00:13:23.000 --> 00:13:25.000]  亦都是極高
[00:13:25.000 --> 00:13:30.000]  關於虐待這個問題
[00:13:30.000 --> 00:13:32.000]  女兒亦都會受影響
[00:13:32.000 --> 00:13:35.000]  專家亦都告訴我們
[00:13:35.000 --> 00:13:37.000]  如果父親有虐待
[00:13:37.000 --> 00:13:40.000]  妻子兒女的表現
[00:13:40.000 --> 00:13:43.000]  女兒將來選擇的丈夫
[00:13:43.000 --> 00:13:46.000]  很可能都會虐妻虐兒
[00:13:46.000 --> 00:13:48.000]  這個可能性亦都是極高
[00:13:50.000 --> 00:13:53.000]  這些是統計的數字
[00:13:53.000 --> 00:13:55.000]  不是作出來的
[00:13:55.000 --> 00:14:00.000]  聖經早已清楚告訴我們
[00:14:00.000 --> 00:14:04.000]  做父親的會影響兒女
[00:14:04.000 --> 00:14:07.000]  所以做父親的
[00:14:07.000 --> 00:14:10.000]  要做好榜樣
[00:14:10.000 --> 00:14:15.000]  所以請各位做父親
[00:14:15.000 --> 00:14:20.000]  做丈夫,做弟兄
[00:14:20.000 --> 00:14:26.000]  為了你自己,為了你的妻兒
[00:14:26.000 --> 00:14:30.000]  為了能夠有一個和諧的家庭
[00:14:30.000 --> 00:14:32.000]  一定要努力來做好
[00:14:32.000 --> 00:14:35.000]  營造一個和諧的家庭
[00:14:35.000 --> 00:14:40.000]  第十四節
[00:14:42.000 --> 00:14:45.000]  房屋錢財是祖宗所遺留的
[00:14:45.000 --> 00:14:49.000]  惟有賢慧的妻是耶和華所賜的
[00:14:49.000 --> 00:14:54.000]  很多時候我們會用這句話
[00:14:54.000 --> 00:14:56.000]  用這句聖經來說笑
[00:14:56.000 --> 00:15:00.000]  你得不到賢妻,因為神沒有賜給你
[00:15:00.000 --> 00:15:04.000]  或者我得不到賢妻,因為神沒有賜給我
[00:15:04.000 --> 00:15:07.000]  那你現在那個呢?
[00:15:07.000 --> 00:15:10.000]  你現在那個是自己選擇的
[00:15:10.000 --> 00:15:14.000]  選擇不合適,與人無尤,與神無尤
[00:15:14.000 --> 00:15:17.000]  當然這是開玩笑的
[00:15:17.000 --> 00:15:22.000]  我覺得有一位西人牧師
[00:15:22.000 --> 00:15:25.000]  他講得很好,關於這方面
[00:15:25.000 --> 00:15:28.000]  他說,當你結婚的時候
[00:15:28.000 --> 00:15:30.000]  你走到神面前
[00:15:30.000 --> 00:15:33.000]  走到牧師面前去立盟誓
[00:15:33.000 --> 00:15:39.000]  牧師說,神所配合的就是你最適合的那個
[00:15:39.000 --> 00:15:42.000]  當你立誓的時候,說我願意的時候
[00:15:42.000 --> 00:15:44.000]  那個就是神為你所配合
[00:15:44.000 --> 00:15:47.000]  所賜給你的那個,最適合你的那個配偶
[00:15:47.000 --> 00:15:52.000]  你不用懷疑,那個一定是
[00:15:52.000 --> 00:15:57.000]  如果你以為神搞錯了
[00:15:57.000 --> 00:16:02.000]  而不肯努力去營造一個和諧的家庭
[00:16:02.000 --> 00:16:05.000]  你只會自食其果
[00:16:07.000 --> 00:16:09.000]  神不會搞錯
[00:16:09.000 --> 00:16:11.000]  是我們自己搞錯的
[00:16:11.000 --> 00:16:16.000]  我們跳去看十八節
[00:16:16.000 --> 00:16:21.000]  趁有子望,管教你的兒子
[00:16:21.000 --> 00:16:24.000]  你的心不可任他死亡
[00:16:24.000 --> 00:16:27.000]  你不去管教
[00:16:27.000 --> 00:16:30.000]  其實你就是疊埋心水,任得他死
[00:16:30.000 --> 00:16:33.000]  這句話其實很刺骨的
[00:16:33.000 --> 00:16:36.000]  當我看的時候,我都覺得很不舒服
[00:16:38.000 --> 00:16:40.000]  趁有子望
[00:16:40.000 --> 00:16:43.000]  你說現在可能已經沒什麼希望了,那怎麼辦呢?
[00:16:43.000 --> 00:16:47.000]  英文有句說話說得很好
[00:16:47.000 --> 00:16:49.000]  Never too late
[00:16:49.000 --> 00:16:52.000]  永不太遲
[00:16:52.000 --> 00:16:55.000]  什麼時候你開始管教你的兒女
[00:16:55.000 --> 00:16:57.000]  什麼時候你就開始有希望
[00:16:57.000 --> 00:16:59.000]  永遠不會太遲
[00:16:59.000 --> 00:17:03.000]  就算已經長大成人,或者已經結了婚的子女
[00:17:03.000 --> 00:17:07.000]  當他見到父母彼此的關係改善了
[00:17:07.000 --> 00:17:10.000]  或者是很和諧相處的時候
[00:17:10.000 --> 00:17:12.000]  他們仍然會受到感動
[00:17:12.000 --> 00:17:16.000]  他們會學,他們會效法
[00:17:16.000 --> 00:17:18.000]  對他們有影響
[00:17:18.000 --> 00:17:21.000]  所以真的永不太遲
[00:17:21.000 --> 00:17:28.000]  如果我們又將這句聖經
[00:17:28.000 --> 00:17:31.000]  將那些角色對調的時候
[00:17:31.000 --> 00:17:34.000]  將我們自己代入去的時候
[00:17:34.000 --> 00:17:37.000]  這句聖經可以教導我們自己
[00:17:37.000 --> 00:17:39.000]  是管教我們自己
[00:17:39.000 --> 00:17:42.000]  我們的心不可任由我們自己
[00:17:42.000 --> 00:17:44.000]  或者我們的家死亡
[00:17:44.000 --> 00:17:49.000]  我們什麼時候開始做的時候
[00:17:49.000 --> 00:17:52.000]  我們什麼時候就開始會有希望
[00:17:52.000 --> 00:17:54.000]  永不太遲
[00:17:58.000 --> 00:18:03.000]  我們轉去看《針研》二十四章第三節
[00:18:03.000 --> 00:18:12.000]  房屋因智慧建造,又因聰明立穩
[00:18:12.000 --> 00:18:15.000]  我們都很清楚知道
[00:18:15.000 --> 00:18:19.000]  有一間屋並不等於就有一個家
[00:18:19.000 --> 00:18:23.000]  同樣有一間很漂亮的大屋
[00:18:23.000 --> 00:18:27.000]  不一定就等於有一個和諧快樂的家
[00:18:27.000 --> 00:18:29.000]  是不是?
[00:18:29.000 --> 00:18:35.000]  怎樣可以將一間屋變成一個家呢?
[00:18:35.000 --> 00:18:40.000]  經文這裡給我們很好的啟示
[00:18:40.000 --> 00:18:42.000]  經文這裡說
[00:18:42.000 --> 00:18:44.000]  要用智慧建造
[00:18:44.000 --> 00:18:46.000]  用聰明立穩
[00:18:46.000 --> 00:18:51.000]  建造是起頭
[00:18:51.000 --> 00:18:53.000]  用智慧,神給我們的智慧
[00:18:54.000 --> 00:18:57.000]  不是起頭了就可以了
[00:18:57.000 --> 00:18:59.000]  要繼續保持
[00:18:59.000 --> 00:19:01.000]  用聰明,神給的聰明
[00:19:01.000 --> 00:19:03.000]  來去繼續穩固它
[00:19:03.000 --> 00:19:10.000]  這裡所說的聰明智慧
[00:19:10.000 --> 00:19:12.000]  當然不是指那種天生
[00:19:12.000 --> 00:19:14.000]  或者對數學
[00:19:14.000 --> 00:19:16.000]  對音樂
[00:19:16.000 --> 00:19:20.000]  對某種運動有特別天份的那種聰明智慧
[00:19:20.000 --> 00:19:22.000]  而是指在生命上
[00:19:22.000 --> 00:19:25.000]  在屬靈上的聰明智慧
[00:19:25.000 --> 00:19:29.000]  這種聰明智慧不是天生就有的
[00:19:29.000 --> 00:19:33.000]  是一定要從神那裡尋求的
[00:19:33.000 --> 00:19:36.000]  而向神尋求聰明智慧
[00:19:36.000 --> 00:19:39.000]  我在針研第一講
[00:19:39.000 --> 00:19:41.000]  講到智慧的高處的時候
[00:19:41.000 --> 00:19:44.000]  我們尋求神的智慧的第一步是什麼?
[00:19:44.000 --> 00:19:48.000]  第一步就是要在神面前立定心智
[00:19:48.000 --> 00:19:50.000]  做一個決定
[00:19:50.000 --> 00:19:51.000]  要尋求神的智慧
[00:19:51.000 --> 00:19:53.000]  這樣你才會開始尋求到
[00:19:53.000 --> 00:19:55.000]  同樣
[00:19:55.000 --> 00:19:58.000]  當你想尋求一個和諧家庭的時候
[00:19:58.000 --> 00:20:00.000]  首先你也需要
[00:20:00.000 --> 00:20:03.000]  在神面前立定心智
[00:20:03.000 --> 00:20:06.000]  要去建造一個和諧的家庭
[00:20:06.000 --> 00:20:09.000]  這樣才可以有希望
[00:20:09.000 --> 00:20:18.000]  我們其實需要在結婚
[00:20:18.000 --> 00:20:21.000]  結婚的時候
[00:20:21.000 --> 00:20:23.000]  夫妻就需要
[00:20:23.000 --> 00:20:26.000]  同心一切下一個這樣的決心
[00:20:26.000 --> 00:20:29.000]  甚至要在拍拖
[00:20:29.000 --> 00:20:31.000]  找對象的時候
[00:20:31.000 --> 00:20:33.000]  其實你應該就需要找一個
[00:20:33.000 --> 00:20:37.000]  有同樣的心智決心的人
[00:20:37.000 --> 00:20:43.000]  第四節
[00:20:45.000 --> 00:20:50.000]  其中因知識充滿各樣美好寶貴的財物
[00:20:50.000 --> 00:20:52.000]  財物這個字
[00:20:52.000 --> 00:20:54.000]  如果翻譯做財富
[00:20:54.000 --> 00:20:56.000]  就會更加貼切
[00:20:56.000 --> 00:20:58.000]  這樣就會和英文的翻譯
[00:20:58.000 --> 00:21:01.000]  英文是翻譯做Riches
[00:21:01.000 --> 00:21:03.000]  跟它的意思會相近
[00:21:03.000 --> 00:21:04.000]  因為如果我們講財物
[00:21:04.000 --> 00:21:07.000]  我們很容易就想到金錢財物
[00:21:07.000 --> 00:21:09.000]  財富就講闊一點
[00:21:09.000 --> 00:21:11.000]  財富可以包括人
[00:21:11.000 --> 00:21:14.000]  包括人的品格
[00:21:15.000 --> 00:21:17.000]  美好的財富
[00:21:17.000 --> 00:21:20.000]  或者美好的財寶
[00:21:20.000 --> 00:21:22.000]  當然可以將一間屋
[00:21:22.000 --> 00:21:26.000]  可以裝飾得美輪美奐
[00:21:26.000 --> 00:21:31.000]  但是想要一個和諧的家庭
[00:21:31.000 --> 00:21:36.000]  卻是需要有美好性格的人在裡面
[00:21:36.000 --> 00:21:38.000]  要有人住在裡面
[00:21:38.000 --> 00:21:41.000]  這樣才可以有一個和諧的家
[00:21:43.000 --> 00:21:46.000]  一個人或者一家人
[00:21:46.000 --> 00:21:48.000]  或者一個家
[00:21:48.000 --> 00:21:51.000]  最美好寶貴的財富是什麼呢?
[00:21:51.000 --> 00:21:55.000]  就是一,認識神
[00:21:55.000 --> 00:21:57.000]  二,敬畏神
[00:21:57.000 --> 00:22:00.000]  三,信服神
[00:22:00.000 --> 00:22:06.000]  而這三樣都是建基在神的話語上面
[00:22:06.000 --> 00:22:09.000]  在神話語裡面
[00:22:10.000 --> 00:22:14.000]  我們的神是使人有希望的神
[00:22:14.000 --> 00:22:19.000]  將我們的希望放在神那裡
[00:22:19.000 --> 00:22:21.000]  神一定不會讓我們失望
