
[00:00:00.000 --> 00:00:02.320]  首先歡迎大家
[00:09:07.160 --> 00:09:10.080]  母親心思比較敏銳
[00:09:10.080 --> 00:09:14.360]  她知道這個年青人那晚沒有地方去睡覺
[00:09:14.360 --> 00:09:16.520]  於是將他接回自己的家
[00:09:16.520 --> 00:09:18.880]  讓他讀書一宵
[00:09:18.880 --> 00:09:22.320]  這個想都不想的行為
[00:09:22.320 --> 00:09:24.960]  當他安頓了這個年青人之後
[00:09:24.960 --> 00:09:26.960]  心裏面就擔心
[00:09:26.960 --> 00:09:28.760]  我會不會引狼入室呢
[00:09:28.760 --> 00:09:32.280]  他會不會偷了我們的東西呢
[00:09:32.280 --> 00:09:36.760]  不除之而他們夫婦就睡了覺
[00:09:36.760 --> 00:09:38.200]  因為他的直覺
[00:09:38.200 --> 00:09:41.400]  讓他知道這位年青人很單純
[00:09:41.400 --> 00:09:42.880]  當然我不太明白
[00:09:42.880 --> 00:09:47.680]  因為他們兩個兒女讀的是一些私立的教會學校
[00:09:47.680 --> 00:09:53.000]  為甚麼這間私立的教會學校會收留一位黑人的年青人呢
[00:09:53.000 --> 00:09:54.600]  不知道要怎麼交學費
[00:09:54.600 --> 00:09:58.320]  因為看完劇集就知道他連父母都沒有
[00:09:58.320 --> 00:09:59.280]  聯絡不到他父母
[00:09:59.280 --> 00:10:09.000]  為甚麼這間學校會願意去接收一個這樣的狀況的年青人呢
[00:10:09.000 --> 00:10:11.560]  這個婦人不單止收留他一晚
[00:10:11.560 --> 00:10:14.440]  她關心他身體和心靈的需要
[00:10:14.440 --> 00:10:18.000]  只見到他穿著一件衣服
[00:10:18.000 --> 00:10:20.560]  拿著背心膠袋
[00:10:20.560 --> 00:10:23.160]  亦聯絡不到他父母
[00:10:23.160 --> 00:10:26.120]  於是就一直去幫他
[00:10:26.120 --> 00:10:31.200]  甚至幫助這個年青人成為他家裏的一份子
[00:10:31.200 --> 00:10:34.240]  其實他的行為在他的圈子裏面
[00:10:34.240 --> 00:10:36.160]  他的朋友嘲笑他
[00:10:36.160 --> 00:10:38.040]  他有甚麼企圖呢
[00:10:38.040 --> 00:10:40.680]  他做這些事是做甚麼事呢
[00:10:40.680 --> 00:10:43.640]  受到他的排斥和非議
[00:10:43.640 --> 00:10:46.360]  包括他們的子女
[00:10:46.360 --> 00:10:49.760]  同學會用不知甚麼眼光去看著他們
[00:10:49.760 --> 00:10:53.560]  但這位婦人堅定地幫助這位黑人的年青人
[00:10:53.560 --> 00:10:57.720]  讓他知道他是他家裏的一份子
[00:10:57.720 --> 00:10:59.680]  之後這位女士
[00:10:59.680 --> 00:11:01.320]  我真的覺得很厲害
[00:11:01.320 --> 00:11:06.400]  很能夠明白這位年青人的本質
[00:11:06.400 --> 00:11:07.560]  不出聲
[00:11:07.560 --> 00:11:12.000]  不過在評估裏面他有一個最高分數
[00:11:12.000 --> 00:11:14.000]  是自我保護
[00:11:14.000 --> 00:11:17.960]  自我保護是一個潛能
[00:11:17.960 --> 00:11:21.000]  就是這個潛能去幫助
[00:11:21.000 --> 00:11:26.560]  這位年青人成為美式足球裏面一員的萬象
[00:11:26.560 --> 00:11:29.320]  是一個自我保護的機制
[00:11:29.320 --> 00:11:34.120]  自此之後各大學紛紛想招攬他成為自己的學生
[00:11:34.120 --> 00:11:36.240]  不過有一個條件
[00:11:36.240 --> 00:11:41.920]  就是他需要一定的學業水準
[00:11:41.920 --> 00:11:47.240]  於是這位女士再聘請私人的補習老師去幫助他
[00:11:47.240 --> 00:11:50.000]  最後在短短的一段時間裏面
[00:11:50.000 --> 00:11:52.480]  他能夠拿到足夠的分數
[00:11:52.480 --> 00:11:55.560]  拿到獎學金去進入大學
[00:11:55.560 --> 00:11:58.440]  最後得到這位年青人的生母同意
[00:11:58.440 --> 00:12:01.480]  用合法的途徑成為這個年青人
[00:12:01.480 --> 00:12:04.000]  一個合法的監護人
[00:12:04.000 --> 00:12:05.640]  當我看這部戲的過程
[00:12:05.640 --> 00:12:06.760]  我會有懷疑
[00:12:06.760 --> 00:12:11.160]  「吓?這個世界真的有這樣的人嗎?」
[00:12:11.160 --> 00:12:13.640]  當然我們會看到這位年青人
[00:12:13.640 --> 00:12:17.080]  在過程中下了很多苦功
[00:12:17.080 --> 00:12:19.160]  不過這一家人的幫助
[00:12:19.160 --> 00:12:25.280]  亦是不可或缺的助力
[00:12:25.280 --> 00:12:27.840]  這件事是真人真事
[00:12:27.840 --> 00:12:31.560]  這個世界真的有這麼好的傻人
[00:12:31.560 --> 00:12:36.520]  默默用他的行動去建立祝福其他人的生命
[00:12:36.520 --> 00:12:37.560]  可能你會說
[00:12:37.560 --> 00:12:41.440]  「嘩!這個世界這麼多需要人幫助的人
[00:12:41.440 --> 00:12:43.400]  我們幫得了多少?」
[00:12:43.400 --> 00:12:46.520]  是呀!我們真的幫不了多少
[00:12:46.520 --> 00:12:47.840]  就用我們的能力
[00:12:47.840 --> 00:12:49.400]  有限的資源底下
[00:12:49.400 --> 00:12:53.000]  一次幫一個來
[00:12:53.000 --> 00:12:54.280]  另一部戲很久以前
[00:12:54.280 --> 00:12:55.000]  可能大家都聽過
[00:12:55.000 --> 00:12:56.520]  叫《剛巨靈》
[00:12:56.520 --> 00:12:59.920]  我之前沒有機會看
[00:12:59.920 --> 00:13:01.680]  我當然不會進戲院看
[00:13:01.680 --> 00:13:05.600]  這段情況更不應該在公眾場合
[00:13:05.600 --> 00:13:07.520]  聚入太多人
[00:13:07.520 --> 00:13:09.960]  我也是在網上看的
[00:13:09.960 --> 00:13:12.840]  在這裏第一個感覺讓我覺得
[00:13:12.840 --> 00:13:16.480]  很難以去明白
[00:13:16.480 --> 00:13:20.080]  一個人去信守戒命
[00:13:20.080 --> 00:13:22.960]  去到一個很固執的地步
[00:13:22.960 --> 00:13:26.440]  他很信守不可殺人的戒命
[00:13:26.440 --> 00:13:29.680]  但正正因為他想保護自己的國家
[00:13:29.680 --> 00:13:33.200]  於是他報名進入這個軍隊
[00:13:33.200 --> 00:13:35.440]  但他又不願意接觸武器
[00:13:35.440 --> 00:13:37.680]  「玩呀?」
[00:13:37.680 --> 00:13:41.080]  因為他信守的戒命就是不可殺人
[00:13:41.080 --> 00:13:42.840]  他是不是反戰分子呢?
[00:13:42.840 --> 00:13:44.320]  沒錯
[00:13:44.320 --> 00:13:46.480]  不過他加入軍隊
[00:13:46.480 --> 00:13:51.680]  不是想用行動去展現自己道德的清高
[00:13:51.680 --> 00:13:53.720]  去嘲笑其他軍人
[00:13:53.720 --> 00:13:55.040]  不是
[00:13:55.040 --> 00:13:57.040]  他只是想保護國家
[00:13:57.040 --> 00:14:01.360]  他不想做一個袖手旁觀、坐享其成的人
[00:14:01.360 --> 00:14:04.840]  他想進入軍隊裏面成為軍醫
[00:14:04.840 --> 00:14:07.880]  去拯救在戰場上受傷的軍人
[00:14:07.880 --> 00:14:10.440]  「你以為你揀弓嗎?」
[00:14:10.440 --> 00:14:13.160]  成為軍人就是要服從上級的命令
[00:14:13.160 --> 00:14:16.000]  哪有說你想怎樣就怎樣
[00:14:16.000 --> 00:14:17.520]  軍紀嚴明
[00:14:17.520 --> 00:14:21.600]  於是軍官就勸他「不如你走吧」
[00:14:21.600 --> 00:14:24.200]  但他又不肯走
[00:14:24.200 --> 00:14:27.840]  於是軍官用嘲笑、嘲笑、刁難的方式
[00:14:27.840 --> 00:14:30.480]  期望他自難而退
[00:14:30.480 --> 00:14:33.520]  甚至其他與他同隊的軍人
[00:14:33.520 --> 00:14:36.840]  因為他的固執而受苦
[00:14:36.840 --> 00:14:38.840]  於是當然生他的氣
[00:14:38.840 --> 00:14:40.400]  遷怒他
[00:14:40.400 --> 00:14:41.760]  對他奚落
[00:14:41.760 --> 00:14:43.400]  毆打他
[00:14:43.400 --> 00:14:45.720]  但他亦不為所動
[00:14:45.720 --> 00:14:48.280]  最後他要面對被控訴
[00:14:48.280 --> 00:14:51.040]  來面對終身刑期
[00:14:51.040 --> 00:14:57.640]  因為他不願意撿起武器去練習
[00:14:57.640 --> 00:14:59.160]  他亦不為所動
[00:14:59.160 --> 00:15:01.240]  堅持他自己
[00:15:01.240 --> 00:15:03.840]  他不明白他很愛他的國家
[00:15:03.840 --> 00:15:06.240]  他亦很愛他的上帝
[00:15:06.240 --> 00:15:07.680]  他願意將神的命令
[00:15:07.680 --> 00:15:11.320]  這兩者是不相違的
[00:15:11.320 --> 00:15:13.000]  不會有違背的地方
[00:15:13.000 --> 00:15:17.960]  為何我不可以繼續在軍隊裏面努力
[00:15:17.960 --> 00:15:19.320]  去保護我的國家
[00:15:19.320 --> 00:15:23.760]  要同時間來遵守上帝的誡命
[00:15:23.760 --> 00:15:25.760]  當然這套戲裏面
[00:15:25.760 --> 00:15:27.480]  是有一個美好的結局
[00:15:27.480 --> 00:15:29.720]  他如願成為軍醫
[00:15:29.720 --> 00:15:31.440]  而且一次的行動裏面
[00:15:31.440 --> 00:15:33.320]  去單獨一個人
[00:15:33.320 --> 00:15:36.040]  就救了幾十人
[00:15:36.040 --> 00:15:38.600]  同樣這件事是真人真事
[00:15:38.600 --> 00:15:40.400]  在這套戲裏面讓我知道
[00:15:40.400 --> 00:15:44.240]  他不是一個為了固執而固執的人
[00:15:44.240 --> 00:15:46.960]  他與上帝有很密切的接觸往來
[00:15:46.960 --> 00:15:50.400]  每一個行動都緊隨著神的心意
[00:15:50.400 --> 00:15:51.400]  最讓我心動的地方
[00:15:51.400 --> 00:15:52.680]  就是在一個片段裏面
[00:15:52.680 --> 00:15:53.960]  在一個危急的關頭
[00:15:53.960 --> 00:15:55.440]  他不斷地祈禱問上帝
[00:15:55.440 --> 00:15:57.600]  我可以怎樣做
[00:15:57.600 --> 00:15:58.960]  上帝我聽不到你的聲音
[00:15:58.960 --> 00:16:01.560]  你告訴我應該要怎樣做
[00:16:01.560 --> 00:16:02.440]  他不斷地尋求
[00:16:02.440 --> 00:16:04.400]  直至到他知道之後
[00:16:04.400 --> 00:16:06.680]  他堅定不移去做上帝
[00:16:06.680 --> 00:16:09.560]  喜歡想他做的事
[00:16:09.560 --> 00:16:11.080]  縱然面對困難
[00:16:11.080 --> 00:16:14.360]  他動都沒有動過
[00:16:14.360 --> 00:16:15.800]  各位弟兄姊妹
[00:16:15.800 --> 00:16:18.640]  我們每一個人的處境都很不同
[00:16:18.640 --> 00:16:19.360]  我們的性格
[00:16:19.360 --> 00:16:21.960]  我們的恩賜都不一樣
[00:16:21.960 --> 00:16:25.440]  我們所擁有的資源都不相似
[00:16:25.440 --> 00:16:27.280]  但只要我們願意
[00:16:27.280 --> 00:16:28.880]  其實我們是可以做
[00:16:28.880 --> 00:16:31.840]  上帝想我們做的事
[00:16:31.840 --> 00:16:34.680]  上帝喜悅我們的事
[00:16:34.680 --> 00:16:36.680]  各位明知第二件重要的事
[00:16:36.680 --> 00:16:37.880]  你要記住的就是
[00:16:37.880 --> 00:16:39.160]  那些暗煤無益的事
[00:16:39.160 --> 00:16:40.720]  你不要參與
[00:16:40.720 --> 00:16:44.800]  並且要將這些事揭發出來
[00:16:44.800 --> 00:16:47.360]  我相信跟我差不多年紀的人
[00:16:47.360 --> 00:16:48.760]  都認識一個人的名字
[00:16:48.760 --> 00:16:51.720]  他叫翁靜靜
[00:16:51.720 --> 00:16:53.560]  是一個很傳奇的人物
[00:16:53.560 --> 00:16:56.080]  最近有機會來聽他自己的口述
[00:16:56.080 --> 00:16:58.280]  他自己的生命的時候
[00:16:58.280 --> 00:17:02.760]  我發現他真是一個很堅毅不屈的人
[00:17:02.760 --> 00:17:04.520]  他是一個佛教徒
[00:17:04.520 --> 00:17:05.880]  在這個環境的機會下
[00:17:05.880 --> 00:17:10.200]  他被邀請來為一個寺廟籌款
[00:17:10.200 --> 00:17:11.960]  來收緝
[00:17:11.960 --> 00:17:19.240]  但正正因為他進入寺廟的核心董事局
[00:17:19.240 --> 00:17:21.960]  他發現了很多很多的事
[00:17:21.960 --> 00:17:24.760]  包括寺廟的主持
[00:17:24.760 --> 00:17:29.600]  主持就等於我們神職人員的主任
[00:17:29.600 --> 00:17:34.360]  亂用善信捐禮的款項
[00:17:34.360 --> 00:17:38.160]  並且豪洗在自己的身上
[00:17:38.160 --> 00:17:41.560]  當中更加發現令我很驚訝的地方就是
[00:17:41.560 --> 00:17:44.280]  這位主持本身是一個尼姑
[00:17:44.280 --> 00:17:47.160]  竟然是兩次假結婚
[00:17:47.160 --> 00:17:52.840]  讓內地一些和尚可以合法地來香港工作
[00:17:52.840 --> 00:17:54.560]  他當時很震撼
[00:17:54.560 --> 00:17:57.200]  是否應該將這件事揭發出來呢
[00:17:57.200 --> 00:17:59.720]  身邊的人告訴他不要說
[00:17:59.720 --> 00:18:02.960]  這個很影響佛教的形象
[00:18:02.960 --> 00:18:05.720]  於是他和他兩個女兒來分享
[00:18:05.720 --> 00:18:06.960]  其中一個女兒說
[00:18:06.960 --> 00:18:12.720]  我記得耶穌曾經經歷過一個相似的事件
[00:18:12.720 --> 00:18:15.560]  在上十字架之前
[00:18:15.560 --> 00:18:18.400]  他正在考慮怎樣做
[00:18:18.400 --> 00:18:20.120]  於是他祈禱
[00:18:20.120 --> 00:18:21.320]  於是他就問
[00:18:21.320 --> 00:18:22.840]  上來後如何回答他
[00:18:22.840 --> 00:18:24.320]  沒有
[00:18:24.320 --> 00:18:25.000]  沒有回答
[00:18:25.000 --> 00:18:26.160]  那耶穌怎樣呢
[00:18:26.160 --> 00:18:28.960]  然後就去釘十字架
[00:18:28.960 --> 00:18:31.160]  就是這件事鼓勵了正正
[00:18:31.160 --> 00:18:35.000]  我需要來揭發這件事
[00:18:35.000 --> 00:18:35.880]  我去做這件事
[00:18:35.880 --> 00:18:37.360]  所以他得到的是甚麼呢
[00:18:37.360 --> 00:18:39.720]  就是他揭發之前
[00:18:39.720 --> 00:18:41.120]  很多人都叫他收手
[00:18:41.120 --> 00:18:44.400]  並且有勢力的人士告訴他
[00:18:44.400 --> 00:18:46.840]  他會受到傷害
[00:18:46.840 --> 00:18:49.240]  並且他的家人也會受到傷害
[00:18:49.240 --> 00:18:54.720]  但他不能夠放下這件事
[00:18:54.720 --> 00:18:57.640]  因為他心裏的良心告訴他
[00:18:57.640 --> 00:19:01.560]  他應該將罪惡的事揭發出來
[00:19:01.560 --> 00:19:04.920]  往後的事大家都知道結果是怎樣
[00:19:06.880 --> 00:19:08.640]  最近這幾年
[00:19:08.640 --> 00:19:10.440]  天主教會被缺乏
[00:19:10.440 --> 00:19:12.680]  有不少神職人員
[00:19:12.680 --> 00:19:15.400]  在性侵犯的事情上
[00:19:15.400 --> 00:19:19.560]  做了一些很錯的事情
[00:19:19.560 --> 00:19:21.640]  我相信我們基督新教
[00:19:21.640 --> 00:19:24.080]  大家都會聽過
[00:19:24.080 --> 00:19:25.320]  我們基督新教裏面
[00:19:25.320 --> 00:19:27.760]  都有一些這樣的性醜聞
[00:19:27.760 --> 00:19:29.600]  而我最近都和幾位牧師一起
[00:19:29.600 --> 00:19:32.640]  幫助一個神職人員
[00:19:32.640 --> 00:19:38.600]  他去面對他自己婚外情的一些罪行
[00:19:38.600 --> 00:19:40.720]  在我們身邊
[00:19:40.720 --> 00:19:44.520]  有很令人聽聞的一些暗末的事
[00:19:44.520 --> 00:19:47.840]  我們怎樣去面對它呢
[00:19:47.840 --> 00:19:51.120]  教宗在2019年頒布了一個命令
