
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹,大家好
[00:02:39.600 --> 00:02:42.600]  地中海,今天的以色列
[00:02:42.600 --> 00:02:45.600]  下面是阿拉伯
[00:02:45.600 --> 00:02:48.600]  再到這邊遠一點就是兩河流域
[00:02:48.600 --> 00:02:51.600]  即是底格里斯河和幼發拉底河
[00:02:51.600 --> 00:02:56.600]  再到南邊就是波斯灣那邊
[00:02:56.600 --> 00:03:01.600]  就是底格里斯河和幼發拉底河的末後
[00:03:01.600 --> 00:03:03.600]  即是出海那邊
[00:03:03.600 --> 00:03:06.600]  那個地方就是巴比倫
[00:03:06.600 --> 00:03:09.600]  巴比倫也就是今天的伊拉克
[00:03:09.600 --> 00:03:12.600]  其實中間就是阿拉伯礦野
[00:03:12.600 --> 00:03:15.600]  是一個沙漠地區或礦野地區
[00:03:15.600 --> 00:03:18.600]  其實米殿人在哪裏呢?
[00:03:18.600 --> 00:03:20.600]  眾說紛紜
[00:03:20.600 --> 00:03:24.600]  其實米殿很有可能在這個位置
[00:03:24.600 --> 00:03:27.600]  因為我參考了之後
[00:03:27.600 --> 00:03:30.600]  發覺原來米殿並不是在這裏
[00:03:30.600 --> 00:03:33.600]  米殿是比較下一點
[00:03:33.600 --> 00:03:35.600]  不過我的圖不夠位置
[00:03:35.600 --> 00:03:37.600]  我畫到最右下角
[00:03:37.600 --> 00:03:40.600]  米殿應該是在這邊下面
[00:03:40.600 --> 00:03:50.600]  和一些更低一點的沙漠或礦野地方
[00:03:50.600 --> 00:03:53.600]  他們在那裏是游牧的民族
[00:03:53.600 --> 00:03:55.600]  但由於周圍去
[00:03:55.600 --> 00:03:57.600]  他們習慣了游牧
[00:03:57.600 --> 00:03:59.600]  於是他們就周圍去
[00:03:59.600 --> 00:04:02.600]  其實在今天說的
[00:04:02.600 --> 00:04:05.600]  史詩機殿要和他們打仗的時候
[00:04:05.600 --> 00:04:08.600]  他們來壓制以色列人的時候
[00:04:08.600 --> 00:04:11.600]  他們是周圍走
[00:04:11.600 --> 00:04:14.600]  他們來和以東聯絡
[00:04:14.600 --> 00:04:16.600]  和阿瑪力聯絡
[00:04:16.600 --> 00:04:20.600]  今次是米殿和阿瑪力聯絡最多
[00:04:20.600 --> 00:04:25.600]  來到整個以色列境內周圍去
[00:04:25.600 --> 00:04:30.600]  又找了其他不同的民族
[00:04:30.600 --> 00:04:33.600]  或者他們裏面的迦南人民族
[00:04:33.600 --> 00:04:36.600]  一起對抗以色列人
[00:04:36.600 --> 00:04:39.600]  由於以色列人是進了去他們那裏住
[00:04:39.600 --> 00:04:44.600]  所以一叫被叫喚起對抗以色列人
[00:04:44.600 --> 00:04:48.600]  中間那些剩下的民族個個都響應
[00:04:48.600 --> 00:04:51.600]  原因就是我本來住在那裏
[00:04:51.600 --> 00:04:54.600]  現在被他們進來住了我們的地方
[00:04:54.600 --> 00:04:57.600]  如果說要和他們對抗
[00:04:57.600 --> 00:04:59.600]  個個都肯
[00:04:59.600 --> 00:05:01.600]  而且有大的勢力來到
[00:05:01.600 --> 00:05:03.600]  很好好於是就一起對抗
[00:05:03.600 --> 00:05:06.600]  這樣就是米殿
[00:05:06.600 --> 00:05:09.600]  如果今天我們所說的
[00:05:09.600 --> 00:05:12.600]  第四個士司機殿
[00:05:12.600 --> 00:05:16.600]  機殿其實是馬來西人來的
[00:05:16.600 --> 00:05:18.600]  在馬來西即是說
[00:05:18.600 --> 00:05:20.600]  馬來西在約旦河這裏
[00:05:20.600 --> 00:05:23.600]  東邊和西邊黃色這一塊
[00:05:23.600 --> 00:05:27.600]  就是馬來西最大的地域
[00:05:27.600 --> 00:05:31.600]  馬來西這裏有河東和河西
[00:05:31.600 --> 00:05:35.600]  而這個機殿就是馬來西支派
[00:05:35.600 --> 00:05:40.600]  你見到米殿人進攻進來
[00:05:40.600 --> 00:05:43.600]  連同其他人一齊來打
[00:05:43.600 --> 00:05:46.600]  或者內部的人一齊裏面裏應外合
[00:05:46.600 --> 00:05:49.600]  以色列就被他壓制住
[00:05:49.600 --> 00:05:53.600]  整個以色列地都被他壓制住
[00:05:53.600 --> 00:05:56.600]  不只是一個支派
[00:05:56.600 --> 00:05:58.600]  整個以色列地
[00:05:58.600 --> 00:05:59.600]  所以很慘
[00:05:59.600 --> 00:06:01.600]  米殿是比較低
[00:06:01.600 --> 00:06:04.600]  可能應該去到我所指的低一點
[00:06:04.600 --> 00:06:06.600]  由於他游牧
[00:06:06.600 --> 00:06:09.600]  帶著他的帳篷牛羊一起到處去
[00:06:09.600 --> 00:06:11.600]  這樣就很厲害
[00:06:11.600 --> 00:06:14.600]  我們先看看經文
[00:06:14.600 --> 00:06:16.600]  士司機第六章
[00:06:16.600 --> 00:06:20.600]  以色列人又行耶和華
[00:06:20.600 --> 00:06:23.600]  眼中看為惡的事
[00:06:23.600 --> 00:06:28.600]  耶和華就把他們交在米殿人手裏七年
[00:06:28.600 --> 00:06:30.600]  慘了
[00:06:30.600 --> 00:06:33.600]  米殿人壓制以色列人
[00:06:33.600 --> 00:06:39.600]  以色列人因為米殿人在山中挖掘挖洞
[00:06:39.600 --> 00:06:41.600]  建造營寨
[00:06:41.600 --> 00:06:43.600]  先解釋一下
[00:06:43.600 --> 00:06:45.600]  惡性循環大家看過很多次
[00:06:45.600 --> 00:06:46.600]  已經熟悉了
[00:06:46.600 --> 00:06:49.600]  到這裏第六章你已經可以知道
[00:06:49.600 --> 00:06:52.600]  整個士司機是怎樣的
[00:06:52.600 --> 00:06:55.600]  第一就是以色列人
[00:06:55.600 --> 00:07:02.600]  又行耶和華眼中看為惡的事
[00:07:02.600 --> 00:07:05.600]  這個惡的事多數是什麼呢
[00:07:05.600 --> 00:07:10.600]  就是他們有人去拜迦南地人的神
[00:07:10.600 --> 00:07:13.600]  迦南地的神全部都叫什麼呢
[00:07:13.600 --> 00:07:14.600]  巴黎
[00:07:14.600 --> 00:07:15.600]  這麼有趣嗎
[00:07:15.600 --> 00:07:18.600]  其實每一個他們本地的民族
[00:07:18.600 --> 00:07:20.600]  都有拜不同的神
[00:07:20.600 --> 00:07:25.600]  不過他們全部都用一個迦南字去描述
[00:07:25.600 --> 00:07:30.600]  Bael,Bael,巴黎,巴黎,巴黎
[00:07:30.600 --> 00:07:31.600]  全部都拜巴黎
[00:07:31.600 --> 00:07:35.600]  其實就是在說他們在拜不同的神靈
[00:07:35.600 --> 00:07:37.600]  不過都叫巴黎
[00:07:37.600 --> 00:07:42.600]  巴黎漸漸都共通了很多
[00:07:42.600 --> 00:07:44.600]  都是農業的神
[00:07:44.600 --> 00:07:46.600]  就是生殖的神
[00:07:46.600 --> 00:07:49.600]  女的又管著別的東西
[00:07:49.600 --> 00:07:51.600]  這裏有兩夫婦
[00:07:51.600 --> 00:07:52.600]  阿斯塔綠
[00:07:52.600 --> 00:07:54.600]  有些是阿瑟拉
[00:07:54.600 --> 00:07:56.600]  不同的
[00:07:56.600 --> 00:08:01.600]  又行耶和華眼中看為惡的事
[00:08:01.600 --> 00:08:02.600]  最惡是這個
[00:08:02.600 --> 00:08:04.600]  然後又不跟著神的說話去做
[00:08:04.600 --> 00:08:06.600]  還拜其他的神就很不歡喜
[00:08:06.600 --> 00:08:10.600]  於是耶和華是自己將他們
[00:08:10.600 --> 00:08:13.600]  交在外族人的手裏面
[00:08:13.600 --> 00:08:14.600]  好像一條皮鞭鞭他
[00:08:14.600 --> 00:08:15.600]  米殿人
[00:08:15.600 --> 00:08:16.600]  這次輪到
[00:08:16.600 --> 00:08:19.600]  米殿如果你看史詩記裏面
[00:08:19.600 --> 00:08:22.600]  最長的紀錄就是這件事
[00:08:22.600 --> 00:08:25.600]  就是機殿和米殿的對抗
[00:08:25.600 --> 00:08:29.600]  在這裏有很多東西學習機殿這件事
[00:08:29.600 --> 00:08:32.600]  我們分了很多次說
[00:08:32.600 --> 00:08:34.600]  都在米殿人手裏
[00:08:34.600 --> 00:08:35.600]  多久呢?七年
[00:08:35.600 --> 00:08:37.600]  所以第一點
[00:08:37.600 --> 00:08:38.600]  循環的第一步
[00:08:38.600 --> 00:08:41.600]  又行耶和華眼中看為惡的事
[00:08:41.600 --> 00:08:44.600]  第二就是將它交給外族人
[00:08:44.600 --> 00:08:45.600]  很長,七年
[00:08:45.600 --> 00:08:47.600]  米殿人壓制以色列人
[00:08:47.600 --> 00:08:50.600]  以色列人因為米殿人壓制的緣故
[00:08:50.600 --> 00:08:52.600]  第一次是那麼慘
[00:08:52.600 --> 00:08:53.600]  未試過那麼慘
[00:08:53.600 --> 00:08:56.600]  在山中挖掘挖洞建造營寨
[00:08:56.600 --> 00:08:57.600]  即是說
[00:08:57.600 --> 00:09:01.600]  那些人都走上山了
[00:09:01.600 --> 00:09:02.600]  為什麼走上山呢?
[00:09:02.600 --> 00:09:06.600]  避了那些米殿人和外族人一齊進來
[00:09:06.600 --> 00:09:08.600]  那怎麼辦呢?
[00:09:08.600 --> 00:09:11.600]  因為爬了上山
[00:09:11.600 --> 00:09:12.600]  沒那麼容易攻他
[00:09:12.600 --> 00:09:16.600]  於是連平地的城鎮都不敢住
[00:09:16.600 --> 00:09:18.600]  平原都不敢住
[00:09:18.600 --> 00:09:19.600]  住上山
[00:09:19.600 --> 00:09:21.600]  住上山就麻煩了
[00:09:21.600 --> 00:09:22.600]  麻煩在哪裏呢?
[00:09:22.600 --> 00:09:24.600]  沒地方種田
[00:09:24.600 --> 00:09:26.600]  或者田在山下
[00:09:26.600 --> 00:09:28.600]  平時住就走上山
[00:09:28.600 --> 00:09:30.600]  那就很麻煩
[00:09:30.600 --> 00:09:32.600]  又上上落落
[00:09:32.600 --> 00:09:33.600]  或者落了還未想住
[00:09:33.600 --> 00:09:34.600]  落了去耕田
[00:09:34.600 --> 00:09:35.600]  耕幾日
[00:09:35.600 --> 00:09:36.600]  一個星期才上來
[00:09:36.600 --> 00:09:38.600]  幾日然後又住下去
[00:09:38.600 --> 00:09:41.600]  總之就躲在山裏
[00:09:41.600 --> 00:09:44.600]  山中挖掘挖洞就躲在那裏
[00:09:44.600 --> 00:09:46.600]  其實都不需要挖掘
[00:09:46.600 --> 00:09:50.600]  因為以色列很多山都是石
[00:09:50.600 --> 00:09:52.600]  有很多山洞
[00:09:52.600 --> 00:09:54.600]  泥土很少
[00:09:54.600 --> 00:09:55.600]  沙很多
[00:09:55.600 --> 00:09:56.600]  泥土很少
[00:09:56.600 --> 00:09:57.600]  而在山上有很多洞
[00:09:57.600 --> 00:09:59.600]  住在那裏不夠住怎麼辦呢?
[00:09:59.600 --> 00:10:00.600]  就挖洞
[00:10:00.600 --> 00:10:01.600]  即是擴大它
[00:10:01.600 --> 00:10:03.600]  整深它
[00:10:03.600 --> 00:10:06.600]  就在那裏連結起來建造營寨
[00:10:06.600 --> 00:10:08.600]  一起住
[00:10:08.600 --> 00:10:13.600]  以色列人每逢殺種之後
[00:10:13.600 --> 00:10:15.600]  米殿人、阿瑪力人、東方人
[00:10:15.600 --> 00:10:18.600]  都上來攻打他們
[00:10:18.600 --> 00:10:22.600]  所以你見到最主要的人是甚麼呢?
[00:10:22.600 --> 00:10:26.600]  最主要的人就是米殿人和阿瑪力人
[00:10:26.600 --> 00:10:27.600]  米殿人就在這邊
[00:10:27.600 --> 00:10:29.600]  其實已經進來周圍
[00:10:29.600 --> 00:10:31.600]  阿瑪力人就在這裏
[00:10:31.600 --> 00:10:32.600]  一起夾擊
[00:10:32.600 --> 00:10:33.600]  很麻煩
[00:10:33.600 --> 00:10:35.600]  很難對抗
[00:10:35.600 --> 00:10:38.600]  和其他東方人
[00:10:38.600 --> 00:10:41.600]  即是河的這邊的人
[00:10:41.600 --> 00:10:44.600]  東方人就包括阿滿的老婆
[00:10:44.600 --> 00:10:46.600]  一齊來搞事
[00:10:46.600 --> 00:10:49.600]  他們在殺種之後
[00:10:49.600 --> 00:10:51.600]  即是他們在附近敲著敲著
[00:10:51.600 --> 00:10:53.600]  附近有很多其他人
[00:10:53.600 --> 00:10:55.600]  敲到你殺種
[00:10:55.600 --> 00:10:57.600]  未殺種他不來
[00:10:57.600 --> 00:10:58.600]  一殺種他來做甚麼呢?
[00:10:58.600 --> 00:11:00.600]  你已經殺種了
[00:11:00.600 --> 00:11:03.600]  他就來搞亂你
[00:11:03.600 --> 00:11:06.600]  挖起地、踩爛他
[00:11:06.600 --> 00:11:10.600]  讓種子無法生長
[00:11:10.600 --> 00:11:12.600]  沒有收成
[00:11:12.600 --> 00:11:16.600]  其實這樣都算好
[00:11:16.600 --> 00:11:18.600]  原因是他們急著
[00:11:18.600 --> 00:11:20.600]  如果我是阿瑪力人、米殿人
[00:11:20.600 --> 00:11:22.600]  我先不來
[00:11:22.600 --> 00:11:25.600]  最好是等你收割我才來
[00:11:25.600 --> 00:11:27.600]  收割就順手把麥子拿走
[00:11:27.600 --> 00:11:29.600]  現在弄爛他
[00:11:29.600 --> 00:11:32.600]  只不過是你耕種不到
[00:11:32.600 --> 00:11:33.600]  你耕種不到我也收不到
[00:11:33.600 --> 00:11:35.600]  搶不到你的糧食
[00:11:35.600 --> 00:11:38.600]  最好是在你收割的時候我來
[00:11:38.600 --> 00:11:40.600]  其實他們應該都有
[00:11:40.600 --> 00:11:41.600]  一齊來攻打
[00:11:41.600 --> 00:11:42.600]  對著他們安營
[00:11:42.600 --> 00:11:44.600]  哪裡有人就在那裏
[00:11:44.600 --> 00:11:46.600]  整個營地預備跟你打
[00:11:46.600 --> 00:11:48.600]  他們做甚麼呢?
[00:11:48.600 --> 00:11:49.600]  想害死你
[00:11:49.600 --> 00:11:51.600]  毀壞土產
[00:11:51.600 --> 00:11:53.600]  直到家殺
[00:11:53.600 --> 00:11:55.600]  又要講講了
[00:11:55.600 --> 00:11:57.600]  真是不好意思
[00:11:57.600 --> 00:11:58.600]  他們走到上來
[00:11:58.600 --> 00:12:01.600]  是把遍地的東西毀壞
[00:12:01.600 --> 00:12:03.600]  整到家殺
[00:12:03.600 --> 00:12:05.600]  家殺就在這裏
[00:12:05.600 --> 00:12:07.600]  菲力士地
[00:12:07.600 --> 00:12:08.600]  其實菲力士地已經很慘
[00:12:08.600 --> 00:12:10.600]  因為菲力士人住在這裏
[00:12:10.600 --> 00:12:12.600]  這裏都沒有甚麼以色列人
[00:12:12.600 --> 00:12:13.600]  不過他們整到那裏
[00:12:13.600 --> 00:12:14.600]  為甚麼直到家殺呢?
[00:12:14.600 --> 00:12:15.600]  家殺不整
[00:12:15.600 --> 00:12:17.600]  因為菲力士人在這裏
[00:12:17.600 --> 00:12:19.600]  他們不會整爛菲力士人的東西
[00:12:19.600 --> 00:12:22.600]  所以去到猶大西面這些地方
[00:12:22.600 --> 00:12:25.600]  直到菲力士地就算了
[00:12:25.600 --> 00:12:27.600]  所以這些
[00:12:27.600 --> 00:12:29.600]  什爾茲派的地都被他搞爛了
[00:12:29.600 --> 00:12:31.600]  但是家殺不整
[00:12:31.600 --> 00:12:33.600]  所以他就直到家殺
[00:12:33.600 --> 00:12:36.600]  沒有給以色列人留下食物
[00:12:36.600 --> 00:12:37.600]  即是說
[00:12:37.600 --> 00:12:39.600]  整爛了他的耕種
[00:12:39.600 --> 00:12:42.600]  如果有羊、有牛、有驢
[00:12:42.600 --> 00:12:44.600]  搶走
[00:12:44.600 --> 00:12:46.600]  慘了
[00:12:46.600 --> 00:12:47.600]  羊、牛、驢這些
[00:12:47.600 --> 00:12:50.600]  在當時是很貴重的東西
[00:12:50.600 --> 00:12:51.600]  搶了
[00:12:51.600 --> 00:12:53.600]  好像你的車被人搶了
[00:12:53.600 --> 00:12:55.600]  哎呀,沒有了那輛車
[00:12:55.600 --> 00:12:57.600]  羊、牛、驢這些耕種
[00:12:57.600 --> 00:12:59.600]  運輸是很重要的東西
[00:12:59.600 --> 00:13:01.600]  是家當重要的財產
[00:13:01.600 --> 00:13:02.600]  搶了
[00:13:02.600 --> 00:13:03.600]  沒有了
[00:13:03.600 --> 00:13:04.600]  沒有留下
[00:13:04.600 --> 00:13:05.600]  沒有留下食物
[00:13:05.600 --> 00:13:06.600]  沒有留下牛羊
[00:13:06.600 --> 00:13:07.600]  所以
[00:13:07.600 --> 00:13:10.600]  唉,不夠他們走上山避
[00:13:10.600 --> 00:13:12.600]  很慘
[00:13:12.600 --> 00:13:15.600]  因為那些人帶了甚麼來呢?
[00:13:15.600 --> 00:13:16.600]  為甚麼這麼大
[00:13:16.600 --> 00:13:17.600]  這麼厲害
[00:13:17.600 --> 00:13:18.600]  毀壞這麼多
[00:13:18.600 --> 00:13:21.600]  因為他帶著他們自己
[00:13:21.600 --> 00:13:22.600]  米地人帶著
[00:13:22.600 --> 00:13:23.600]  阿瑪利人帶著
[00:13:23.600 --> 00:13:25.600]  他們的生畜和東方人
[00:13:25.600 --> 00:13:28.600]  帶著生畜和象棚一齊來
[00:13:28.600 --> 00:13:30.600]  不是進宮一次就走
[00:13:30.600 --> 00:13:31.600]  進來之後
[00:13:31.600 --> 00:13:33.600]  哇,帶著工具來
[00:13:33.600 --> 00:13:35.600]  住在這裡
[00:13:35.600 --> 00:13:36.600]  牛羊在這裡住
[00:13:36.600 --> 00:13:37.600]  在這裡吃
[00:13:37.600 --> 00:13:39.600]  自己的牛羊在這裡
[00:13:39.600 --> 00:13:40.600]  打爛你的東西
[00:13:40.600 --> 00:13:41.600]  搶走你的東西
[00:13:41.600 --> 00:13:43.600]  住在這裡
[00:13:43.600 --> 00:13:46.600]  多如蝗蟲
[00:13:46.600 --> 00:13:48.600]  人和駱駝都無數
[00:13:48.600 --> 00:13:50.600]  為甚麼有駱駝呢?
[00:13:50.600 --> 00:13:51.600]  這樣就說得對了
[00:13:51.600 --> 00:13:52.600]  因為
[00:13:52.600 --> 00:13:53.600]  米地是比較低的
[00:13:53.600 --> 00:13:55.600]  他們要走沙漠地
[00:13:55.600 --> 00:13:56.600]  走沙漠路
[00:13:56.600 --> 00:13:58.600]  就是要駱駝
[00:13:58.600 --> 00:13:59.600]  所以他們
[00:13:59.600 --> 00:14:01.600]  是駱駝無數
[00:14:01.600 --> 00:14:03.600]  人和駱駝
[00:14:03.600 --> 00:14:05.600]  和象棚帶著生畜
[00:14:05.600 --> 00:14:07.600]  這樣就很厲害
[00:14:07.600 --> 00:14:08.600]  有少少像
[00:14:08.600 --> 00:14:10.600]  中國以前那些
[00:14:10.600 --> 00:14:11.600]  元朝時候
[00:14:11.600 --> 00:14:12.600]  蒙古
[00:14:12.600 --> 00:14:14.600]  他們一路遠征
[00:14:14.600 --> 00:14:15.600]  除了騎馬之外
[00:14:15.600 --> 00:14:17.600]  帶著他們的
[00:14:17.600 --> 00:14:19.600]  駱駝各樣
[00:14:19.600 --> 00:14:20.600]  牛羊、家眷
[00:14:20.600 --> 00:14:22.600]  一齊去進宮
[00:14:22.600 --> 00:14:23.600]  就是這樣
[00:14:23.600 --> 00:14:24.600]  多如蝗蟲
[00:14:24.600 --> 00:14:26.600]  都進入國內
[00:14:26.600 --> 00:14:28.600]  當時以色列是未立國的
[00:14:28.600 --> 00:14:29.600]  所以這個國
[00:14:29.600 --> 00:14:30.600]  這個字希伯來文
[00:14:30.600 --> 00:14:31.600]  就是土地
[00:14:31.600 --> 00:14:33.600]  地帶裏面
[00:14:33.600 --> 00:14:35.600]  都進入他們的地帶裏面
[00:14:35.600 --> 00:14:37.600]  是毀壞全地
[00:14:37.600 --> 00:14:38.600]  哎呀
[00:14:38.600 --> 00:14:39.600]  真的很慘
[00:14:39.600 --> 00:14:41.600]  於是以色列人就因為
[00:14:41.600 --> 00:14:43.600]  米地人的緣故
[00:14:43.600 --> 00:14:45.600]  極其窮乏
[00:14:45.600 --> 00:14:47.600]  很窮
[00:14:47.600 --> 00:14:48.600]  極其窮乏
[00:14:48.600 --> 00:14:49.600]  用這四個字
[00:14:49.600 --> 00:14:51.600]  所以我紅色了一句
[00:14:51.600 --> 00:14:52.600]  極其窮乏
[00:14:52.600 --> 00:14:53.600]  在這個窮乏裏面
[00:14:53.600 --> 00:14:54.600]  他們就會
[00:14:54.600 --> 00:14:56.600]  惡性循環去到第三步
[00:14:56.600 --> 00:14:58.600]  就是呼求耶和華
[00:14:58.600 --> 00:14:59.600]  早些就不呼求
[00:14:59.600 --> 00:15:01.600]  早些就不理耶和華
[00:15:01.600 --> 00:15:02.600]  去拜那些巴力
[00:15:02.600 --> 00:15:03.600]  現在呢
[00:15:03.600 --> 00:15:05.600]  就呼求耶和華
[00:15:05.600 --> 00:15:07.600]  以色列人因為
[00:15:07.600 --> 00:15:09.600]  米地人的緣故
[00:15:09.600 --> 00:15:11.600]  就呼求耶和華
[00:15:11.600 --> 00:15:13.600]  嗯
[00:15:13.600 --> 00:15:14.600]  但是神呢
[00:15:14.600 --> 00:15:16.600]  本來就很憤怒他們的
[00:15:16.600 --> 00:15:17.600]  哎呀
[00:15:17.600 --> 00:15:19.600]  都敬拜我
[00:15:19.600 --> 00:15:21.600]  我不跟從
[00:15:21.600 --> 00:15:22.600]  我說了你們又不聽
[00:15:22.600 --> 00:15:23.600]  又去拜那些
[00:15:23.600 --> 00:15:24.600]  很憤怒
[00:15:24.600 --> 00:15:25.600]  那你知道呢
[00:15:25.600 --> 00:15:26.600]  在初一及二已經說了
[00:15:26.600 --> 00:15:27.600]  耶和華是
[00:15:27.600 --> 00:15:29.600]  忌邪的上帝
[00:15:29.600 --> 00:15:30.600]  什麼叫忌邪呢
[00:15:30.600 --> 00:15:32.600]  如果你看英文翻譯
[00:15:32.600 --> 00:15:33.600]  叫做jealous
[00:15:33.600 --> 00:15:34.600]  啊
[00:15:34.600 --> 00:15:35.600]  妒忌
[00:15:35.600 --> 00:15:36.600]  嫉妒
[00:15:36.600 --> 00:15:37.600]  jealous
[00:15:37.600 --> 00:15:38.600]  這麼小
[00:15:38.600 --> 00:15:39.600]  這麼窄
[00:15:39.600 --> 00:15:40.600]  胸襟的嗎
[00:15:40.600 --> 00:15:41.600]  上帝這樣
[00:15:41.600 --> 00:15:42.600]  其實不是胸襟窄
[00:15:42.600 --> 00:15:44.600]  我經常都用來做例子
[00:15:44.600 --> 00:15:45.600]  就是什麼叫忌邪呢
[00:15:45.600 --> 00:15:46.600]  就不是胸襟窄
[00:15:46.600 --> 00:15:48.600]  因為
[00:15:48.600 --> 00:15:49.600]  唉
[00:15:49.600 --> 00:15:51.600]  作為父親
[00:15:51.600 --> 00:15:52.600]  跟兒子說
[00:15:52.600 --> 00:15:54.600]  你只可以叫我做爸爸
[00:15:54.600 --> 00:15:56.600]  因為你爸爸只有幾個
[00:15:56.600 --> 00:15:58.600]  一個就是我
[00:15:58.600 --> 00:15:59.600]  那你不要緊的
[00:15:59.600 --> 00:16:00.600]  你個個都叫爸爸
[00:16:00.600 --> 00:16:02.600]  有蘇應做爸爸
[00:16:02.600 --> 00:16:03.600]  不可以的
[00:16:03.600 --> 00:16:05.600]  如果你叫別人做爸爸
[00:16:05.600 --> 00:16:06.600]  我生氣的
[00:16:06.600 --> 00:16:07.600]  不歡喜的
[00:16:07.600 --> 00:16:09.600]  你叫別人做媽媽可以嗎
[00:16:09.600 --> 00:16:10.600]  生氣的
[00:16:10.600 --> 00:16:12.600]  你試試叫別人的女兒做太太
[00:16:12.600 --> 00:16:14.600]  叫別人的男兒做老公
[00:16:14.600 --> 00:16:16.600]  你看看你的配偶怎麼樣
[00:16:16.600 --> 00:16:18.600]  你不要胸襟這麼窄
[00:16:18.600 --> 00:16:20.600]  jealous的
[00:16:20.600 --> 00:16:21.600]  不然呢
[00:16:21.600 --> 00:16:22.600]  這個jealous的意思就是說
[00:16:22.600 --> 00:16:23.600]  只可以有一個
[00:16:23.600 --> 00:16:25.600]  不可以叫別人的
[00:16:25.600 --> 00:16:26.600]  有時候
[00:16:26.600 --> 00:16:27.600]  神很生氣
[00:16:27.600 --> 00:16:29.600]  他們就呼求耶和華
[00:16:29.600 --> 00:16:31.600]  不過神都好
[00:16:31.600 --> 00:16:34.600]  在用外族人鞭打他們的時候
[00:16:34.600 --> 00:16:36.600]  都回心轉意
[00:16:36.600 --> 00:16:38.600]  於是就第四了
[00:16:38.600 --> 00:16:41.600]  在這裡就未曾猜顯示私
[00:16:41.600 --> 00:16:43.600]  不過就先猜顯了
[00:16:43.600 --> 00:16:47.600]  先知去跟我們講清楚
[00:16:47.600 --> 00:16:48.600]  喂
[00:16:48.600 --> 00:16:49.600]  哎呀神啊
