
[00:00:00.000 --> 00:00:03.040]  感謝我們一起聚集
[00:06:16.240 --> 00:06:17.240]  這裏其實一開始
[00:06:17.240 --> 00:06:20.840]  耶穌為什麼會以律法作為基礎
[00:06:20.840 --> 00:06:24.040]  開始繼續講述呢?
[00:06:24.040 --> 00:06:27.320]  其實來自於事實上
[00:06:27.320 --> 00:06:29.240]  對於律法和先知
[00:06:29.240 --> 00:06:31.960]  它真是一個很重要的地方
[00:06:31.960 --> 00:06:33.240]  首先我們要知道
[00:06:33.240 --> 00:06:36.160]  律法和先知是在說什麼呢?
[00:06:36.160 --> 00:06:38.760]  耶穌在說律法和先知的時候
[00:06:38.760 --> 00:06:40.600]  正好是在說律法
[00:06:40.600 --> 00:06:41.480]  我們普遍來說
[00:06:41.480 --> 00:06:45.360]  是指摩西所留下的那些律法
[00:06:45.360 --> 00:06:48.200]  那些生活的要求
[00:06:48.200 --> 00:06:52.400]  這個通常我們會說是來自摩西的五經
[00:06:52.400 --> 00:06:54.640]  摩西的五經是「創出利民生」
[00:06:54.640 --> 00:06:55.920]  這五經裏面
[00:06:55.920 --> 00:06:59.320]  正好是摩西聽過上帝的吩咐
[00:06:59.320 --> 00:07:00.080]  頒佈之後
[00:07:00.080 --> 00:07:02.240]  將很多仔細的描述
[00:07:02.240 --> 00:07:04.360]  去講給以色列人聽
[00:07:04.360 --> 00:07:06.560]  成為他們很重要的猶太人
[00:07:06.560 --> 00:07:08.480]  很重要的基礎
[00:07:08.480 --> 00:07:10.800]  除了摩西所留下的
[00:07:10.800 --> 00:07:14.120]  也有先知所留下的
[00:07:14.120 --> 00:07:16.160]  先知包括了我們經常說的
[00:07:16.160 --> 00:07:18.720]  大先知和小先知
[00:07:18.720 --> 00:07:19.880]  當然大小先知
[00:07:19.880 --> 00:07:22.040]  我們說的重點不是在於
[00:07:22.040 --> 00:07:23.320]  他真是更厲害還是什麼
[00:07:23.320 --> 00:07:27.120]  而是在於他所寫的作品的篇幅多與少
[00:07:27.120 --> 00:07:28.560]  特別是大先知
[00:07:28.560 --> 00:07:33.920]  真的很詳細地寫上帝所提到的一些吩咐
[00:07:33.920 --> 00:07:34.640]  所以大家也知道
[00:07:34.640 --> 00:07:35.560]  大小先知裏面
[00:07:35.560 --> 00:07:40.280]  並不單止是指聖經裏面的大小先知書
[00:07:40.280 --> 00:07:41.640]  裏面的先知
[00:07:41.640 --> 00:07:44.480]  包括在《利王記》裏面說到的
[00:07:44.480 --> 00:07:47.920]  以利亞也同樣是先知
[00:07:47.920 --> 00:07:50.720]  事實上當在聖經裏面很多時候提及
[00:07:50.720 --> 00:07:54.840]  律法的代表往往說到摩西
[00:07:54.840 --> 00:07:58.120]  先知的代表反而說到以利亞
[00:07:58.120 --> 00:08:00.080]  所以如果你有印象
[00:08:00.080 --> 00:08:03.800]  當耶穌在山上變相的時候
[00:08:03.800 --> 00:08:07.000]  耶穌就遇上了摩西和以利亞
[00:08:07.000 --> 00:08:10.480]  他們一起討論耶穌去世的事
[00:08:10.480 --> 00:08:13.120]  所以這兩個就是代表
[00:08:13.120 --> 00:08:17.200]  而律法和先知當一起擺在一起去寫描述的時候
[00:08:17.200 --> 00:08:19.240]  往往不單止是說律法書
[00:08:19.240 --> 00:08:21.040]  或者只是先知書
[00:08:21.040 --> 00:08:22.520]  而是整體來說
[00:08:22.520 --> 00:08:27.280]  其實就是指向整本舊約聖經
[00:08:27.280 --> 00:08:30.360]  就是猶太人所用的聖經
[00:08:30.360 --> 00:08:31.880]  所以當他講律法和先知
[00:08:31.880 --> 00:08:35.920]  就是在說整本舊約是怎樣呢?
[00:08:35.920 --> 00:08:38.880]  由創世紀一路開始到最後
[00:08:38.880 --> 00:08:39.880]  馬拉基書的時候
[00:08:39.880 --> 00:08:42.320]  整個的講述裏面是怎樣呢?
[00:08:42.320 --> 00:08:46.080]  所以你們回到《馬太福音》第十一章十三節的時候
[00:08:46.080 --> 00:08:49.720]  當講到眾先知和律法書的時候
[00:08:49.720 --> 00:08:54.800]  正正好就是講到在舊約裏面最後那一卷之後
[00:08:54.800 --> 00:08:56.760]  就是馬拉基書的時候
[00:08:56.760 --> 00:08:59.760]  直到約翰遺旨都說了完
[00:08:59.760 --> 00:09:02.480]  就是說整個舊約裏面
[00:09:02.480 --> 00:09:09.560]  在約翰遺旨之前留下的一些經卷
[00:09:09.560 --> 00:09:12.200]  所以到第二十二章四十節
[00:09:12.200 --> 00:09:16.320]  當耶穌講到最大的誡命的時候
[00:09:16.320 --> 00:09:18.280]  同樣的他都說
[00:09:18.280 --> 00:09:19.240]  在舊約裏面
[00:09:19.240 --> 00:09:21.560]  就是律法和先知書的總綱
[00:09:21.560 --> 00:09:24.760]  就是整個舊約裏面最核心的誡命是什麼呢?
[00:09:24.760 --> 00:09:27.720]  就是講到愛
[00:09:27.720 --> 00:09:29.920]  所以當我們一路看這個段落的時候
[00:09:29.920 --> 00:09:34.000]  我們知道耶穌在講律法和先知的時候
[00:09:34.000 --> 00:09:37.240]  這裡特別是在講整個舊約
[00:09:37.240 --> 00:09:40.320]  舊約經文裏面的概念
[00:09:40.320 --> 00:09:42.600]  而事實上對於舊約的理解
[00:09:42.600 --> 00:09:45.520]  就是對於在耶穌之後
[00:09:45.520 --> 00:09:48.720]  一直所面對的一個很實際的問題就是
[00:09:48.720 --> 00:09:51.440]  那些人都會對耶穌產生一些誤解
[00:09:51.440 --> 00:09:52.960]  有些誤會
[00:09:52.960 --> 00:09:53.960]  就是怎樣呢?
[00:09:53.960 --> 00:09:57.040]  就是他對耶穌的教導
[00:09:57.040 --> 00:10:01.600]  都誤會耶穌是否反舊約呢?
[00:10:01.600 --> 00:10:04.320]  耶穌是否反對舊約裏面所講的
[00:10:04.320 --> 00:10:07.320]  反對摩西 反對先知呢?
[00:10:07.320 --> 00:10:10.360]  當然如果耶穌是反對摩西 反對先知的話
[00:10:10.360 --> 00:10:13.360]  對猶太人來說就是一個大的問題
[00:10:13.360 --> 00:10:15.920]  因為他們一直都承傳著猶太人
[00:10:15.920 --> 00:10:19.480]  特例下來的傳統和聖經
[00:10:19.480 --> 00:10:24.280]  以致成為整個民族裏面一個很重要的依據
[00:10:24.280 --> 00:10:26.280]  而這些依據的時候
[00:10:26.280 --> 00:10:28.560]  如果耶穌做的事情是反對的話
[00:10:28.560 --> 00:10:34.240]  那很明顯這些人就要和耶穌鬥到底了
[00:10:34.240 --> 00:10:36.920]  事實上真的有很多人誤解了耶穌
[00:10:36.920 --> 00:10:39.960]  所以你看回往後的《馬太福音》第十二章
[00:10:39.960 --> 00:10:41.680]  最明顯的例子就是講到
[00:10:41.680 --> 00:10:43.520]  耶穌對於安息日
[00:10:43.520 --> 00:10:45.640]  在舊約裏面很清楚有講到安息日
[00:10:45.640 --> 00:10:48.240]  講到他們要分別為聖的日子
[00:10:48.240 --> 00:10:50.400]  在十誡裏面都有講安息日
[00:10:50.400 --> 00:10:54.160]  但是耶穌在安息日裏面似乎和那些人
[00:10:54.160 --> 00:10:56.640]  都產生了一些爭執和誤解
[00:10:56.640 --> 00:10:58.920]  以致好像帶來衝突
[00:10:58.920 --> 00:11:00.160]  包括在這裏說
[00:11:00.160 --> 00:11:01.400]  耶穌怎樣說呢
[00:11:01.400 --> 00:11:03.080]  在律法上所記
[00:11:03.080 --> 00:11:04.240]  在安息日
[00:11:04.240 --> 00:11:08.600]  祭司在聖殿裏犯了安息日也不算為有罪
[00:11:08.600 --> 00:11:10.320]  你們沒有念過嗎
[00:11:10.320 --> 00:11:12.480]  講到安息日就什麼都不可以做
[00:11:12.480 --> 00:11:14.040]  但是耶穌說
[00:11:14.040 --> 00:11:17.400]  在安息日其實祭司裏面做了這件事情
[00:11:17.400 --> 00:11:18.880]  都不是一個問題
[00:11:18.880 --> 00:11:21.480]  接著後面也講到十一十二節
[00:11:21.480 --> 00:11:22.920]  耶穌對他們說
[00:11:22.920 --> 00:11:25.080]  你們中間誰有一隻羊
[00:11:25.080 --> 00:11:27.920]  坐安息日吊在坑裏不抓住牠
[00:11:27.920 --> 00:11:29.200]  把牠拉上來
[00:11:29.200 --> 00:11:31.160]  人比羊貴重得多了
[00:11:31.160 --> 00:11:35.160]  所以坐安息日做善事是合法的
[00:11:35.160 --> 00:11:36.160]  對猶太人來說
[00:11:36.160 --> 00:11:39.160]  在安息日裏面做善事是不可以的
[00:11:39.160 --> 00:11:41.760]  因為如果牽涉到工作的話
[00:11:41.760 --> 00:11:43.600]  都是不可以的
[00:11:43.600 --> 00:11:45.240]  但是耶穌正正的挑戰就是
[00:11:45.240 --> 00:11:47.240]  有人在安息日如果掉了一隻羊
[00:11:47.240 --> 00:11:48.640]  他都會撿回上來
[00:11:48.640 --> 00:11:50.960]  那豈不是都是有做事的嗎
[00:11:50.960 --> 00:11:52.960]  豈不是都違反安息日嗎
[00:11:52.960 --> 00:11:54.800]  如果人是更重要的話
[00:11:54.800 --> 00:11:58.440]  所以安息日原來有些事情似乎是可以做的
[00:11:58.440 --> 00:12:01.520]  所以對於當時的猶太人來說
[00:12:01.520 --> 00:12:02.760]  都有很大的疑問
[00:12:02.760 --> 00:12:05.000]  耶穌是否反對安息日呢
[00:12:05.000 --> 00:12:07.440]  事實上耶穌一路傳道出來傳道的時候
[00:12:07.440 --> 00:12:11.720]  確實帶領很多時候的人跟隨祂的原因
[00:12:11.720 --> 00:12:12.480]  其中一個就是
[00:12:12.480 --> 00:12:15.280]  耶穌說的話跟他們一路傳統的理解
[00:12:15.280 --> 00:12:16.840]  有些不一樣
[00:12:16.840 --> 00:12:19.720]  帶來一種很不同的味道
[00:12:19.720 --> 00:12:22.080]  以致他們願意去跟隨耶穌
[00:12:22.080 --> 00:12:25.920]  也對一些一直堅守著舊約律法的人來說
[00:12:25.920 --> 00:12:28.640]  其實他們就更加有一種抗拒
[00:12:28.640 --> 00:12:30.680]  去懷疑耶穌
[00:12:30.680 --> 00:12:33.320]  質疑耶穌是否有問題
[00:12:33.320 --> 00:12:35.680]  是否反對舊約呢
[00:12:35.680 --> 00:12:39.400]  所以這個也是很多人對耶穌的誤解
[00:12:39.400 --> 00:12:41.920]  或者是對律法的誤解
[00:12:41.920 --> 00:12:43.920]  所以耶穌很想在一開始的時候
[00:12:43.920 --> 00:12:45.600]  要說到成為一個有福的人
[00:12:45.600 --> 00:12:47.000]  是炎是光
[00:12:47.000 --> 00:12:50.520]  我們怎樣去用最大的依據聖經
[00:12:50.520 --> 00:12:53.000]  去理解我們的生活呢
[00:12:53.000 --> 00:12:55.640]  特別是在說舊約的部分
[00:12:55.640 --> 00:12:57.400]  所以耶穌在這個段落裡
[00:12:57.400 --> 00:13:00.120]  要帶來一個很重要的問題就是
[00:13:00.120 --> 00:13:02.640]  究竟耶穌是否要反對或者廢掉律法的時候
[00:13:02.640 --> 00:13:04.040]  耶穌就說出
[00:13:04.040 --> 00:13:08.440]  祂要用一個新的眼光去看待這些事物
[00:13:08.440 --> 00:13:10.000]  這裡說
[00:13:10.000 --> 00:13:12.000]  耶穌怎樣用一個新的眼光
[00:13:12.000 --> 00:13:15.880]  去幫我們重新去看律法呢
[00:13:15.880 --> 00:13:18.040]  第一個的重點就是
[00:13:18.040 --> 00:13:21.000]  不要廢掉律法和先知
[00:13:21.000 --> 00:13:22.680]  剛才我們說到律法和先知
[00:13:22.680 --> 00:13:24.800]  總括來說就是舊約
[00:13:24.800 --> 00:13:27.640]  所以耶穌一開始說一個很重要的問題就是
[00:13:27.640 --> 00:13:29.960]  不要廢掉舊約
[00:13:29.960 --> 00:13:30.760]  不要廢掉
[00:13:30.760 --> 00:13:33.480]  這裡說了兩次廢字
[00:13:33.480 --> 00:13:37.280]  包括前面說不要以為我是要來廢掉
[00:13:37.280 --> 00:13:38.680]  第三個說
[00:13:38.680 --> 00:13:40.440]  我不是要廢掉
[00:13:40.440 --> 00:13:41.560]  去到後面也說
[00:13:41.560 --> 00:13:43.480]  不能廢去
[00:13:43.480 --> 00:13:46.080]  弟兄姊妹 這是一個很重要的問題
[00:13:46.080 --> 00:13:47.760]  究竟
[00:13:47.760 --> 00:13:48.600]  我們會不會
[00:13:48.600 --> 00:13:53.400]  有時候我們上教會很久也不會有錯覺
[00:13:53.400 --> 00:13:56.360]  其實舊約真的不提也可以
[00:13:56.360 --> 00:13:59.240]  舊約其實是否可以廢去呢?
[00:13:59.240 --> 00:14:03.360]  舊約所說的會不會是一些不合時宜的東西呢?
[00:14:03.360 --> 00:14:06.480]  舊約會不會和新約對立呢?
[00:14:06.480 --> 00:14:08.880]  這也是一個很重要的問題
[00:14:08.880 --> 00:14:11.480]  既然耶穌成就了新約
[00:14:11.480 --> 00:14:13.040]  舊約是否可以
[00:14:13.040 --> 00:14:14.840]  完全放下不要呢?
[00:14:14.840 --> 00:14:16.600]  舊約裡面有多少呢?
[00:14:16.600 --> 00:14:19.880]  舊約裡面總共有39卷書卷
[00:14:19.880 --> 00:14:21.400]  39卷書卷
[00:14:21.400 --> 00:14:24.120]  形成了舊約的部分
[00:14:24.120 --> 00:14:27.200]  有些部分確實令到我們今日的社會裡面
[00:14:27.200 --> 00:14:29.600]  我們都會覺得好像用不了
[00:14:29.600 --> 00:14:31.320]  好像很不合時宜
[00:14:31.320 --> 00:14:32.920]  以致我們都可能想
[00:14:32.920 --> 00:14:34.160]  特別在舊約裡面
[00:14:34.160 --> 00:14:36.760]  那個上帝的形象
[00:14:36.760 --> 00:14:40.360]  很多時候是比較嚴厲的
[00:14:40.360 --> 00:14:42.840]  比較公義的
[00:14:42.840 --> 00:14:46.240]  比較恨惡罪惡的
[00:14:46.240 --> 00:14:47.760]  但有時候我們去到新約裡面
[00:14:47.760 --> 00:14:50.200]  我們所體會的神
[00:14:50.200 --> 00:14:52.160]  好像有些不同
[00:14:52.160 --> 00:14:55.960]  我們經常說的慈愛
[00:14:55.960 --> 00:14:57.800]  神是愛的
[00:14:57.800 --> 00:15:00.520]  律法的總綱就是愛的
[00:15:00.520 --> 00:15:01.960]  所以有些人就說
[00:15:01.960 --> 00:15:03.480]  舊約裡面的神
[00:15:03.480 --> 00:15:06.840]  和新約裡面的神會不會不一樣呢?
[00:15:06.840 --> 00:15:08.360]  所以有些人說
[00:15:08.360 --> 00:15:10.640]  舊約是否可以不要
[00:15:10.640 --> 00:15:12.960]  只留下新約呢?
[00:15:12.960 --> 00:15:17.320]  這個正正好就是在耶穌之後的
[00:15:17.320 --> 00:15:18.520]  一百多年裡面
[00:15:18.520 --> 00:15:20.840]  第二世紀就出現這個問題
[00:15:20.840 --> 00:15:22.160]  這裡說原來
[00:15:22.160 --> 00:15:23.720]  真的有些人這樣想的
[00:15:23.720 --> 00:15:25.720]  有些人認為
[00:15:25.720 --> 00:15:26.920]  舊約是過去的
[00:15:26.920 --> 00:15:27.600]  是過時的
[00:15:27.600 --> 00:15:28.560]  是可以不要的
[00:15:28.560 --> 00:15:29.760]  甚至舊約裡面
[00:15:29.760 --> 00:15:30.920]  那個神是很嚴厲的
[00:15:30.920 --> 00:15:33.400]  經常都要擊殺一些人
[00:15:33.400 --> 00:15:34.360]  這樣的畫面
[00:15:34.360 --> 00:15:35.040]  可以不要的時候
[00:15:35.040 --> 00:15:36.480]  所以在舊約裡面
[00:15:36.480 --> 00:15:38.920]  所以在耶穌之後的年代
[00:15:38.920 --> 00:15:41.200]  大概公元二世紀的時候
[00:15:41.200 --> 00:15:43.520]  就有基督教有史以來
[00:15:43.520 --> 00:15:45.040]  最危險的敵人
[00:15:45.040 --> 00:15:46.400]  他叫馬格安
[00:15:46.400 --> 00:15:48.400]  馬格安是一個什麼人呢?
[00:15:48.400 --> 00:15:52.200]  他本來就是一個很想追求神的人
[00:15:52.200 --> 00:15:53.640]  他一直願意
[00:15:53.640 --> 00:15:54.920]  他也有一些錢的
[00:15:54.920 --> 00:15:57.960]  甚至他很願意捐錢給教會的
[00:15:57.960 --> 00:16:00.680]  也很熱心地愛主的
[00:16:00.680 --> 00:16:02.280]  我也沒有否定這件事
[00:16:02.280 --> 00:16:04.120]  不過他一直看聖經
[00:16:04.120 --> 00:16:06.600]  他覺得解不通
[00:16:06.600 --> 00:16:08.880]  或者他理解不到那個狀況的時候
[00:16:08.880 --> 00:16:10.720]  於是他就認為
[00:16:10.720 --> 00:16:13.560]  舊約的神所頒布的律法
[00:16:13.560 --> 00:16:15.720]  顯明了神是一個公義
[00:16:15.720 --> 00:16:17.440]  但是無能的神
[00:16:17.440 --> 00:16:18.520]  他這樣看
[00:16:18.520 --> 00:16:19.840]  公義是無能的神
[00:16:19.840 --> 00:16:22.480]  他認為神創造了萬物
[00:16:22.480 --> 00:16:24.960]  任憑亞當夏娃犯罪
[00:16:24.960 --> 00:16:26.000]  是有問題的
[00:16:26.000 --> 00:16:27.800]  馬格安就說
[00:16:27.800 --> 00:16:29.000]  在新約的時候
[00:16:29.000 --> 00:16:31.800]  第二位神才是一個優越的神
[00:16:31.800 --> 00:16:35.960]  因為他能夠帶來救恩
[00:16:35.960 --> 00:16:38.520]  也是那位主耶穌基督
[00:16:38.520 --> 00:16:42.480]  因此馬格安做了一個很重要的推廣
[00:16:42.480 --> 00:16:44.920]  不斷地教導人們
[00:16:44.920 --> 00:16:47.960]  特別是他在羅馬這個地方做什麼呢
[00:16:47.960 --> 00:16:48.920]  他就說
[00:16:48.920 --> 00:16:50.720]  所以舊約的神有問題
[00:16:50.720 --> 00:16:54.840]  所以他就拒絕猶太人的神
[00:16:54.840 --> 00:16:59.680]  馬格安怎樣去將聖經整理成一個正典呢
[00:16:59.680 --> 00:17:03.080]  正典我們知道是聖經的概念
[00:17:03.080 --> 00:17:05.360]  他怎樣算正典呢
[00:17:05.360 --> 00:17:07.960]  他說所有的舊約都不算
[00:17:07.960 --> 00:17:11.240]  所有的舊約都不應該納入聖經的正典
[00:17:11.240 --> 00:17:14.120]  而在新約裡面
[00:17:14.120 --> 00:17:16.440]  馬太福音都不應該納入
[00:17:16.440 --> 00:17:17.400]  知道為什麼嗎
[00:17:17.400 --> 00:17:18.920]  因為馬太福音裡面
[00:17:18.920 --> 00:17:20.000]  加普和什麼
[00:17:20.000 --> 00:17:23.080]  馬太福音裡面有很多經上記著說的
[00:17:23.080 --> 00:17:25.880]  因為馬太福音裡面引用了很多舊約
[00:17:25.880 --> 00:17:27.720]  去解釋給猶太人聽
[00:17:27.720 --> 00:17:29.240]  耶穌是那個救主
[00:17:29.240 --> 00:17:32.040]  所以馬太福音那些不要
[00:17:32.040 --> 00:17:33.080]  他要什麼呢
[00:17:33.080 --> 00:17:34.680]  他就要勞加福音
[00:17:34.680 --> 00:17:38.120]  四卷福音書裡面他只要勞加福音的
[00:17:38.120 --> 00:17:40.120]  還要是他的修訂版
[00:17:40.120 --> 00:17:43.560]  再加保羅的書信就選了其中十封
